name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,12/31/1996
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-33,326,000",,"-34,543,000",,"-31,908,000","-30,352,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,660,000",,,,"1,859,000","1,872,000","3,422,000","3,168,000","1,800,000","3,200,000","4,700,000","5,500,000","3,500,000","3,300,000","4,100,000","3,400,000","3,100,000","3,300,000","5,300,000"
		PrepaidAssets,"140,306,000","129,593,000","89,472,000","90,230,000","77,547,000","51,152,000","65,773,000","69,084,000","95,896,000","85,005,000","73,724,000","72,005,000","59,394,000","52,386,000","53,909,000","63,374,000","60,870,000","63,116,000","53,225,000","63,636,000","60,039,000","49,245,000","54,659,000","59,127,000","47,439,000","40,061,000","45,273,000","58,728,000","51,318,000","37,794,000","48,065,000","58,043,000","60,857,000","44,571,000","49,832,000","51,463,000","51,388,000","38,355,000","39,760,000","44,841,000","38,253,000","39,855,000","30,685,000","41,138,000","36,593,000","32,335,000","36,785,000","41,900,000","33,485,000","29,654,000","32,477,000","30,602,000","22,164,000","16,187,000","19,428,000","20,426,000","25,681,000","15,465,000","14,510,000","18,207,000","18,756,000","10,180,000","10,605,000","14,375,000","13,291,000","8,878,000","9,070,000","9,888,000","8,829,000","5,457,000","5,602,000","8,226,000",,"6,090,000",,"6,160,000","6,034,000","4,097,000","4,682,000","5,084,000","4,151,000","2,272,000","5,468,000","6,203,000","5,216,000",,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","359,388,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,"0","5,755,000","10,261,000","15,631,000","16,788,000","16,057,000","7,731,000","8,387,000","7,746,000","8,301,000","7,156,000","7,378,000","8,286,000","8,889,000","10,602,000","9,465,000","11,780,000","6,639,000","6,743,000","6,134,000","8,382,000","5,247,000","7,854,000","9,386,000","5,466,000","4,142,000","3,151,000","4,785,000","6,454,000","7,046,000","8,124,000","6,351,000","5,413,000","4,345,000","3,292,000","5,098,000","7,184,000","5,645,000","7,225,000","8,774,000","7,614,000","7,946,000","8,275,000","7,866,000","5,999,000","6,596,000","11,515,000","9,068,000","8,180,000","8,543,000","9,311,000","9,439,000","9,535,000",,"14,410,000","13,561,000","14,579,000","13,024,000","12,313,000","11,104,000","12,164,000","12,466,000","16,174,000","18,648,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"0","5,755,000","10,261,000","15,631,000","16,788,000","16,057,000","7,731,000","8,387,000","7,746,000","8,301,000","7,156,000","7,378,000","8,286,000","8,889,000","10,602,000","9,465,000","11,780,000","6,639,000","6,743,000","6,134,000","8,382,000","5,247,000","7,854,000","9,386,000","5,466,000","4,142,000","3,151,000","4,785,000","6,454,000","7,046,000","8,124,000","6,351,000","5,413,000","4,345,000","3,292,000","5,098,000","7,184,000","5,645,000","7,225,000","8,774,000","7,614,000","7,946,000","8,275,000","7,866,000","5,999,000","6,596,000","11,515,000","9,068,000","8,180,000","8,543,000","9,311,000","9,439,000","9,535,000",,"14,410,000","13,561,000","14,579,000","13,024,000","12,313,000","11,104,000","12,164,000","12,466,000","16,174,000","18,648,000",,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,235,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,"52,386,000","53,909,000","63,374,000","60,870,000","63,116,000","53,225,000","63,636,000","60,039,000","49,245,000","60,414,000","69,388,000","63,070,000","56,849,000","61,330,000","66,459,000","59,705,000","45,540,000","56,366,000","65,199,000","68,235,000","52,857,000","58,721,000","62,065,000","60,853,000","50,135,000","46,399,000","51,584,000","44,387,000",,"35,932,000","48,992,000","45,979,000",,"40,927,000","45,051,000","38,270,000",,"39,523,000","38,726,000",,,,,,,,,,,,,,,,,,,,,"9,426,000",,"16,715,000",,,,,,,,,,,"23,515,000","24,603,000","23,010,000","21,662,000","21,400,000","22,500,000","53,400,000","49,400,000","51,000,000","32,900,000","34,300,000","21,900,000","21,100,000","38,700,000","61,600,000"
	TotalNonCurrentAssets,"2,242,107,000","2,223,959,000","2,171,943,000","2,184,002,000","2,186,514,000","2,202,557,000","2,222,139,000","2,221,763,000","2,241,681,000","2,000,942,000","1,953,383,000","1,977,536,000","1,969,090,000","1,674,338,000","1,687,657,000","1,694,628,000","1,716,763,000","1,724,898,000","1,720,742,000","1,680,867,000","1,683,134,000","1,679,656,000","1,696,513,000","1,469,968,000","1,456,529,000","1,453,660,000","1,456,354,000","1,459,675,000","1,462,309,000","1,108,879,000","1,117,068,000","1,127,905,000","1,137,086,000","1,138,333,000","1,138,127,000","1,138,577,000","1,139,981,000","1,131,935,000","517,101,000","532,398,000","533,154,000","526,498,000","522,690,000","517,716,000","514,263,000","513,931,000","515,144,000","511,038,000","518,769,000","526,979,000","529,753,000","486,796,000","470,413,000","467,850,000","465,979,000","426,228,000","421,918,000","422,151,000","416,076,000","402,571,000","392,618,000","375,545,000","368,326,000","353,772,000","317,662,000","310,287,000","307,906,000","291,177,000","291,613,000","234,709,000","215,739,000","211,913,000","207,962,000","190,820,000","187,416,000","188,032,000","187,897,000","188,579,000","189,764,000","191,751,000","192,607,000","180,275,000","182,488,000","180,389,000","183,812,000","183,968,000","185,930,000","180,883,000","181,099,000","179,600,000","44,300,000","36,400,000","39,100,000","34,300,000","30,800,000","30,000,000","31,200,000","29,900,000","34,500,000","40,400,000"
		NetPPE,"437,351,000","432,390,000","474,667,000","473,507,000","487,582,000","498,734,000","523,063,000","527,747,000","557,707,000","519,283,000","473,354,000","484,745,000","482,703,000","228,301,000","231,962,000","228,325,000","230,609,000","230,326,000","232,905,000","234,312,000","235,059,000","232,953,000","226,470,000","211,905,000","195,920,000","190,874,000","190,244,000","190,849,000","191,141,000","152,471,000","156,936,000","160,268,000","163,957,000","160,703,000","155,693,000","153,327,000","150,896,000","149,851,000","134,437,000","132,255,000","130,761,000","126,830,000","114,806,000","114,872,000","114,779,000","114,333,000","116,259,000","115,438,000","115,543,000","117,699,000","118,785,000","111,795,000","108,547,000","104,088,000","101,752,000","101,520,000","102,164,000","101,665,000","96,699,000","93,776,000","86,369,000","82,071,000","78,924,000","66,108,000","62,497,000","60,721,000","58,595,000","57,940,000","57,178,000","51,122,000","41,736,000","37,415,000","35,341,000","25,625,000","23,902,000","24,589,000","25,296,000","26,476,000","27,848,000","29,448,000","29,799,000","30,920,000","31,860,000","27,795,000","28,881,000","29,402,000","29,865,000","29,209,000","27,577,000","24,700,000","19,100,000","18,500,000","19,400,000","19,500,000","20,200,000","21,800,000","22,400,000","22,200,000","21,800,000","23,000,000"
			GrossPPE,"437,351,000","734,671,000","474,667,000","473,507,000","487,582,000","798,767,000","523,063,000","527,747,000","557,707,000","800,836,000","473,354,000","484,745,000","482,703,000","498,847,000",,,,"497,909,000",,,,"450,045,000","226,470,000",,,"379,139,000",,,,"313,688,000",,,,"300,795,000",,,,"265,007,000",,,,"220,073,000",,,,"233,230,000",,,,"220,519,000",,,,"191,607,000","179,775,000","179,543,000","180,187,000","179,688,000","159,890,000","156,967,000","149,560,000","145,262,000","132,018,000","119,202,000","115,591,000","113,815,000","109,890,000","109,235,000","108,473,000","102,417,000","86,455,000","82,134,000","80,060,000","70,344,000","68,175,000","68,862,000","69,569,000","70,749,000","63,315,000","64,915,000","65,266,000","66,387,000","61,285,000","57,220,000","58,306,000","58,827,000","56,465,000","55,809,000","54,927,000","51,300,000","45,700,000","44,100,000","43,100,000","41,300,000","42,300,000","43,100,000","41,000,000","40,800,000","39,000,000","36,600,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"11,014,000",,,,"19,816,000",,,,"20,146,000",,,,"23,648,000",,,,"23,658,000",,,,"23,635,000",,,,"23,759,000",,,,"14,983,000",,,,"15,008,000",,,,"15,004,000",,,,"14,841,000",,,,"14,841,000",,,,"14,841,000",,,,"14,327,000",,,,"13,374,000",,,,"13,374,000",,,,"3,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"60,059,000",,,,"93,538,000",,,,"112,410,000",,,,"130,959,000",,,,"130,712,000",,,,"130,050,000",,,,"110,056,000",,,,"79,981,000",,,,"64,639,000",,,,"64,452,000",,,,"55,682,000",,,,"55,529,000",,,,"55,290,000",,,,"40,051,000",,,,"47,946,000",,,,"25,325,000",,,,"22,789,000",,,,"6,057,000",,,,"3,927,000",,,,"5,258,000",,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"292,224,000",,,,"297,738,000",,,,"294,839,000",,,,"284,070,000",,,,"288,348,000",,,,"247,514,000",,,,"211,549,000",,,,"191,567,000",,,,"179,688,000",,,,"157,080,000",,,,"127,085,000",,,,"145,915,000",,,,"136,115,000",,,,"119,266,000",,,,"117,909,000",,,,"101,950,000",,,,"87,136,000",,,,"96,360,000",,,,"57,417,000",,,,"56,491,000",,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"437,351,000","292,559,000","474,667,000","473,507,000","487,582,000","319,785,000","523,063,000","527,747,000","557,707,000","310,860,000","473,354,000","484,745,000","482,703,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000,000",,,,"9,000,000",,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"8,185,000",,,,"853,000",,,,"1,042,000",,,,"1,241,000",,,,"4,575,000",,,,"8,534,000",,,,"5,597,000",,,,"1,612,000",,,,"16,971,000",,,,"5,808,000",,,,"4,684,000",,,,"1,145,000",,,,"189,000",,,,"7,440,000",,,,"459,000",,,,"4,613,000",,,,"390,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"70,630,000",,,,"67,037,000",,,,"61,539,000",,,,"58,929,000",,,,"50,616,000",,,,"40,312,000",,,,"28,178,000",,,,"25,545,000",,,,"24,489,000",,,,"22,663,000",,,,"17,781,000",,,,"15,800,000",,,,"14,084,000",,,,"10,523,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-302,281,000",,,,"-300,033,000",,,,"-281,553,000",,,,"-270,546,000",,,,"-267,583,000",,,,"-217,092,000",,,,"-188,265,000",,,,"-161,217,000",,,,"-140,092,000",,,,"-115,156,000",,,,"-93,243,000",,,,"-118,897,000",,,,"-102,820,000",,,,"-87,519,000","-78,023,000","-78,023,000","-78,023,000","-78,023,000","-63,191,000","-63,191,000","-63,191,000","-63,191,000","-53,094,000","-53,094,000","-53,094,000","-53,094,000","-51,295,000","-51,295,000","-51,295,000","-51,295,000","-44,719,000","-44,719,000","-44,719,000","-44,719,000","-44,273,000","-44,273,000","-44,273,000","-44,273,000","-35,467,000","-35,467,000","-35,467,000","-35,467,000","-29,425,000","-29,425,000","-29,425,000","-29,425,000","-26,600,000","-26,600,000","-27,350,000","-26,600,000","-26,600,000","-25,600,000","-23,700,000","-21,800,000","-22,100,000","-21,300,000","-18,600,000","-18,600,000","-17,200,000","-13,600,000"
		GoodwillAndOtherIntangibleAssets,"1,572,627,000","1,644,472,000","1,582,224,000","1,597,351,000","1,589,529,000","1,660,711,000","1,592,181,000","1,592,344,000","1,583,012,000","1,434,453,000","1,384,574,000","1,402,584,000","1,400,348,000","1,402,419,000","1,385,442,000","1,396,032,000","1,414,724,000","1,454,177,000","1,436,145,000","1,397,042,000","1,403,895,000","1,427,624,000","1,425,417,000","1,216,833,000","1,223,574,000","1,250,014,000","1,224,093,000","1,230,029,000","1,235,808,000","937,300,000","929,212,000","936,385,000","941,681,000","961,529,000","950,554,000","953,542,000","957,449,000","974,435,000","382,664,000","400,143,000","402,393,000","369,717,000","398,038,000","395,348,000","393,512,000","372,611,000","391,010,000","387,138,000","389,444,000","380,037,000","395,467,000","358,145,000","346,713,000","339,604,000","364,227,000","324,708,000","319,754,000","293,209,000","319,377,000","308,795,000","306,249,000","277,723,000","289,402,000","287,664,000","255,165,000","241,657,000","249,311,000","233,237,000","234,435,000","176,887,000","174,003,000","174,498,000","172,621,000","158,871,000","163,514,000","152,970,000","162,601,000","157,297,000","161,916,000","162,303,000","162,808,000","148,146,000","150,628,000","152,594,000","154,931,000","154,174,000","156,065,000","151,674,000","153,522,000","153,600,000","25,200,000","17,900,000","19,700,000","12,600,000","10,600,000","8,100,000","8,800,000","6,700,000","12,800,000","7,800,000"
			Goodwill,"1,488,616,000","1,484,754,000","1,486,199,000","1,493,711,000","1,483,560,000","1,487,187,000","1,473,440,000","1,465,755,000","1,450,999,000","1,291,760,000","1,285,891,000","1,291,715,000","1,283,981,000","1,258,922,000","1,265,226,000","1,265,778,000","1,273,850,000","1,275,816,000","1,275,550,000","1,242,918,000","1,240,950,000","1,232,796,000","1,275,390,000","1,108,761,000","1,109,392,000","1,108,337,000","1,097,740,000","1,097,579,000","1,097,267,000","825,038,000","826,550,000","828,774,000","829,097,000","829,073,000","828,214,000","826,288,000","825,201,000","822,215,000","359,606,000","359,372,000","360,042,000","359,688,000","360,208,000","358,791,000","358,660,000","359,116,000","359,713,000","357,094,000","359,266,000","361,666,000","363,195,000","334,586,000","323,628,000","324,704,000","324,732,000","289,024,000","279,366,000","278,739,000","278,642,000","270,191,000","269,711,000","261,766,000","259,902,000","259,869,000","230,888,000",,,,,,,,,,,"152,970,000",,,,,,,,,,,,,,,,,,,,,,,,
