name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
CommonStockEquity,"2,165,456,000","2,149,514,000","2,173,428,000","1,672,139,000","1,684,848,000","1,690,359,000","1,763,396,000","1,746,325,000","1,751,862,000","1,814,006,000","1,787,099,000","1,870,813,000","1,950,960,000","1,997,986,000","927,797,000","965,043,000","1,033,253,000","1,046,240,000","1,090,893,000","1,119,108,000","1,147,360,000","1,201,381,000","1,210,377,000","1,225,076,000","1,244,190,000","1,266,615,000"
CapitalLeaseObligations,"762,000","766,000","117,000","127,000","91,000","164,000","240,000","312,000","384,000","443,000","517,000","125,622,000",,"131,559,000",,,,,"42,080,000","42,546,000","42,069,000",,,,,
NetTangibleAssets,"2,129,700,000","2,113,742,000","2,137,656,000","1,636,269,000","1,648,978,000","1,654,489,000","1,729,447,000","1,712,376,000","1,717,913,000","1,782,501,000","1,753,971,000","1,837,346,000","1,908,778,000","1,954,866,000","852,331,000","886,677,000","951,987,000","962,055,000","1,090,893,000","1,119,108,000","1,147,360,000","1,201,381,000","1,210,377,000","1,225,076,000","1,244,190,000","1,266,615,000"
WorkingCapital,"-33,089,000","95,315,000","111,201,000","102,556,000","82,355,000","28,841,000","125,007,000","74,293,000","27,516,000","37,281,000","104,193,000","9,219,000","60,743,000","-29,896,000","-46,540,000","-135,039,000","-95,499,000","-52,587,000","-60,360,000","-48,414,000","-42,906,000","-6,267,000","-35,271,000","-47,164,000","-36,038,000","-1,646,000"
InvestedCapital,"4,040,902,000","4,040,470,000","3,872,728,000","3,900,244,000","3,961,729,000","3,982,800,000","4,082,159,000","4,066,732,000","4,107,879,000","4,167,662,000","4,208,139,000","4,293,637,000","4,366,722,000","4,436,812,000","2,770,744,000","2,803,515,000","2,868,082,000","2,853,238,000","2,315,672,000","2,286,955,000","2,222,607,000","2,257,537,000","2,156,419,000","2,119,965,000","2,055,688,000","2,120,694,000"
TangibleBookValue,"2,129,700,000","2,113,742,000","2,137,656,000","1,636,269,000","1,648,978,000","1,654,489,000","1,729,447,000","1,712,376,000","1,717,913,000","1,782,501,000","1,753,971,000","1,837,346,000","1,908,778,000","1,954,866,000","852,331,000","886,677,000","951,987,000","962,055,000","1,090,893,000","1,119,108,000","1,147,360,000","1,201,381,000","1,210,377,000","1,225,076,000","1,244,190,000","1,266,615,000"
TotalDebt,"1,876,208,000","1,891,722,000","1,699,417,000","2,228,232,000","2,276,972,000","2,292,605,000","2,319,003,000","2,320,719,000","2,356,401,000","2,354,099,000","2,421,557,000","2,548,446,000","2,415,762,000","2,438,826,000","1,842,947,000","1,838,472,000","1,834,829,000","1,806,998,000","1,266,859,000","1,210,393,000","1,117,316,000","1,056,156,000","946,042,000","894,889,000","811,498,000","854,079,000"
NetDebt,"1,870,383,000","1,798,371,000","1,674,845,000","2,205,900,000","2,256,623,000","2,188,145,000","2,214,853,000","2,267,145,000","2,319,485,000","2,335,836,000","2,391,524,000","2,405,052,000","2,403,078,000","2,422,035,000","1,836,836,000","1,830,162,000","1,820,139,000","1,801,282,000","1,217,590,000","1,162,480,000","1,069,353,000","1,047,932,000","924,680,000","888,433,000","800,640,000","813,399,000"
ShareIssued,"113,819,000","113,215,000","113,213,000","93,640,000","93,581,906","93,278,573","96,821,903","96,821,569","96,805,236","96,348,903","94,528,572","94,589,905","93,849,572","93,267,573","61,231,272","61,101,272","62,008,937","61,744,271","61,379,938","61,019,605","60,817,272","61,687,271","61,647,605","61,290,938","60,863,939","60,733,272"
OrdinarySharesNumber,"113,819,000","113,215,000","113,213,000","93,640,000","93,581,906","93,278,573","96,821,903","96,821,569","96,805,236","96,348,903","94,528,572","94,589,905","93,849,572","93,267,573","61,231,272","61,101,272","62,008,937","61,744,271","61,379,938","61,019,605","60,817,272","61,687,271","61,647,605","61,290,938","60,863,939","60,733,272"
