name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
InvestingCashFlow,"-123,862,000","-17,761,000","-413,000","-56,307,000","-49,381,000","36,435,000","-4,554,000","-183,583,000","30,988,000","10,906,000","3,887,000","-38,441,000","11,411,000","25,408,000","6,576,000","5,261,000","-14,524,000","-60,492,000"
	CashFlowFromContinuingInvestingActivities,"-123,862,000","-17,761,000","-413,000","-56,307,000","-49,381,000","36,435,000","-4,554,000","-183,583,000","30,988,000","10,906,000","3,887,000","-38,441,000","11,411,000","25,408,000","6,576,000","5,261,000","-14,524,000","-60,492,000"
		NetPPEPurchaseAndSale,"-2,042,000","-401,000","-605,000","-458,000","-578,000","-1,003,000","-179,000","-245,000","-69,000","0","-216,000","-82,000","-449,000","-606,000","-308,000","-1,001,000","-182,000","-217,000"
			PurchaseOfPPE,"-2,042,000","-401,000","-605,000","-458,000","-578,000","-1,003,000","-179,000","-245,000","-69,000","0","-216,000","-82,000","-449,000","-606,000","-308,000","-1,001,000","-182,000","-217,000"
		NetInvestmentPurchaseAndSale,"-121,820,000","-17,360,000","192,000","-55,849,000","-48,803,000","37,438,000","-4,375,000","-183,338,000","31,057,000","10,906,000","4,103,000","-38,359,000","11,860,000","26,014,000","6,884,000","6,262,000","-14,342,000","-60,275,000"
			PurchaseOfInvestment,"-340,558,000","-64,300,000","-32,568,000","-149,382,000","-94,308,000","-38,738,000","-27,902,000","-188,166,000","-14,993,000","-11,253,000","-1,887,000","-47,659,000","-19,132,000","-19,326,000","-21,146,000","-17,338,000","-27,342,000","-67,475,000"
			SaleOfInvestment,"218,738,000","46,940,000","32,760,000","93,533,000","45,505,000","76,176,000","23,527,000","4,828,000","46,050,000","22,159,000","5,990,000","9,300,000","30,992,000","45,340,000","28,030,000","23,600,000","13,000,000","7,200,000"
FinancingCashFlow,"104,103,000","653,000","688,000","86,776,000","15,986,000","42,004,000","6,949,000","27,068,000","94,699,000","34,000","38,000","-276,000","51,674,000","-826,000","-77,000","41,000","-6,000","105,420,000"
	CashFlowFromContinuingFinancingActivities,"104,103,000","653,000","688,000","86,776,000","15,986,000","42,004,000","6,949,000","27,068,000","94,699,000","34,000","38,000","-276,000","51,674,000","-826,000","-77,000","41,000","-6,000","105,420,000"
		NetCommonStockIssuance,"101,352,000","-9,000","-23,000","85,968,000","15,416,000","41,892,000","6,582,000","26,777,000",,,"0","-460,000",,,,"0",,
			CommonStockIssuance,,,"-23,000","85,968,000","15,416,000","41,892,000","6,582,000","26,777,000",,,"0","-460,000",,,,"0",,
			CommonStockPayments,,"-9,000",,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,"0","0","0","0","0","0","-6,000","105,364,000"
			PreferredStockIssuance,,,,,,,,,,,"0","0","0","0","0","0","-6,000","105,364,000"
		ProceedsFromStockOptionExercised,"2,751,000","662,000","711,000","808,000","570,000","112,000","367,000","291,000","824,000","34,000","38,000","184,000","66,000","1,000","-6,000","41,000","0","56,000"
		NetOtherFinancingCharges,,,,,,,,,,,,,,"-827,000",,,,
EndCashPosition,"55,397,000","55,397,000","92,152,000","108,534,000","90,533,000","136,858,000","72,143,000","81,344,000","147,649,000","35,568,000","34,173,000","38,954,000","88,221,000","35,408,000","20,611,000","21,589,000","24,978,000","45,434,000"
	ChangesInCash,"-81,461,000","-36,755,000","-16,382,000","18,001,000","-46,325,000","64,715,000","-9,201,000","-66,305,000","112,081,000","1,395,000","-4,781,000","-49,267,000","52,813,000","14,797,000","-978,000","-3,389,000","-20,456,000","39,402,000"
	BeginningCashPosition,"136,858,000","92,152,000","108,534,000","90,533,000","136,858,000","72,143,000","81,344,000","147,649,000","35,568,000","34,173,000","38,954,000","88,221,000","35,408,000","20,611,000","21,589,000","24,978,000","45,434,000","6,032,000"
IncomeTaxPaidSupplementalData,,,,,"4,000","0","0","0","0","1,000","0","0","0","1,000","0","0","0","1,000"
InterestPaidSupplementalData,"68,000","16,000",,,"18,000","19,000","20,000","20,000","21,000","21,000","22,000","45,000","0","24,000","3,000","3,000","71,000","22,000"
CapitalExpenditure,"-2,042,000","-401,000","-605,000","-458,000","-578,000","-1,003,000","-179,000","-245,000",,,"-216,000","-82,000","-449,000","-606,000","-308,000","-1,001,000","-182,000","-217,000"
IssuanceOfCapitalStock,,,"-23,000","85,968,000","15,416,000","41,892,000","6,582,000","26,777,000",,,"0","-460,000","50,781,000","0","0","0","-6,000","105,364,000"
RepurchaseOfCapitalStock,,"-9,000",,,,,,,,,,,,,,,,
FreeCashFlow,"-63,744,000","-20,048,000","-17,262,000","-12,926,000","-13,508,000","-14,727,000","-11,775,000","89,965,000","-13,675,000","-9,545,000","-8,922,000","-10,632,000","-10,721,000","-10,391,000","-7,785,000","-9,692,000","-6,108,000","-5,743,000"
