name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997
			Goodwill,"258,414,000","232,860,000","227,929,000","196,686,000","196,316,000","194,901,000","192,379,000","190,966,000","186,626,000","185,819,000","184,295,000","169,866,000","162,734,000","162,734,000","151,029,000","130,317,000","130,317,000","122,605,000","122,085,000","121,700,000","119,936,000","119,899,000","119,899,000","119,899,000","118,976,000","118,976,000","118,976,000","118,976,000","119,170,000","119,170,000","119,139,000","119,139,000","119,064,000","118,257,000","115,928,000","115,928,000","116,281,000","102,722,000","102,516,000","101,706,000","101,773,000","101,329,000","101,329,000","101,204,000","100,430,000","125,792,000","125,792,000","125,792,000","125,709,000","125,709,000","125,709,000","125,709,000","181,338,000","179,930,000","179,734,000","179,716,000","171,385,000","171,336,000","172,885,000","173,350,000","172,731,000","171,841,000","171,602,000","171,258,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"100,864,000","93,723,000","92,908,000","55,927,000","57,581,000","58,324,000","59,390,000","60,408,000","57,943,000","58,721,000","60,983,000","43,347,000","33,366,000","34,767,000","26,601,000","9,715,000","10,282,000","8,149,000","7,996,000","8,169,000","7,472,000","7,696,000","8,232,000","8,425,000","8,728,000","9,252,000","9,842,000","10,438,000","11,070,000","12,312,000","12,733,000","13,420,000","14,172,000","12,430,000","11,152,000","11,674,000","11,979,000","4,217,000","3,487,000","2,970,000","3,139,000","2,468,000","2,619,000","2,455,000","2,221,000","2,603,000","2,840,000","3,085,000","2,433,000","2,377,000","2,505,000","2,635,000","2,771,000","2,680,000","2,509,000","2,608,000","2,778,000","1,923,000","2,067,000","2,217,000","2,276,000","2,343,000","2,570,000","2,762,000","174,222,000","172,918,000","160,700,000","160,203,000","163,509,000","162,615,000","163,381,000","160,808,000","168,288,000","165,863,000","166,161,000","162,696,000","161,415,000","164,802,000","164,569,000","228,451,000","230,812,000","232,162,000","234,502,000","237,573,000","311,767,000","306,363,000","306,609,000","294,283,000","226,400,000","114,000,000","107,400,000","103,500,000","97,000,000","92,900,000","83,100,000","78,900,000","72,400,000","54,600,000","51,300,000"
		InvestmentsAndAdvances,"11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","14,115,000","14,115,000","14,432,000","16,752,000","16,752,000","16,752,000","16,752,000","19,217,000","19,225,000","20,252,000","19,431,000","20,729,000","21,234,000","22,781,000","21,753,000","34,906,000","36,478,000","38,263,000","39,228,000","38,825,000","38,579,000","40,965,000","42,405,000","41,742,000","41,227,000","41,798,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,752,000","16,752,000","16,752,000","16,752,000","19,217,000","19,225,000","20,252,000","19,431,000","20,729,000","21,234,000","22,781,000","21,753,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","14,115,000","14,115,000","14,432,000","16,752,000","16,752,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,"11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","11,264,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","12,333,000","14,115,000","14,115,000","14,432,000","16,752,000","16,752,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","149,000","148,000","147,000","516,000","514,000","723,000","722,000","721,000","720,000","719,000","1,297,000","1,150,000","1,145,000","1,140,000","1,149,000","1,143,000","1,138,000","1,133,000","1,128,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"41,237,000","43,957,000","46,777,000","53,086,000","57,731,000","61,163,000","7,390,000","7,366,000","7,259,000","8,577,000","8,840,000","9,160,000","9,472,000","9,594,000","10,024,000","10,558,000","10,977,000","11,567,000",,,,,,,,,,,,,,,,,,,,,,,,,,"0","548,000","553,000","555,000","553,000","462,000","763,000","564,000","428,000",,,,,"747,000","314,000",,"1,546,000",,,,,"43,702,000",,"69,000","3,155,000",,"104,000","3,642,000","5,631,000",,,,,,,,"648,000","5,819,000","5,355,000","2,155,000","5,259,000",,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"41,237,000","43,957,000","46,777,000","53,086,000","57,731,000","61,163,000","7,390,000","7,366,000","7,259,000","8,577,000","8,840,000","9,160,000","9,472,000","9,594,000","10,024,000","10,558,000","10,977,000","11,567,000",,,,,,,,,,,,,,,,,,,,,,,,,,"0","548,000","553,000","555,000","553,000","462,000","763,000","564,000","428,000",,,,,"747,000","314,000",,"1,546,000",,,,,"43,702,000",,"69,000","3,155,000",,"104,000","3,642,000","5,631,000",,,,,,,,"648,000","5,819,000","5,355,000","2,155,000","5,259,000",,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"20,555,000","16,894,000","20,300,000","18,084,000","15,995,000","15,170,000","14,630,000","13,741,000","13,061,000","13,138,000","12,922,000","16,532,000","16,020,000","12,381,000","13,740,000","13,994,000","15,732,000","14,368,000","13,973,000","14,677,000","15,029,000","14,530,000","14,216,000","13,628,000","12,530,000","30,402,000","34,598,000","30,141,000","32,250,000","25,612,000","25,767,000","26,357,000","27,068,000","29,612,000","29,688,000","28,071,000","26,681,000","22,425,000","20,666,000","21,491,000","20,284,000","20,688,000","20,913,000","21,596,000","63,109,000","16,939,000","18,317,000","21,153,000","18,343,000","20,782,000","22,869,000","12,169,000","70,955,000","70,949,000","68,929,000","70,250,000","72,298,000","72,812,000","72,726,000","74,559,000","74,571,000","71,958,000","72,998,000","76,833,000","36,725,000","66,514,000","65,639,000","66,960,000","54,295,000","54,270,000","53,459,000","54,990,000","62,697,000","58,759,000","54,265,000","51,340,000","46,595,000","35,497,000","28,885,000","27,727,000","30,756,000","28,463,000","30,572,000","27,339,000","29,803,000","49,910,000","35,255,000","29,991,000","16,900,000","13,500,000","12,900,000","10,500,000","6,600,000","5,700,000","5,500,000","5,800,000","4,100,000","3,900,000","4,300,000"
TotalLiabilitiesNetMinorityInterest,"871,921,000","861,123,000","872,446,000","839,341,000","820,910,000","831,756,000","846,268,000","836,226,000","839,644,000","809,429,000","824,968,000","769,763,000","745,279,000","748,242,000","708,127,000","687,290,000","670,192,000","652,811,000","652,921,000","663,510,000","644,426,000","656,062,000","649,162,000","653,810,000","648,922,000","671,480,000","676,221,000","676,378,000","675,260,000","668,455,000","664,218,000","658,434,000","663,029,000","662,673,000","658,887,000","644,176,000","646,218,000","634,410,000","633,718,000","615,512,000","608,009,000","605,345,000","603,060,000","596,594,000","701,743,000","703,796,000","702,739,000","704,518,000","698,287,000","698,056,000","699,454,000","684,652,000","710,360,000","719,214,000","726,490,000","711,405,000","699,068,000","696,252,000","699,000,000","703,070,000","699,245,000","691,264,000","676,877,000","661,621,000","655,292,000","623,641,000","588,701,000","573,672,000","563,846,000","568,739,000","559,164,000","546,222,000","517,445,000","474,766,000","482,407,000","483,489,000","464,972,000","450,772,000","446,987,000","443,722,000","456,963,000","409,914,000","434,190,000","426,309,000","560,738,000","564,397,000","612,520,000","581,081,000","488,000,000","168,800,000","148,900,000","119,800,000","100,600,000","90,000,000","67,600,000","107,100,000","94,400,000","117,700,000","110,200,000"
	CurrentLiabilities,"143,547,000","152,193,000","178,369,000","147,558,000","123,075,000","131,208,000","137,549,000","128,956,000","115,153,000","130,589,000","126,959,000","120,007,000","107,081,000","111,497,000","108,977,000","95,743,000","84,609,000","88,569,000","85,976,000","78,044,000","69,481,000","82,426,000","80,853,000","84,634,000","70,385,000","85,346,000","80,897,000","86,059,000","68,133,000","82,156,000","90,475,000","89,746,000","85,656,000","89,580,000","97,773,000","88,098,000","98,591,000","168,374,000","90,292,000","88,335,000","84,190,000","94,429,000","86,713,000","83,921,000","86,844,000","93,092,000","89,626,000","90,080,000","80,563,000","77,419,000","83,551,000","597,784,000","83,968,000","96,854,000","113,081,000","112,824,000","106,632,000","109,606,000","190,017,000","186,625,000","95,378,000","98,527,000","100,805,000","94,765,000","95,811,000","87,761,000","94,489,000","92,754,000","89,698,000","90,651,000","87,808,000","87,371,000","78,021,000","68,848,000","76,351,000","75,472,000","61,213,000","77,025,000","76,164,000","73,083,000","72,405,000","79,095,000","74,843,000","70,528,000","76,444,000","83,395,000","100,599,000","84,515,000","79,200,000","33,400,000","30,200,000","24,000,000","21,500,000","25,300,000","24,800,000","18,800,000","19,600,000","20,000,000","21,300,000"
		PayablesAndAccruedExpenses,"121,049,000","131,581,000","151,068,000","122,502,000","101,953,000","110,736,000","118,129,000","110,535,000","98,072,000","114,633,000","110,994,000","105,414,000","92,104,000","106,125,000","104,323,000","91,832,000","77,005,000","83,643,000","79,962,000","68,799,000","64,812,000","77,740,000","79,291,000","83,223,000","68,927,000","83,898,000","79,591,000","84,622,000","66,676,000","80,420,000","89,598,000","85,929,000","84,842,000","88,776,000","96,979,000","82,380,000","97,244,000","90,305,000","62,260,000","72,191,000","58,390,000","88,964,000","81,496,000","82,388,000","75,481,000","89,196,000","85,677,000","86,631,000","77,253,000","70,041,000","76,432,000","69,793,000","80,890,000","94,852,000","111,304,000","109,117,000","103,575,000","105,626,000","111,994,000","110,288,000","93,150,000","96,312,000","98,313,000","93,177,000","94,238,000","85,967,000","93,490,000","90,422,000","85,677,000","85,429,000","81,847,000","81,227,000","71,815,000","63,605,000","70,882,000","69,651,000","53,149,000","70,300,000","68,610,000","64,831,000","39,040,000","42,618,000","41,874,000","40,045,000","33,814,000","41,197,000","51,150,000","43,335,000","35,700,000","17,900,000","17,900,000","13,900,000","10,500,000","15,100,000","14,200,000","10,100,000","9,600,000","9,400,000","9,400,000"
			Payables,"65,244,000","63,086,000","69,516,000","60,064,000","50,547,000","49,198,000","55,825,000","57,443,000","53,822,000","64,396,000","59,370,000","61,731,000","49,385,000","57,289,000","56,207,000","54,623,000","49,603,000","47,081,000","47,043,000","43,539,000","40,512,000","44,997,000","47,297,000","46,037,000","38,809,000","44,921,000","50,106,000","48,147,000","39,410,000","47,376,000","47,372,000","51,788,000","41,999,000","49,542,000","52,252,000","51,974,000","47,695,000","51,326,000","48,729,000","46,709,000","45,252,000","51,758,000","46,838,000","46,285,000","34,859,000","43,419,000","41,632,000","40,139,000","31,401,000","34,270,000","35,268,000","34,623,000","35,866,000","47,340,000","54,858,000","51,731,000","43,783,000","48,396,000","48,700,000","52,371,000","41,316,000","50,653,000","46,309,000","46,364,000","44,023,000","43,700,000","48,104,000","46,107,000","33,933,000","40,127,000","40,492,000","40,034,000","31,354,000","30,229,000","34,674,000","33,743,000","26,686,000","31,994,000","30,976,000","23,690,000","27,543,000","32,647,000","30,752,000","29,158,000","33,814,000","41,197,000","51,150,000","43,335,000","35,700,000","17,900,000","17,900,000","13,900,000","10,500,000","15,100,000","14,200,000","10,100,000","9,600,000","9,400,000","9,400,000"
				AccountsPayable,"65,244,000","63,086,000","69,516,000","60,064,000","50,547,000","49,198,000","55,825,000","57,443,000","53,822,000","64,396,000","59,370,000","61,731,000","49,385,000","57,289,000","56,207,000","54,623,000","49,603,000","47,081,000","47,043,000","43,539,000","40,512,000","44,997,000","47,297,000","46,037,000","38,809,000","44,921,000","50,106,000","48,147,000","39,410,000","47,376,000","47,372,000","51,788,000","41,999,000","49,542,000","52,252,000","51,974,000","47,695,000","51,326,000","48,729,000","46,709,000","45,252,000","51,758,000","45,063,000","42,499,000","34,859,000","43,419,000","41,632,000","40,139,000","31,401,000","34,270,000","35,268,000","34,623,000","35,866,000","47,340,000","54,858,000","51,731,000","43,783,000","48,396,000","48,700,000","52,371,000","41,316,000","50,653,000","46,309,000","46,364,000","44,023,000","43,700,000","48,104,000","46,107,000","33,933,000","40,127,000","40,492,000","40,034,000","31,354,000","30,229,000","34,674,000","33,743,000","26,686,000","31,994,000","30,976,000","23,690,000","27,543,000","32,647,000","30,752,000","29,158,000","33,814,000","41,197,000","51,150,000","43,335,000","35,700,000","17,900,000","17,900,000","13,900,000","10,500,000","15,100,000","14,200,000","10,100,000","9,600,000","9,400,000","9,400,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,775,000","3,786,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"55,805,000","68,495,000","81,552,000","62,438,000","51,406,000","61,538,000","62,304,000","53,092,000","44,250,000","50,237,000","51,624,000","43,683,000","42,719,000","48,836,000","48,116,000","37,209,000","27,402,000","36,562,000","32,919,000","25,260,000","24,300,000","32,743,000","31,994,000","37,186,000","30,118,000","38,977,000","29,485,000","36,475,000","27,266,000","33,044,000","42,226,000","34,141,000","42,843,000","39,234,000","44,727,000","30,406,000","49,549,000","38,979,000","13,531,000","25,482,000","13,138,000","37,206,000","34,658,000","36,103,000","40,622,000","45,777,000","44,045,000","46,492,000","45,852,000","35,771,000","41,164,000","35,170,000","45,024,000","47,512,000","56,446,000","57,386,000","59,792,000","57,230,000","63,294,000","57,917,000","51,834,000","45,659,000","52,004,000","46,813,000","50,215,000","42,267,000","45,386,000","44,315,000","51,744,000","45,302,000","41,355,000","41,193,000","40,461,000","33,376,000","36,208,000","35,908,000","26,463,000","38,306,000","37,634,000","41,141,000","11,497,000","9,971,000","11,122,000","10,887,000",,,,,,,,,,,,,,,
				InterestPayable,"1,949,000","2,042,000","1,960,000","2,045,000","2,002,000","2,126,000","2,074,000","1,717,000","2,094,000","2,041,000","2,340,000","2,209,000","2,582,000","2,415,000","2,615,000","2,302,000","2,311,000","2,093,000","2,284,000","2,039,000","2,413,000","4,654,000","5,153,000","11,866,000","5,173,000","12,305,000","5,151,000","12,346,000","4,945,000","6,135,000","12,955,000","6,087,000","12,943,000","6,109,000","12,953,000","6,074,000","12,702,000","8,328,000","9,097,000","9,803,000","8,470,000","9,449,000","8,671,000","9,776,000","11,570,000","11,742,000","11,584,000","11,769,000","10,939,000","11,984,000","11,613,000","6,407,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,,,,,,,,,,,,,,,,,,,,"4,229,000",,,,,,,,,,,,"2,932,000",,,,"4,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,925,000","3,660,000","4,142,000","4,069,000","3,841,000","3,624,000",,,,,,,"4,133,000","3,564,000","4,180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"16,998,000","17,208,000","23,879,000","21,923,000","18,040,000","17,787,000","16,666,000","15,365,000","14,221,000","13,657,000","13,153,000","11,949,000","12,662,000","2,298,000","1,980,000","1,796,000","5,037,000","4,926,000","6,014,000","5,016,000","4,669,000","4,686,000","1,562,000","1,411,000","1,458,000","1,448,000","1,306,000","1,437,000","1,457,000","1,736,000","877,000","885,000","814,000","804,000","794,000","1,218,000","1,347,000","74,144,000","1,576,000","1,566,000","1,545,000","1,624,000","1,593,000","1,533,000","2,722,000","3,896,000","3,949,000","3,449,000","3,310,000","3,245,000","3,555,000","523,811,000","3,078,000","2,002,000","1,777,000","2,758,000","2,789,000","2,894,000","3,079,000","2,319,000","2,228,000","2,215,000","2,492,000","1,588,000","1,573,000","1,794,000","958,000","913,000","4,021,000","5,222,000","5,961,000","6,144,000","6,206,000","5,243,000","5,469,000","5,821,000","6,928,000","6,725,000","7,554,000","8,252,000","6,021,000","6,649,000","5,217,000","8,119,000","8,987,000","9,394,000","8,786,000","9,155,000","14,700,000","3,000,000","3,000,000","3,800,000","3,400,000","3,400,000","2,700,000","3,100,000","3,100,000","5,000,000","4,300,000"
			CurrentDebt,"9,873,000","9,901,000","16,751,000","14,716,000","10,918,000","9,240,000","8,588,000","6,948,000","5,392,000","4,301,000","3,571,000","3,048,000","2,694,000","2,298,000","1,980,000","1,796,000","5,037,000","4,926,000","6,014,000","5,016,000","4,669,000","4,686,000","1,562,000","1,411,000","1,458,000","1,448,000","1,306,000","1,437,000","1,457,000","1,736,000","877,000","885,000","434,000","430,000","427,000","857,000","992,000","73,795,000","1,232,000","1,228,000","1,213,000","1,297,000","1,272,000","1,217,000","2,411,000","2,425,000","2,473,000","2,000,000","1,888,000","1,827,000","2,186,000","522,467,000","3,078,000","2,002,000","1,777,000","2,758,000","2,789,000","2,894,000","3,079,000","2,319,000","2,228,000","2,215,000","2,492,000","1,588,000","1,573,000","1,794,000","958,000","913,000","4,021,000","5,222,000","5,961,000","6,144,000","6,206,000","5,243,000","5,469,000","5,821,000","6,928,000","6,725,000","7,554,000","8,252,000","6,021,000","6,649,000","5,217,000","8,119,000","8,987,000","9,394,000","8,786,000","9,155,000","14,700,000","3,000,000","3,000,000","3,800,000","3,400,000","3,400,000","2,700,000","3,100,000","3,100,000","5,000,000","4,300,000"
				OtherCurrentBorrowings,"9,873,000","9,901,000","16,751,000","14,716,000","10,918,000","9,240,000","8,588,000","6,948,000","5,392,000","4,301,000","3,571,000","3,048,000","2,694,000",,,,,,,,,,,,,,,,,,,,"434,000","430,000","427,000","857,000","992,000","73,795,000","1,232,000","1,228,000","1,213,000","1,297,000","1,272,000","1,217,000","2,411,000","2,425,000","2,473,000","2,000,000","1,888,000","1,827,000","2,186,000","522,467,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"7,125,000","7,307,000","7,128,000","7,207,000","7,122,000","8,547,000","8,078,000","8,417,000","8,829,000","9,356,000","9,582,000","8,901,000","9,968,000",,,,,,,,,,,,,,,,,,,,"380,000","374,000","367,000","361,000","355,000","349,000","344,000","338,000","332,000","327,000","321,000","316,000","311,000","1,471,000","1,476,000","1,449,000","1,422,000","1,418,000","1,369,000","1,344,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"5,500,000","3,404,000","3,422,000","3,133,000","3,082,000","2,685,000","2,754,000","3,056,000","2,860,000","2,299,000","2,812,000","2,644,000","2,315,000","3,074,000","2,674,000","2,115,000","2,567,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,000","1,419,000",,,,,,,,,,,,,,,"378,000","520,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,000","1,419,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"5,500,000","3,404,000","3,422,000","3,133,000","3,082,000","2,685,000","2,754,000","3,056,000","2,860,000","2,299,000","2,812,000","2,644,000","2,315,000","3,074,000","2,674,000","2,115,000","2,567,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"378,000","520,000",,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,796,000","10,436,000","20,186,000",,,,"8,641,000",,,,,,,,,,,"949,000","268,000","1,086,000","74,944,000","74,018,000",,,,,,,,,,,,,,,,,"1,136,000",,,,"27,344,000","29,828,000","27,374,000","21,844,000","33,643,000","32,804,000","40,663,000","32,025,000","28,800,000","12,500,000","9,300,000","6,300,000","7,600,000","6,800,000","7,900,000","5,600,000","6,900,000","5,600,000","7,600,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"728,374,000","708,930,000","694,077,000","691,783,000","697,835,000","700,548,000","708,719,000","707,270,000","724,491,000","678,840,000","698,009,000","649,756,000","638,198,000","636,745,000","599,150,000","591,547,000","585,583,000","564,242,000","566,945,000","585,466,000","574,945,000","573,636,000","568,309,000","569,176,000","578,537,000","586,134,000","595,324,000","590,319,000","607,127,000","586,299,000","573,743,000","568,688,000","577,373,000","573,093,000","561,114,000","556,078,000","547,627,000","466,036,000","543,426,000","527,177,000","523,819,000","510,916,000","516,347,000","512,673,000","614,899,000","610,704,000","613,113,000","614,438,000","617,724,000","620,637,000","615,903,000","86,868,000","626,392,000","622,360,000","613,409,000","598,581,000","592,436,000","586,646,000","508,983,000","516,445,000","603,867,000","592,737,000","576,072,000","566,856,000","559,481,000","535,880,000","494,212,000","480,918,000","474,148,000","478,088,000","471,356,000","458,851,000","439,424,000","405,918,000","406,056,000","408,017,000","403,759,000","373,747,000","370,823,000","370,639,000","384,558,000","330,819,000","359,347,000","355,781,000","484,294,000","481,002,000","511,921,000","496,566,000","408,800,000","135,400,000","118,700,000","95,800,000","79,100,000","64,700,000","42,800,000","88,300,000","74,800,000","97,700,000","88,900,000"
		LongTermDebtAndCapitalLeaseObligation,"618,856,000","598,878,000","593,753,000","586,366,000","591,959,000","591,390,000","598,494,000","597,965,000","619,458,000","579,730,000","595,885,000","549,627,000","542,389,000","542,001,000","514,707,000","502,094,000","494,934,000","477,576,000","478,424,000","497,592,000","503,743,000","503,961,000","499,039,000","501,804,000","513,220,000","522,199,000","530,439,000","526,853,000","545,442,000","522,042,000","511,192,000","507,134,000","510,928,000","508,425,000","498,351,000","494,987,000","492,235,000","413,691,000","489,230,000","475,199,000","472,741,000","463,904,000","467,805,000","463,574,000","565,234,000","561,899,000","564,380,000","566,962,000","570,383,000","567,313,000","566,719,000","38,677,000","578,828,000","573,954,000","565,750,000","559,227,000","550,977,000","548,130,000","469,718,000","476,875,000","480,295,000","471,620,000","461,989,000","454,467,000","445,775,000","427,753,000","390,890,000","379,911,000","367,318,000","373,810,000","362,217,000","350,530,000","329,865,000","303,317,000","303,849,000","304,358,000","303,893,000","277,094,000","278,382,000","280,596,000","290,056,000","297,553,000","324,972,000","355,104,000","426,509,000","424,477,000","456,581,000","444,552,000","374,200,000","117,800,000","102,000,000","80,100,000","66,100,000","52,300,000","28,700,000","74,800,000","66,400,000","89,000,000","81,600,000"
			LongTermDebt,"560,594,000","542,503,000","534,752,000","526,830,000","531,105,000","530,411,000","531,129,000","527,757,000","547,729,000","509,021,000","523,975,000","483,892,000","474,733,000","542,001,000","514,707,000","502,094,000","494,934,000","477,576,000","478,424,000","497,592,000","503,743,000","503,961,000","499,039,000","501,804,000","513,220,000","522,199,000","530,439,000","526,853,000","545,442,000","522,042,000","511,192,000","507,134,000","509,759,000","507,159,000","496,988,000","493,531,000","490,686,000","412,051,000","487,501,000","473,381,000","470,837,000","461,915,000","465,731,000","461,418,000","562,998,000","551,833,000","553,927,000","556,130,000","559,178,000","555,743,000","554,790,000","26,396,000","566,181,000","562,280,000","561,787,000","550,416,000","546,188,000","547,751,000","469,246,000","476,225,000","479,370,000","470,418,000","460,512,000","452,720,000","443,768,000","425,479,000","389,580,000","378,436,000","365,680,000","372,013,000","360,270,000","349,163,000","328,378,000","301,667,000","302,037,000","302,389,000","301,730,000","274,793,000","275,791,000","277,545,000","286,625,000","293,857,000","320,793,000","355,104,000","426,509,000","424,477,000","456,581,000","444,552,000","374,200,000","117,800,000","102,000,000","80,100,000","66,100,000","52,300,000","28,700,000","74,800,000","66,400,000","89,000,000","81,600,000"
			LongTermCapitalLeaseObligation,"58,262,000","56,375,000","59,001,000","59,536,000","60,854,000","60,979,000","67,365,000","70,208,000","71,729,000","70,709,000","71,910,000","65,735,000","67,656,000",,,,,,,,,,,,,,,,,,,,"1,169,000","1,266,000","1,363,000","1,456,000","1,549,000","1,640,000","1,729,000","1,818,000","1,904,000","1,989,000","2,074,000","2,156,000","2,236,000","10,066,000","10,453,000","10,832,000","11,205,000","11,570,000","11,929,000","12,281,000","12,647,000","11,674,000","3,963,000","8,811,000","4,789,000","379,000","472,000","650,000","925,000","1,202,000","1,477,000","1,747,000","2,007,000","2,274,000","1,310,000","1,475,000","1,638,000","1,797,000","1,947,000","1,367,000","1,487,000","1,650,000","1,812,000","1,969,000","2,163,000","2,301,000","2,591,000","3,051,000","3,431,000","3,696,000","4,179,000",,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"885,000","868,000","879,000","933,000","922,000","912,000","2,858,000","2,576,000","2,180,000","2,643,000","2,637,000","2,657,000","2,585,000","2,519,000","2,484,000","2,384,000","2,373,000","2,305,000","6,562,000","6,462,000","6,104,000","6,178,000","6,123,000","5,898,000","5,695,000","5,595,000","7,272,000","7,261,000","6,948,000","7,046,000","6,956,000","6,954,000","7,108,000","6,868,000","6,852,000","3,306,000","5,958,000","5,926,000","5,768,000","5,336,000","4,133,000","3,692,000","3,675,000","5,578,000","6,615,000","6,494,000","6,214,000","6,277,000","4,712,000","3,552,000","2,956,000","2,684,000","2,916,000","5,043,000","5,767,000","313,000",,,"1,926,000",,"13,457,000","14,048,000","6,244,000","6,957,000","6,770,000","3,374,000",,,"770,000",,,,"10,326,000","7,526,000","8,514,000","5,473,000","4,369,000","2,914,000","460,000",,,,,,"28,449,000","32,914,000","33,349,000","30,948,000",,,,"5,700,000",,,,"3,900,000",,"1,600,000","1,600,000"
