name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
			NotesReceivable,,,,,,,,,,,,,,,,,,,,,,,"600,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,"59,000","216,000","303,000","193,000","526,000","424,000","433,000","1,771,000","1,715,000","1,525,000","1,468,000","1,299,000","1,289,000","1,927,000","1,715,000","1,715,000","1,715,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,"1,693,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"14,086,000","8,106,000","5,427,000","2,684,000","1,779,000","1,831,000","2,144,000","2,447,000","3,038,000","3,362,000","4,335,000","6,631,000","4,568,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			RawMaterials,,"3,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,,"4,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,"106,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"13,558,000","11,804,000","12,196,000","11,656,000","7,656,000","8,712,000","13,900,000","14,365,000","14,674,000","14,094,000","7,122,000","5,493,000","5,455,000","6,578,000","6,805,000","5,002,000","6,190,000","4,904,000","2,279,000","2,414,000","3,272,000","3,165,000","1,062,000","556,000","1,875,000","1,996,000","731,000","1,210,000","879,000","1,281,000","586,000","705,000","626,000","570,956","407,560","75,045","688,691","80,918","66,816","13,648","22,611","29,869","41,342","4,761","15,594","29,811","43,319","5,513","24,750","27,863","38,048","510","7,287","14,064","20,840",,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,"0","0","0","0","13,098,000","9,592,000","9,592,000","9,592,000","9,592,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,398","10,398",,,,,,,,,,,,
		OtherCurrentAssets,"8,140,000","7,482,000","3,974,000","6,784,000","3,848,000","3,721,000",,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,"5,165",,,,"0",,,,,"0",,,,,,,,,,,,,
	TotalNonCurrentAssets,"524,521,000","521,829,000","552,070,000","623,662,000","347,914,000","449,588,000","496,097,000","478,067,000","486,921,000","490,044,000","493,307,000","493,537,000","490,895,000","444,523,000","442,719,000","397,775,000","400,310,000","401,913,000","440,076,000","324,173,000","303,135,000","311,932,000","207,222,000","205,141,000","202,047,000","202,501,000","200,489,000","79,009,000","69,093,000","67,626,000","58,288,000","58,884,000","59,383,000","59,950,069","31,108,779","1,866,393","1,736,803","1,529,614","1,293,230","1,189,896","1,185,747","1,011,172","966,240","887,757","855,530","134,347","125,120","131,586","131,518","96,032","57,271","0","0","0","0",,"0","0","0","0","0",,,,,,,,,,,,
		NetPPE,"126,599,000","126,498,000","122,424,000","83,760,000","73,692,000","73,913,000","74,287,000","72,593,000","74,799,000","76,272,000","78,137,000","77,515,000","72,192,000","24,384,000","21,467,000","19,893,000","19,494,000","19,345,000","18,969,000","18,044,000","16,958,000","12,707,000","10,083,000","9,203,000","7,436,000","7,246,000","3,813,000","2,824,000","2,540,000","2,277,000","2,360,000","2,349,000","2,359,000","2,439,853","1,661,551","1,449,458","1,549,684","1,480,989","1,270,503","1,167,169","1,163,020","988,445","927,993","849,510","817,283","95,927","102,393","108,859","108,791","73,305","34,074",,,,,,,,,,,,,,,,,,,,,,
			GrossPPE,"126,599,000","169,988,000","122,424,000","83,760,000","73,692,000","103,926,000","74,287,000","72,593,000","74,799,000","98,607,000","98,743,000","96,777,000","89,551,000","39,671,000","35,016,000","31,881,000","30,216,000","28,723,000","27,227,000","24,858,000","22,648,000","17,629,000",,,,"9,963,000",,,,"3,964,000",,,,"3,372,459",,,,"1,959,677",,,,"1,173,831",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Properties,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"61,408,000",,,,"43,548,000",,,,"35,207,000","32,574,000","31,928,000","30,670,000","29,449,000","26,698,000","24,129,000","22,807,000","21,396,000","20,394,000","19,049,000","17,290,000","14,004,000",,,,"7,929,000",,,,"3,878,000",,,,"3,306,780",,,,"1,893,998",,,,"1,163,208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"126,599,000","85,173,000","122,424,000","83,760,000","73,692,000","42,052,000","74,287,000","72,593,000","74,799,000","46,384,000","47,799,000","46,686,000","43,292,000",,,,,,"0",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"7,878,000",,,,"4,031,000",,,,"3,855,000","8,654,000","8,365,000","6,488,000","1,221,000","827,000","292,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"15,529,000",,,,"14,295,000",,,,"13,161,000","9,716,000","9,798,000","9,101,000","9,001,000","7,491,000","7,460,000","7,409,000","7,327,000","6,833,000","5,809,000","5,358,000","3,625,000",,,,"2,034,000",,,,"86,000",,,,"65,679",,,,"65,679",,,,"10,623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-43,490,000",,,,"-30,013,000",,,,"-22,335,000","-20,606,000","-19,262,000","-17,359,000","-15,287,000","-13,549,000","-11,988,000","-10,722,000","-9,378,000","-8,258,000","-6,814,000","-5,690,000","-4,922,000",,,,"-2,717,000",,,,"-1,687,000",,,,"-932,606",,,,"-478,688",,,,"-185,386",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"338,196,000","339,230,000","373,862,000","374,897,000","116,194,000","117,229,000","118,265,000","99,622,000","100,614,000","101,606,000","102,597,000","103,123,000","104,115,000","104,581,000","107,431,000","107,988,000","108,650,000","109,311,000","109,973,000","110,628,000","94,372,000","106,314,000","24,205,000","24,316,000","24,427,000","24,538,000","24,649,000","16,605,000","54,431,000","55,017,000","55,604,000","56,190,000","56,776,000","57,362,158","28,994,423","88,750","90,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"79,525,000","79,525,000","52,892,000","52,892,000","43,554,000","43,554,000","38,298,000","38,298,000","38,298,000","38,298,000","38,298,000","38,298,000","38,298,000","38,298,000","38,298,000","38,298,000","38,298,000","38,298,000","38,298,000","38,298,000","36,903,000","41,548,000","20,626,000","20,626,000","20,626,000","20,626,000","20,626,000","12,470,000","24,041,000","24,041,000","24,041,000","24,041,000","24,041,000","24,040,966",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"258,671,000","259,705,000","320,970,000","322,005,000","72,640,000","73,675,000","79,967,000","61,324,000","62,316,000","63,308,000","64,299,000","64,825,000","65,817,000","66,283,000","69,133,000","69,690,000","70,352,000","71,013,000","71,675,000","72,330,000","57,469,000","64,766,000","3,579,000","3,690,000","3,801,000","3,912,000","4,023,000","4,135,000","30,390,000","30,976,000","31,563,000","32,149,000","32,735,000","33,321,192","28,994,423","88,750","90,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"50,667,000","51,271,000","51,120,000","162,956,000","155,979,000","256,397,000","256,420,000","256,986,000","261,684,000","262,241,000","262,248,000","262,517,000","264,091,000","264,988,000","266,081,000","266,980,000","269,085,000","270,007,000","307,694,000","191,952,000","188,054,000","189,002,000","171,421,000","171,098,000","169,628,000","170,127,000","171,500,000","21,500,000","11,500,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"50,667,000","51,271,000","51,120,000","162,956,000","155,979,000","256,397,000","256,420,000","19,978,000","24,676,000","25,233,000","25,240,000","25,509,000","27,083,000","27,980,000","29,073,000","29,972,000","32,077,000","32,999,000","70,686,000","79,944,000","76,046,000","76,994,000","59,413,000","59,090,000","57,620,000","58,119,000","60,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,"237,008,000","237,008,000","112,008,000","112,008,000","112,008,000","112,008,000","112,008,000","112,008,000","112,008,000","111,500,000","21,500,000","11,500,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,"237,008,000","237,008,000","112,008,000","112,008,000","112,008,000","112,008,000","112,008,000","112,008,000","112,008,000","111,500,000","21,500,000","11,500,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,"237,008,000","237,008,000","237,008,000","237,008,000","237,008,000","237,008,000","237,008,000","237,008,000","237,008,000","237,008,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"9,059,000","4,830,000","4,664,000","2,049,000","2,049,000","2,049,000","47,125,000","48,866,000","49,824,000","49,925,000","50,325,000","50,382,000","50,497,000","50,570,000","47,740,000","2,914,000","3,081,000","3,250,000","3,440,000","3,549,000","3,751,000","3,909,000","1,513,000","524,000","556,000","590,000","527,000","38,080,000","622,000","332,000","324,000","345,000","248,000","148,058","452,805","328,185","97,119","48,625","22,727","22,727","22,727","22,727","38,247","38,247","38,247","38,420","22,727","22,727","22,727","22,727","23,197",,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"629,438,000","616,689,000","621,463,000","593,389,000","382,728,000","395,091,000","456,801,000","452,853,000","485,327,000","524,876,000","554,206,000","532,427,000","491,361,000","416,587,000","364,404,000","193,056,000","196,006,000","225,003,000","346,475,000","288,572,000","283,122,000","315,084,000","206,564,000","216,176,000","184,816,000","202,581,000","178,510,000","41,562,000","31,257,000","32,828,000","33,139,000","32,296,000","31,465,000","25,772,872","7,103,791","2,019,211","1,874,065","584,173","544,244","415,677","319,991","359,339","471,994","425,023","1,116,195","603,957","423,502","231,078","184,664","353,070","215,634","38,008","38,098","2,332","189","0","11,704","3,285","4,000","16,500","36,584","471,785","32,500","32,500","32,500","32,500","341,104","340,913","340,722","340,531","340,341","340,150","339,959"
	CurrentLiabilities,"204,229,000","139,453,000","175,184,000","180,452,000","96,044,000","96,480,000","92,125,000","91,341,000","90,148,000","115,206,000","112,713,000","111,989,000","74,082,000","61,621,000","82,410,000","39,399,000","51,524,000","78,955,000","83,351,000","79,283,000","71,833,000","76,085,000","36,043,000","61,027,000","28,427,000","30,873,000","26,067,000","10,361,000","9,404,000","9,557,000","8,704,000","6,910,000","5,251,000","5,479,731","2,318,471","1,483,945","1,265,809","584,173","544,244","415,677","319,991","359,339","471,994","425,023","1,116,195","603,957","423,502","231,078","184,664","353,070","215,634","38,008","38,098","2,332","189","0","11,704","3,285","4,000","16,500","36,584","471,785","32,500","32,500","32,500","32,500","341,104","340,913","340,722","340,531","340,341","340,150","339,959"
		PayablesAndAccruedExpenses,"98,558,000","86,892,000","133,770,000","144,030,000","69,472,000","65,161,000","65,739,000","64,623,000","59,132,000","63,180,000","71,205,000","66,081,000","59,713,000","48,768,000","53,238,000","35,767,000","47,183,000","74,879,000","66,265,000","69,603,000","62,167,000","64,950,000","20,685,000","55,016,000","22,561,000","19,627,000","20,372,000","4,801,000","3,925,000","4,348,000","4,074,000","3,351,000","2,638,000","4,202,038","2,318,471","1,191,983","998,177","584,173","456,399","343,443","238,702","270,829","405,498","370,564","1,116,195","403,957","223,502","231,078","184,664","353,070","215,634","38,008","38,098","2,332","189",,"11,704","3,285","4,000","16,500","36,584","471,785","32,500","32,500","32,500","32,500","331,567","331,376","331,185","330,994","330,804","330,613","330,422"
			Payables,"25,018,000","27,414,000","93,521,000","99,651,000","25,458,000","25,104,000","23,247,000","27,003,000","29,384,000","28,538,000","38,062,000","36,198,000","25,964,000","25,129,000","32,132,000","24,870,000","33,847,000","63,120,000","57,666,000","60,201,000","53,008,000","56,644,000","13,377,000","16,423,000","15,139,000","13,339,000","15,474,000","2,474,000","1,886,000","1,656,000","1,489,000","1,267,000","1,174,000","2,153,880","1,407,516","735,727","707,148","439,533","394,528","276,326","199,515","224,742","236,929","202,751","877,451","181,799","140,925","144,304","131,503","316,417","206,271","38,008","38,098","2,332","189",,"11,704","3,285","4,000","16,500","36,584","471,785","32,500","32,500","32,500","32,500","84,303","84,303","84,303","84,303","84,303","84,303","84,303"
				AccountsPayable,"25,018,000","27,414,000","27,839,000","33,969,000","25,060,000","24,706,000","22,849,000","26,605,000","28,986,000","27,630,000","26,750,000","24,886,000","14,652,000","13,817,000","17,203,000","9,941,000","9,014,000","9,911,000","12,984,000","9,641,000","11,607,000","8,282,000","1,377,000","4,423,000","3,139,000","1,339,000","1,619,000","2,474,000","1,886,000","1,656,000","1,489,000","1,267,000","1,174,000","2,153,880","1,407,516","735,727","707,148","439,533","394,528","276,326","199,515","224,742","236,929","202,751","877,451","181,799","140,925","144,304","131,503","316,417","204,671","38,008","38,098","2,332","189",,"11,704","3,285","4,000","16,500","36,584","471,785","32,500","32,500","32,500","32,500","84,303","84,303","84,303","84,303","84,303","84,303","84,303"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,600",,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,600",,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,"65,682,000","65,682,000","398,000","398,000","398,000","398,000","398,000","908,000","11,312,000","11,312,000","11,312,000","11,312,000","14,929,000","14,929,000","24,833,000","53,209,000","44,682,000","50,560,000","41,401,000","48,362,000","12,000,000","12,000,000","12,000,000","12,000,000","13,855,000",,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,"0",,,,,"0",,"0",,,,"0",,"0",,,,,"0"
			CurrentAccruedExpenses,"73,540,000","59,478,000","40,249,000","44,379,000","44,014,000","40,057,000","42,492,000","37,620,000","29,748,000","34,642,000","33,143,000","29,883,000","33,749,000","23,639,000","21,106,000","10,897,000","13,336,000","11,759,000","8,599,000","9,402,000","9,159,000","8,306,000","7,308,000","38,593,000","7,422,000","6,288,000","4,898,000","2,327,000","2,039,000","2,692,000","2,585,000","2,084,000","1,464,000","2,048,158","910,955","456,256","291,029","144,640","61,871","67,117","39,187","46,087","168,569","167,813","238,744","222,158","82,577","86,774","53,161","36,653","9,363",,,,,,,,,,,,,,,,"247,264","247,073","246,882","246,691","246,501","246,310","246,119"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,"4,158,000",,,,,,,,,,,,,,,"1,663,518",,,,,"87,845","72,234","81,289","88,510","66,496","54,459",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"69,393,000","43,519,000","39,130,000","33,781,000","25,452,000","26,834,000","22,216,000","22,611,000","19,959,000","39,583,000","28,895,000","34,658,000","11,212,000","10,150,000","28,231,000","1,511,000","1,594,000",,"2,407,000",,,"209,000","5,188,000","5,067,000","4,949,000","4,835,000","4,722,000","4,613,000","4,537,000","3,316,000","3,655,000","2,608,000","1,686,000","373,930",,"291,962","267,632",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,537","9,537","9,537","9,537","9,537","9,537","9,537"
			CurrentDebt,"56,942,000","31,980,000","27,486,000","29,845,000","21,718,000","23,208,000","18,529,000","19,151,000","16,585,000","36,261,000","25,877,000","32,257,000","8,678,000","10,150,000","28,231,000","1,511,000","1,594,000",,"2,407,000",,,"209,000","5,188,000","5,067,000","4,949,000","4,835,000","4,722,000","4,613,000","4,537,000","3,316,000","3,655,000","2,608,000","1,686,000","373,930",,"291,962","267,632",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,537","9,537","9,537","9,537","9,537","9,537","9,537"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,537","9,537","9,537","9,537","9,537","9,537","9,537"
				OtherCurrentBorrowings,"56,942,000","31,980,000","27,486,000","29,845,000","21,718,000","23,208,000","18,529,000","19,151,000","16,585,000","36,261,000","25,877,000","32,257,000","8,678,000",,,,,,"2,407,000",,,"209,000",,"5,067,000","4,949,000","4,835,000",,,,,,,,"373,930",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,"0"
			CurrentCapitalLeaseObligation,"12,451,000","11,539,000","11,644,000","3,936,000","3,734,000","3,626,000","3,687,000","3,460,000","3,374,000","3,322,000","3,018,000","2,401,000","2,534,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"673,000","1,108,000","2,284,000","2,641,000","1,120,000","4,485,000","4,170,000","4,107,000","3,777,000","3,643,000","3,613,000","3,350,000","3,157,000","2,703,000","941,000","2,121,000","2,747,000","4,076,000","14,679,000","9,680,000","9,666,000","10,926,000","10,170,000","944,000","917,000","891,000","973,000","947,000","942,000","1,893,000","975,000","951,000","927,000","903,763",,,,,,,,,,,,"200,000","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"673,000","1,108,000","2,284,000","2,641,000","1,120,000","4,485,000","4,170,000","4,107,000","3,777,000","3,643,000","3,613,000","3,350,000","3,157,000","2,703,000","632,000","1,878,000","2,496,000","3,864,000","14,666,000","9,666,000","9,666,000","9,666,000","9,186,000",,,,,,,,,,,,,,,,,,,"0","0","0","0","200,000","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"35,605,000","7,934,000",,,,,,,"7,280,000","8,800,000","9,000,000","7,900,000",,,,,,,"0",,,,,,,"5,520,000",,,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,"0",,,,,"0",,"0",,,,"0",,"0",,,,,"0"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"425,209,000","477,236,000","446,279,000","412,937,000","286,684,000","298,611,000","364,676,000","361,512,000","395,179,000","409,670,000","441,493,000","420,438,000","417,279,000","354,966,000","281,994,000","153,657,000","144,482,000","146,048,000","263,124,000","209,289,000","211,289,000","238,999,000","170,521,000","155,149,000","156,389,000","171,708,000","152,443,000","31,201,000","21,853,000","23,271,000","24,435,000","25,386,000","26,214,000","20,293,141","4,785,320","535,266","608,256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"179,491,000","194,058,000","163,425,000","130,961,000","129,310,000","142,559,000","200,695,000","198,227,000","235,052,000","251,199,000","287,748,000","275,632,000","277,290,000","223,136,000","145,535,000","16,203,000","5,501,000","5,211,000","24,575,000","26,541,000","26,083,000","47,107,000","458,000","1,801,000","3,113,000","4,394,000","5,646,000","6,868,000","7,656,000","8,830,000","8,446,000","9,442,000","10,317,000","4,430,864","4,785,320","535,266","608,256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermDebt,"96,085,000","110,627,000","83,495,000","82,574,000","79,956,000","92,258,000","149,459,000","147,027,000","182,958,000","199,088,000","234,370,000","223,589,000","229,662,000","223,136,000","145,535,000","16,203,000","5,501,000","5,211,000","24,575,000","26,541,000","26,083,000","47,107,000","458,000","1,801,000","3,113,000","4,394,000","5,646,000","6,868,000","7,656,000","8,830,000","8,446,000","9,442,000","10,317,000","4,430,864","4,785,320","535,266","608,256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"83,406,000","83,431,000","79,930,000","48,387,000","49,354,000","50,301,000","51,236,000","51,200,000","52,094,000","52,111,000","53,378,000","52,043,000","47,628,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
