name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
			LongTermDebt,,,,,"926,000","924,000"
			LongTermCapitalLeaseObligation,"27,238,000",,,,,
		NonCurrentDeferredLiabilities,"17,802,000","24,605,000","25,010,000","25,933,000","26,860,000","2,017,000"
			NonCurrentDeferredTaxesLiabilities,"476,000","476,000","155,000","155,000","155,000","155,000"
			NonCurrentDeferredRevenue,"17,326,000","22,032,000","23,022,000","24,208,000","25,788,000","937,000"
		PreferredSecuritiesOutsideStockEquity,,,"0","150,150,000","150,150,000","41,323,000"
		OtherNonCurrentLiabilities,"2,493,000","4,097,000","6,391,000","3,998,000","3,508,000","2,830,000"
TotalEquityGrossMinorityInterest,"371,797,000","387,825,000","404,401,000","-47,691,000","-35,689,000","-23,437,000"
	StockholdersEquity,"371,797,000","387,825,000","404,401,000","-47,691,000","-35,689,000","-23,437,000"
		CapitalStock,"6,000","6,000","6,000","1,000","1,000","1,000"
			PreferredStock,"0",,"0","150,150,000","150,150,000","41,323,000"
			CommonStock,"6,000","6,000","6,000","1,000","1,000","1,000"
		AdditionalPaidInCapital,"489,762,000","485,748,000","483,710,000","10,649,000","8,340,000","7,433,000"
		RetainedEarnings,"-116,882,000","-97,794,000","-79,315,000","-58,341,000","-44,030,000","-30,871,000"
		GainsLossesNotAffectingRetainedEarnings,"-1,089,000","-135,000",,,,
TotalCapitalization,"371,797,000","387,825,000","404,401,000","-47,691,000","-34,763,000","-22,513,000"
PreferredStockEquity,,,,"150,150,000","150,150,000","41,323,000"
CommonStockEquity,"371,797,000","387,825,000","404,401,000","-47,691,000","-35,689,000","-23,437,000"
CapitalLeaseObligations,"28,063,000",,,,,
NetTangibleAssets,"371,797,000","387,825,000","404,401,000","-47,691,000","-35,689,000","-23,437,000"
WorkingCapital,"341,343,000","365,363,000","422,889,000","116,960,000","133,715,000","11,917,000"
InvestedCapital,"371,797,000","387,825,000","404,401,000","-47,691,000","-34,108,000","-21,859,000"
TangibleBookValue,"371,797,000","387,825,000","404,401,000","-47,691,000","-35,689,000","-23,437,000"
TotalDebt,"28,063,000",,,"559,000","1,581,000","1,578,000"
ShareIssued,"60,689,609","60,263,158","60,021,319","54,709,191","54,709,191","54,709,191"
OrdinarySharesNumber,"60,689,609","60,263,158","60,021,319","54,709,191","54,709,191","54,709,191"
