name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
	StockholdersEquity,"239,977,000","217,777,000","237,513,000","255,069,000","272,465,000","286,078,000","192,535,000","203,400,000","214,342,000","224,428,000","233,683,000","241,536,000","99,581,000","105,068,000"
		CapitalStock,"4,000","4,000","4,000","4,000","4,000","4,000","3,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000"
			PreferredStock,,,,,,,,,,"0","0","0","2,000","2,000"
			CommonStock,"4,000","4,000","4,000","4,000","4,000","4,000","3,000","3,000","3,000","3,000","3,000","3,000","0","0"
		AdditionalPaidInCapital,"461,389,000","414,024,000","409,166,000","404,145,000","399,532,000","396,352,000","288,249,000","285,430,000","283,413,000","282,460,000","281,555,000","280,804,000","131,031,000","130,776,000"
		RetainedEarnings,"-220,732,000","-196,083,000","-171,635,000","-149,038,000","-127,071,000","-110,278,000","-95,717,000","-82,033,000","-69,074,000","-58,035,000","-47,875,000","-39,271,000","-31,452,000","-25,710,000"
		GainsLossesNotAffectingRetainedEarnings,"-684,000","-168,000","-22,000","-42,000",,,,,,,,,,
TotalCapitalization,"239,977,000","217,777,000","237,513,000","255,069,000","272,465,000","286,078,000","192,535,000","203,400,000","214,342,000","224,428,000","233,683,000","241,536,000","99,581,000","105,068,000"
PreferredStockEquity,,,,,,,,,,,,,"2,000","2,000"
CommonStockEquity,"239,977,000","217,777,000","237,513,000","255,069,000","272,465,000","286,078,000","192,535,000","203,400,000","214,342,000","224,428,000","233,683,000","241,536,000","99,579,000","105,066,000"
CapitalLeaseObligations,"1,535,000","1,507,000","1,425,000","592,000",,,"1,119,000","1,092,000","1,065,000",,,,,
NetTangibleAssets,"239,977,000","217,777,000","237,513,000","255,069,000","272,465,000","286,078,000","192,535,000","203,400,000","214,342,000","224,428,000","233,683,000","241,536,000","99,581,000","105,068,000"
WorkingCapital,"282,866,000","212,079,000","233,049,000","252,036,000","269,185,000","282,505,000","188,721,000","199,739,000","210,319,000","221,932,000","231,764,000","239,627,000","97,933,000","103,676,000"
InvestedCapital,"239,977,000","217,777,000","237,513,000","255,069,000","272,465,000","286,078,000","192,535,000","203,400,000","214,342,000","224,428,000","233,683,000","241,536,000","99,579,000","105,066,000"
TangibleBookValue,"239,977,000","217,777,000","237,513,000","255,069,000","272,465,000","286,078,000","192,535,000","203,400,000","214,342,000","224,428,000","233,683,000","241,536,000","99,579,000","105,066,000"
TotalDebt,"1,535,000","1,507,000","1,425,000","592,000",,,"1,119,000","1,092,000","1,065,000",,,,,
ShareIssued,"39,044,669","36,902,499","36,780,393","36,722,669","36,697,808","36,577,149","33,361,188","33,212,544","32,967,350","32,861,842","32,724,153","32,674,565","30,269,808","30,269,808"
OrdinarySharesNumber,"39,044,669","36,902,499","36,780,393","36,722,669","36,697,808","36,577,149","33,361,188","33,212,544","32,967,350","32,861,842","32,724,153","32,674,565","30,269,808","30,269,808"
