name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
			ChangeInOtherCurrentLiabilities,"-225,960,000","-67,908,000","-53,173,000","-34,441,000","-70,438,000","-62,111,000","-80,829,000","-55,827,000","-19,554,000","-19,119,000","-58,151,000","-55,784,000","-57,310,000","-56,876,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,592,000","5,431,000","-14,940,000","13,001,000","12,834,000","26,459,000","-27,838,000","27,014,000","17,255,000",,,"23,408,000","-5,016,000","20,442,000","-8,394,000","24,041,000","17,757,000","6,214,000","4,183,000","-1,882,000","4,180,000","3,847,572","-7,571,991","10,579,419","6,327,989","1,629,774","-8,999,128","10,653,631","4,457,548","-666,385","1,355,905","138,737","1,537,361","2,320,553","-3,536,145","6,384,479","-786,251","1,900,000","-2,800,000","2,600,000","-900,000","1,100,000","-1,700,000","2,600,000","-600,000","400,000","-600,000","900,000","-600,000","1,000,000","-100,000",,,"1,000,000","-500,000","-100,000","100,000",,,"300,000","-300,000","700,000","200,000"
InvestingCashFlow,"12,668,000","-2,571,000","6,305,000","4,781,000","4,153,000","-1,696,000","-1,747,000","649,000","5,462,000","29,501,000","-18,468,000","-1,872,000","-6,870,000","-8,437,000","-19,918,000","-14,514,000","-10,292,000","-11,149,000","-21,110,000","-18,659,000","-8,747,000","-9,763,000","4,043,000","-10,266,000","-12,302,000","-13,303,000","-12,147,000","-23,060,000","-22,562,000","58,260,000","-24,295,000","-64,897,000","-31,763,000","-9,496,000","56,077,000","-29,942,000","-43,318,000","35,067,000","-24,863,000","-85,181,000","-92,748,000","-45,575,000","-32,956,000","2,778,000","-45,256,000","75,141,000","-65,243,000","-38,073,000","-39,184,000","-78,080,000","-40,920,000","-43,511,000","-127,339,000","-227,000","-48,220,000","23,381,000","-47,979,000","-13,346,000","-24,727,000","-53,085,000","-53,545,000","-103,740,000","-40,255,000","-86,915,000","104,433,000","-40,708,000","-79,797,000","-88,891,000","-61,373,000","-78,203,000","-68,501,000","-41,280,000","-58,724,000","-72,779,000","-48,565,000","-39,348,998","-38,575,967","-26,854,035","-31,879,428","-29,439,046","-22,766,605","-31,340,264","-23,956,872","-15,014,611","-18,457,295","-6,159,694","-13,428,535","-5,971,699","-11,440,993","-9,782,179","-6,789,652","-4,400,000","-15,300,000","-2,700,000","-600,000","-1,400,000","-1,200,000","-800,000","300,000","-700,000","-300,000","-700,000","-800,000","-500,000","-300,000","0","-200,000","-200,000","-600,000","-1,400,000","-2,600,000","-4,100,000","-3,400,000","-1,700,000","-800,000","-1,600,000","-200,000"
	CashFlowFromContinuingInvestingActivities,"12,668,000","-2,571,000","6,305,000","4,781,000","4,153,000","-1,696,000","-1,747,000","649,000","5,462,000","29,501,000","-18,468,000","-1,872,000","-6,870,000","-8,437,000","-19,918,000","-14,514,000","-10,292,000","-11,149,000","-21,110,000","-18,659,000","-8,747,000","-9,763,000","4,043,000","-10,266,000","-12,302,000","-13,303,000","-12,147,000","-23,060,000","-22,562,000","58,260,000","-24,295,000","-64,897,000","-31,763,000","-9,496,000","56,077,000","-29,942,000","-43,318,000","35,067,000","-24,863,000","-85,181,000","-92,748,000","-45,575,000","-32,956,000","2,778,000","-45,256,000","75,141,000","-65,243,000","-38,073,000","-39,184,000","-78,080,000","-40,920,000","-43,511,000","-127,339,000","-227,000","-48,220,000","23,381,000","-47,979,000","-13,346,000","-24,727,000","-53,085,000","-53,545,000","-103,740,000","-40,255,000","-86,915,000","104,433,000","-40,708,000","-79,797,000","-88,891,000","-61,373,000","-78,203,000","-175,806,000","66,025,000","-58,724,000","-72,779,000","-48,565,000","-39,348,998","-38,575,967","-26,854,035","-31,879,428","-29,439,046","-22,766,605","-31,340,264","-23,956,872","-15,014,611","-18,457,295","-6,159,694","-13,428,535","-5,971,699","-11,440,993","-9,782,179","-6,789,652","-4,400,000","-15,300,000","-2,700,000","-600,000","-1,400,000","-1,200,000","-800,000","300,000","-700,000","-300,000","-700,000","-800,000","-500,000","-300,000","0","-200,000","-200,000","-600,000","-1,400,000","-2,600,000","-4,100,000","-3,400,000","-1,700,000","-800,000","-1,600,000","-200,000"
		NetPPEPurchaseAndSale,"-14,119,000","-2,571,000","-4,999,000","-3,096,000","-3,453,000","-1,697,000","-1,823,000","-1,386,000","-1,687,000","-6,464,000","-11,813,000","-8,050,000","-6,410,000","-7,666,000","-17,586,000","-16,757,000","-9,853,000","-9,991,000","-21,402,000","-9,088,000","-8,509,000","-9,531,000","4,044,000","-10,432,000","-12,175,000","-13,056,000","-18,246,000","-23,759,000","-22,997,000","-19,839,000","-21,733,000","-35,118,000","-28,460,000","-34,506,000","-25,134,000","-41,631,000","-37,146,000","-34,599,000","-44,768,000","-41,167,000","-37,813,000","-40,942,000","-33,583,000","-41,909,000","-40,057,000","-16,208,000","-14,544,000","-24,121,000","-19,116,000","-15,264,000","-16,904,000","-14,781,000","-23,526,000","-12,709,000","-12,295,000","-30,995,000","-21,262,000","-40,063,000","-41,771,000","-59,371,000","-35,388,000","-85,163,000","-53,217,000","-73,966,000","-30,011,000","-61,117,000","-60,532,000","-41,657,000","-20,150,000","-25,296,000","-28,844,000","-30,278,000","-17,498,000","-16,445,000","-13,992,000","-11,935,600","-9,397,317","-16,975,083","-13,307,777","-17,297,997","-14,651,409","-19,484,687","-8,100,682","-11,818,894","-10,235,876","-7,281,044","-12,636,771","-11,710,016","-10,057,507","-6,064,699","-5,569,791","-4,300,000","-2,600,000","-2,700,000","-1,600,000","-1,400,000","-1,200,000","-800,000","-300,000","-800,000","-300,000","-600,000","-800,000","-500,000","-300,000","-200,000","-100,000","-200,000","-500,000","-1,400,000","-2,600,000","-4,100,000","-3,400,000","-1,700,000","-800,000","-1,600,000","-200,000"
			PurchaseOfPPE,"-14,119,000","-2,571,000","-4,999,000","-3,096,000","-3,453,000","-1,697,000","-1,823,000","-1,386,000","-1,687,000","-6,464,000","-11,813,000","-8,050,000","-6,410,000","-7,666,000","-17,586,000","-16,757,000","-9,853,000","-9,991,000","-21,402,000","-9,088,000","-8,509,000","-9,531,000","-12,173,000","-10,432,000","-12,175,000","-13,056,000","-18,246,000","-23,759,000","-22,997,000","-19,839,000","-21,733,000","-35,118,000","-28,460,000","-34,506,000","-25,134,000","-41,631,000","-37,146,000","-34,599,000","-44,768,000","-41,167,000","-37,813,000","-40,942,000","-33,583,000","-41,909,000","-40,057,000","-16,208,000","-14,544,000","-24,121,000","-19,116,000","-15,264,000","-16,904,000","-14,781,000","-23,526,000","-12,709,000","-12,295,000","-22,830,000","-29,427,000","-40,063,000","-41,771,000","-59,371,000","-48,814,000","-85,163,000","-53,217,000","-73,966,000","-30,011,000","-61,117,000","-60,532,000","-41,657,000","-20,150,000","-25,296,000","-28,844,000","-30,278,000","-17,498,000","-16,445,000","-13,992,000","-11,935,600","-9,397,317","-16,975,083","-13,307,777","-17,297,997","-14,651,409","-19,484,687","-8,100,682","-11,818,894","-10,235,876","-7,281,044","-12,636,771","-11,710,016","-10,057,507","-6,064,699","-5,569,791","-4,300,000","-2,600,000","-2,700,000","-1,600,000","-1,400,000","-1,200,000","-800,000","-300,000","-800,000","-300,000","-600,000","-800,000","-500,000","-300,000","-200,000","-100,000","-200,000","-500,000","-1,400,000","-2,600,000","-4,100,000","-3,400,000","-1,700,000","-800,000","-1,600,000","-200,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-828,000",,,,,,,,,,,,,,,,"0",,,"-6,361,000","0","-50,000","-7,527,000","-761,000",,,,,"-50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-828,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"18,492,000","0","3,009,000","7,877,000","7,606,000","1,000","76,000","2,035,000","7,149,000","35,965,000","-6,655,000","6,178,000","-460,000","-771,000","-2,332,000","2,243,000","-439,000","-1,158,000","292,000","-9,571,000","-238,000","-232,000","-1,000","166,000","-127,000","-247,000","-2,901,000","699,000","435,000","78,099,000","-2,562,000","-29,779,000","-3,303,000","25,010,000","81,211,000","11,269,000","-5,752,000","69,666,000","19,905,000","-44,014,000","-54,935,000","-4,633,000","1,455,000","257,420,000","-5,199,000","91,349,000","-50,699,000","-13,952,000","-20,068,000","-62,816,000","-24,016,000","-28,730,000","-103,813,000","12,482,000","-35,925,000",,,"26,717,000","17,044,000","12,647,000","-24,518,000","-12,216,000","12,962,000","-12,899,000","141,971,000","21,170,000","-8,847,000","-47,234,000","-41,223,000","-52,907,000",,,"-41,226,000","-56,334,000","-34,242,000","59,891,602","-29,178,650","-9,878,952","-18,571,651","-12,141,049","-8,115,196","-11,855,577","-15,856,190","-3,195,717","-8,221,419","1,121,350","-791,764","5,738,317","-1,383,486","-3,717,480","-1,219,861","-100,000",,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-129,000","0","1,000","-50,000","-80,000","-139,000","-126,000","-139,000","-21,000","-5,191,000","-14,643,000","-9,405,000","-10,531,000","-15,084,000","-7,393,000","-13,985,000","-8,192,000","-9,123,000","-10,697,000","-14,833,000","-5,773,000","-8,491,000","-7,451,000","-14,558,000","-17,305,000","-11,403,000","-9,189,000","-14,019,000","-11,208,000","-18,252,000","-47,562,000","-38,434,000",,,,,,,"-194,878,000","-44,014,000","-54,935,000","-4,633,000",,,,,"-482,652,000","-13,952,000","-20,068,000","-62,816,000","-470,162,000","-28,730,000",,,,,,,"-1,174,258,000","-2,443,000","-24,518,000","-12,216,000",,,,,"-215,873,000","-47,234,000","-41,223,000","-52,907,000",,,"-41,226,000","-56,334,000",,,"-29,178,650","-9,878,952","-102,806,811","-12,141,049","-8,115,196","-11,855,577","-46,100,690","-3,195,717",,,,,"-1,383,486","-3,717,480","-1,219,861","-100,000",,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"18,621,000","0","3,008,000","7,927,000","7,686,000","140,000","202,000","2,174,000","7,170,000","41,156,000","7,988,000","15,583,000","10,071,000","14,313,000","5,061,000","16,228,000","7,753,000","7,965,000","10,989,000","5,262,000","5,535,000","8,259,000","7,450,000","14,724,000","17,178,000","11,156,000","6,288,000","14,718,000","11,643,000","96,351,000","45,000,000","8,655,000","39,397,000","25,010,000",,,,"69,666,000",,,,,,,,,,,,,,,,"12,482,000","533,433,000",,,"26,717,000","1,191,302,000",,,,"175,652,000","-12,899,000","141,971,000","21,170,000",,,,,,,,,"132,613,000",,,,,,,,,,,"1,121,350","29,339,694",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,"-420,000","0",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"0",,"96,303,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-100,000","0",,,,"-100,000","0","-100,000",,,,,,,,"0"
FinancingCashFlow,"-59,239,000","-8,220,000","37,000","-50,897,000","-159,000","-821,000","-7,000","-4,256,000","-78,000","95,133,000","-13,883,000","-13,478,000","-14,046,000","-16,179,000","-64,652,000","-12,523,000","-43,301,000","-17,201,000","-16,583,000","-18,475,000","-25,822,000","-29,897,000","-28,594,000","-32,602,000","-32,722,000","-52,751,000","-55,499,000","-12,645,000","-36,748,000","-135,489,000","-11,324,000","-10,389,000","-20,057,000","-13,878,000","-133,765,000","-42,610,000","-28,889,000","-69,759,000","-75,704,000","-9,597,000","-33,586,000","-3,079,000","-31,782,000","-67,885,000","-67,609,000","-43,388,000","-4,711,000","-24,543,000","-6,408,000","-5,732,000","1,867,000","4,456,000","730,000","68,000","-745,000","81,000","-30,000","160,000","62,000","-38,000","1,598,000","1,426,000","-185,000","1,314,000","-167,570,000","-24,940,000","11,559,000","4,254,000","3,621,000","9,033,000","2,427,000","-4,563,000","2,837,000","15,713,000","5,619,000","4,475,883","1,975,404","2,816,713","-4,193,544","2,554,268","1,348,542","2,284,831","2,146,833","2,308,919","1,999,920","1,103,084","128,520","-1,609,106","2,430,768","439,712","910,891","1,000,000","500,000","300,000","1,400,000","800,000","1,300,000","-200,000","500,000","-300,000","100,000","-400,000","-200,000","100,000","1,000,000","-800,000","900,000","-200,000","-600,000","1,300,000","700,000","2,300,000","800,000","-700,000","-100,000","-300,000","100,000"
	CashFlowFromContinuingFinancingActivities,"-59,239,000","-8,220,000","37,000","-50,897,000","-159,000","-821,000","-7,000","-4,256,000","-78,000","95,133,000","-13,883,000","-13,478,000","-14,046,000","-16,179,000","-64,652,000","-12,523,000","-43,301,000","-17,201,000","-16,583,000","-18,475,000","-25,822,000","-29,897,000","-28,594,000","-32,602,000","-32,722,000","-52,751,000","-55,499,000","-12,645,000","-36,748,000","-135,489,000","-11,324,000","-10,389,000","-20,057,000","-13,878,000","-133,765,000","-42,610,000","-28,889,000","-69,759,000","-75,704,000","-9,597,000","-33,586,000","-3,079,000","-31,782,000","-67,885,000","-67,609,000","-43,388,000","-4,711,000","-24,543,000","-6,408,000","-5,732,000","1,867,000","4,456,000","730,000","68,000","-745,000","81,000","-30,000","160,000","62,000","-38,000","1,598,000","1,426,000","-185,000","1,314,000","-167,570,000","-24,940,000","11,559,000","4,254,000","3,621,000","9,033,000","2,427,000","-4,563,000","2,837,000","15,713,000","5,619,000","4,475,883","1,975,404","2,816,713","-4,193,544","2,554,268","1,348,542","2,284,831","2,146,833","2,308,919","1,999,920","1,103,084","128,520","-1,609,106","2,430,768","439,712","910,891","1,000,000","500,000","300,000","1,400,000","800,000","1,300,000","-200,000","500,000","-300,000","100,000","-400,000","-200,000","100,000","1,000,000","-800,000","900,000","-200,000","-600,000","1,300,000","700,000","2,300,000","800,000","-700,000","-100,000","-300,000","100,000"
		NetIssuancePaymentsOfDebt,,,"0","-50,000,000","0","0","0","0","0","106,500,000","-3,750,000","-3,750,000","-3,750,000","-3,750,000","-3,750,000","0","-3,750,000","-3,750,000","-3,750,000","-3,750,000","-3,750,000","-5,000,000","0","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-26,500,000","124,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-1,278,000","-262,000",,,,"-5,055,749","-33,250","-33,251","-33,250","-12,000","-18,000","-18,000","-18,000","-18,000","-18,000","-18,000","-18,000","-61,772","0",,,"0","200,000",,,"-100,000","-100,000","0","-400,000","-200,000","0","900,000","-800,000","900,000","-200,000","-600,000","1,300,000","800,000","2,100,000","800,000","5,700,000","-5,600,000","5,300,000","-100,000"
			NetLongTermDebtIssuance,,,"0","-50,000,000","0","0","0","0","0","106,500,000","-3,750,000","-3,750,000","-3,750,000","-3,750,000","-3,750,000","0","-3,750,000","-3,750,000","-3,750,000","-3,750,000","-3,750,000","-5,000,000","0","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-26,500,000","124,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,"0","0","0","0","0","149,000,000","0","106,500,000","0","0",,,"0","0",,,,,,,"0","0","0","0","0","0","0","124,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,"0",,,,"0","-149,000,000","0","0","-3,750,000","-3,750,000","-3,750,000","-3,750,000","-3,750,000","0","-65,000,000","-3,750,000","-3,750,000","-3,750,000","-3,750,000","-5,000,000","0","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"206,000","143,000","64,000","0","-1,000","1,000","0","161,000","-1,000","252,000","55,000","696,000","46,000","346,000","-50,073,000","-1,667,000","-28,369,000","605,000","-1,632,000","-4,034,000","-11,169,000","-8,436,000","-18,558,000","-19,673,000","-19,805,000","-39,483,000","-42,295,000","-194,000","678,000","-250,425,000","-207,000","581,000","-8,866,000","-3,364,000","-123,248,000","-33,695,000","-20,460,000","-61,848,000","-68,237,000","-4,251,000","-25,040,000","2,538,000","-24,403,000","-59,220,000","-59,803,000","-35,315,000","957,000","-17,648,000","434,000","697,000","146,000","3,098,000","615,000","68,000","-116,000","244,000","-193,000","60,000","-406,000","3,351,000","-1,620,000","1,514,000","73,000","1,306,000","-167,556,000","-27,569,000","11,559,000","4,254,000","3,621,000","9,033,000","2,427,000","-4,563,000","2,837,000","16,991,000","5,881,000","4,557,883","1,975,404","2,816,713","862,205","2,685,143","1,381,793","2,318,081","2,186,913","2,326,919","2,067,920","1,121,084","146,520","-1,524,856","2,448,768","472,712","972,663","1,000,000","600,000","300,000","1,500,000","800,000",,,"600,000",,,,"0","200,000","300,000",,,,,"0","0",,,,,,"5,500,000"
			CommonStockIssuance,"206,000","143,000","64,000","0","-1,000","1,000","0","161,000","-1,000","252,000","55,000","696,000","46,000","346,000","100,000","769,000","74,000","605,000","69,000","963,000","33,000","1,062,000","1,996,000","1,091,000","95,000","1,177,000","-1,000","1,527,000","1,062,000","8,025,000","338,000","1,633,000","1,352,000","2,945,000","2,219,000","2,276,000","4,833,000","3,067,000","2,254,000","7,753,000","709,000","5,815,000","982,000","805,000","1,389,000","1,373,000","1,511,000","759,000","458,000","920,000","897,000","3,187,000","635,000","138,000","-1,000",,,"163,000","9,000",,,"1,612,000","221,000","1,306,000","723,000","4,152,000","11,559,000","4,254,000","3,621,000","9,033,000","2,429,000","427,000","2,837,000","16,991,000","5,881,000","4,557,883","1,975,404","2,816,713","862,205","2,685,143","1,381,793","2,318,081","2,186,913","2,326,919","2,067,920","1,121,084","146,520","-1,524,856","2,448,768","472,712","972,663","1,000,000","600,000","300,000","1,500,000","800,000",,,"600,000",,,,"0","200,000","300,000",,,,,"0","0",,,,,,"5,500,000"
			CommonStockPayments,,,,,,,,,,,"0","0",,,"-50,173,000","-2,436,000","-28,443,000","0","-1,701,000","-4,997,000","-11,202,000","-9,498,000","-20,554,000","-20,764,000","-19,900,000","-40,660,000","-42,294,000","-1,721,000","-384,000","-258,450,000","-545,000","-1,052,000","-10,218,000","-6,309,000","-125,467,000","-35,971,000","-25,293,000","-64,915,000","-70,491,000","-12,004,000","-25,749,000","-3,277,000","-25,385,000","-60,025,000","-61,192,000","-36,688,000","-554,000","-18,407,000","-24,000","-223,000","-751,000","-89,000","-20,000","-70,000","-115,000","-63,000","-30,000","-103,000","-415,000","-173,000","-8,000","-98,000","-148,000","0","-168,279,000","-31,721,000",,,,,"-2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,,,"0","0","0","0","0","0","-15,000","-10,686,000","-10,187,000","-10,359,000","-10,288,000","-10,345,000","-10,534,000","-10,662,000","-10,947,000","-11,065,000","-10,495,000","-10,554,000","-10,605,000","-10,862,000","-10,318,000","-10,531,000","-10,541,000","-10,864,000","-10,796,000","-10,773,000","-11,084,000","-11,076,000","-11,444,000","-11,428,000","-11,462,000","-11,439,000","-11,719,000","-8,759,000","-8,838,000","-8,939,000","-8,662,000","-8,736,000","-8,777,000","-8,753,000","-8,264,000","-8,367,000","-8,686,000","-8,835,000","-7,100,000","-7,107,000","-7,146,000","-7,136,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-700,000","-100,000","0","-5,400,000"
			CommonStockDividendPaid,,,,,,"0","0","0","-15,000","-10,686,000","-10,187,000","-10,359,000","-10,288,000","-10,345,000","-10,534,000","-10,662,000","-10,947,000","-11,065,000","-10,495,000","-10,554,000","-10,605,000","-10,862,000","-10,318,000","-10,531,000","-10,541,000","-10,864,000","-10,796,000","-10,773,000","-11,084,000","-11,076,000","-11,444,000","-11,428,000","-11,462,000","-11,439,000","-11,719,000","-8,759,000","-8,838,000","-8,939,000","-8,662,000","-8,736,000","-8,777,000","-8,753,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-9,445,000","-8,363,000","-27,000","-897,000","-158,000","-822,000","-7,000","-4,417,000","-62,000","-933,000","-1,000","-65,000","-54,000","-2,430,000","-295,000","-194,000","-235,000","-2,991,000","-706,000","-137,000","-298,000","-5,599,000","282,000","102,000","124,000","96,000","92,000","822,000","158,000","2,012,000","327,000","458,000","271,000","925,000","1,202,000","-156,000","409,000","1,028,000","1,195,000","3,390,000","231,000","3,136,000","885,000","-298,000","880,000","762,000","1,432,000","212,000","304,000","707,000","1,721,000","1,358,000",,,"-629,000","0","0","100,000","468,000","-114,000","-57,000","-88,000","-258,000","8,000","-14,000","2,629,000",,,,"0",,"0","0",,,,,,"0",,,,"-28,080","0",,,"0","-66,250","0","-15,000",,,,,"-100,000",,,"-200,000","0","-300,000",,,"0","-100,000","-200,000",,,,,,,,,,,,"100,000"
EndCashPosition,"104,131,000","104,131,000","115,105,000","134,458,000","126,298,000","83,874,000","90,791,000","126,497,000","103,765,000","89,841,000","63,972,000","70,188,000","99,634,000","105,141,000","124,128,000","169,380,000","177,641,000","193,547,000","160,071,000","125,646,000","135,324,000","119,142,000","142,135,000","80,331,000","100,532,000","56,502,000","89,951,000","91,256,000","109,015,000","97,651,000","133,351,000","67,172,000","114,387,000","80,529,000","36,444,000","52,524,000","93,417,000","85,616,000","56,859,000","79,102,000","109,466,000","147,077,000","58,919,000","49,485,000","56,109,000","123,409,000","14,695,000","21,930,000","17,559,000","32,694,000","37,043,000","60,985,000","44,143,000","95,394,000","26,549,000","50,233,000","25,381,000","37,022,000","13,801,000","11,956,000","12,069,000","23,334,000","37,203,000","2,606,000","15,020,000","26,987,000","3,035,000","18,121,000","15,741,000","25,239,000","14,426,000","13,688,000","13,252,000","22,133,000","15,676,000","18,627,000","11,241,131","21,060,273","8,753,089","17,222,610","8,105,434","17,603,581","13,376,864","10,078,324","8,315,526","14,988,602","3,914,118","7,533,563","3,829,580","12,392,664","3,980,930","7,200,000","6,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
	ChangesInCash,"20,257,000","-10,974,000","-19,353,000","8,160,000","42,424,000","-6,917,000","-35,706,000","22,732,000","13,798,000","26,001,000","-6,214,000","-29,160,000","-5,610,000","-18,905,000","-45,260,000","-7,874,000","-15,886,000","33,544,000","34,355,000","-9,618,000","16,049,000","-22,969,000","61,788,000","-20,183,000","44,026,000","-33,418,000","-714,000","-17,728,000","11,033,000","-35,490,000","65,772,000","-47,334,000","33,852,000","44,094,000","-16,112,000","-40,903,000","7,801,000","28,757,000","-22,243,000","-30,364,000","-37,611,000","88,158,000","9,434,000","-6,624,000","-67,300,000","108,714,000","-7,235,000","4,371,000","-15,135,000","-4,349,000","-23,942,000","16,842,000","-51,251,000","68,845,000","-23,684,000","24,852,000","-11,641,000","23,221,000","1,845,000","-113,000","-11,265,000","-13,869,000","34,597,000","-12,414,000","-11,967,000","23,952,000","-15,086,000","2,380,000","-9,498,000","10,813,000","738,000","436,000","-8,881,000","6,457,000","-2,951,000","7,385,958","-9,819,142","12,307,184","-8,469,521","9,117,176","-9,498,147","4,226,717","3,298,540","1,762,798","-6,673,076","11,074,484","-3,619,445","3,703,983","-8,563,084","8,411,734","-3,203,846","1,200,000","-15,200,000","6,700,000","100,000","4,200,000","600,000","6,700,000","-1,400,000","-1,000,000","2,100,000","2,400,000","-2,500,000","1,400,000","3,500,000","700,000","-700,000","200,000","200,000","-400,000","400,000","-100,000","-500,000","-1,200,000","-900,000","-400,000","2,000,000"
	EffectOfExchangeRateChanges,,,"0","0","0","0","0","0","126,000","-132,000","-2,000","-286,000","103,000","-82,000","8,000","-387,000","-20,000","-68,000","70,000","-60,000","133,000","-24,000","16,000","-18,000","4,000","-31,000","-591,000","-31,000","331,000","-210,000","407,000","119,000","6,000","-9,000","32,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"83,874,000","115,105,000","134,458,000","126,298,000","83,874,000","90,791,000","126,497,000","103,765,000","89,841,000","63,972,000","70,188,000","99,634,000","105,141,000","124,128,000","169,380,000","177,641,000","193,547,000","160,071,000","125,646,000","135,324,000","119,142,000","142,135,000","80,331,000","100,532,000","56,502,000","89,951,000","91,256,000","109,015,000","97,651,000","133,351,000","67,172,000","114,387,000","80,529,000","36,444,000","52,524,000","93,417,000","85,616,000","56,859,000","79,102,000","109,466,000","147,077,000","58,919,000","49,485,000","56,109,000","123,409,000","14,695,000","21,930,000","17,559,000","32,694,000","37,043,000","60,985,000","44,143,000","95,394,000","26,549,000","50,233,000","25,381,000","37,022,000","13,801,000","11,956,000","12,069,000","23,334,000","37,203,000","2,606,000","15,020,000","26,987,000","3,035,000","18,121,000","15,741,000","25,239,000","14,426,000","13,688,000","13,252,000","22,133,000","15,676,000","18,627,000","11,241,131","21,060,273","8,753,089","17,222,610","8,105,434","17,603,581","13,376,864","10,078,324","8,315,526","14,988,602","3,914,118","7,533,563","3,829,580","12,392,664","3,980,930","7,200,000","6,000,000","0","14,500,000","0","0","0","2,900,000","0","0","0","800,000","0","0","1,100,000","0","0","0","800,000","0","0","0","1,300,000","0","0","0","1,800,000"
