name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
		PrepaidAssets,,,,,,,,,,,,,,"234,300,000",,,,"218,800,000",,,,"63,900,000",,,,"155,600,000",,,,"66,500,000",,,,"56,600,000",,,,"79,400,000",,,,"27,500,000",,,,"27,900,000",,,,"20,200,000",,,,"25,300,000",,,,"49,200,000",,,,"36,500,000",,,,"16,518,000",,,,"28,525,000",,,"15,852,000","16,525,000","14,613,000","14,751,000","12,989,000","12,094,000","12,601,000","18,835,000","20,442,000","18,776,000","21,227,000","29,350,000","28,096,000",,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"7,244,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144,000,000",,"221,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"96,600,000","85,500,000","19,800,000","28,300,000","22,100,000","17,100,000","14,200,000","18,900,000","20,000,000","16,700,000","14,500,000","22,500,000",,,,"26,200,000",,,,"16,300,000",,,,"6,200,000",,,,"7,700,000",,,,"17,300,000",,,,"10,700,000",,,,"10,829,000",,,,"8,072,000",,"12,983,000","13,242,000","11,716,000","11,646,000","14,698,000","14,271,000","10,409,000","10,687,000","9,872,000","10,138,000","8,877,000","11,298,000","9,763,000","7,733,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"96,600,000","85,500,000","19,800,000","28,300,000","22,100,000","17,100,000","14,200,000","18,900,000","20,000,000","16,700,000","14,500,000","22,500,000",,,,"26,200,000",,,,"16,300,000",,,,"6,200,000",,,,"7,700,000",,,,"17,300,000",,,,"10,700,000",,,,"10,829,000",,,,"8,072,000",,"12,983,000","13,242,000","11,716,000","11,646,000","14,698,000","14,271,000","10,409,000","10,687,000","9,872,000","10,138,000","8,877,000","11,298,000","9,763,000","7,733,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"262,700,000","257,000,000","357,100,000","259,600,000","226,400,000","207,100,000","260,400,000","206,500,000","211,800,000","94,900,000","255,700,000","246,500,000","194,800,000","335,200,000","325,600,000","337,300,000","318,600,000","309,200,000","174,700,000","3,815,200,000","4,278,100,000","3,938,000,000","4,342,400,000","4,449,400,000","4,172,100,000","3,935,900,000","4,531,400,000","307,600,000","2,071,700,000","1,966,300,000","1,774,000,000","1,646,100,000","92,800,000","1,359,600,000","1,467,800,000","1,516,500,000","1,475,300,000","1,473,500,000","1,408,500,000","1,321,600,000","1,304,400,000","1,209,400,000","46,900,000","49,000,000","44,000,000",,"39,500,000","29,800,000","47,000,000",,"32,400,000","67,600,000","65,800,000",,"45,600,000","64,100,000","60,200,000",,"63,100,000","53,600,000","50,000,000",,"24,600,000","23,500,000","25,000,000",,"36,232,000","33,821,000","39,414,000",,"45,276,000","19,153,000",,,,"6,059,000",,,"5,500,000","5,113,000",,,,,,"37,661,000","33,682,000","21,207,000","16,289,000","18,400,000","12,200,000","15,300,000","13,500,000","14,100,000","12,800,000","9,500,000","10,200,000","8,800,000","6,600,000","5,400,000","5,600,000","6,000,000","5,000,000","4,400,000","3,600,000","3,100,000","3,100,000","2,400,000","2,400,000"
	TotalNonCurrentAssets,"16,090,000,000","16,112,600,000","16,015,500,000","15,797,100,000","15,745,800,000","15,645,200,000","15,481,200,000","15,438,500,000","15,306,400,000","15,305,200,000","15,169,800,000","15,153,000,000","15,108,200,000","9,207,900,000","11,899,800,000","11,830,800,000","11,785,100,000","11,756,500,000","11,757,600,000","11,717,100,000","11,716,600,000","11,763,600,000","11,852,600,000","11,880,000,000","11,888,800,000","11,965,300,000","12,071,000,000","12,040,400,000","1,533,600,000","1,572,400,000","1,571,600,000","1,483,500,000","1,421,000,000","1,393,400,000","1,395,000,000","1,375,100,000","1,322,000,000","1,278,500,000","1,230,800,000","1,178,100,000","1,146,700,000","1,119,200,000","1,098,700,000","1,070,600,000","1,055,800,000","1,047,200,000","995,700,000","995,600,000","997,900,000","984,100,000","959,800,000","968,100,000","964,500,000","962,500,000","961,000,000","968,900,000","974,000,000","998,900,000","973,800,000","944,200,000","924,700,000","914,300,000","913,700,000","900,400,000","891,600,000","854,724,000","852,826,000","850,610,000","840,617,000","822,785,000","794,192,000","786,636,000","782,129,000","757,737,000","736,241,000","681,865,000","577,321,000","400,237,000","395,472,000","375,762,000","357,232,000","341,269,000","329,158,000","307,875,000","284,337,000","268,958,000","258,495,000","241,638,000","209,741,000","201,600,000","198,500,000","184,100,000","176,900,000","173,500,000","154,900,000","139,700,000","134,700,000","129,600,000","118,800,000","104,400,000","91,400,000","85,100,000","85,100,000","83,300,000","82,100,000","25,600,000","24,900,000","23,200,000","21,200,000"
		NetPPE,"10,878,900,000","10,902,600,000","10,801,400,000","10,591,400,000","10,538,900,000","10,440,400,000","10,280,700,000","10,236,700,000","10,111,800,000","10,106,800,000","9,675,300,000","9,680,500,000","9,636,000,000","3,445,300,000","3,406,200,000","3,316,100,000","3,249,700,000","3,200,700,000","3,178,900,000",,,"3,115,800,000","3,176,300,000","3,174,200,000","3,153,200,000","3,125,500,000","3,141,000,000","3,151,900,000","1,226,000,000","1,210,500,000","1,193,400,000","1,153,400,000","1,115,500,000","1,094,000,000","1,101,900,000","1,066,500,000","1,018,200,000","960,700,000","932,400,000","879,800,000","848,800,000","825,300,000","816,500,000","783,100,000","760,200,000","741,100,000","741,400,000","724,100,000","719,400,000","714,300,000","705,100,000","698,600,000","705,000,000","710,300,000","725,800,000","726,100,000","733,700,000","743,600,000","748,700,000","725,400,000","715,300,000","715,300,000","721,500,000","710,500,000","702,900,000","681,801,000","693,992,000","691,628,000","686,303,000","685,386,000","661,147,000","641,608,000","636,887,000","613,214,000","592,606,000","540,134,000","520,204,000","344,322,000","330,742,000","312,145,000","293,644,000","279,011,000","271,603,000","250,001,000","226,371,000","211,632,000","201,100,000","184,374,000","152,867,000","144,000,000","139,900,000","134,200,000","126,400,000","122,400,000","108,400,000","92,900,000","87,700,000","82,100,000","70,600,000","55,900,000","42,800,000","36,000,000","34,700,000","33,200,000","31,000,000","23,100,000","21,700,000","20,000,000","18,200,000"
			GrossPPE,"16,404,800,000","16,266,400,000","16,011,300,000","15,650,000,000","15,456,100,000","15,205,400,000","14,898,800,000","14,717,300,000","14,444,800,000","14,300,900,000","13,731,900,000","13,608,500,000","13,458,700,000","7,135,900,000","6,978,000,000","6,764,300,000","6,572,000,000","6,392,800,000","6,239,000,000",,,"5,810,300,000",,,,"5,297,500,000",,,,"2,970,200,000",,,,"2,710,100,000",,,,"2,433,900,000",,,,"2,155,800,000",,,,"1,945,400,000",,,,"1,794,800,000",,,,"1,680,600,000","1,557,300,000","1,557,600,000","1,565,200,000","1,575,100,000","1,446,700,000","1,423,400,000","1,413,300,000","1,413,300,000","1,279,585,000","1,268,585,000","1,260,985,000","1,239,886,000","1,129,285,000","1,126,921,000","1,121,596,000","1,120,679,000","975,739,000","956,200,000","951,479,000","927,806,000","816,176,000","763,704,000","743,774,000","567,892,000","495,412,000","476,815,000","458,314,000","443,681,000","395,650,000","374,048,000","350,418,000","335,679,000","314,216,000","289,128,000","235,185,000","220,100,000","209,500,000","200,600,000","187,600,000","157,200,000","134,900,000","119,400,000","114,200,000","116,900,000","102,500,000","85,100,000","69,300,000","60,200,000","56,400,000","52,900,000","49,100,000","39,200,000","33,200,000","31,500,000","29,700,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"239,700,000",,,,"238,700,000",,,,"233,500,000",,,,"215,300,000",,,,"208,000,000",,,,"193,800,000",,,,"180,800,000",,,,"79,000,000",,,,"65,200,000",,,,"51,400,000",,,,"38,200,000",,,,"35,100,000",,,,"29,400,000",,,,"29,400,000",,,,"29,400,000",,,,"29,400,000",,,,"29,387,000",,,,"28,867,000",,,,"16,807,000",,,,"8,059,000",,,,"8,059,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"1,568,200,000",,,,"1,524,000,000",,,,"1,395,500,000",,,,"1,300,700,000",,,,"1,092,500,000",,,,"1,044,900,000",,,,"906,000,000",,,,"336,900,000",,,,"319,800,000",,,,"223,900,000",,,,"209,800,000",,,,"192,300,000",,,,"180,200,000",,,,"772,800,000",,,,"707,800,000",,,,"154,700,000",,,,"572,731,000",,,,"520,541,000",,,,"358,545,000",,,,"31,281,000",,,,"31,281,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"4,704,100,000",,,,"4,229,400,000",,,,"3,813,200,000",,,,"3,348,700,000",,,,"3,003,300,000",,,,"2,735,400,000",,,,"2,457,800,000",,,,"1,385,200,000",,,,"1,307,000,000",,,,"1,174,500,000",,,,"1,075,500,000",,,,"980,900,000",,,,"895,500,000",,,,"856,000,000",,,,"785,000,000",,,,"1,190,900,000",,,,"608,409,000",,,,"550,919,000",,,,"444,751,000",,,,"323,315,000",,,,"229,669,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"16,404,800,000","6,425,300,000","16,011,300,000","15,650,000,000","15,456,100,000","6,324,100,000","14,898,800,000","14,717,300,000","14,444,800,000","6,225,000,000","13,731,900,000","13,608,500,000","13,458,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"185,301,000",,,,"148,918,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"489,000,000",,,,"257,500,000",,,,"298,600,000",,,,"233,800,000",,,,"228,800,000",,,,"146,000,000",,,,"196,200,000",,,,"100,900,000",,,,"57,400,000",,,,"107,900,000",,,,"48,700,000",,,,"30,800,000",,,,"55,500,000",,,,"22,400,000",,,,"52,900,000",,,,"38,300,000",,,,"29,359,000",,,,"20,352,000",,,,"107,703,000",,,,"19,936,000",,,,"25,754,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"2,840,100,000",,,,"2,631,700,000",,,,"2,335,100,000",,,,"2,037,400,000",,,,"1,860,200,000",,,,"1,690,200,000",,,,"1,556,700,000",,,,"1,068,200,000",,,,"960,700,000",,,,"876,200,000",,,,"783,600,000",,,,"706,300,000",,,,"634,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-5,525,900,000","-5,363,800,000","-5,209,900,000","-5,058,600,000","-4,917,200,000","-4,765,000,000","-4,618,100,000","-4,480,600,000","-4,333,000,000","-4,194,100,000","-4,056,600,000","-3,928,000,000","-3,822,700,000","-3,690,600,000","-3,571,800,000","-3,448,200,000","-3,322,300,000","-3,192,100,000","-3,060,100,000",,,"-2,694,500,000",,,,"-2,172,000,000",,,,"-1,759,700,000",,,,"-1,616,100,000",,,,"-1,473,200,000",,,,"-1,330,500,000",,,,"-1,204,300,000",,,,"-1,080,500,000",,,,"-970,300,000","-831,500,000","-831,500,000","-831,500,000","-831,500,000","-698,000,000","-698,000,000","-698,000,000","-698,000,000","-558,085,000","-558,085,000","-558,085,000","-558,085,000","-435,293,000","-435,293,000","-435,293,000","-435,293,000","-314,592,000","-314,592,000","-314,592,000","-314,592,000","-223,570,000","-223,570,000","-223,570,000","-223,570,000","-164,670,000","-164,670,000","-164,670,000","-164,670,000","-124,047,000","-124,047,000","-124,047,000","-124,047,000","-113,116,000","-104,754,000","-82,318,000","-76,100,000","-69,600,000","-66,400,000","-61,200,000","-34,800,000","-26,500,000","-26,500,000","-26,500,000","-34,800,000","-31,900,000","-29,200,000","-26,500,000","-24,200,000","-21,700,000","-19,700,000","-18,100,000","-16,100,000","-11,500,000","-11,500,000","-11,500,000"
		GoodwillAndOtherIntangibleAssets,"5,084,300,000","5,084,400,000","5,085,300,000","5,085,100,000","5,085,600,000","5,084,400,000","5,083,100,000","5,083,000,000","5,081,400,000","5,083,300,000","5,396,500,000","5,396,300,000","5,395,900,000","5,685,300,000","8,442,800,000","8,463,100,000","8,483,800,000","8,505,300,000","8,527,200,000",,,"8,597,200,000",,,,"8,696,900,000",,"8,709,900,000",,"166,100,000",,,"169,600,000","169,300,000",,,,"173,300,000",,,,"173,100,000","173,500,000","175,000,000","175,000,000","173,100,000","133,300,000","133,300,000","133,300,000","133,300,000","133,300,000","133,300,000","133,300,000","133,300,000","144,300,000","145,400,000","146,600,000","147,800,000","149,100,000","148,900,000","145,500,000","146,600,000","147,700,000","145,600,000","144,800,000","129,348,000","130,802,000","130,935,000","131,291,000","129,032,000","124,590,000","123,265,000","123,596,000","123,738,000","123,168,000","125,384,000","38,358,000","38,358,000","38,358,000","38,358,000","38,358,000","38,358,000","38,862,000","39,367,000","39,872,000","40,376,000","40,881,000","41,385,000","41,890,000","42,400,000","41,100,000","41,600,000","42,100,000","42,600,000","43,000,000","43,500,000","44,000,000","44,500,000","45,000,000","45,400,000","45,900,000","46,400,000","47,000,000","47,100,000","47,600,000",,,,
			Goodwill,"1,984,300,000","1,984,400,000","1,985,300,000","1,985,100,000","1,985,600,000","1,984,400,000","1,983,100,000","1,983,000,000","1,981,400,000","1,983,300,000","2,296,500,000","2,296,300,000","2,295,900,000","2,296,600,000","5,023,600,000","5,023,900,000","5,024,200,000","5,025,200,000","5,024,300,000","5,025,200,000","5,022,400,000","5,023,500,000","5,022,900,000","5,023,800,000","5,024,900,000","5,021,700,000","5,024,100,000","4,982,800,000","166,100,000","164,600,000","168,700,000","169,800,000","169,600,000","169,300,000","171,600,000","171,700,000","172,900,000","173,300,000","173,300,000","173,100,000","174,000,000","173,100,000","173,500,000","175,000,000","175,000,000","173,100,000","133,300,000","133,300,000","133,300,000","133,300,000","133,300,000","133,300,000","133,300,000","133,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"38,358,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
