name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,09/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
		DepreciationAndAmortizationInIncomeStatement,"114,650,000","29,049,000","29,496,000","28,053,000","28,052,000","28,833,000","31,290,000","28,785,000","29,434,000","30,664,000","29,197,000","30,685,000","29,275,000","29,073,000","29,523,000","29,620,000","27,921,000","28,629,000","29,025,000","28,533,000","26,822,000","27,291,000","27,548,000","27,393,000","25,924,000","26,028,000","28,686,000","26,348,000","25,582,000","26,795,000","27,105,000","27,132,000","26,176,000","27,694,000","30,868,000","30,898,000","31,163,000","35,146,000","35,323,000","35,312,000","35,915,000","41,495,000","41,638,000","41,832,000","41,494,000","44,035,000","43,931,000","36,748,000","37,995,000","37,178,000","35,587,000","35,131,000","35,024,000","36,030,000","34,192,000","34,427,000","35,443,000","35,394,000","34,067,000","33,883,000","22,060,000","37,836,000","36,106,000","36,293,000","36,668,000","37,485,000","37,897,000","37,468,000","40,133,000","37,484,000","36,823,000","36,982,000","66,480,000","40,792,000","39,863,000","39,396,000","38,896,000","38,758,000","37,283,000","36,912,000","52,157,000","49,701,000","49,679,000","48,263,000","49,016,000","48,395,000","46,622,000","44,529,000","42,100,000","41,500,000","40,100,000","37,400,000","40,000,000","35,500,000","33,900,000","6,200,000","6,300,000","6,300,000","4,700,000","4,400,000","3,200,000","2,500,000","1,700,000","1,900,000"
			DepreciationIncomeStatement,"114,628,000","29,043,000","29,491,000","28,047,000","28,047,000","28,827,000","31,284,000","28,780,000","29,032,000","30,063,000","28,597,000","30,084,000","28,674,000","28,470,000","28,911,000","29,008,000","27,309,000","28,018,000","28,430,000","27,962,000","26,171,000","26,643,000","26,899,000","26,740,000","25,273,000","25,378,000","28,033,000","25,693,000","24,925,000","26,137,000","26,442,000","26,467,000","25,511,000","27,029,000","27,271,000","27,300,000","27,564,000","31,547,000","31,720,000","31,686,000","31,998,000","36,993,000","37,131,000","37,320,000","36,979,000","39,522,000","39,419,000","36,521,000","37,710,000","36,949,000","35,353,000","34,907,000","34,801,000","35,610,000","33,912,000","34,147,000","35,169,000","34,995,000","33,741,000","33,633,000","21,840,000","37,616,000","35,886,000","36,074,000","36,446,000","37,263,000","37,674,000","37,246,000","39,916,000","37,161,000","36,496,000","36,656,000","66,015,000","40,445,000","39,516,000","39,050,000","38,523,000","38,282,000","36,996,000","36,636,000",,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"22,000","6,000","5,000","6,000","5,000","6,000","6,000","5,000","402,000","601,000","600,000","601,000","601,000","603,000","612,000","612,000","612,000","611,000","595,000","571,000","651,000","648,000","649,000","653,000","651,000","650,000","653,000","655,000","657,000","658,000","663,000","665,000","665,000","665,000","3,597,000","3,598,000","3,599,000","3,599,000","3,603,000","3,626,000","3,917,000","4,502,000","4,507,000","4,512,000","4,515,000","4,513,000","4,512,000","227,000","285,000","229,000","234,000","224,000","223,000","420,000","280,000","280,000","274,000","399,000","326,000","250,000","220,000","220,000","220,000","219,000","222,000","222,000","223,000","222,000","217,000","323,000","327,000","326,000","465,000","347,000","347,000","346,000","373,000","476,000","287,000","276,000",,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"22,000","6,000","5,000","6,000","5,000","6,000","6,000","5,000","402,000","601,000","600,000","601,000","601,000","603,000","612,000","612,000","612,000","611,000","595,000","571,000","651,000","648,000","649,000","653,000","651,000","650,000","653,000","655,000","657,000","658,000","663,000","665,000","665,000","665,000","3,597,000","3,598,000","3,599,000","3,599,000","3,603,000","3,626,000","3,917,000","4,502,000","4,507,000","4,512,000","4,515,000","4,513,000","4,512,000","227,000","285,000","229,000","234,000","224,000","223,000","420,000","280,000","280,000","274,000","399,000","326,000","250,000","220,000","220,000","220,000","219,000","222,000","222,000","223,000","222,000","217,000","323,000","327,000","326,000","465,000","347,000","347,000","346,000","373,000","476,000","287,000","276,000",,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"664,551,000","109,944,000","142,720,000","228,119,000","183,768,000","92,643,000","107,348,000","113,833,000","62,681,000","105,864,000","125,101,000","189,820,000","178,348,000","114,522,000","119,556,000","188,704,000","163,964,000","102,500,000","104,581,000","166,662,000","145,768,000","92,112,000","102,031,000","151,169,000","142,096,000","94,111,000","96,358,000","152,728,000","132,771,000","83,362,000","85,391,000","143,881,000","126,531,000","81,628,000","76,556,000","134,395,000","122,312,000","84,219,000","72,227,000",,,"-461,000",,,"1,254,000",,,,,"-723,000","3,227,000","3,313,000","3,311,000","9,790,000","-63,000","4,654,000","31,718,000","6,179,000","830,000","4,335,000","6,147,000","1,187,000","722,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"436,274,000","-48,882,000","61,166,000","263,732,000","160,258,000","-81,150,000","-71,713,000","-69,844,000","-111,012,000","-76,979,000","40,515,000","293,061,000","167,406,000","-64,732,000","143,349,000","286,922,000","146,506,000","-52,289,000","41,903,000","327,701,000","174,175,000","-74,371,000","27,903,000","200,628,000","144,315,000","-51,121,000","13,634,000","290,801,000","138,128,000","-86,774,000","-31,808,000","204,438,000","132,336,000","-76,181,000","-989,000","249,963,000","118,985,000","-79,467,000","-23,489,000","228,496,000","105,222,000","-105,665,000","-32,505,000","220,331,000","74,093,000","-109,217,000","206,427,000","-98,796,000","-49,551,000","187,538,000","32,151,000","-102,316,000","-37,893,000","208,837,000","69,262,000","-97,110,000","-74,861,000","180,665,000","46,101,000","-118,591,000","-73,867,000","244,172,000","48,977,000","-150,216,000","-59,113,000","265,965,000","92,147,000","-117,082,000","-50,357,000","243,384,000","73,780,000","-117,234,000","-21,032,000","268,170,000","54,418,000","-115,277,000","-57,260,000","277,781,000","69,845,000","-102,709,000","-71,209,000","271,402,000","66,401,000","-116,878,000","-56,590,000","262,270,000","81,091,000","-110,055,000","-81,300,000","210,900,000","100,500,000","-78,200,000","-71,900,000","193,700,000","66,400,000","-18,300,000","-18,300,000","50,000,000","14,000,000","-12,400,000","-10,700,000","29,100,000","2,500,000","-6,300,000"
NetNonOperatingInterestIncomeExpense,"-151,546,000","-37,530,000","-37,873,000","-38,095,000","-38,048,000","-38,420,000","-38,127,000","-38,392,000","-51,047,000","-27,157,000","-27,046,000","-28,336,000","-29,572,000","-28,348,000","-26,893,000","-26,985,000","-27,480,000","-25,885,000","-25,132,000","-25,721,000","-27,156,000","-21,001,000","-21,058,000","-21,166,000","-20,190,000","-19,458,000","-19,172,000","-19,206,000","-18,938,000","-18,587,000","-18,309,000","-18,464,000","-17,787,000","-18,029,000","-18,565,000","-18,603,000","-18,580,000","-18,397,000","-12,390,000","-11,419,000","-11,452,000","-11,363,000","-15,939,000","-16,496,000","-16,262,000","-16,520,000","-20,413,000","-60,435,000","-14,917,000","-16,061,000","-35,541,000","-38,916,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"752,000","327,000","231,000","129,000","65,000","40,000","50,000","108,000","201,000","329,000","692,000","350,000","77,000","282,000","321,000","157,000","76,000","237,000","312,000","171,000","57,000","216,000","236,000","110,000","16,000","143,000","84,000","62,000","31,000","125,000","122,000","69,000","58,000","219,000","239,000","207,000","128,000","325,000","298,000","208,000","83,000","231,000","315,000","186,000","245,000","251,000","259,000","197,000","187,000","152,000","118,000","421,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"152,298,000","37,857,000","38,104,000","38,224,000","38,113,000","38,460,000","38,177,000","38,500,000","51,248,000","27,486,000","27,738,000","28,686,000","29,649,000","28,630,000","27,214,000","27,142,000","27,556,000","26,122,000","25,444,000","25,892,000","27,213,000","21,217,000","21,294,000","21,276,000","20,206,000","19,601,000","19,256,000","19,268,000","18,969,000","18,712,000","18,431,000","18,533,000","17,845,000","18,248,000","18,804,000","18,810,000","18,708,000","18,722,000","12,688,000","11,627,000","11,535,000","11,594,000","16,254,000","16,682,000","16,507,000","16,771,000","20,672,000","60,632,000","15,104,000","16,213,000","35,659,000","39,337,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,"27,046,000","28,336,000",,"28,348,000","26,893,000",,,"25,885,000","25,132,000",,,,"21,058,000","21,166,000",,"19,458,000","19,172,000","19,206,000",,"18,587,000","18,309,000",,"17,787,000","18,029,000","18,565,000","18,603,000",,"18,397,000","12,390,000",,,,,,"16,262,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-20,483,000","1,637,000","-19,600,000","-970,000","-1,550,000","-8,139,000","-2,942,000","-23,535,000","-9,852,000","-2,459,000","-3,326,000","-2,890,000","-4,263,000","-709,000","-677,000","-256,000","-608,000","-3,846,000","140,000","-2,385,000","-39,334,000","233,000","-1,288,000","-2,117,000","-2,966,000","-216,000","-5,960,000","-2,391,000","-7,717,000","-594,000","-2,295,000","-1,602,000","9,314,000","-1,602,000","-2,446,000","-5,338,000","-1,990,000","-648,000","-1,544,000","58,706,000","-1,754,000","-1,736,000","-49,346,000","-3,023,000","-2,612,000","-29,879,000","-26,132,000","-20,392,000","-63,722,000","-5,665,000","-15,815,000","-1,480,000","1,163,000","-7,338,000","108,356,000","-9,871,000","-38,468,000","-20,854,000","-11,492,000","-4,737,000","-6,655,000","-1,564,000","-12,184,000","-19,162,000","-13,020,000","-2,188,000","-8,174,000","-22,500,000","-14,335,000","-15,292,000","-7,821,000","-28,122,000","-12,561,000","18,017,000","-23,911,000","-12,134,000","-4,923,000","21,008,000","8,993,000","-14,840,000","-7,766,000","26,928,000","15,283,000","-17,535,000","-9,231,000","15,890,000","8,953,000","-13,898,000","-700,000","28,500,000","6,500,000","-500,000","31,900,000","12,400,000","12,700,000",,,,,,"0",,,
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,041,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"0",,"10,031,000",,"0","0","0","0","67,319,000","-1,652,000","-250,000","-320,000","-98,000","-766,000","-1,091,000","-1,156,000","-721,000",,,,"460,000","189,000",,"418,000","130,000","-1,916,000","66,000","-50,000","-221,000","-297,000","-486,000","-144,000","-190,000","-128,000",,,,,,,,,,"18,902,000","3,951,000","-12,094,000","-1,112,000","22,008,000","9,944,000","-15,176,000",,"26,467,000","14,299,000",,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-9,517,000","2,100,000","-10,274,000","-624,000","-719,000","-520,000","2,769,000","-10,065,000","-5,600,000","-899,000","690,000","-2,659,000","-5,541,000","-1,136,000","672,000","-386,000","-254,000","-1,911,000","371,000","-2,010,000","-38,766,000","-670,000","-1,613,000","-799,000","-2,974,000","483,000","-5,658,000","-1,991,000","-8,124,000","-666,000","-1,679,000","-1,608,000","-781,000","-1,792,000","-2,409,000","-4,325,000","-1,564,000","-890,000","-1,210,000","-6,683,000","-1,504,000","-1,416,000","-49,175,000","-2,257,000","-1,521,000","-28,723,000","-25,411,000","-20,392,000","-66,844,000","-5,665,000","-16,275,000","-1,669,000","-205,000","-7,756,000","108,226,000","-7,955,000","-38,534,000","-20,804,000","-11,271,000","-4,440,000","-6,169,000","-1,420,000","-11,994,000","-19,034,000","-13,020,000","-2,188,000","-8,174,000","-22,500,000","-14,335,000","-15,292,000","-7,821,000","-28,122,000","-1,802,000","-885,000","-27,862,000","-40,000","-3,811,000","-1,000,000","-951,000","336,000","18,624,000","461,000","984,000","-17,535,000","-9,231,000","15,890,000","8,953,000","-13,898,000","-700,000","28,500,000","6,500,000","-500,000","31,900,000","12,400,000","12,700,000",,,,,,"0",,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-180,000","460,000",,,"0","2,395,000",,"-1,254,000","26,602,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,"0",,"5,087,000","1,019,000","253,000",,"6,231,000",,,,,,"7,000",,"37,109,000",,"558,000",,"2,377,000",,"0",,"6,557,000",,,,,,"789,000",,,,"-9,016,000","6,683,000",,"1,416,000","39,165,000","2,257,000","2,775,000","2,121,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"-9,517,000","2,100,000","-10,274,000","-624,000","-719,000","-520,000","2,769,000","-10,065,000","-513,000","120,000","943,000","-2,659,000","690,000","-1,136,000","672,000","-386,000","-254,000","-1,911,000","378,000","-2,010,000","-1,657,000","-670,000","-1,055,000","-799,000","-597,000","483,000","-5,658,000","-1,991,000","-1,567,000","-666,000","-1,679,000","-1,608,000","-781,000","-1,792,000","-1,620,000","-4,325,000","-1,564,000","-1,070,000","-458,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-10,966,000","-463,000","-9,326,000","-346,000","-831,000","-7,619,000","-5,711,000","-13,470,000","-4,252,000","-1,560,000","-4,016,000","-231,000","1,278,000","427,000","-1,349,000","130,000","-354,000","-1,935,000","-231,000","-375,000","-568,000","903,000","325,000","-1,318,000","8,000","-699,000","-302,000","-400,000","407,000","72,000","-616,000","6,000","64,000","190,000","-37,000","-1,013,000","-426,000","242,000","-317,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
