name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
TotalExpenses,"923,024,000","218,925,000","224,463,000","288,928,000","190,708,000","166,358,000","165,292,000","171,544,000","139,699,000","148,729,000","160,217,000","145,186,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"92,574,000","56,388,000","41,404,000","-50,128,000","44,910,000","57,006,000","51,932,000","5,844,000","39,076,000","29,669,000","36,251,000","20,427,000"
NormalizedIncome,"94,395,600","59,293,166","40,394,243.93","-48,342,420","44,910,000","56,335,176","40,986,168.868","-3,521,900","39,076,000","36,755,267","29,836,597.172","29,838,075"
InterestIncome,"306,000","82,000","70,000","25,000",,"82,000","66,000","41,000","28,000","302,000","558,000","427,000"
InterestExpense,"17,520,000","7,124,000","3,953,000","3,861,000","2,453,000","2,401,000","3,092,000","1,975,000","1,128,000","1,690,000","2,254,000","2,456,000"
NetInterestIncome,"-17,214,000","-7,042,000","-3,883,000","-3,836,000","-2,453,000","-2,319,000","-3,026,000","-28,064,000","-1,128,000","-1,388,000","-1,696,000","-2,029,000"
EBIT,"103,230,000","67,315,000","48,720,000","-41,380,000","28,446,000","70,211,000","72,531,000","19,105,000","44,996,000","38,873,000","51,759,000","29,523,000"
EBITDA,"164,242,000"
ReconciledCostOfRevenue,"194,092,000","48,479,000","51,618,000","46,242,000","47,753,000","43,734,000","44,650,000","37,325,000","31,770,000","32,645,000","34,886,000","30,633,000"
ReconciledDepreciation,"61,012,000","17,212,000","16,847,000","16,666,000","10,287,000","8,993,000","10,281,000","9,172,000","8,614,000","8,050,000","8,826,000","7,968,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"92,574,000","56,388,000","41,404,000","-50,128,000","44,910,000","57,006,000","51,932,000","5,844,000","39,076,000","29,669,000","36,251,000","20,427,000"
TotalUnusualItemsExcludingGoodwill,"-3,036,000","-3,071,000","1,075,000","-2,446,000",,"792,000","14,352,000","12,830,000","4,518,000","-8,781,000","8,462,000","-12,465,000"
TotalUnusualItems,"-3,036,000","-3,071,000","1,075,000","-2,446,000",,"792,000","14,352,000","12,830,000","4,518,000","-8,781,000","8,462,000","-12,465,000"
NormalizedEBITDA,"167,278,000","87,598,000","64,492,000","-22,268,000","38,733,000","78,412,000","68,460,000","15,447,000","53,610,000","55,704,000","52,123,000","49,956,000"
TaxRateForCalcs,"0.4","0.054","0.061","0.27","0.27","0.153","0.237","0.27","0.097","0.193","0.242","0.245"
TaxEffectOfUnusualItems,"-1,214,400","-165,834","65,243.93","-660,420","0","121,176","3,406,168.868","3,464,100","0","-1,694,733","2,047,597.172","-3,053,925"
