name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998
		DeferredTax,"-1,445,000","-376,000","155,000","-130,000","-1,094,000","1,515,000","-6,795,000","-1,154,000","-951,000","5,334,000","-119,000","-1,616,000","-103,000","824,000","184,000","51,000","6,028,000","1,184,000","-1,687,000","-1,245,000","-689,000","5,663,000","-967,000","-1,658,000","-637,000","1,622,000","17,557,000","-1,118,000","-1,100,000","-3,415,000","3,995,000","-2,303,000","-553,000","-1,450,000","-2,251,000","216,000","3,487,000","585,000","4,236,000","1,694,000","179,000","-2,610,000","260,000","-240,000","1,377,000","1,442,000","4,109,000","-394,000","-757,000","-606,000","-25,916,000","0","6,016,000","1,691,000","26,052,000","1,389,000","-708,000","-1,658,000","-4,018,000","-1,825,000","-1,438,000","1,000","-2,868,000","-1,167,000","-1,474,000","-2,156,000","1,657,000","-1,450,000","-67,000","-1,493,000","-701,000","-2,020,000","-19,000","-1,292,000","-615,000","1,457,000","2,508,000","2,298,000","219,000",,,,,,,,"17,759,000","-3,289,000","-1,916,000","-1,667,000","-3,700,000","-800,000","-200,000","-300,000",,
			DeferredIncomeTax,"-1,445,000","-376,000","155,000","-130,000","-1,094,000","1,515,000","-6,795,000","-1,154,000","-951,000","5,334,000","-119,000","-1,616,000","-103,000","824,000","184,000","51,000","6,028,000","1,184,000","-1,687,000","-1,245,000","-689,000","5,663,000","-967,000","-1,658,000","-637,000","1,622,000","17,557,000","-1,118,000","-1,100,000","-3,415,000","3,995,000","-2,303,000","-553,000","-1,450,000","-2,251,000","216,000","3,487,000","585,000","4,236,000","1,694,000","179,000","-2,610,000","260,000","-240,000","1,377,000","1,442,000","4,109,000","-394,000","-757,000","-606,000","-25,916,000","0","6,016,000","1,691,000","26,052,000","1,389,000","-708,000","-1,658,000","-4,018,000","-1,825,000","-1,438,000","1,000","-2,868,000","-1,167,000","-1,474,000","-2,156,000","1,657,000","-1,450,000","-67,000","-1,493,000","-701,000","-2,020,000","-19,000","-1,292,000","-615,000","1,457,000","2,508,000","2,298,000","219,000",,,,,,,,"17,759,000","-3,289,000","-1,916,000","-1,667,000","-3,700,000","-800,000","-200,000","-300,000",,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000",,"3,000","11,000","78,000","38,000","215,000","-2,000","0","198,000","0","107,000","378,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"20,931,000","4,133,000","3,513,000","7,316,000","5,969,000","6,416,000","6,259,000","8,470,000","5,033,000","2,051,000","4,623,000","4,146,000","4,250,000","3,638,000","1,314,000","3,356,000","3,658,000","3,084,000","3,954,000","3,933,000","4,172,000","3,704,000","2,689,000","1,666,000","3,840,000","3,766,000","1,338,000","3,124,000","3,046,000","2,782,000","2,504,000","2,259,000","2,143,000","-108,000","1,174,000","1,066,000","1,560,000","432,000","736,000","1,200,000","1,406,000","6,964,000","1,297,000","1,418,000","1,122,000","1,134,000","1,201,000","1,270,000","729,000","762,000","696,000","713,000","807,000","1,020,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,"0","0","0","-1,000","-44,000","-446,000","-26,000","-191,000","-46,000","-1,087,000","-858,000","-409,000","-34,000","-701,000","-19,000","-743,000","-251,000","-436,000","-2,401,000","-1,499,000","-827,000","-1,748,000","-2,372,000","-490,000","-568,000","-836,000","-296,000","-60,000","-397,000","-242,000","-659,000","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,209,000","16,973,000","22,417,000","15,370,000","17,236,000",,,,,,,,,,,,"1,209,000","961,000","1,150,000","314,000","1,358,000","1,767,000","1,316,000","-443,000","2,143,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-100,000","300,000","-100,000",,
		ChangeInWorkingCapital,"42,620,000","2,764,000","-23,148,000","55,469,000","7,535,000","22,317,000","-83,802,000","126,228,000","-5,078,000","23,067,000","-44,847,000","73,799,000","-21,662,000","22,946,000","-46,675,000","68,121,000","-49,049,000","8,830,000","-36,816,000","43,906,000","-15,741,000","36,836,000","-21,259,000","57,835,000","-35,146,000","31,795,000","-35,101,000","47,801,000","-26,834,000","10,596,000","-27,011,000","52,387,000","-8,782,000","14,275,000","-15,228,000","24,555,000","-30,823,000","16,247,000","-18,997,000","20,667,000","-22,883,000","15,870,000","-3,679,000","19,591,000","-14,725,000","10,120,000","-12,958,000","28,149,000","-12,738,000","17,365,000","-395,000","4,243,000","3,590,000","18,885,000","-15,243,000","-8,547,000","-4,973,000","16,392,000","-17,074,000","18,457,000","-16,822,000","8,718,000","-8,143,000","28,991,000","-19,429,000","-6,917,000","6,034,000","21,933,000","-9,399,000","6,046,000","-4,796,000","15,552,000","-1,552,000","1,696,000","-5,849,000","11,558,000","-2,685,000","1,913,000","-3,719,000","7,481,000","-3,367,000","4,913,000","-2,971,000","575,000","-4,181,000","7,289,000","863,000","2,001,000","-2,218,000","4,819,000","1,500,000","13,800,000","-1,100,000","-1,400,000","5,000,000","400,000"
			ChangeInReceivables,"1,421,000","1,216,000","7,670,000","-10,183,000","2,718,000","5,948,000","817,000","-16,934,000","-8,584,000","12,808,000","5,563,000","-5,960,000","-968,000","6,182,000","-667,000","-2,063,000","-267,000","-2,486,000","1,795,000","3,379,000","-6,259,000","1,478,000","4,026,000","-218,000","-3,327,000","8,816,000","-2,716,000","-5,718,000","-2,605,000","1,780,000","9,478,000","-14,846,000","1,203,000","-552,000","276,000","-824,000","87,000","2,454,000","-1,468,000","-4,292,000","1,665,000","1,390,000","-5,871,000","-839,000","1,616,000","1,159,000","-1,711,000","-778,000","-4,484,000","7,503,000","-5,497,000","4,521,000","3,159,000","19,669,000","-23,159,000","-2,114,000","1,922,000","11,414,000","-2,277,000","-4,455,000","2,374,000","-2,380,000","1,081,000","516,000","-4,199,000","-3,328,000","645,000","953,000","-2,495,000","-568,000","-1,023,000","1,512,000","1,793,000","-4,103,000","-621,000","-32,000","-2,955,000","55,000","-507,000","-59,000","-1,645,000","1,564,000","-2,034,000","1,423,000","-730,000","1,411,000","-2,045,000","-161,000","125,000","444,000","600,000","10,400,000","-400,000","-1,000,000","-1,700,000","-600,000"
				ChangesInAccountReceivables,"1,421,000","1,216,000","7,670,000","-10,183,000","2,718,000","5,948,000","817,000","-16,934,000","-8,584,000","12,808,000","5,563,000","-5,960,000","-968,000","6,182,000","-667,000","-2,063,000","-267,000","-2,486,000","1,795,000","3,379,000","-6,259,000","1,478,000","4,026,000","-218,000","-3,327,000","8,816,000","-2,716,000","-5,718,000","-2,605,000","1,780,000","9,478,000","-14,846,000","1,203,000","-552,000","276,000","-824,000","87,000","2,454,000","-1,468,000","-4,292,000","1,665,000","1,390,000","-5,871,000","-839,000","1,616,000","1,159,000","-1,711,000","1,281,000","-1,602,000","2,562,000","-2,501,000","1,686,000","3,057,000","-2,397,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-20,904,000","2,432,000","-19,515,000","2,448,000","-6,269,000","-946,000","1,896,000","-1,584,000","347,000","5,044,000","-557,000","1,351,000","-4,545,000","1,568,000","6,098,000","-739,000","-3,458,000","-2,485,000","-5,081,000","-9,361,000","-2,998,000","8,168,000","-4,417,000","3,087,000","7,271,000","5,633,000","-8,945,000","-9,278,000","-12,373,000","-2,469,000","-4,831,000","-5,548,000","1,434,000","-4,438,000","1,159,000","-6,838,000","-3,500,000","5,269,000","-6,567,000","-1,696,000","-2,417,000","-33,000","-3,855,000","-417,000","-2,046,000","1,114,000","-3,381,000","170,000","-984,000","194,000","-155,000","215,000","1,366,000","1,603,000","1,286,000","315,000","5,379,000","6,862,000","-2,534,000","-3,731,000","-1,217,000","-915,000","1,910,000","-848,000","-2,990,000","-210,000","41,000","1,251,000","-4,967,000","2,174,000","-2,844,000","-1,596,000","-1,509,000","-422,000","-1,005,000","-530,000","-1,501,000","-365,000","183,000","1,804,000","-2,078,000","-803,000","-542,000","1,338,000","748,000","1,382,000","1,219,000","1,216,000","-1,478,000","-317,000","-300,000","600,000","-1,400,000","-200,000","200,000","-500,000"
			ChangeInPrepaidAssets,"154,000","10,877,000","43,000","-472,000","-10,294,000","-3,113,000","-17,383,000","-3,352,000","-460,000","7,478,000","-5,894,000","515,000","-3,297,000","-5,283,000","356,000","-3,047,000","-5,652,000","13,894,000","-10,692,000","-3,823,000","-770,000","2,880,000","1,263,000","3,380,000","-5,566,000","-1,272,000","3,924,000","5,700,000","717,000","-1,661,000","-5,827,000","209,000","-5,385,000","1,030,000","1,975,000","-1,211,000","-3,044,000","-889,000","3,649,000","-3,557,000","-2,660,000","186,000","1,510,000","-274,000","-679,000","-2,533,000","-1,714,000","3,260,000","-228,000","261,000","4,980,000","-5,094,000","972,000","-2,634,000","13,599,000","-2,884,000","-4,440,000","1,352,000","-1,306,000","3,323,000","-2,559,000","-478,000","-1,001,000","8,255,000","-3,665,000","-4,412,000","191,000","2,000,000","-3,670,000","-987,000","-146,000","1,271,000","-834,000","-1,698,000","-256,000","55,000","823,000","-399,000","-730,000","-563,000","-442,000","-144,000","1,611,000","322,000","692,000","-602,000",,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"40,851,000","-3,125,000","-6,475,000","41,258,000","9,193,000","18,722,000","-72,864,000","84,564,000","-21,147,000","14,007,000","-37,012,000","41,777,000","3,088,000","9,815,000","-32,881,000","36,558,000","-7,145,000","-1,362,000","-10,990,000","32,889,000","6,272,000","3,536,000","-319,000","23,732,000","-18,936,000","4,688,000","-5,503,000","31,123,000","629,000","8,219,000","-10,356,000","37,864,000","-4,930,000","5,354,000","-14,750,000","19,068,000","-12,907,000","10,424,000","-7,990,000","17,464,000","-714,000","4,530,000","7,275,000","11,467,000","-8,831,000","6,614,000","-5,506,000","24,109,000","-2,160,000","4,905,000","460,000","3,610,000","-2,514,000","3,677,000","-6,538,000","-8,344,000","-3,491,000","-4,777,000","-5,973,000","14,339,000","-6,181,000","10,016,000","-9,479,000","11,806,000","-3,052,000","6,816,000","2,579,000","238,000","-391,000","2,962,000","-933,000","3,509,000","110,000","7,079,000","-8,294,000","2,412,000","-678,000","4,825,000","-3,397,000","4,479,000","-3,163,000","3,373,000","-3,412,000","-381,000","-2,979,000","4,722,000","-2,534,000","2,831,000","540,000","523,000","-1,200,000","2,600,000","1,700,000","700,000",,
				ChangeInPayable,"44,088,000","2,073,000","2,862,000","28,311,000","10,842,000","12,390,000","-75,302,000","73,351,000","-26,086,000","11,282,000","-34,390,000","32,643,000","6,551,000","5,857,000","-35,901,000","30,866,000","-4,982,000","123,000","-11,546,000","21,467,000","13,252,000","-1,394,000","-3,922,000","14,239,000","-14,787,000","-495,000","-5,493,000","16,744,000","421,000","7,458,000","-13,019,000","28,401,000","-4,642,000","3,600,000","-14,506,000","12,737,000","-14,663,000","12,955,000","-14,166,000","17,464,000","-13,163,000","16,979,000","3,284,000","7,575,000","-10,213,000","10,712,000","-3,800,000","15,568,000","-3,447,000","2,321,000","-711,000","2,367,000","-1,281,000","2,170,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,"-5,822,000","7,149,000","-8,425,000","8,912,000","-4,645,000","8,350,000","-3,115,000","-479,000","-5,059,000","7,620,000","-3,090,000","1,254,000","-3,558,000","6,873,000","-4,270,000","1,662,000","-1,651,000","6,790,000","-5,129,000","-903,000","-4,771,000","5,840,000","-5,839,000","7,493,000","-3,434,000","6,191,000","-2,564,000","-58,000","-1,900,000","5,013,000","-565,000","36,000","-1,657,000","2,660,000","287,000","-1,443,000","-9,950,000","7,101,000","-6,774,000","10,388,000","-742,000","4,006,000","-5,350,000","6,531,000","-2,010,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,"-5,822,000","7,149,000","-8,425,000","8,912,000","-4,645,000","8,350,000","-3,115,000","-479,000","-5,059,000","7,620,000","-3,090,000","1,254,000","-3,558,000","6,873,000","-4,270,000","1,662,000","-1,651,000","6,790,000","-5,129,000","-903,000","-4,771,000","5,840,000","-5,839,000","7,493,000","-3,434,000","6,191,000","-2,564,000","-58,000","-1,900,000","5,013,000","-565,000","36,000","-1,657,000","2,660,000","287,000","-1,443,000","-9,950,000","7,101,000","-6,774,000","10,388,000","-742,000","4,006,000","-5,350,000","6,531,000","-2,010,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"44,088,000","2,073,000","2,862,000","28,311,000","10,842,000","12,390,000","-75,302,000","73,351,000","-26,086,000","11,282,000","-34,390,000","32,643,000","6,551,000","5,857,000","-35,901,000","30,866,000","-4,982,000","123,000","-11,546,000","21,467,000","13,252,000","-1,394,000","-3,922,000","14,239,000","-14,787,000","-495,000","-5,493,000","16,744,000","421,000","7,458,000","-13,019,000","28,401,000","-4,642,000","3,600,000","-14,506,000","12,737,000","-14,663,000","12,955,000","-3,451,000","10,363,000","-6,389,000","6,591,000","4,026,000","3,569,000","-4,863,000","4,181,000","-1,790,000","6,911,000","-3,447,000","2,321,000","-711,000","2,367,000","-1,281,000","2,170,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-3,237,000","-5,198,000","-9,337,000","12,947,000","-1,649,000","6,332,000","2,438,000","11,213,000","4,939,000","2,725,000","-2,622,000","9,134,000","-3,463,000","3,958,000","3,020,000","5,692,000","-2,163,000","-1,485,000","556,000","11,422,000","-6,980,000","4,930,000","3,603,000","9,493,000","-4,149,000","5,183,000","-10,000","14,379,000","208,000","761,000","2,663,000","9,463,000","-288,000","1,754,000","-244,000","6,331,000","1,756,000","-2,531,000","-1,274,000","16,535,000","3,364,000","-12,449,000","3,991,000","3,892,000","1,382,000","-4,098,000","-1,706,000","8,541,000","1,287,000","2,584,000","1,171,000","1,243,000","-1,233,000","1,507,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-2,000","-1,000","31,000","1,000","17,000","28,000","-352,000","0","139,000","-39,000","29,000","-62,000","156,000","1,305,000","42,000","-1,148,000","-1,021,000","45,000","-120,000","2,875,000","-1,957,000","-14,000","2,290,000","-4,300,000","2,000,000","-800,000","-800,000","1,000,000",
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,985,000","-10,320,000","7,508,000","-340,000","5,640,000","-6,656,000","3,885,000","615,000","1,429,000","-5,204,000","4,920,000","840,000","47,000","909,000","-2,039,000","2,512,000","2,661,000","-4,416,000","2,396,000","-7,548,000","7,480,000","-7,707,000","2,861,000","594,000","4,466,000","-5,524,000","-5,782,000","2,578,000","17,493,000","2,125,000","2,434,000","149,000","10,839,000","-1,140,000","1,192,000","4,327,000","9,514,000","1,665,000","-2,232,000","794,000","1,664,000","2,656,000","881,000","2,554,000","-1,106,000","-1,957,000","496,000","1,348,000","72,000","-1,391,000","1,879,000","4,000,000","900,000","-200,000","-100,000","5,600,000","500,000"
			ChangeInOtherWorkingCapital,"21,098,000","-8,636,000","-4,871,000","22,418,000","12,187,000","1,706,000","3,732,000","63,534,000","24,766,000","-16,270,000","-6,947,000","36,116,000","-15,940,000","10,664,000","-19,581,000","37,412,000","-32,527,000","1,269,000","-11,848,000","20,822,000","-11,986,000","20,774,000","-21,812,000","27,854,000","-14,588,000","13,930,000","-21,861,000","25,974,000","-13,202,000","4,727,000","-15,475,000","34,708,000","-1,104,000","12,881,000","-3,888,000","14,360,000","-11,459,000","-1,011,000","-2,448,000","5,763,000","-8,437,000","2,289,000","-2,398,000","4,014,000","1,871,000","-119,000","-1,261,000","-41,000","322,000","-418,000","-1,023,000","944,000","-302,000","-1,391,000","-2,943,000","1,819,000","73,000","-855,000","2,564,000","1,501,000","-1,532,000","-386,000","-1,248,000",,,"-1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
