name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,12/31/1994
			Goodwill,"2,857,000,000","2,854,150,000","2,779,234,000","2,722,974,000","2,587,438,000","2,504,392,000","2,488,962,000","2,471,108,000","2,470,603,000","2,462,495,000","2,441,175,000","2,431,103,000","2,413,566,000","2,820,295,000","2,685,681,000","2,255,932,000","2,317,873,000","2,301,331,000","2,224,657,000","2,172,563,000","2,058,687,000","2,019,740,000","1,975,566,000","1,954,584,000","1,925,111,000","1,907,593,000","1,901,520,000","1,871,844,000","1,855,714,000","1,884,123,000","1,886,281,000","1,832,377,000","1,802,905,000","1,635,005,000","1,634,480,000","1,607,731,000","1,610,996,000","1,601,046,000","1,591,482,000","1,523,446,000","1,483,094,000","1,497,108,000","1,495,256,000","1,512,702,000","1,499,689,000","1,424,794,000","1,425,651,000","1,368,106,000","1,258,722,000","986,395,000","977,054,000","948,862,000","899,884,000","922,952,000","917,258,000","954,203,000","947,885,000","917,194,000","887,285,000","771,834,000","787,018,000","773,801,000","751,664,000","717,734,000","682,482,000",,,,,,,,,,,,,,,,,,"276,189,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"644,000,000","667,626,000","645,832,000","604,515,000","597,619,000","479,429,000","510,395,000","527,875,000","554,747,000","572,882,000","603,172,000","631,337,000","654,668,000","584,826,000","618,201,000","612,857,000","649,465,000","671,019,000","666,997,000","636,813,000","599,183,000","623,117,000","593,260,000","593,919,000","603,249,000","595,485,000","615,258,000","601,118,000","601,472,000","646,893,000","654,070,000","594,358,000","587,202,000","420,454,000","431,504,000","435,412,000","453,502,000","466,212,000","471,143,000","425,038,000","409,142,000","409,612,000","426,061,000","447,501,000","458,480,000","405,468,000","413,701,000","406,828,000","349,657,000","204,445,000","212,042,000","206,429,000","203,163,000","214,093,000","174,772,000","191,039,000","193,150,000","200,016,000","203,389,000","155,623,000","157,874,000","170,923,000","161,423,000","140,270,000","133,936,000","750,073,000","755,399,000","760,880,000","767,272,000","756,500,000","698,856,000","670,281,000","440,201,000","436,439,000","377,399,000","377,494,000","314,425,000","310,348,000","303,358,000","304,153,000","293,106,000","288,004,000",,"278,768,000","286,420,000","292,018,000","280,293,000","283,389,000","288,275,000","295,100,000","282,200,000","286,600,000","285,000,000","148,400,000","145,300,000","131,100,000","127,100,000","122,200,000","93,500,000","73,200,000","56,000,000","53,400,000","50,800,000","28,600,000","26,200,000","24,400,000","5,000,000"
		InvestmentsAndAdvances,"427,000,000","168,118,000","397,764,000","394,665,000","369,231,000","169,382,000","356,439,000","362,565,000","331,590,000","164,659,000","385,744,000","389,648,000","404,004,000","283,091,000","518,425,000","510,453,000","449,731,000","268,364,000","450,770,000","472,922,000","458,028,000","299,249,000","454,704,000","487,404,000","476,924,000","293,273,000","422,716,000","416,994,000","387,780,000","261,471,000","358,886,000","360,044,000","327,569,000","208,210,000","311,412,000","291,322,000","292,948,000","193,891,000","278,045,000","299,913,000","300,627,000","298,828,000","297,345,000","304,525,000","303,564,000","295,334,000","263,329,000","181,953,000","185,160,000","182,036,000","176,888,000","146,901,000","147,006,000","148,482,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,"168,118,000",,,,"169,382,000",,,,"164,659,000",,,,"283,091,000",,,,"268,364,000",,,,"299,249,000",,,,"293,273,000",,,,"261,471,000",,,,"205,556,000",,,,"191,075,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,"168,118,000",,,,"169,382,000",,,,"164,659,000",,,,"283,091,000",,,,"268,364,000",,,,"299,249,000",,,,"293,273,000",,,,"261,471,000",,,,"205,556,000",,,,"191,075,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,654,000",,,,"2,816,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,654,000",,,,"2,816,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,"35,748,000",,,,"34,760,000",,,,"43,544,000",,,,"66,652,000",,,,"35,015,000",,,,"27,492,000",,,,"27,509,000",,,,"18,095,000",,,,"155,836,000",,,,"9,851,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,"99,956,000",,,,"90,244,000",,,,"66,070,000",,,,"123,312,000",,,,"46,321,000",,,,"49,006,000",,,,"86,938,000",,,,"59,172,000",,,,"50,481,000",,,,"44,944,000",,,,,,,,,,,,,,,,,,,,"10,813,000",,,,"9,898,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,"34,607,000",,,,"42,594,000",,,,"23,625,000",,,,"83,242,000",,,,"10,962,000",,,,"16,685,000",,,,"58,249,000",,,,"57,254,000",,,,"48,470,000",,,,"37,737,000",,,,,,,,,,,,,,,,,,,,"10,813,000",,,,"9,898,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,"2,225,000",,,,"1,752,000",,,,"534,000",,,,,,,,,,,,,,,,,,,,"2,639,000",,,,"3,341,000",,,,"3,291,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,"117,827,000",,,,"70,307,000",,,,"53,108,000",,,,"64,733,000",,,,"80,924,000",,,,"65,106,000",,,,"44,366,000",,,,"41,752,000",,,,"40,756,000",,,,"36,927,000",,,,,,,,,,,,,,,,,"152,937,000","139,040,000","118,367,000","89,491,000","103,041,000","97,110,000","97,487,000","56,638,000","69,729,000","59,433,000","62,762,000","57,892,000","62,792,000","74,857,000","68,908,000","70,324,000","81,479,000","125,282,000","154,861,000","72,242,000","81,008,000","85,186,000","74,083,000","77,643,000","69,652,000","60,446,000","59,506,000","52,473,000","54,461,000","57,533,000","54,535,000","55,983,000","48,669,000","41,702,000","44,058,000","43,600,000","43,200,000","43,400,000","47,900,000","41,500,000","42,600,000","45,000,000","28,900,000","29,500,000","29,500,000","29,800,000","29,500,000","28,900,000","26,200,000","23,100,000","21,100,000","21,000,000","6,900,000"
TotalLiabilitiesNetMinorityInterest,"4,223,000,000","4,417,899,000","4,315,138,000","4,117,385,000","3,783,190,000","3,788,147,000","4,017,628,000","3,696,580,000","3,913,408,000","3,520,964,000","3,637,772,000","3,666,123,000","3,730,191,000","4,958,739,000","4,973,594,000","4,886,877,000","5,002,960,000","4,986,825,000","4,466,451,000","4,162,826,000","4,049,226,000","3,929,592,000","3,730,415,000","3,677,983,000","3,684,336,000","3,617,926,000","3,429,612,000","3,239,610,000","3,203,385,000","3,322,362,000","3,309,492,000","3,138,222,000","3,061,053,000","2,836,635,000","2,567,124,000","2,547,068,000","2,626,012,000","2,718,133,000","2,162,763,000","1,986,098,000","1,863,119,000","1,904,471,000","1,840,674,000","1,884,775,000","1,920,734,000","1,830,374,000","2,236,390,000","2,150,667,000","2,071,061,000","1,674,477,000","1,629,149,000","1,473,865,000","1,410,484,000","1,599,669,000","1,508,342,000","1,493,631,000","1,462,620,000","1,498,079,000","1,580,292,000","1,304,684,000","1,284,332,000","1,388,437,000","1,294,346,000","1,277,952,000","1,253,809,000","1,341,223,000","1,270,417,000","1,263,137,000","1,198,653,000","1,315,179,000","1,141,590,000","1,138,456,000","791,107,000","803,720,000","734,826,000","697,315,000","650,898,000","690,087,000","689,858,000","625,340,000","594,555,000","698,185,000","620,878,000","575,220,000","576,876,000","644,012,000","624,792,000","622,298,000","638,984,000","678,300,000","662,600,000","653,600,000","660,500,000","493,100,000","491,400,000","395,600,000","334,500,000","327,800,000","279,600,000","177,800,000","139,900,000","166,800,000","148,600,000","136,800,000","154,300,000","149,500,000","148,600,000"
	CurrentLiabilities,"2,144,000,000","2,306,514,000","2,301,405,000","2,093,641,000","2,122,768,000","2,283,102,000","2,603,807,000","2,307,241,000","2,205,834,000","2,038,369,000","1,908,692,000","1,825,277,000","1,878,776,000","3,218,827,000","3,229,785,000","3,152,922,000","2,856,291,000","2,776,215,000","2,437,147,000","2,229,945,000","2,285,432,000","2,290,646,000","2,039,655,000","1,910,912,000","1,987,504,000","2,146,997,000","1,797,281,000","1,636,742,000","1,546,839,000","1,780,111,000","1,705,834,000","1,543,901,000","1,613,261,000","1,550,663,000","1,446,445,000","1,314,335,000","1,242,569,000","1,472,709,000","1,448,958,000","1,283,454,000","1,139,136,000","1,271,640,000","1,201,352,000","1,236,945,000","1,234,203,000","1,168,087,000","1,287,647,000","1,026,197,000","1,013,871,000","1,076,254,000","1,029,134,000","1,057,612,000","1,011,885,000","1,183,665,000","1,100,698,000","921,818,000","889,520,000","940,639,000","1,013,891,000","733,505,000","698,172,000","810,088,000","724,246,000","672,084,000","649,075,000","724,114,000","635,002,000","623,471,000","572,066,000","693,899,000","530,057,000","649,136,000","479,198,000","519,188,000","460,482,000","423,797,000","382,921,000","423,330,000","426,641,000","362,728,000","334,413,000","437,062,000","357,750,000","310,972,000","311,601,000","364,857,000","341,409,000","330,315,000","321,285,000","350,400,000","359,000,000","326,300,000","324,400,000","300,900,000","300,600,000","263,200,000","204,800,000","228,000,000","191,600,000","131,500,000","113,300,000","139,600,000","122,400,000","110,300,000","101,500,000","117,900,000","81,800,000"
		PayablesAndAccruedExpenses,"1,975,000,000","2,168,951,000","2,154,990,000","1,936,689,000","1,875,597,000","2,035,184,000","1,923,506,000","1,632,766,000","1,651,278,000","1,839,196,000","1,624,289,000","1,505,066,000","1,501,285,000","2,258,414,000","2,072,422,000","1,961,113,000","1,887,987,000","2,017,903,000","1,788,035,000","1,635,227,000","1,595,104,000","1,787,247,000","1,689,072,000","1,655,914,000","1,546,141,000","1,801,035,000","1,595,939,000","1,489,598,000","1,369,186,000","1,591,397,000","1,511,237,000","1,453,928,000","1,363,235,000","1,515,714,000","1,350,106,000","1,292,853,000","1,190,588,000","1,427,551,000","1,100,911,000","1,182,871,000","1,111,104,000","1,002,634,000","722,813,000","996,209,000","974,760,000","1,122,092,000","1,061,383,000","1,000,727,000","988,232,000","1,051,762,000","1,003,470,000","901,347,000","854,930,000","1,022,324,000","940,670,000","891,987,000","859,476,000","907,343,000","981,985,000","703,308,000","658,318,000","766,524,000","681,079,000","638,640,000","423,969,000","689,008,000","624,191,000","610,813,000","562,214,000","684,024,000","519,337,000","560,989,000","465,397,000","509,876,000","246,710,000","414,217,000","377,108,000","415,878,000","417,895,000","356,266,000","327,170,000","263,190,000","340,413,000","297,259,000","298,840,000","216,535,000","198,679,000","183,586,000","184,099,000","199,000,000","185,600,000","165,700,000","175,200,000","169,900,000","183,200,000","163,600,000","116,000,000","129,800,000","116,900,000","72,100,000","64,400,000","88,000,000","71,800,000","65,200,000","56,200,000","65,100,000","45,200,000"
			Payables,"1,088,000,000","1,190,853,000","1,214,573,000","1,060,035,000","1,056,330,000","1,144,326,000","1,145,154,000","945,396,000","951,063,000","1,045,437,000","965,709,000","854,211,000","857,687,000","1,399,374,000","1,316,283,000","1,290,872,000","1,235,116,000","1,341,885,000","1,177,765,000","1,035,393,000","1,012,314,000","1,128,999,000","1,089,247,000","1,030,532,000","968,759,000","1,167,558,000","1,041,118,000","934,168,000","869,285,000","1,012,158,000","993,938,000","914,362,000","851,729,000","969,656,000","880,850,000","822,209,000","746,142,000","920,432,000","838,217,000","746,639,000","703,152,000","742,702,000","722,813,000","731,506,000","710,861,000","681,610,000","532,274,000","504,248,000","483,299,000","521,079,000","507,462,000","435,579,000","426,066,000","554,773,000","511,655,000","453,800,000","428,691,000","474,009,000","514,830,000","361,031,000","343,491,000","414,062,000","365,704,000","351,566,000","340,651,000","371,392,000","343,653,000","322,256,000","304,487,000","367,213,000","262,083,000","287,714,000","258,704,000","278,163,000","246,710,000","228,467,000","213,868,000","243,166,000","260,197,000","204,959,000","205,717,000","263,190,000","200,243,000","169,629,000","176,744,000","216,535,000","198,679,000","183,586,000","184,099,000","199,000,000","185,600,000","165,700,000","175,200,000","169,900,000","183,200,000","163,600,000","116,000,000","129,800,000","116,900,000","72,100,000","64,400,000","88,000,000","71,800,000","65,200,000","56,200,000","65,100,000","45,200,000"
				AccountsPayable,"914,000,000","1,053,934,000","1,057,127,000","903,859,000","909,575,000","1,005,655,000","1,006,958,000","734,957,000","780,853,000","880,266,000","854,658,000","745,621,000","695,204,000","1,227,209,000","1,136,120,000","1,117,925,000","1,020,739,000","1,153,012,000","1,029,138,000","882,674,000","843,782,000","977,249,000","931,090,000","881,667,000","809,124,000","1,005,798,000","873,785,000","778,748,000","716,975,000","860,996,000","822,068,000","755,999,000","685,915,000","824,495,000","723,905,000","682,604,000","609,028,000","787,658,000","707,641,000","619,936,000","571,341,000","621,468,000","595,476,000","605,785,000","579,474,000","590,029,000","532,274,000","504,248,000","483,299,000","521,079,000","507,462,000","435,579,000","426,066,000","554,773,000","511,655,000","453,800,000","428,691,000","474,009,000","514,830,000","361,031,000","343,491,000","414,062,000","365,704,000","351,566,000","340,651,000","371,392,000","343,653,000","322,256,000","304,487,000","367,213,000","262,083,000","287,714,000","258,704,000","278,163,000","246,710,000","228,467,000","213,868,000","243,166,000","260,197,000","204,959,000","205,717,000","263,190,000","200,243,000","169,629,000","176,744,000","216,535,000","198,679,000","183,586,000","184,099,000","199,000,000","185,600,000","165,700,000","175,200,000","169,900,000","183,200,000","163,600,000","116,000,000","129,800,000","116,900,000","72,100,000","64,400,000","88,000,000","71,800,000","65,200,000","56,200,000","65,100,000","45,200,000"
				TotalTaxPayable,"174,000,000","136,919,000","157,446,000","156,176,000","146,755,000","138,671,000","138,196,000","210,439,000","170,210,000","165,171,000","111,051,000","108,590,000","162,483,000","172,165,000","180,163,000","172,947,000","214,377,000","188,873,000","148,627,000","152,719,000","168,532,000","151,750,000","158,157,000","148,865,000","159,635,000","161,760,000","167,333,000","155,420,000","152,310,000","151,162,000","171,870,000","158,363,000","165,814,000","145,161,000","156,945,000","139,605,000","137,114,000","132,774,000","130,576,000","126,703,000","131,811,000","121,234,000","127,337,000","125,721,000","131,387,000","91,581,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"887,000,000","978,098,000","940,417,000","876,654,000","819,267,000","890,858,000","778,352,000","687,370,000","700,215,000","793,759,000","658,580,000","650,855,000","643,598,000","859,040,000","756,139,000","670,241,000","652,871,000","676,018,000","610,270,000","599,834,000","582,790,000","658,248,000","599,825,000","625,382,000","577,382,000","633,477,000","554,821,000","555,430,000","499,901,000","579,239,000","517,299,000","539,566,000","511,506,000","546,058,000","469,256,000","470,644,000","444,446,000","507,119,000","262,694,000","436,232,000","407,952,000","259,932,000",,"264,703,000","263,899,000","440,482,000","529,109,000","496,479,000","504,933,000","530,683,000","496,008,000","465,768,000","428,864,000","467,551,000","429,015,000","438,187,000","430,785,000","433,334,000","467,155,000","342,277,000","314,827,000","352,462,000","315,375,000","287,074,000","83,318,000","317,616,000","280,538,000","288,557,000","257,727,000","316,811,000","257,254,000","273,275,000","206,693,000","231,713,000",,"185,750,000","163,240,000","172,712,000","157,698,000","151,307,000","121,453,000",,"140,170,000","127,630,000","122,096,000",,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175,089,000",,,"191,173,000","175,919,000","170,314,000","153,892,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"169,000,000","137,563,000","146,415,000","156,952,000","247,171,000","247,918,000","680,301,000","674,475,000","554,556,000","199,173,000","284,403,000","320,211,000","377,491,000","960,413,000","1,157,363,000","1,191,809,000","968,304,000","758,312,000","649,112,000","594,718,000","690,328,000","503,399,000","350,583,000","254,998,000","441,363,000","345,962,000","201,342,000","147,144,000","177,653,000","188,714,000","194,597,000","89,973,000","250,026,000","34,949,000","96,339,000","21,482,000","51,981,000","45,158,000","172,958,000","100,583,000","28,032,000","77,833,000","60,091,000","70,422,000","105,551,000","45,995,000","226,264,000","25,470,000","25,639,000","24,492,000","25,664,000","156,265,000","156,955,000","161,341,000","160,028,000","29,831,000","30,044,000","33,296,000","31,906,000","30,197,000","39,854,000","43,564,000","43,167,000","33,444,000","34,097,000","35,106,000","10,811,000","12,658,000","9,852,000","9,875,000","10,720,000","88,147,000","13,801,000","9,312,000","10,832,000","9,580,000","5,813,000","7,452,000","8,746,000","6,462,000","7,243,000","19,248,000","17,338,000","13,713,000","12,761,000","10,469,000","33,605,000","43,214,000","43,698,000","45,400,000","51,800,000","46,700,000","45,100,000","29,000,000","27,700,000","22,000,000","20,000,000","21,300,000","8,400,000","19,600,000","15,000,000","15,200,000","13,900,000","11,400,000","3,900,000","12,700,000","9,600,000"
			CurrentDebt,"93,000,000","61,170,000","69,032,000","81,944,000","178,591,000","183,202,000","617,387,000","612,765,000","491,406,000","133,824,000","217,029,000","251,923,000","309,031,000","960,413,000","1,157,363,000","1,191,809,000","968,304,000","758,312,000","649,112,000","594,718,000","690,328,000","503,399,000","350,583,000","254,998,000","441,363,000","345,962,000","201,342,000","147,144,000","177,653,000","188,714,000","194,597,000","89,973,000","250,026,000","34,949,000","96,339,000","21,482,000","51,981,000","45,158,000","172,958,000","100,583,000","28,032,000","77,833,000","60,091,000","70,422,000","105,551,000","45,995,000","226,264,000","25,470,000","25,639,000","24,492,000","25,664,000","156,265,000","156,955,000","161,341,000","160,028,000","29,831,000","30,044,000","33,296,000","31,906,000","30,197,000","39,854,000","43,564,000","43,167,000","33,444,000","34,097,000","35,106,000","10,811,000","12,658,000","9,852,000","9,875,000","10,720,000","88,147,000","13,801,000","9,312,000","10,832,000","9,580,000","5,813,000","7,452,000","8,746,000","6,462,000","7,243,000","19,248,000","17,338,000","13,713,000","12,761,000","10,469,000","33,605,000","43,214,000","43,698,000","45,400,000","51,800,000","46,700,000","45,100,000","29,000,000","27,700,000","22,000,000","20,000,000","21,300,000","8,400,000","19,600,000","15,000,000","15,200,000","13,900,000","11,400,000","3,900,000","12,700,000","9,600,000"
				LineOfCredit,"90,000,000","50,530,000","59,394,000","72,105,000","67,415,000","73,366,000","507,372,000","503,178,000","381,899,000","23,975,000","107,841,000","242,787,000","299,914,000","951,458,000","1,144,881,000","1,179,334,000","954,140,000","741,653,000","631,865,000","577,477,000","671,724,000","437,476,000","333,123,000","237,809,000","424,030,000","328,631,000","186,886,000","132,428,000","163,067,000","182,899,000","188,815,000","83,671,000","144,042,000","29,508,000","15,751,000","15,588,000","50,073,000","27,166,000","155,219,000","83,454,000","5,004,000","55,014,000","40,015,000","49,236,000","97,194,000","41,508,000","201,142,000","255,000","9,000","932,000","1,731,000","2,014,000","1,911,000","4,936,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"3,000,000","10,640,000","9,638,000","9,839,000","111,176,000","109,836,000","110,015,000","109,587,000","109,507,000","109,849,000","109,188,000","9,136,000","9,117,000","8,955,000","12,482,000","12,475,000","14,164,000","16,659,000","17,247,000","17,241,000","18,604,000","65,923,000","17,460,000","17,189,000","17,333,000","17,331,000","14,456,000","14,716,000","14,586,000","5,815,000","5,782,000","6,302,000","105,984,000","5,441,000","80,588,000","5,894,000","1,908,000","17,992,000","17,739,000","17,129,000","23,028,000","22,819,000","20,076,000","21,186,000","8,357,000","4,487,000","25,122,000","25,215,000","25,630,000","23,560,000","23,933,000","154,251,000","155,044,000","156,405,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"76,000,000","76,393,000","77,383,000","75,008,000","68,580,000","64,716,000","62,914,000","61,710,000","63,150,000","65,349,000","67,374,000","68,288,000","68,460,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,532,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,532,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242,529,000",,,,,,,,,,,,,,,,,,,,,,"146,477,000",,,,,,,,,,"202,940,000",,,,,,,"154,624,000","-1,000",,,"137,853,000","109,125,000","103,515,000","93,488,000","106,000,000","121,600,000","113,900,000","104,100,000","102,000,000","89,700,000","77,600,000","68,800,000","76,900,000","66,300,000","39,800,000","33,900,000","36,400,000","36,700,000","33,700,000","41,400,000","40,100,000","27,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,079,000,000","2,111,385,000","2,013,733,000","2,023,744,000","1,660,422,000","1,505,045,000","1,413,821,000","1,389,339,000","1,707,574,000","1,482,595,000","1,729,080,000","1,840,846,000","1,851,415,000","1,739,912,000","1,743,809,000","1,733,955,000","2,146,669,000","2,210,610,000","2,029,304,000","1,932,881,000","1,763,794,000","1,638,946,000","1,690,760,000","1,767,071,000","1,696,832,000","1,470,929,000","1,632,331,000","1,602,868,000","1,656,546,000","1,542,251,000","1,603,658,000","1,594,321,000","1,447,792,000","1,285,972,000","1,120,679,000","1,232,733,000","1,383,443,000","1,245,424,000","713,805,000","702,644,000","723,983,000","632,831,000","639,322,000","647,830,000","686,531,000","662,287,000","948,743,000","1,124,470,000","1,057,190,000","598,223,000","600,015,000","416,253,000","398,599,000","416,004,000","407,644,000","571,813,000","573,100,000","557,440,000","566,401,000","571,179,000","586,160,000","578,349,000","570,100,000","605,868,000","604,734,000","617,109,000","635,415,000","639,666,000","626,587,000","621,280,000","611,533,000","489,320,000","311,909,000","284,532,000","274,344,000","273,518,000","267,977,000","266,757,000","263,217,000","262,612,000","260,142,000","261,123,000","263,128,000","264,248,000","265,275,000","279,155,000","283,383,000","291,983,000","317,699,000","327,900,000","303,600,000","327,300,000","336,100,000","192,200,000","190,800,000","132,400,000","129,700,000","99,800,000","88,000,000","46,300,000","26,600,000","27,200,000","26,200,000","26,500,000","52,800,000","31,600,000","66,800,000"
		LongTermDebtAndCapitalLeaseObligation,"1,050,000,000","1,079,118,000","975,692,000","949,719,000","755,085,000","754,500,000","715,968,000","679,144,000","1,028,802,000","799,175,000","1,054,734,000","1,151,387,000","1,160,808,000","1,003,873,000","1,000,315,000","985,385,000","1,000,515,000","907,756,000","907,592,000","807,625,000","708,422,000","715,457,000","718,024,000","700,052,000","666,283,000","463,752,000","597,106,000","588,523,000","653,718,000","542,776,000","630,806,000","665,909,000","541,687,000","450,233,000","311,458,000","446,709,000","600,599,000","488,121,000","436,426,000","434,417,000","453,058,000","363,524,000","371,864,000","372,924,000","407,462,000","395,309,000","383,495,000","523,421,000","522,882,000","243,373,000","242,511,000","261,229,000","256,333,000","266,646,000","268,990,000","424,470,000","428,541,000","423,274,000","432,279,000","450,260,000","457,318,000","455,806,000","456,487,000","486,014,000","488,214,000","489,520,000","513,592,000","518,954,000","517,093,000","525,682,000","522,767,000","420,877,000","273,327,000","247,100,000","245,389,000","247,179,000","242,868,000","242,561,000","242,140,000","242,990,000","241,968,000","242,169,000","250,651,000","250,799,000","253,870,000","266,224,000","272,176,000","280,128,000","306,263,000","318,200,000","293,500,000","318,200,000","323,500,000","180,400,000","182,000,000","124,200,000","123,400,000","93,200,000","84,000,000","41,600,000","23,700,000","24,600,000","24,800,000","25,300,000","51,700,000","30,400,000","51,500,000"
			LongTermDebt,"773,000,000","811,346,000","705,540,000","706,487,000","506,461,000","515,773,000","515,357,000","515,802,000","865,821,000","622,908,000","872,229,000","973,147,000","973,500,000","1,003,873,000","1,000,315,000","985,385,000","1,000,515,000","907,756,000","907,592,000","807,625,000","708,422,000","715,457,000","718,024,000","700,052,000","666,283,000","463,752,000","597,106,000","588,523,000","653,718,000","542,776,000","630,806,000","665,909,000","541,687,000","450,233,000","311,458,000","446,709,000","600,599,000","488,121,000","436,426,000","434,417,000","453,058,000","363,524,000","371,864,000","372,924,000","407,462,000","395,309,000","383,495,000","523,421,000","522,882,000","243,373,000","242,511,000","261,229,000","256,333,000","266,646,000","268,990,000","424,470,000","428,541,000","423,274,000","432,279,000","450,260,000","457,318,000","455,806,000","456,487,000","486,014,000","488,214,000","489,520,000","513,592,000","518,954,000","517,093,000","525,682,000","522,767,000","420,877,000","273,327,000","247,100,000","245,389,000","247,179,000","242,868,000","242,561,000","242,140,000","242,990,000","241,968,000","242,169,000","250,651,000","250,799,000","253,870,000","266,224,000","272,176,000","280,128,000","306,263,000","318,200,000","293,500,000","318,200,000","323,500,000","180,400,000","182,000,000","124,200,000","123,400,000","93,200,000","84,000,000","41,600,000","23,700,000","24,600,000","24,800,000","25,300,000","51,700,000","30,400,000","51,500,000"
			LongTermCapitalLeaseObligation,"277,000,000","267,772,000","270,152,000","243,232,000","248,624,000","238,727,000","200,611,000","163,342,000","162,981,000","176,267,000","182,505,000","178,240,000","187,308,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
