name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005
			PurchaseOfInvestment,,,,,,,,,,,"-42,000,000","-227,000,000","-226,000,000","-28,000,000","-13,000,000","0","-5,000,000","-8,000,000","-38,000,000","-5,000,000","-114,000,000","-111,000,000","-21,000,000","-17,000,000","1,000,000","-31,000,000","30,000,000","-32,000,000","-9,000,000","-34,000,000","-70,000,000","-194,000,000","-20,000,000","-50,000,000","0","-1,000,000","-1,000,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,"-15,404,000",,,"-1,572,000","-952,825,000",,,,,,
		DividendsReceivedCFI,"158,000,000","46,000,000","91,000,000","12,000,000","9,000,000","55,000,000","43,000,000","47,000,000","45,000,000","52,000,000","58,000,000","19,000,000","8,000,000","13,000,000","7,000,000","31,000,000","5,000,000","26,000,000","20,000,000","21,000,000","4,000,000","90,000,000","23,000,000","56,000,000","35,000,000","21,000,000","4,000,000","60,000,000","31,000,000","33,000,000","39,000,000","39,000,000","31,000,000","27,000,000","93,000,000","267,000,000","29,000,000","30,000,000","49,882,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"103,000,000","24,000,000","22,000,000","27,000,000","30,000,000","10,000,000","21,000,000","14,000,000","27,000,000","21,000,000","39,000,000","90,000,000","44,000,000","-21,000,000","122,000,000","69,000,000","43,000,000","23,000,000","46,000,000","-12,000,000","38,000,000","4,000,000","65,000,000","25,000,000","20,000,000","18,000,000","63,000,000","19,000,000","18,000,000","9,000,000","52,000,000","158,000,000","53,000,000","-3,000,000","-241,000,000","16,000,000","-14,000,000","32,000,000","264,543,000","-19,602,000","-1,383,442,000","1,393,501,000","191,147,000","-153,393,000","18,138,000","2,754,000","46,640,000","3,641,000","-38,685,000","2,124,000","-654,298,000","2,902,000","120,322,000","-117,973,000","-13,484,000","0","0","63,534,000",,,,,,"0",,,"19,653,000","-200,151,000","195,193,000"
FinancingCashFlow,"-4,210,000,000","-324,000,000","-848,000,000","-1,654,000,000","-1,384,000,000","-4,532,000,000","-777,000,000","-1,102,000,000","-154,000,000","-354,000,000","554,000,000","-825,000,000","-319,000,000","-607,000,000","126,000,000","-626,000,000","385,000,000","-2,967,000,000","-350,000,000","1,384,000,000","1,128,000,000","-1,209,000,000","2,008,000,000","1,793,000,000","968,000,000","1,158,000,000","1,599,000,000","850,000,000","1,310,000,000","3,026,000,000","1,292,000,000","2,168,000,000","25,000,000","392,000,000","355,000,000","-765,000,000","-56,000,000","612,000,000","602,433,000","361,947,000","155,110,000","2,244,510,000","221,780,000","206,080,000","2,119,531,000","-11,122,000","271,249,000","489,617,000","-107,033,000","107,216,000","136,120,000","218,103,000","171,342,000","73,022,000","-113,139,000","964,670,000","146,999,000","228,764,000","714,124,000","123,017,000","150,666,000","-170,736,000","1,351,792,000","779,760,000","217,043,000","-205,251,000","134,817,000","267,363,000","-263,348,000"
	CashFlowFromContinuingFinancingActivities,"-4,210,000,000","-324,000,000","-848,000,000","-1,654,000,000","-1,384,000,000","-4,532,000,000","-777,000,000","-1,102,000,000","-154,000,000","-354,000,000","554,000,000","-825,000,000","-319,000,000","-607,000,000","126,000,000","-626,000,000","385,000,000","-2,967,000,000","-350,000,000","1,384,000,000","1,128,000,000","-1,209,000,000","2,008,000,000","1,793,000,000","968,000,000","1,158,000,000","1,599,000,000","850,000,000","1,310,000,000","3,026,000,000","1,292,000,000","2,168,000,000","25,000,000","392,000,000","355,000,000","-765,000,000","-56,000,000","612,000,000","602,433,000","361,947,000","155,110,000","2,244,510,000","221,780,000","206,080,000","2,119,531,000","-11,122,000","271,249,000","489,617,000","-107,033,000","107,216,000","136,120,000","218,103,000","171,342,000","73,022,000","-113,139,000","964,670,000","146,999,000","228,764,000","714,124,000","123,017,000","150,666,000","-170,736,000","1,351,792,000","779,760,000","217,043,000","-205,251,000","134,817,000","267,363,000","-263,348,000"
		NetIssuancePaymentsOfDebt,"-2,093,000,000","230,000,000","-54,000,000","-817,000,000","-1,452,000,000","-3,728,000,000","-51,000,000","152,000,000","970,000,000","-764,000,000","1,604,000,000","340,000,000","-24,000,000","562,000,000","1,250,000,000","140,000,000","577,000,000","-1,914,000,000","-1,062,000,000","756,000,000","1,468,000,000","-1,077,000,000","2,643,000,000","1,835,000,000","1,169,000,000","1,328,000,000","943,000,000","1,519,000,000","1,372,000,000","2,793,000,000","787,000,000","1,643,000,000","866,000,000","1,193,000,000","654,000,000","-429,000,000","-180,000,000","938,000,000","1,085,108,000","73,487,000","550,002,000","2,313,403,000","-300,511,000","516,427,000","1,548,708,000","233,479,000","552,608,000","-140,037,000","59,922,000","-162,133,000","1,461,000","425,688,000","126,040,000","-38,810,000","-26,725,000","733,846,000","247,226,000","335,756,000","801,509,000","208,117,000","70,408,000","-94,994,000","1,199,050,000","1,050,246,000","256,641,000","-522,059,000","143,925,000","728,133,000","-236,023,000"
			NetLongTermDebtIssuance,"-2,093,000,000","230,000,000","-54,000,000","-817,000,000","-1,452,000,000","-3,728,000,000","-51,000,000","152,000,000","970,000,000","-764,000,000","1,604,000,000","340,000,000","-24,000,000","562,000,000","1,250,000,000","140,000,000","577,000,000","-1,914,000,000","-1,062,000,000","756,000,000","1,468,000,000","-1,077,000,000","2,643,000,000","1,835,000,000","1,169,000,000","1,328,000,000","943,000,000","1,519,000,000","1,372,000,000","2,793,000,000","787,000,000","1,643,000,000","866,000,000","1,193,000,000","654,000,000","-429,000,000","-180,000,000","938,000,000","1,085,108,000","73,487,000","550,002,000","2,313,403,000","-300,511,000","516,427,000","1,548,708,000","233,479,000","552,608,000","-140,037,000","59,922,000","-162,133,000","1,461,000","425,688,000","126,040,000","-38,810,000",,,,,,,,,,,,,,,"-236,023,000"
				LongTermDebtIssuance,"22,174,000,000","5,658,000,000","9,428,000,000","3,594,000,000","3,494,000,000","4,751,000,000","3,789,000,000","3,676,000,000","4,841,000,000","12,134,000,000","4,458,000,000","1,662,000,000","5,168,000,000","11,295,000,000","6,875,000,000","5,424,000,000","10,075,000,000","6,627,000,000","7,620,000,000","9,038,000,000","5,950,000,000","9,000,000,000","11,208,000,000","7,846,000,000","6,298,000,000","5,750,000,000","6,664,000,000","4,325,000,000","6,735,000,000","8,731,000,000","6,331,000,000","4,021,000,000","4,853,000,000","3,170,000,000","3,166,000,000","3,705,000,000","3,164,000,000","2,899,000,000","3,788,900,000","3,116,681,000","1,177,456,000","4,786,963,000","1,832,798,000","1,226,572,000","4,205,441,000","997,094,000","1,461,489,000","2,589,025,000","248,629,000","89,388,000","1,205,171,000","715,064,000","1,111,197,000","511,180,000",,,,,,,,,,,,,,,"514,864,000"
				LongTermDebtPayments,"-24,267,000,000","-5,428,000,000","-9,482,000,000","-4,411,000,000","-4,946,000,000","-8,479,000,000","-3,840,000,000","-3,524,000,000","-3,871,000,000","-12,898,000,000","-2,854,000,000","-1,322,000,000","-5,192,000,000","-10,733,000,000","-5,625,000,000","-5,284,000,000","-9,498,000,000","-8,541,000,000","-8,682,000,000","-8,282,000,000","-4,482,000,000","-10,077,000,000","-8,565,000,000","-6,011,000,000","-5,129,000,000","-4,422,000,000","-5,721,000,000","-2,806,000,000","-5,363,000,000","-5,938,000,000","-5,544,000,000","-2,378,000,000","-3,987,000,000","-1,977,000,000","-2,512,000,000","-4,134,000,000","-3,344,000,000","-1,961,000,000","-2,703,792,000","-3,043,194,000","-627,454,000","-2,473,560,000","-2,133,309,000","-710,145,000","-2,656,733,000","-763,615,000","-908,881,000","-2,729,062,000","-188,707,000","-251,521,000","-1,203,710,000","-289,376,000","-985,157,000","-549,990,000",,,,,,,,,,,,,,,"-750,887,000"
		NetCommonStockIssuance,,,"-31,000,000","0","889,000,000","0","0","0","0","1,580,000,000","-25,000,000","0","780,000,000","0","-1,000,000","449,000,000","934,000,000","-4,000,000","1,600,000,000","1,173,000,000","163,000,000","867,000,000","462,000,000","1,022,000,000","411,000,000","664,000,000","1,335,000,000","781,000,000","916,000,000","857,000,000","1,176,000,000","1,231,000,000","475,000,000","175,000,000","309,000,000","232,000,000","1,026,000,000","192,000,000","19,018,000","693,581,000","5,758,000","384,643,000","899,433,000","29,105,000","916,731,000","57,373,000","64,947,000","912,341,000","70,042,000","504,480,000","357,413,000","0","353,061,000","225,863,000",,,,"34,984,000",,"1,000","159,978,000","-1,045,000","213,500,000","-237,887,000","508,273,000",,,,
			CommonStockIssuance,,,"0","0","889,000,000","0","0","0","0","1,580,000,000","0","0","780,000,000","0","-1,000,000","449,000,000","934,000,000","20,000,000","1,600,000,000","1,173,000,000","163,000,000","867,000,000","462,000,000","1,022,000,000","411,000,000","664,000,000","1,335,000,000","781,000,000","916,000,000","857,000,000","1,176,000,000","1,231,000,000","475,000,000","175,000,000","309,000,000","232,000,000","1,026,000,000","192,000,000","19,018,000","693,581,000","5,758,000","384,643,000","899,433,000","29,105,000","916,731,000","57,373,000","64,947,000","912,341,000","70,042,000","504,480,000","357,413,000","0","353,061,000","225,863,000",,,,"34,984,000",,"1,000","159,978,000","-1,045,000","213,500,000","-70,000",,,,"507,724,000","0"
			CommonStockPayments,,,,,,,,,,,"-25,000,000","0","0","0","0","0","0","-24,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-237,817,000","34,225,000",,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,"0",,,"0",,,"0","-53,000,000",,,,,"0","-770,000,000","-294,000,000","0","0","0","-634,000,000","-366,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockPayments,,,,,,,,,,,,,,,"0",,,"0",,,"0","-53,000,000",,,,,"0","-770,000,000","-294,000,000","0","0","0","-634,000,000","-366,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-2,100,000,000","-608,000,000","-515,000,000","-485,000,000","-492,000,000","-406,000,000","-405,000,000","-813,000,000","-814,000,000","-770,000,000","-754,000,000","-751,000,000","-749,000,000","-800,000,000","-786,000,000","-366,000,000","-266,000,000","-266,000,000","-258,000,000","-251,000,000","-250,000,000","-251,000,000","-242,000,000","-240,000,000","-241,000,000","-299,000,000","-300,000,000","-281,000,000","-265,000,000","-244,000,000","-225,000,000","-205,000,000","-196,000,000","-195,000,000","-189,000,000","-184,000,000","-181,000,000","-179,000,000","-175,399,000","-175,405,000","-175,405,000","-139,791,000","-918,347,000","-139,790,000","-125,253,000","-120,763,000","-297,550,000","-280,963,000","-236,997,000","-235,131,000","-222,754,000","-215,331,000","-300,013,000","-114,031,000","-107,291,000","-107,290,000","-98,350,000","-122,937,000","-87,174,000","-83,262,000","-79,583,000","-74,286,000","-39,866,000","-30,298,000",,,"-9,004,000",,
			CommonStockDividendPaid,,,,,,,"-405,000,000","-813,000,000","-814,000,000","-770,000,000",,"-751,000,000","-749,000,000","-800,000,000",,"-354,000,000","-266,000,000","-266,000,000",,,,,,,,"-299,000,000","-300,000,000","-281,000,000","-265,000,000","-244,000,000","-225,000,000","-205,000,000","-196,000,000","-195,000,000","-189,000,000","-184,000,000","-181,000,000","-179,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-875,000,000","54,000,000","-248,000,000","-352,000,000","-329,000,000","-398,000,000","-321,000,000","-441,000,000","-310,000,000","-400,000,000","-271,000,000","-414,000,000","-326,000,000","-369,000,000","-337,000,000","-849,000,000","-860,000,000","-783,000,000","-577,000,000","-347,000,000","-253,000,000","-695,000,000","-855,000,000","-824,000,000","-371,000,000","-535,000,000","-379,000,000","-1,169,000,000","-713,000,000","-380,000,000","-446,000,000","-501,000,000","-1,120,000,000","-781,000,000","-419,000,000","-384,000,000","-381,000,000","-339,000,000","-326,294,000","-229,716,000","-225,245,000","-313,745,000","541,205,000","-199,662,000","-220,655,000","-181,211,000","-48,756,000",,,,,,,,"20,877,000","338,114,000","33,107,000","-19,039,000","-211,000","-1,839,000","-137,000","-411,000","-20,892,000","-2,301,000","-476,910,000","473,649,000","-104,000","-1,031,507,000","35,688,000"
CashFlowFromDiscontinuedOperation,,,,,,,,,,,"0","0","0","0","-4,000,000","-2,000,000","0","2,740,000,000","-66,000,000","68,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherCashAdjustmentInsideChangeinCash,,,,,,,,,,,,,,,,"0",,,"-1,000,000","-2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"1,111,000,000","1,111,000,000","336,000,000","313,000,000","282,000,000","355,000,000","367,000,000","275,000,000","155,000,000","196,000,000","291,000,000","211,000,000","445,000,000","529,000,000","419,000,000","398,000,000","519,000,000","547,000,000","336,000,000","469,000,000","375,000,000","370,000,000","483,000,000","472,000,000","475,000,000","807,000,000","606,000,000","1,019,000,000","1,623,000,000","1,863,000,000","847,000,000","1,108,000,000","1,234,000,000","1,010,000,000","590,000,000","1,177,000,000","621,000,000","614,000,000","372,000,000","172,076,000","217,160,000","293,057,000","126,342,000","167,715,000","148,471,000","143,032,000","86,264,000","88,113,000","84,249,000","384,429,000","68,315,000","50,192,000","114,361,000","106,438,000","92,023,000","626,132,000","68,938,000","130,667,000","53,527,000","77,350,000","104,717,000","90,073,000","248,674,000","26,204,000","26,805,000","33,866,000","38,414,000","33,459,000","21,607,000"
	ChangesInCash,"756,000,000","775,000,000","23,000,000","31,000,000","-73,000,000","-12,000,000","92,000,000","120,000,000","-41,000,000","-95,000,000","80,000,000","-234,000,000","-84,000,000","110,000,000","21,000,000","-121,000,000","-28,000,000","211,000,000","-137,000,000","94,000,000","25,000,000","-113,000,000","11,000,000","-3,000,000","-332,000,000","201,000,000","-413,000,000","-604,000,000","-240,000,000","1,016,000,000","-261,000,000","-126,000,000","224,000,000","420,000,000","-587,000,000","556,000,000","7,000,000","242,000,000","200,266,000","-45,084,000","-75,897,000","166,715,000","-41,373,000","19,244,000","5,439,000","56,768,000","-1,849,000","3,864,000","-300,180,000","316,114,000","18,123,000","-64,169,000","7,923,000","14,415,000","-534,109,000","557,194,000","-61,729,000","74,110,000","-23,823,000","-27,367,000","14,644,000","-158,601,000","222,470,000","-601,000","-7,061,000","-4,548,000","4,955,000","11,852,000","-11,662,000"
	BeginningCashPosition,"355,000,000","336,000,000","313,000,000","282,000,000","355,000,000","367,000,000","275,000,000","155,000,000","196,000,000","291,000,000","211,000,000","445,000,000","529,000,000","419,000,000","398,000,000","519,000,000","547,000,000","336,000,000","469,000,000","375,000,000","370,000,000","483,000,000","472,000,000","475,000,000","807,000,000","606,000,000","1,019,000,000","1,623,000,000","1,863,000,000","847,000,000","1,108,000,000","1,234,000,000","1,010,000,000","590,000,000","1,177,000,000","621,000,000","614,000,000","372,000,000","172,076,000","217,160,000","293,057,000","126,342,000","167,715,000","148,471,000","143,032,000","86,264,000","88,113,000","84,249,000","384,429,000","68,315,000","50,192,000","114,361,000","106,438,000","92,023,000","626,132,000","68,938,000","130,667,000","56,557,000","77,350,000","104,717,000","90,073,000","248,674,000","26,204,000","26,805,000","33,866,000","38,414,000","33,459,000","21,607,000","33,269,000"
CapitalExpenditure,"-2,876,000,000","-752,000,000","-776,000,000","-617,000,000","-731,000,000","-698,000,000","-1,100,000,000","-1,138,000,000","-1,271,000,000","-1,621,000,000","-1,779,000,000","-1,363,000,000","-1,668,000,000","-1,150,000,000","-2,232,000,000","-1,636,000,000","-1,802,000,000","-1,737,000,000","-2,342,000,000","-3,232,000,000","-1,420,000,000","-1,450,000,000","-1,969,000,000","-2,400,000,000","-1,775,000,000","-1,948,000,000","-2,698,000,000","-2,507,000,000","-2,023,000,000","-2,158,000,000","-1,667,000,000","-1,577,000,000","-1,195,000,000","-942,000,000","-1,001,000,000","-1,000,000,000","-743,000,000","-761,000,000","-1,032,270,000","-944,827,000","-699,366,000","-594,537,000","-578,171,000","-437,908,000","-514,564,000","-279,587,000","-384,873,000","-495,732,000","-509,651,000","-119,721,000","-45,160,000","-190,927,000","-256,658,000","-255,876,000","-565,630,000","-537,444,000","-499,072,000","-452,660,000","-501,329,000","-297,419,000","-256,315,000","-305,817,000","-237,113,000","-169,592,000","-255,471,000","-168,032,000","-87,069,000","-77,882,000","-43,350,000"
IssuanceOfCapitalStock,,,"0","0","889,000,000","0","0","0","0","1,580,000,000","0","0","780,000,000","0","-1,000,000","449,000,000","934,000,000","20,000,000","1,600,000,000","1,173,000,000","163,000,000","867,000,000","462,000,000","1,022,000,000","411,000,000","664,000,000","1,335,000,000","781,000,000","916,000,000","857,000,000","1,176,000,000","1,231,000,000","475,000,000","175,000,000","309,000,000","232,000,000","1,026,000,000","192,000,000","19,018,000","693,581,000","5,758,000","384,643,000","899,433,000","29,105,000","916,731,000","57,373,000","64,947,000","912,341,000","70,042,000","504,480,000","357,413,000","0","353,061,000","225,863,000",,,,"34,984,000",,"1,000","159,978,000","-1,045,000","213,500,000","-70,000",,,,"507,724,000","0"
IssuanceOfDebt,"22,174,000,000","5,658,000,000","9,428,000,000","3,594,000,000","3,494,000,000","4,751,000,000","3,789,000,000","3,676,000,000","4,841,000,000","12,134,000,000","4,458,000,000","1,662,000,000","5,168,000,000","11,295,000,000","6,875,000,000","5,424,000,000","10,075,000,000","6,627,000,000","7,620,000,000","9,038,000,000","5,950,000,000","9,000,000,000","11,208,000,000","7,846,000,000","6,298,000,000","5,750,000,000","6,664,000,000","4,325,000,000","6,735,000,000","8,731,000,000","6,331,000,000","4,021,000,000","4,853,000,000","3,170,000,000","3,166,000,000","3,705,000,000","3,164,000,000","2,899,000,000","3,788,900,000","3,116,681,000","1,177,456,000","4,786,963,000","1,832,798,000","1,226,572,000","4,205,441,000","997,094,000","1,461,489,000","2,589,025,000","248,629,000","89,388,000","1,205,171,000","715,064,000","1,111,197,000","511,180,000",,,,,,,,,,,,,,,"514,864,000"
RepaymentOfDebt,"-24,267,000,000","-5,428,000,000","-9,482,000,000","-4,411,000,000","-4,946,000,000","-8,479,000,000","-3,840,000,000","-3,524,000,000","-3,871,000,000","-12,898,000,000","-2,854,000,000","-1,322,000,000","-5,192,000,000","-10,733,000,000","-5,625,000,000","-5,284,000,000","-9,498,000,000","-8,541,000,000","-8,682,000,000","-8,282,000,000","-4,482,000,000","-10,077,000,000","-8,565,000,000","-6,011,000,000","-5,129,000,000","-4,422,000,000","-5,721,000,000","-2,806,000,000","-5,363,000,000","-5,938,000,000","-5,544,000,000","-2,378,000,000","-3,987,000,000","-1,977,000,000","-2,512,000,000","-4,134,000,000","-3,344,000,000","-1,961,000,000","-2,703,792,000","-3,043,194,000","-627,454,000","-2,473,560,000","-2,133,309,000","-710,145,000","-2,656,733,000","-763,615,000","-908,881,000","-2,729,062,000","-188,707,000","-251,521,000","-1,203,710,000","-289,376,000","-985,157,000","-549,990,000",,,,,,,,,,,,,,,"-750,887,000"
RepurchaseOfCapitalStock,,,,,,,,,,,"-25,000,000","0","0","0","0","0","0","-24,000,000",,,"0","-53,000,000",,,,,"0","-770,000,000","-294,000,000","0","0","0","-634,000,000","-366,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-237,817,000","34,225,000",,,,
FreeCashFlow,"5,501,000,000","1,618,000,000","963,000,000","1,646,000,000","1,274,000,000","4,457,000,000","806,000,000","1,182,000,000","48,000,000","195,000,000","258,000,000","709,000,000","411,000,000","665,000,000","-21,000,000","497,000,000","-779,000,000","402,000,000","-1,217,000,000","-1,358,000,000","-883,000,000","-557,000,000","-942,000,000","-1,528,000,000","-1,242,000,000","-963,000,000","-1,776,000,000","-1,474,000,000","-1,485,000,000","-1,583,000,000","-999,000,000","-965,000,000","-129,000,000","-113,000,000","-429,000,000","-280,000,000","54,000,000","-431,000,000","-851,486,000","-472,058,000","-354,275,000","-515,181,000","-304,440,000","-33,285,000","-174,376,000","78,562,000","-225,677,000","-369,985,000","-182,755,000","355,319,000","-43,120,000","-122,994,000","79,002,000","61,952,000","-438,427,000","-405,537,000","-199,217,000","-187,868,000","-404,067,000","-142,450,000","-100,812,000","52,272,000","-151,177,000","-227,864,000","-218,777,000","199,459,000","-122,200,000","-238,289,000","61,287,000"
