name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
NetNonOperatingInterestIncomeExpense,"-56,372,000","-14,702,000","-14,408,000","-14,176,000","-13,086,000","-10,151,000","-20,769,000","-10,545,000","-11,471,000","-9,336,000","-8,637,000","-8,100,000","-8,498,000","-8,385,000","-8,077,000","-8,938,000","-10,013,000","-9,882,000","-7,218,000","-7,185,000","-7,220,000","-6,822,000","-6,835,000","-6,576,000","-6,921,000","-7,087,000","-22,123,000","-8,637,000","-8,971,000","-11,858,000","-10,432,000","-9,742,000","-10,415,000","-10,389,000","-12,204,000","-10,491,000","-11,319,000","-10,910,000","-10,250,000","-9,516,000","-10,695,000","-10,440,000","-9,519,000","-9,751,000","-9,808,000","-9,283,000","-8,906,000","-9,044,000","-9,796,000","-9,813,000","-4,934,000","-4,829,000","-5,199,000","-5,481,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"239,000","27,000","76,000","93,000","45,000","71,000","206,000","248,000","358,000","1,417,000","2,004,000","2,584,000","2,178,000","2,255,000","2,537,000","1,681,000","584,000","693,000","187,000","48,000","53,000","8,000","38,000","66,000","43,000","9,000","22,000","33,000","7,000","18,000","71,000","51,000","14,000","16,000","13,000","22,000","28,000","27,000","65,000","61,000","28,000","28,000","28,000","-37,000","140,000","60,000","133,000","107,000","1,000","1,000","10,000","35,000","12,000","270,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"56,611,000","14,729,000","14,484,000","14,269,000","13,131,000","10,222,000","20,975,000","10,793,000","11,829,000","10,753,000","10,641,000","10,684,000","10,676,000","10,640,000","10,614,000","10,619,000","10,597,000","10,575,000","7,405,000","7,233,000","7,273,000","6,830,000","6,873,000","6,642,000","6,964,000","7,096,000","22,145,000","8,670,000","8,978,000","11,876,000","10,503,000","9,793,000","10,429,000","10,405,000","12,217,000","10,513,000","11,347,000","10,937,000","10,315,000","9,577,000","10,723,000","10,468,000","9,547,000","9,714,000","9,948,000","9,343,000","9,039,000","9,151,000","9,797,000","9,814,000","4,944,000","4,864,000","5,211,000","5,751,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-3,540,000","-369,000","-209,000","-1,876,000","-1,086,000","704,000","752,000","-35,000","-3,541,000","-979,000","305,000","-245,000","180,000","500,000","-192,000","-4,402,000","2,126,000","1,505,000","-3,089,000","-1,315,000","1,626,000","-965,000","-967,000","-18,598,000","318,000","-88,000","-473,000","-7,355,000","585,000","-121,000","-368,000","7,000","456,000","108,000","-168,000","-7,710,000","353,000","-48,000","-981,000","697,000","102,000","-7,000","-114,000","434,000","318,000","204,000","-406,000","-12,009,000","42,000","-206,000","592,000","-28,000","1,161,000","-131,000","-950,000","-30,105,000","783,000","1,191,000","-399,517,000","-477,000","1,194,000","1,596,000","89,000","-140,000","1,371,000","1,803,000","49,000","-17,000","2,939,000","1,974,000","-320,000","88,000","1,665,000","985,000","-715,000","629,000","1,563,000","671,000","-341,000","777,000","4,407,000","892,000","-528,000","567,000","529,000","443,000","92,000",,,,,,,,,,,,,,,,,"1,100,000",,"-300,000","-200,000","-400,000","-300,000","-300,000","-200,000","-100,000","-300,000","-200,000","-400,000","-200,000","-200,000",,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,"0",,,,"-1,828,000",,,,"-7,272,000",,,,"-3,000",,,,"-7,709,000",,,,"19,000","102,000","-7,000","-114,000","434,000","318,000","204,000","-406,000","-12,009,000","42,000","-206,000","592,000","-28,000","1,161,000","-131,000","-950,000","-30,105,000","783,000","1,191,000","-399,517,000","-477,000","1,194,000","1,596,000","89,000","-140,000","1,371,000","1,803,000","49,000","-17,000","2,939,000","1,974,000","-320,000","88,000","1,665,000","985,000","-715,000","629,000","1,563,000","671,000","-341,000","777,000","4,407,000","892,000","-528,000","567,000","529,000","443,000","92,000",,,,,,,,,,,,,,,,,"1,100,000",,"-300,000","-200,000","-400,000","-300,000","-300,000","-200,000","-100,000","-300,000","-200,000","-400,000","-200,000","-200,000",,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,"0",,,,"1,828,000",,,,"7,272,000",,,,"3,000",,,,"7,709,000",,,,,,,,"0",,,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-434,000",,,,,,,,"28,000","-1,161,000","131,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-3,540,000","-369,000","-209,000","-1,876,000","-1,086,000","704,000","752,000","-35,000","-3,541,000","-979,000","305,000","-245,000","180,000","500,000","-192,000","-4,402,000","2,126,000","1,505,000","-3,089,000","-1,315,000","1,626,000","-965,000","-967,000","-16,770,000","318,000","-88,000","-473,000","-83,000","585,000","-121,000","-368,000","7,000","456,000","108,000","-168,000","-1,000","353,000","-48,000","-981,000","697,000","102,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"195,993,000","91,774,000","11,597,000","-6,447,000","99,069,000","95,163,000","7,023,000","14,587,000","89,628,000","55,790,000","-6,267,000","2,518,000","60,553,000","54,268,000","1,912,000","4,870,000","52,932,000","57,409,000","12,214,000","5,881,000","52,339,000","56,073,000","12,136,000","-10,349,000","41,582,000","52,228,000","-13,823,000","-7,387,000","30,607,000","37,992,000","-9,662,000","-8,362,000","8,467,000","34,488,000","-20,727,000","-36,881,000","21,926,000","35,788,000","-24,325,000","-17,309,000","38,376,000","34,775,000","-20,913,000","-13,883,000","27,104,000","50,551,000","-15,795,000","-13,662,000","42,886,000","50,503,000","-3,821,000","15,069,000","47,532,000","51,544,000","-10,168,000","-20,215,000","25,665,000","36,327,000","-401,348,000","-2,515,000","25,480,000","35,422,000","-4,715,000","9,529,000","50,609,000","37,912,000","4,165,000","8,746,000","35,151,000","36,147,000","4,001,000","7,860,000","28,537,000","31,006,000","-1,061,000","5,591,000","28,716,000","22,548,000","-1,194,000","766,000","26,961,000","18,535,000","-2,558,000","-20,346,000","15,967,000","5,084,000","-8,095,000","-39,633,000","23,000,000","21,598,000","-11,600,000","-6,000,000","23,600,000","26,800,000","-700,000","5,000,000","32,600,000","21,300,000","-900,000","4,500,000","20,300,000","8,700,000","-3,100,000","2,100,000","11,400,000","1,300,000","-4,100,000","3,200,000","1,300,000","-5,100,000","-4,200,000","8,700,000","3,000,000","-2,900,000","-800,000","8,000,000","2,300,000",,,,
TaxProvision,"42,979,000","21,488,000","2,401,000","-3,225,000","22,315,000","21,564,000","1,381,000","1,007,000","20,291,000","12,648,000","-1,728,000","573,000","14,212,000","11,546,000","273,000","-5,497,000","11,395,000","11,643,000","-14,236,000","2,078,000","19,450,000","20,824,000","4,347,000","-4,456,000","14,916,000","18,793,000","-5,200,000","-2,992,000","11,484,000","14,012,000","-3,969,000","-4,172,000","3,133,000","12,999,000","-7,915,000","-13,962,000","7,520,000","12,828,000","-8,978,000","-6,900,000","14,554,000","12,808,000","-7,646,000","-2,357,000","9,879,000","18,190,000","-6,117,000","-4,916,000","15,860,000","18,568,000","-1,402,000","6,870,000","15,371,000","17,980,000","-3,853,000","-6,232,000","9,574,000","15,403,000","-111,814,000","-905,000","9,495,000","13,258,000","-1,849,000","3,429,000","19,070,000","11,687,000","1,605,000","2,030,000","12,968,000","13,775,000","1,485,000","2,650,000","10,596,000","12,162,000","-416,000","992,000","11,486,000","9,019,000","-477,000","15,000","8,594,000","7,599,000","-1,049,000","-7,297,000","8,303,000","2,390,000","-3,643,000","-9,325,000","10,125,000","9,503,000","-5,100,000","-1,700,000","9,900,000","11,300,000","-300,000","2,100,000","13,700,000","8,900,000","-400,000","1,900,000","8,500,000","3,700,000","-1,300,000","800,000","4,800,000","600,000","-1,700,000","1,400,000","600,000","-2,100,000","-1,700,000","3,500,000","1,200,000","-1,200,000","-300,000","3,200,000","900,000",,,,
NetIncomeCommonStockholders,"151,901,000","69,713,000","9,009,000","-3,007,000","76,186,000","72,954,000","5,613,000","13,589,000","68,800,000","42,704,000","-4,417,000","2,440,000","46,152,000","42,391,000","1,803,000","10,568,000","41,545,000","45,234,000","26,247,000","4,259,000","32,248,000","34,684,000","7,637,000","-5,611,000","26,030,000","32,697,000","-8,602,000","-4,369,000","18,800,000","23,237,000","-5,697,000","-4,070,000","4,687,000","20,895,000","-12,708,000","-22,581,000","13,725,000","22,196,000","-15,269,000","-10,059,000","22,699,000","21,623,000","-13,090,000","-10,932,000","17,081,000","31,766,000","-9,592,000","-8,766,000","25,873,000","31,620,000","-2,894,000","8,036,000","31,076,000","33,020,000","-6,184,000","-13,910,000","15,648,000","20,453,000","-289,526,000","-1,695,000","15,515,000","21,450,000","-2,966,000","6,019,000","30,730,000","26,225,000","2,560,000","6,716,000","22,183,000","22,372,000","2,516,000","5,210,000","17,941,000","18,844,000","-645,000","4,599,000","17,230,000","13,529,000","-717,000","-111,486,000","18,367,000","10,936,000","-1,509,000","-13,049,000","7,664,000","2,694,000","-4,452,000","-30,308,000","12,875,000","12,095,000","-6,500,000","-4,300,000","13,700,000","15,500,000","-400,000","2,900,000","18,900,000","12,400,000","-500,000","2,600,000","11,800,000","5,000,000","-1,800,000","1,300,000","6,600,000","700,000","-2,400,000","1,800,000","700,000","-3,000,000","-2,500,000","5,200,000","1,800,000","-1,700,000","-500,000","4,800,000","1,400,000","-2,500,000","-900,000","4,100,000","1,300,000"
	NetIncome,"151,901,000","69,713,000","9,009,000","-3,007,000","76,186,000","72,954,000","5,613,000","13,589,000","68,800,000","42,704,000","-4,417,000","2,440,000","46,152,000","42,391,000","1,803,000","10,568,000","41,545,000","45,234,000","26,247,000","4,259,000","32,248,000","34,684,000","7,637,000","-5,611,000","26,030,000","32,697,000","-8,602,000","-4,369,000","18,800,000","23,237,000","-5,697,000","-4,070,000","4,687,000","20,895,000","-12,708,000","-22,581,000","13,725,000","22,196,000","-15,269,000","-10,059,000","22,699,000","21,623,000","-13,090,000","-10,932,000","17,081,000","31,766,000","-9,592,000","-8,766,000","25,873,000","31,620,000","-2,894,000","8,036,000","31,076,000","33,020,000","-6,184,000","-13,910,000","15,648,000","20,453,000","-289,526,000","-1,695,000","15,515,000","21,450,000","-2,966,000","6,019,000","30,730,000","26,225,000","2,560,000","6,716,000","22,183,000","22,372,000","2,516,000","5,210,000","17,941,000","18,844,000","-645,000","4,599,000","17,230,000","13,529,000","-717,000","-111,486,000","18,367,000","10,936,000","-1,509,000","-13,049,000","7,664,000","2,694,000","-4,452,000","-30,308,000","12,875,000","12,095,000","-6,500,000","-4,300,000","13,700,000","15,500,000","-400,000","2,900,000","18,900,000","12,400,000","-500,000","2,600,000","11,800,000","5,000,000","-1,800,000","1,300,000","6,600,000","700,000","-2,400,000","1,800,000","700,000","-3,000,000","-2,500,000","5,200,000","1,800,000","-1,700,000","-500,000","4,800,000","1,400,000","-2,500,000","-900,000","4,100,000","1,300,000"
