name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
	CurrentLiabilities,"7,041,000,000","7,047,000,000","6,070,000,000","5,707,000,000","5,323,000,000","4,965,000,000","3,556,000,000","3,755,000,000","3,570,000,000","3,269,000,000","3,308,000,000","3,388,000,000","4,292,000,000","4,246,000,000","5,213,000,000","5,820,000,000","6,005,000,000","5,557,000,000","5,962,000,000","5,793,000,000","4,422,000,000","4,570,000,000","4,665,000,000","3,646,000,000","4,377,000,000","3,822,000,000","3,861,170,000","3,738,514,000","3,593,196,000","2,174,773,000","1,936,073,000","1,630,936,000","1,555,944,000","1,293,976,000","1,045,438,000","707,159,000","803,046,000","828,037,000","831,936,000","839,106,000","677,090,000","601,834,000","604,444,000","608,822,000","616,098,000","565,548,000","510,087,000","475,927,000","424,327,000","490,233,000","468,063,000","458,300,000","461,139,000","388,227,000","396,613,000","428,720,000","393,847,000","426,922,000","413,785,000","399,379,000","371,065,000","354,893,000","309,696,000","292,225,000","275,085,000","249,614,000","230,520,000","197,519,000","181,423,000","192,133,000","168,318,000","117,833,000","114,959,000","119,841,000","110,767,000","139,595,000",
		PayablesAndAccruedExpenses,"7,023,000,000","6,677,000,000","6,069,000,000","5,665,000,000","5,252,000,000","4,590,000,000","3,495,000,000","3,701,000,000","3,501,000,000","2,973,000,000","3,065,000,000","3,124,000,000","3,371,000,000","3,318,000,000","3,896,000,000","4,420,000,000","4,450,000,000","4,100,000,000","4,287,000,000","4,296,000,000","3,960,000,000","3,516,000,000","3,505,000,000","3,541,000,000","3,451,000,000","2,776,000,000","2,853,223,000","2,726,768,000","2,508,770,000","1,978,356,000","1,733,290,000","1,399,540,000","1,225,955,000","989,752,000","920,941,000","661,210,000","666,075,000","685,084,000","687,492,000","661,603,000","580,482,000","549,690,000","502,743,000","480,223,000","472,825,000","505,462,000","472,439,000","456,622,000","413,006,000","388,248,000","377,144,000","374,124,000","378,633,000","358,689,000","377,460,000","378,550,000","391,805,000","386,818,000","371,742,000","355,054,000","335,726,000","336,773,000","297,224,000","283,329,000","268,837,000","248,611,000","229,722,000","196,403,000","180,524,000","190,286,000","166,078,000","117,833,000","114,959,000","119,841,000","110,767,000","116,203,000",
			Payables,"7,023,000,000","6,677,000,000","6,069,000,000","5,665,000,000","5,252,000,000","4,590,000,000","3,495,000,000","3,701,000,000","3,501,000,000","2,973,000,000","3,065,000,000","3,124,000,000","3,371,000,000","3,318,000,000","3,896,000,000","4,420,000,000","4,450,000,000","4,100,000,000","4,287,000,000","4,296,000,000","3,960,000,000","3,516,000,000","3,505,000,000","3,541,000,000","3,451,000,000","2,776,000,000","2,853,223,000","2,726,768,000","2,508,770,000","1,978,356,000","1,733,290,000","1,399,540,000","1,225,955,000","989,752,000","920,941,000","661,210,000","666,075,000","685,084,000","687,492,000","661,603,000","580,482,000","549,690,000","502,743,000","480,223,000","472,825,000","505,462,000","472,439,000","456,622,000","413,006,000","388,248,000","377,144,000","374,124,000","378,633,000","358,689,000","377,460,000","378,550,000","391,805,000","386,818,000","371,742,000","355,054,000","335,726,000","336,773,000","297,224,000","283,329,000","268,837,000","248,611,000","229,722,000","196,403,000","180,524,000","190,286,000","166,078,000","117,833,000","114,959,000","119,841,000","110,767,000","116,203,000",
				AccountsPayable,"809,000,000","842,000,000","797,000,000","651,000,000","695,000,000","641,000,000","566,000,000","876,000,000","743,000,000","455,000,000","478,000,000","373,000,000","444,000,000","390,000,000","824,000,000","754,000,000","713,000,000","366,000,000","485,000,000","375,000,000","438,000,000","385,000,000","383,000,000","537,000,000","601,000,000","362,000,000","274,131,000","399,186,000","427,644,000","241,654,000","609,444,000","475,358,000","406,414,000","319,965,000","282,727,000","180,227,000","159,986,000","184,034,000",,,"580,482,000","549,690,000","502,743,000","474,618,000","465,079,000","492,286,000",,,,,"375,207,000","368,723,000",,"358,689,000","369,705,000","367,413,000","378,725,000","380,872,000","370,500,000",,,,,,"265,249,000","248,611,000","229,722,000","196,403,000","174,788,000","183,176,000","158,360,000","115,047,000","110,669,000","116,959,000",,"114,810,000",
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,"21,000,000",,"19,000,000",,,"0","39,205,000","10,396,000","10,836,000","8,987,000",,,,"0","5,508,000","15,496,000","14,944,000","6,520,000",,,"0","0","0","5,605,000","7,746,000","13,176,000",,,,,"1,937,000","5,401,000",,"0","7,755,000","11,137,000","13,080,000","5,946,000","1,242,000",,,,,,"3,588,000","0","0","0","5,736,000","7,110,000","7,718,000","2,786,000","4,290,000","2,882,000",,"1,393,000",
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,"21,000,000",,"19,000,000",,,"0","39,205,000","10,396,000","10,836,000","8,987,000",,,,"0","5,508,000","15,496,000","14,944,000","6,520,000",,,,"0","0","5,605,000","7,746,000","13,176,000",,,,,"1,937,000","5,401,000",,"0","7,755,000","11,137,000","13,080,000","5,946,000","1,242,000",,,,,,"3,588,000","0","0","0","5,736,000","7,110,000","7,718,000","2,786,000","4,290,000","2,882,000",,"1,393,000",
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,"1,542,000,000","1,324,000,000","1,844,000,000","1,575,000,000","1,202,000,000","1,232,000,000","1,238,000,000","910,000,000","729,000,000","980,317,000","824,934,000","622,158,000","527,193,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"6,214,000,000","5,835,000,000","5,272,000,000","5,014,000,000","4,557,000,000","3,949,000,000","2,929,000,000","2,825,000,000","2,758,000,000","2,518,000,000","2,587,000,000","2,751,000,000","2,927,000,000","2,928,000,000","3,072,000,000","3,666,000,000","3,737,000,000","2,192,000,000","2,478,000,000","2,077,000,000","1,926,000,000","1,929,000,000","1,871,000,000","1,766,000,000","1,940,000,000","1,685,000,000","1,559,570,000","1,492,252,000","1,448,132,000","1,200,522,000","1,123,846,000","924,182,000","819,541,000","669,787,000","632,706,000","465,487,000","491,145,000","494,530,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,"26,000,000","18,000,000","15,000,000","65,000,000","198,000,000","241,000,000","296,000,000","484,000,000","566,000,000","653,000,000","782,000,000","773,000,000","1,000,000","472,000,000","466,000,000","1,000,000","455,000,000","449,000,000","450,780,000","445,668,000","440,632,000","341,000","11,927,000","185,451,000","183,713,000","182,008,000","109,000",,"1,167,000","1,155,000","1,143,000","1,130,000","1,118,000","1,197,000",,,,,,,,,,,,,,,,,,,,,,,,,"179,000","177,000","174,000","171,000",,,,,,,"56,000"
			CurrentDebt,,,,,,,,,"26,000,000","18,000,000","15,000,000","65,000,000","198,000,000","240,000,000","296,000,000","484,000,000","566,000,000","653,000,000","782,000,000","773,000,000","1,000,000","472,000,000","466,000,000","1,000,000","455,000,000","449,000,000","450,780,000","445,668,000","440,632,000","341,000","11,927,000","185,451,000","183,713,000","182,008,000","109,000",,"1,167,000","1,155,000","1,143,000","1,130,000","1,118,000","1,197,000",,,,,,,,,,,,,,,,,,,,,,,,,"179,000","177,000","174,000","171,000",,,,,,,"56,000"
				OtherCurrentBorrowings,,,,,,,,,"26,000,000","18,000,000","15,000,000","65,000,000","198,000,000","240,000,000","296,000,000","484,000,000","566,000,000","653,000,000","782,000,000","773,000,000","1,000,000","472,000,000","466,000,000","1,000,000","455,000,000","449,000,000","450,780,000","445,668,000","440,632,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,,,,,,,,,"0",,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"18,000,000","370,000,000","1,000,000","42,000,000","71,000,000","375,000,000","61,000,000","54,000,000","43,000,000","249,000,000","207,000,000","30,000,000","207,000,000","211,000,000","178,000,000","193,000,000","404,000,000","282,000,000","468,000,000","284,000,000","461,000,000","315,000,000","380,000,000","104,000,000","94,000,000","223,000,000","67,227,000","57,723,000","169,811,000","196,076,000","190,856,000","45,945,000","146,276,000","122,216,000","124,388,000","45,949,000","135,804,000","141,798,000","143,301,000","176,373,000","95,490,000","50,947,000","101,701,000","128,599,000","143,273,000","60,086,000","37,648,000","19,305,000","11,321,000","101,985,000","90,919,000","84,176,000","82,506,000","29,538,000","19,153,000","50,170,000",,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"18,000,000","370,000,000","1,000,000","42,000,000","71,000,000","375,000,000","61,000,000","54,000,000","43,000,000","249,000,000","207,000,000","30,000,000","207,000,000","211,000,000","178,000,000","193,000,000","404,000,000","282,000,000","468,000,000","284,000,000","461,000,000","315,000,000","380,000,000","104,000,000","94,000,000","223,000,000","67,227,000","57,723,000","169,811,000","196,076,000","190,856,000","45,945,000","146,276,000","122,216,000","124,388,000","45,949,000","135,804,000","141,798,000","143,301,000","176,373,000","95,490,000","50,947,000","101,701,000","128,599,000","143,273,000","60,086,000","37,648,000","19,305,000","11,321,000","101,985,000","90,919,000","84,176,000","82,506,000","29,538,000","19,153,000","50,170,000",,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,"2,072,000,000","1,718,000,000","1,253,000,000","640,000,000","865,000,000","777,000,000","29,000,000","21,000,000","169,000,000","516,000,000","476,000,000","843,000,000","723,000,000","585,000,000","522,000,000","425,000,000","440,000,000",,"267,000,000","314,000,000",,"377,000,000","374,000,000","489,940,000","508,355,000","473,983,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,042,000","40,104,000","42,043,000","44,325,000","35,339,000","18,120,000","12,472,000","8,896,000","6,248,000","1,003,000","619,000","939,000","725,000","1,676,000","2,240,000",,,,,"23,392,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,525,000,000","2,532,000,000","2,445,000,000","2,453,000,000","2,463,000,000","2,471,000,000","2,124,000,000","2,125,000,000","1,912,000,000","1,558,000,000","1,562,000,000","1,566,000,000","1,452,000,000","1,261,000,000","1,277,000,000","1,285,000,000","1,575,000,000","1,577,000,000","1,563,000,000","1,269,000,000","1,889,000,000","1,230,000,000","1,214,000,000","1,915,000,000","1,216,000,000","1,197,000,000","535,852,000","534,538,000","534,600,000","1,292,000,000","1,155,776,000","904,023,000","839,817,000","816,024,000","986,780,000","996,370,000","920,844,000","324,471,000","320,130,000","332,352,000","287,602,000","295,239,000","232,040,000","225,742,000","226,551,000","224,609,000","223,611,000","317,623,000","212,795,000","212,264,000","211,170,000","210,684,000","217,120,000","250,295,000","253,166,000","250,579,000","248,757,000","253,905,000","63,793,000","74,699,000","73,857,000","89,416,000","61,288,000","62,840,000","8,145,000","9,350,000","10,322,000","13,995,000","14,957,000","11,104,000","7,534,000","3,417,000","3,616,000","3,422,000","2,180,000","12,319,000",
		LongTermDebtAndCapitalLeaseObligation,"2,391,000,000","2,392,000,000","2,350,000,000","2,352,000,000","2,351,000,000","2,352,000,000","2,039,000,000","2,041,000,000","1,825,000,000","1,468,000,000","1,472,000,000","1,473,000,000","1,355,000,000","1,217,000,000","1,217,000,000","1,217,000,000","1,516,000,000","1,516,000,000","1,515,000,000","1,215,000,000","1,653,000,000","1,173,000,000","1,169,000,000","1,626,000,000","1,163,000,000","1,160,000,000","476,471,000","474,269,000","471,984,000","905,048,000","896,880,000","625,266,000","615,578,000","602,854,000","770,072,000","761,491,000","642,005,000","261,784,000","260,551,000","269,338,000","228,150,000","240,330,000","191,805,000","190,800,000","189,509,000","188,663,000","187,834,000","291,686,000","185,521,000","184,355,000","183,607,000","182,637,000","182,026,000","227,367,000","227,828,000","228,143,000","200,000,000","200,000,000","20,000,000","30,000,000","30,000,000","45,000,000","15,000,000","15,000,000",,,"1,588,000","4,735,000","4,780,000","1,723,000",,,,,,"8,500,000","8,280,000"
			LongTermDebt,"2,174,000,000","2,173,000,000","2,130,000,000","2,129,000,000","2,128,000,000","2,127,000,000","1,813,000,000","1,812,000,000","1,596,000,000","1,237,000,000","1,239,000,000","1,241,000,000","1,121,000,000","1,020,000,000","1,019,000,000","1,019,000,000","1,318,000,000","1,318,000,000","1,317,000,000","1,017,000,000","1,455,000,000","975,000,000","971,000,000","1,428,000,000","965,000,000","962,000,000","275,050,000","272,930,000","270,836,000","704,097,000","697,210,000","425,709,000","421,004,000","416,368,000","591,884,000","585,825,000","642,005,000","261,784,000","260,551,000","269,338,000","228,150,000","240,330,000","191,805,000","190,800,000","189,509,000","188,663,000","187,834,000","291,686,000","185,521,000","184,355,000","183,607,000","182,637,000","182,026,000","227,367,000","227,828,000","228,143,000","200,000,000","200,000,000","20,000,000","30,000,000","30,000,000","45,000,000","15,000,000","15,000,000",,,"1,588,000","4,735,000","4,780,000","1,723,000",,,,,,"8,500,000","8,280,000"
			LongTermCapitalLeaseObligation,"217,000,000","219,000,000","220,000,000","223,000,000","223,000,000","225,000,000","226,000,000","229,000,000","229,000,000","231,000,000","233,000,000","232,000,000","234,000,000","197,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","201,421,000","201,339,000","201,148,000","200,951,000","199,670,000","199,557,000","194,574,000","186,486,000","178,188,000","175,666,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,"0","0","0","11,000,000","15,000,000","6,000,000","25,000,000","15,000,000",,"27,111,000","29,174,000","29,267,000","24,271,000","7,719,000","0","0","580,000","0","3,919,000","31,353,000","37,900,000","37,478,000","40,713,000","37,209,000","33,127,000","22,948,000","14,468,000","17,462,000","16,235,000","16,773,000","9,075,000","11,201,000","12,506,000","13,423,000","13,891,000","12,297,000","0","6,598,000","5,297,000","5,419,000","10,136,000","1,056,000","3,576,000","3,303,000","6,700,000","6,705,000","7,346,000","3,657,000","4,796,000","4,172,000","4,899,000","5,745,000","5,315,000","3,448,000",,,,,,
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,"0","0","0","11,000,000","15,000,000","6,000,000","25,000,000","15,000,000",,"27,111,000","29,174,000","29,267,000","24,271,000","7,719,000","0","0","580,000","0","3,919,000","31,353,000","37,900,000","37,478,000","40,713,000","37,209,000","33,127,000","22,948,000","14,468,000","17,462,000","16,235,000","16,773,000","9,075,000","11,201,000","12,506,000","13,423,000","13,891,000","12,297,000","0","6,598,000","5,297,000","5,419,000","10,136,000","1,056,000","3,576,000","3,303,000","6,700,000","6,705,000","7,346,000","3,657,000","4,796,000","4,172,000","4,899,000","5,745,000","5,315,000","3,448,000",,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,"181,000,000",,,"226,000,000",,"0","0","0","0","329,194,000","222,877,000","250,038,000","196,503,000","186,239,000","191,556,000","207,017,000","223,647,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"134,000,000","140,000,000","95,000,000","101,000,000","112,000,000","119,000,000","85,000,000","84,000,000","87,000,000","90,000,000","90,000,000","93,000,000","97,000,000","44,000,000","60,000,000","68,000,000","59,000,000","61,000,000","48,000,000","54,000,000","44,000,000","42,000,000","39,000,000","38,000,000","38,000,000","37,000,000","32,270,000","31,095,000","33,349,000","33,487,000","28,300,000","28,719,000","27,736,000","26,351,000","25,152,000","23,943,000","23,839,000","24,787,000","22,101,000","22,301,000","22,243,000","21,782,000","17,287,000","20,474,000","19,580,000","19,711,000","19,004,000","16,862,000","16,073,000","15,403,000","14,140,000","14,156,000","22,797,000","22,928,000","18,740,000","17,139,000","43,338,000","43,769,000","42,737,000","41,123,000","40,554,000","37,716,000","39,583,000","40,494,000","4,488,000","4,554,000","4,562,000","4,361,000","4,432,000","4,066,000","4,086,000",,,"3,422,000","2,180,000","3,819,000",
TotalEquityGrossMinorityInterest,"2,794,000,000","2,630,000,000","2,518,000,000","2,370,000,000","2,164,000,000","2,096,000,000","2,201,000,000","1,996,000,000","1,647,000,000","1,960,000,000","1,831,000,000","1,736,000,000","1,835,000,000","1,647,000,000","1,561,000,000","1,658,000,000","1,553,000,000","1,337,000,000","1,429,000,000","1,521,000,000","1,727,000,000","1,649,000,000","1,691,000,000","1,641,000,000","1,590,000,000","1,557,000,000","1,518,009,000","1,463,107,000","1,041,993,000","1,010,442,000","964,291,000","917,070,000","897,720,000","892,937,000","892,848,000","876,387,000","764,199,000","782,314,000","755,001,000","746,010,000","775,312,000","755,073,000","781,820,000","765,857,000","740,505,000","719,057,000","697,732,000","567,854,000","553,826,000","542,738,000","544,772,000","534,175,000","528,695,000","510,664,000","508,094,000","492,455,000","502,814,000","490,478,000","468,439,000","448,647,000","432,115,000","420,166,000","406,590,000","391,557,000","375,963,000","362,850,000","351,087,000","344,125,000","346,727,000","330,622,000","312,625,000","294,779,000","281,980,000","221,322,000","208,002,000","93,804,000","82,857,000"
	StockholdersEquity,"2,794,000,000","2,630,000,000","2,518,000,000","2,370,000,000","2,164,000,000","2,096,000,000","2,201,000,000","1,996,000,000","1,647,000,000","1,960,000,000","1,831,000,000","1,736,000,000","1,835,000,000","1,647,000,000","1,561,000,000","1,658,000,000","1,553,000,000","1,337,000,000","1,429,000,000","1,521,000,000","1,727,000,000","1,649,000,000","1,691,000,000","1,641,000,000","1,590,000,000","1,557,000,000","1,518,009,000","1,463,107,000","1,041,993,000","1,010,442,000","964,291,000","917,070,000","897,720,000","892,937,000","892,848,000","876,387,000","764,199,000","782,314,000","755,001,000","746,010,000","775,312,000","755,073,000","781,820,000","765,857,000","740,505,000","719,057,000","697,732,000","567,854,000","553,826,000","542,738,000","544,772,000","534,175,000","528,695,000","510,664,000","508,094,000","492,455,000","502,814,000","490,478,000","468,439,000","448,647,000","432,115,000","420,166,000","406,590,000","391,557,000","375,963,000","362,850,000","351,087,000","344,125,000","346,727,000","330,622,000","312,625,000","294,779,000","281,980,000","221,322,000","208,002,000","93,804,000","82,857,000"
		CapitalStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56,000","56,000","50,000","50,000","48,000","46,000","46,000","46,000","46,000","46,000","45,000","47,000","46,000","46,000","46,000","46,000","46,000","46,000","31,000","30,000","30,000","26,000","26,000","26,000","26,000","26,000","27,000","27,000","27,000","29,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","27,000","27,000","25,000","25,000","5,000","5,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
			CommonStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56,000","56,000","50,000","50,000","48,000","46,000","46,000","46,000","46,000","46,000","45,000","47,000","46,000","46,000","46,000","46,000","46,000","46,000","31,000","30,000","30,000","26,000","26,000","26,000","26,000","26,000","27,000","27,000","27,000","29,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","27,000","27,000","25,000","25,000","5,000","5,000"
		AdditionalPaidInCapital,"218,000,000","236,000,000","205,000,000","191,000,000","170,000,000","199,000,000","181,000,000","166,000,000","140,000,000","175,000,000","160,000,000","240,000,000","543,000,000","643,000,000","760,000,000","1,055,000,000","1,153,000,000","1,044,000,000","870,000,000","865,000,000","841,000,000","841,000,000","831,000,000","822,000,000","806,000,000","803,000,000","789,907,000","782,433,000","398,141,000","396,059,000","383,300,000","351,546,000","340,429,000","340,848,000","331,958,000","324,360,000","234,236,000","285,524,000","280,728,000","275,556,000","267,876,000","266,022,000","260,166,000","262,988,000","255,803,000","251,627,000","247,845,000","134,076,000","130,272,000","129,902,000","127,317,000","138,058,000","170,411,000","146,179,000","163,648,000","191,326,000","187,144,000","185,808,000","181,841,000","179,815,000","176,675,000","173,990,000","172,112,000","169,743,000","167,235,000","162,693,000","161,629,000","161,239,000","159,247,000","157,666,000","155,864,000","154,719,000","153,340,000","103,854,000","102,410,000",,
		RetainedEarnings,"2,657,000,000","2,399,000,000","2,296,000,000","2,153,000,000","1,968,000,000","1,860,000,000","1,983,000,000","1,798,000,000","1,522,000,000","1,781,000,000","1,666,000,000","1,491,000,000","1,295,000,000","1,012,000,000","811,000,000","614,000,000","412,000,000","298,000,000","560,000,000","657,000,000","887,000,000","810,000,000","857,000,000","815,000,000","782,000,000","758,000,000","728,747,000","682,448,000","643,505,000","615,352,000","581,560,000","565,438,000","557,627,000","553,129,000","562,255,000","554,686,000","530,115,000","500,200,000","474,557,000","471,193,000","508,499,000","490,410,000","523,370,000","504,420,000","486,980,000","469,592,000","451,964,000","435,791,000","425,212,000","414,622,000","419,094,000","410,530,000","395,965,000","387,158,000","371,617,000","354,431,000","337,915,000","324,760,000","306,849,000","289,335,000","276,021,000","266,875,000","255,231,000","242,890,000","229,738,000","221,148,000","210,416,000","203,605,000","208,311,000","193,552,000","177,266,000","160,827,000","148,877,000","137,779,000","125,913,000","114,189,000","103,242,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","3,000,000",,,,,,,,,,,,"0","0","12,737,000","35,366,000","20,390,000","22,661,000","50,356,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000","20,390,000"
		GainsLossesNotAffectingRetainedEarnings,"-81,000,000","-5,000,000","17,000,000","26,000,000","26,000,000","37,000,000","37,000,000","32,000,000","-15,000,000","4,000,000","5,000,000","5,000,000","-3,000,000","-8,000,000","-10,000,000","-11,000,000","-12,000,000","-5,000,000","-1,000,000","-1,000,000","-1,000,000","-2,000,000","3,000,000","4,000,000","2,000,000","-4,000,000","-701,000","-1,830,000","297,000","-1,019,000","-617,000","40,000","-382,000","-1,086,000","-1,411,000","-2,705,000","-197,000","-457,000","-330,000","-785,000","-1,109,000","-1,405,000","-1,762,000","-1,597,000","-2,309,000","-2,192,000","-2,107,000","-2,039,000","-1,684,000","-1,812,000","-1,665,000","-1,702,000","-2,342,000","-2,310,000","-4,537,000","-2,975,000","-1,883,000","272,000","111,000","-141,000","-219,000","-337,000","-391,000","-714,000","-648,000","-629,000","-596,000","-357,000","-469,000","-234,000","-143,000","-404,000","126,000","54,000","44,000",,
TotalCapitalization,"4,968,000,000","4,803,000,000","4,648,000,000","4,499,000,000","4,292,000,000","4,223,000,000","4,014,000,000","3,808,000,000","3,243,000,000","3,197,000,000","3,070,000,000","2,977,000,000","2,956,000,000","2,667,000,000","2,580,000,000","2,677,000,000","2,871,000,000","2,655,000,000","2,746,000,000","2,538,000,000","3,182,000,000","2,624,000,000","2,662,000,000","3,069,000,000","2,555,000,000","2,519,000,000","1,793,059,000","1,736,037,000","1,312,829,000","1,714,539,000","1,661,501,000","1,342,779,000","1,318,724,000","1,309,305,000","1,484,732,000","1,462,212,000","1,406,204,000","1,044,098,000","1,015,552,000","1,015,348,000","1,003,462,000","995,403,000","973,625,000","956,657,000","930,014,000","907,720,000","885,566,000","859,540,000","739,347,000","727,093,000","728,379,000","716,812,000","710,721,000","738,031,000","735,922,000","720,598,000","702,814,000","690,478,000","488,439,000","478,647,000","462,115,000","465,166,000","421,590,000","406,557,000","375,963,000","362,850,000","352,675,000","348,860,000","351,507,000","332,345,000","312,625,000","294,779,000","281,980,000","221,322,000","208,002,000","102,304,000","91,137,000"
CommonStockEquity,"2,794,000,000","2,630,000,000","2,518,000,000","2,370,000,000","2,164,000,000","2,096,000,000","2,201,000,000","1,996,000,000","1,647,000,000","1,960,000,000","1,831,000,000","1,736,000,000","1,835,000,000","1,647,000,000","1,561,000,000","1,658,000,000","1,553,000,000","1,337,000,000","1,429,000,000","1,521,000,000","1,727,000,000","1,649,000,000","1,691,000,000","1,641,000,000","1,590,000,000","1,557,000,000","1,518,009,000","1,463,107,000","1,041,993,000","1,010,442,000","964,291,000","917,070,000","897,720,000","892,937,000","892,848,000","876,387,000","764,199,000","782,314,000","755,001,000","746,010,000","775,312,000","755,073,000","781,820,000","765,857,000","740,505,000","719,057,000","697,732,000","567,854,000","553,826,000","542,738,000","544,772,000","534,175,000","528,695,000","510,664,000","508,094,000","492,455,000","502,814,000","490,478,000","468,439,000","448,647,000","432,115,000","420,166,000","406,590,000","391,557,000","375,963,000","362,850,000","351,087,000","344,125,000","346,727,000","330,622,000","312,625,000","294,779,000","281,980,000","221,322,000","208,002,000","93,804,000","82,857,000"
CapitalLeaseObligations,"217,000,000","219,000,000","220,000,000","223,000,000","223,000,000","225,000,000","226,000,000","229,000,000","229,000,000","231,000,000","233,000,000","232,000,000","234,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","198,000,000","201,421,000","201,339,000","201,148,000","200,951,000","199,670,000","199,557,000","194,574,000","186,486,000","178,188,000","175,666,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,489,000,000","1,378,000,000","1,603,000,000","1,441,000,000","1,241,000,000","1,155,000,000","1,936,000,000","1,832,000,000","1,479,000,000","1,788,000,000","1,655,000,000","1,556,000,000","1,650,000,000","1,457,000,000","1,366,000,000","1,457,000,000","1,303,000,000","1,081,000,000","898,000,000","850,000,000","976,000,000","889,000,000","923,000,000","884,000,000","822,000,000","916,000,000","1,100,365,000","1,110,599,000","685,245,000","649,205,000","642,621,000","597,839,000","573,395,000","563,328,000","557,430,000","654,248,000","540,247,000","553,515,000","518,880,000","504,520,000","528,134,000","499,323,000","484,841,000","462,136,000","429,973,000","401,329,000","369,201,000","241,625,000","343,221,000","328,484,000","330,670,000","330,135,000","326,989,000","318,065,000","307,311,000","288,273,000","297,852,000","283,255,000","334,937,000","311,373,000","292,238,000","277,027,000","259,637,000","240,858,000","253,070,000","237,936,000","226,737,000","218,835,000","249,600,000","231,895,000","232,284,000","265,353,000","270,142,000","209,038,000","202,345,000","88,863,000","77,361,000"
