name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019
		OtherCurrentLiabilities,"37,392,000","56,837,000","37,550,000","48,237,000","44,028,000","62,061,000","47,177,000","26,080,000","15,986,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"323,126,000","322,469,000","329,123,000","354,689,000","346,450,000","371,344,000","422,811,000","520,810,000","543,013,000"
		LongTermDebtAndCapitalLeaseObligation,"290,915,000","294,051,000","296,129,000","320,699,000","294,254,000","321,393,000","370,090,000","477,761,000","503,448,000"
			LongTermDebt,"241,709,000","242,898,000","244,087,000","270,013,000","294,254,000","321,393,000","370,090,000","477,761,000","503,448,000"
			LongTermCapitalLeaseObligation,"49,206,000","51,153,000","52,042,000","50,686,000",,,,,
		NonCurrentDeferredLiabilities,"29,241,000","25,700,000","29,683,000","30,983,000","30,350,000","29,752,000","30,655,000","31,657,000","33,820,000"
			NonCurrentDeferredTaxesLiabilities,"29,241,000","25,700,000","29,683,000","30,983,000","30,350,000","29,752,000","30,655,000","31,657,000","33,820,000"
		OtherNonCurrentLiabilities,"2,970,000","2,718,000","3,311,000","3,007,000","21,846,000","20,199,000","22,066,000","11,392,000","5,745,000"
TotalEquityGrossMinorityInterest,"611,535,000","568,180,000","537,015,000","529,686,000","487,707,000","437,390,000","388,552,000","240,506,000","216,775,000"
	StockholdersEquity,"580,274,000","568,180,000","537,015,000","529,686,000","487,707,000","437,390,000","388,552,000","240,506,000","216,775,000"
		CapitalStock,"10,000","9,000","9,000","9,000","9,000","9,000","9,000","8,000","8,000"
			PreferredStock,"0","0","0","0","0","0","0",,
			CommonStock,"10,000","9,000","9,000","9,000","9,000","9,000","9,000","8,000","8,000"
		AdditionalPaidInCapital,"489,745,000","470,364,000","463,626,000","456,010,000","442,320,000","438,667,000","437,207,000","328,588,000","324,968,000"
		RetainedEarnings,"93,013,000","98,147,000","73,432,000","71,655,000","43,910,000","-2,813,000","-45,856,000","-82,213,000","-106,030,000"
		GainsLossesNotAffectingRetainedEarnings,"-2,494,000","-340,000","-52,000","2,012,000","1,468,000","1,527,000","-2,808,000","-5,877,000","-2,171,000"
	MinorityInterest,"31,261,000",,,,,,,,
TotalCapitalization,"821,983,000","811,078,000","781,102,000","799,699,000","781,961,000","758,783,000","758,642,000","718,267,000","720,223,000"
CommonStockEquity,"580,274,000","568,180,000","537,015,000","529,686,000","487,707,000","437,390,000","388,552,000","240,506,000","216,775,000"
CapitalLeaseObligations,"57,962,000","51,153,000","60,964,000","60,238,000","9,589,000","9,070,000","8,883,000","6,386,000","0"
NetTangibleAssets,"-17,991,000","25,417,000","-10,919,000","-28,230,000","-78,625,000","-134,687,000","-188,467,000","-341,948,000","-387,002,000"
WorkingCapital,"241,762,000","259,028,000","232,573,000","237,944,000","212,374,000","185,590,000","183,261,000","137,961,000","129,880,000"
InvestedCapital,"826,737,000","815,831,000","785,853,000","799,699,000","781,961,000","758,783,000","758,642,000","733,724,000","722,587,000"
TangibleBookValue,"-17,991,000","25,417,000","-10,919,000","-28,230,000","-78,625,000","-134,687,000","-188,467,000","-341,948,000","-387,002,000"
TotalDebt,"304,425,000","298,804,000","309,802,000","330,251,000","303,843,000","330,463,000","378,973,000","499,604,000","505,812,000"
NetDebt,"217,414,000","185,236,000","176,916,000","135,441,000","172,632,000","191,850,000","253,905,000","385,797,000","457,647,000"
ShareIssued,"95,373,000","94,510,000","94,186,000","93,790,000","92,087,000","91,935,000","91,914,000","91,849,366","91,849,366"
OrdinarySharesNumber,"95,373,000","94,510,000","94,186,000","93,790,000","92,087,000","91,935,000","91,914,000","91,849,366","91,849,366"
