name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015
			NetIncomeContinuousOperations,"-124,191,000","-50,609,000","-32,491,000","-23,731,000","-17,360,000","-27,779,000","-9,651,000","-4,677,000","-20,437,000","-9,065,000","-17,300,000","-18,293,000","-11,467,000","-8,019,000","-14,713,000","-10,244,000","-12,206,000","-11,117,000","-11,149,000","-6,524,000","-6,444,000","-5,303,000","-6,266,000","-4,075,000","-4,436,000","-6,126,000","-7,702,000","-5,746,000"
DilutedNIAvailtoComStockholders,"-124,191,000","-50,609,000","-32,491,000","-23,731,000","-17,360,000","-27,779,000","-9,651,000","-4,677,000","-20,437,000","-9,065,000","-17,300,000","-18,293,000","-11,467,000","-8,019,000","-14,713,000","-10,244,000","-12,206,000","-11,117,000","-11,149,000","-6,524,000","-6,444,000","-5,303,000","-6,266,000","-4,075,000","-4,436,000","-6,126,000","-7,591,000","-5,746,000"
BasicEPS,,"-1.71","-1.1","-0.81","-0.59","-0.95","-0.33","-0.17","-0.75","-0.34","-0.65","-0.74","-0.46","-0.33","-0.61","-0.43","-0.51","-0.47","-0.48","-0.29","-0.29","-0.24","-0.37","-0.202","-0.22","-0.415",,"-0.389"
DilutedEPS,,"-1.71","-1.1","-0.81","-0.59","-0.95","-0.33","-0.17","-0.75","-0.34","-0.65","-0.74","-0.46","-0.33","-0.61","-0.43","-0.51","-0.47","-0.48","-0.29","-0.29","-0.24","-0.37","-0.202","-0.22","-0.415",,"-0.389"
BasicAverageShares,,"29,596,325","29,439,175","29,397,845","29,318,894","29,164,430","28,934,713","28,050,210","27,176,601","26,839,870","26,593,636","25,247,831","24,724,808","24,474,308","24,247,003","24,059,010","23,747,131","23,479,955","23,150,061","22,811,907","22,362,608","22,151,926","16,756,608","20,178,987","20,178,987","14,768,259",,"14,768,259"
DilutedAverageShares,,"29,596,325","29,439,175","29,397,845","29,318,894","29,164,430","28,934,713","28,050,210","27,176,601","26,839,870","26,593,636","25,247,831","24,724,808","24,474,308","24,247,003","24,059,010","23,747,131","23,479,955","23,150,061","22,811,907","22,362,608","22,151,926","16,756,608","20,178,987","20,178,987","14,768,259",,"14,768,259"
TotalOperatingIncomeAsReported,"-121,022,000","-48,549,000","-32,199,000","-23,282,000","-16,992,000","-27,470,000","-9,581,000","-4,757,000","-20,162,000","-9,173,000","-17,726,000","-18,260,000","-11,322,000","-7,977,000","-11,549,000","-9,748,000","-11,679,000","-10,642,000","-10,622,000","-5,983,000","-5,921,000","-4,745,000","-4,348,000","-2,666,000","-3,697,000","-4,871,000","-6,894,000","-5,500,000"
TotalExpenses,"435,306,000","114,319,000","114,003,000","108,714,000","98,270,000","101,781,000","88,390,000","76,701,000","71,040,000","72,708,000","76,830,000","72,933,000","64,653,000","55,191,000","54,704,000","47,852,000","47,148,000","41,207,000","38,804,000","31,018,000","29,775,000","26,182,000","23,052,000","19,446,000","19,431,000","17,725,000","17,748,000","14,844,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-124,191,000","-50,609,000","-32,491,000","-23,731,000","-17,360,000","-27,779,000","-9,651,000","-4,677,000","-20,437,000","-9,065,000","-17,300,000","-18,293,000","-11,467,000","-8,019,000","-14,713,000","-10,244,000","-12,206,000","-11,117,000","-11,149,000","-6,524,000","-6,444,000","-5,303,000","-6,266,000","-4,075,000","-4,436,000","-6,126,000","-7,702,000","-5,746,000"
NormalizedIncome,"-108,231,000","-34,649,000","-32,491,000","-23,731,000","-17,360,000","-27,779,000","-9,651,000","-4,677,000","-20,437,000","-9,065,000","-17,300,000","-18,293,000","-11,467,000","-8,019,000","-14,713,000","-10,244,000","-12,206,000","-11,117,000","-11,149,000","-6,524,000","-6,444,000","-5,303,000","-6,266,000","-4,075,000","-4,436,000","-6,126,000","-7,702,000","-5,746,000"
InterestExpense,"2,863,000","2,029,000","248,000","279,000","307,000","335,000","374,000","384,000","381,000","380,000","385,000","409,000","440,000","409,000","535,000","861,000","861,000","858,000","864,000","862,000","839,000","822,000","860,000","807,000","803,000","795,000","582,000","222,000"
NetInterestIncome,"-2,863,000","-2,029,000","-248,000","-279,000","-307,000","-335,000","-374,000","-384,000","-381,000","-380,000","-385,000","-409,000","-440,000","-409,000","-535,000","-861,000","-861,000","-858,000","-864,000","-862,000","-839,000","-822,000","-860,000","-807,000","-803,000","-795,000","-582,000","-222,000"
EBIT,"-121,012,000","-48,533,000","-32,184,000","-23,358,000","-16,937,000","-27,346,000","-9,301,000","-4,188,000","-19,925,000","-8,668,000","-16,897,000","-17,864,000","-11,012,000","-7,598,000","-14,134,000","-9,383,000","-11,345,000","-10,259,000","-10,285,000","-5,662,000","-5,605,000","-4,481,000","-5,406,000","-3,268,000","-3,633,000","-5,331,000","-7,120,000","-5,524,000"
EBITDA,"-105,071,000"
ReconciledCostOfRevenue,"116,419,000","30,619,000","30,521,000","29,284,000","25,995,000","23,458,000","20,498,000","18,232,000","15,484,000","16,063,000","13,915,000","13,785,000","12,825,000","11,730,000","10,529,000","9,949,000","9,490,000","8,611,000","7,706,000","6,920,000","6,744,000","6,337,000","5,786,000","5,282,000","5,156,000","4,659,000","4,161,000","3,748,000"
ReconciledDepreciation,"15,941,000","9,690,000","-1,937,000","4,363,000","3,825,000","3,591,000","-2,519,000","3,213,000","3,160,000","3,046,000","-6,264,000","3,356,000","4,549,000","1,804,000","596,000","568,000","557,000","548,000","494,000","468,000","337,000","298,000","-78,000","210,000","209,000","227,000","199,000","125,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-124,191,000","-50,609,000","-32,491,000","-23,731,000","-17,360,000","-27,779,000","-9,651,000","-4,677,000","-20,437,000","-9,065,000","-17,300,000","-18,293,000","-11,467,000","-8,019,000","-14,713,000","-10,244,000","-12,206,000","-11,117,000","-11,149,000","-6,524,000","-6,444,000","-5,303,000","-6,266,000","-4,075,000","-4,436,000","-6,126,000","-7,702,000","-5,746,000"
TotalUnusualItemsExcludingGoodwill,"-26,600,000","-26,600,000",,,,,,,,,"0",,,,"-3,029,000",,,,"337,000","321,000","316,000","264,000","-1,091,000","-602,000","64,000","-460,000","-226,000","-24,000"
TotalUnusualItems,"-26,600,000","-26,600,000",,,,,,,,,"0",,,,"-3,029,000",,,,"337,000","321,000","316,000","264,000","-1,091,000","-602,000","64,000","-460,000","-226,000","-24,000"
NormalizedEBITDA,"-78,471,000","-12,243,000","-32,184,000","-18,995,000","-13,112,000","-23,755,000","-9,301,000","-975,000","-16,765,000","-5,622,000","-16,897,000","-14,508,000","-6,463,000","-5,794,000","-13,538,000","-8,815,000","-10,788,000","-9,711,000","-9,791,000","-5,194,000","-5,268,000","-4,183,000","-5,406,000","-3,058,000","-3,424,000","-5,104,000","-6,921,000","-5,399,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.002","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
TaxEffectOfUnusualItems,"-10,640,000","-10,640,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
