name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,12/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006
				InterestPayable,"1,100,000","27,500,000","0","27,500,000","0","27,500,000","100,000","27,600,000","200,000","27,600,000","100,000","29,800,000","2,400,000","200,000","1,800,000","1,100,000","7,620,000","16,425,000","7,344,000","16,156,000","7,420,000","21,470,000","13,259,000","22,386,000","19,048,000","28,903,000","8,193,000",,,,,,,,,,,"0","0","3,127,000","61,000","95,000","2,609,000","652,000","2,609,000","1,305,000","5,219,000","1,305,000","8,029,000","2,070,000","8,091,000","2,007,000","2,090,000","8,189,000","2,130,000","8,149,000","2,177,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"160,100,000","322,200,000","260,000,000","205,500,000","177,500,000","311,500,000","248,300,000","189,900,000","163,400,000","290,600,000","234,600,000","169,800,000","153,900,000","322,000,000","260,000,000","256,400,000","42,193,000","96,016,000","73,521,000","60,846,000","42,060,000","104,118,000","74,006,000","55,836,000","38,575,000","83,894,000","58,713,000","28,030,000","18,970,000","53,975,000","35,036,000","25,418,000","16,145,000","44,664,000","34,730,000","22,931,000","14,582,000","39,812,000","32,317,000","33,595,000","6,678,000","19,770,000","14,384,000","9,010,000",,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"146,700,000","47,400,000","91,300,000","55,200,000","178,200,000","53,900,000","77,800,000","71,800,000","320,000,000","76,300,000","61,100,000","63,200,000","85,800,000","87,500,000","71,100,000","73,300,000","37,338,000","37,863,000","39,527,000","37,183,000","100,812,000","126,144,000","29,813,000","30,878,000","32,062,000","32,281,000","33,000,000","17,224,000","19,061,000","20,470,000","21,641,000","23,814,000","23,306,000","23,212,000","21,782,000","20,196,000","21,384,000","22,248,000","23,406,000","55,850,000",,,"1,195,000","1,471,000","1,697,000","1,702,000","1,719,000","2,011,000","2,138,000","4,270,000","2,264,000","2,101,000","2,429,000","2,545,000","2,680,000","2,636,000","5,694,000"
			CurrentDebt,"146,700,000","47,400,000","91,300,000","55,200,000","178,200,000","53,900,000","77,800,000","71,800,000","320,000,000","76,300,000","61,100,000","63,200,000","85,800,000","87,500,000","71,100,000","73,300,000","37,338,000","37,863,000","39,527,000","37,183,000","100,812,000","126,144,000","29,813,000","30,878,000","32,062,000","32,281,000","33,000,000","17,224,000","19,061,000","20,470,000","21,641,000","23,814,000","23,306,000","23,212,000","21,782,000","20,196,000","21,384,000","22,248,000","23,406,000","55,850,000",,,"1,195,000","1,471,000","1,697,000","1,702,000","1,719,000","2,011,000","2,138,000","4,270,000","2,264,000","2,101,000","2,429,000","2,545,000","2,680,000","2,636,000","5,694,000"
		CurrentDeferredLiabilities,"487,400,000","334,000,000","325,800,000","335,700,000","349,900,000","332,500,000","319,900,000","325,900,000","348,000,000","333,200,000","262,000,000","242,000,000","260,700,000","245,700,000","190,300,000","234,400,000","193,024,000","204,601,000","212,811,000","234,077,000","249,296,000","235,222,000","231,285,000","238,785,000","251,741,000","222,024,000","183,693,000","67,280,000","80,880,000","73,364,000","57,550,000","57,265,000","64,810,000","62,561,000","59,108,000","59,655,000","66,893,000","63,700,000","55,975,000","62,201,000","54,813,000","46,395,000","44,361,000","48,992,000","53,072,000","41,671,000","41,656,000","45,827,000","50,126,000","40,400,000","36,435,000","30,844,000","29,480,000","32,686,000","33,421,000","36,793,000","26,063,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","151,000","110,000",,,,,,,,,,"1,091,000",,,,,,,,,,,,,"0","0","0","477,000","384,000"
			CurrentDeferredRevenue,"487,400,000","334,000,000","325,800,000","335,700,000","349,900,000","332,500,000","319,900,000","325,900,000","348,000,000","333,200,000","262,000,000","242,000,000","260,700,000","245,700,000","190,300,000","234,400,000","193,024,000","204,601,000","212,811,000","234,077,000","249,296,000","235,222,000","231,285,000","238,785,000","251,741,000","222,024,000","183,693,000","67,280,000","80,729,000","73,254,000","57,550,000","57,265,000","64,810,000","62,561,000","59,108,000","59,655,000","66,893,000","63,700,000","55,975,000","61,110,000","54,813,000","46,395,000","44,361,000","48,992,000","53,072,000","41,671,000","41,656,000","45,827,000","50,126,000","40,400,000","36,435,000","30,844,000","29,480,000","32,686,000","33,421,000","36,316,000","25,679,000"
		OtherCurrentLiabilities,"2,549,600,000","2,755,700,000","2,493,100,000","2,921,300,000","2,030,000,000","1,227,400,000","781,500,000","786,500,000","1,073,100,000","1,729,900,000","1,045,700,000","1,026,700,000","954,800,000","1,014,700,000","604,300,000","770,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"8,841,400,000","7,258,700,000","7,446,700,000","7,666,600,000","7,821,600,000","7,923,800,000","8,353,200,000","8,459,100,000","8,677,200,000","8,848,800,000","9,221,900,000","9,464,500,000","9,753,700,000","9,605,700,000","7,700,400,000","7,931,000,000","2,358,807,000","2,409,468,000","2,684,916,000","2,776,249,000","2,852,094,000","2,887,768,000","2,981,450,000","3,110,527,000","3,249,452,000","3,280,078,000","3,364,093,000","568,160,000","700,457,000","747,057,000","694,481,000","766,120,000","830,511,000","876,614,000","935,192,000","1,023,178,000","1,080,596,000","1,127,150,000","1,183,154,000","1,243,671,000","124,593,000","143,017,000","217,239,000","251,292,000","274,514,000","342,169,000","342,706,000","370,004,000","454,178,000","455,776,000","456,161,000","473,228,000","516,443,000","528,165,000","535,519,000","534,772,000","536,841,000"
		LongTermDebtAndCapitalLeaseObligation,"7,639,800,000","6,169,700,000","6,333,000,000","6,512,300,000","6,649,900,000","6,712,100,000","7,093,700,000","7,163,300,000","7,318,100,000","7,426,400,000","7,919,200,000","8,122,300,000","8,378,900,000","8,168,500,000","6,615,000,000","6,837,000,000","1,949,232,000","2,007,332,000","2,177,681,000","2,261,791,000","2,343,737,000","2,374,986,000","2,460,457,000","2,569,971,000","2,691,960,000","2,719,070,000","2,795,942,000","448,382,000","576,192,000","618,435,000","579,910,000","644,384,000","706,544,000","751,295,000","814,377,000","890,618,000","946,089,000","989,890,000","1,047,392,000","1,091,206,000","85,000,000","100,000,000","171,492,000","202,281,000","222,838,000","289,092,000","288,685,000","313,387,000","394,026,000","392,989,000","400,300,000","406,625,000","440,580,000","452,456,000","461,077,000","460,661,000","466,235,000"
			LongTermDebt,"7,373,700,000","5,901,500,000","6,049,400,000","6,214,900,000","6,338,100,000","6,388,500,000","6,766,500,000","6,830,700,000","6,986,300,000","7,077,800,000","7,571,300,000","7,779,900,000","8,030,300,000","8,168,500,000","6,615,000,000","6,837,000,000","1,949,232,000","2,007,332,000","2,177,681,000","2,261,791,000","2,343,737,000","2,374,986,000","2,460,457,000","2,569,971,000","2,691,960,000","2,719,070,000","2,795,942,000","448,382,000","576,192,000","618,435,000","579,910,000","644,384,000","706,544,000","751,295,000","814,377,000","890,618,000","946,089,000","989,890,000","1,047,392,000","1,091,206,000","85,000,000","100,000,000","171,492,000","202,281,000","222,838,000","289,092,000","288,685,000","313,387,000","394,026,000","392,989,000","400,300,000","406,625,000","440,580,000","452,456,000","461,077,000","460,661,000","466,235,000"
			LongTermCapitalLeaseObligation,"266,100,000","268,200,000","283,600,000","297,400,000","311,800,000","323,600,000","327,200,000","332,600,000","331,800,000","348,600,000","347,900,000","342,400,000","348,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"940,100,000","835,000,000","840,500,000","877,200,000","890,800,000","923,800,000","957,300,000","988,800,000","1,041,200,000","1,088,700,000","1,097,500,000","1,130,800,000","1,170,400,000","1,201,700,000","847,800,000","856,000,000","288,954,000","283,457,000","421,468,000","432,688,000","443,300,000","453,555,000","459,025,000","478,641,000","498,839,000","509,574,000","509,720,000","94,692,000","97,169,000","102,176,000","95,954,000","104,267,000","107,851,000","110,406,000","108,246,000","115,139,000","118,292,000","120,158,000","119,539,000","137,232,000","27,049,000","28,936,000","32,144,000","35,324,000","38,218,000","40,734,000","40,451,000","47,043,000","50,253,000","52,023,000","47,019,000","56,612,000","65,647,000","68,702,000","68,328,000","69,018,000","69,518,000"
			NonCurrentDeferredTaxesLiabilities,"940,100,000","835,000,000","840,500,000","877,200,000","890,800,000","923,800,000","957,300,000","988,800,000","1,041,200,000","1,088,700,000","1,097,500,000","1,130,800,000","1,170,400,000","1,201,700,000","847,800,000","856,000,000","288,954,000","283,457,000","421,468,000","432,688,000","443,300,000","453,555,000","459,025,000","478,641,000","498,839,000","509,574,000","509,720,000","94,692,000","97,169,000","102,176,000","95,954,000","104,267,000","107,851,000","110,406,000","108,246,000","115,139,000","118,292,000","120,158,000","119,539,000","137,232,000","27,049,000","28,936,000","32,144,000","35,324,000","38,218,000","40,734,000","40,451,000","47,043,000","50,253,000","52,023,000","47,019,000","56,612,000","65,647,000","68,702,000","68,328,000","69,018,000","69,518,000"
		OtherNonCurrentLiabilities,"261,500,000","254,000,000","273,200,000","277,100,000","280,900,000","287,900,000","302,200,000","307,000,000","317,900,000","333,700,000","205,200,000","211,400,000","204,400,000","235,500,000","237,600,000","238,000,000","120,621,000","118,679,000","85,767,000","81,770,000","65,057,000","59,227,000","61,968,000","61,915,000","58,653,000","51,434,000","58,431,000","25,086,000","27,096,000","26,446,000","18,617,000","17,469,000","16,116,000","14,913,000","12,569,000","17,421,000","16,215,000","17,102,000","16,223,000","15,233,000","12,544,000","14,081,000","13,603,000","13,687,000","13,458,000","12,343,000","13,570,000","9,574,000","9,899,000","10,764,000","8,842,000","9,991,000","10,216,000","7,007,000","6,114,000","5,093,000","1,088,000"
TotalEquityGrossMinorityInterest,"6,243,600,000","6,223,200,000","5,915,400,000","5,823,700,000","5,734,200,000","5,716,500,000","5,383,300,000","5,313,800,000","5,087,600,000","5,116,100,000","4,816,600,000","4,845,500,000","4,733,500,000","4,580,000,000","4,223,000,000","4,203,700,000","2,815,908,000","2,686,388,000","2,507,639,000","2,418,178,000","2,329,074,000","2,258,578,000","2,225,188,000","2,164,430,000","2,138,926,000","2,105,446,000","2,075,247,000","2,117,514,000","1,337,765,000","1,346,670,000","1,328,100,000","1,313,942,000","1,257,752,000","1,231,708,000","1,196,047,000","1,115,572,000","1,093,195,000","1,075,503,000","1,056,946,000","1,007,169,000","1,010,445,000","980,103,000","953,517,000","958,644,000","934,137,000","857,183,000","828,489,000","805,019,000","667,085,000","645,987,000","634,818,000","587,253,000","612,593,000","605,854,000","586,722,000","565,442,000","563,132,000"
	StockholdersEquity,"6,175,700,000","6,165,400,000","5,857,900,000","5,823,700,000","5,734,200,000","5,716,500,000","5,383,300,000","5,313,800,000","5,087,600,000","5,116,100,000","4,816,600,000","4,845,500,000","4,733,500,000","4,580,000,000","4,223,000,000","4,203,700,000","2,815,908,000","2,686,388,000","2,507,639,000","2,418,178,000","2,329,074,000","2,258,578,000","2,225,188,000","2,164,430,000","2,138,926,000","2,105,446,000","2,075,247,000","2,117,514,000","1,337,765,000","1,346,670,000","1,328,100,000","1,313,942,000","1,257,752,000","1,231,708,000","1,196,047,000","1,115,572,000","1,093,195,000","1,075,503,000","1,056,946,000","1,007,169,000","1,010,445,000","980,103,000","953,517,000","958,644,000","934,137,000","857,183,000","828,489,000","805,019,000","667,085,000","645,987,000","634,818,000","587,253,000","612,593,000","605,854,000","586,722,000","565,442,000","563,132,000"
		CapitalStock,"2,700,000","2,700,000","2,700,000","2,700,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,500,000","2,500,000","2,500,000","2,400,000","2,400,000","2,094,000","2,081,000","2,074,000","2,069,000","2,055,000","2,046,000","2,043,000","2,018,000","999,000","993,000","979,000","975,000","852,000","849,000","844,000","842,000","835,000","831,000","827,000","819,000","814,000","795,000","793,000","788,000","785,000","781,000","779,000","778,000","770,000","733,000","724,000","723,000","616,000","608,000","71,000","71,000","532,000","71,000","71,000","71,000","71,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"2,700,000","2,700,000","2,700,000","2,700,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,500,000","2,500,000","2,500,000","2,400,000","2,400,000","2,094,000","2,081,000","2,074,000","2,069,000","2,055,000","2,046,000","2,043,000","2,018,000","999,000","993,000","979,000","975,000","852,000","849,000","844,000","842,000","835,000","831,000","827,000","819,000","814,000","795,000","793,000","788,000","785,000","781,000","779,000","778,000","770,000","733,000","724,000","723,000","616,000","608,000","71,000","71,000","532,000","71,000","71,000","71,000","71,000"
		AdditionalPaidInCapital,"4,984,100,000","4,895,700,000","4,791,900,000","4,682,800,000","4,600,500,000","4,544,000,000","4,464,700,000","4,397,400,000","4,324,300,000","4,266,900,000","4,202,400,000","4,177,600,000","4,147,400,000","4,091,400,000","3,597,400,000","3,561,500,000","2,057,757,000","2,018,106,000","1,994,985,000","1,975,311,000","1,945,533,000","1,921,256,000","1,905,834,000","1,859,124,000","1,823,620,000","1,794,115,000","1,747,160,000","1,704,701,000","976,449,000","964,845,000","949,133,000","940,120,000","923,206,000","913,816,000","902,356,000","887,162,000","877,079,000","853,455,000","848,968,000","841,460,000","835,651,000","829,994,000","823,921,000","819,291,000","809,959,000","750,857,000","740,304,000","736,000,000","591,595,000","587,293,000","586,578,000","580,225,000","570,043,000","566,036,000","564,064,000","560,337,000","559,524,000"
		RetainedEarnings,"2,414,000,000","2,293,000,000","2,093,200,000","1,949,600,000","1,800,700,000","1,667,000,000","1,505,900,000","1,382,400,000","1,245,100,000","1,177,900,000","1,068,000,000","998,400,000","902,800,000","847,100,000","808,500,000","770,900,000","851,495,000","766,856,000","615,957,000","566,126,000","527,780,000","492,349,000","448,011,000","421,926,000","406,141,000","411,493,000","411,630,000","458,355,000","429,789,000","414,082,000","387,969,000","347,139,000","319,897,000","293,449,000","266,568,000","223,102,000","196,983,000","175,554,000","159,472,000","141,857,000","147,617,000","129,734,000","116,473,000","101,575,000","88,547,000","78,713,000","69,537,000","59,683,000","55,321,000","46,300,000","40,278,000","27,282,000","8,481,000","2,895,000","674,000","1,733,000","1,906,000"
		TreasuryStock,"954,900,000","784,000,000","784,000,000","621,100,000","477,500,000","296,100,000","288,200,000","96,300,000","78,300,000","78,300,000","78,300,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","17,998,000","17,996,000","17,985,000","17,985,000","17,985,000","17,985,000","17,985,000","17,985,000","17,986,000","14,149,000","10,254,000","6,762,000","5,819,000","5,819,000","5,819,000","5,819,000","5,819,000","5,819,000","5,819,000","5,819,000","5,819,000","5,819,000","5,819,000","5,819,000","5,819,000","5,819,000","5,819,000","4,650,000","4,650,000","2,435,000","78,000","76,000","76,000","68,000","68,000"
		GainsLossesNotAffectingRetainedEarnings,"-270,200,000","-242,000,000","-245,900,000","-190,300,000","-192,100,000","-201,000,000","-301,700,000","-372,300,000","-406,100,000","-253,000,000","-378,100,000","-315,000,000","-301,200,000","-343,000,000","-167,300,000","-113,100,000","-77,438,000","-82,655,000","-87,377,000","-107,328,000","-128,294,000","-139,073,000","-112,702,000","-100,642,000","-73,849,000","-83,170,000","-66,537,000","-28,532,000","-51,340,000","-15,121,000","8,140,000","39,990,000","24,068,000","30,374,000","32,115,000","10,308,000","24,138,000","51,518,000","53,532,000","28,883,000","32,211,000","25,413,000","18,163,000","42,819,000","40,680,000","32,699,000","23,743,000","14,432,000","25,372,000","16,436,000","12,541,000","-17,890,000","33,615,000","36,928,000","21,989,000","3,369,000","1,699,000"
	MinorityInterest,"67,900,000","57,800,000","57,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"13,549,400,000","12,066,900,000","11,907,300,000","12,038,600,000","12,072,300,000","12,105,000,000","12,149,800,000","12,144,500,000","12,073,900,000","12,193,900,000","12,387,900,000","12,625,400,000","12,763,800,000","12,748,500,000","10,838,000,000","11,040,700,000","4,765,140,000","4,693,720,000","4,685,320,000","4,679,969,000","4,672,811,000","4,633,564,000","4,685,645,000","4,734,401,000","4,830,886,000","4,824,516,000","4,871,189,000","2,565,896,000","1,913,957,000","1,965,105,000","1,908,010,000","1,958,326,000","1,964,296,000","1,983,003,000","2,010,424,000","2,006,190,000","2,039,284,000","2,065,393,000","2,104,338,000","2,098,375,000","1,095,445,000","1,080,103,000","1,125,009,000","1,160,925,000","1,156,975,000","1,146,275,000","1,117,174,000","1,118,406,000","1,061,111,000","1,038,976,000","1,035,118,000","993,878,000","1,053,173,000","1,058,310,000","1,047,799,000","1,026,103,000","1,029,367,000"
CommonStockEquity,"6,175,700,000","6,165,400,000","5,857,900,000","5,823,700,000","5,734,200,000","5,716,500,000","5,383,300,000","5,313,800,000","5,087,600,000","5,116,100,000","4,816,600,000","4,845,500,000","4,733,500,000","4,580,000,000","4,223,000,000","4,203,700,000","2,815,908,000","2,686,388,000","2,507,639,000","2,418,178,000","2,329,074,000","2,258,578,000","2,225,188,000","2,164,430,000","2,138,926,000","2,105,446,000","2,075,247,000","2,117,514,000","1,337,765,000","1,346,670,000","1,328,100,000","1,313,942,000","1,257,752,000","1,231,708,000","1,196,047,000","1,115,572,000","1,093,195,000","1,075,503,000","1,056,946,000","1,007,169,000","1,010,445,000","980,103,000","953,517,000","958,644,000","934,137,000","857,183,000","828,489,000","805,019,000","667,085,000","645,987,000","634,818,000","587,253,000","612,593,000","605,854,000","586,722,000","565,442,000","563,132,000"
CapitalLeaseObligations,"266,100,000","268,200,000","283,600,000","297,400,000","311,800,000","323,600,000","327,200,000","332,600,000","331,800,000","348,600,000","347,900,000","342,400,000","348,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-7,377,600,000","-5,443,900,000","-6,121,800,000","-6,297,300,000","-6,510,000,000","-6,396,600,000","-7,003,700,000","-7,066,300,000","-7,273,100,000","-7,339,300,000","-7,744,500,000","-7,929,000,000","-8,180,800,000","-8,281,900,000","-5,859,200,000","-6,023,500,000","-2,221,368,000","-2,363,212,000","-2,596,168,000","-2,718,211,000","-2,838,344,000","-2,926,850,000","-2,910,166,000","-3,043,449,000","-3,144,026,000","-2,933,807,000","-2,905,029,000","182,114,000","-595,036,000","-614,991,000","-587,895,000","-654,214,000","-715,232,000","-733,869,000","-825,332,000","-899,901,000","-952,755,000","-988,533,000","-1,060,727,000","-1,103,995,000","-84,470,000","-116,531,000","-145,046,000","-169,185,000","-202,519,000","-264,597,000","-257,829,000","-280,965,000","-444,053,000","-455,851,000","-422,349,000","-450,349,000","-495,387,000","-512,522,000","-520,999,000","-525,144,000","-528,134,000"
WorkingCapital,"321,600,000","401,100,000","204,500,000","183,000,000","65,900,000","15,200,000","82,800,000","143,800,000","127,400,000","9,700,000","156,000,000","172,800,000","215,000,000","126,300,000","781,200,000","809,500,000","11,328,000","-84,203,000","-16,998,000","-45,006,000","-70,519,000","-145,513,000","-1,915,000","-4,497,000","34,355,000","258,348,000","386,088,000","697,058,000","51,313,000","43,577,000","51,573,000","57,657,000","61,058,000","54,174,000","55,810,000","68,474,000","73,072,000","46,665,000","67,489,000","77,482,000","25,110,000","11,071,000","57,816,000","67,483,000","57,514,000","63,316,000","71,064,000","75,168,000","-3,913,000","-14,610,000","21,020,000","8,849,000","8,016,000","3,442,000","3,260,000","-1,482,000","-1,312,000"
InvestedCapital,"13,696,100,000","12,114,300,000","11,998,600,000","12,093,800,000","12,250,500,000","12,158,900,000","12,227,600,000","12,216,300,000","12,393,900,000","12,270,200,000","12,449,000,000","12,688,600,000","12,849,600,000","12,836,000,000","10,909,100,000","11,114,000,000","4,802,478,000","4,731,583,000","4,724,847,000","4,717,152,000","4,773,623,000","4,759,708,000","4,715,458,000","4,765,279,000","4,862,948,000","4,856,797,000","4,904,189,000","2,583,120,000","1,933,018,000","1,985,575,000","1,929,651,000","1,982,140,000","1,987,602,000","2,006,215,000","2,032,206,000","2,026,386,000","2,060,668,000","2,087,641,000","2,127,744,000","2,154,225,000","1,095,445,000","1,080,103,000","1,126,204,000","1,162,396,000","1,158,672,000","1,147,977,000","1,118,893,000","1,120,417,000","1,063,249,000","1,043,246,000","1,037,382,000","995,979,000","1,055,602,000","1,060,855,000","1,050,479,000","1,028,739,000","1,035,061,000"
TangibleBookValue,"-7,377,600,000","-5,443,900,000","-6,121,800,000","-6,297,300,000","-6,510,000,000","-6,396,600,000","-7,003,700,000","-7,066,300,000","-7,273,100,000","-7,339,300,000","-7,744,500,000","-7,929,000,000","-8,180,800,000","-8,281,900,000","-5,859,200,000","-6,023,500,000","-2,221,368,000","-2,363,212,000","-2,596,168,000","-2,718,211,000","-2,838,344,000","-2,926,850,000","-2,910,166,000","-3,043,449,000","-3,144,026,000","-2,933,807,000","-2,905,029,000","182,114,000","-595,036,000","-614,991,000","-587,895,000","-654,214,000","-715,232,000","-733,869,000","-825,332,000","-899,901,000","-952,755,000","-988,533,000","-1,060,727,000","-1,103,995,000","-84,470,000","-116,531,000","-145,046,000","-169,185,000","-202,519,000","-264,597,000","-257,829,000","-280,965,000","-444,053,000","-455,851,000","-422,349,000","-450,349,000","-495,387,000","-512,522,000","-520,999,000","-525,144,000","-528,134,000"
TotalDebt,"7,786,500,000","6,217,100,000","6,424,300,000","6,567,500,000","6,828,100,000","6,766,000,000","7,171,500,000","7,235,100,000","7,638,100,000","7,502,700,000","7,980,300,000","8,185,500,000","8,464,700,000","8,256,000,000","6,686,100,000","6,910,300,000","1,986,570,000","2,045,195,000","2,217,208,000","2,298,974,000","2,444,549,000","2,501,130,000","2,490,270,000","2,600,849,000","2,724,022,000","2,751,351,000","2,828,942,000","465,606,000","595,253,000","638,905,000","601,551,000","668,198,000","729,850,000","774,507,000","836,159,000","910,814,000","967,473,000","1,012,138,000","1,070,798,000","1,147,056,000","85,000,000","100,000,000","172,687,000","203,752,000","224,535,000","290,794,000","290,404,000","315,398,000","396,164,000","397,259,000","402,564,000","408,726,000","443,009,000","455,001,000","463,757,000","463,297,000","471,929,000"
NetDebt,"6,962,300,000","5,384,900,000","5,789,600,000","6,023,000,000","6,262,600,000","6,233,100,000","6,659,800,000","6,640,600,000","6,932,600,000","7,001,300,000","7,474,900,000","7,711,800,000","7,961,500,000","8,089,300,000","5,953,900,000","6,125,200,000","1,912,493,000","1,981,138,000","2,113,929,000","2,208,604,000","2,335,707,000","2,383,572,000","2,388,470,000","2,505,627,000","2,622,196,000","2,317,192,000","2,325,132,000",,"506,923,000","529,328,000","526,471,000","594,678,000","651,479,000","690,037,000","754,584,000","850,228,000","898,635,000","925,978,000","990,543,000","1,012,584,000","43,056,000","59,682,000","96,512,000","121,110,000","153,700,000","205,951,000","203,429,000","226,512,000","374,975,000","378,204,000","350,103,000","379,427,000","423,834,000","438,811,000","450,547,000","451,564,000","460,211,000"
ShareIssued,"270,200,000","269,100,000","267,300,000","266,100,000","264,700,000","263,900,000","262,000,000","260,700,000","259,000,000","257,500,000","255,600,000","255,300,000","254,400,000","252,400,000","242,000,000","241,167,128","209,375,921","208,109,294","207,402,636","206,859,755","205,546,797","204,616,054","204,356,540","201,849,586","199,705,702","198,512,144","195,838,000","194,974,000","170,434,000","169,944,000","168,876,000","168,312,000","166,970,000","166,364,000","165,402,000","163,880,000","162,868,000","159,140,000","158,736,000","157,756,000","157,076,000","156,304,000","155,906,000","155,726,000","154,010,000","146,560,000","144,822,000","144,716,000","123,332,000","122,356,000","122,356,000","122,356,000","122,356,000","122,356,000","122,356,000","122,356,000","122,356,000"
OrdinarySharesNumber,"254,800,000","256,000,000","254,200,000","255,200,000","255,700,000","257,600,000","255,900,000","257,700,000","256,100,000","254,600,000","252,700,000","253,700,000","252,800,000","250,800,000","240,400,000","239,593,789","207,802,582","206,535,955","205,829,297","205,286,416","203,973,458","203,042,715","202,783,271","200,276,386","198,132,824","196,939,266","194,266,000","193,402,000","168,862,000","168,372,000","167,304,000","166,916,000","165,766,000","165,342,000","164,426,000","162,904,000","161,892,000","158,164,000","157,760,000","156,782,000","156,100,000","155,328,000","154,930,000","154,750,000","153,034,000","145,584,000","143,846,000","143,740,000","122,356,000","122,356,000","122,356,000","122,356,000","122,356,000","122,356,000","122,356,000","122,356,000","122,356,000"
TreasurySharesNumber,"15,400,000","13,100,000","13,100,000","10,900,000","9,000,000","6,300,000","6,100,000","3,000,000","2,900,000","2,900,000","2,900,000","1,600,000","1,600,000","1,600,000","1,600,000","1,573,339","1,573,339","1,573,339","1,573,339","1,573,339","1,573,339","1,573,339","1,573,269","1,573,200","1,572,878","1,572,878","1,572,000","1,572,000","1,572,000","1,572,000","1,572,000","1,396,000","1,204,000","1,022,000","976,000","976,000","976,000","976,000","976,000","974,000","976,000","976,000","976,000","976,000","976,000","976,000","976,000","976,000","976,000",,,,,,,,
