name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001
			AccumulatedDepreciation,"-4,441,700,000","-4,719,100,000","-4,629,300,000","-4,517,900,000","-4,376,700,000","-4,277,200,000","-4,175,100,000","-4,073,500,000","-3,946,800,000","-3,839,400,000","-3,762,000,000","-3,681,900,000","-3,545,200,000","-3,421,700,000","-3,374,700,000","-3,299,500,000","-3,215,600,000","-3,045,100,000","-2,966,800,000","-2,879,000,000","-2,741,800,000","-2,633,600,000","-2,799,800,000","-2,728,500,000","-2,482,200,000","-2,365,300,000","-2,299,900,000","-2,214,700,000","-2,169,500,000","-2,121,800,000","-2,186,600,000","-2,189,100,000","-2,142,400,000","-2,091,500,000","-2,104,000,000","-2,044,100,000","-2,005,700,000","-1,983,600,000","-1,971,800,000","-1,908,100,000","-1,858,500,000","-1,805,800,000","-1,743,900,000","-1,702,700,000","-1,641,600,000","-1,574,300,000",,"-1,449,300,000","-1,420,200,000","-1,378,800,000","-1,333,000,000","-1,282,900,000","-1,227,400,000","-1,197,700,000","-1,122,300,000","-1,087,700,000","-1,069,600,000","-1,004,000,000","-974,800,000","-931,600,000","-899,000,000","-868,000,000","-834,800,000","-801,600,000","-767,300,000","-729,000,000","-726,000,000","-702,200,000","-694,600,000","-684,300,000","-639,400,000","-618,300,000","-575,200,000","-548,600,000","-390,400,000","-370,200,000","-345,700,000","-218,100,000","-213,000,000","-207,500,000","-203,700,000","-207,900,000","-207,800,000",
		GoodwillAndOtherIntangibleAssets,"14,287,400,000","15,492,000,000","15,682,300,000","15,890,300,000","16,034,400,000","16,317,300,000","15,889,400,000","15,919,800,000","16,028,900,000","16,857,300,000","16,884,800,000","17,117,900,000","17,092,500,000","17,279,000,000","18,421,000,000","18,592,500,000","18,964,800,000","19,021,800,000","19,369,800,000","19,409,500,000","19,335,700,000","19,429,300,000","19,771,200,000","18,363,500,000","18,617,100,000","18,680,500,000","17,503,200,000","17,672,200,000","2,995,300,000","3,117,700,000","3,153,400,000","3,257,600,000","3,294,300,000","3,318,900,000","3,315,000,000","3,296,400,000","3,257,500,000","3,312,500,000","3,409,100,000","3,386,400,000","3,442,600,000","3,424,500,000","3,429,000,000","3,505,500,000","3,507,300,000","3,407,900,000","3,552,800,000","3,456,100,000","3,546,300,000","3,641,500,000","3,757,100,000","3,689,200,000","3,611,900,000","3,646,900,000","3,362,900,000","3,443,200,000","3,447,500,000","3,365,200,000","3,298,700,000","3,256,200,000","3,175,100,000","3,228,200,000","3,263,700,000","3,262,400,000","3,194,300,000","3,185,400,000","3,236,700,000","3,213,300,000","3,284,100,000","3,323,700,000","3,255,000,000","3,207,700,000","3,010,800,000","3,052,300,000",,"11,900,000",,,,,,,,
			Goodwill,"8,895,900,000","9,192,200,000","9,212,000,000","9,247,600,000","9,233,200,000","9,261,800,000","9,038,800,000","8,982,400,000","8,951,200,000","9,599,700,000","9,544,900,000","9,593,700,000","9,570,000,000","9,594,400,000","10,583,600,000","10,595,900,000","10,729,100,000","10,668,400,000","10,904,900,000","10,865,500,000","10,685,100,000","10,643,900,000","10,770,100,000","9,976,600,000","10,142,900,000","9,934,200,000","7,679,500,000","7,730,700,000","2,417,000,000","2,514,200,000","2,533,100,000","2,611,100,000","2,623,300,000","2,611,200,000","2,602,800,000","2,577,400,000","2,534,800,000","2,571,800,000","2,648,600,000","2,609,500,000","2,658,300,000","2,626,000,000","2,634,300,000","2,694,000,000","2,676,900,000","2,580,800,000","2,738,700,000","2,637,600,000","2,712,300,000","2,783,500,000","2,883,200,000","2,814,600,000","2,754,100,000","2,774,800,000","2,649,200,000","2,721,300,000","2,712,700,000","2,621,400,000","2,558,900,000","2,507,300,000","2,466,200,000","2,515,600,000","2,532,600,000","2,523,100,000","2,447,000,000",,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"5,391,500,000","6,299,800,000","6,470,300,000","6,642,700,000","6,801,200,000","7,055,500,000","6,850,600,000","6,937,400,000","7,077,700,000","7,257,600,000","7,339,900,000","7,524,200,000","7,522,500,000","7,684,600,000","7,837,400,000","7,996,600,000","8,235,700,000","8,353,400,000","8,464,900,000","8,544,000,000","8,650,600,000","8,785,400,000","9,001,100,000","8,386,900,000","8,474,200,000","8,746,300,000","9,823,700,000","9,941,500,000","578,300,000","603,500,000","620,300,000","646,500,000","671,000,000","707,700,000","712,200,000","719,000,000","722,700,000","740,700,000","760,500,000","776,900,000","784,300,000","798,500,000","794,700,000","811,500,000","830,400,000","827,100,000","814,100,000","818,500,000","834,000,000","858,000,000","873,900,000","874,600,000","857,800,000","872,100,000","713,700,000","721,900,000","734,800,000","743,800,000","739,800,000","748,900,000","708,900,000","712,600,000","731,100,000","739,300,000","747,300,000","3,185,400,000","3,236,700,000","3,213,300,000","3,284,100,000","3,323,700,000","3,255,000,000","3,207,700,000","3,010,800,000","3,052,300,000",,"11,900,000",,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140,700,000","154,800,000","191,900,000","161,200,000",,"34,700,000","74,600,000","70,100,000","76,200,000","71,400,000","66,600,000","66,800,000","76,800,000",
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140,700,000","154,800,000","191,900,000","161,200,000",,"34,700,000","74,600,000","70,100,000","76,200,000","71,400,000","66,600,000","66,800,000","76,800,000",
		OtherNonCurrentAssets,"987,400,000","1,062,900,000","1,005,700,000","970,900,000","970,200,000","969,400,000","941,000,000","964,500,000","1,047,600,000","980,100,000","973,600,000","660,800,000","683,300,000","405,000,000","445,300,000","436,200,000","409,800,000","388,800,000","565,800,000","568,200,000","519,000,000","553,600,000","486,400,000","523,400,000","559,200,000","613,500,000","802,200,000","781,700,000","976,900,000","939,200,000","905,800,000","875,500,000","803,500,000","839,300,000","971,100,000","984,100,000","803,600,000","780,500,000","557,500,000","575,000,000","645,900,000","606,900,000","486,200,000","422,400,000","361,400,000","368,500,000","266,200,000","217,800,000","211,400,000","184,300,000","202,500,000","189,800,000","167,100,000","149,400,000","194,600,000","177,400,000","210,100,000","213,900,000","254,600,000","249,400,000","215,600,000","192,900,000","187,400,000","183,800,000","195,500,000","252,100,000","180,700,000","169,400,000","185,700,000","182,400,000","43,900,000","55,700,000","78,800,000","78,600,000","92,500,000","21,500,000","18,500,000","18,600,000","19,800,000","20,500,000","20,200,000","21,400,000","21,700,000","60,800,000"
TotalLiabilitiesNetMinorityInterest,"9,596,100,000","10,790,000,000","11,294,400,000","11,639,900,000","11,576,800,000","12,218,300,000","12,147,300,000","12,003,700,000","13,630,200,000","12,245,900,000","12,229,700,000","12,543,500,000","12,749,700,000","12,850,700,000","13,159,000,000","13,446,600,000","15,181,700,000","14,229,000,000","15,967,300,000","16,179,700,000","17,053,600,000","17,014,500,000","17,290,300,000","16,422,000,000","16,636,300,000","17,330,100,000","16,695,800,000","17,078,100,000","10,607,100,000","3,112,100,000","3,129,500,000","3,186,000,000","3,142,400,000","3,280,500,000","3,218,400,000","3,207,800,000","3,032,200,000","3,146,100,000","2,953,200,000","2,904,300,000","2,942,100,000","3,000,500,000","2,590,100,000","2,233,400,000","2,253,400,000","2,228,600,000","2,181,800,000","2,092,800,000","2,108,100,000","2,146,800,000","1,669,400,000","1,656,500,000","1,676,500,000","1,585,100,000","1,454,000,000","1,434,100,000","1,209,700,000","1,181,300,000","1,111,500,000","1,034,900,000","978,900,000","1,051,200,000","1,101,900,000","1,065,100,000","990,600,000","1,036,800,000","1,113,200,000","1,245,100,000","1,436,300,000","1,745,900,000","1,689,200,000","1,812,300,000","1,870,200,000","2,005,700,000","499,300,000","494,600,000","436,100,000","492,600,000","577,000,000","649,800,000","656,300,000","666,300,000","714,600,000","398,100,000"
	CurrentLiabilities,"2,674,100,000","3,467,900,000","2,939,100,000","2,928,500,000","2,089,400,000","2,556,900,000","2,266,200,000","2,161,200,000","3,779,600,000","3,441,500,000","3,773,900,000","3,677,800,000","2,255,000,000","2,421,300,000","2,391,200,000","1,853,600,000","3,424,500,000","3,020,200,000","3,010,200,000","2,996,400,000","2,656,100,000","2,381,500,000","2,312,100,000","2,101,200,000","1,514,600,000","1,617,900,000","1,786,500,000","2,163,100,000","908,700,000","1,038,000,000","1,093,000,000","952,900,000","918,700,000","1,031,600,000","804,200,000","804,300,000","763,300,000","866,000,000","755,500,000","683,100,000","861,800,000","867,100,000","674,600,000","679,000,000","713,400,000","702,500,000","698,600,000","601,800,000","655,200,000","690,700,000","676,700,000","669,200,000","703,600,000","771,100,000","838,500,000","807,900,000","789,200,000","748,600,000","707,300,000","642,900,000","598,900,000","628,200,000","678,800,000","631,500,000","569,800,000","606,900,000","655,500,000","613,900,000","608,000,000","701,000,000","589,600,000","540,400,000","566,000,000","645,300,000","400,400,000","398,200,000","342,700,000","400,800,000","392,700,000","398,900,000","380,300,000","373,100,000","388,600,000","398,100,000"
		PayablesAndAccruedExpenses,"541,000,000","1,151,600,000","448,800,000","402,400,000","601,000,000","1,279,500,000","455,500,000","700,000,000","679,700,000","1,305,700,000","455,300,000","492,200,000","732,400,000","1,175,600,000","542,000,000","567,400,000","723,800,000","1,368,600,000","616,700,000","579,800,000","518,900,000","1,412,100,000","433,400,000","437,400,000","1,324,300,000","1,207,900,000","1,118,200,000","1,293,900,000","808,700,000","710,800,000","198,100,000","306,400,000","841,100,000","799,100,000","188,300,000","209,300,000","700,600,000","554,800,000","184,100,000","149,400,000","174,100,000","607,300,000","148,200,000","546,900,000","151,300,000","702,500,000",,"140,400,000","203,900,000","192,100,000","136,600,000","160,400,000","225,300,000","193,000,000","430,500,000","184,000,000","654,600,000","404,300,000","457,300,000","141,300,000","128,600,000","357,400,000","126,400,000","121,400,000","122,000,000","331,000,000","109,200,000","141,800,000","122,900,000","131,600,000","122,900,000","107,000,000","125,300,000","127,600,000","69,800,000","67,900,000","64,800,000","59,800,000","57,300,000","65,600,000","61,200,000","67,400,000","219,000,000","242,700,000"
			Payables,"356,500,000","416,300,000","448,800,000","402,400,000","365,600,000","389,500,000","455,500,000","485,300,000","497,800,000","527,600,000","455,300,000","492,200,000","539,300,000","505,000,000","542,000,000","567,400,000","542,000,000","495,400,000","616,700,000","579,800,000","518,900,000","548,000,000","433,400,000","437,400,000","418,200,000","432,000,000","431,900,000","402,200,000","232,400,000","239,500,000","198,100,000","306,400,000","310,400,000","367,500,000","188,300,000","209,300,000","215,700,000","206,900,000","184,100,000","149,400,000","174,100,000","151,900,000","148,200,000","155,100,000","151,300,000","178,500,000",,"140,400,000","203,900,000","192,100,000","136,600,000","160,400,000","225,300,000","193,000,000","165,600,000","184,000,000","164,700,000","174,100,000","129,000,000","141,300,000","128,600,000","158,000,000","126,400,000","121,400,000","122,000,000","123,600,000","109,200,000","141,800,000","122,900,000","131,600,000","122,900,000","107,000,000","125,300,000","127,600,000","69,800,000","67,900,000","64,800,000","59,800,000","57,300,000","65,600,000","61,200,000","67,400,000","48,600,000","83,800,000"
				AccountsPayable,"322,000,000","351,200,000","327,600,000","360,600,000","329,800,000","330,000,000","334,800,000","363,400,000","404,900,000","400,900,000","355,200,000","347,500,000","361,100,000","362,600,000","345,800,000","355,700,000","347,300,000","330,200,000","327,100,000","360,200,000","335,900,000","364,500,000","266,300,000","243,800,000","252,600,000","284,800,000","223,600,000","268,200,000","174,900,000","167,100,000","149,100,000","171,800,000","155,300,000","146,300,000","146,600,000","165,200,000","174,300,000","184,100,000","141,100,000","137,200,000","126,000,000","143,300,000","108,600,000","124,000,000","127,300,000","129,600,000",,"115,000,000","136,000,000","134,600,000","121,000,000","144,000,000","156,300,000","186,400,000","165,600,000","184,000,000","164,700,000","174,100,000","129,000,000","141,300,000","128,600,000","158,000,000","126,400,000","121,400,000","122,000,000","123,600,000","109,200,000","141,800,000","122,900,000","131,600,000","122,900,000","107,000,000","125,300,000","127,600,000","69,800,000","67,900,000","64,800,000","59,800,000","57,300,000","65,600,000","61,200,000","67,400,000","48,600,000","67,000,000"
				TotalTaxPayable,"34,500,000","65,100,000","121,200,000","41,800,000","35,800,000","59,500,000","120,700,000","121,900,000","92,900,000","126,700,000","100,100,000","144,700,000","178,200,000","142,400,000","196,200,000","211,700,000","194,700,000","165,200,000","289,600,000","219,600,000","183,000,000","183,500,000","167,100,000","193,600,000","165,600,000","147,200,000","208,300,000","134,000,000","57,500,000","72,400,000","49,000,000","134,600,000","155,100,000","221,200,000","41,700,000","44,100,000","41,400,000","22,800,000","43,000,000","12,200,000","48,100,000","8,600,000","39,600,000","31,100,000","24,000,000","48,900,000",,"25,400,000","67,900,000","57,500,000","15,600,000","16,400,000","69,000,000","6,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"34,500,000","65,100,000","121,200,000","41,800,000","35,800,000","59,500,000","120,700,000","121,900,000","92,900,000","126,700,000","100,100,000","144,700,000","178,200,000","142,400,000","196,200,000","211,700,000","194,700,000","165,200,000","289,600,000","219,600,000","183,000,000","183,500,000","167,100,000","193,600,000","165,600,000","147,200,000","208,300,000","134,000,000","57,500,000","72,400,000","49,000,000","134,600,000","155,100,000","221,200,000","41,700,000","44,100,000","41,400,000","22,800,000","43,000,000","12,200,000","48,100,000","8,600,000","39,600,000","31,100,000","24,000,000","48,900,000",,"25,400,000","67,900,000","57,500,000","15,600,000","16,400,000","69,000,000","6,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,800,000"
			CurrentAccruedExpenses,"184,500,000","735,300,000",,,"235,400,000","890,000,000",,"214,700,000","181,900,000","778,100,000",,,"193,100,000","670,600,000",,,"181,800,000","873,200,000",,,,"864,100,000",,,"906,100,000","775,900,000","686,300,000","891,700,000","576,300,000","471,300,000",,,"530,700,000","431,600,000",,,"484,900,000","347,900,000",,,,"455,400,000",,"391,800,000",,"524,000,000",,,,,,,,,"264,900,000",,"489,900,000","230,200,000","328,300,000",,,"199,400,000",,,,"207,400,000",,,,,,,,,,,,,,,,,"170,400,000","158,900,000"
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,"108,600,000",,"113,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,"357,000,000",,,,"319,500,000",,,,"314,100,000",,,,"260,300,000",,,,"255,200,000",,,,"225,800,000",,,"190,300,000","265,900,000","276,300,000","356,300,000","100,000,000","167,700,000",,,"77,600,000","122,800,000",,,"62,700,000","118,800,000",,,,"116,500,000",,"88,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,014,500,000","1,605,100,000","1,045,700,000","1,050,000,000","300,000,000","500,000,000","450,000,000","450,000,000","1,950,000,000","1,500,000,000","2,000,000,000","2,000,000,000","500,000,000","525,000,000","600,000,000","100,000,000","1,625,000,000","1,225,000,000","1,225,000,000","1,329,300,000","975,000,000","575,600,000","575,800,000","500,000,000",,,"225,000,000","300,000,000",,,"250,000,000",,,"500,000",,,,"100,100,000","300,000","3,400,000","144,600,000","143,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,500,000","12,500,000",,,"101,300,000","80,000,000","76,000,000","76,900,000","156,700,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000",
			CurrentDebt,"1,014,500,000","1,605,100,000","1,045,700,000","1,050,000,000","300,000,000","500,000,000","450,000,000","450,000,000","1,950,000,000","1,500,000,000","2,000,000,000","2,000,000,000","500,000,000","525,000,000","600,000,000","100,000,000","1,625,000,000","1,225,000,000","1,225,000,000","1,329,300,000","975,000,000","575,600,000","575,800,000","500,000,000",,,"225,000,000","300,000,000",,,"250,000,000",,,"500,000",,,,"100,100,000","300,000","3,400,000","144,600,000","143,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,500,000","12,500,000",,,"101,300,000","80,000,000","76,000,000","76,900,000","156,700,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000",
				LineOfCredit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"1,014,500,000","1,605,100,000","1,045,700,000","1,050,000,000","300,000,000","500,000,000","450,000,000","450,000,000","1,950,000,000","1,500,000,000","2,000,000,000","2,000,000,000","500,000,000","525,000,000","600,000,000","100,000,000","1,625,000,000","1,225,000,000","1,225,000,000","1,329,300,000",,"575,600,000",,,,,"225,000,000","300,000,000",,,,,,"500,000",,,,"100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,"0",,,,"145,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,"0",,,,"145,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"1,118,600,000","354,200,000","1,444,600,000","1,476,100,000","1,188,400,000","312,900,000","1,360,700,000","1,011,200,000","1,149,900,000","321,700,000","1,318,600,000","1,185,600,000","1,022,600,000","460,400,000","1,249,200,000","1,186,200,000","1,075,700,000","171,400,000","1,168,500,000","1,087,300,000","1,162,200,000","168,000,000","1,302,900,000","1,163,800,000","1,514,600,000","144,100,000","167,000,000","212,900,000",,"159,500,000","644,900,000","646,500,000","918,700,000","109,200,000","615,900,000","595,000,000","763,300,000","92,300,000","571,100,000","530,300,000","543,100,000",,"526,400,000","43,200,000","562,100,000",,,"461,400,000","451,300,000","498,600,000","540,100,000","508,800,000","478,300,000","578,100,000","408,000,000","623,900,000","134,600,000","344,300,000","250,000,000","501,600,000","470,300,000","270,800,000","552,400,000","510,100,000","447,800,000","275,900,000","546,300,000","472,100,000","485,100,000","541,900,000","454,200,000","433,400,000","440,700,000","416,400,000","250,600,000","254,300,000","201,000,000","184,300,000","185,400,000","183,300,000","169,100,000","155,700,000","19,600,000","155,400,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"6,922,000,000","7,322,100,000","8,355,300,000","8,711,400,000","9,487,400,000","9,661,400,000","9,881,100,000","9,842,500,000","9,850,600,000","8,804,400,000","8,455,800,000","8,865,700,000","10,494,700,000","10,429,400,000","10,767,800,000","11,593,000,000","11,757,200,000","11,208,800,000","12,957,100,000","13,183,300,000","14,397,500,000","14,633,000,000","14,978,200,000","14,320,800,000","15,121,700,000","15,712,200,000","14,909,300,000","14,915,000,000","9,698,400,000","2,074,100,000","2,036,500,000","2,233,100,000","2,223,700,000","2,248,900,000","2,414,200,000","2,403,500,000","2,268,900,000","2,280,100,000","2,197,700,000","2,221,200,000","2,080,300,000","2,133,400,000","1,915,500,000","1,554,400,000","1,540,000,000","1,526,100,000","1,483,200,000","1,491,000,000","1,452,900,000","1,456,100,000","992,700,000","987,300,000","972,900,000","814,000,000","615,500,000","626,200,000","420,500,000","432,700,000","404,200,000","392,000,000","380,000,000","423,000,000","423,100,000","433,600,000","420,800,000","429,900,000","457,700,000","631,200,000","828,300,000","1,044,900,000","1,099,600,000","1,271,900,000","1,304,200,000","1,360,400,000","98,900,000","96,400,000","93,400,000","91,800,000","184,300,000","250,900,000","276,000,000","293,200,000","326,000,000","0"
		LongTermDebtAndCapitalLeaseObligation,"5,365,200,000","5,474,200,000","6,467,500,000","6,801,000,000","7,536,500,000","7,623,400,000","7,836,300,000","7,754,600,000","7,718,700,000","6,715,000,000","6,337,500,000","6,708,900,000","8,298,100,000","8,399,100,000","8,580,700,000","9,394,400,000","9,465,900,000","8,894,400,000","9,174,600,000","9,327,200,000","10,537,800,000","10,634,400,000","11,006,200,000","10,533,500,000","11,117,400,000","11,529,500,000","11,689,600,000","11,749,800,000","9,061,200,000","1,401,500,000","1,426,400,000","1,687,400,000","1,680,100,000","1,663,000,000","1,686,000,000","1,688,100,000","1,702,800,000","1,686,900,000","1,734,100,000","1,726,500,000","1,572,800,000","1,576,000,000","1,543,500,000","1,147,300,000","1,140,200,000","1,142,100,000","1,138,600,000","1,130,600,000","1,127,000,000","1,127,600,000","600,200,000","653,500,000","660,400,000","460,100,000","331,100,000","329,300,000","116,900,000","104,300,000","103,200,000","95,200,000","100,000,000","99,600,000","100,900,000","82,600,000","81,500,000","81,600,000","85,800,000","268,100,000","426,300,000","624,000,000","667,900,000","868,900,000","959,700,000","1,007,800,000",,,,,"98,900,000","162,800,000","192,200,000","213,900,000","258,300,000",
			LongTermDebt,"5,365,200,000","5,474,200,000","6,467,500,000","6,801,000,000","7,536,500,000","7,623,400,000","7,836,300,000","7,754,600,000","7,718,700,000","6,715,000,000","6,337,500,000","6,708,900,000","8,298,100,000","8,399,100,000","8,580,700,000","9,394,400,000","9,465,900,000","8,894,400,000","9,174,600,000","9,327,200,000","10,537,800,000","10,634,400,000","11,006,200,000","10,533,500,000","11,117,400,000","11,529,500,000","11,689,600,000","11,749,800,000","9,061,200,000","1,401,500,000","1,426,400,000","1,687,400,000","1,680,100,000","1,663,000,000","1,686,000,000","1,688,100,000","1,702,800,000","1,686,900,000","1,734,100,000","1,726,500,000","1,572,800,000","1,576,000,000","1,543,500,000","1,147,300,000","1,140,200,000","1,142,100,000","1,138,600,000","1,130,600,000","1,127,000,000","1,127,600,000","600,200,000","653,500,000","660,400,000","460,100,000","331,100,000","329,300,000","116,900,000","104,300,000","103,200,000","95,200,000","100,000,000","99,600,000","100,900,000","82,600,000","81,500,000","81,600,000","85,800,000","268,100,000","426,300,000","624,000,000","667,900,000","868,900,000","959,700,000","1,007,800,000",,,,,"98,900,000","162,800,000","192,200,000","213,900,000","258,300,000",
		NonCurrentDeferredLiabilities,"490,100,000","665,600,000","693,900,000","722,800,000","765,700,000","790,400,000","747,800,000","804,900,000","857,600,000","840,100,000","912,200,000","949,900,000","990,200,000","999,500,000","1,054,000,000","1,080,900,000","1,092,100,000","1,101,500,000","2,879,800,000","2,909,100,000","2,972,600,000","3,030,900,000","3,084,500,000","2,824,200,000","3,015,100,000","3,150,200,000","2,348,900,000","2,363,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,000,000","54,200,000",,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"490,100,000","665,600,000","693,900,000","722,800,000","765,700,000","790,400,000","747,800,000","804,900,000","857,600,000","840,100,000","912,200,000","949,900,000","990,200,000","999,500,000","1,054,000,000","1,080,900,000","1,092,100,000","1,101,500,000","2,879,800,000","2,909,100,000","2,972,600,000","3,030,900,000","3,084,500,000","2,824,200,000","3,015,100,000","3,150,200,000","2,348,900,000","2,363,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,000,000","54,200,000",,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"593,100,000","583,200,000","596,600,000","581,600,000","599,100,000","588,100,000","699,700,000","689,400,000","688,700,000","685,100,000","680,900,000","677,900,000","662,600,000","666,200,000","782,000,000","755,000,000","754,700,000","744,000,000",,,,,,,,"478,100,000","370,500,000","358,800,000",,"181,700,000","180,200,000",,,"115,000,000",,,,"213,000,000",,,,,,,,"113,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,"121,400,000",,,,"218,600,000",,,,"264,600,000",,,,"307,200,000",,,,"329,000,000",,,,"210,800,000",,,,,,,,"90,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"-78,900,000","-10,500,000","-9,400,000","1,500,000","2,200,000","3,100,000","3,900,000","4,700,000","5,500,000","6,400,000","8,400,000","10,400,000","12,500,000","14,600,000","16,700,000","18,900,000","21,000,000","23,100,000","25,100,000","27,200,000",,"31,400,000",,,,"26,800,000",,,,"24,000,000",,,,"9,300,000",,,,"33,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,"0","168,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"552,500,000","609,600,000","606,700,000","604,500,000","583,900,000","656,400,000","593,400,000","588,900,000","580,100,000","557,800,000","516,800,000","518,600,000","531,300,000","350,000,000","334,400,000","343,800,000","423,500,000","324,400,000","877,600,000","919,800,000","887,100,000","717,700,000","887,500,000","963,100,000","989,200,000","263,000,000","500,300,000","443,200,000","637,200,000","159,700,000","429,900,000","545,700,000","543,600,000","132,600,000","728,200,000","715,400,000","566,100,000","135,500,000","463,600,000","494,700,000","507,500,000","557,400,000","372,000,000","407,100,000","399,800,000","180,200,000","344,600,000","360,400,000","325,900,000","328,500,000","392,500,000","333,800,000","312,500,000","353,900,000","284,400,000","296,900,000","303,600,000","328,400,000","301,000,000","296,800,000","280,000,000","323,400,000","322,200,000","351,000,000","339,300,000","348,300,000","371,900,000","363,100,000","402,000,000","420,900,000","370,700,000","348,800,000","344,500,000","352,600,000",,,,,"85,400,000","88,100,000","83,800,000","79,300,000","67,700,000",
