name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991
			ReceivablesAdjustmentsAllowances,"-4,648,000","-4,984,000","-4,352,000","-3,394,000","-5,120,000","-7,585,000","-7,147,000","-55,655,000","-56,890,000","-55,654,000","-53,571,000","-50,522,000","-44,460,000","-43,464,000","-37,580,000","-37,581,000","-34,098,000","-34,137,000","-32,259,000","-31,394,000","-31,428,000","-31,258,000","-35,233,000","-39,673,000","-38,760,000","-37,704,000","-31,490,000","-32,324,000","-34,562,000","-36,323,000","-39,780,000","-40,772,000","-45,003,000","-46,751,000","-44,624,000","-44,382,000","-36,205,000","-36,689,000","-35,552,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","1,100,000","100,000",
		PrepaidAssets,"100,648,000","103,266,000","112,338,000","95,576,000","87,400,000","91,597,000","81,094,000","70,519,000","76,602,000","82,745,000","62,196,000","123,816,000","71,999,000","62,641,000","56,003,000","60,115,000","65,102,000","65,856,000","49,969,000","56,920,000","50,140,000","53,740,000","46,262,000","51,957,000","56,533,000","57,198,000","42,125,000","48,178,000","48,657,000","53,040,000","52,256,000","49,939,000","52,325,000","51,212,000","61,446,000","46,433,000","53,167,000","48,521,000","48,168,000","49,060,000","62,325,000","71,351,000","84,612,000","53,022,000","53,435,000","59,187,000","49,889,000","51,051,000","54,106,000","53,452,000","55,167,000","54,188,000","50,004,000","32,538,000","36,774,000","36,210,000","30,765,000","32,023,000","28,496,000","24,232,000","23,622,000","22,448,000","21,757,000","21,505,000","23,493,000","25,835,000","21,139,000","20,169,000","25,406,000","27,107,000","23,857,000","28,999,000","23,929,000","27,458,000","26,037,000","30,997,000","22,301,000","22,841,000","18,588,000","16,787,000","18,823,000","16,421,000","13,927,000","21,014,000","18,904,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","3,136,000","2,316,000","2,561,000","1,532,000","4,297,000",,,,,,,,,,"7,854,000","8,719,000",,,,,,,,,,,"3,723,000","3,723,000","3,723,000","3,723,000","2,551,000","2,551,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","3,136,000","2,316,000","2,561,000","1,532,000","4,297,000",,,,,,,,,,"7,854,000","8,719,000",,,,,,,,,,,"3,723,000","3,723,000","3,723,000","3,723,000","2,551,000","2,551,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000","300,000","300,000","304,000","445,000","593,000","573,000","865,000","2,305,000","3,143,000","4,762,000","13,350,000",,,,,"5,463,000","4,757,000","4,838,000","25,111,000","4,743,000","5,856,000","4,959,000","25,773,000","5,245,000","10,315,000","5,666,000",,"10,740,000",,"18,465,000","13,754,000","17,367,000","15,118,000","101,000,000","10,500,000","13,000,000","8,900,000","10,300,000","8,700,000","7,500,000","8,100,000","4,900,000","3,400,000","8,700,000","5,900,000","5,600,000","4,300,000","3,800,000","4,700,000","4,100,000","6,700,000","5,100,000","5,700,000","5,000,000","1,800,000","1,900,000","2,000,000","1,500,000","1,100,000","1,200,000","1,400,000","1,600,000","800,000","1,100,000","600,000","1,400,000","1,000,000"
	TotalNonCurrentAssets,"1,563,976,000","1,527,096,000","1,510,536,000","1,404,504,000","1,390,978,000","1,379,517,000","1,378,775,000","1,333,101,000","1,341,210,000","1,302,281,000","1,067,596,000","979,949,000","953,445,000","883,347,000","909,041,000","899,887,000","932,889,000","880,316,000","860,722,000","857,447,000","855,293,000","846,421,000","865,351,000","881,733,000","878,368,000","737,757,000","735,467,000","833,055,000","812,367,000","851,443,000","877,801,000","893,392,000","887,274,000","908,422,000","927,450,000","920,889,000","1,006,778,000","821,087,000","811,717,000","810,857,000","753,390,000","754,324,000","754,886,000","741,916,000","748,868,000","717,354,000","536,976,000","459,458,000","453,652,000","446,421,000","442,015,000","428,205,000","410,469,000","335,458,000","336,492,000","320,851,000","321,710,000","310,036,000","304,631,000","297,950,000","260,966,000","254,442,000","262,098,000","261,840,000","265,795,000","261,687,000","257,188,000","251,397,000","253,786,000","359,302,000","355,840,000","319,752,000","318,768,000","277,035,000","276,633,000","247,476,000","247,912,000","324,992,000","326,566,000","326,329,000","310,355,000","287,889,000","290,934,000","288,136,000","251,840,000","241,373,000","229,098,000","227,793,000","186,394,000","185,900,000","185,400,000","173,100,000","132,100,000","123,400,000","124,300,000","82,700,000","83,500,000","78,600,000","78,600,000","73,700,000","30,900,000","30,800,000","30,600,000","30,800,000","30,700,000","30,900,000","20,600,000","8,300,000","8,600,000","8,500,000","8,700,000","9,100,000","4,600,000","4,300,000","2,800,000","2,900,000","2,800,000","2,700,000","2,700,000","2,600,000","2,400,000","2,300,000","2,500,000"
		NetPPE,"241,802,000","247,446,000","253,155,000","249,237,000","260,345,000","260,928,000","274,903,000","275,674,000","298,164,000","264,368,000","39,441,000","40,072,000","41,660,000","41,795,000","43,278,000","44,719,000","55,495,000","56,929,000","56,835,000","59,423,000","61,319,000","63,302,000","67,827,000","71,588,000","74,314,000","61,295,000","64,906,000","68,602,000","65,107,000","70,661,000","73,864,000","78,208,000","80,352,000","83,711,000","88,026,000","87,376,000","93,192,000","71,591,000","74,309,000","76,531,000","72,393,000","75,307,000","77,536,000","80,551,000","83,895,000","84,378,000","79,383,000","70,659,000","70,047,000","70,091,000","70,928,000","68,934,000","67,848,000","60,811,000","61,388,000","60,222,000","59,268,000","55,703,000","54,377,000","45,106,000","33,433,000","31,595,000","31,990,000","31,635,000","31,648,000","31,619,000","31,783,000","35,338,000","37,128,000","40,534,000","41,281,000","38,908,000","39,106,000","40,901,000","40,787,000","41,576,000","43,456,000","38,495,000","40,126,000","41,600,000","39,827,000","38,947,000","39,936,000","40,063,000","37,521,000","35,451,000","35,212,000","32,529,000","24,277,000","23,100,000","21,700,000","18,300,000","14,300,000","14,000,000","13,700,000","9,400,000","9,600,000","8,400,000","8,400,000","8,400,000","7,500,000","7,200,000","7,000,000","7,000,000","6,900,000","7,100,000","6,400,000","3,400,000","3,500,000","3,400,000","3,500,000","3,300,000","2,600,000","2,500,000","2,500,000","2,400,000","2,200,000","2,100,000","2,000,000","1,800,000","1,700,000","1,700,000","1,600,000"
			GrossPPE,"342,430,000","343,718,000","346,664,000","347,805,000","357,052,000","354,796,000","364,907,000","376,563,000","409,354,000","379,091,000","149,904,000","165,428,000","165,919,000","163,900,000","163,364,000","160,459,000","182,128,000","183,633,000","181,395,000","217,233,000","213,623,000","212,218,000","214,694,000","217,128,000","216,711,000","201,360,000","202,126,000","207,209,000","200,751,000","218,034,000","232,805,000","242,516,000","238,188,000","240,822,000","242,166,000","236,121,000","239,329,000","211,789,000","209,427,000","211,086,000","203,083,000","200,069,000","195,677,000","194,944,000","192,304,000","186,223,000","175,021,000","163,040,000","158,213,000","154,178,000","150,544,000","146,256,000","141,924,000","131,820,000","131,172,000","128,395,000","124,785,000","120,215,000","117,759,000","106,231,000","92,706,000","89,242,000","88,023,000","86,305,000","83,991,000","82,271,000","82,281,000","93,392,000","93,457,000","99,086,000","96,853,000","95,352,000","96,288,000","96,680,000","94,256,000","91,886,000","89,822,000","85,491,000","84,973,000","84,583,000","80,480,000","77,707,000","75,792,000","75,286,000","70,509,000","66,586,000","63,543,000","60,409,000","49,966,000","46,300,000","42,800,000","36,900,000","29,900,000","28,200,000","26,900,000","22,100,000","21,100,000","18,700,000","18,000,000","17,200,000","15,500,000","14,600,000","13,800,000","13,700,000","13,100,000","12,700,000","11,400,000","8,000,000","7,800,000","8,100,000","7,800,000","7,300,000","6,300,000","6,000,000","5,500,000","5,200,000","4,800,000","4,700,000","4,400,000","4,100,000","3,800,000","3,600,000","3,400,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,"0",,,,"187,000","192,000","378,000","382,000","371,000","381,000","411,000","411,000","413,000","594,000","3,746,000","3,716,000","3,680,000","3,683,000","3,683,000","3,683,000","3,683,000","3,683,000","3,661,000","3,660,000","3,661,000","3,647,000","3,648,000","4,029,000","4,029,000","5,429,000","5,372,000","5,581,000","5,565,000","5,565,000","5,567,000","5,651,000","5,537,000","11,681,000","11,729,000","11,729,000","11,729,000","11,729,000","11,729,000","11,723,000","11,707,000","11,711,000","11,612,000","11,201,000","10,555,000","9,505,000","7,597,000","7,601,000","7,588,000","6,635,000","6,705,000","6,667,000","6,630,000","5,261,000",,,,,,,,,,,,,,,,,,,,,,"6,950,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,991,000","10,804,000","11,648,000","11,685,000","10,896,000","10,738,000","9,488,000","9,097,000","8,935,000","8,798,000","8,644,000","8,623,000","9,057,000","9,021,000","9,446,000","9,674,000","9,713,000","9,694,000","10,535,000","10,757,000",,"10,123,000","9,797,000",,"9,337,000","8,217,000","8,055,000","8,294,000",,"6,715,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"100,574,000","95,228,000","94,780,000","98,289,000","98,135,000","94,545,000","90,942,000","101,089,000","112,803,000","118,433,000","114,652,000","131,773,000","133,593,000","132,162,000","131,521,000","129,954,000","147,316,000","149,705,000","150,026,000","183,772,000","180,012,000","179,674,000","180,750,000","182,770,000","182,856,000","175,951,000","176,883,000","180,420,000","174,056,000","189,955,000","204,298,000","211,264,000","207,728,000","208,944,000","210,172,000","205,511,000","206,483,000","179,667,000","177,710,000","173,911,000","166,338,000","163,999,000","160,644,000","159,327,000","157,150,000","151,913,000","145,210,000","137,051,000","132,505,000","129,179,000","126,249,000","123,359,000","120,879,000","113,228,000","112,780,000","110,112,000","106,395,000","102,652,000","100,391,000","91,482,000","83,609,000","80,307,000","79,225,000","77,661,000","75,368,000","73,214,000","73,260,000","83,946,000","83,783,000","89,373,000","87,159,000","84,817,000","85,531,000","86,061,000","84,133,000","82,089,000","80,478,000","76,154,000","76,756,000","76,528,000","72,186,000","70,757,000","69,077,000","69,432,000","65,210,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"205,087,000","212,018,000","215,422,000","213,236,000","222,922,000","225,787,000","239,396,000","240,276,000","262,678,000","223,930,000","39,441,000","40,072,000","41,660,000","41,795,000","43,278,000","44,719,000","55,495,000","56,929,000","56,835,000","59,423,000","61,319,000","63,302,000","67,827,000","71,588,000","74,314,000","61,295,000","64,906,000","68,602,000","65,107,000","70,661,000","73,864,000","78,208,000","80,352,000","83,711,000","88,026,000","87,376,000","93,192,000","71,591,000","74,309,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,619,000",,,"9,344,000",,,,,,,"5,854,000","5,299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"36,769,000","36,472,000","36,462,000","36,280,000","35,995,000","34,464,000","34,382,000","35,006,000","33,495,000","36,346,000","34,881,000","33,274,000","31,915,000","31,327,000","31,430,000","29,911,000","31,066,000","30,212,000","27,689,000","29,778,000","29,928,000","28,861,000","30,261,000","30,675,000","30,194,000","21,749,000","21,582,000","23,142,000","23,047,000","24,050,000","24,478,000","25,823,000","25,088,000","26,297,000","26,429,000","25,045,000","27,279,000","26,471,000","26,180,000","25,494,000","25,016,000","24,341,000","23,304,000","23,888,000","23,425,000","22,587,000","18,104,000","14,278,000","14,096,000","13,798,000","13,740,000","13,392,000","13,448,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
