name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992
TotalCapitalization,"830,475,000","743,380,000","780,928,000","799,670,000","444,486,000","465,414,000","405,056,000","323,549,000","285,994,000","286,245,000","225,734,000","224,463,000","192,975,000","219,915,000","248,542,000","242,361,000","257,054,000","247,349,000","252,572,000","230,008,000","237,753,000","248,311,000","256,251,000","227,944,000","199,493,000","186,321,000","168,164,000","171,594,000","173,651,000","176,768,000","173,211,000","171,635,000","116,516,000","124,355,000","100,120,000","101,802,000","68,549,000","73,491,000","18,484,000","30,007,000","40,070,000","-13,758,000","-9,346,000","-16,531,000","-5,209,000","20,232,000","12,406,000","24,633,000","5,583,000","21,074,000","35,752,000","24,575,000","15,923,000","33,129,000","51,133,000","72,915,000","95,136,000","117,465,000","134,635,000","148,793,000","163,496,000","83,389,000","101,473,000","135,786,000","152,601,000","229,208,000","242,374,000","259,438,000","277,340,000","294,052,000","214,440,000","235,325,000","254,105,000","261,849,000","206,569,000","221,533,000","236,428,000","257,484,000","273,398,000","293,914,000","306,893,000","315,904,000","320,968,000","325,827,000","75,210,000","80,263,000","83,251,000","69,602,000","72,365,000","16,500,000","16,400,000","15,600,000","15,900,000","17,400,000","17,800,000","17,900,000","18,100,000","17,500,000","17,500,000","17,400,000","17,500,000","17,700,000","18,500,000","17,000,000","16,700,000","16,500,000","18,700,000","18,400,000","18,400,000","17,600,000","17,600,000","17,700,000","17,600,000","17,600,000","17,600,000","17,600,000","17,700,000","17,700,000","17,800,000","17,700,000"
PreferredStockEquity,"59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,884,000","83,565,000","94,178,000","94,729,000","69,574,000","71,959,000","79,988,000","87,557,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000","59,857,000",,,,,,,,,,,,,,,,,,,,,,,,,,"12,547,000","12,197,000","1,000","1,000","1,000","1,000","1,000",,"9,687,000","9,440,000",,,,,,,,,,,,,,,,,,,,,"600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000"
CommonStockEquity,"691,094,000","602,233,000","642,438,000","666,231,000","309,049,000","327,506,000","194,548,000","96,325,000","49,316,000","64,584,000","75,737,000","84,883,000","49,835,000","58,854,000","82,194,000","95,508,000","102,291,000","107,064,000","101,256,000","99,813,000","100,502,000","105,682,000","114,396,000","125,484,000","94,829,000","96,824,000","95,309,000","98,587,000","100,617,000","103,638,000","99,987,000","98,329,000","42,158,000","27,325,000","-12,412,000","-8,091,000","-2,293,000","6,254,000","14,509,000","25,979,000","36,037,000","-17,833,000","-13,451,000","-16,531,000","-9,333,000","16,120,000","8,350,000","20,501,000","1,338,000","16,760,000","31,342,000","20,049,000","11,444,000","28,695,000","47,058,000","69,799,000","94,031,000","116,886,000","134,022,000","148,182,000","162,934,000","82,829,000","100,795,000","122,688,000","139,730,000","228,428,000","241,469,000","258,466,000","276,244,000","292,834,000","212,964,000","224,033,000","242,973,000","259,665,000","205,085,000","219,971,000","234,889,000","255,858,000","271,702,000","292,148,000","305,050,000","313,900,000","319,716,000","324,575,000","75,210,000","80,263,000","83,251,000","69,602,000","70,815,000","14,900,000","14,800,000","13,900,000","14,200,000","15,000,000","15,300,000","15,200,000","15,200,000","14,400,000","14,200,000","13,900,000","13,700,000","13,600,000","13,500,000","12,400,000","12,100,000","11,300,000","11,000,000","10,900,000","10,800,000","10,600,000","10,500,000","10,500,000","10,300,000","10,300,000","10,200,000","10,100,000","10,000,000","9,900,000","9,900,000","9,700,000"
CapitalLeaseObligations,"8,655,000","8,834,000","9,125,000","8,961,000","9,065,000","9,282,000","10,756,000","10,876,000","10,486,000","10,615,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"728,855,000","639,669,000","679,550,000","703,019,000","345,513,000","363,645,000","230,363,000","131,816,000","84,483,000","99,427,000","110,255,000","119,104,000","119,733,000","139,365,000","163,256,000","151,415,000","160,583,000","173,385,000","175,146,000","146,003,000","146,692,000","151,872,000","160,586,000","171,674,000","141,019,000","143,014,000","141,499,000","144,777,000","146,807,000","149,828,000","146,177,000","144,519,000","88,348,000","73,515,000","33,778,000","38,119,000","43,727,000","52,274,000","14,509,000","25,979,000","36,037,000","-17,833,000","-13,451,000","-16,531,000","-9,333,000","16,120,000","8,350,000","20,501,000","1,338,000","16,760,000","31,342,000","20,049,000","11,444,000","28,695,000","47,058,000","69,799,000","94,031,000","116,886,000","134,022,000","148,182,000","162,934,000","82,829,000","100,795,000","135,235,000","151,927,000","228,429,000","241,470,000","258,467,000","276,245,000","281,836,000","212,964,000","228,960,000","247,779,000","245,875,000","205,085,000","219,971,000","234,889,000","255,858,000","271,702,000","292,148,000","305,050,000","313,900,000","319,716,000","324,575,000","75,210,000","80,263,000","83,251,000","69,602,000","70,815,000","14,900,000","14,800,000","13,900,000","14,200,000","15,600,000","15,900,000","15,800,000","15,800,000","15,000,000","14,800,000","14,500,000","14,300,000","14,200,000","14,100,000","13,000,000","12,700,000","12,500,000","12,200,000","12,100,000","12,000,000","11,800,000","11,700,000","11,700,000","11,500,000","11,500,000","11,400,000","11,300,000","11,200,000","11,100,000","11,100,000","10,900,000"
WorkingCapital,"514,924,000","433,756,000","490,616,000","531,250,000","189,340,000","225,335,000","175,082,000","92,153,000","58,774,000","75,616,000","21,587,000","-2,474,000","-6,577,000","29,145,000","70,182,000","78,942,000","103,705,000","99,373,000","105,432,000","91,149,000","109,097,000","134,234,000","150,206,000","165,424,000","146,329,000","130,319,000","129,010,000","141,463,000","142,776,000","143,657,000","141,970,000","141,996,000","87,198,000","92,714,000","83,066,000","79,632,000","48,874,000","59,226,000","61,029,000","60,859,000","68,556,000","12,690,000","18,783,000","22,490,000","35,919,000","61,414,000","48,171,000","53,567,000","32,220,000","57,232,000","77,793,000","55,716,000","44,929,000","53,513,000","59,606,000","71,874,000","113,097,000","140,649,000","158,687,000","171,466,000","186,642,000","102,099,000","105,868,000","102,661,000","111,604,000","127,600,000","138,748,000","188,491,000","215,240,000","226,803,000","156,796,000","162,693,000","193,282,000","193,750,000","143,998,000","163,821,000","175,948,000","196,307,000","218,334,000","247,806,000","249,583,000","262,569,000","276,173,000","303,009,000","56,441,000","65,377,000","71,817,000","60,229,000","63,777,000","7,700,000","7,200,000","6,400,000","6,600,000","9,800,000","10,300,000","10,500,000","7,300,000","6,500,000","6,400,000","6,300,000","6,800,000","7,000,000","8,100,000","6,800,000","6,800,000","6,500,000","8,200,000","8,500,000","8,400,000","7,700,000","7,600,000","7,500,000","8,100,000","8,300,000","8,300,000","8,600,000","8,500,000","8,500,000","8,400,000","8,100,000"
InvestedCapital,"780,537,000","693,245,000","731,156,000","748,967,000","393,204,000","420,151,000","366,565,000","281,384,000","239,971,000","235,048,000","187,793,000","207,995,000","164,225,000","164,606,000","171,409,000","187,281,000","195,189,000","190,874,000","193,296,000","191,889,000","192,460,000","197,882,000","201,669,000","182,082,000","151,255,000","128,421,000","115,665,000","118,645,000","118,291,000","118,395,000","114,793,000","113,182,000","58,005,000","71,412,000","47,194,000","46,348,000","13,102,000","18,855,000","23,645,000","35,133,000","45,162,000","-8,673,000","-4,290,000","-12,893,000","-1,192,000","22,230,000","13,382,000","25,613,000","6,567,000","22,064,000","36,749,000","25,422,000","16,749,000","33,950,000","51,928,000","73,691,000","95,917,000","118,314,000","135,559,000","149,798,000","164,472,000","84,222,000","102,126,000","123,637,000","140,817,000","229,667,000","242,876,000","260,002,000","277,911,000","294,613,000","214,979,000","226,156,000","244,998,000","262,176,000","206,892,000","221,850,000","236,728,000","257,769,000","273,683,000","294,199,000","307,168,000","316,079,000","321,143,000","326,002,000","76,760,000","81,838,000","84,876,000","71,264,000","72,515,000","16,700,000","16,700,000","16,100,000","16,500,000","18,300,000","18,000,000","18,100,000","18,400,000","17,900,000","18,600,000","18,500,000","18,600,000","18,800,000","20,300,000","20,000,000","19,800,000","18,700,000","18,200,000","17,700,000","17,700,000","16,900,000","16,900,000","17,200,000","16,900,000","17,000,000","17,000,000","17,100,000","17,000,000","17,000,000","17,200,000","17,100,000"
TangibleBookValue,"668,998,000","579,812,000","619,693,000","643,162,000","285,656,000","303,788,000","170,506,000","71,959,000","24,626,000","39,570,000","50,398,000","59,220,000","36,168,000","45,187,000","68,527,000","81,841,000","88,624,000","93,397,000","87,589,000","86,146,000","86,835,000","92,015,000","100,729,000","111,817,000","81,162,000","83,157,000","81,642,000","84,920,000","86,950,000","89,971,000","86,320,000","84,662,000","28,491,000","13,658,000","-26,079,000","-21,738,000","-16,130,000","-7,583,000","14,509,000","25,979,000","36,037,000","-17,833,000","-13,451,000","-16,531,000","-9,333,000","16,120,000","8,350,000","20,501,000","1,338,000","16,760,000","31,342,000","20,049,000","11,444,000","28,695,000","47,058,000","69,799,000","94,031,000","116,886,000","134,022,000","148,182,000","162,934,000","82,829,000","100,795,000","122,688,000","139,730,000","228,428,000","241,469,000","258,466,000","276,244,000","281,835,000","212,964,000","219,273,000","238,339,000","245,875,000","205,085,000","219,971,000","234,889,000","255,858,000","271,702,000","292,148,000","305,050,000","313,900,000","319,716,000","324,575,000","75,210,000","80,263,000","83,251,000","69,602,000","70,815,000","14,900,000","14,800,000","13,900,000","14,200,000","15,000,000","15,300,000","15,200,000","15,200,000","14,400,000","14,200,000","13,900,000","13,700,000","13,600,000","13,500,000","12,400,000","12,100,000","11,300,000","11,000,000","10,900,000","10,800,000","10,600,000","10,500,000","10,500,000","10,300,000","10,300,000","10,200,000","10,100,000","10,000,000","9,900,000","9,900,000","9,700,000"
TotalDebt,"98,098,000","99,846,000","97,843,000","91,697,000","93,220,000","101,927,000","182,773,000","195,935,000","201,141,000","181,079,000","112,056,000","123,112,000","114,390,000","105,752,000","89,215,000","91,773,000","92,898,000","83,810,000","92,040,000","92,076,000","91,958,000","92,200,000","87,273,000","56,598,000","56,426,000","31,597,000","20,356,000","20,058,000","17,674,000","14,757,000","14,806,000","14,853,000","15,847,000","44,087,000","59,606,000","54,439,000","15,395,000","12,601,000","9,136,000","9,154,000","9,125,000","9,160,000","9,161,000","3,638,000","8,141,000","6,110,000","5,032,000","5,112,000","5,229,000","5,304,000","5,407,000","5,373,000","5,305,000","5,255,000","4,870,000","3,892,000","1,886,000","1,428,000","1,537,000","1,616,000","1,538,000","1,393,000","1,331,000","949,000","1,087,000","1,239,000","1,407,000","1,536,000","1,667,000","1,779,000","2,015,000","2,123,000","2,025,000","2,511,000","1,807,000","1,879,000","1,839,000","1,911,000","1,981,000","2,051,000","2,118,000","2,179,000","1,427,000","1,427,000","1,550,000","1,575,000","1,625,000","1,662,000","1,700,000","1,800,000","1,900,000","2,200,000","2,300,000","3,300,000","2,700,000","2,900,000","3,200,000","3,500,000","4,400,000","4,600,000","4,900,000","5,200,000","6,800,000","7,600,000","7,700,000","7,400,000","7,200,000","6,800,000","6,900,000","6,300,000","6,400,000","6,700,000","6,600,000","6,700,000","6,800,000","7,000,000","7,000,000","7,100,000","7,300,000","7,400,000"
NetDebt,,,,,,,"22,150,000","118,775,000","161,568,000","132,210,000","102,622,000","107,094,000","99,501,000","78,002,000","49,924,000","43,110,000","25,925,000","7,034,000","42,746,000","56,393,000","45,504,000","34,554,000","3,086,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000",,"2,100,000","1,700,000","1,000,000","1,800,000",,,"1,700,000","4,400,000","900,000","500,000","200,000","100,000","1,200,000","800,000","1,200,000","1,500,000","300,000"
ShareIssued,"386,708,533","366,772,848","366,692,123","366,551,452","322,554,640","322,470,376","294,763,169","236,217,119","211,090,238","211,000,023","193,651,180","118,430,133","13,709,328","9,047,609","7,985,728","7,705,229","7,090,114","6,474,221","5,798,449","5,088,387","3,972,022","3,475,825","2,932,983","2,793,960","2,568,788","2,342,521","2,163,717","2,118,723","2,090,482","2,027,980","1,994,466","1,971,846","1,781,028","1,642,089","1,363,294","1,333,739","1,332,918","1,315,973","1,290,696","1,290,751","1,290,217","976,304","961,145","882,785","879,841","858,598","784,516","784,410","592,152","585,989","586,060","536,312","477,488","477,511","477,511","477,511","477,215","474,244","472,723","472,192","471,786","369,714","368,853","368,694","367,251","338,628","336,782","335,373","334,706","334,465","334,252","334,212","333,590","331,213","273,769","273,307","273,117","273,041","272,420","272,420","271,636","271,456","270,822","270,753","219,367","219,325","218,480","213,463","213,338","177,193","175,720","174,252","173,585","172,251","171,936","171,825","170,824","167,360","166,637","166,304","165,007","163,302","162,913","159,745","169,916","156,558","155,298","155,076","154,798","154,557","154,075","153,834","153,557","153,557","153,242","153,242","153,242","153,075","153,075","153,075"
OrdinarySharesNumber,"386,608,869","366,686,186","366,618,693","366,483,758","322,492,804","322,412,296","294,706,758","236,172,797","211,056,044","210,965,829","193,608,684","118,387,637","13,666,833","9,034,568","7,972,686","7,689,983","7,074,868","6,466,816","5,791,044","5,080,982","3,964,617","3,474,032","2,931,190","2,792,167","2,566,995","2,342,034","2,163,230","2,118,436","2,090,195","2,027,693","1,994,150","1,971,530","1,780,712","1,642,050","1,363,255","1,333,700","1,332,879","1,315,934","1,290,657","1,290,712","1,290,178","976,265","961,106","882,746","879,802","858,559","784,477","784,371","592,113","585,950","586,021","536,273","477,449","477,449","477,449","477,449","477,215","474,244","472,723","472,192","471,786","369,714","368,853","368,694","367,251","338,628","336,782","335,373","334,706","334,465","334,252","334,212","333,590","331,213","273,769","273,307","273,117","273,041","272,420","272,420","271,636","271,456","270,822","270,753","219,367","219,325","218,480","213,463","213,338","177,193","175,720","174,252","173,585","172,251","171,936","171,825","170,824","167,360","166,637","166,304","165,007","163,302","162,913","159,745","169,916","156,558","155,298","155,076","154,798","154,557","154,075","153,834","153,557","153,557","153,242","153,242","153,242","153,075","153,075","153,075"
TreasurySharesNumber,"99,664","86,662","73,430","67,694","61,836","58,080","56,411","44,322","34,194","34,194","42,496","42,496","42,495","13,041","13,042","15,246","15,246","7,405","7,405","7,405","7,405","1,793","1,793","1,793","1,793","487","487","287","287","287","316","316","316","39","39","39","39","39","39","39","39","39","39","39","39","39","39","39","39","39","39","39","39","62","62","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
