name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,06/30/2011
		OtherNonCurrentLiabilities,"215,000,000","182,000,000","222,000,000","225,000,000","226,000,000","187,000,000","357,000,000","375,000,000","373,000,000","171,000,000","168,000,000","163,000,000","156,000,000","168,000,000","277,000,000","307,000,000","300,000,000","148,000,000","228,000,000","222,000,000","215,000,000","126,000,000","207,000,000","196,000,000","192,000,000","105,000,000","104,000,000","97,000,000","92,000,000","87,000,000","84,000,000","75,000,000","73,000,000","44,654,000","42,275,000","34,263,000","30,005,000","25,563,000","15,070,000","15,669,000","16,196,000","15,952,000","11,966,000"
TotalEquityGrossMinorityInterest,"767,000,000","789,000,000","794,000,000","779,000,000","785,000,000","886,000,000","908,000,000","912,000,000","1,027,000,000","1,161,000,000","1,648,000,000","1,575,000,000","1,507,000,000","1,471,000,000","1,442,000,000","1,347,000,000","1,390,000,000","1,363,000,000","1,417,000,000","1,354,000,000","1,384,000,000","1,502,000,000","1,580,000,000","1,505,000,000","1,464,000,000","1,412,000,000","1,326,000,000","1,241,000,000","1,179,000,000","1,125,000,000","1,086,000,000","1,026,000,000","944,000,000","864,480,000","828,806,000","851,959,000","800,262,000","726,968,000","703,289,000","626,968,000","354,710,000","293,537,000","647,012,000"
	StockholdersEquity,"767,000,000","789,000,000","794,000,000","779,000,000","785,000,000","886,000,000","908,000,000","912,000,000","1,027,000,000","1,161,000,000","1,648,000,000","1,575,000,000","1,507,000,000","1,471,000,000","1,442,000,000","1,347,000,000","1,390,000,000","1,363,000,000","1,417,000,000","1,354,000,000","1,384,000,000","1,502,000,000","1,580,000,000","1,505,000,000","1,464,000,000","1,412,000,000","1,326,000,000","1,241,000,000","1,179,000,000","1,125,000,000","1,086,000,000","1,026,000,000","944,000,000","864,480,000","828,806,000","851,959,000","800,262,000","726,968,000","688,644,000","626,968,000","354,710,000","293,537,000","647,012,000"
		CapitalStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144,000","144,000","144,000","143,000","143,000","143,000","142,000","134,000","134,000","648,283,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
			CommonStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144,000","144,000","144,000","143,000","143,000","143,000","142,000","134,000","134,000","648,283,000"
		AdditionalPaidInCapital,"1,342,000,000","1,326,000,000","1,297,000,000","1,275,000,000","1,244,000,000","1,253,000,000","1,224,000,000","1,193,000,000","1,167,000,000","1,150,000,000","1,114,000,000","1,081,000,000","1,046,000,000","1,037,000,000","1,010,000,000","979,000,000","946,000,000","926,000,000","901,000,000","873,000,000","843,000,000","831,000,000","808,000,000","783,000,000","758,000,000","741,000,000","707,000,000","687,000,000","692,000,000","673,000,000","653,000,000","633,000,000","618,000,000","608,001,000","590,685,000","573,472,000","545,859,000","531,256,000","526,397,000","525,806,000","305,379,000","293,744,000",
		RetainedEarnings,"207,000,000","241,000,000","270,000,000","269,000,000","309,000,000","389,000,000","461,000,000","509,000,000","662,000,000","681,000,000","1,156,000,000","1,106,000,000","1,072,000,000","1,043,000,000","1,035,000,000","966,000,000","935,000,000","926,000,000","1,010,000,000","985,000,000","958,000,000","945,000,000","944,000,000","888,000,000","853,000,000","826,000,000","823,000,000","749,000,000","691,000,000","628,000,000","592,000,000","538,000,000","470,000,000","401,881,000","381,607,000","325,725,000","258,737,000","196,438,000","162,859,000","103,499,000","50,480,000","2,369,000",
		TreasuryStock,"722,000,000","722,000,000","722,000,000","722,000,000","722,000,000","722,000,000","722,000,000","722,000,000","722,000,000","607,000,000","547,000,000","547,000,000","547,000,000","547,000,000","547,000,000","547,000,000","457,000,000","447,000,000","447,000,000","447,000,000","347,000,000","197,000,000","113,000,000","104,000,000","93,000,000","92,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,221,000","142,322,000","42,407,000",,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-60,000,000","-56,000,000","-51,000,000","-43,000,000","-46,000,000","-34,000,000","-55,000,000","-68,000,000","-80,000,000","-63,000,000","-75,000,000","-65,000,000","-64,000,000","-62,000,000","-56,000,000","-51,000,000","-34,000,000","-42,000,000","-47,000,000","-57,000,000","-70,000,000","-77,000,000","-59,000,000","-62,000,000","-54,000,000","-63,000,000","-59,000,000","-50,000,000","-59,000,000","-31,000,000","-14,000,000",,"1,000,000","-325,000","-1,308,000","-4,975,000","-4,477,000","-869,000","-755,000","-2,479,000","-1,283,000","-2,710,000","-1,271,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,645,000",,,,
TotalCapitalization,"1,601,000,000","1,622,000,000","1,626,000,000","1,611,000,000","1,616,000,000","1,377,000,000","1,398,000,000","1,612,000,000","1,727,000,000","1,161,000,000","1,648,000,000","1,575,000,000","1,507,000,000","1,471,000,000","1,442,000,000","1,347,000,000","1,390,000,000","1,593,000,000","1,682,000,000","1,614,000,000","1,594,000,000","1,593,000,000","1,600,000,000","1,596,000,000","1,574,000,000","1,612,000,000","1,613,000,000","1,528,000,000","1,429,000,000","1,385,000,000","1,356,000,000","1,306,000,000","1,234,000,000","1,164,480,000","1,138,806,000","1,171,959,000","1,130,262,000","1,066,968,000","1,038,644,000","986,968,000","724,710,000","673,537,000","647,012,000"
CommonStockEquity,"767,000,000","789,000,000","794,000,000","779,000,000","785,000,000","886,000,000","908,000,000","912,000,000","1,027,000,000","1,161,000,000","1,648,000,000","1,575,000,000","1,507,000,000","1,471,000,000","1,442,000,000","1,347,000,000","1,390,000,000","1,363,000,000","1,417,000,000","1,354,000,000","1,384,000,000","1,502,000,000","1,580,000,000","1,505,000,000","1,464,000,000","1,412,000,000","1,326,000,000","1,241,000,000","1,179,000,000","1,125,000,000","1,086,000,000","1,026,000,000","944,000,000","864,480,000","828,806,000","851,959,000","800,262,000","726,968,000","688,644,000","626,968,000","354,710,000","293,537,000","647,012,000"
CapitalLeaseObligations,"113,000,000","120,000,000","99,000,000","130,000,000","111,000,000","143,000,000","27,000,000","25,000,000","25,000,000","167,000,000","145,000,000","147,000,000","149,000,000","83,000,000",,,,"84,000,000",,,,"84,000,000",,,,"84,000,000","83,000,000","81,000,000","82,000,000","67,000,000","50,000,000","36,000,000",,"7,877,000",,,,,,,,,
NetTangibleAssets,"-134,000,000","-119,000,000","-121,000,000","-150,000,000","-147,000,000","-62,000,000","-26,000,000","-20,000,000","100,000,000","211,000,000","810,000,000","719,000,000","644,000,000","597,000,000","553,000,000","446,000,000","491,000,000","463,000,000","511,000,000","448,000,000","482,000,000","599,000,000","658,000,000","603,000,000","555,000,000","504,000,000","405,000,000","299,000,000","263,000,000","177,000,000","158,000,000","306,000,000","392,000,000","310,654,000","277,113,000","297,822,000","294,083,000","217,094,000","180,560,000","119,344,000","-155,878,000","-217,385,000","133,952,000"
WorkingCapital,"576,000,000","583,000,000","597,000,000","562,000,000","568,000,000","331,000,000","382,000,000","604,000,000","701,000,000","98,000,000","713,000,000","633,000,000","552,000,000","522,000,000","473,000,000","409,000,000","449,000,000","621,000,000","620,000,000","559,000,000","551,000,000","527,000,000","516,000,000","532,000,000","532,000,000","553,000,000","587,000,000","490,000,000","442,000,000","366,000,000","375,000,000","469,000,000","352,000,000","387,396,000","390,941,000","370,173,000","409,371,000","436,854,000","522,058,000","460,577,000","197,905,000","147,929,000","137,276,000"
InvestedCapital,"1,601,000,000","1,622,000,000","1,626,000,000","1,611,000,000","1,616,000,000","1,377,000,000","1,398,000,000","1,612,000,000","1,727,000,000","1,161,000,000","1,648,000,000","1,575,000,000","1,507,000,000","1,471,000,000","1,442,000,000","1,347,000,000","1,397,000,000","1,600,000,000","1,689,000,000","1,621,000,000","1,601,000,000","1,673,000,000","1,676,000,000","1,597,000,000","1,575,000,000","1,613,000,000","1,614,000,000","1,529,000,000","1,509,000,000","1,463,000,000","1,432,000,000","1,379,000,000","1,305,000,000","1,232,941,000","1,204,983,000","1,236,592,000","1,191,571,000","1,139,113,000","1,103,127,000","1,041,329,000","769,337,000","720,271,000","651,647,000"
TangibleBookValue,"-134,000,000","-119,000,000","-121,000,000","-150,000,000","-147,000,000","-62,000,000","-26,000,000","-20,000,000","100,000,000","211,000,000","810,000,000","719,000,000","644,000,000","597,000,000","553,000,000","446,000,000","491,000,000","463,000,000","511,000,000","448,000,000","482,000,000","599,000,000","658,000,000","603,000,000","555,000,000","504,000,000","405,000,000","299,000,000","263,000,000","177,000,000","158,000,000","306,000,000","392,000,000","310,654,000","277,113,000","297,822,000","294,083,000","217,094,000","180,560,000","119,344,000","-155,878,000","-217,385,000","133,952,000"
TotalDebt,"947,000,000","953,000,000","931,000,000","962,000,000","942,000,000","634,000,000","517,000,000","725,000,000","725,000,000","167,000,000","145,000,000","147,000,000","149,000,000","83,000,000",,,"7,000,000","321,000,000","272,000,000","267,000,000","217,000,000","255,000,000","96,000,000","92,000,000","111,000,000","285,000,000","371,000,000","369,000,000","412,000,000","405,000,000","396,000,000","389,000,000","361,000,000","376,338,000","376,177,000","384,633,000","391,309,000","412,145,000","414,483,000","414,361,000","414,627,000","426,734,000","4,635,000"
NetDebt,"53,000,000","110,000,000","150,000,000","57,000,000","157,000,000","73,000,000","44,000,000","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"42,000,000","17,313,000","99,819,000","184,575,000","179,442,000","44,630,000",,,"206,002,000","243,202,000",
ShareIssued,"158,436,699","157,456,648","156,977,648","156,218,006","155,714,850","153,575,220","153,315,818","153,212,250","152,909,680","151,498,306","151,415,847","151,325,157","151,056,629","149,958,009","149,669,882","149,578,031","149,196,871","148,417,262","148,310,994","148,209,997","148,118,414","147,506,466","147,365,713","147,230,267","147,095,395","146,636,241","146,362,300","146,272,350","145,698,364","145,115,464","145,033,675","144,891,352","144,772,012","144,337,797","144,172,882","143,927,918","143,344,815","142,860,137","142,360,832","142,311,936","134,195,743","133,461,807","133,461,807"
OrdinarySharesNumber,"139,592,085","138,612,034","138,133,034","137,373,392","136,870,236","134,730,606","134,471,204","134,367,636","134,085,696","137,381,772","139,359,159","139,268,469","138,999,941","137,901,321","137,613,194","137,521,343","139,469,731","138,942,772","138,836,504","138,735,507","141,193,004","144,110,979","145,622,183","145,628,999","145,678,187","145,243,110","144,168,127","144,078,177","143,504,191","142,921,291","142,912,966","142,770,643","142,651,303","142,217,088","142,089,173","143,252,918","143,344,815","142,860,137","142,360,832","142,311,936","134,195,743","133,461,807","133,461,807"
TreasurySharesNumber,"18,844,614","18,844,614","18,844,614","18,844,614","18,844,614","18,844,614","18,844,614","18,844,614","18,823,984","14,116,534","12,056,688","12,056,688","12,056,688","12,056,688","12,056,688","12,056,688","9,727,140","9,474,490","9,474,490","9,474,490","6,925,410","3,395,487","1,743,530","1,601,268","1,417,208","1,393,131","2,194,173","2,194,173","2,194,173","2,194,173","2,120,709","2,120,709","2,120,709","2,120,709","2,083,709","675,000",,,,,,,
