name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,06/30/2007,06/30/2006
			NetLongTermDebtIssuance,"-31,131,000","-9,175,000","-7,724,000","-7,020,000","-7,212,000","-5,648,000","-6,566,000","403,721,000","-6,072,000","-6,644,000","-7,499,000","-7,460,000","-7,136,000","-6,960,000","-3,420,000","-3,518,000","-2,988,000","-3,326,000","-3,244,000","-3,743,000","-3,818,000","-3,763,000","-4,139,000","-3,977,000","-3,974,000","-4,058,000","-4,429,000","-4,941,000","-5,196,000","-5,256,000","-5,588,000","-5,899,000","-5,706,000","-5,843,000","-5,589,000","-5,946,000","-5,957,000","-5,215,000","-5,634,000","-5,002,000","-5,027,000","-4,440,000","-4,994,000","-3,959,000","-5,991,000","-3,810,000","-3,583,000","-3,720,000","-3,370,000","-3,330,000","-3,404,000","-2,841,000","-2,392,000",,,,,,,"27,000"
				LongTermDebtIssuance,"0","0","0","0","0","0","-780,000","409,390,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
				LongTermDebtPayments,"-31,131,000","-9,175,000","-7,724,000","-7,020,000","-7,212,000","-5,648,000","-5,786,000","-5,669,000","-6,072,000","-6,644,000","-7,499,000","-7,460,000","-7,136,000","-6,960,000","-3,420,000","-3,518,000","-2,988,000","-3,326,000","-3,244,000","-3,743,000","-3,818,000","-3,763,000","-4,139,000","-3,977,000","-3,974,000","-4,058,000","-4,429,000","-4,941,000","-5,196,000","-5,256,000","-5,588,000","-5,899,000","-5,706,000","-5,843,000","-5,589,000","-5,946,000","-5,957,000","-5,215,000","-5,634,000","-5,002,000","-5,027,000","-4,440,000","-4,994,000","-3,959,000","-5,991,000","-3,810,000","-3,583,000","-3,720,000","-3,370,000","-3,330,000","-3,404,000","-2,841,000","-2,392,000",,,,,,,"27,000"
			NetShortTermDebtIssuance,"0","0","0","0","0","0","0","-100,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","703,000","-703,000","3,184,000","-15,321,000","14,376,000","-306,000","-18,000","-319,000","-314,000","-378,000","-799,000",,,,,,,
				ShortTermDebtIssuance,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"1,933,000","0",,,"0","0",,,"5,000",,,,,,,
				ShortTermDebtPayments,"0","0","0","0","0","0","0","-100,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-703,000","1,251,000","-15,321,000","-624,000","-306,000","-18,000","-319,000","-314,000","-378,000",,,,,,,,
		NetCommonStockIssuance,"-37,819,000","-2,059,000","-29,361,000","-6,043,000","-356,000","-2,764,000","-300,000","-5,808,000","-257,000","-1,621,000","-185,000","-4,698,000","-302,000","-2,751,000","-833,000","-6,072,000","-28,033,000","-4,006,000","-1,664,000","-4,093,000","-1,955,000","-2,586,000","-152,000","-1,498,000","-338,000","-716,000","-412,000","-1,928,000","-284,000","-920,000","-356,000","-27,564,000","-22,672,000","-21,788,000","-7,598,000","-1,508,000","-729,000","-1,016,000","-156,000","-645,000","-1,292,000","267,000",,,,,,,,,,,,,"974,000","5,348,000","1,389,000","22,000",,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-6,322,000","974,000","5,348,000","1,389,000","22,000",,
			CommonStockPayments,"-37,819,000","-2,059,000","-29,361,000","-6,043,000","-356,000","-2,764,000","-300,000","-5,808,000","-257,000","-1,621,000","-185,000","-4,698,000","-302,000","-2,751,000","-833,000","-6,072,000","-28,033,000","-4,006,000","-1,664,000","-4,093,000","-1,955,000","-2,586,000","-152,000","-1,498,000","-338,000","-716,000","-412,000","-1,928,000","-284,000","-920,000","-356,000","-27,564,000","-22,672,000","-21,788,000","-7,598,000","-1,508,000","-729,000","-1,016,000","-156,000","-645,000","-1,292,000","267,000",,,,,,,,,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0","0",,
		ProceedsFromStockOptionExercised,"415,000","145,000","0","246,000","24,000","421,000","271,000","32,000","16,000","0","6,000","42,000","847,000","1,148,000","1,025,000","10,000","12,000","126,000","0","58,000","5,435,000","1,081,000","0","437,000","0","0","0","14,000","40,000","352,000","0","161,000","1,850,000","827,000","511,000","7,106,000","4,226,000","2,420,000","551,000","56,000","257,000","363,000","1,718,000","1,042,000","5,112,000","5,341,000","1,802,000","1,109,000","1,548,000","2,010,000","3,595,000","1,383,000","2,677,000",,,,,,,"26,000"
		NetOtherFinancingCharges,"-7,858,000","0",,,"0","0","0","-71,239,000",,,,,"0","-40,000",,,,,,,"41,000","0","147,000","103,000","0","0","0","6,000","834,000","-103,000","-226,000","-387,000","2,822,000","745,000","-1,602,000","385,000","4,476,000","1,881,000","1,446,000","1,086,000","-3,120,000","-921,000","789,000","130,000","1,106,000","3,560,000","166,000","122,000","3,105,000","2,010,000","1,862,000","332,000","-92,000","3,044,000","6,852,000","2,194,000","-728,000","-471,000","0","668,000"
EndCashPosition,"308,564,000","308,564,000","257,491,000","219,024,000","386,582,000","330,033,000","259,178,000","309,784,000","213,299,000","151,534,000","213,141,000","167,444,000","284,621,000","236,025,000","205,275,000","145,049,000","233,113,000","227,907,000","189,502,000","147,342,000","230,864,000","194,708,000","182,146,000","135,088,000","213,989,000","199,508,000","171,277,000","150,864,000","195,852,000","142,850,000","124,234,000","109,196,000","196,109,000","185,332,000","162,889,000","163,474,000","181,480,000","156,968,000","143,192,000","107,938,000","144,652,000","123,653,000","133,872,000","133,472,000","193,099,000","40,080,000","35,157,000","62,348,000","81,751,000","66,491,000","48,030,000","38,298,000","49,461,000","56,437,000","50,372,000","49,023,000","71,682,000","66,966,000","1,660,000","9,475,000"
	ChangesInCash,"-21,469,000","51,073,000","38,467,000","-167,558,000","56,549,000","70,855,000","-50,606,000","96,485,000","61,765,000","-61,607,000","45,697,000","-117,177,000","48,596,000","30,750,000","60,226,000","-88,064,000","5,206,000","38,405,000","42,160,000","-83,522,000","36,155,000","12,556,000","47,068,000","-78,893,000","14,476,000","28,230,000","20,424,000","-44,981,000","52,556,000","18,674,000","16,022,000","-85,811,000","10,694,000","22,372,000","-821,000","-18,578,000","24,477,000","14,290,000","34,932,000","-36,963,000","21,558,000","-10,242,000","376,000","-59,709,000","153,167,000","4,785,000","-27,229,000","-19,403,000","15,260,000","18,461,000","9,732,000","-11,163,000","-6,976,000","6,065,000","1,349,000","-22,659,000","4,716,000","-1,757,000","-3,487,000","-1,397,000"
	EffectOfExchangeRateChanges,,,,,,,,,,,,,,,,,"0","0",,,"1,000","6,000","-10,000","-8,000","5,000","1,000","-11,000","-7,000","446,000","-58,000","-984,000","-1,102,000","83,000","71,000","236,000","572,000","35,000","-514,000","322,000","249,000","-559,000","23,000","24,000","82,000","-148,000","138,000",,,,,,,,,,,,,,
	BeginningCashPosition,"330,033,000","257,491,000","219,024,000","386,582,000","330,033,000","259,178,000","309,784,000","213,299,000","151,534,000","213,141,000","167,444,000","284,621,000","236,025,000","205,275,000","145,049,000","233,113,000","227,907,000","189,502,000","147,342,000","230,864,000","194,708,000","182,146,000","135,088,000","213,989,000","199,508,000","171,277,000","150,864,000","195,852,000","142,850,000","124,234,000","109,196,000","196,109,000","185,332,000","162,889,000","163,474,000","181,480,000","156,968,000","143,192,000","107,938,000","144,652,000","123,653,000","133,872,000","133,472,000","193,099,000","40,080,000","35,157,000","62,348,000","81,751,000","66,491,000","48,030,000","38,298,000","49,461,000","56,437,000","50,372,000","49,023,000","71,682,000","66,966,000","68,723,000","5,147,000","10,872,000"
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,,,,,,"-9,934,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,,"-184,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-65,297,000","-18,436,000","-14,152,000","-15,344,000","-17,365,000","-11,344,000","-10,756,000","-12,798,000","-9,216,000","-9,474,000","-9,337,000","-16,970,000","-11,683,000","-9,447,000","-9,536,000","-17,740,000","-10,001,000","-9,433,000","-8,247,000","-15,522,000","-15,061,000","-9,300,000","-9,835,000","-14,028,000","-21,915,000","-15,169,000","-11,625,000","-14,191,000","-16,460,000","-14,233,000","-12,453,000","-18,594,000","-13,236,000","-12,523,000","-11,008,000","-12,602,000","-13,616,000","-10,944,000","-10,541,000","-15,244,000","-9,999,000","-1,107,000","-16,460,000","-4,911,000","-9,268,000","-6,998,000","-4,736,000","-8,561,000","-2,870,000","-2,373,000","-2,261,000","-2,853,000","-3,334,000","-2,861,000","-5,363,000","-2,397,000","-13,268,000",,"-3,285,000","-4,606,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-6,322,000","974,000","5,348,000","1,389,000","22,000",,
IssuanceOfDebt,"0","0","0","0","0","0","-780,000","409,390,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"1,933,000","0",,,"0","0",,,"5,000",,,,,,,"0"
RepaymentOfDebt,"-31,131,000","-9,175,000","-7,724,000","-7,020,000","-7,212,000","-5,648,000","-5,786,000","-105,669,000","-6,072,000","-11,644,000","-7,499,000","-7,460,000","-7,136,000","-6,960,000","-3,420,000","-3,518,000","-2,988,000","-3,326,000","-3,244,000","-3,743,000","-3,818,000","-3,763,000","-4,139,000","-3,977,000","-3,974,000","-4,058,000","-4,429,000","-4,941,000","-5,196,000","-5,256,000","-5,588,000","-5,899,000","-5,706,000","-5,843,000","-5,589,000","-5,946,000","-5,957,000","-5,215,000","-5,634,000","-5,002,000","-5,027,000","-4,440,000","-4,291,000","-4,662,000","-4,740,000","-19,131,000","-4,207,000","-4,026,000","-3,388,000","-3,649,000","-3,718,000","-3,219,000","-3,196,000",,,,,,,"27,000"
RepurchaseOfCapitalStock,"-37,819,000","-2,059,000","-29,361,000","-6,043,000","-356,000","-2,764,000","-300,000","-5,808,000","-257,000","-1,621,000","-185,000","-4,698,000","-302,000","-2,751,000","-833,000","-6,072,000","-28,033,000","-4,006,000","-1,664,000","-4,093,000","-1,955,000","-2,586,000","-152,000","-1,498,000","-338,000","-716,000","-412,000","-1,928,000","-284,000","-920,000","-356,000","-27,564,000","-22,672,000","-21,788,000","-7,598,000","-1,508,000","-729,000","-1,016,000","-156,000","-645,000","-1,292,000","267,000",,,,,,,,,,,,,,,,,,
FreeCashFlow,"139,134,000","74,635,000","105,690,000","-146,854,000","105,663,000","79,735,000","23,820,000","-127,331,000","68,174,000","14,816,000","56,212,000","-103,784,000","56,627,000","38,964,000","64,441,000","-66,832,000","40,215,000","46,715,000","49,238,000","-75,744,000","36,292,000","17,824,000","60,346,000","-73,958,000","38,741,000","33,004,000","25,265,000","-38,132,000","57,162,000","24,601,000","22,192,000","-45,610,000","28,735,000","48,431,000","13,457,000","-16,515,000","22,461,000","16,220,000","38,725,000","-32,458,000","36,522,000","4,830,000","-966,000","-39,872,000","30,921,000","12,959,000","7,170,000","-13,400,000","18,595,000","21,865,000","10,974,000","-6,268,000","-1,634,000","9,506,000","-3,735,000","-24,947,000","-3,674,000","8,938,000","-5,046,000","-2,118,000"
