name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,07/31/1990
		Inventory,"247,276,000","263,311,000","254,260,000","216,955,000","185,336,000","190,352,000","168,664,000","179,967,000","227,876,000","265,256,000","281,921,000","266,440,000","257,803,000","275,130,000","277,438,000","249,689,000","254,298,000","276,771,000","308,683,000","301,361,000","308,165,000","330,683,000","332,862,000","91,861,000","90,714,000","93,458,000","98,188,000","88,080,000","82,554,000","91,088,000","94,890,000","77,587,000","72,279,000","77,793,000","82,569,000","82,005,000","64,771,000","65,345,000","65,692,000","52,978,000","47,106,000","44,412,000","54,916,000","54,636,000","48,884,000","47,406,000","44,018,000","34,871,000","31,435,000","34,437,000","38,410,000","30,748,000","25,916,000","28,738,000","33,781,000","37,007,000","35,346,000","35,612,000","34,947,000","32,168,000","30,048,000","28,761,000","28,018,000","21,439,000","20,701,000","21,987,000","21,461,000","18,451,000","16,104,000","17,644,000","18,074,000","16,471,000","14,467,000","15,588,000","15,011,000","13,248,000","12,330,000","13,648,000","13,093,000","11,301,000","10,812,000","12,681,000","12,791,000","12,151,000","14,182,000","17,221,000","18,153,000","17,960,000","17,531,000","21,091,000","20,600,000","18,300,000","17,600,000","15,800,000","13,300,000","12,000,000","11,400,000","11,000,000","10,000,000","9,600,000","10,500,000","10,400,000","8,800,000","7,500,000","8,000,000","8,300,000","7,600,000","7,800,000","8,300,000","7,800,000","6,000,000","5,200,000","4,900,000","4,800,000","4,200,000","3,600,000","3,200,000","3,100,000","2,900,000","2,600,000","1,800,000","1,200,000","900,000","800,000","800,000","500,000"
		PrepaidAssets,"22,592,000","12,288,000","10,002,000","11,698,000","8,629,000","9,388,000","10,647,000","10,689,000","10,326,000","11,367,000","9,275,000","9,590,000","9,329,000","17,317,000","18,396,000","19,913,000","21,575,000","20,236,000","23,818,000","19,667,000","14,331,000","25,264,000","31,935,000","7,781,000","6,911,000","9,897,000","5,815,000","3,853,000","3,302,000","4,970,000","6,292,000","1,724,000","2,425,000","3,369,000","4,618,000","2,566,000","7,150,000","4,225,000","11,363,000","1,763,000","3,451,000","9,705,000","6,700,000","10,148,000","10,581,000","5,644,000","5,169,000","4,740,000","4,148,000","7,093,000","6,181,000","4,108,000","4,062,000","7,393,000","5,435,000","6,175,000","6,095,000","9,103,000","10,301,000","8,634,000","6,374,000","5,901,000","7,026,000","6,651,000","4,487,000","5,430,000","1,812,000","1,731,000","1,178,000","1,378,000","1,303,000","1,114,000","900,000","964,000","1,239,000","523,000","960,000","1,161,000","1,466,000","1,600,000","1,149,000","1,226,000","2,439,000","2,060,000","1,536,000",,,,,"4,487,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,632,000","7,009,000","7,056,000","7,122,000","6,299,000","5,348,000","5,190,000","5,044,000","3,348,000","1,148,000","1,148,000","1,148,000","1,078,000","1,078,000","1,078,000","1,078,000",,,,,,,,,"482,000",,,,"28,528,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,632,000","7,009,000","7,056,000","7,122,000","6,299,000","5,348,000","5,190,000","5,044,000","3,348,000","1,148,000","1,148,000","1,148,000","1,078,000","1,078,000","1,078,000","1,078,000",,,,,,,,,"482,000",,,,"28,528,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","45,000","118,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"119,147,000","143,944,000",,,,,,,,,,,,,,,,,,,,,,,,"9,897,000","12,447,000","10,862,000","10,358,000","12,092,000","12,591,000","7,072,000","7,615,000","8,413,000","7,966,000","3,714,000","8,298,000","5,373,000","12,441,000","2,841,000","4,529,000",,"6,745,000","10,266,000","245,000","500,000","941,000","1,390,000","1,581,000","3,221,000","4,319,000","8,570,000","9,631,000","8,512,000","24,481,000",,"320,000","1,509,000",,,,,,,,,,"829,000",,"867,000",,"3,044,000","3,141,000","1,613,000",,,,,,,,,,,,"1,884,000","2,828,000","3,012,000","4,856,000",,"6,300,000","4,900,000","3,000,000","2,900,000","1,200,000","14,500,000","16,300,000","15,700,000","14,100,000","12,800,000","13,500,000","13,500,000","12,500,000","10,000,000","9,700,000","10,100,000","9,600,000","9,400,000","9,400,000","9,200,000","7,700,000","7,600,000","6,500,000","6,000,000","5,300,000","5,100,000","4,900,000","5,000,000","4,700,000","3,800,000","1,800,000","1,000,000","100,000","400,000","500,000",
	TotalNonCurrentAssets,"2,704,237,000","2,707,094,000","1,822,038,000","1,818,046,000","1,742,549,000","1,747,632,000","1,662,764,000","1,654,942,000","1,640,101,000","1,698,451,000","1,633,081,000","1,634,395,000","1,617,682,000","1,318,082,000","1,307,878,000","1,247,954,000","1,237,297,000","1,220,587,000","1,236,931,000","1,247,590,000","1,254,756,000","1,253,068,000","1,291,638,000","456,711,000","457,435,000","431,587,000","424,444,000","429,552,000","405,058,000","406,800,000","396,454,000","382,965,000","380,650,000","368,751,000","341,183,000","326,791,000","272,366,000","266,262,000","258,714,000","216,128,000","199,666,000","146,618,000","140,828,000","145,468,000","138,128,000","137,448,000","134,352,000","123,612,000","124,279,000","119,699,000","136,381,000","134,020,000","130,262,000","134,486,000","94,066,000","153,198,000","152,038,000","148,750,000","146,482,000","138,332,000","127,277,000","118,428,000","102,958,000","81,373,000","79,707,000","77,818,000","76,571,000","75,509,000","74,352,000","71,412,000","70,776,000","70,080,000","68,986,000","68,338,000","71,675,000","71,340,000","70,634,000","72,858,000","71,124,000","69,968,000","69,830,000","70,840,000","69,611,000","70,091,000","68,153,000","68,652,000","68,914,000","69,136,000","68,588,000","67,750,000","65,100,000","64,700,000","64,700,000","56,600,000","54,000,000","32,800,000","29,900,000","29,800,000","29,600,000","29,400,000","29,200,000","29,500,000","28,100,000","25,200,000","25,300,000","24,800,000","24,900,000","24,600,000","25,800,000","25,900,000","22,500,000","16,200,000","16,200,000","16,100,000","16,100,000","15,900,000","15,400,000","15,000,000","12,800,000","12,600,000","5,000,000","2,400,000","2,000,000","1,700,000","1,600,000","1,500,000"
		NetPPE,"774,637,000","768,587,000","711,082,000","703,506,000","672,035,000","672,624,000","631,002,000","624,177,000","609,906,000","640,716,000","588,547,000","584,082,000","574,564,000","251,645,000","250,088,000","236,434,000","234,126,000","230,341,000","234,309,000","237,282,000","237,258,000","236,057,000","240,749,000","123,895,000","120,712,000","112,447,000","110,285,000","111,754,000","112,587,000","113,750,000","115,115,000","112,488,000","109,882,000","108,137,000","102,029,000","97,734,000","97,006,000","93,304,000","89,621,000","83,577,000","83,061,000","73,451,000","68,620,000","69,909,000","62,969,000","58,425,000","55,653,000","51,433,000","51,091,000","47,980,000","45,999,000","42,669,000","40,078,000","40,111,000","39,458,000","48,011,000","47,418,000","43,762,000","42,608,000","38,988,000","32,821,000","30,643,000","29,119,000","27,004,000","25,380,000","23,565,000","22,396,000","21,367,000","18,516,000","17,376,000","16,767,000","16,104,000","15,012,000","14,418,000","12,926,000","12,454,000","11,963,000","11,750,000","10,597,000","10,330,000","10,151,000","10,034,000","9,861,000","9,956,000","10,129,000","10,378,000","11,066,000","11,212,000","11,221,000","10,954,000","10,300,000","9,800,000","9,600,000","8,300,000","7,900,000","7,400,000","6,600,000","6,600,000","6,600,000","6,400,000","6,200,000","6,300,000","5,600,000","5,100,000","5,100,000","4,600,000","4,600,000","4,300,000","4,600,000","4,600,000","4,200,000","3,800,000","3,800,000","3,900,000","3,900,000","3,700,000","3,500,000","3,400,000","3,300,000","3,300,000","2,500,000","1,900,000","1,600,000","1,400,000","1,400,000","1,400,000"
			GrossPPE,"774,637,000","1,087,429,000","711,082,000","703,506,000","672,035,000","957,907,000","631,002,000","624,177,000","609,906,000","893,049,000","588,547,000","584,082,000","574,564,000","462,604,000",,,,"410,261,000",,,,"369,892,000",,,,"220,267,000",,,,"219,345,000",,,,"204,809,000",,,,"177,022,000",,,,"144,986,000",,,,"124,171,000",,,,"103,239,000",,,,"92,640,000","83,041,000","91,594,000","91,001,000","87,345,000","76,293,000","72,673,000","66,506,000","64,328,000","54,098,000","51,983,000","50,359,000","48,544,000","41,904,000","40,875,000","38,024,000","36,884,000","32,220,000","31,557,000","30,465,000","29,871,000","24,753,000","24,281,000","23,790,000","23,577,000","20,263,000","19,996,000","19,817,000","19,700,000","18,373,000","18,468,000","18,641,000","18,890,000","16,873,000","17,019,000","17,028,000",,"14,800,000","14,300,000","14,100,000","12,000,000","11,600,000","10,400,000","9,600,000","9,600,000","9,400,000","8,900,000","8,600,000","8,400,000","7,700,000","6,600,000","6,600,000","6,100,000","6,100,000","4,400,000","4,700,000","4,700,000","4,300,000","4,300,000","4,300,000","4,400,000","4,400,000","4,200,000","4,000,000","3,900,000","3,800,000","3,800,000","3,000,000","2,400,000","2,100,000","1,900,000","1,900,000","1,900,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"114,150,000",,,,"83,458,000",,,,"66,198,000",,,,"37,578,000",,,,"33,700,000",,,,"30,364,000",,,,"14,309,000",,,,"12,171,000",,,,"11,816,000",,,,"10,481,000",,,,"9,108,000",,,,"7,687,000",,,,"6,629,000",,,,"3,274,000",,,,"4,648,000",,,,"715,000",,,,"672,000",,,,"672,000",,,,"672,000",,,,"672,000",,,,"2,776,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"199,100,000",,,,"150,132,000",,,,"123,397,000",,,,"76,406,000",,,,"63,016,000",,,,"55,137,000",,,,"19,261,000",,,,"18,494,000",,,,"17,895,000",,,,"12,386,000",,,,"10,705,000",,,,"5,508,000",,,,"2,629,000",,,,"1,002,000",,,,"1,002,000",,,,"1,002,000",,,,"1,002,000",,,,"2,794,000",,,,"2,794,000",,,,"2,796,000",,,,"1,002,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"468,118,000",,,,"425,360,000",,,,"398,905,000",,,,"348,620,000",,,,"313,545,000",,,,"284,391,000",,,,"186,697,000",,,,"188,680,000",,,,"175,098,000",,,,"154,155,000",,,,"125,173,000",,,,"110,976,000",,,,"93,981,000",,,,"88,364,000",,,,"81,695,000",,,,"62,611,000",,,,"46,870,000",,,,"33,418,000",,,,"26,405,000",,,,"20,109,000",,,,"15,922,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"774,637,000","306,061,000","711,082,000","703,506,000","672,035,000","298,957,000","631,002,000","624,177,000","609,906,000","304,549,000","588,547,000","584,082,000","574,564,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-318,842,000",,,,"-285,283,000",,,,"-252,333,000",,,,"-210,959,000",,,,"-179,920,000",,,,"-133,835,000",,,,"-107,820,000",,,,"-105,595,000",,,,"-96,672,000",,,,"-83,718,000",,,,"-71,535,000",,,,"-65,746,000",,,,"-55,259,000",,,,"-52,529,000","-43,583,000","-43,583,000","-43,583,000","-43,583,000","-33,685,000","-33,685,000","-33,685,000","-33,685,000","-24,979,000","-24,979,000","-24,979,000","-24,979,000","-19,508,000","-19,508,000","-19,508,000","-19,508,000","-15,453,000","-15,453,000","-15,453,000","-15,453,000","-11,827,000","-11,827,000","-11,827,000","-11,827,000","-9,666,000","-9,666,000","-9,666,000","-9,666,000","-8,512,000","-8,512,000","-8,512,000","-8,512,000","-5,807,000","-5,807,000","-5,807,000",,"-4,500,000","-4,500,000","-4,500,000","-3,700,000","-3,700,000","-3,000,000","-3,000,000","-3,000,000","-2,800,000","-2,500,000","-2,400,000","-2,100,000","-2,100,000","-1,500,000","-1,500,000","-1,500,000","-1,500,000","-100,000","-100,000","-100,000","-100,000","-500,000","-500,000","-500,000","-500,000","-500,000","-500,000","-500,000","-500,000","-500,000","-500,000","-500,000","-500,000","-500,000","-500,000","-500,000"
