name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,12/31/2015
		RetainedEarnings,"-161,330,000","-155,954,000","-100,365,000","-61,475,000","-10,915,000","23,288,000","60,317,000","94,817,000","140,581,000","143,105,000","159,448,000","152,322,000","133,877,000","119,274,000","103,820,000","73,270,000","23,675,000",,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"743,000","-306,000","191,000","2,454,000","1,318,000",,,,,,,,,,,,,,,,,,,
	MinorityInterest,"2,405,000","17,197,000","12,153,000","12,622,000","73,183,000","159,406,000","168,693,000","188,126,000","226,082,000","226,665,000","274,389,000","320,899,000","305,515,000","307,745,000","326,851,000","315,556,000","278,098,000",,,,,,,
TotalCapitalization,"1,442,453,000","1,334,687,000","1,300,826,000","1,322,033,000","1,309,869,000","1,256,048,000","613,106,000","637,427,000","660,996,000","660,558,000","634,913,000","577,922,000","556,008,000","539,208,000","523,012,000","530,770,000","479,727,000","589,112,000","557,036,000","414,063,000","328,887,000","320,050,000","288,520,000","221,372,000"
CommonStockEquity,"1,231,261,000","1,213,242,000","1,179,701,000","1,216,812,000","1,204,552,000","1,150,637,000","507,602,000","531,831,000","555,371,000","554,827,000","529,076,000","471,547,000","449,967,000","433,069,000","416,745,000","423,940,000","372,822,000","392,766,000","335,895,000","274,636,000","236,691,000","228,972,000","193,533,000","134,051,000"
CapitalLeaseObligations,"120,373,000","121,183,000","143,758,000","146,486,000","97,693,000","105,809,000","102,369,000","100,410,000","98,678,000","101,090,000","109,061,000","114,570,000","112,942,000",,,,,,"0","0","0","119,000","472,000","5,644,000"
NetTangibleAssets,"1,231,261,000","1,213,242,000","1,179,701,000","1,216,812,000","1,204,552,000","1,150,637,000","507,602,000","531,831,000","555,371,000","554,827,000","529,076,000","471,547,000","449,967,000","433,069,000","416,745,000","423,940,000","372,822,000","392,766,000","335,895,000","274,636,000","236,691,000","228,972,000","193,533,000","134,051,000"
WorkingCapital,"138,361,000","61,130,000","162,513,000","177,547,000","189,674,000","210,987,000","171,629,000","198,738,000","234,705,000","222,479,000","242,359,000","215,329,000","204,703,000","241,485,000","297,224,000","313,095,000","228,502,000","131,524,000","131,690,000","69,449,000","-30,637,000","42,296,000","36,102,000","31,704,000"
InvestedCapital,"1,443,463,000","1,335,694,000","1,301,205,000","1,322,408,000","1,310,239,000","1,256,412,000","613,464,000","637,780,000","661,410,000","660,967,000","635,314,000","578,319,000","556,400,000","539,593,000","523,829,000","531,145,000","480,097,000","589,123,000","557,085,000","428,605,000","342,605,000","332,777,000","300,267,000","238,639,000"
TangibleBookValue,"1,231,261,000","1,213,242,000","1,179,701,000","1,216,812,000","1,204,552,000","1,150,637,000","507,602,000","531,831,000","555,371,000","554,827,000","529,076,000","471,547,000","449,967,000","433,069,000","416,745,000","423,940,000","372,822,000","392,766,000","335,895,000","274,636,000","236,691,000","228,972,000","193,533,000","134,051,000"
TotalDebt,"332,575,000","243,635,000","265,262,000","252,082,000","203,380,000","211,584,000","208,231,000","206,359,000","204,717,000","207,230,000","215,299,000","221,342,000","219,375,000","106,524,000","107,084,000","107,205,000","107,275,000","196,357,000","221,190,000","153,969,000","105,914,000","103,924,000","107,206,000","110,232,000"
NetDebt,"179,277,000","102,454,000","86,799,000","74,886,000","36,153,000","36,797,000","21,043,000",,"49,508,000",,,"74,269,000","47,745,000","3,212,000","20,007,000","23,874,000","9,205,000","180,036,000","200,045,000","153,360,000","93,088,000","92,321,000","104,890,000","104,588,000"
ShareIssued,"185,760,999","183,385,111","178,310,595","178,310,595","169,260,130","157,952,213","85,866,440","84,853,084","81,920,347","81,885,384","75,868,419","68,962,200","68,743,704","68,359,871","67,110,361","69,958,113","69,971,274","68,975,123","68,975,123","56,089,198","56,089,198","56,089,198","56,089,198","56,089,198"
OrdinarySharesNumber,"185,760,999","183,385,111","178,310,595","178,310,595","169,260,130","157,952,213","85,866,440","84,853,084","81,920,347","81,885,384","75,868,419","68,962,200","68,743,704","68,359,871","67,110,361","69,958,113","69,971,274","68,975,123","68,975,123","56,089,198","56,089,198","56,089,198","56,089,198","56,089,198"
