name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992
		DeferredTax,"65,000,000","17,000,000","10,000,000","14,000,000","24,000,000","7,000,000","5,700,000","3,900,000","8,600,000","-18,900,000","18,700,000","7,200,000","14,400,000","12,400,000","6,100,000","12,300,000","10,700,000","-3,100,000","-105,200,000","20,500,000","18,800,000","11,900,000","21,600,000","23,300,000","2,900,000","28,900,000","19,900,000","28,400,000","31,800,000","29,900,000","4,300,000","42,400,000","-36,800,000","23,200,000","1,700,000","33,000,000","8,500,000","19,500,000","15,900,000","22,100,000","27,100,000","10,900,000","-237,700,000","-9,900,000","6,400,000","2,800,000","-2,800,000","7,800,000","8,700,000","7,900,000","-8,300,000","7,900,000","10,700,000","9,300,000","7,200,000","7,600,000","8,100,000","5,100,000","4,900,000","4,900,000","4,900,000","4,300,000","4,500,000","5,000,000","5,100,000","4,900,000","10,400,000","5,000,000",,,"3,900,000","-100,000",,,"-3,000,000",,,,,,,,,,,,,,,,"-3,500,000",,,,"16,500,000",,,"700,000","-700,000","-6,500,000","3,400,000","16,100,000","-9,200,000","2,500,000","500,000","100,000","-1,500,000","800,000","2,300,000","-900,000","-1,200,000","1,700,000","2,100,000","-300,000","-800,000","8,400,000","-3,800,000","2,400,000","-17,800,000"
			DeferredIncomeTax,"65,000,000","17,000,000","10,000,000","14,000,000","24,000,000","7,000,000","5,700,000","3,900,000","8,600,000","-18,900,000","18,700,000","7,200,000","14,400,000","12,400,000","6,100,000","12,300,000","10,700,000","-3,100,000","-105,200,000","20,500,000","18,800,000","11,900,000","21,600,000","23,300,000","2,900,000","28,900,000","19,900,000","28,400,000","31,800,000","29,900,000","4,300,000","42,400,000","-36,800,000","23,200,000","1,700,000","33,000,000","8,500,000","19,500,000","15,900,000","22,100,000","27,100,000","10,900,000","-237,700,000","-9,900,000","6,400,000","2,800,000","-2,800,000","7,800,000","8,700,000","7,900,000","-8,300,000","7,900,000","10,700,000","9,300,000","7,200,000","7,600,000","8,100,000","5,100,000","4,900,000","4,900,000","4,900,000","4,300,000","4,500,000","5,000,000","5,100,000","4,900,000","10,400,000","5,000,000",,,"3,900,000","-100,000",,,"-3,000,000",,,,,,,,,,,,,,,,"-3,500,000",,,,"16,500,000",,,"700,000","-700,000","-6,500,000","3,400,000","16,100,000","-9,200,000","2,500,000","500,000","100,000","-1,500,000","800,000","2,300,000","-900,000","-1,200,000","1,700,000","2,100,000","-300,000","-800,000","8,400,000","-3,800,000","2,400,000","-17,800,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,100,000","2,300,000","2,000,000","2,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,100,000",,,,"7,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,"23,000,000","30,000,000","26,000,000","23,000,000","-12,300,000","300,000","1,400,000","29,200,000","1,400,000","12,500,000","2,600,000","3,300,000","8,100,000","8,600,000","15,600,000","7,400,000","10,200,000","1,400,000","-8,600,000","4,100,000","-4,200,000","8,400,000","11,400,000","12,800,000","5,900,000","3,200,000","4,600,000","10,700,000","6,500,000","0","16,100,000","13,200,000","1,500,000","5,800,000","13,700,000","5,500,000","-1,300,000","-13,100,000","12,800,000","25,300,000","-53,100,000","-36,700,000","65,200,000","7,700,000","-40,400,000","4,300,000","21,400,000","5,600,000","-8,900,000","-5,400,000","13,200,000","16,000,000","39,000,000",,,,"-1,400,000","13,800,000","9,900,000","5,800,000","3,000,000","-10,700,000",,,,,,,,,,,,,"-175,000","2,347,000",,"-1,149,000",,,,,,,,,,,,,,"-9,700,000","0","22,700,000","-4,600,000","-18,000,000","-10,100,000","700,000","9,700,000","1,300,000",,"-300,000","-15,200,000","-29,300,000","14,500,000","3,500,000","2,600,000","-20,700,000","2,900,000",,,"-100,000",,,,"100,000","-12,300,000"
		ChangeInWorkingCapital,"-324,000,000","-240,000,000","-54,000,000","-72,000,000","42,000,000","-145,000,000","243,800,000","53,200,000","21,300,000","-337,700,000","150,800,000","45,200,000","15,900,000","-385,400,000","-248,000,000","-214,100,000","-313,000,000","-345,700,000","128,900,000","9,400,000","12,800,000","-87,700,000","124,800,000","1,800,000","16,700,000","-104,800,000","98,100,000","21,700,000","-10,800,000","-128,000,000","92,900,000","21,100,000","-39,500,000","-114,700,000","76,700,000","34,500,000","2,700,000","-136,200,000","79,300,000","30,700,000","-38,200,000","-88,900,000","90,600,000","-17,400,000","5,100,000","-99,100,000","79,200,000","-15,800,000","59,200,000","-119,300,000","87,300,000","33,200,000","51,300,000","-73,700,000","94,500,000","-28,700,000","1,400,000","-86,200,000","50,800,000","-19,100,000","-6,100,000","-61,500,000","53,600,000","-1,000,000","25,300,000","-75,300,000","68,400,000","-3,700,000","16,700,000","-75,400,000","85,800,000","-200,000","26,900,000","-79,500,000","45,000,000","-2,025,000","8,044,000","-27,219,000","3,344,000","36,916,000","4,184,000","-13,027,000","37,167,000","1,299,000","28,636,000","-10,700,000","14,441,000","10,222,000","-10,085,000","-34,365,000","5,000,000","34,900,000",,,"-15,200,000",,,"-300,000",,,,"-19,600,000",,,,,,,,"300,000","-10,400,000","5,900,000","-5,500,000","-21,100,000","-8,500,000","-13,800,000","4,100,000","-6,800,000","6,900,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,800,000","-15,600,000","-27,300,000","25,800,000","-7,500,000","7,200,000","-35,000,000","22,900,000","16,953,000","-2,831,000","-10,522,000","5,209,000","5,654,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,500,000"
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,000,000","9,100,000","-9,800,000","400,000","3,600,000","5,300,000","-3,700,000","-9,800,000","6,711,000","-1,337,000","-10,174,000","2,343,000","8,376,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,500,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,000",,,"900,000","2,800,000","-1,000,000","1,600,000","2,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,200,000","23,200,000","-41,200,000","42,200,000","2,000,000","16,500,000","-42,500,000","50,600,000","-30,267,000","4,523,000","5,444,000","-7,527,000","41,968,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,300,000"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,261,000","358,000","-2,545,000","-197,000",,,,,,,,,,,,,,,,,,,,,,"-20,200,000",,,,,,,,,"23,400,000","3,500,000","-5,200,000","-23,200,000","22,000,000","-15,900,000","800,000","-6,800,000","2,600,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","2,900,000","16,500,000","-1,100,000","-1,100,000","100,000","-21,500,000","5,075,000","8,950,000","-12,325,000","5,864,000","-18,885,000",,,,,,,,,,,,,,,"-4,100,000",,,"-300,000",,,,"600,000",,,,,,,,"300,000","1,500,000","2,400,000","-300,000","2,100,000","-29,500,000","2,100,000",,,"7,600,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113,700,000","-28,700,000","1,400,000","-86,200,000","92,700,000","-19,100,000","-6,100,000","-61,500,000","48,000,000","-1,000,000","25,300,000","-75,300,000","4,300,000",,,,,,,,,,,,,,,"-13,027,000","-4,166,000","1,299,000","28,636,000","-10,700,000",,"10,222,000","-10,085,000","-34,365,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-2,467,000,000","-195,000,000","-1,600,000,000","-503,000,000","-169,000,000","-120,000,000","-170,900,000","-88,200,000","-212,900,000","-175,800,000","-102,900,000","-111,400,000","-53,200,000","43,200,000","328,800,000","60,600,000","253,000,000","46,700,000","-121,500,000","-172,300,000","-69,500,000","-77,300,000","-38,100,000","-76,700,000","-124,800,000","-392,900,000","-105,700,000","-58,200,000","-58,500,000","-177,400,000","-47,900,000","-45,300,000","-100,900,000","10,900,000","-48,500,000","-9,400,000","-52,800,000","-33,700,000","-179,800,000","-44,300,000","-30,300,000","-39,600,000","-48,700,000","-38,600,000","-86,900,000","-37,600,000","-45,200,000","-35,300,000","-22,900,000","-19,300,000","-36,400,000","-30,400,000","-22,300,000","-35,000,000","-63,000,000","-26,300,000","-48,000,000","-6,500,000","-25,600,000","-20,800,000","-23,800,000","-20,600,000","-21,800,000","-20,500,000","-22,300,000","-21,100,000","-28,700,000","-21,600,000","-26,600,000","-37,700,000","-38,500,000","-30,500,000","-23,600,000","-48,900,000","-62,300,000","-126,556,000","-9,416,000","-22,628,000","-6,657,000","-5,595,000","-8,254,000","-7,200,000","-9,749,000","-3,861,000","-6,295,000","-3,029,000","29,318,000","-5,163,000","-8,134,000","196,628,000","11,300,000","-735,100,000","-20,300,000","-68,100,000","-20,100,000","-21,000,000","107,100,000","-313,700,000","-42,200,000","-29,500,000","-14,600,000","-5,300,000","-32,400,000","-20,900,000","-15,600,000","-15,400,000","-14,900,000","-15,500,000","-4,200,000","-12,400,000","-10,800,000","-29,900,000","-5,700,000","-10,300,000","-3,600,000","-3,000,000","-12,900,000","-9,500,000","-23,400,000"
	CashFlowFromContinuingInvestingActivities,"-2,467,000,000","-195,000,000","-1,600,000,000","-503,000,000","-169,000,000","-120,000,000","-170,900,000","-88,200,000","-212,900,000","-175,800,000","-102,900,000","-111,400,000","-53,200,000","43,200,000","328,800,000","60,600,000","253,000,000","46,700,000","-121,500,000","-172,300,000","-69,500,000","-77,300,000","-38,100,000","-76,700,000","-124,800,000","-392,900,000","-105,700,000","-58,200,000","-58,500,000","-177,400,000","-47,900,000","-45,300,000","-100,900,000","10,900,000","-48,500,000","-9,400,000","-52,800,000","-33,700,000","-179,800,000","-44,300,000","-30,300,000","-39,600,000","-48,700,000","-38,600,000","-86,900,000","-37,600,000","-45,200,000","-35,300,000","-22,900,000","-19,300,000","-36,400,000","-30,400,000","-22,300,000","-35,000,000","-63,000,000","-26,300,000","-48,000,000","-6,500,000","-25,600,000","-20,800,000","-23,800,000","-20,600,000","-21,800,000","-20,500,000","-22,300,000","-21,100,000","-28,700,000","-21,600,000","-26,600,000","-37,700,000","-38,500,000","-30,500,000","-23,600,000","-48,900,000","-62,300,000","-126,556,000","-9,416,000","-22,628,000","-6,657,000","-5,595,000","-8,254,000","-7,200,000","-9,749,000","-3,861,000","-6,295,000","-3,029,000","29,318,000","-5,163,000","-8,134,000","196,628,000","11,300,000","-735,100,000","-20,300,000","-68,100,000","-20,100,000","-21,000,000","107,100,000","-313,700,000","-42,200,000","-29,500,000","-14,600,000","-5,300,000","-32,400,000","-20,900,000","-15,600,000","-15,400,000","-14,900,000","-15,500,000","-4,200,000","-12,400,000","-10,800,000","-29,900,000","-5,700,000","-10,300,000","-3,600,000","-3,000,000","-12,900,000","-9,500,000","-23,400,000"
		CapitalExpenditureReported,"-859,000,000","-221,000,000","-209,000,000","-237,000,000","-192,000,000","-137,000,000","-213,500,000","-110,000,000","-146,000,000","-146,600,000","-117,800,000","-66,900,000","-73,200,000","-73,000,000","-120,200,000","-91,300,000","-78,400,000","-88,900,000","-55,100,000","-50,000,000","-66,600,000","-69,200,000","-29,900,000","-69,300,000","-80,400,000","-99,000,000","-62,400,000","-54,700,000","-66,300,000","-60,700,000","-50,000,000","-42,500,000","-49,600,000","-59,300,000","-56,000,000","-68,600,000","-51,700,000","-32,900,000","-74,900,000","-47,500,000","-39,200,000","-41,700,000","-51,700,000","-37,600,000","-34,000,000","-36,800,000","-48,900,000","-34,200,000","-21,500,000","-18,200,000","-33,600,000","-29,900,000","-30,400,000","-36,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
