name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
BasicAverageShares,,"33,741,000","33,393,000","33,101,000","32,977,000","29,313,000","28,237,500","27,343,000","27,072,000","26,725,000","26,361,538","23,561,000","22,731,000","22,503,000","21,760,000","20,970,000","20,300,000","13,093,000","19,519,619","14,027,000","14,027,000","14,027,000",
DilutedAverageShares,,"37,185,000","33,393,000","33,101,000","32,977,000","29,313,000","28,237,500","27,343,000","27,072,000","26,725,000","28,558,333","23,561,000","22,731,000","22,503,000","21,760,000","20,970,000","20,300,000","13,093,000","19,519,619","14,027,000","14,027,000","14,027,000",
TotalOperatingIncomeAsReported,"-64,774,000","35,656,000","-16,409,000","-39,793,000","-42,748,000","-22,169,000","-6,117,000","-16,139,000","-19,738,000","-11,929,000","1,256,000","-6,598,000","-5,482,000","-6,501,000","-10,808,000","-8,658,000","-11,634,000","-9,817,000","-2,195,000","-2,539,000","-5,317,000","-7,048,000","-3,390,000"
TotalExpenses,"397,521,000","101,921,000","111,379,000","96,802,000","87,419,000","68,369,000","73,199,000","62,218,000","47,960,000","57,438,000","68,037,000","63,017,000","54,212,000","42,489,000","58,627,000","43,240,000","47,204,000","42,530,000","41,461,000","33,945,000","38,129,000","33,929,000","39,811,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-70,632,000","33,038,000","-11,835,000","-44,529,000","-47,306,000","-24,895,000","-6,777,000","-15,356,000","-19,758,000","-13,531,000","3,427,000","-7,747,000","-6,510,000","-6,314,000","-11,566,000","-8,368,000","-13,053,000","-20,055,000","-4,056,000","-2,474,000","-648,000","-12,463,000","-7,045,000"
NormalizedIncome,"-113,531,653.893","-34,940,000","-14,765,662.978","-35,011,000","-31,644,000","-18,184,000","-9,156,000","-16,422,000","-19,748,000","-11,645,000","2,069,200","-6,816,000","-5,819,000","-6,805,000","-11,566,000","-9,169,000","-14,664,000","-10,883,000","-3,887,000","-3,855,000","818,000","-12,136,000","-6,374,000"
InterestIncome,"256,000","49,000","51,000","52,000","104,000","90,000",,"27,000","30,000","324,000","352,000","161,000","131,000","185,000",,"187,000",,,,"40,000",,,
InterestExpense,"10,721,000","996,000","3,298,000","3,245,000","3,183,000","3,135,000","2,657,000","311,000","40,000","40,000","40,000","379,000","469,000","489,000",,"441,000",,,,"1,803,000",,,
NetInterestIncome,"-10,465,000","-947,000","-3,247,000","-3,193,000","-3,078,000","-3,045,000","-3,038,000","-284,000","-10,000","284,000","312,000","-218,000","-338,000","-304,000","-269,000","-254,000","-992,000","-1,749,000","-1,812,000","-1,763,000","-2,020,000","-2,644,000","-2,547,000"
EBIT,"-67,775,000","34,034,000","-16,401,000","-41,284,000","-44,123,000","-21,760,000","-4,120,000","-15,045,000","-19,718,000","-13,491,000","3,467,000","-7,368,000","-6,041,000","-5,825,000","-2,962,000","-7,927,000","-11,634,000","-9,817,000","-2,195,000","-671,000","-5,317,000","-7,048,000","-3,390,000"
EBITDA,"-24,872,000"
ReconciledCostOfRevenue,"165,527,000","40,170,000","51,873,000","39,064,000","34,420,000","32,636,000","41,168,000","30,561,000","19,458,000","28,665,000","42,193,000","35,540,000","30,990,000","22,250,000","29,345,000","20,989,000","22,306,000","23,363,000","24,278,000","16,175,000","21,576,000","18,230,000","22,697,000"
ReconciledDepreciation,"42,903,000","11,387,000","11,611,000","9,791,000","10,114,000","4,138,000","3,144,000","2,841,000","2,397,000","3,210,000","1,354,000","1,167,000","1,053,000","961,000","811,000","777,000","784,000","910,000","725,000","771,000","767,000","765,000","787,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-70,632,000","33,038,000","-11,835,000","-44,529,000","-47,306,000","-24,895,000","-6,777,000","-15,356,000","-19,758,000","-13,531,000","3,427,000","-7,747,000","-6,510,000","-6,314,000","-11,566,000","-8,368,000","-13,053,000","-20,055,000","-4,056,000","-2,474,000","-648,000","-12,463,000","-7,045,000"
TotalUnusualItemsExcludingGoodwill,"47,676,000","67,978,000","4,878,000","-9,518,000","-15,662,000","-6,711,000","2,379,000","1,066,000","-10,000","-1,886,000","1,860,000","-931,000","-691,000","491,000","0","801,000","1,611,000","-9,172,000","-169,000","1,381,000","-1,466,000","-327,000","-671,000"
TotalUnusualItems,"47,676,000","67,978,000","4,878,000","-9,518,000","-15,662,000","-6,711,000","2,379,000","1,066,000","-10,000","-1,886,000","1,860,000","-931,000","-691,000","491,000","0","801,000","1,611,000","-9,172,000","-169,000","1,381,000","-1,466,000","-327,000","-671,000"
NormalizedEBITDA,"-72,548,000","-22,557,000","-9,668,000","-21,975,000","-18,347,000","-10,911,000","-3,355,000","-13,270,000","-17,311,000","-8,395,000","2,961,000","-5,270,000","-4,297,000","-5,355,000","-2,151,000","-7,951,000","-12,461,000","265,000","-1,301,000","-1,281,000","-3,084,000","-5,956,000","-1,932,000"
TaxRateForCalcs,"0.1","0","0.399","0","0","0","0","0","0","0","0.27","0","0","0","0","0","0","0","0","0","0","0","0"
TaxEffectOfUnusualItems,"4,776,346.107","0","1,947,337.022","0","0","0","0","0","0","0","502,200","0","0","0","0","0","0","0","0","0","0","0","0"
