name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,05/31/2021,04/30/2021,01/31/2021,10/31/2020,08/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
		OtherNonCurrentAssets,"1,842,000,000","2,410,000,000","2,448,000,000","2,397,000,000","2,492,000,000","2,492,000,000","2,904,000,000","2,686,000,000","2,449,000,000","2,449,000,000","2,026,000,000","1,539,000,000","1,558,000,000","1,443,000,000","1,467,000,000","1,335,000,000","1,585,000,000","1,590,000,000","1,055,000,000","984,000,000","989,000,000","962,000,000","956,000,000","965,000,000","939,000,000","943,000,000","637,000,000","609,000,000","660,000,000","639,000,000","626,000,000","672,000,000","689,000,000","691,000,000","682,000,000","721,000,000","578,000,000","636,000,000","592,000,000","584,000,000","527,000,000","532,000,000","535,000,000","549,000,000","548,000,000","562,000,000","576,000,000","597,000,000","584,000,000","569,000,000","565,000,000","556,000,000","578,000,000","562,000,000","572,000,000","573,000,000","531,000,000","525,000,000","536,000,000","543,000,000","525,000,000","557,000,000","522,000,000","489,000,000","503,000,000","499,000,000","485,000,000","459,000,000","431,000,000","417,000,000","394,000,000","397,000,000","311,000,000","249,000,000","251,000,000","253,000,000","295,000,000","302,000,000","334,000,000","413,000,000","411,000,000","359,000,000","313,000,000","324,000,000","326,000,000","317,000,000","332,000,000","315,000,000","343,000,000","311,000,000","426,000,000","399,000,000","483,000,000","507,000,000","250,000,000","241,800,000","474,900,000","392,700,000","373,400,000","364,100,000","582,100,000","419,800,000","437,500,000","409,100,000","390,300,000","296,400,000","272,100,000","275,400,000","281,200,000","294,900,000","297,400,000","302,900,000","243,600,000","272,300,000","275,500,000","273,400,000","281,000,000","276,800,000","267,900,000","257,400,000","260,600,000","257,500,000","258,800,000","265,700,000","271,900,000","292,800,000","298,300,000","294,100,000","290,500,000","289,500,000","299,500,000","281,700,000","290,200,000","294,100,000","233,700,000","167,700,000","157,200,000","185,200,000"
TotalLiabilitiesNetMinorityInterest,"39,698,000,000","39,657,000,000","40,338,000,000","39,203,000,000","39,582,000,000","39,582,000,000","39,112,000,000","38,421,000,000","37,750,000,000","37,750,000,000","37,614,000,000","36,683,000,000","36,665,000,000","35,809,000,000","35,787,000,000","30,283,000,000","30,531,000,000","29,619,000,000","29,620,000,000","30,292,000,000","30,817,000,000","30,456,000,000","29,664,000,000","29,795,000,000","29,877,000,000","28,061,000,000","27,353,000,000","27,099,000,000","25,662,000,000","24,899,000,000","24,932,000,000","25,114,000,000","24,878,000,000","24,057,000,000","24,143,000,000","23,886,000,000","20,490,000,000","19,624,000,000","19,631,000,000","20,438,000,000","20,896,000,000","19,754,000,000","19,724,000,000","19,510,000,000","19,061,000,000","18,188,000,000","17,907,000,000","18,207,000,000","18,494,000,000","18,109,000,000","17,775,000,000","18,187,000,000","18,232,000,000","17,348,000,000","17,784,000,000","17,940,000,000","17,816,000,000","17,055,000,000","17,359,000,000","17,385,000,000","17,134,000,000","16,096,000,000","15,736,000,000","16,292,000,000","16,310,000,000","16,250,000,000","16,131,000,000","16,092,000,000","16,494,000,000","16,193,000,000","16,218,000,000","16,951,000,000","16,754,000,000","16,015,000,000","16,337,000,000","16,173,000,000","16,350,000,000","15,935,000,000","15,926,000,000","16,252,000,000","16,240,000,000","15,570,000,000","15,470,000,000","15,585,000,000","15,932,000,000","15,309,000,000","15,424,000,000","15,101,000,000","15,260,000,000","14,616,000,000","15,016,000,000","15,283,000,000","15,530,000,000","14,793,000,000","6,898,000,000","7,087,900,000","7,071,400,000","6,822,800,000","6,932,900,000","7,086,100,000","6,962,700,000","6,744,700,000","6,950,500,000","7,007,100,000","6,929,900,000","6,618,300,000","6,612,800,000","6,647,700,000","6,569,300,000","6,652,300,000","6,722,300,000","6,861,400,000","6,761,000,000","6,676,900,000","6,822,500,000","6,940,100,000","6,859,800,000","6,884,400,000","6,903,700,000","7,003,100,000","6,972,400,000","6,811,200,000","6,824,600,000","6,863,600,000","6,901,100,000","6,886,300,000","6,946,400,000","6,979,000,000","7,050,600,000","6,943,500,000","7,030,500,000","7,207,500,000","7,097,300,000","7,091,200,000","7,542,500,000","3,451,600,000","3,046,600,000","2,989,100,000"
	CurrentLiabilities,"16,238,000,000","16,323,000,000","16,798,000,000","15,603,000,000","15,210,000,000","15,210,000,000","15,366,000,000","15,517,000,000","14,578,000,000","14,578,000,000","14,671,000,000","14,243,000,000","14,118,000,000","13,350,000,000","13,575,000,000","14,274,000,000","14,796,000,000","13,349,000,000","13,476,000,000","14,197,000,000","12,890,000,000","11,618,000,000","12,515,000,000","12,860,000,000","14,124,000,000","13,521,000,000","13,145,000,000","12,971,000,000","12,952,000,000","11,363,000,000","11,318,000,000","11,403,000,000","11,680,000,000","10,840,000,000","10,924,000,000","10,705,000,000","10,193,000,000","9,354,000,000","10,367,000,000","11,057,000,000","10,548,000,000","9,342,000,000","9,354,000,000","9,105,000,000","9,488,000,000","9,016,000,000","8,320,000,000","8,070,000,000","8,340,000,000","7,925,000,000","7,801,000,000","7,714,000,000","8,164,000,000","7,707,000,000","8,170,000,000","7,629,000,000","8,616,000,000","7,872,000,000","7,840,000,000","8,689,000,000","8,939,000,000","8,021,000,000","8,002,000,000","7,581,000,000","7,589,000,000","7,541,000,000","7,109,000,000","6,715,000,000","7,217,000,000","6,507,000,000","6,029,000,000","6,316,000,000","6,408,000,000","6,140,000,000","6,046,000,000","5,586,000,000","5,661,000,000","5,468,000,000","5,337,000,000","5,608,000,000","6,184,000,000","5,779,000,000","5,691,000,000","5,485,000,000","6,012,000,000","5,625,000,000","5,505,000,000","5,591,000,000","5,985,000,000","5,863,000,000","5,822,000,000","5,728,000,000","6,299,000,000","5,667,000,000","3,020,000,000","3,192,100,000","3,137,900,000","3,049,900,000","2,768,000,000","2,943,500,000","2,762,900,000","2,667,600,000","2,614,900,000","2,712,900,000","2,563,700,000","2,470,600,000","2,417,400,000","2,565,400,000","2,478,900,000","2,363,100,000","2,295,200,000","2,395,000,000","2,310,200,000","2,272,500,000","2,222,500,000","2,250,800,000","2,268,400,000","2,179,400,000","2,138,700,000","2,174,000,000","2,180,500,000","2,147,100,000","2,129,700,000","2,087,000,000","2,152,900,000","2,194,500,000","2,006,400,000","2,062,000,000","2,148,400,000","2,094,800,000","1,969,300,000","2,069,200,000","1,993,500,000","1,891,100,000","2,165,000,000","1,962,700,000","1,773,000,000","1,727,500,000"
		PayablesAndAccruedExpenses,"8,727,000,000","8,853,000,000","9,337,000,000","8,046,000,000","8,180,000,000","8,180,000,000","8,092,000,000","8,591,000,000","8,138,000,000","8,138,000,000","8,434,000,000","7,517,000,000","7,954,000,000","7,367,000,000","7,501,000,000","7,286,000,000","7,575,000,000","7,041,000,000","7,213,000,000","6,957,000,000","7,381,000,000","7,083,000,000","7,213,000,000","7,052,000,000","7,463,000,000","6,937,000,000","7,048,000,000","7,154,000,000","7,153,000,000","6,482,000,000","6,577,000,000","6,343,000,000","6,595,000,000","6,204,000,000","6,358,000,000","6,031,000,000","5,988,000,000","5,633,000,000","5,812,000,000","5,501,000,000","4,825,000,000","4,326,000,000","5,413,000,000","5,385,000,000","5,609,000,000","5,166,000,000","5,115,000,000","5,115,000,000","5,016,000,000","4,687,000,000","4,795,000,000","4,676,000,000","4,952,000,000","4,649,000,000","4,815,000,000","4,650,000,000","5,126,000,000","4,743,000,000","5,055,000,000","4,865,000,000","5,006,000,000","4,590,000,000","4,582,000,000","4,600,000,000","4,552,000,000","4,315,000,000","4,199,000,000","4,292,000,000","3,763,000,000","4,070,000,000","4,015,000,000","4,437,000,000","4,490,000,000","4,160,000,000","4,176,000,000","3,605,000,000","3,219,000,000","3,633,000,000","3,222,000,000","3,849,000,000","3,616,000,000","3,817,000,000","3,806,000,000","3,589,000,000","3,447,000,000","3,654,000,000","3,688,000,000","3,012,000,000","3,274,000,000","2,911,000,000","3,047,000,000","2,867,000,000","3,292,000,000","2,981,000,000","1,673,000,000","1,785,600,000","1,685,000,000","1,635,800,000","1,527,400,000","1,781,500,000","1,519,400,000","1,496,900,000","1,469,200,000","1,650,300,000","1,504,500,000","1,398,100,000","1,369,600,000","1,540,100,000","1,441,700,000","1,367,900,000","1,297,200,000","1,425,600,000","1,362,600,000","1,298,600,000","1,272,700,000","1,357,500,000","1,303,400,000","1,253,200,000","1,227,100,000","1,297,600,000","1,290,900,000","1,236,100,000","1,274,900,000","1,267,700,000","1,256,800,000","1,245,300,000","1,157,300,000","1,197,500,000","1,191,000,000","1,095,000,000","1,025,400,000","1,131,800,000","1,095,000,000","1,016,800,000",,,,
			Payables,"7,556,000,000","7,117,000,000","7,879,000,000","6,772,000,000","7,015,000,000","7,015,000,000","6,679,000,000","7,355,000,000","6,871,000,000","6,871,000,000","7,132,000,000","6,349,000,000","6,867,000,000","6,268,000,000","6,423,000,000","6,059,000,000","6,505,000,000","5,933,000,000","6,202,000,000","5,858,000,000","6,307,000,000","6,003,000,000","6,078,000,000","5,818,000,000","6,310,000,000","5,723,000,000","5,846,000,000","5,728,000,000","5,866,000,000","5,261,000,000","5,431,000,000","5,052,000,000","5,400,000,000","5,076,000,000","5,257,000,000","4,881,000,000","4,941,000,000","4,620,000,000","4,855,000,000","4,524,000,000","4,825,000,000","4,326,000,000","4,518,000,000","4,329,000,000","4,653,000,000","4,250,000,000","4,226,000,000","4,227,000,000","4,179,000,000","3,851,000,000","3,963,000,000","3,890,000,000","4,169,000,000","3,857,000,000","4,013,000,000","3,822,000,000","4,337,000,000","3,979,000,000","4,296,000,000","4,050,000,000","4,231,000,000","3,834,000,000","3,864,000,000","3,804,000,000","3,847,000,000","3,629,000,000","3,564,000,000","3,550,000,000","3,763,000,000","3,421,000,000","3,445,000,000","3,778,000,000","3,906,000,000","3,601,000,000","3,635,000,000","3,058,000,000","3,219,000,000","3,056,000,000","3,222,000,000","3,278,000,000","3,616,000,000","3,293,000,000","3,266,000,000","3,005,000,000","3,447,000,000","3,118,000,000","3,135,000,000","3,012,000,000","3,274,000,000","2,911,000,000","3,047,000,000","2,867,000,000","3,292,000,000","2,981,000,000","1,673,000,000","1,785,600,000","1,685,000,000","1,635,800,000","1,527,400,000","1,781,500,000","1,519,400,000","1,496,900,000","1,469,200,000","1,650,300,000","1,504,500,000","1,398,100,000","1,369,600,000","1,540,100,000","1,441,700,000","1,367,900,000","1,297,200,000","1,425,600,000","1,362,600,000","1,298,600,000","1,272,700,000","1,357,500,000","1,303,400,000","1,253,200,000","1,227,100,000","1,297,600,000","1,290,900,000","1,236,100,000","1,274,900,000","1,267,700,000","1,256,800,000","1,245,300,000","1,157,300,000","1,197,500,000","1,191,000,000","1,095,000,000","1,025,400,000","1,131,800,000","1,095,000,000","1,016,800,000",,,,
				AccountsPayable,"7,556,000,000","7,117,000,000","7,879,000,000","6,772,000,000","7,015,000,000","7,015,000,000","6,679,000,000","7,355,000,000","6,871,000,000","6,871,000,000","7,132,000,000","6,349,000,000","6,867,000,000","6,268,000,000","6,423,000,000","6,059,000,000","6,505,000,000","5,933,000,000","6,202,000,000","5,858,000,000","6,307,000,000","6,003,000,000","6,078,000,000","5,818,000,000","6,310,000,000","5,723,000,000","5,846,000,000","5,728,000,000","5,866,000,000","5,261,000,000","5,431,000,000","5,052,000,000","5,400,000,000","5,076,000,000","5,257,000,000","4,881,000,000","4,941,000,000","4,620,000,000","4,855,000,000","4,524,000,000","4,825,000,000","4,326,000,000","4,518,000,000","4,329,000,000","4,653,000,000","4,250,000,000","4,226,000,000","4,227,000,000","4,179,000,000","3,851,000,000","3,963,000,000","3,890,000,000","4,169,000,000","3,857,000,000","4,013,000,000","3,822,000,000","4,337,000,000","3,979,000,000","4,296,000,000","4,050,000,000","4,231,000,000","3,834,000,000","3,864,000,000","3,804,000,000","3,847,000,000","3,629,000,000","3,564,000,000","3,550,000,000","3,763,000,000","3,421,000,000","3,445,000,000","3,778,000,000","3,906,000,000","3,601,000,000","3,635,000,000","3,058,000,000","3,219,000,000","3,056,000,000","3,222,000,000","3,278,000,000","3,616,000,000","3,293,000,000","3,266,000,000","3,005,000,000","3,447,000,000","3,118,000,000","3,135,000,000","3,012,000,000","3,274,000,000","2,911,000,000","3,047,000,000","2,867,000,000","3,292,000,000","2,981,000,000","1,673,000,000","1,785,600,000","1,685,000,000","1,635,800,000","1,527,400,000","1,781,500,000","1,519,400,000","1,496,900,000","1,469,200,000","1,650,300,000","1,504,500,000","1,398,100,000","1,369,600,000","1,540,100,000","1,441,700,000","1,367,900,000","1,297,200,000","1,425,600,000","1,362,600,000","1,298,600,000","1,272,700,000","1,357,500,000","1,303,400,000","1,253,200,000","1,227,100,000","1,297,600,000","1,290,900,000","1,236,100,000","1,274,900,000","1,267,700,000","1,256,800,000","1,245,300,000","1,157,300,000","1,197,500,000","1,191,000,000","1,095,000,000","1,025,400,000","1,131,800,000","1,095,000,000","1,016,800,000",,,,
			CurrentAccruedExpenses,"1,171,000,000","1,736,000,000","1,458,000,000","1,274,000,000","1,165,000,000","1,165,000,000","1,413,000,000","1,236,000,000","1,267,000,000","1,267,000,000","1,302,000,000","1,168,000,000","1,087,000,000","1,099,000,000","1,078,000,000","1,227,000,000","1,070,000,000","1,108,000,000","1,011,000,000","1,099,000,000","1,074,000,000","1,080,000,000","1,135,000,000","1,234,000,000","1,153,000,000","1,214,000,000","1,202,000,000","1,426,000,000","1,287,000,000","1,221,000,000","1,146,000,000","1,291,000,000","1,195,000,000","1,128,000,000","1,101,000,000","1,150,000,000","1,047,000,000","1,013,000,000","957,000,000","977,000,000",,,"895,000,000","1,056,000,000","956,000,000","916,000,000","889,000,000","888,000,000","837,000,000","836,000,000","832,000,000","786,000,000","783,000,000","792,000,000","802,000,000","828,000,000","789,000,000","764,000,000","759,000,000","815,000,000","775,000,000","756,000,000","718,000,000","796,000,000","705,000,000","686,000,000","635,000,000","742,000,000",,"649,000,000","570,000,000","659,000,000","584,000,000","559,000,000","541,000,000","547,000,000",,"577,000,000",,"571,000,000",,"524,000,000","540,000,000","584,000,000",,"536,000,000","553,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"906,000,000","900,000,000","895,000,000","1,056,000,000",,"916,400,000","889,100,000","888,000,000",,"836,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,239,000,000","1,205,000,000","1,690,000,000","2,191,000,000","1,794,000,000","1,794,000,000","1,578,000,000","2,264,000,000","1,762,000,000","1,762,000,000","1,764,000,000","2,562,000,000","2,090,000,000","2,028,000,000","2,135,000,000","3,157,000,000","3,371,000,000","2,411,000,000","2,242,000,000","3,560,000,000","1,729,000,000","948,000,000","1,854,000,000","2,252,000,000","3,019,000,000","2,779,000,000","2,676,000,000","2,370,000,000","2,295,000,000","1,527,000,000","1,591,000,000","1,885,000,000","1,801,000,000","1,494,000,000","1,652,000,000","1,657,000,000","1,122,000,000","734,000,000","1,784,000,000","2,734,000,000","2,079,000,000","1,340,000,000","1,335,000,000","1,315,000,000","1,262,000,000","928,000,000","587,000,000","588,000,000","547,000,000","539,000,000","528,000,000","579,000,000","578,000,000","582,000,000","941,000,000","558,000,000","1,141,000,000","731,000,000","527,000,000","1,592,000,000","1,715,000,000","1,202,000,000","1,414,000,000","906,000,000","814,000,000","814,000,000","743,000,000","554,000,000","639,000,000","295,000,000","71,000,000","71,000,000","207,000,000","256,000,000","255,000,000","248,000,000","106,000,000","72,000,000","69,000,000","352,000,000","417,000,000","437,000,000","455,000,000","436,000,000","389,000,000","350,000,000","330,000,000","336,000,000","309,000,000","586,000,000","570,000,000","536,000,000","530,000,000","280,000,000","49,000,000","175,200,000","165,000,000","152,400,000","24,800,000","24,300,000","21,800,000","17,800,000","21,400,000","21,100,000","30,900,000","33,700,000","34,200,000","33,900,000","23,400,000","17,400,000","16,700,000","16,400,000","15,400,000","92,100,000","66,300,000","71,100,000","95,700,000","78,900,000","83,000,000","80,600,000","110,600,000","125,900,000","106,300,000","80,300,000","135,900,000","174,300,000","134,800,000","96,500,000","155,200,000","192,200,000","196,600,000","184,300,000","214,100,000","205,400,000","347,100,000","337,400,000","133,400,000","157,900,000"
			CurrentDebt,"587,000,000","451,000,000","946,000,000","1,448,000,000","1,150,000,000","1,049,000,000","844,000,000","1,595,000,000","1,096,000,000","1,096,000,000","1,095,000,000","1,926,000,000","1,367,000,000","1,305,000,000","1,453,000,000","3,157,000,000","3,371,000,000","2,411,000,000","2,242,000,000","3,560,000,000","1,729,000,000","948,000,000","1,854,000,000","2,252,000,000","3,019,000,000","2,779,000,000","2,676,000,000","2,370,000,000","2,295,000,000","1,527,000,000","1,591,000,000","1,885,000,000","1,801,000,000","1,494,000,000","1,652,000,000","1,657,000,000","1,122,000,000","734,000,000","1,784,000,000","2,734,000,000","2,079,000,000","1,340,000,000","1,335,000,000","1,315,000,000","1,262,000,000","928,000,000","587,000,000","588,000,000","547,000,000","539,000,000","528,000,000","579,000,000","578,000,000","582,000,000","941,000,000","558,000,000","1,141,000,000","731,000,000","527,000,000","1,592,000,000","1,715,000,000","1,202,000,000","1,414,000,000","906,000,000","814,000,000","814,000,000","743,000,000","554,000,000","639,000,000","295,000,000","71,000,000","71,000,000","207,000,000","256,000,000","255,000,000","248,000,000","106,000,000","72,000,000","69,000,000","352,000,000","417,000,000","437,000,000","455,000,000","436,000,000","389,000,000","350,000,000","330,000,000","336,000,000","309,000,000","586,000,000","570,000,000","536,000,000","530,000,000","280,000,000","49,000,000","175,200,000","165,000,000","152,400,000","24,800,000","24,300,000","21,800,000","17,800,000","21,400,000","21,100,000","30,900,000","33,700,000","34,200,000","33,900,000","23,400,000","17,400,000","16,700,000","16,400,000","15,400,000","92,100,000","66,300,000","71,100,000","95,700,000","78,900,000","83,000,000","80,600,000","110,600,000","125,900,000","106,300,000","80,300,000","135,900,000","174,300,000","134,800,000","96,500,000","155,200,000","192,200,000","196,600,000","184,300,000","214,100,000","205,400,000","347,100,000","337,400,000","133,400,000","157,900,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"350,000,000","330,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"587,000,000","451,000,000","946,000,000","1,448,000,000","1,150,000,000","1,049,000,000","844,000,000","1,595,000,000","1,096,000,000","1,096,000,000","1,095,000,000","1,926,000,000","1,367,000,000","1,305,000,000","1,453,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"652,000,000","754,000,000","744,000,000","743,000,000","644,000,000","745,000,000","734,000,000","669,000,000","666,000,000","666,000,000","669,000,000","636,000,000","723,000,000","723,000,000","682,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,"0","0","0","0","251,000,000","221,000,000","221,000,000","221,000,000","221,000,000","286,000,000","286,000,000","286,000,000","287,000,000","248,000,000","248,000,000","248,000,000","248,000,000","284,000,000","284,000,000","284,000,000","284,000,000","190,000,000","190,000,000","190,000,000","190,000,000","215,000,000","220,000,000","220,000,000","220,000,000","354,000,000","354,000,000","354,000,000","341,000,000","344,000,000","344,000,000","344,000,000","344,000,000","239,000,000","239,000,000","239,000,000","239,000,000","221,000,000","170,000,000","170,000,000","268,000,000","217,000,000","217,000,000","217,000,000","217,000,000","267,000,000","267,000,000","267,000,000","267,000,000","138,000,000","138,000,000","203,000,000","138,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,"0","0","0","0","251,000,000","221,000,000","221,000,000","221,000,000","221,000,000","286,000,000","286,000,000","286,000,000","287,000,000","248,000,000","248,000,000","248,000,000","248,000,000","284,000,000","284,000,000","284,000,000","284,000,000","190,000,000","190,000,000","190,000,000","190,000,000","215,000,000","220,000,000","220,000,000","220,000,000","354,000,000","354,000,000","354,000,000","341,000,000","344,000,000","344,000,000","344,000,000","344,000,000","239,000,000","239,000,000","239,000,000","239,000,000","221,000,000","170,000,000",,"268,000,000","217,000,000","217,000,000","217,000,000","217,000,000","267,000,000","267,000,000","267,000,000","267,000,000","138,000,000","138,000,000","203,000,000","138,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"170,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"6,272,000,000","6,265,000,000","5,771,000,000","5,366,000,000","5,236,000,000","5,236,000,000","5,696,000,000","4,662,000,000","4,678,000,000","4,678,000,000","4,473,000,000","4,164,000,000","4,074,000,000","3,955,000,000","3,939,000,000","3,831,000,000","3,850,000,000","3,897,000,000","4,021,000,000","3,680,000,000","3,780,000,000","3,587,000,000","3,448,000,000","3,305,000,000","3,421,000,000","3,584,000,000","3,200,000,000","3,226,000,000","3,218,000,000","3,068,000,000","2,864,000,000","2,888,000,000","3,036,000,000","2,894,000,000","2,666,000,000","2,769,000,000","2,799,000,000","2,703,000,000","2,487,000,000","2,538,000,000","2,548,000,000","2,586,000,000","2,416,000,000","2,215,000,000","2,402,000,000","2,702,000,000","2,398,000,000","2,147,000,000","2,423,000,000","2,345,000,000","2,124,000,000","2,118,000,000","2,290,000,000","2,132,000,000","2,070,000,000","2,077,000,000","2,110,000,000","2,159,000,000","2,019,000,000","1,993,000,000","1,997,000,000","2,059,000,000","1,836,000,000","1,807,000,000","2,006,000,000","2,195,000,000","1,950,000,000","1,652,000,000","2,548,000,000","1,875,000,000","1,676,000,000","1,541,000,000","1,573,000,000","1,586,000,000","1,412,000,000","1,595,000,000","2,336,000,000","1,763,000,000","2,046,000,000","1,407,000,000","2,151,000,000","1,525,000,000","1,430,000,000","1,460,000,000","2,176,000,000","1,621,000,000","1,487,000,000","2,243,000,000","2,402,000,000","2,366,000,000","2,205,000,000","2,325,000,000","2,477,000,000","2,406,000,000","1,298,000,000","1,231,300,000","1,287,900,000","1,261,700,000","1,215,800,000","1,137,700,000","1,221,700,000","1,152,900,000","1,124,300,000","1,041,500,000","1,028,300,000","1,038,800,000","1,013,600,000","991,400,000","1,013,800,000","977,800,000","981,300,000","953,000,000","932,200,000","881,800,000","883,500,000","822,200,000","869,300,000","847,300,000","828,600,000","795,800,000","779,000,000","785,100,000","748,500,000","739,000,000","760,200,000","774,900,000","714,300,000","768,000,000","802,200,000","807,600,000","747,300,000","753,100,000","684,400,000","668,900,000","1,817,900,000","1,625,300,000","1,639,600,000","1,569,600,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"23,460,000,000","23,334,000,000","23,540,000,000","23,600,000,000","24,372,000,000","24,372,000,000","23,746,000,000","22,904,000,000","23,172,000,000","23,172,000,000","22,943,000,000","22,440,000,000","22,547,000,000","22,459,000,000","22,212,000,000","16,009,000,000","15,735,000,000","16,270,000,000","16,144,000,000","16,095,000,000","17,927,000,000","18,838,000,000","17,149,000,000","16,935,000,000","15,753,000,000","14,540,000,000","14,208,000,000","14,128,000,000","12,710,000,000","13,536,000,000","13,614,000,000","13,711,000,000","13,198,000,000","13,217,000,000","13,219,000,000","13,181,000,000","10,297,000,000","10,270,000,000","9,264,000,000","9,381,000,000","10,348,000,000","10,412,000,000","10,370,000,000","10,405,000,000","9,573,000,000","9,172,000,000","9,587,000,000","10,137,000,000","10,154,000,000","10,184,000,000","9,974,000,000","10,473,000,000","10,068,000,000","9,641,000,000","9,614,000,000","10,311,000,000","9,200,000,000","9,183,000,000","9,519,000,000","8,696,000,000","8,195,000,000","8,075,000,000","7,734,000,000","8,711,000,000","8,721,000,000","8,709,000,000","9,022,000,000","9,377,000,000","9,277,000,000","9,686,000,000","10,189,000,000","10,635,000,000","10,346,000,000","9,875,000,000","10,291,000,000","10,587,000,000","10,689,000,000","10,467,000,000","10,589,000,000","10,644,000,000","10,056,000,000","9,791,000,000","9,779,000,000","10,100,000,000","9,920,000,000","9,684,000,000","9,919,000,000","9,510,000,000","9,275,000,000","8,753,000,000","9,194,000,000","9,555,000,000","9,231,000,000","9,126,000,000","3,878,000,000","3,895,800,000","3,933,500,000","3,772,900,000","4,164,900,000","4,142,600,000","4,199,800,000","4,077,100,000","4,335,600,000","4,294,200,000","4,366,200,000","4,147,700,000","4,195,400,000","4,082,300,000","4,090,400,000","4,289,200,000","4,427,100,000","4,466,400,000","4,450,800,000","4,404,400,000","4,600,000,000","4,689,300,000","4,591,400,000","4,705,000,000","4,765,000,000","4,829,100,000","4,791,900,000","4,664,100,000","4,694,900,000","4,776,600,000","4,748,200,000","4,691,800,000","4,940,000,000","4,917,000,000","4,902,200,000","4,848,700,000","5,061,200,000","5,138,300,000","5,103,800,000","5,200,100,000","5,377,500,000","1,488,900,000","1,273,600,000","1,261,600,000"
