name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-747,000","-633,000",,"-308,000","-630,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94,374,000",,,,,,"1,783,000","45,097,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccruedInterestReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"549,000","526,000","517,000","531,000","519,000","535,000","524,000","416,000","416,000","479,000","397,080","362,829","375,411","271,247","272,596","287,229","281,072","215,877","249,990","300,794","285,151",,,,,,,,,,
			DuefromRelatedPartiesCurrent,,,,,,,,,,"2,972,000","3,911,000","3,561,000","3,596,000","3,232,000","5,012,000","3,126,000","2,268,000","2,255,000","2,553,000","3,345,000","4,384,000","3,748,000","3,012,000","2,998,000","2,819,000","3,056,000","4,707,000","3,992,000","4,049,000","3,190,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,"34,486,000","48,533,000","45,354,000","42,617,000","39,259,000","10,978,000","29,833,000","8,539,000","25,003,000","23,815,000","17,852,000","2,402,000","21,495,000","19,861,000","23,256,000","32,083,000","22,238,000","24,772,000","12,959,000","204,000","10,727,000","9,481,000","12,907,000","601,000","19,593,000","8,111,000","17,489,000","68,000","10,533,000","5,643,000","13,923,000","4,911,000","10,666,000","8,796,000","4,081,000","12,058,000","7,858,000","8,065,000","9,273,000","6,467,000","0",,,,"0","5,646,000",,,,"0",,"0",,,,"0",,"6,949,317","7,479,851","1,799,537","1,827,610","2,002,756","2,841,915","2,670,353","2,489,608","2,593,577","2,650,447","2,938,309",,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-171,000",,,,"-871,000",,,,"-561,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,473,000",,,,"18,549,000",,,,"11,014,000","10,650,000","9,285,000","8,298,000","11,762,000","7,636,000","8,339,000","8,350,000","7,809,000",,,"6,841,000","7,502,000","9,966,000",,,"9,998,000","10,152,000","9,256,000","14,382,000","22,670,000","5,688,000","6,820,000","6,101,000","25,179,000","21,503,000","7,617,000","7,602,000","7,036,000","24,795,000","6,673,668","22,113,880","4,708,865","17,874,236","3,511,002","14,655,535","13,282,630","12,673,214","13,133,044","13,592,873","14,056,196","12,720,505","13,128,123","10,320,795","10,820,841","12,051,663","11,909,116","11,823,724","12,187,376","8,453,068","8,669,318"
		RestrictedCash,,,,,,,,,,"31,445,000","24,151,000","26,094,000","26,654,000","29,034,000","27,518,000","24,701,000","22,950,000","18,074,000","26,602,000","23,594,000","28,963,000","20,845,000","24,781,000","19,995,000","18,971,000","22,869,000","26,722,000","18,498,000","17,246,000","15,389,000","15,465,000","18,816,000","10,569,000","16,877,000","10,399,000","9,102,000","15,110,000","8,456,000","9,764,000","8,938,000","7,307,000","14,066,000","6,979,000","8,580,000","7,686,000","10,747,000","9,068,000",,"7,821,000","6,739,000","8,548,000","8,273,000","9,382,000","8,366,000","9,704,000","11,089,000","10,755,000","12,948,000","12,293,000","8,966,000","8,576,000","11,275,000","12,558,000","15,541,000","14,065,000","20,067,000","2,871,000","2,237,642","2,402,427","2,181,675","1,692,601","2,060,788","2,680,680","2,107,471",,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,198,000","938,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,,,,"1,048,000","1,783,000",,,"3,226,000","2,448,000","35,931,000","1,014,000",,,,"200,000","0","8,901,000","8,194,000","9,998,000","33,096,000","1,519,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,,,,,,,,,,"710,059,000","664,606,000","620,112,000","603,038,000","576,133,000","548,017,000","519,424,000","502,233,000","488,270,000","448,245,000","420,556,000","386,082,000","372,369,000","352,808,000","330,572,000","301,571,000","293,134,000","275,070,000","253,749,000","256,128,000","262,293,000","158,390,000","149,643,000","143,176,000","139,285,000","124,233,000","114,814,000","105,233,000","101,592,000","85,617,000","81,509,000","37,861,000","77,217,000","72,735,000","78,595,000","63,493,000","113,015,000","111,915,000","116,128,000","103,160,000","45,634,000","46,432,000","48,476,000","50,924,000","58,577,000","27,695,000","56,953,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPE,"7,005,000","7,310,000","7,611,000","7,909,000","6,680,000","6,933,000","7,192,000","7,454,000","7,724,000","7,990,000","8,253,000","8,512,000","8,768,000",,,,,,,,,,,,,,,,,"329,000","3,437,000","3,705,000","3,844,000","3,741,000","3,588,000","3,675,000","3,633,000","3,523,000","2,925,000","2,844,000","2,867,000","2,853,000","2,820,000","2,919,000","3,081,000","3,210,000","3,012,000","5,302,000","3,360,000","3,631,000","3,861,000","4,185,000","4,655,000","5,062,000","5,172,000","5,349,000","5,417,000","5,433,000","4,800,000","4,706,000","4,630,000","4,458,000","5,921,000","5,874,000","6,689,000","6,587,000","3,768,000","3,167,870","2,977,767","1,958,927","1,642,639","815,058","812,333","670,715","729,274","629,029","513,682","546,231","397,448","355,504","295,098","460,219","49,671","27,436","500,000","531,462","533,476","35,489"
			GrossPPE,,,,,,,,,,"7,990,000","8,253,000","8,512,000","8,768,000",,,,,,,,,,,,,,,,,"4,127,000","15,333,000","15,145,000","14,839,000","14,288,000","14,103,000","14,365,000","13,874,000","14,445,000","15,154,000","15,786,000","15,512,000","19,316,000","18,894,000","18,595,000","18,294,000","17,929,000","17,184,000","18,872,000","16,307,000","15,907,000","15,452,000","15,106,000","14,884,000","14,539,000","13,964,000","13,375,000",,"12,049,000",,,,"8,523,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,975,000",,,,"13,125,000",,,,"13,429,000",,,,"18,907,000",,,,"17,507,000",,,,"15,501,000",,,,"14,191,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,,"7,990,000","8,253,000","8,512,000","8,768,000",,,,,,,,,,,,,,,,,,,,,"701,000",,,,"632,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152,000",,,,"462,000",,,,"384,000",,,,"409,000",,,,"422,000",,,,"406,000",,,,"348,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,798,000","-11,896,000","-11,440,000","-10,995,000","-10,547,000","-10,515,000","-10,690,000","-10,241,000","-10,922,000","-12,229,000","-12,942,000","-12,645,000","-16,463,000","-16,074,000","-15,676,000","-15,213,000","-14,719,000","-14,172,000","-13,570,000","-12,947,000","-12,276,000","-11,591,000","-10,921,000","-10,229,000","-9,477,000","-8,792,000","-8,026,000",,"-6,616,000",,,,"-4,065,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"444,000","13,422,000","13,256,000","13,311,000","13,332,000","13,402,000","13,478,000","13,542,000","13,650,000","13,040,000","13,180,000","13,322,000","13,512,000","13,772,000","14,128,000","14,477,000","14,845,000","17,422,000","15,612,000","18,264,000","16,310,000","16,741,000","19,728,000","20,408,000","18,188,000","22,523,000","23,325,000","23,795,000","21,825,000","22,731,000","21,089,000","20,900,000","19,716,000","20,307,000","17,755,000","16,250,000","19,332,000","17,616,000","17,095,086","16,013,516","17,628,315","12,891,572","6,456,887","5,885,352","4,856,919","6,434,191","3,225,353","2,862,965","2,862,965","2,736,862","2,656,517","2,333,159","963,736","978,303","978,303",,,,
			Goodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","12,092,000","13,069,000","12,996,000","12,996,000","12,996,000","13,159,000","13,055,000","12,323,000","10,575,000","10,599,000","9,625,000","9,438,000","9,438,000","8,671,000","7,892,508","7,892,508","11,150,326","11,057,740","2,201,644","1,832,621","1,832,621","3,225,353","3,225,353","2,862,965","2,862,965","2,736,862","2,656,517","2,333,159","963,736","978,303","978,303",,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"444,000","1,330,000","1,164,000","1,219,000","1,240,000","1,310,000","1,386,000","1,450,000","1,558,000","948,000","1,088,000","1,230,000","1,420,000","1,680,000","2,036,000","2,385,000","2,753,000","5,330,000","3,520,000","6,172,000","4,218,000","4,649,000","7,636,000","8,316,000","6,096,000","9,454,000","10,329,000","10,799,000","8,829,000","9,572,000","8,034,000","8,577,000","9,141,000","9,708,000","8,130,000","6,812,000","9,894,000","8,945,000","9,202,578","8,121,008","6,477,989","1,833,832","4,255,243","4,052,731","3,024,298","3,208,838",,,,,,,,,,,,,
		InvestmentsAndAdvances,"764,077,000","758,785,000","712,763,000","696,137,000","726,147,000","671,188,000","637,616,000","648,439,000","662,361,000","659,044,000","610,873,000","573,492,000","557,658,000","541,096,000","513,496,000","487,722,000","470,230,000","456,689,000","418,182,000","392,276,000","358,969,000","345,224,000","327,069,000","306,236,000","278,650,000","267,734,000","250,295,000","227,831,000","236,063,000","235,691,000","122,627,000","114,912,000","108,425,000","98,015,000","89,786,000","82,324,000","74,432,000","67,301,000","36,411,000",,,"59,558,000","15,484,000",,,"93,749,000","753,000","323,000","0","75,404,000",,"0","0","103,604,000",,,,"122,344,000","1,037,000","2,423,000","3,222,000","141,800,000","3,449,000","3,692,000","6,909,000","18,096,000","3,598,000","4,298,947","3,309,186","3,209,097","2,014,492","1,555,475","1,584,057","1,720,179","2,892,568","4,055,337","3,499,650","5,053,463","6,368,868","5,857,705","8,027,218","14,450,228","15,414,443","16,652,316","13,028,898","15,644,515","15,056,892","12,185,573"
			LongTermEquityInvestment,,,,,,"239,171,000","209,251,000","221,351,000","216,723,000","215,817,000","198,408,000","178,715,000","171,294,000","171,585,000","167,460,000","157,235,000","157,442,000","153,156,000","136,949,000","137,005,000","127,255,000","121,302,000","120,420,000","115,085,000","107,201,000","104,376,000","100,726,000","86,618,000","84,899,000","77,499,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinSubsidiariesatCost,,,,,,,,,,"215,817,000","198,408,000","178,715,000","171,294,000","171,585,000","167,460,000","157,235,000","157,442,000","153,156,000","136,949,000","137,005,000","127,255,000","121,302,000","120,420,000","115,085,000","107,201,000","104,376,000","100,726,000","86,618,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,899,000","77,499,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,,,,,,,,,,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","600,000",,,"0","3,255,000","0","904,000","1,020,000","1,146,000","1,446,000","1,824,000","2,116,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"764,077,000","758,785,000","712,763,000","696,137,000","726,147,000","671,188,000","637,616,000","648,439,000","662,361,000","659,044,000","610,873,000","573,492,000","557,658,000","541,096,000","513,496,000","487,722,000","470,230,000","456,689,000","418,182,000","392,276,000","358,969,000","345,224,000","327,069,000","306,236,000","278,650,000","267,734,000","250,295,000","227,831,000","236,063,000","235,691,000","122,627,000","114,912,000","108,425,000","98,015,000","89,786,000","82,324,000","74,432,000","67,301,000",,,,"59,558,000",,,,"93,749,000",,,,"75,404,000",,,,"103,604,000",,,,"122,344,000",,,,"141,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,"764,077,000","758,785,000","712,459,000","696,137,000","726,147,000","671,188,000","637,616,000","648,439,000","662,361,000","659,044,000","610,864,000","573,483,000","557,649,000","541,087,000","513,487,000","487,713,000","470,221,000","456,680,000","418,173,000","392,241,000","358,934,000","345,189,000","326,818,000","305,769,000","277,969,000","266,839,000","249,052,000","226,063,000","228,174,000","230,462,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"509,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,,,,"466,638,000","9,000","9,000","9,000","9,000","9,000","9,000","9,000","9,000","9,000","35,000","35,000","35,000","251,000","467,000","681,000","895,000","1,243,000","1,768,000","7,889,000","5,229,000","122,627,000","114,912,000","108,425,000","98,015,000","89,786,000","82,324,000","74,432,000","67,301,000",,,,"59,558,000",,,,"93,749,000",,,,"75,404,000",,,,"103,604,000",,,,"122,344,000",,,,"141,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,"281,224,000",,,,,,,,,,,,,,,"89,640,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,"2,553,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,491,000","48,485,000","2,642,000","40,412,000","20,048,000","32,011,000",,"26,052,000","24,899,000","24,281,000","23,700,000","23,257,000","23,408,000","24,563,000","25,861,000","26,912,000",,"28,279,000","28,562,000","28,255,000","28,164,000","31,311,000","37,601,000","34,548,000","32,549,000","38,440,000","37,866,000","37,632,000","37,732,000","35,573,625","41,260,257","36,448,082","38,554,861","40,937,686","54,756,305","55,670,307","51,427,864","52,489,246","53,765,602","56,073,016",,,,,,,,,,
		DuefromRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,"2,553,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,873,000","4,487,000","4,171,000","3,925,000","3,606,000","3,903,000","3,312,000","2,629,000","2,318,000","2,534,000","1,617,000","936,000","72,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,873,000","4,487,000","4,171,000","3,925,000","3,606,000","3,903,000","3,312,000","2,629,000","2,318,000","2,534,000","1,617,000","936,000","72,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,473,000","14,417,000","13,599,000","13,671,000","18,549,000","13,554,000","12,025,000","10,997,000","11,014,000",,,,,,,,,"7,845,000","6,864,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,"18,614,000","22,192,000","14,718,000","14,282,000","13,686,000","12,888,000","11,048,000","11,608,000","12,231,000","10,980,000","10,191,000","10,052,000","10,934,000","10,155,000","9,882,000","9,312,000","12,393,000","12,916,000","14,869,000","15,702,000",,"3,426,000","3,305,000","3,924,000","4,734,000","2,490,000","2,931,000","3,278,000","896,000","14,216,000","15,383,000","18,094,000","5,722,000","20,611,000","29,537,000","45,935,000","68,908,000","57,984,000","63,746,000","57,836,000","2,436,000","2,422,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"610,832,000","652,674,000","677,287,000","578,328,000","536,718,000","501,626,000","427,575,000","438,611,000","479,012,000","475,185,000","431,007,000","408,542,000","389,728,000","365,896,000","334,525,000","279,533,000","280,627,000","241,282,000","250,715,000","224,651,000","196,947,000","192,356,000","196,677,000","172,254,000","146,504,000","151,536,000","157,138,000","137,705,000","135,409,000","135,414,000","119,953,000","120,332,000","113,949,000","121,603,000","102,522,000","90,090,000","96,210,000","83,840,000","79,971,000","78,986,000","76,820,000","72,711,000","69,193,000","73,564,000","88,197,000","109,421,000","91,437,000","95,217,000","89,549,000","82,055,000","84,669,000","84,452,000","80,877,000","113,448,000","104,457,000","124,056,000","128,283,000","156,266,000","138,922,000","139,415,000","152,096,000","158,264,000","148,060,000","155,877,000","166,754,000","172,455,000","159,429,000","164,042,045","154,676,403","145,582,118","129,898,731","133,072,912","151,975,686","143,543,436","138,644,029","132,672,188","136,469,788","137,109,703","77,830,153","76,543,403","69,385,602","66,889,573","79,959,347","76,389,224","72,241,081","70,106,524","52,629,235","46,990,729"
