name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,09/30/1991,06/30/1991,03/31/1991,03/31/1990,03/31/1989,03/31/1988,03/31/1987,03/31/1986
			OtherReceivables,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","179,168,000","0","86,531,000","40,251,000","44,063,000","47,062,000","0","0","0","0","0","89,143,000","36,158,000","39,733,000","0",,"0","7,171,000","0","0",,,"0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"680,500,000","477,900,000","439,300,000","426,500,000","333,700,000","344,300,000","291,000,000","308,800,000","332,800,000","593,300,000","582,100,000","555,800,000","598,700,000","523,100,000","679,300,000","559,200,000","590,200,000","505,000,000","522,700,000","441,800,000","460,000,000","458,000,000","484,500,000","373,500,000","333,700,000","359,100,000","414,000,000","450,800,000","421,900,000","437,566,000","679,512,000","702,617,000","584,842,000","655,046,000","614,293,000","551,333,000","634,057,000","572,313,000","591,870,000","557,390,000","450,285,000","472,584,000","427,497,000","429,206,000","312,379,000","211,526,000","219,908,000","140,693,000","121,923,000","126,793,000","101,462,000","73,255,000","45,760,000","28,726,000","78,001,000","134,785,000","118,140,000","103,029,000","113,938,000","85,246,000","65,827,000","74,519,000","65,979,000","55,022,000","44,145,000","35,802,000","50,419,000","37,574,000","41,209,000","40,901,000","60,549,000","38,007,000","32,072,000","22,940,000","16,573,000","13,264,000","14,350,000","6,843,000","5,455,000","2,219,000","2,902,000","5,162,000","3,803,000","5,009,000","6,499,000","6,451,000","6,808,000","10,418,000","13,700,000","7,900,000","6,300,000","6,200,000","5,500,000","5,500,000","5,600,000","5,500,000","8,100,000","5,500,000","5,300,000","6,400,000","6,100,000","5,100,000","3,700,000","4,600,000","4,400,000","3,800,000","4,000,000","3,700,000","3,600,000","3,000,000","3,400,000","2,800,000","4,300,000","4,300,000","4,200,000","2,900,000","3,500,000","4,400,000","4,200,000","3,800,000","2,500,000","2,400,000","2,700,000","3,400,000","400,000","300,000","400,000","100,000"
		PrepaidAssets,"59,300,000","59,200,000","76,100,000","74,400,000","53,200,000","51,100,000","56,300,000","72,700,000","59,300,000","80,600,000","68,400,000","70,600,000","55,300,000","65,700,000","78,900,000","59,800,000","58,000,000","64,400,000","55,300,000","45,300,000","46,400,000","46,500,000","57,600,000","46,000,000","46,100,000","57,900,000","75,400,000","62,000,000","52,900,000","76,936,000","80,897,000","110,860,000","88,731,000","120,205,000","111,853,000","100,274,000","112,430,000","158,909,000","234,011,000","158,239,000","172,990,000","109,297,000","99,713,000","80,125,000","100,940,000","96,461,000","110,778,000","81,082,000","73,849,000","66,587,000","50,778,000","45,605,000","44,267,000","72,612,000","74,256,000","85,590,000","63,114,000","50,841,000","47,053,000","51,384,000","43,405,000","72,493,000","73,132,000","97,957,000","105,011,000","81,095,000","64,790,000","32,325,000","39,808,000","52,209,000","37,992,000","27,298,000","33,246,000","19,706,000","27,460,000","21,233,000","23,440,000","22,310,000","20,975,000","20,162,000","16,391,000","17,689,000","17,504,000","18,376,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,"0",,,"5,700,000","5,500,000","4,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"293,800,000","169,200,000","121,800,000","81,100,000","58,900,000","66,400,000","101,400,000","146,500,000","278,500,000","59,500,000","67,600,000","43,700,000","47,300,000","155,200,000","61,800,000","70,600,000","53,000,000","51,100,000","30,600,000","48,700,000","50,000,000","58,900,000","34,400,000","44,700,000","128,600,000","227,200,000","179,500,000","129,300,000","232,900,000","303,599,000",,,,,,,,,,,,,"19,952,000","21,750,000","23,361,000","7,686,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"215,300,000","305,900,000","227,500,000","198,900,000","214,200,000","280,300,000","269,300,000","341,800,000","341,100,000","358,700,000","344,100,000","288,900,000","270,700,000","279,500,000","258,900,000","247,700,000","250,300,000","242,000,000","287,300,000","236,000,000","204,400,000","230,600,000","241,100,000","282,700,000","233,600,000","209,800,000","378,700,000","392,500,000","294,600,000","246,626,000","343,374,000","275,208,000","248,409,000","209,547,000","201,737,000","212,059,000","180,488,000","183,549,000","181,829,000","319,895,000","200,680,000","174,370,000","84,562,000","47,817,000","33,773,000","37,476,000","0","0","17,144,000","12,257,000","0","0","0","72,260,000","57,531,000","0","87,355,000","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","0","0","21,475,000","18,610,000","14,277,000","9,829,000","24,700,000","4,600,000","4,400,000","11,400,000","11,900,000","11,900,000","10,400,000","5,900,000","6,700,000","5,400,000","4,100,000","5,200,000","6,600,000","7,600,000","4,200,000","3,100,000","3,300,000","3,700,000","3,300,000","4,600,000","3,600,000","7,200,000","6,400,000","3,300,000","1,500,000","5,100,000","4,600,000","5,700,000","4,100,000","1,900,000","1,500,000","1,400,000","2,200,000","1,500,000","1,200,000","1,100,000","400,000","200,000","100,000","300,000"
	TotalNonCurrentAssets,"2,942,700,000","1,922,700,000","1,851,100,000","1,891,200,000","1,860,900,000","1,861,100,000","1,857,500,000","1,949,500,000","1,965,100,000","1,822,200,000","1,828,000,000","1,826,300,000","1,838,500,000","1,702,100,000","1,680,100,000","1,680,300,000","1,701,500,000","1,647,400,000","1,697,800,000","1,697,300,000","1,674,300,000","1,576,200,000","1,400,000,000","1,233,700,000","1,309,100,000","1,294,800,000","1,272,200,000","1,220,000,000","1,192,400,000","1,205,137,000","1,194,288,000","1,131,424,000","1,126,859,000","923,776,000","880,611,000","845,015,000","828,309,000","826,374,000","650,903,000","591,049,000","569,171,000","575,019,000","576,730,000","568,126,000","526,497,000","498,583,000","339,999,000","288,233,000","287,371,000","277,250,000","277,755,000","284,021,000","236,896,000","232,476,000","240,083,000","255,548,000","136,135,000","132,738,000","93,099,000","92,203,000","87,183,000","81,309,000","76,928,000","74,044,000","72,463,000","65,691,000","68,951,000","67,685,000","65,929,000","64,103,000","66,014,000","65,021,000","46,202,000","46,657,000","49,153,000","52,663,000","50,336,000","45,407,000","44,399,000","44,784,000","38,585,000","38,830,000","38,893,000","33,940,000","31,395,000","28,353,000","30,909,000","31,506,000","29,900,000","48,200,000","49,000,000","39,100,000","38,700,000","36,600,000","35,700,000","35,800,000","29,700,000","30,700,000","30,500,000","29,700,000","29,000,000","28,500,000","29,600,000","28,700,000","29,200,000","30,200,000","30,400,000","31,500,000","20,100,000","19,200,000","19,600,000","20,000,000","20,100,000","18,300,000","17,900,000","15,400,000","17,300,000","19,600,000","19,300,000","18,400,000","16,900,000","16,700,000","15,500,000","11,300,000","6,100,000","4,400,000","3,000,000","2,200,000"
		NetPPE,"473,900,000","348,900,000","334,300,000","334,200,000","334,600,000","342,700,000","347,800,000","368,400,000","360,000,000","360,800,000","366,500,000","359,300,000","356,100,000","350,400,000","338,800,000","335,000,000","335,400,000","329,800,000","332,100,000","328,000,000","317,300,000","311,200,000","260,300,000","220,900,000","229,200,000","225,600,000","224,700,000","212,400,000","203,900,000","202,716,000","204,794,000","197,357,000","189,721,000","129,685,000","153,013,000","136,851,000","119,636,000","112,525,000","101,742,000","196,336,000","89,509,000","90,710,000","89,492,000","84,651,000","64,899,000","64,106,000","52,516,000","47,840,000","46,822,000","38,777,000","39,279,000","40,125,000","34,599,000","35,328,000","36,619,000","37,917,000","37,708,000","36,870,000","34,738,000","31,891,000","29,005,000","26,730,000","23,373,000","18,799,000","13,925,000","11,579,000","9,189,000","8,173,000","6,902,000","7,092,000","7,278,000","6,964,000","6,629,000","6,963,000","7,032,000","7,460,000","7,333,000","5,351,000","5,465,000","5,618,000","5,738,000","6,087,000","6,204,000","6,131,000","5,817,000","5,265,000","5,079,000","5,120,000","5,300,000","21,700,000","21,800,000","21,500,000","20,700,000","19,800,000","18,700,000","18,100,000","17,200,000","17,200,000","17,200,000","16,300,000","15,600,000","15,400,000","15,300,000","14,500,000","14,500,000","14,300,000","14,300,000","15,600,000","14,700,000","14,300,000","14,300,000","14,400,000","14,300,000","13,800,000","13,300,000","12,400,000","11,800,000","15,900,000","15,300,000","14,600,000","13,200,000","13,100,000","11,800,000","8,400,000","4,900,000","3,700,000","2,400,000","1,900,000"
			GrossPPE,,"687,300,000",,,,"652,400,000",,,,"654,700,000",,,,"600,300,000",,,,"546,600,000",,,,"488,300,000",,,,"365,900,000",,,,"309,507,000",,,,"214,022,000","233,567,000",,,"180,504,000",,,,"141,931,000",,,,"104,330,000",,,,"69,019,000",,,,"59,470,000","59,231,000","60,529,000","60,320,000","59,482,000","51,880,000","49,033,000","46,147,000","43,872,000","37,523,000","32,949,000","28,075,000","25,729,000","21,311,000","20,295,000","19,024,000","19,214,000","16,943,000","16,629,000","16,294,000","16,628,000","15,058,000","15,486,000","15,359,000","11,789,000","11,903,000","12,056,000","10,868,000","11,217,000","11,334,000","11,261,000","10,811,000","10,259,000","9,713,000","9,409,000","9,900,000","33,300,000","32,800,000","32,200,000","31,400,000","30,000,000","28,300,000","27,200,000","25,600,000","25,200,000","24,700,000","23,400,000","22,400,000","21,800,000","21,400,000","20,400,000","20,100,000","20,100,000","19,900,000","21,300,000","20,000,000","19,500,000","19,300,000","19,400,000","19,000,000","18,200,000","17,400,000","16,200,000","15,100,000","21,000,000","20,100,000","19,300,000","17,300,000","17,000,000","15,300,000","10,700,000","6,500,000","4,900,000","3,000,000","2,300,000"
				LandAndImprovements,,"19,900,000",,,,"19,100,000",,,,"22,300,000",,,,"27,300,000",,,,"28,000,000",,,,"27,400,000",,,,"31,600,000",,,,"17,333,000",,,,"4,653,000","4,653,000",,,"4,653,000",,,,"5,008,000",,,,"5,231,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"357,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"77,400,000",,,,"74,500,000",,,,"84,800,000",,,,"81,000,000",,,,"87,200,000",,,,"87,300,000",,,,"41,200,000",,,,"43,356,000",,,,"20,299,000","47,731,000",,,"21,081,000",,,,,,,,,,,,,,,,,,,,"5,254,000",,,,"4,255,000",,,,"3,649,000",,,,"2,577,000",,,,,,,,,,"302,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"590,000,000",,,,"558,800,000",,,,"547,600,000",,,,"492,000,000",,,,"431,400,000",,,,"373,600,000",,,,"293,100,000",,,,"248,818,000",,,,"189,070,000","181,183,000",,,"154,770,000",,,,"122,283,000",,,,"88,185,000",,,,"60,001,000",,,,"51,876,000",,,,"18,573,000",,,,"16,289,000",,,,"22,080,000",,,,"16,637,000",,,,"14,606,000",,,,,,"11,754,000",,,,"10,904,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0",,,"0",,,,,,,,"0",,,,"0",,,,"0",,,,"35,655,000",,,,"23,328,000",,,,"0",,,,"0",,,,"0",,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
