name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994
			DepreciationAndAmortization,"57,584,000","15,290,000","14,684,000","13,717,000","13,893,000","13,802,000","12,132,000","12,324,000","12,647,000","12,457,000","13,008,000","12,871,000","12,363,000","12,700,000","15,348,000","15,290,000","15,240,000","15,372,000","16,844,000","16,819,000","16,406,000","16,566,000","23,134,000","22,951,000","23,296,000","23,496,000","24,508,000","28,107,000","26,873,000","28,907,000","30,274,000","30,576,000","25,212,000","23,367,000","26,015,000","19,446,000","17,647,000","29,328,000","17,234,000","-3,255,657","2,868,939","2,649,718","2,817,736","2,782,927","2,592,876","2,154,184","2,546,765","2,586,075","2,123,440","2,086,110","2,015,604","1,979,273","2,056,046","2,204,730","1,927,868","1,746,659","1,724,116","1,605,203","1,524,286","1,271,709","1,106,503","1,071,838","1,055,664","994,733","993,891","787,946","829,872","770,965","751,782","707,171","797,892","639,775","602,112","647,301","630,417","604,425","663,490","635,411","553,915","713,604","662,085","471,605","709,682","557,529","515,711","496,653","495,295","488,847","388,642","395,296","404,039","500,000","500,000","500,000","600,000","600,000","600,000","500,000","600,000","400,000","500,000","400,000","300,000","400,000","200,000","200,000","100,000","100,000","100,000","100,000","0"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,103,427","2,258,633","1,730,522","1,531,418","1,574,563","1,462,304","1,432,194","1,394,348","1,513,071","1,887,748","1,488,740","1,470,731","1,464,803","1,441,579","1,435,887","1,484,844","1,319,158","1,225,320","1,151,015","1,114,744","1,028,251","946,364","835,695","798,291","773,907","706,898","665,811","636,473","617,033","580,090","557,966","519,462","611,581","450,564","391,335","423,128","408,318","399,357","414,224","392,567","305,023","494,665","342,143","360,545","497,039","345,998","348,938","353,223",,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,432,074","1,184,209","1,138,417","1,118,300","1,243,173","1,320,623","1,160,682","759,836","1,033,694","698,327","634,700","615,379","550,801","537,694","620,159","719,886","608,710","521,339","573,101","490,459","496,035","325,345","270,808","273,547","281,757","287,835","328,080","151,473","212,839","190,875","193,816","187,709","186,311","189,211","210,777","224,173","222,099","205,068","249,266","242,844","248,892","218,939","319,942","111,060","212,643","211,531","166,773","143,430",,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,432,074","1,184,209","1,138,417","1,118,300","1,243,173","1,320,623","1,160,682","759,836","1,033,694","698,327","634,700","615,379","550,801","537,694","620,159","719,886","608,710","521,339","573,101","490,459","496,035","325,345","270,808","273,547","281,757","287,835","328,080","151,473","212,839","190,875","193,816","187,709","186,311","189,211","210,777","224,173","222,099","205,068","249,266","242,844","248,892","218,939","319,942","111,060","212,643","211,531","166,773","143,430",,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,,"-1,530,000","-5,750,000","-1,774,000","-15,943,000","-1,515,000","383,000","-409,000","-726,000","-544,000","-438,000","-685,000","-223,000","-1,831,000","-980,000","-922,000","5,490,000","-1,505,000","-790,000","-791,000","-4,171,000","-2,880,000","-2,438,000","-889,000","42,079,000","-36,012,000","-11,366,000","-13,830,000","-8,699,000","-31,748,000","-7,569,000","-5,871,000","-2,574,000","-7,482,000","-5,518,000","-3,875,000","-2,258,000","-8,000",,,"97,500","0",,,,,,,,,,,,,,,"-88,476","-1,162,679","496,664","698,491","-178,280","40,254","138,372","204,265","-157,607","310,811","-99,296","204,491","1,911,633","263,852","170,700","198,407",,,,,"-273,770","679,362","199,234","-295,826","-212,013","322,393","134,833","61,787",,,"135,697","156,197","94,000",,,"-100,000",,,,,"100,000","100,000","-100,000","-200,000",,,,,,,,,
			DeferredIncomeTax,,,,"-1,530,000","-5,750,000","-1,774,000","-15,943,000","-1,515,000","383,000","-409,000","-726,000","-544,000","-438,000","-685,000","-223,000","-1,831,000","-980,000","-922,000","5,490,000","-1,505,000","-790,000","-791,000","-4,171,000","-2,880,000","-2,438,000","-889,000","42,079,000","-36,012,000","-11,366,000","-13,830,000","-8,699,000","-31,748,000","-7,569,000","-5,871,000","-2,574,000","-7,482,000","-5,518,000","-3,875,000","-2,258,000","-8,000",,,"97,500","0",,,,,,,,,,,,,,,"-88,476","-1,162,679","496,664","698,491","-178,280","40,254","138,372","204,265","-157,607","310,811","-99,296","204,491","1,911,633","263,852","170,700","198,407",,,,,"-273,770","679,362","199,234","-295,826","-212,013","322,393","134,833","61,787",,,"135,697","156,197","94,000",,,"-100,000",,,,,"100,000","100,000","-100,000","-200,000",,,,,,,,,
		AssetImpairmentCharge,,,"-497,000",,,,"1,729,000",,,,,,,,,,,,"6,759,000",,,,"23,145,000","0","1,779,000","0","149,134,000","888,646,000","0","193,605,000","102,471,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"3,430,000","1,061,000","-1,857,000","2,025,000","2,201,000","-3,670,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"32,305,000","8,533,000","7,837,000","7,958,000","7,977,000","7,205,000","4,310,000","4,876,000","6,111,000","4,907,000","4,807,000","5,435,000","6,093,000","4,229,000","3,980,000","4,013,000","4,278,000","3,415,000","3,589,000","4,898,000","5,331,000","3,904,000","4,887,000","4,784,000","5,479,000","5,623,000","5,850,000","4,836,000","9,564,000","9,760,000","8,796,000","7,597,000","7,078,000","6,736,000","6,799,000","6,612,000","5,361,000","5,490,000","6,976,745","784,181","632,435","480,639","499,444","440,829","323,598","323,598","310,544","310,544","310,544","310,544","229,896","241,243","179,162","486,769",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","916,000","-334,000","-344,000","-238,000","-855,000",,,"-986,000",,,"-387,548","-190,868","-57,249","-31,823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-11,596,000","83,000","-11,850,000","-788,000","959,000","193,000","-2,890,000","-47,000","184,000","201,000","-823,000","-183,000","-115,000","1,018,000","-1,995,000","1,778,000","90,000","709,000","1,241,000","835,000","861,000","1,961,000","-1,474,000","1,046,000","-565,000","1,341,000","-909,000","-2,860,000","-6,676,000","-13,209,000","-29,613,000","10,186,000","1,025,000","-7,473,000","-1,720,000","2,059,000","-1,029,000","-79,000","-476,000",,,"454",,,,,"0","0","0","4,987,806",,,,,"1,195,843","371,286","319,823","705,395","231,783","241,000","178,949","303,051","284,282","284,282",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","100,000",,,"100,000","100,000","200,000","-200,000","-100,000","200,000",,,,,"200,000","-200,000",,,"200,000"
		ChangeInWorkingCapital,"-22,206,000","-22,949,000","-7,567,000","583,000","5,953,000","20,607,000","18,625,000","3,219,000","346,000","11,640,000","-15,832,000","-22,311,000","-17,979,000","-8,712,000","-739,000","-9,610,000","-8,258,000","17,214,000","-1,050,000","-4,846,000","-178,000","20,451,000","-11,150,000","-6,552,000","-2,768,000","29,373,000","17,871,000","-60,000","-8,196,000","6,367,000","-7,578,000","-10,224,000","-20,471,000","-15,748,000","-10,059,000","6,589,000","-4,610,000","-26,647,000","-20,969,000","4,842,340","-1,071,507","-582,833","407,146","-2,488,038","-750,582","-2,499,399","495,139","5,920,951","-4,789,473","-4,269,459","7,376,994","4,870,408","-562,805","969,406","3,596,968","5,114,447","-9,512,559","-7,806,575","1,898,432","1,070,386","-5,122,429","3,118,428","2,287,801","174,605","-3,504,053","-3,084,813","1,887,931","-2,501,186","-5,587,644","315,654","-1,180,732","3,162,318","-1,922,394","1,255,697","-5,261,262","-2,587,899","-254,027","1,373,322","578,006","-819,534","169,827","1,247,841","1,449,942","-1,609,283","-625,662","1,887,899","-1,299,995","-420,557","-852,286","557,474","4,945,315","-6,800,000","-2,700,000","2,500,000","-1,100,000","2,500,000","-600,000","1,800,000","200,000","-1,100,000","-2,400,000","0","-3,900,000","-900,000","-2,700,000","100,000","-1,100,000","300,000","200,000","-800,000","100,000"
			ChangeInReceivables,"-35,573,000","-7,950,000","-7,980,000","-12,751,000","-6,892,000","2,620,000","-98,000","-295,000","13,317,000","16,541,000","2,140,000","-3,545,000","-2,752,000","9,124,000","-10,565,000","-7,263,000","-5,046,000","13,990,000","-10,799,000","694,000","-3,621,000","6,145,000","-13,185,000","3,900,000","-6,353,000","17,647,000","-7,932,000","25,517,000","-5,989,000","13,479,000","-3,229,000","-24,027,000","-9,044,000","-10,417,000","-8,221,000","-3,910,000","-8,496,000","-9,723,000","-20,616,000","-632,195","-5,334,614","-1,919,191","-2,463,815","-263,218","-1,184,554","-1,827,967","-325,050","2,014,167","-2,069,353","-421,402","1,637,945","3,410,415","-611,538","2,853,098","4,958,270","2,977,883","-4,329,819","-3,839,371","-1,070,504","2,311,314","-3,454,324","942,126","-1,569,934","2,249,128","-4,834,307","-704,097","-1,562,005","388,242","-3,854,645","-368,540","1,227,586","1,983,949","-2,727,779","107,739","-3,737,248","-1,318,119","-1,258,765","1,166,488","588,062","-1,326,675","-556,866","2,787,766","265,243","-2,220,624","-1,194,431","2,513,589","-1,757,375","274,212","245,623","1,497,282","-1,347,341","-100,000","-2,800,000","2,300,000","-3,100,000","2,300,000","-500,000","3,100,000","-1,200,000","-1,100,000","-1,100,000","2,100,000","-6,300,000","200,000","-3,000,000","900,000","-1,600,000","200,000","200,000","-800,000","0"
				ChangesInAccountReceivables,"-35,573,000","-7,950,000","-7,980,000","-12,751,000","-6,892,000","2,620,000","-98,000","-295,000","13,317,000","16,541,000","2,140,000","-3,545,000","-2,752,000","9,124,000","-10,565,000","-7,263,000","-5,046,000","13,990,000","-10,799,000","694,000","-3,621,000","6,145,000","-13,185,000","3,900,000","-4,264,000","15,558,000","6,685,000","6,965,000","6,862,000","4,563,000","-13,745,000","-19,846,000","-2,709,000","-10,417,000","-8,756,000","-3,375,000","-8,496,000","-9,723,000","-18,690,000","-2,558,195","-5,334,614","-1,919,191","-2,463,815","-263,218","-1,184,554","-1,827,967","-325,050","2,014,167","-2,069,353","-421,402","1,637,945","3,410,415","-611,538","2,853,098",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-21,874,000","-14,775,000","-8,324,000","2,499,000","-1,274,000","7,046,000","21,953,000","12,785,000","8,041,000","-5,659,000","-3,722,000","-17,797,000","-17,530,000","-9,598,000","-8,401,000","-3,740,000","-410,000","-3,573,000","8,158,000","-6,610,000","-402,000","1,028,000","6,089,000","-2,423,000","-3,387,000","363,000","10,785,000","-4,464,000","-3,381,000","-15,348,000","-7,660,000","-2,014,000","-16,480,000","-13,216,000","-11,459,000","-5,937,000","-2,560,000","-7,146,000","-10,498,000","4,581,977","-2,054,847","246,870","-971,690","-1,302,387","-1,917,451","-1,655,279","230,295","-1,386,163","-1,060,580","-3,150,614","598,428","2,750,062","1,813,083","-351,132","-114,830","-1,309,499","-729,960","-4,721,126","403,276","-1,139,205","-1,906,866","219,727","3,551,889","-34,207","-68,408","-2,435,377","1,992,678","-1,715,052","-2,364,424","-1,339,241","1,058,304","-329,402","-887,555","-814,255","727,532","-562,170","279,404","-222,007","126,770","-126,639","892,414","-1,378,164","807,546","499,730","148,284","8,486","123,955","-377,023","-1,549,745","-652,740","-511,677","-1,000,000",,,"700,000","1,000,000","-400,000","-800,000","500,000","200,000","-1,500,000","-2,000,000","700,000","-1,100,000","-400,000","-900,000","0","-400,000","0","-100,000","0"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,"-2,133,000",,,,,,,,,,,,,,,,,,,,"-1,100,000",,,,"1,176,000","-229,000","622,201","498,812","641,987","1,401,503","-919,384","356,565","598,820","-940,155","-106,061","-434,633","344,067","454,555","-1,017,450","-264,197","1,187,560","193,864","593,636","-1,377,554","489,290","284,310","353,879","281,773","-58,692","-1,840,959","-264,022","1,536,602","-499,885","-717,820","951,192","-978,342","197,995","481,923","-364,128","-507,033","1,542,949","-848,900","-1,085,736","-90,065","135,682","-532,447","-27,545","-81,139","279,232","-136,504","151,537","4,584","94,415",,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"25,489,000","7,194,000","-712,000","5,185,000","13,822,000","10,197,000","-6,955,000","-8,895,000","-5,598,000","-3,086,000","-8,321,000","-13,605,000","11,617,000","-2,805,000","7,171,000","-7,947,000","6,677,000","981,000","-4,678,000","-1,594,000","1,221,000","3,845,000","3,219,000","-3,362,000","3,063,000","-951,000","1,818,000","-5,801,000","-8,047,000","10,093,000","-3,690,000","-3,849,000","-6,887,000","10,121,000","14,781,000","812,000","3,656,000","-13,768,000","14,223,000","-460,035","7,350,276","226,759","3,925,637","163,838","284,340","2,164,073","3,354,548","3,958,141","-1,151,861","-1,665,587","4,495,601","-561,044","-182,163","-2,672,834","-1,038,935","2,916,008","-3,991,202","-7,774","3,572,339","1,230,341","-393,994","1,180,165","1,588,201","-1,085,554","-178,740","416,130","1,805,701","-1,965,107","1,137,917","1,982,084","-3,543,317","1,682,414","2,068,827","625,615","-616,735","545,659","807,080","86,952","269,928","633,374","241,077","-724,065","815,902","23,168","415,075","-1,246,724","565,371","-682,164","380,914","-383,687","-132,391","600,000","100,000","-300,000","1,200,000","-600,000",,,"300,000","-700,000","-100,000","-100,000","1,500,000","-100,000","500,000","100,000","300,000","500,000","0","100,000","0"
				ChangeInPayable,"25,489,000","7,194,000","-712,000","5,185,000","13,822,000","10,197,000","-6,955,000","-8,895,000","-5,598,000","-3,086,000","-8,321,000","-13,605,000","11,617,000","-2,805,000","7,171,000","-7,947,000","6,677,000","981,000","-4,678,000","-1,594,000","1,221,000","3,845,000","3,219,000","-3,362,000","3,063,000","-951,000","1,818,000","-5,801,000","-8,047,000","10,093,000","-3,690,000","-3,849,000","-6,887,000","10,121,000","14,781,000","812,000","3,656,000","-13,768,000","17,620,000","-3,857,035","7,350,276","226,759","3,925,637","163,838","284,340","2,164,073","3,354,548","3,958,141","-1,151,861","-1,665,587","4,495,601","-561,044","-182,163","-2,672,834",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"25,489,000","7,194,000","-712,000","5,185,000","13,822,000","10,197,000","-6,955,000","-8,895,000","-5,598,000","-3,086,000","-8,321,000","-13,605,000","11,617,000","-2,805,000","7,171,000","-7,947,000","6,677,000","981,000","-4,678,000","-1,594,000","1,221,000","3,845,000","3,219,000","-3,362,000","3,063,000","-951,000","1,818,000","-5,801,000","-8,047,000","10,093,000","-3,690,000","-3,849,000","-6,887,000","10,121,000","14,781,000","812,000","3,656,000","-13,768,000","17,620,000","-3,857,035","7,350,276","226,759","3,925,637","163,838","284,340","2,164,073","3,354,548","3,958,141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-1,030,000","7,301,000","-2,434,000","-5,572,000","-325,000","-2,180,000","475,000","-989,000","4,537,000","4,021,000","1,505,000","970,000","-163,000","-2,352,000","3,221,000","846,000","-4,863,000","-38,000","-3,954,000","-2,064,000","1,873,000","-322,000","-819,000","756,000","1,104,000","287,000","10,922,000","891,000","114,000","-1,104,000","-9,792,000","1,226,000","-34,000","-379,000","-7,568,000","-105,000","-1,820,000","-543,000",,,,,,,,,,,"255,533","39,606","-245,846","561,487","-323,479","1,208,421",,,,,,,,,,,"-398,987","-188,361","-471,495","-435,151","158,568","-143,641","-889,015","-875,834","-433,375","-472,067","-1,529,972","261,629","-263,145","2,889","11,247","-2,900","6,856","132,324","-149,323","42,634","111,130","-43,237","-135,223","133,796","48,337","-138,649","59,965","100,000",,,"100,000","-200,000","100,000","-400,000",,,,,"-100,000","0","0","-100,000","0",,,,
