name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021
TotalEquityGrossMinorityInterest,"465,092,000","547,014,000","585,399,000","535,012,000","484,340,000","-824,000"
	StockholdersEquity,"465,092,000","547,014,000","585,399,000","535,012,000","484,340,000","-824,000"
		CapitalStock,"34,000","33,000","33,000","32,000","31,000","615,699,000"
			PreferredStock,,"0","0","0","0","615,697,000"
			CommonStock,"34,000","33,000","33,000","32,000","31,000","2,000"
		AdditionalPaidInCapital,"1,387,139,000","1,366,855,000","1,337,247,000","1,216,893,000","1,081,272,000","62,736,000"
		RetainedEarnings,"-900,921,000","-811,655,000","-751,505,000","-682,063,000","-597,125,000","-679,414,000"
		GainsLossesNotAffectingRetainedEarnings,"-21,160,000","-8,219,000","-376,000","150,000","162,000","155,000"
TotalCapitalization,"759,162,000","547,014,000","585,399,000","535,012,000","484,340,000","23,862,000"
PreferredStockEquity,,,,,,"615,697,000"
CommonStockEquity,"465,092,000","547,014,000","585,399,000","535,012,000","484,340,000","-616,521,000"
CapitalLeaseObligations,"24,034,000","25,370,000","27,460,000","24,712,000","25,360,000","22,459,000"
NetTangibleAssets,"155,446,000","221,321,000","242,179,000","533,797,000","483,125,000","-2,039,000"
WorkingCapital,"499,402,000","275,010,000","327,149,000","583,086,000","589,018,000","108,544,000"
InvestedCapital,"759,162,000","547,014,000","585,399,000","535,012,000","484,340,000","-581,627,000"
TangibleBookValue,"155,446,000","221,321,000","242,179,000","533,797,000","483,125,000","-617,736,000"
TotalDebt,"318,104,000","25,370,000","27,460,000","24,712,000","25,360,000","57,353,000"
ShareIssued,"336,672,629","334,760,615","330,964,104","322,170,484","305,073,200","277,768,357"
OrdinarySharesNumber,"336,672,629","334,760,615","330,964,104","322,170,484","305,073,200","277,768,357"
