name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990
		ChangeInWorkingCapital,"-69,800,000","10,900,000","-28,800,000","-16,500,000","-35,400,000","-8,500,000","39,100,000","-12,100,000","-11,700,000","12,600,000","-40,200,000","11,500,000","-23,400,000","3,800,000","-15,600,000","-16,700,000","-13,700,000","-14,300,000","76,800,000","-13,100,000","-6,600,000","9,700,000","10,600,000","-4,800,000","3,800,000","-11,900,000","9,100,000","1,200,000","-11,100,000","-22,000,000","11,500,000","-3,200,000","4,800,000","-4,864,000","-2,641,000","-4,207,000","-11,988,000","-13,655,000","2,109,000","-11,992,000","-2,945,000","4,031,000","4,215,000","-9,881,000","-231,000","-8,401,000","4,801,000","1,102,000","-10,518,000","-12,858,000","275,000","-26,000","1,070,000","13,191,000","-5,684,000","2,562,000","-3,722,000","1,188,000","-6,770,000","8,584,000","5,801,000","-7,664,000","8,248,000","-1,627,000","4,567,000","-1,970,000","-9,141,000","3,242,000","-4,414,000","-5,525,000","7,665,000",,,"-1,167,000","6,914,000","-11,655,000","8,809,000","273,000","3,754,000","-2,298,000","11,003,000","-3,647,000","9,112,000","4,333,000","3,399,000","26,700,000","-12,900,000","-14,662,627","680,627","-2,751,000",,,"12,600,000","-4,000,000","-300,000","-14,400,000","-2,200,000","-1,300,000","-1,000,000","-9,500,000","-4,000,000","-5,300,000","700,000","-10,000,000","5,500,000","-5,200,000","5,700,000","-8,100,000","3,200,000","1,700,000","6,800,000","-5,000,000","-5,500,000","-2,600,000","100,000","-8,700,000","-4,000,000",,,,,"3,800,000","1,000,000","-1,500,000","2,300,000","1,800,000","900,000","-700,000","-1,200,000"
			ChangeInReceivables,"-2,000,000","5,600,000","-6,700,000","-5,600,000","4,700,000","-4,800,000","17,200,000","-57,000,000","-37,300,000","37,900,000","-21,200,000","23,500,000","-12,800,000","-10,700,000","20,400,000","-14,600,000","6,400,000","-3,100,000","21,500,000","-30,700,000","15,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"-2,000,000","5,600,000","-6,700,000","-5,600,000","4,700,000","-4,800,000","17,200,000","-57,000,000","-37,300,000","37,900,000","-21,200,000","23,500,000","-12,800,000","-10,700,000","20,400,000","-14,600,000","6,400,000","-3,100,000","21,500,000","-30,700,000","15,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-39,300,000","5,800,000","-19,300,000","-7,300,000","-18,500,000","-500,000","-1,200,000","3,900,000","9,100,000","-5,900,000","8,200,000","-12,400,000","-5,700,000","7,000,000","-5,700,000","900,000","-6,100,000","-1,400,000","-3,300,000","-1,000,000","-1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"1,500,000","10,800,000","1,200,000","-5,500,000","-5,000,000","-3,400,000","13,500,000","6,300,000","1,500,000","9,200,000","-2,600,000","-10,900,000","700,000","-300,000","-3,400,000","-9,700,000","-3,300,000","-7,200,000","18,100,000","5,600,000","-9,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-8,700,000","-6,600,000","-800,000","6,800,000","-8,100,000","200,000","9,600,000","34,700,000","15,000,000","-28,600,000","-24,600,000","11,300,000","-5,600,000","7,800,000","-26,900,000","6,700,000","-10,700,000","-2,600,000","40,500,000","13,000,000","-11,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,,,"-800,000","6,800,000","-8,100,000",,"9,600,000","34,700,000","15,000,000",,"-24,600,000","11,300,000","-5,600,000",,"-26,900,000","6,700,000","-10,700,000","-2,600,000","40,500,000","13,000,000","-11,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,"-800,000","6,800,000","-8,100,000",,"9,600,000","34,700,000","15,000,000",,"-24,600,000","11,300,000","-5,600,000",,"-26,900,000","6,700,000","-10,700,000","-2,600,000","40,500,000","13,000,000","-11,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000","900,000","-700,000","-1,200,000"
			ChangeInOtherCurrentLiabilities,"-21,300,000","-4,700,000","-3,200,000","-4,900,000","-8,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-300,000","-14,400,000","-2,200,000",,"-1,000,000","-9,500,000","-4,000,000","4,500,000","700,000","-10,000,000","5,500,000",,"5,700,000","-8,100,000","3,200,000",,"6,800,000","-5,000,000","-5,500,000",,"100,000","-8,700,000","-4,000,000",,,,,,"1,000,000","-1,500,000","2,300,000",,,,
			ChangeInOtherWorkingCapital,"8,000,000",,,,,,,,"-6,200,000",,,,,"-3,900,000","-100,000","0","-400,000","-500,000",,,,"-13,500,000","10,600,000","-4,800,000","3,800,000","9,000,000","9,100,000","1,200,000","-11,100,000","-13,400,000","11,500,000","-3,200,000","4,800,000","-10,364,000","-2,641,000","-4,207,000","-11,988,000","5,622,000","2,109,000","-11,992,000","-2,945,000",,,,,,,,,,,,,,,"2,562,000","-3,722,000",,"-6,770,000","8,584,000","5,801,000",,"8,248,000","-1,627,000","4,567,000",,"-5,991,000","92,000","-4,414,000",,"7,665,000",,,,"6,914,000","-11,655,000","8,809,000",,"3,754,000","-2,298,000","11,003,000",,"9,112,000","4,333,000","3,399,000",,"-12,900,000","-14,662,627","680,627",,,,"12,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000","100,000","200,000","500,000",,,,,,,,
InvestingCashFlow,"-37,400,000","-8,400,000","-8,300,000","-5,300,000","-15,400,000","-4,800,000","-4,800,000","-3,600,000","-11,600,000","-10,100,000","-8,200,000","-13,000,000","-13,200,000","-12,500,000","-8,800,000","-431,300,000","-18,200,000","-14,000,000","-19,000,000","-116,100,000","-29,900,000","-8,500,000","-3,700,000","-5,300,000","-4,200,000","-4,400,000","-7,700,000","-3,600,000","-5,900,000","1,500,000","-2,000,000","-7,500,000","-3,300,000","616,000","-7,009,000","-7,162,000","-9,345,000","-8,542,000","-6,456,000","-13,576,000","-11,415,000","-9,140,000","-7,479,000","-10,925,000","-4,553,000","-7,185,000","-4,153,000","-2,134,000","-2,706,000","-1,921,000","153,000","-2,649,000","-3,353,000","-5,095,000","-4,251,000","-63,343,000","-3,433,000","-6,318,000","-5,362,000","-12,168,000","-6,709,000","-64,245,000","-2,728,000","-3,114,000","-4,417,000","-4,857,000","-3,321,000","-5,906,000","-11,731,000","-2,795,000","-5,180,000","-4,105,000","-8,973,000","-7,317,000","-6,206,000","-4,249,000","918,000","-7,542,000","-18,482,000","-4,119,000","-5,162,000","-5,641,000","-5,044,000","-12,796,000","-5,159,000","41,416,000","-22,854,000","-19,544,164","-12,014,836","-8,536,000","-16,500,000","-10,800,000","-5,400,000","-5,200,000","-7,600,000","-6,500,000","-5,800,000","-7,300,000","-8,700,000","-5,800,000","-10,000,000","-47,400,000","-5,700,000","-7,000,000","-3,300,000","-9,600,000","-4,700,000","-7,700,000","-3,700,000","-5,700,000","-4,100,000","-7,000,000","-3,400,000","-3,300,000","-2,700,000","-3,400,000","-4,100,000","-4,000,000","-5,500,000","-5,500,000","-1,900,000","-4,700,000","-2,900,000","-2,600,000","-1,000,000","-2,100,000","-700,000","-2,700,000","-2,400,000"
