name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002
TotalCapitalization,"4,142,296,000","4,032,316,000","2,972,003,000","3,438,831,000","3,024,523,000","2,758,027,000","2,532,895,000","2,334,869,000","3,499,146,000","1,955,698,000","2,428,202,000","2,206,586,000","2,195,535,000","1,958,942,000","2,285,453,000","2,097,050,000","2,237,079,000","2,001,585,000","2,389,099,000","2,112,403,000","2,057,794,000","1,934,168,000","2,135,626,000","1,986,613,000","1,966,913,000","1,794,511,000","2,071,183,000","1,839,125,000","1,800,102,000","1,838,138,000","1,950,762,000","1,703,107,000","1,741,568,000","1,698,655,000","1,821,019,000","1,670,815,000","1,583,679,000","1,595,086,000","1,719,089,000","1,626,471,000","1,610,614,000","1,784,341,000","1,701,454,000","1,649,509,000","1,571,775,000","1,503,427,000","1,222,221,000","1,188,727,000","1,130,677,000","1,224,492,000","1,078,832,000","986,319,000","1,036,445,000","1,076,840,000","1,356,687,000","1,166,058,000","1,220,897,000","1,069,705,000","1,127,118,000","1,007,731,000","1,024,950,000","801,415,000","789,064,000","700,805,000","668,524,000","595,813,000","740,749,000","653,805,000","610,581,000","571,036,000","709,944,000","608,728,000","413,785,000","246,392,000","258,281,000","222,357,000","205,221,000","143,863,000","211,793,000"
CommonStockEquity,"2,194,606,000","2,101,586,000","2,530,817,000","3,005,375,000","2,598,724,000","2,339,534,000","2,121,639,000","1,930,296,000","1,672,025,000","1,731,598,000","1,708,902,000","1,765,086,000","1,826,035,000","1,904,161,000","1,847,042,000","1,931,226,000","1,898,210,000","1,941,501,000","1,872,986,000","1,921,260,000","1,960,824,000","1,929,489,000","1,869,865,000","1,829,600,000","1,804,133,000","1,789,187,000","1,723,306,000","1,833,498,000","1,743,121,000","1,832,225,000","1,664,154,000","1,696,875,000","1,735,212,000","1,692,179,000","1,698,023,000","1,664,455,000","1,576,542,000","1,587,324,000","1,704,932,000","1,612,064,000","1,596,168,000","1,632,745,000","1,562,346,000","1,510,150,000","1,432,170,000","1,363,581,000","1,222,221,000","1,188,727,000","1,130,677,000","1,083,227,000","1,006,774,000","958,326,000","911,540,000","895,582,000","990,919,000","974,866,000","918,290,000","888,520,000","806,027,000","774,604,000","685,531,000","620,550,000","506,329,000","478,431,000","439,379,000","414,793,000","357,323,000","351,672,000","315,619,000","313,667,000","269,103,000","261,685,000","237,997,000","242,981,000","208,140,000","200,751,000","156,634,000","140,499,000","109,835,000"
CapitalLeaseObligations,"2,571,657,000","2,579,464,000","2,614,189,000","2,642,564,000","2,722,201,000","2,731,978,000","2,785,121,000","2,847,942,000","2,933,811,000","2,876,316,000","2,927,778,000","3,015,374,000","3,051,329,000",,,,,,,,,,,,,,,,,,,,,,,"0","0",,"0","10,207,000","4,477,000","2,138,000",,,"995,000",,"145,949,000","140,807,000","141,034,000",,,,,,,"16,476,000",,,,,,,,,,,"5,524,000","20,695,000","8,638,000",,"12,113,000","10,492,000","22,334,000",,"3,561,000","3,707,000",,,
NetTangibleAssets,"1,862,589,000","1,768,962,000","2,197,765,000","2,671,361,000","2,263,748,000","2,003,626,000","1,784,197,000","1,591,855,000","1,332,492,000","1,390,973,000","1,339,190,000","1,387,531,000","1,446,996,000","1,523,519,000","1,464,803,000","1,547,377,000","1,512,755,000","1,554,438,000","1,482,964,000","1,538,214,000","1,576,318,000","1,543,595,000","1,532,116,000","1,498,944,000","1,494,486,000","1,479,153,000","1,412,885,000","1,524,664,000","1,432,348,000","1,521,469,000","1,352,365,000","1,411,380,000","1,436,823,000","1,393,330,000","1,398,637,000","1,366,003,000","1,277,568,000","1,287,827,000","1,405,305,000","1,336,409,000","1,325,274,000","1,381,661,000","1,310,997,000","1,258,458,000","1,180,130,000","1,111,917,000","974,319,000","940,548,000","882,662,000","835,076,000","758,392,000","711,412,000","664,432,000","648,142,000","588,183,000","572,867,000","516,067,000","504,116,000","463,467,000","454,448,000","365,486,000","463,922,000","349,701,000","321,803,000","282,751,000","258,165,000","199,823,000","195,420,000","158,392,000","156,422,000","87,789,000","102,287,000","237,997,000","242,981,000","208,140,000","200,751,000","156,634,000","140,499,000","109,835,000"
WorkingCapital,"2,453,826,000","2,393,976,000","1,377,863,000","1,851,632,000","1,453,814,000","1,209,452,000","1,007,527,000","809,875,000","1,953,423,000","333,542,000","795,270,000","540,626,000","584,316,000","617,759,000","941,248,000","736,211,000","851,011,000","581,071,000","974,967,000","767,784,000","740,133,000","598,263,000","889,765,000","769,158,000","787,368,000","621,015,000","910,380,000","714,266,000","700,059,000","731,551,000","817,086,000","624,278,000","676,357,000","617,484,000","735,921,000","627,224,000","550,001,000","595,121,000","732,633,000","694,972,000","697,739,000","928,247,000","886,308,000","832,255,000","774,646,000","715,787,000","547,026,000","508,129,000","474,542,000","426,686,000","427,796,000","340,182,000","384,474,000","434,389,000","567,279,000","377,631,000","432,716,000","307,746,000","425,544,000","304,802,000","333,317,000","304,796,000","294,804,000","225,560,000","210,649,000","142,748,000","283,230,000","212,481,000","171,762,000","128,388,000","241,898,000","176,419,000","275,839,000","136,679,000","166,344,000","136,223,000","120,821,000","55,102,000","131,628,000"
InvestedCapital,"4,142,296,000","4,032,316,000","2,972,003,000","3,438,831,000","3,024,523,000","2,758,027,000","2,532,895,000","2,334,869,000","3,499,146,000","1,955,698,000","2,428,202,000","2,206,586,000","2,195,535,000","1,964,205,000","2,290,704,000","2,102,283,000","2,242,263,000","2,006,787,000","2,394,274,000","2,113,069,000","2,058,442,000","1,934,814,000","2,136,241,000","1,987,225,000","1,967,503,000","1,795,100,000","2,071,758,000","1,839,685,000","1,800,641,000","1,838,675,000","1,951,223,000","1,703,568,000","1,742,027,000","1,699,554,000","1,828,559,000","1,679,115,000","1,592,086,000","1,603,599,000","1,727,673,000","1,635,050,000","1,749,204,000","1,791,767,000","1,702,449,000","1,650,504,000","1,571,775,000","1,504,422,000","1,223,199,000","1,189,705,000","1,131,655,000","1,225,470,000","1,079,827,000","986,903,000","1,037,052,000","1,077,446,000","1,356,906,000","1,166,301,000","1,221,148,000","1,069,955,000","1,127,270,000","1,007,883,000","1,025,102,000","801,567,000","789,205,000","700,946,000","668,777,000","595,994,000","741,309,000","654,365,000","611,216,000","571,671,000","711,768,000","609,331,000","414,290,000","246,897,000","258,760,000","222,859,000","205,434,000","144,076,000","212,004,000"
TangibleBookValue,"1,862,589,000","1,768,962,000","2,197,765,000","2,671,361,000","2,263,748,000","2,003,626,000","1,784,197,000","1,591,855,000","1,332,492,000","1,390,973,000","1,339,190,000","1,387,531,000","1,446,996,000","1,523,519,000","1,464,803,000","1,547,377,000","1,512,755,000","1,554,438,000","1,482,964,000","1,538,214,000","1,576,318,000","1,543,595,000","1,532,116,000","1,498,944,000","1,494,486,000","1,479,153,000","1,412,885,000","1,524,664,000","1,432,348,000","1,521,469,000","1,352,365,000","1,411,380,000","1,436,823,000","1,393,330,000","1,398,637,000","1,366,003,000","1,277,568,000","1,287,827,000","1,405,305,000","1,336,409,000","1,325,274,000","1,381,661,000","1,310,997,000","1,258,458,000","1,180,130,000","1,111,917,000","974,319,000","940,548,000","882,662,000","835,076,000","758,392,000","711,412,000","664,432,000","648,142,000","588,183,000","572,867,000","516,067,000","504,116,000","463,467,000","454,448,000","365,486,000","463,922,000","349,701,000","321,803,000","282,751,000","258,165,000","199,823,000","195,420,000","158,392,000","156,422,000","87,789,000","102,287,000","237,997,000","242,981,000","208,140,000","200,751,000","156,634,000","140,499,000","109,835,000"
TotalDebt,"4,519,347,000","4,510,194,000","3,055,375,000","3,076,020,000","3,148,000,000","3,150,471,000","3,196,377,000","3,252,515,000","4,760,932,000","3,100,416,000","3,647,078,000","3,456,874,000","3,420,829,000","60,044,000","443,662,000","171,057,000","344,053,000","65,286,000","521,288,000","191,809,000","97,618,000","5,325,000","266,376,000","157,625,000","163,370,000","5,913,000","348,452,000","6,187,000","57,520,000","6,450,000","287,069,000","6,693,000","6,815,000","7,375,000","130,536,000","14,660,000","15,544,000","16,275,000","22,741,000","33,193,000","157,513,000","161,160,000","140,103,000","140,354,000","140,600,000","140,841,000","146,927,000","141,785,000","142,012,000","142,243,000","73,053,000","28,577,000","125,512,000","181,864,000","365,987,000","207,911,000","302,858,000","181,435,000","321,243,000","233,279,000","339,571,000","181,017,000","282,876,000","222,515,000","229,398,000","181,201,000","389,510,000","323,388,000","304,235,000","258,004,000","454,778,000","358,138,000","198,627,000","3,916,000","54,181,000","25,815,000","48,800,000","3,577,000","102,169,000"
NetDebt,,,,,,,,,"343,117,000","154,766,000","631,678,000","324,767,000","277,077,000",,"351,559,000","46,787,000","239,454,000",,"409,473,000","60,194,000",,,"180,968,000","45,300,000","70,877,000",,"274,653,000",,,,"209,136,000",,,,"64,889,000",,,,,,,,,,,,,,,,"33,359,000",,"79,750,000","107,027,000","324,341,000","139,905,000","255,861,000","131,128,000","281,586,000","182,790,000","298,147,000","45,075,000","247,739,000","189,589,000","198,051,000","144,637,000","351,977,000","272,772,000","261,840,000","239,118,000","413,855,000","309,682,000","3,515,000",,"35,926,000","5,844,000","33,052,000",,"86,168,000"
ShareIssued,"78,016,000","138,878,714","82,320,000","84,154,000","84,752,000","137,411,203","84,678,000","84,153,000","84,107,000","136,027,864","83,967,977","86,776,470","91,246,261","135,275,279","94,790,930","97,759,426","99,971,665","134,886,262","104,363,220","107,200,463","110,551,051","134,065,965","112,646,972","110,596,134","111,908,113","132,355,763","113,204,241","116,349,934","116,113,458","119,622,868","117,387,839","118,952,552","121,140,821","129,846,236","122,812,076","122,996,536","122,638,949","127,060,062","122,652,586","120,822,129","120,036,021","121,364,472","120,627,832","120,340,154","120,087,839","118,729,848","116,490,338","115,871,647","115,700,000","114,808,610","114,519,410","112,559,073","112,425,546","112,354,963","111,948,997","111,411,959","111,411,959","111,145,122","111,001,890","110,401,184","108,074,906","106,170,234","103,020,276","101,745,000","101,092,270","100,552,554","100,302,196","100,150,574","98,660,478","97,659,774","96,972,896","95,908,554","95,190,788","94,321,052","93,212,700","92,372,468","84,143,852","80,992,128","78,752,708"
OrdinarySharesNumber,"78,016,000","75,609,548","82,320,000","84,154,000","84,752,000","84,930,193","84,678,000","84,153,000","84,107,000","83,546,854","83,967,977","86,776,470","91,246,261","93,845,997","94,790,930","97,759,426","99,971,665","103,028,768","104,363,220","107,200,463","110,551,051","110,330,748","112,646,972","110,596,134","111,908,113","111,751,500","113,204,241","116,349,934","116,113,458","106,414,288","117,387,839","118,952,552","121,140,821","120,966,531","122,812,076","122,996,536","122,638,949","123,005,562","122,652,586","120,822,129","120,036,021","121,333,872","120,627,832","120,340,154","120,087,839","118,729,848","116,490,338","115,871,647","115,700,000","114,808,610","114,519,410","112,559,073","112,425,546","112,354,963","111,948,997","111,411,959","111,411,959","111,145,122","111,001,890","110,401,184","108,074,906","106,170,234","103,020,276","101,745,000","101,092,270","100,552,554","100,302,196","100,150,574","98,660,478","97,659,774","96,972,896","95,908,554","95,190,788","94,321,052","93,212,700","92,372,468","84,143,852","80,992,128","78,752,708"
TreasurySharesNumber,,"63,269,166",,,,"52,481,010",,,,"52,481,010",,,,"41,429,282",,,,"31,857,494",,,,"23,735,217",,,,"20,604,263",,,,"13,208,580",,,,"8,879,705",,,,"4,054,500",,,,"30,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
