name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,09/30/2017
			AccumulatedDepreciation,,,"-4,592,000",,,,"-2,996,000",,,,"-1,944,000",,,,"-1,292,000",,,"-1,346,000"
		GoodwillAndOtherIntangibleAssets,"603,510,000","608,119,000","505,320,000","504,519,000","467,673,000","376,643,000","313,227,000","281,278,000","284,363,000","286,066,000","291,157,000","287,332,000","194,353,000","176,192,000","153,349,000","149,277,000","151,725,000","121,554,000"
			Goodwill,"349,454,000","349,597,000","292,243,000","284,251,000","263,365,000","219,912,000","187,005,000","167,054,000","167,054,000","166,413,000","168,284,000","165,865,000","104,651,000","98,486,000","83,954,000","80,166,000","80,373,000","58,517,000"
			OtherIntangibleAssets,"254,056,000","258,522,000","213,077,000","220,268,000","204,308,000","156,731,000","126,222,000","114,224,000","117,309,000","119,653,000","122,873,000","121,467,000","89,702,000","77,706,000","69,395,000","69,111,000","71,352,000","63,037,000"
		NonCurrentDeferredAssets,"48,764,000","50,647,000","49,992,000","51,247,000","51,277,000","44,966,000","36,755,000","35,671,000","35,334,000","30,137,000","28,138,000","28,344,000",,,,,,
			NonCurrentDeferredTaxesAssets,"48,764,000","50,647,000","49,992,000","51,247,000","51,277,000","44,966,000","36,755,000","35,671,000","35,334,000","30,137,000","28,138,000","28,344,000",,,,,,
		OtherNonCurrentAssets,"23,418,000","24,783,000","17,984,000","19,097,000","20,129,000","15,078,000","10,230,000","6,743,000","6,682,000","6,104,000","4,410,000","3,673,000","4,310,000","2,420,000","2,270,000","1,973,000","3,378,000","1,313,000"
TotalLiabilitiesNetMinorityInterest,"485,161,000","483,383,000","362,209,000","362,474,000","321,354,000","256,256,000","163,358,000","193,045,000","184,401,000","198,991,000","206,861,000","202,867,000","103,764,000","82,626,000","62,944,000","58,392,000","174,265,000","136,845,000"
	CurrentLiabilities,"122,755,000","149,785,000","96,511,000","80,586,000","78,766,000","59,863,000","38,895,000","29,738,000","31,017,000","36,111,000","35,235,000","28,386,000","28,799,000","29,303,000","26,442,000","24,508,000","25,384,000","20,221,000"
		PayablesAndAccruedExpenses,"54,823,000","42,488,000","40,553,000","52,320,000","47,228,000","33,098,000","17,915,000","20,024,000","21,404,000","25,735,000","18,221,000","23,031,000","18,947,000","18,759,000","10,813,000","17,051,000","17,018,000","5,656,000"
			Payables,"9,331,000","8,264,000","7,865,000","6,415,000","4,871,000","6,348,000","3,845,000","4,559,000","3,520,000","4,530,000","3,488,000","7,409,000","3,359,000","3,388,000","4,950,000","3,666,000","2,631,000","1,600,000"
				AccountsPayable,"9,331,000","8,264,000","7,865,000","6,415,000","4,871,000","6,348,000","3,845,000","4,559,000","3,520,000","4,530,000","3,438,000","7,409,000","3,359,000","3,388,000","4,114,000","3,666,000","2,631,000","1,600,000"
				TotalTaxPayable,,,,,,,,,,,"50,000",,,,"836,000",,,
			CurrentAccruedExpenses,"45,492,000","34,224,000","32,688,000","45,905,000","42,357,000","26,750,000","14,070,000","15,465,000","17,884,000","21,205,000","14,733,000","15,622,000","15,588,000","15,371,000","5,863,000","13,385,000","14,387,000","4,056,000"
				InterestPayable,"478,000","713,000","271,000",,,,"141,000",,,,"254,000",,,,"75,000",,,"529,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"1,306,000","648,000","1,032,000",,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"4,680,000","4,471,000","3,201,000","3,185,000","3,056,000","2,813,000",,,,,,,"5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","4,000,000"
			CurrentDebt,,,,,,,,,,,,,"5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","4,000,000"
			CurrentCapitalLeaseObligation,"4,680,000","4,471,000","3,201,000","3,185,000","3,056,000","2,813,000",,,,,,,,,,,,
		CurrentDeferredLiabilities,"31,889,000","37,163,000","31,775,000","20,118,000","22,426,000","23,868,000","12,814,000","9,714,000","9,613,000","10,376,000","12,205,000","4,916,000","4,413,000","4,614,000","6,260,000","2,018,000","2,927,000","2,719,000"
			CurrentDeferredRevenue,"31,889,000","37,163,000","31,775,000","20,118,000","22,426,000","23,868,000","12,814,000","9,714,000","9,613,000","10,376,000","12,205,000","4,916,000","4,413,000","4,614,000","6,260,000","2,018,000","2,927,000","2,719,000"
		OtherCurrentLiabilities,"30,057,000","65,015,000","19,950,000","4,963,000","6,056,000","84,000","8,166,000",,,,"4,809,000","439,000","439,000","930,000","4,369,000","439,000","439,000","7,846,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"362,406,000","333,598,000","265,698,000","281,888,000","242,588,000","196,393,000","124,463,000","163,307,000","153,384,000","162,880,000","171,626,000","174,481,000","74,965,000","53,323,000","36,502,000","33,884,000","148,881,000","116,624,000"
		LongTermDebtAndCapitalLeaseObligation,"303,409,000","273,717,000","212,565,000","224,592,000","190,824,000","149,706,000","90,758,000","134,114,000","123,226,000","132,291,000","139,298,000","137,645,000","70,241,000","49,009,000","31,776,000","29,543,000","127,786,000","106,836,000"
			LongTermDebt,"287,385,000","257,130,000","200,605,000","212,644,000","178,442,000","141,397,000","90,758,000","134,114,000","123,226,000","132,291,000","139,298,000","137,645,000","70,241,000","49,009,000","31,776,000","29,543,000","127,786,000","106,836,000"
			LongTermCapitalLeaseObligation,"16,024,000","16,587,000","11,960,000","11,948,000","12,382,000","8,309,000",,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,"3,280,000",,,,"2,212,000",,,,"516,000",,,,"1,100,000",,,
			NonCurrentDeferredTaxesLiabilities,,,"3,280,000",,,,"2,212,000",,,,"516,000",,,,"1,100,000",,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,"791,000",,,
		NonCurrentAccruedExpenses,,,"10,461,000",,,,"2,972,000",,,,"8,003,000",,,,"2,186,000",,,"1,111,000"
		DerivativeProductLiabilities,,,,,,,,,,,,,,,"0",,,"767,000"
		RestrictedCommonStock,,,,,,,,,,,,,,,"0",,"8,101,000","7,723,000"
		OtherNonCurrentLiabilities,"58,997,000","59,881,000","39,392,000","57,296,000","51,764,000","46,687,000","28,521,000","29,193,000","30,158,000","30,589,000","23,809,000","36,836,000","4,724,000","4,314,000","649,000","4,341,000","12,994,000","187,000"
TotalEquityGrossMinorityInterest,"287,495,000","293,053,000","289,591,000","282,128,000","281,465,000","241,433,000","240,168,000","167,428,000","166,781,000","148,195,000","142,441,000","140,378,000","114,735,000","114,566,000","112,198,000","108,288,000","-4,295,000","3,146,000"
	StockholdersEquity,"203,823,000","207,599,000","204,760,000","200,237,000","199,651,000","164,505,000","155,578,000","106,284,000","103,108,000","83,104,000","80,073,000","78,967,000","41,099,000","40,430,000","39,301,000","37,419,000","-4,295,000","3,146,000"
		CapitalStock,"3,000","3,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000","2,000","2,000","2,000","3,000","3,000","3,000","3,000","37,940,000","36,164,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,
			CommonStock,"3,000","3,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000","2,000","2,000","2,000","3,000","3,000","3,000","3,000","37,940,000","36,164,000"
		AdditionalPaidInCapital,"220,201,000","216,604,000","211,237,000","207,697,000","203,803,000","169,097,000","157,598,000","107,654,000","104,122,000","84,855,000","82,380,000","80,344,000","41,284,000","39,513,000","38,562,000","37,514,000",,
		RetainedEarnings,"-16,381,000","-9,008,000","-6,480,000","-7,463,000","-4,155,000","-4,595,000","-2,023,000","-1,372,000","-1,016,000","-1,753,000","-2,309,000","-1,379,000","-188,000","914,000","736,000","-98,000","-42,235,000","-33,018,000"
	MinorityInterest,"83,672,000","85,454,000","84,831,000","81,891,000","81,814,000","76,928,000","84,590,000","61,144,000","63,673,000","65,091,000","62,368,000","61,411,000","73,636,000","74,136,000","72,897,000","70,869,000",,
TotalCapitalization,"491,208,000","464,729,000","405,365,000","412,881,000","378,093,000","305,902,000","246,336,000","240,398,000","226,334,000","215,395,000","219,371,000","216,612,000","111,340,000","89,439,000","71,077,000","66,962,000","123,491,000","109,982,000"
CommonStockEquity,"203,823,000","207,599,000","204,760,000","200,237,000","199,651,000","164,505,000","155,578,000","106,284,000","103,108,000","83,104,000","80,073,000","78,967,000","41,099,000","40,430,000","39,301,000","37,419,000","-4,295,000","3,146,000"
CapitalLeaseObligations,"20,704,000","21,058,000","15,161,000","15,133,000","15,438,000","11,122,000",,,,,,,,,,,,
NetTangibleAssets,"-399,687,000","-400,520,000","-300,560,000","-304,282,000","-268,022,000","-212,138,000","-157,649,000","-174,994,000","-181,255,000","-202,962,000","-211,084,000","-208,365,000","-153,254,000","-135,762,000","-114,048,000","-111,858,000","-156,020,000","-118,408,000"
WorkingCapital,"-51,308,000","-82,972,000","-38,388,000","-31,301,000","-35,776,000","-15,367,000","-920,000","1,537,000","-11,249,000","-16,361,000","-14,664,000","-8,325,000","-12,018,000","-13,834,000","-9,877,000","-11,305,000","-12,653,000","-4,517,000"
InvestedCapital,"491,208,000","464,729,000","405,365,000","412,881,000","378,093,000","305,902,000","246,336,000","240,398,000","226,334,000","215,395,000","219,371,000","216,612,000","116,340,000","94,439,000","76,077,000","71,962,000","128,491,000","113,982,000"
TangibleBookValue,"-399,687,000","-400,520,000","-300,560,000","-304,282,000","-268,022,000","-212,138,000","-157,649,000","-174,994,000","-181,255,000","-202,962,000","-211,084,000","-208,365,000","-153,254,000","-135,762,000","-114,048,000","-111,858,000","-156,020,000","-118,408,000"
TotalDebt,"308,089,000","278,188,000","215,766,000","227,777,000","193,880,000","152,519,000","90,758,000","134,114,000","123,226,000","132,291,000","139,298,000","137,645,000","75,241,000","54,009,000","36,776,000","34,543,000","132,786,000","110,836,000"
NetDebt,"281,045,000","253,759,000","196,964,000","207,991,000","176,090,000","130,518,000","75,190,000","124,978,000","121,635,000","131,956,000","138,179,000","136,136,000","73,848,000","53,122,000","36,204,000","32,070,000","132,031,000","109,881,000"
ShareIssued,"22,133,682","22,064,317","22,026,098","21,960,059","21,919,300","20,004,771","18,864,143","15,085,813","15,038,918","14,497,777","14,444,115","14,420,199","9,192,030","9,108,032","9,112,042","9,091,903","8,111,724","8,111,724"
OrdinarySharesNumber,"22,133,682","22,064,317","22,026,098","21,960,059","21,919,300","20,004,771","18,864,143","15,085,813","15,038,918","14,497,777","14,444,115","14,420,199","9,192,030","9,108,032","9,112,042","9,091,903","8,111,724","8,111,724"
