name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,906,000","27,276,000","39,878,000","32,153,000","-11,536,000",,"-21,756,000","-14,326,000",,,,"13,122,000","801,000","-13,972,000",,,"2,721,000",,,,,,,,,,,,"-7,000"
TotalCapitalization,"6,824,762,000","6,499,786,000","6,021,813,000","6,178,486,000","5,861,447,000","5,588,285,000","5,342,261,000","5,193,528,000","5,117,396,000","5,324,499,000","5,488,289,000","5,689,170,000","5,712,436,000","5,854,966,000","6,089,800,000","5,718,856,000","5,721,053,000","5,801,346,000","5,866,983,000","5,997,147,000","6,032,097,000","6,048,584,000","6,055,484,000","6,143,382,000","6,118,193,000","6,181,243,000","6,433,312,000","6,686,785,000","6,678,551,000","6,567,592,000","6,738,514,000","6,391,233,000","6,253,378,000","5,027,320,000","4,635,994,000","4,339,496,000","3,950,171,000","3,439,128,000","2,719,343,000","2,176,112,000","1,641,771,000","1,494,984,000","1,461,276,000","1,521,057,000","1,235,421,000","1,053,190,000",,"810,985,000",,,,"657,396,000",,,,"520,790,000","462,385,000","452,866,000","361,973,000",,"307,731,000",,,"136,770,000",,,,,,,
PreferredStockEquity,"564,884,000",,"365,037,000","137,040,000","66,900,000","13,786,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"4,236,011,000","4,140,128,000","3,943,263,000","3,808,477,000","3,634,940,000","3,442,734,000","3,181,027,000","3,055,861,000","2,933,375,000","3,183,865,000","3,259,773,000","3,306,275,000","3,331,815,000","3,303,175,000","3,430,944,000","3,407,047,000","3,346,396,000","3,348,412,000","3,286,991,000","3,354,952,000","3,392,168,000","3,454,596,000","3,435,609,000","3,435,917,000","3,422,416,000","3,431,427,000","3,614,021,000","3,703,049,000","3,694,588,000","3,709,077,000","3,647,759,000","3,618,182,000","3,561,376,000","3,231,099,000","2,909,755,000","2,656,494,000","2,555,588,000","2,326,635,000","1,883,326,000","1,511,974,000","1,318,806,000","1,172,484,000","1,138,776,000","1,114,357,000","912,921,000","903,190,000","802,824,000","710,685,000","649,486,000","637,477,000","607,246,000","532,596,000","444,024,000","427,803,000","431,739,000","429,623,000","371,718,000","345,824,000","302,011,000","300,048,000","301,767,000","289,238,000","191,174,000","108,270,000","104,602,000","103,653,000","103,029,000","102,967,000","96,927,000","96,952,000","96,421,000"
NetTangibleAssets,"4,236,011,000","4,140,128,000","3,943,263,000","3,945,517,000","3,701,840,000","3,456,520,000","3,181,027,000","3,055,861,000","2,933,375,000","3,183,865,000","3,259,773,000","3,306,275,000","3,331,815,000","3,303,175,000","3,430,944,000","3,407,047,000","3,346,396,000","3,348,412,000","3,286,991,000","3,354,952,000","3,392,168,000","3,454,596,000","3,435,609,000","3,435,917,000","3,422,416,000","3,431,427,000","3,614,021,000","3,703,049,000","3,694,588,000","3,709,077,000","3,647,759,000","3,618,182,000","3,561,376,000","3,231,099,000","2,909,755,000","2,656,494,000","2,555,588,000","2,326,635,000","1,883,326,000","1,511,974,000","1,318,806,000","1,172,484,000","1,138,776,000","1,114,357,000","912,921,000","903,190,000","802,824,000","710,685,000","649,486,000","637,477,000","607,246,000","532,596,000","444,024,000","427,803,000","431,739,000","429,623,000","371,718,000","345,824,000","302,011,000","300,048,000","301,767,000","289,238,000","191,174,000","108,270,000","104,602,000","103,653,000","103,029,000","102,967,000","96,927,000","96,952,000","96,421,000"
WorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-66,988,000","-234,029,000","-205,823,000","-41,428,000","5,718,000","122,330,000","-47,889,000","-45,911,000","-74,442,000","-40,244,000","11,305,000","-113,307,000","-111,017,000",,,,,,,,,,,,,,,,,,
InvestedCapital,"6,824,762,000","6,499,786,000","6,021,813,000","6,041,446,000","5,794,547,000","5,574,499,000","5,342,261,000","5,193,528,000","5,117,396,000","5,324,499,000","5,488,289,000","5,689,170,000","5,712,436,000","5,854,966,000","6,089,800,000","5,718,856,000","5,721,053,000","5,801,346,000","5,866,983,000","5,997,147,000","6,032,097,000","6,048,584,000","6,055,484,000","6,143,382,000","6,118,193,000","6,181,243,000","6,433,312,000","6,686,785,000","6,678,551,000","6,567,592,000","6,738,514,000","6,391,233,000","6,253,378,000","5,027,320,000","4,635,994,000","4,339,496,000","3,950,171,000","3,439,128,000","2,719,343,000","2,176,112,000","1,762,771,000","1,746,984,000","1,694,776,000","1,521,057,000","1,282,921,000","1,053,190,000","849,424,000","810,985,000","703,686,000","647,477,000",,"657,396,000","581,591,000",,,"520,790,000","553,052,000","559,908,000","421,935,000",,"313,695,000",,,"136,770,000",,,,,,,
TangibleBookValue,"4,236,011,000","4,140,128,000","3,943,263,000","3,808,477,000","3,634,940,000","3,442,734,000","3,181,027,000","3,055,861,000","2,933,375,000","3,183,865,000","3,259,773,000","3,306,275,000","3,331,815,000","3,303,175,000","3,430,944,000","3,407,047,000","3,346,396,000","3,348,412,000","3,286,991,000","3,354,952,000","3,392,168,000","3,454,596,000","3,435,609,000","3,435,917,000","3,422,416,000","3,431,427,000","3,614,021,000","3,703,049,000","3,694,588,000","3,709,077,000","3,647,759,000","3,618,182,000","3,561,376,000","3,231,099,000","2,909,755,000","2,656,494,000","2,555,588,000","2,326,635,000","1,883,326,000","1,511,974,000","1,318,806,000","1,172,484,000","1,138,776,000","1,114,357,000","912,921,000","903,190,000","802,824,000","710,685,000","649,486,000","637,477,000","607,246,000","532,596,000","444,024,000","427,803,000","431,739,000","429,623,000","371,718,000","345,824,000","302,011,000","300,048,000","301,767,000","289,238,000","191,174,000","108,270,000","104,602,000","103,653,000","103,029,000","102,967,000","96,927,000","96,952,000","96,421,000"
TotalDebt,"2,588,751,000","2,359,658,000","2,078,550,000","2,232,969,000","2,159,607,000","2,131,765,000","2,161,234,000","2,137,667,000","2,184,021,000","2,140,634,000","2,228,516,000","2,382,895,000","2,380,621,000","2,551,791,000","2,658,856,000","2,311,809,000","2,374,657,000","2,452,934,000","2,579,992,000","2,642,195,000","2,639,929,000","2,593,988,000","2,619,875,000","2,707,465,000","2,695,777,000","2,749,816,000","2,819,291,000","2,983,736,000","2,983,963,000","2,858,515,000","3,090,755,000","2,773,051,000","2,692,002,000","1,796,221,000","1,726,239,000","1,683,002,000","1,394,583,000","1,112,493,000","836,017,000","664,138,000","443,965,000","574,500,000","556,000,000","406,700,000","370,000,000","150,000,000","46,600,000","100,300,000","54,200,000","10,000,000",,"124,800,000","137,567,000",,,"91,167,000","181,334,000","214,084,000","119,924,000",,"11,928,000",,,"28,500,000",,,,,,,
NetDebt,"2,552,349,000","2,314,632,000","2,036,394,000","2,169,359,000","2,058,618,000","2,081,668,000","2,132,931,000","2,093,106,000","2,137,375,000","2,002,767,000","2,122,342,000","2,275,797,000","2,260,055,000","2,442,123,000","2,538,804,000","2,228,051,000","2,277,094,000","1,978,458,000","2,315,475,000","2,324,112,000","2,528,125,000","2,390,077,000","2,487,635,000","2,389,667,000","2,526,565,000","2,671,462,000","2,747,463,000","2,873,710,000","2,920,339,000","2,752,034,000","2,602,649,000","2,638,826,000","2,417,034,000","1,771,067,000","1,715,840,000","1,623,028,000","1,369,857,000","1,110,274,000","833,630,000","661,313,000","408,987,000","572,639,000","554,025,000","405,208,000","367,605,000","145,981,000","45,538,000","99,219,000","32,951,000","6,156,000",,"114,858,000","137,118,000",,,"90,612,000","164,764,000","212,748,000","119,924,000",,"11,928,000",,,"28,500,000",,,,,,,
ShareIssued,"391,718,136","390,584,255","389,504,713","388,419,573","387,400,554","384,097,645","378,776,958","373,538,499","367,817,926","367,584,244","367,363,872","367,131,025","366,884,974","366,055,966","365,225,139","364,409,938","362,657,362","360,980,752","360,310,422","360,076,933","359,885,703","359,000,280","358,042,158","357,107,231","356,113,777","355,411,712","355,222,482","359,090,759","358,661,441","358,250,121","348,504,375","342,626,637","333,499,861","301,259,436","271,404,289","247,836,965","238,628,037","215,173,410","173,151,718","139,633,870","121,923,931","109,691,051","109,417,083","107,606,690","88,358,811","88,115,382","78,401,363","69,086,862","64,398,231","63,349,746","54,672,155","42,943,084","35,180,584","29,520,379","29,520,379","29,520,379","26,270,379","23,721,138","23,521,138","20,021,138","19,879,231","18,975,388","12,867,341","7,069,873","7,061,940","7,055,100","7,055,100","7,055,100","7,055,100","7,055,100","7,055,100"
OrdinarySharesNumber,"391,718,136","390,584,255","389,504,713","388,419,573","387,400,554","384,097,645","378,776,958","373,538,499","367,817,926","367,584,244","367,363,872","367,131,025","366,884,974","366,055,966","365,225,139","364,409,938","362,657,362","360,980,752","360,310,422","360,076,933","359,885,703","359,000,280","358,042,158","357,107,231","356,113,777","355,411,712","355,222,482","359,090,759","358,661,441","358,250,121","348,504,375","342,626,637","333,499,861","301,259,436","271,404,289","247,836,965","238,628,037","215,173,410","173,151,718","139,633,870","121,923,931","109,691,051","109,417,083","107,606,690","88,358,811","88,115,382","78,401,363","69,086,862","64,398,231","63,349,746","54,672,155","42,943,084","35,180,584","29,520,379","29,520,379","29,520,379","26,270,379","23,721,138","23,521,138","20,021,138","19,879,231","18,975,388","12,867,341","7,069,873","7,061,940","7,055,100","7,055,100","7,055,100","7,055,100","7,055,100","7,055,100"
PreferredSharesNumber,"6,000,000","6,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
