name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
			GrossPPE,"194,049,000","169,416,000","143,487,000","153,228,000","113,084,000","49,358,000","49,562,000","65,792,000"
				Properties,,,,"0",,,,"0"
				MachineryFurnitureEquipment,,,,"80,188,000",,,,"49,147,000"
				OtherProperties,"194,049,000","169,416,000","143,487,000","57,828,000","113,084,000","49,358,000","49,562,000",
				Leases,,,,"15,212,000",,,,"16,645,000"
			AccumulatedDepreciation,,,,"-32,901,000",,,,"-17,652,000"
		GoodwillAndOtherIntangibleAssets,"608,283,000","607,589,000","612,148,000","584,445,000","279,198,000",,,
			Goodwill,"547,393,000","541,399,000","540,770,000","516,515,000","261,048,000",,,
			OtherIntangibleAssets,"60,890,000","66,190,000","71,378,000","67,930,000","18,150,000",,,
		InvestmentsAndAdvances,"33,172,000","30,172,000","11,278,000","11,278,000",,,"1,289,884,000",
			InvestmentinFinancialAssets,,"30,172,000","11,278,000",,,,,
				AvailableForSaleSecurities,,"30,172,000","11,278,000",,,,,
			OtherInvestments,"33,172,000",,,"11,278,000",,,"1,289,884,000",
		FinancialAssets,"43,437,000",,,,,,,
		NonCurrentAccountsReceivable,,,,,,"388,000",,
		NonCurrentPrepaidAssets,,,,,,"9,100,000","6,696,000",
		OtherNonCurrentAssets,"315,082,000","347,250,000","241,643,000","274,180,000","277,468,000","175,871,000","275,052,000","13,773,000"
TotalLiabilitiesNetMinorityInterest,"4,455,671,000","4,484,127,000","3,024,741,000","2,285,814,000","2,362,368,000","3,057,706,000","1,271,498,000","1,769,347,000"
	CurrentLiabilities,"141,329,000","102,861,000","480,405,000","108,183,000","68,870,000","73,986,000","52,480,000","36,309,000"
		PayablesAndAccruedExpenses,"96,470,000","102,861,000","480,405,000","108,183,000","68,870,000","73,986,000","52,480,000","36,309,000"
			Payables,"48,985,000","45,589,000","425,854,000","57,758,000","29,005,000","26,224,000","24,471,000","18,361,000"
				AccountsPayable,"48,985,000","45,589,000","425,854,000","57,758,000","29,005,000","26,224,000","24,471,000","18,361,000"
				OtherPayable,,,,,,,"21,205,000",
			CurrentAccruedExpenses,"47,485,000","57,272,000","54,551,000","50,425,000","39,865,000","47,762,000","28,009,000","17,948,000"
				InterestPayable,"2,992,000","2,621,000","3,304,000","2,751,000","3,891,000","3,133,000","2,132,000","1,860,000"
		OtherCurrentLiabilities,"44,859,000",,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,314,342,000","4,381,266,000","2,544,336,000","2,177,631,000","2,293,498,000","2,983,720,000","1,219,018,000","1,733,038,000"
		LongTermDebtAndCapitalLeaseObligation,"4,158,292,000","4,070,946,000","2,219,281,000","1,982,306,000","2,114,250,000","1,656,449,000","1,219,018,000","917,146,000"
			LongTermDebt,"4,090,387,000","3,999,384,000","2,144,921,000","1,907,354,000","2,038,044,000","1,656,449,000","1,219,018,000","917,146,000"
			LongTermCapitalLeaseObligation,"67,905,000","71,562,000","74,360,000","74,952,000","76,206,000",,,
		NonCurrentDeferredLiabilities,,,,"0","0",,,"4,492,000"
		PreferredSecuritiesOutsideStockEquity,,,,"0","0","1,327,271,000","0","804,170,000"
		OtherNonCurrentLiabilities,"156,050,000","310,320,000","325,055,000","195,325,000","179,248,000",,,"7,230,000"
TotalEquityGrossMinorityInterest,"2,576,055,000","2,468,322,000","2,377,358,000","2,581,153,000","2,404,021,000","-349,584,000","1,181,985,000","-367,096,000"
	StockholdersEquity,"2,576,055,000","2,468,322,000","2,377,358,000","2,581,153,000","2,404,021,000","-349,584,000","1,181,985,000","-367,096,000"
		CapitalStock,"3,000","3,000","3,000","3,000","3,000","0","2,000","0"
			CommonStock,"3,000","3,000","3,000","3,000","3,000","0","2,000","0"
		AdditionalPaidInCapital,"3,987,881,000","3,828,778,000","3,579,763,000","3,462,762,000","3,134,145,000","142,477,000","1,660,898,000","80,373,000"
		RetainedEarnings,"-1,419,506,000","-1,364,835,000","-1,205,100,000","-888,381,000","-734,873,000","-493,999,000","-479,019,000","-447,167,000"
		GainsLossesNotAffectingRetainedEarnings,"7,677,000","4,376,000","2,692,000","6,769,000","4,746,000","1,938,000","104,000","-302,000"
TotalCapitalization,"6,666,442,000","6,467,706,000","4,522,279,000","4,488,507,000","4,442,065,000","1,306,865,000","2,401,003,000","550,050,000"
CommonStockEquity,"2,576,055,000","2,468,322,000","2,377,358,000","2,581,153,000","2,404,021,000","-349,584,000","1,181,985,000","-367,096,000"
CapitalLeaseObligations,"67,905,000","71,562,000","74,360,000","74,952,000","76,206,000",,,
NetTangibleAssets,"1,967,772,000","1,860,733,000","1,765,210,000","1,996,708,000","2,124,823,000","-349,584,000","1,181,985,000","-367,096,000"
WorkingCapital,"5,696,374,000","5,695,161,000","3,913,138,000","3,768,554,000","4,027,769,000","2,408,907,000","2,076,389,000","1,304,029,000"
InvestedCapital,"6,666,442,000","6,467,706,000","4,522,279,000","4,488,507,000","4,442,065,000","1,306,865,000","2,401,003,000","550,050,000"
TangibleBookValue,"1,967,772,000","1,860,733,000","1,765,210,000","1,996,708,000","2,124,823,000","-349,584,000","1,181,985,000","-367,096,000"
TotalDebt,"4,158,292,000","4,070,946,000","2,219,281,000","1,982,306,000","2,114,250,000","1,656,449,000","1,219,018,000","917,146,000"
NetDebt,"1,828,450,000","1,431,983,000","705,390,000","440,796,000","414,372,000","1,135,708,000","534,595,000","650,087,000"
ShareIssued,"285,778,325","283,210,408","277,717,172","269,358,104","264,658,118","242,746,771","242,746,771","242,746,771"
OrdinarySharesNumber,"285,778,325","283,210,408","277,717,172","269,358,104","264,658,118","242,746,771","242,746,771","242,746,771"
