name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
				OtherProperties,"182,459,000","679,963,000","686,821,000","686,886,000","186,991,000","670,171,000","678,898,000","677,550,000","243,522,000","667,571,000","691,196,000","686,949,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,087,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"10,407,000",,,,"14,262,000",,,,"17,556,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"108,526,000",,,,"110,538,000",,,,"104,497,000",,,,"109,044,000",,,,"107,079,000",,,,"106,134,000",,,,"108,557,000",,,,"102,048,000",,,,,"142,683,000",,,,"85,134,000",,,,"53,623,000",,,,"35,246,000",,,,"23,019,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-282,571,000","-278,877,000","-272,523,000","-274,669,000","-266,905,000","-258,177,000","-246,835,000","-237,898,000","-242,138,000","-241,461,000","-250,885,000","-243,624,000","-235,939,000","-230,248,000","-219,969,000","-217,353,000","-210,763,000","-200,789,000","-200,591,000","-199,777,000","-190,758,000","-184,113,000","-176,246,000","-169,010,000","-163,807,000","-156,344,000","-143,965,000","-137,766,000","-129,002,000",,,"-111,261,000","-103,090,000","-99,473,000","-88,354,000","-82,210,000","-75,535,000","-69,580,000","-62,606,000",,,"-47,195,000",,,,"-33,473,000",,,,"-23,884,000",,,,"-16,699,000","-11,717,000","-11,717,000","-11,717,000","-11,717,000","-9,278,000","-9,278,000","-9,278,000","-9,278,000","-6,703,000","-6,703,000","-6,703,000","-6,703,000","-5,196,000","-5,196,000","-5,196,000","-5,196,000","-4,020,000","-4,020,000","-4,020,000","-4,020,000","-5,863,000","-5,863,000","-5,863,000","-5,863,000","-7,598,000","-7,598,000","-7,598,000","-7,598,000","-6,339,000","-6,339,000","-6,339,000","-6,339,000","-5,951,000","-5,593,000","-5,311,000","-5,000,000","-4,600,000","-4,100,000","-3,700,000","-3,300,000","-3,100,000","-3,100,000","-3,100,000","-2,900,000","-2,700,000","-2,500,000","-2,300,000","-2,300,000","-2,100,000","-2,200,000","-1,800,000","-1,800,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-600,000","-600,000","-600,000","-600,000",
		GoodwillAndOtherIntangibleAssets,"53,678,000","54,242,000","54,809,000","55,373,000","55,935,000","60,058,000","60,754,000","61,378,000","62,006,000","62,643,000","63,274,000","64,075,000","65,484,000","66,914,000","68,346,000","69,776,000","71,840,000","73,747,000","75,669,000","77,493,000","79,128,000","80,950,000","206,674,000","208,618,000","210,960,000","213,154,000","215,902,000","218,075,000","215,677,000","219,967,000","223,952,000","217,421,000","219,345,000","222,003,000","219,711,000","221,765,000","222,600,000","224,690,000","223,589,000","210,175,000","212,334,000","214,494,000","211,921,000","23,855,000","26,453,000","24,918,000","25,239,000","25,448,000","25,993,000","23,940,000","25,008,000","24,934,000","26,152,000","24,034,000","44,857,000","45,019,000","54,096,000","54,131,000","54,166,000","54,244,000","54,322,000","54,399,000","69,777,000","69,854,000","69,932,000","70,009,000","70,087,000","70,164,000","70,242,000","70,319,000","70,382,000","70,446,000","70,509,000","70,572,000","70,641,000","70,710,000","70,763,000","70,773,000","9,169,000","9,488,000","9,807,000","19,941,000","20,462,000","20,984,000","21,505,000","20,471,000","20,863,000","21,254,000","21,645,000","22,000,000","22,400,000","22,700,000","20,400,000","20,700,000","20,900,000","21,200,000","21,500,000","21,900,000","22,500,000","20,700,000","20,600,000","20,800,000","21,100,000","19,300,000","18,800,000","16,900,000","15,900,000","2,400,000","2,500,000","1,500,000","1,600,000","1,600,000","1,700,000","300,000","300,000"
			Goodwill,"13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","13,990,000","127,934,000","127,934,000","127,934,000","127,934,000","127,934,000","127,934,000","127,934,000","127,934,000","127,934,000","127,934,000","127,934,000","128,725,000","128,725,000","128,725,000","128,725,000","126,267,000","123,856,000","120,045,000","120,045,000","120,045,000","115,271,000",,,"6,507,000","6,507,000","6,507,000","6,507,000","6,507,000",,,,"6,101,000",,,,"18,030,000",,,,"18,030,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"39,688,000","40,252,000","40,819,000","41,383,000","41,945,000","46,068,000","46,764,000","47,388,000","48,016,000","48,653,000","49,284,000","50,085,000","51,494,000","52,924,000","54,356,000","55,786,000","57,850,000","59,757,000","61,679,000","63,503,000","65,138,000","66,960,000","78,740,000","80,684,000","83,026,000","85,220,000","87,968,000","90,141,000","87,743,000","92,033,000","96,018,000","89,487,000","91,411,000","93,278,000","90,986,000","93,040,000","93,875,000","98,423,000","99,733,000","90,130,000","92,289,000","94,449,000","96,650,000","23,855,000","26,453,000","18,411,000","18,732,000","18,941,000","19,486,000","17,433,000","25,008,000","24,934,000","26,152,000","17,933,000","44,857,000","45,019,000","54,096,000","36,101,000","54,166,000","54,244,000","54,322,000","36,369,000","69,777,000","69,854,000","69,932,000","70,009,000","70,087,000","70,164,000","70,242,000","70,319,000","70,382,000","70,446,000","70,509,000","70,572,000","70,641,000","70,710,000","70,763,000","70,773,000","9,169,000","9,488,000","9,807,000","19,941,000","20,462,000","20,984,000","21,505,000","20,471,000","20,863,000","21,254,000","21,645,000","22,000,000","22,400,000","22,700,000","20,400,000","20,700,000","20,900,000","21,200,000","21,500,000","21,900,000","22,500,000","20,700,000","20,600,000","20,800,000","21,100,000","19,300,000","18,800,000","16,900,000","15,900,000","2,400,000","2,500,000","1,500,000","1,600,000","1,600,000","1,700,000","300,000","300,000"
		NonCurrentDeferredAssets,"64,217,000","40,881,000","39,580,000","40,817,000","37,194,000","27,546,000","27,372,000","28,243,000","28,233,000","32,172,000","31,253,000","32,964,000","30,870,000","32,773,000","38,878,000","37,443,000","38,381,000","33,612,000","52,470,000","50,698,000","44,708,000","57,136,000","21,574,000","21,038,000","20,636,000","15,105,000","15,391,000","15,391,000","15,017,000","16,556,000","16,556,000","17,062,000","17,062,000","15,751,000","13,523,000","13,521,000","13,522,000","13,372,000","13,360,000","13,360,000","14,064,000","13,223,000","16,356,000","16,695,000","15,121,000","15,121,000","16,704,000","16,704,000","16,704,000","16,704,000","17,335,000","17,447,000","17,455,000","17,447,000","2,682,000","2,682,000","2,682,000","2,682,000","327,000","327,000","327,000","327,000",,,,,,,,,,,,,"1,428,000","1,428,000","1,428,000","1,428,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"64,217,000","40,881,000","39,580,000","40,817,000","37,194,000","27,546,000","27,372,000","28,243,000","28,233,000","32,172,000","31,253,000","32,964,000","30,870,000","32,773,000","38,878,000","37,443,000","38,381,000","33,612,000","52,470,000","50,698,000","44,708,000","57,136,000","21,574,000","21,038,000","20,636,000","15,105,000","15,391,000","15,391,000","15,017,000","16,556,000","16,556,000","17,062,000","17,062,000","15,751,000","13,523,000","13,521,000","13,522,000","13,372,000","13,360,000","13,360,000","14,064,000","13,223,000","16,356,000","16,695,000","15,121,000","15,121,000","16,704,000","16,704,000","16,704,000","16,704,000","17,335,000","17,447,000","17,455,000","17,447,000","2,682,000","2,682,000","2,682,000","2,682,000","327,000","327,000","327,000","327,000",,,,,,,,,,,,,"1,428,000","1,428,000","1,428,000","1,428,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"57,319,000","56,752,000","58,195,000","56,650,000","30,576,000","30,813,000","30,423,000","29,483,000","28,209,000","27,576,000","21,790,000","22,199,000","21,651,000","20,564,000","22,559,000","21,888,000","23,306,000","22,858,000","22,258,000","21,710,000","21,592,000","21,903,000","22,601,000","24,015,000","23,461,000","23,117,000","20,542,000","19,736,000","20,329,000","21,101,000","20,336,000","20,748,000","19,365,000","18,605,000","18,646,000","15,613,000","14,273,000","13,046,000","13,433,000","14,712,000","12,273,000","10,320,000","8,970,000","8,299,000","8,050,000","5,486,000","4,414,000","2,534,000","2,065,000","1,970,000","1,214,000","858,000","844,000","958,000","780,000","3,050,000","772,000","1,073,000","1,073,000","1,072,000","1,053,000","54,000","52,000","54,000","52,000","52,000","71,000","612,000","582,000","592,000","525,000","521,000","994,000","1,243,000","1,407,000","1,485,000","1,695,000","1,786,000","448,000","501,000","695,000","728,000","732,000","1,154,000","1,158,000","593,000","809,000","811,000","274,000","300,000","500,000","1,400,000","1,300,000","1,400,000","1,000,000","1,200,000","1,300,000","1,500,000","1,500,000","1,700,000","2,100,000","2,000,000","2,700,000","4,000,000","4,000,000","4,700,000","5,600,000","5,300,000","4,200,000","4,700,000","4,300,000","3,600,000","2,400,000","2,300,000","2,300,000"
TotalLiabilitiesNetMinorityInterest,"793,425,000","982,826,000","946,686,000","872,268,000","723,480,000","867,729,000","807,384,000","711,638,000","624,998,000","764,604,000","775,355,000","755,777,000","382,076,000","524,570,000","577,181,000","484,569,000","323,600,000","498,094,000","551,462,000","359,184,000","237,525,000","398,807,000","615,327,000","440,501,000","310,597,000","389,643,000","708,176,000","405,570,000","232,921,000","383,613,000","505,996,000","313,531,000","175,355,000","371,610,000","520,109,000","303,883,000","172,568,000","329,263,000","574,564,000","304,879,000","147,212,000","304,766,000","327,364,000","143,026,000","78,723,000","153,319,000","134,856,000","111,561,000","65,705,000","107,139,000","99,964,000","73,372,000","46,482,000","95,209,000","81,529,000","65,368,000","46,435,000","71,394,000","49,996,000","34,169,000","25,835,000","35,735,000","30,605,000","29,120,000","22,356,000","32,071,000","47,379,000","29,507,000","30,188,000","35,555,000","31,435,000","23,844,000","54,390,000","50,502,000","48,350,000","47,960,000","56,725,000","57,185,000","14,958,000","13,890,000","12,400,000","19,352,000","12,834,000","12,205,000","18,262,000","13,617,000","10,858,000","10,909,000","23,732,000","16,700,000","10,100,000","21,000,000","47,700,000","32,400,000","15,000,000","19,100,000","30,000,000","17,600,000","12,200,000","9,200,000","24,400,000","19,900,000","15,900,000","17,500,000","20,700,000","21,400,000","22,800,000","6,800,000","16,000,000","5,800,000","5,400,000","8,300,000","10,100,000","5,600,000","7,400,000"
	CurrentLiabilities,"541,684,000","727,930,000","682,963,000","600,533,000","468,368,000","571,850,000","503,842,000","394,998,000","300,946,000","463,158,000","465,847,000","441,745,000","250,524,000","394,387,000","448,217,000","354,591,000","189,166,000","364,809,000","474,047,000","285,875,000","159,051,000","326,978,000","545,861,000","372,031,000","238,498,000","319,909,000","639,174,000","338,238,000","167,542,000","295,231,000","421,034,000","259,592,000","122,215,000","320,518,000","472,190,000","257,956,000","127,152,000","267,017,000","516,618,000","249,737,000","95,141,000","232,079,000","260,764,000","133,053,000","68,817,000","144,863,000","126,765,000","104,670,000","59,936,000","100,870,000","93,884,000","68,187,000","42,786,000","95,209,000","78,137,000","62,729,000","43,902,000","71,394,000","49,996,000","34,169,000","25,835,000","35,735,000","26,268,000","24,783,000","18,019,000","27,734,000","31,572,000","26,900,000","27,581,000","32,948,000","30,867,000","23,276,000","31,138,000","23,439,000","17,335,000","19,186,000","25,254,000","22,108,000","14,917,000","13,809,000","12,280,000","19,193,000","12,638,000","11,962,000","17,920,000","13,168,000","10,338,000","10,552,000","14,893,000","10,400,000","8,100,000","8,600,000","32,500,000","17,200,000","14,400,000","7,100,000","9,000,000","9,600,000","11,600,000","8,000,000","11,600,000","9,600,000","10,600,000","8,300,000","9,400,000","6,300,000","8,400,000","4,400,000","10,000,000","5,700,000","5,400,000","8,200,000","10,100,000","5,400,000","6,900,000"
		PayablesAndAccruedExpenses,"491,586,000","679,640,000","634,096,000","554,254,000","421,600,000","523,413,000","445,149,000","346,343,000","251,217,000","408,992,000","403,304,000","392,995,000","249,921,000","393,787,000","376,744,000","354,006,000","188,588,000","364,238,000","340,573,000","285,318,000","158,502,000","296,810,000","267,835,000","261,473,000","171,023,000","296,365,000","322,333,000","294,844,000","162,159,000","289,864,000","266,428,000","256,344,000","115,513,000","310,790,000","226,732,000","231,956,000","117,152,000","234,017,000","229,207,000","234,513,000","82,061,000","199,485,000","193,956,000","120,273,000","68,817,000","144,863,000","126,765,000","104,670,000","59,936,000","100,870,000","93,884,000","68,187,000","42,786,000","70,632,000","66,320,000","62,729,000","36,775,000","53,850,000","44,900,000","34,125,000","20,343,000","28,257,000","16,932,000","19,499,000","13,840,000","20,601,000","20,921,000","19,020,000","19,048,000","24,492,000","19,242,000","15,211,000","19,752,000","14,934,000","9,579,000","11,784,000","16,450,000","16,170,000","14,761,000","12,802,000","12,058,000","17,668,000","12,282,000","11,550,000","15,527,000","8,020,000","6,229,000","6,185,000","9,097,000","7,300,000","5,600,000","5,400,000","7,200,000","7,900,000","3,800,000","4,400,000","3,900,000","3,600,000","4,700,000","3,700,000","4,400,000","5,500,000","4,100,000","2,500,000","3,000,000","3,000,000","1,300,000","1,500,000","2,000,000","1,800,000","1,700,000","3,100,000","2,800,000","2,600,000","2,000,000"
			Payables,"342,633,000","529,169,000","521,278,000","440,050,000","273,453,000","372,254,000","355,295,000","269,818,000","162,627,000","298,591,000","334,441,000","301,563,000","147,496,000","278,440,000","302,165,000","268,983,000","108,447,000","256,067,000","275,248,000","236,934,000","104,078,000","221,745,000","216,653,000","218,976,000","110,949,000","223,738,000","254,111,000","233,799,000","93,793,000","230,229,000","224,903,000","222,354,000","80,962,000","229,764,000","147,068,000","170,904,000","60,823,000","158,524,000","183,322,000","195,624,000","41,715,000","141,741,000","138,012,000","107,928,000","43,376,000","92,239,000","96,311,000","85,797,000","39,496,000","67,016,000","73,499,000","54,969,000","27,344,000","42,960,000","48,341,000","50,465,000","25,387,000","36,221,000","31,146,000","23,793,000","15,279,000","21,053,000","10,304,000","14,718,000","8,922,000","14,506,000","15,542,000","13,395,000","13,669,000","16,524,000","11,422,000","7,536,000","14,530,000","11,220,000","5,818,000","8,351,000","12,714,000","12,916,000","6,897,000","8,150,000","6,838,000","13,915,000","6,423,000","7,746,000","10,999,000","8,020,000","6,229,000","6,185,000","9,097,000","7,300,000","5,600,000","5,400,000","7,200,000","7,900,000","3,800,000","4,400,000","3,900,000","3,600,000","4,700,000","3,700,000","4,400,000","5,500,000","4,100,000","2,500,000","3,000,000","3,000,000","1,300,000","1,500,000","2,000,000","1,800,000","1,700,000","3,100,000","2,800,000","2,600,000","2,000,000"
				AccountsPayable,"327,487,000","482,059,000","497,125,000","393,635,000","231,632,000","303,013,000","312,932,000","253,557,000","147,892,000","244,767,000","313,387,000","300,103,000","124,974,000","228,434,000","277,577,000","262,508,000","93,939,000","199,320,000","244,846,000","229,519,000","95,893,000","172,751,000","202,917,000","212,723,000","100,593,000","192,244,000","246,333,000","227,850,000","85,714,000","171,167,000","215,055,000","217,257,000","76,139,000","151,037,000","144,306,000","169,220,000","57,490,000","133,457,000","167,957,000","191,773,000","41,630,000","110,853,000","132,193,000","107,375,000","43,010,000","67,073,000","73,202,000","79,953,000","29,458,000","47,331,000","51,956,000","51,442,000","19,492,000","42,960,000","48,341,000","50,465,000","25,387,000","36,221,000","31,146,000","23,793,000","15,279,000","21,053,000","10,304,000","14,718,000","8,922,000","14,506,000","15,542,000","13,395,000","13,669,000","16,524,000","11,422,000","7,536,000","14,530,000","11,220,000","5,818,000","8,351,000","12,714,000","12,916,000","6,897,000","8,150,000","6,838,000","13,915,000","6,423,000","7,746,000","10,999,000","8,020,000","6,229,000","6,185,000","9,097,000","7,300,000","5,600,000","5,400,000","7,200,000","7,900,000","3,800,000","4,400,000","3,900,000","3,600,000","4,700,000","3,700,000","4,400,000","5,500,000","4,100,000","2,500,000","3,000,000","3,000,000","1,300,000","1,500,000","2,000,000","1,800,000","1,700,000","3,100,000","2,800,000","2,600,000","2,000,000"
				TotalTaxPayable,"15,146,000","47,110,000","24,153,000","46,415,000","41,821,000","69,241,000","42,363,000","16,261,000","14,735,000","53,824,000","21,054,000","1,460,000","22,522,000","50,006,000","24,588,000","6,475,000","14,508,000","56,747,000","30,402,000","7,415,000","8,185,000","48,994,000","13,736,000","6,253,000","10,356,000","31,494,000","7,778,000","5,949,000","8,079,000","59,062,000","9,848,000","5,097,000","4,823,000","78,727,000","2,762,000","1,684,000","3,333,000","25,067,000","15,365,000","3,851,000","85,000","30,888,000","5,819,000","553,000","366,000","25,166,000","23,109,000","5,844,000","10,038,000","19,685,000","21,543,000","3,527,000","7,852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"12,426,000","26,769,000","17,191,000","40,967,000","36,920,000","56,947,000","31,711,000","12,662,000","11,104,000","41,073,000","13,947,000","78,000","19,283,000","37,752,000","14,283,000","4,888,000","11,006,000","41,888,000","18,105,000","5,070,000","2,719,000","32,300,000","3,784,000","5,877,000","6,461,000","15,596,000","3,153,000","4,969,000","6,858,000","46,419,000","2,763,000","3,928,000","2,908,000","49,453,000","2,762,000","1,684,000","3,333,000","25,067,000","15,365,000","3,851,000","85,000","30,888,000","5,819,000","553,000","366,000","25,166,000","23,109,000","5,844,000","10,038,000","19,685,000","21,543,000","3,527,000","7,852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"148,953,000","150,471,000","112,818,000","114,204,000","148,147,000","151,159,000","89,854,000","76,525,000","88,590,000","110,401,000","68,863,000","91,432,000","102,425,000","115,347,000","74,579,000","85,023,000","80,141,000","108,171,000","65,325,000","48,384,000","54,424,000","75,065,000","51,182,000","42,497,000","60,074,000","72,627,000","68,222,000","61,045,000","68,366,000","59,635,000","41,525,000","33,990,000","34,551,000","81,026,000","79,664,000","61,052,000","56,329,000","75,493,000","45,885,000","38,889,000","40,346,000","57,744,000","55,944,000","12,345,000","25,441,000","52,624,000","30,454,000","18,873,000","20,440,000","33,854,000","20,385,000","13,218,000","15,442,000","27,672,000","17,979,000","12,264,000","11,388,000","17,629,000","13,754,000","10,332,000","5,064,000","7,204,000","6,628,000","4,781,000","4,918,000","6,095,000","5,379,000","5,625,000","5,379,000","7,968,000","7,820,000","7,675,000","5,222,000","3,714,000","3,761,000","3,433,000","3,736,000","3,254,000","7,864,000","4,652,000","5,220,000","3,753,000","5,859,000","3,804,000","4,528,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,411,000","15,224,000","13,080,000","32,594,000","21,808,000","12,780,000","9,341,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"50,098,000","48,290,000","48,867,000","46,279,000","46,768,000","48,437,000","58,693,000","48,655,000","49,729,000","54,166,000","62,543,000","48,750,000","603,000","600,000","71,473,000","585,000","578,000","571,000","133,474,000","557,000","549,000","30,168,000","278,026,000","110,558,000","67,475,000","23,544,000","316,841,000","43,394,000","5,383,000","5,367,000","154,606,000","3,248,000","6,702,000","9,728,000","245,458,000","26,000,000","10,000,000","33,000,000","275,000,000",,,,"45,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,667,000","3,792,000","3,541,000","3,620,000","4,787,000","3,951,000","156,000","153,000","222,000","290,000","356,000","412,000","412,000","1,046,000","1,038,000","131,000","128,000","100,000","100,000","100,000","20,700,000","6,200,000","8,600,000","100,000","100,000","2,100,000","2,700,000","100,000","100,000","100,000","1,200,000","1,200,000","1,800,000","100,000","100,000","100,000","200,000","200,000","200,000","200,000","200,000","200,000","2,300,000"
			CurrentDebt,,,,,,"663,000","9,965,000","646,000","638,000","6,645,000","13,599,000","611,000","603,000","600,000","71,473,000","585,000","578,000","571,000","133,474,000","557,000","549,000","30,168,000","278,026,000","110,558,000","67,475,000","23,544,000","316,841,000","43,394,000","5,383,000","5,367,000","154,606,000","3,248,000","6,702,000","9,728,000","245,458,000","26,000,000","10,000,000","33,000,000","275,000,000",,,,"45,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,667,000","3,792,000","3,541,000","3,620,000","4,787,000","3,951,000","156,000","153,000","222,000","290,000","356,000","412,000","412,000","1,046,000","1,038,000","131,000","128,000","100,000","100,000","100,000","20,700,000","6,200,000","8,600,000","100,000","100,000","2,100,000","2,700,000","100,000","100,000","100,000","1,200,000","1,200,000","1,800,000","100,000","100,000","100,000","200,000","200,000","200,000","200,000","200,000","200,000","2,300,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,667,000","3,792,000","3,541,000","3,620,000","4,787,000","3,951,000","156,000","153,000","222,000","290,000","356,000","412,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,,,,,,,,,,,"13,599,000","611,000",,"600,000","71,473,000","585,000",,"571,000","133,474,000","557,000","549,000","30,168,000","278,026,000","110,558,000","67,475,000","23,544,000","316,841,000","43,394,000","5,383,000","5,367,000","154,606,000","3,248,000","6,702,000","9,728,000","245,458,000","26,000,000","10,000,000","33,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,"663,000","9,965,000","646,000","638,000","6,645,000",,,"603,000",,,,"578,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"50,098,000","48,290,000","48,867,000","46,279,000","46,768,000","47,774,000","48,728,000","48,009,000","49,091,000","47,521,000","48,944,000","48,139,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,981,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,981,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"164,099,000","197,581,000","136,971,000","160,619,000","189,968,000","220,400,000","132,217,000","92,786,000","103,325,000","164,225,000","89,917,000","92,892,000","124,947,000","165,353,000","99,167,000","91,498,000","94,649,000","164,918,000","95,727,000","55,799,000","62,609,000",,"64,918,000","48,750,000","70,430,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,577,000","11,817,000",,"7,127,000","17,544,000","5,096,000","44,000","5,492,000","7,478,000","9,336,000","5,284,000","4,179,000","7,133,000","10,651,000","7,880,000","8,533,000","8,456,000","11,625,000","8,065,000","6,719,000","4,713,000","4,215,000","3,782,000","4,017,000","1,987,000",,"854,000",,"1,235,000",,,,"4,102,000","3,071,000","4,236,000","5,668,000","3,000,000","2,400,000","3,100,000","4,600,000","3,100,000","2,000,000","2,600,000","5,000,000","3,900,000","4,200,000","4,200,000","7,100,000","4,000,000","5,300,000","4,600,000","4,600,000","3,200,000","7,000,000","2,800,000","7,800,000","3,700,000","3,500,000","4,900,000","7,100,000","2,600,000","2,600,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"251,741,000","254,896,000","263,723,000","271,735,000","255,112,000","295,879,000","303,542,000","316,640,000","324,052,000","301,446,000","309,508,000","314,032,000","131,552,000","130,183,000","128,964,000","129,978,000","134,434,000","133,285,000","77,415,000","73,309,000","78,474,000","71,829,000","69,466,000","68,470,000","72,099,000","69,734,000","69,002,000","67,332,000","65,379,000","88,382,000","84,962,000","53,939,000","53,140,000","51,092,000","47,919,000","45,927,000","45,416,000","62,246,000","57,946,000","55,142,000","52,071,000","72,687,000","66,600,000","9,973,000","9,906,000","8,456,000","8,091,000","6,891,000","5,769,000","6,269,000","6,080,000","5,185,000","3,696,000","0","3,392,000","2,639,000","2,533,000",,,,,,"4,337,000","4,337,000","4,337,000","4,337,000","15,807,000","2,607,000","2,607,000","2,607,000","568,000","568,000","23,252,000","27,063,000","31,015,000","28,774,000","31,471,000","35,077,000","41,000","81,000","120,000","159,000","196,000","243,000","342,000","449,000","520,000","357,000","8,839,000","6,300,000","2,000,000","12,400,000","15,200,000","15,200,000","600,000","12,000,000","21,000,000","8,000,000","600,000","1,200,000","12,800,000","10,300,000","5,300,000","9,200,000","11,300,000","15,100,000","14,400,000","2,400,000","6,000,000","100,000",,"100,000",,"200,000","500,000"
