name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,01/31/2020
			Goodwill,"502,614,000","8,449,000","8,449,000","8,449,000","8,449,000","8,449,000","8,449,000","8,449,000","7,049,000"
			OtherIntangibleAssets,"181,851,000","37,141,000","26,167,000","28,089,000","29,772,000","16,091,000","14,820,000","15,695,000","4,795,000"
		InvestmentsAndAdvances,"1,212,378,000","1,256,207,000","1,211,858,000","956,011,000","1,177,675,000","1,165,275,000","347,403,000","295,944,000","23,532,000"
			InvestmentinFinancialAssets,"1,212,378,000",,"1,211,858,000","956,011,000","1,177,675,000","1,165,275,000","347,403,000","295,944,000","23,532,000"
				AvailableForSaleSecurities,"1,212,378,000",,"1,211,858,000","956,011,000","1,177,675,000","1,165,275,000","347,403,000","295,944,000","23,532,000"
		NonCurrentDeferredAssets,"124,340,000","124,517,000","101,551,000","96,174,000","89,858,000","86,164,000","73,839,000","69,795,000","69,516,000"
		OtherNonCurrentAssets,"352,226,000","329,306,000","228,755,000","176,974,000","142,788,000","89,322,000","38,702,000","24,093,000","19,522,000"
TotalLiabilitiesNetMinorityInterest,"1,564,705,000","1,600,653,000","1,156,789,000","1,067,451,000","970,689,000","985,268,000","745,074,000","673,593,000","1,557,477,000"
	CurrentLiabilities,"1,363,718,000","1,397,093,000","958,735,000","875,738,000","776,998,000","789,264,000","547,659,000","477,659,000","416,455,000"
		PayablesAndAccruedExpenses,"93,640,000","50,763,000","52,357,000","31,779,000","24,719,000","30,139,000","27,378,000","35,451,000","24,830,000"
			Payables,"25,660,000","26,150,000","27,631,000","16,118,000","10,669,000","10,145,000","7,715,000","9,439,000","10,840,000"
				AccountsPayable,"18,442,000","13,441,000","10,559,000","9,475,000","4,371,000","5,647,000","5,061,000","7,713,000","8,488,000"
				TotalTaxPayable,"7,218,000","12,709,000","17,072,000","6,643,000","6,298,000","4,498,000","2,654,000","1,726,000","2,352,000"
			CurrentAccruedExpenses,"67,980,000","24,613,000","24,726,000","15,661,000","14,050,000","19,994,000","19,663,000","26,012,000","13,990,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"88,426,000","127,413,000","93,490,000","98,918,000","74,963,000","84,519,000","51,364,000","39,596,000","40,961,000"
		CurrentDebtAndCapitalLeaseObligation,"27,298,000","25,101,000","25,194,000","20,641,000","20,734,000","19,650,000","19,333,000","17,204,000","18,092,000"
			CurrentCapitalLeaseObligation,"27,298,000","25,101,000","25,194,000","20,641,000","20,734,000","19,650,000","19,333,000","17,204,000","18,092,000"
		CurrentDeferredLiabilities,"1,132,697,000","1,157,887,000","759,744,000","701,758,000","635,086,000","638,652,000","438,227,000","373,585,000","327,058,000"
			CurrentDeferredRevenue,"1,132,697,000","1,157,887,000","759,744,000","701,758,000","635,086,000","638,652,000","438,227,000","373,585,000","327,058,000"
		OtherCurrentLiabilities,"21,657,000","35,929,000","27,950,000","22,642,000","21,496,000","16,304,000","11,357,000","11,823,000","5,514,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"200,987,000","203,560,000","198,054,000","191,713,000","193,691,000","196,004,000","197,415,000","195,934,000","1,141,022,000"
		LongTermDebtAndCapitalLeaseObligation,"179,251,000","181,196,000","178,697,000","174,256,000","179,796,000","184,887,000","186,718,000","184,255,000","193,175,000"
			LongTermCapitalLeaseObligation,"179,251,000","181,196,000","178,697,000","174,256,000","179,796,000","184,887,000","186,718,000","184,255,000","193,175,000"
		NonCurrentDeferredLiabilities,"10,434,000","11,180,000","7,132,000","7,100,000","3,650,000","4,194,000","3,477,000","3,135,000","2,907,000"
			NonCurrentDeferredRevenue,"10,434,000","11,180,000","7,132,000","7,100,000","3,650,000","4,194,000","3,477,000","3,135,000","2,907,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,"0","0","0","936,474,000"
		OtherNonCurrentLiabilities,"11,302,000","11,184,000","12,225,000","10,357,000","10,245,000","6,923,000","7,220,000","8,544,000","8,466,000"
TotalEquityGrossMinorityInterest,"5,457,994,000","5,049,045,000","5,006,682,000","4,964,965,000","4,958,321,000","4,936,471,000","4,967,815,000","763,648,000","-544,757,000"
	StockholdersEquity,"5,457,994,000","5,049,045,000","5,006,682,000","4,964,965,000","4,958,321,000","4,936,471,000","4,967,815,000","763,648,000","-544,757,000"
		CapitalStock,"32,000","31,000","30,000","30,000","30,000","28,000","28,000","24,000","6,000"
			PreferredStock,"0","0","0","0","0",,,,
			CommonStock,"32,000","31,000","30,000","30,000","30,000","28,000","28,000","24,000","6,000"
		AdditionalPaidInCapital,"7,589,712,000","6,984,669,000","6,797,354,000","6,596,154,000","6,400,566,000","6,175,425,000","6,007,898,000","1,663,208,000","155,340,000"
		RetainedEarnings,"-2,085,163,000","-1,919,369,000","-1,787,216,000","-1,632,360,000","-1,442,641,000","-1,239,421,000","-1,040,486,000","-900,730,000","-700,319,000"
		GainsLossesNotAffectingRetainedEarnings,"-46,587,000","-16,286,000","-3,486,000","1,141,000","366,000","439,000","375,000","1,146,000","216,000"
TotalCapitalization,"5,457,994,000","5,049,045,000","5,006,682,000","4,964,965,000","4,958,321,000","4,936,471,000","4,967,815,000","763,648,000","-544,757,000"
CommonStockEquity,"5,457,994,000","5,049,045,000","5,006,682,000","4,964,965,000","4,958,321,000","4,936,471,000","4,967,815,000","763,648,000","-544,757,000"
CapitalLeaseObligations,"206,549,000","206,297,000","203,891,000","194,897,000","200,530,000","204,537,000","206,051,000","201,459,000","211,267,000"
NetTangibleAssets,"4,773,529,000","5,003,455,000","4,972,066,000","4,928,427,000","4,920,100,000","4,911,931,000","4,944,546,000","739,504,000","-556,601,000"
WorkingCapital,"2,978,015,000","3,201,550,000","3,349,522,000","3,632,364,000","3,444,338,000","3,511,388,000","4,439,112,000","315,789,000","248,739,000"
InvestedCapital,"5,457,994,000","5,049,045,000","5,006,682,000","4,964,965,000","4,958,321,000","4,936,471,000","4,967,815,000","763,648,000","-544,757,000"
TangibleBookValue,"4,773,529,000","5,003,455,000","4,972,066,000","4,928,427,000","4,920,100,000","4,911,931,000","4,944,546,000","739,504,000","-556,601,000"
TotalDebt,"206,549,000","206,297,000","203,891,000","194,897,000","200,530,000","204,537,000","206,051,000","201,459,000","211,267,000"
ShareIssued,"317,814,000","312,376,783","305,899,486","300,584,903","295,790,115","287,917,604","283,119,545","278,778,162","278,778,162"
OrdinarySharesNumber,"317,814,000","312,376,783","305,899,486","300,584,903","295,790,115","287,917,604","283,119,545","278,778,162","278,778,162"
