name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016
PretaxIncome,"-981,327,000","-240,853,000","-235,686,000","-220,644,000","-284,144,000","-109,222,000","-75,039,000","-72,555,000","-60,533,000","-58,064,000","-49,606,000","-63,146,000","-44,457,000","-53,123,000","-28,945,000","-30,184,000","-40,192,000","-26,193,000","-24,536,000","-34,718,000","-26,773,000","-28,653,000","-18,066,000","-21,840,000","-20,506,000","-22,672,000","-21,290,000"
TaxProvision,"565,000","1,860,000","5,500,000","667,000","-7,462,000","10,000","767,000","209,000","-433,000","-402,000","866,000","349,000","-1,477,000","-1,157,000","1,866,000","-667,000","-985,000","-231,000","142,000","-940,000","229,000","248,000","158,000","91,000","95,000","81,000","138,000"
NetIncomeCommonStockholders,"-981,892,000","-242,713,000","-241,186,000","-221,311,000","-276,682,000","-109,232,000","-75,806,000","-72,764,000","-60,100,000","-57,662,000","-50,472,000","-63,495,000","-42,980,000","-51,966,000","-30,811,000","-29,517,000","-39,207,000","-25,962,000","-24,678,000","-33,778,000","-27,002,000","-28,901,000","-18,224,000","-21,931,000","-20,601,000","-22,753,000","-21,428,000"
	NetIncome,"-981,892,000","-242,713,000","-241,186,000","-221,311,000","-276,682,000","-109,232,000","-75,806,000","-72,764,000","-60,100,000","-57,662,000","-50,472,000","-63,495,000","-42,980,000","-51,966,000","-30,811,000","-29,517,000","-39,207,000","-25,962,000","-24,678,000","-33,778,000","-27,002,000","-28,901,000","-18,224,000","-21,931,000","-20,601,000","-22,753,000","-21,428,000"
		NetIncomeIncludingNoncontrollingInterests,"-981,892,000","-242,713,000","-241,186,000","-221,311,000","-276,682,000","-109,232,000","-75,806,000","-72,764,000","-60,100,000","-57,662,000","-50,472,000","-63,495,000","-42,980,000","-51,966,000","-30,811,000","-29,517,000","-39,207,000","-25,962,000","-24,678,000","-33,778,000","-27,002,000","-28,901,000","-18,224,000","-21,931,000","-20,601,000","-22,753,000","-21,428,000"
			NetIncomeContinuousOperations,"-981,892,000","-242,713,000","-241,186,000","-221,311,000","-276,682,000","-109,232,000","-75,806,000","-72,764,000","-60,100,000","-57,662,000","-50,472,000","-63,495,000","-42,980,000","-51,966,000","-30,811,000","-29,517,000","-39,207,000","-25,962,000","-24,678,000","-33,778,000","-27,002,000","-28,901,000","-18,224,000","-21,931,000","-20,601,000","-22,753,000","-21,428,000"
DilutedNIAvailtoComStockholders,"-981,892,000","-242,713,000","-241,186,000","-221,311,000","-276,682,000","-109,232,000","-75,806,000","-72,764,000","-60,100,000","-57,662,000","-50,472,000","-63,495,000","-42,980,000","-51,966,000","-30,811,000","-29,517,000","-39,207,000","-25,962,000","-24,678,000","-33,778,000","-27,002,000","-28,901,000","-18,224,000","-21,931,000","-20,601,000","-22,753,000","-21,428,000"
BasicEPS,,"-1.56","-1.56","-1.44","-1.83","-0.83","-0.58","-0.56","-0.48","-0.47","-0.42","-0.53","-0.37","-0.46","-0.28","-0.27","-0.37","-0.25","-0.24","-0.35","-0.29","-0.73",,"-0.242","-0.227","-0.251",
DilutedEPS,,"-1.56","-1.56","-1.44","-1.83","-0.83","-0.58","-0.56","-0.48","-0.47","-0.42","-0.53","-0.37","-0.46","-0.28","-0.27","-0.37","-0.25","-0.24","-0.35","-0.29","-0.73",,"-0.242","-0.227","-0.251",
BasicAverageShares,,"155,875,000","154,720,000","153,756,000","151,357,000","131,777,000","130,138,000","128,813,000","126,319,000","123,494,000","121,562,000","118,976,000","115,033,000","112,682,000","110,223,000","108,776,000","106,702,000","104,203,000","100,969,000","95,474,000","93,576,000","39,783,000",,"90,758,777","90,758,777","90,758,777",
DilutedAverageShares,,"155,875,000","154,720,000","153,756,000","151,357,000","131,777,000","130,138,000","128,813,000","126,319,000","123,494,000","121,562,000","118,976,000","115,033,000","112,682,000","110,223,000","108,776,000","106,702,000","104,203,000","100,969,000","95,474,000","93,576,000","39,783,000",,"90,758,777","90,758,777","90,758,777",
TotalOperatingIncomeAsReported,"-916,111,000","-239,689,000","-214,426,000","-198,556,000","-263,440,000","-90,681,000","-54,596,000","-51,976,000","-45,388,000","-52,199,000","-44,703,000","-45,730,000","-43,617,000","-51,782,000","-27,735,000","-28,479,000","-38,430,000","-24,978,000","-25,346,000","-35,227,000","-27,155,000","-28,634,000","-17,967,000","-21,890,000","-20,562,000","-22,704,000","-21,285,000"
TotalExpenses,"2,380,249,000","654,632,000","597,441,000","549,236,000","578,940,000","341,687,000","289,336,000","269,355,000","245,834,000","235,058,000","212,030,000","198,767,000","184,097,000","177,005,000","143,206,000","134,055,000","133,016,000","108,599,000","103,096,000","103,465,000","88,150,000","81,641,000","66,787,000","64,173,000","57,998,000","54,491,000","48,423,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-981,892,000","-242,713,000","-241,186,000","-221,311,000","-276,682,000","-109,232,000","-75,806,000","-72,764,000","-60,100,000","-57,662,000","-50,472,000","-63,495,000","-42,980,000","-51,966,000","-30,811,000","-29,517,000","-39,207,000","-25,962,000","-24,678,000","-33,778,000","-27,002,000","-28,901,000","-18,224,000","-21,931,000","-20,601,000","-22,753,000","-21,428,000"
NormalizedIncome,"-981,866,200","-242,713,000","-241,186,000","-221,311,000","-276,640,129.237","-109,096,000","-75,806,000","-72,699,030","-57,941,218","-57,662,000","-50,472,000","-49,010,432","-42,980,000","-51,966,000","-30,811,000","-29,517,000","-39,207,000","-25,962,000","-24,678,000","-33,778,000","-27,002,000","-28,901,000","-18,224,000","-21,931,000","-20,601,000","-22,753,000","-21,428,000"
InterestIncome,"7,117,000","1,704,000","2,146,000","1,056,000","2,211,000","4,355,000","2,154,000","1,878,000","3,960,000","4,899,000","5,743,000",,,,,,,,,,,,,,,,
InterestExpense,"72,290,000","2,868,000","23,406,000","23,144,000","22,872,000","22,760,000","22,597,000","22,368,000","16,931,000","10,764,000","10,646,000","7,826,000","4,304,000","4,241,000",,,,,,,,,,,,,
NetInterestIncome,"-65,173,000","-1,164,000","-21,260,000","-22,088,000","-20,661,000","-18,405,000","-20,443,000","-20,490,000","-12,971,000","-5,865,000","6,443,000","-7,826,000","-4,304,000","-4,241,000",,,,,,,,,,,,,
EBIT,"-909,037,000","-237,985,000","-212,280,000","-197,500,000","-261,272,000","-86,462,000","-52,442,000","-50,187,000","-43,602,000","-47,300,000","-38,960,000","-55,320,000","-40,153,000","-48,882,000","-18,555,000","-28,479,000","-38,430,000","-24,978,000","-25,346,000","-35,227,000","-27,155,000","-28,634,000","-17,967,000","-21,890,000","-20,562,000","-22,704,000","-21,285,000"
EBITDA,"-784,499,000"
ReconciledCostOfRevenue,"461,447,000","131,165,000","119,502,000","109,674,000","101,106,000","66,123,000","61,140,000","56,908,000","51,147,000","48,486,000","44,683,000","40,824,000","38,780,000","35,095,000","31,386,000","29,700,000","28,228,000","24,107,000","22,487,000","21,123,000","19,682,000","17,463,000","15,687,000","14,103,000","13,780,000","12,379,000","10,274,000"
ReconciledDepreciation,"124,538,000","30,060,000","30,981,000","31,728,000","31,769,000","13,134,000","13,171,000","11,003,000","7,225,000","5,466,000","5,479,000","4,420,000","4,517,000","3,399,000","2,177,000","2,125,000","1,630,000","2,069,000","1,890,000","1,823,000","1,713,000","1,575,000","1,391,000","1,205,000","1,085,000","887,000","972,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-981,892,000","-242,713,000","-241,186,000","-221,311,000","-276,682,000","-109,232,000","-75,806,000","-72,764,000","-60,100,000","-57,662,000","-50,472,000","-63,495,000","-42,980,000","-51,966,000","-30,811,000","-29,517,000","-39,207,000","-25,962,000","-24,678,000","-33,778,000","-27,002,000","-28,901,000","-18,224,000","-21,931,000","-20,601,000","-22,753,000","-21,428,000"
TotalUnusualItemsExcludingGoodwill,"-43,000","0","0","0","-43,000","-136,000","0","-89,000","-2,174,000",,"0","-14,572,000",,,,,,,,,,,,,,,
TotalUnusualItems,"-43,000","0","0","0","-43,000","-136,000","0","-89,000","-2,174,000",,"0","-14,572,000",,,,,,,,,,,,,,,
NormalizedEBITDA,"-784,456,000","-207,925,000","-181,299,000","-165,772,000","-229,460,000","-73,192,000","-39,271,000","-39,095,000","-34,203,000","-41,834,000","-33,481,000","-36,328,000","-35,636,000","-45,483,000","-16,378,000","-26,354,000","-36,800,000","-22,909,000","-23,456,000","-33,404,000","-25,442,000","-27,059,000","-16,576,000","-20,685,000","-19,477,000","-21,817,000","-20,313,000"
TaxRateForCalcs,"0.4","0.4","0.4","0.003","0.026","0","0.27","0.27","0.007","0.007","0.27","0.006","0.033","0.022","0.27","0.022","0.025","0.009","0.27","0.027","0.009","0.009","0.4","0.4","0.005","0.004","0.4"
TaxEffectOfUnusualItems,"-17,200","0","0","0","-1,129.237","0","0","-24,030","-15,218","0","0","-87,432","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
