name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
		ProceedsFromStockOptionExercised,"761,000","41,000","373,000","14,000","333,000","115,000","120,000","227,000","1,103,000","567,000","1,092,000","336,000","1,357,000","251,000","381,000","15,000","159,000","77,000","2,000","6,000","1,000","5,000"
		NetOtherFinancingCharges,"-921,000","-198,000",,,,,,,,,"0","0","-600,000","-321,000","0","-4,547,000","-1,291,000","-726,000",,,,
EndCashPosition,"17,712,000","17,712,000","21,113,000","16,988,000","22,865,000","40,510,000","137,857,000","29,712,000","41,900,000","10,555,000","18,574,000","30,368,000","24,797,000","21,928,000","37,172,000","155,218,000","5,788,000","12,482,000","9,774,000","4,380,000","5,689,000","7,518,000"
	ChangesInCash,"-22,798,000","-3,401,000","4,125,000","-5,877,000","-17,645,000","-97,347,000","108,145,000","-12,188,000","31,345,000","-8,019,000","-11,794,000","5,571,000","2,869,000","-15,244,000","-118,046,000","149,430,000","-6,694,000","2,708,000","5,394,000","-1,309,000","-1,829,000","1,836,000"
	BeginningCashPosition,"40,510,000","21,113,000","16,988,000","22,865,000","40,510,000","137,857,000","29,712,000","41,900,000","10,555,000","18,574,000","30,368,000","24,797,000","21,928,000","37,172,000","155,218,000","5,788,000","12,482,000","9,774,000","4,380,000","5,689,000","7,518,000","5,682,000"
InterestPaidSupplementalData,"7,000,000","0","3,500,000","0","3,500,000","1,774,000","4,947,000","1,601,000","1,325,000","1,211,000","844,000","854,000","868,000","782,000","539,000","534,000",,,,,,
CapitalExpenditure,,,"-23,000",,,"-76,000","-408,000","-597,000","-240,000","-360,000","-306,000","-96,000","-828,000","-193,000","-143,000","-170,000","-48,000","-494,000","-480,000","-493,000","-19,000","-12,000"
IssuanceOfCapitalStock,,,,,,,"0","0",,,"0","0",,,"0","237,750,000",,,"57,305,000","0",,
IssuanceOfDebt,,,"0","0",,,"0","0",,,"18,551,000","0","0","0","14,920,000","44,000","-30,000","23,884,000",,,,"0"
RepaymentOfDebt,"-23,000","0","0","0","-23,000","-83,300,000","-23,000","-29,000","-14,000","-14,000","1,428,000","-20,000","-163,000","-1,351,000","-32,000",,,,"-6,000","-11,000","-11,000","-11,000"
RepurchaseOfCapitalStock,,"-33,000",,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"-135,503,000","-26,402,000","-38,083,000","-28,889,000","-42,129,000","-31,054,000","-42,777,000","-60,777,000","-77,844,000","-51,394,000","-30,020,000","-43,043,000","-33,915,000","-24,035,000","-33,024,000","-28,070,000","-19,027,000","-15,590,000","-16,335,000","-8,885,000","-8,003,000","-8,182,000"
