name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
		GainOnSaleOfBusiness,,,"0","0","0",,"0","0","0","365,000",,,,,"0","0",,,"-136,000","1,172,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"1,889,000","1,831,000","-471,000","-92,000","621,000","4,053,000",,,"9,000","9,000","-594,000","-100,000","-72,000",,"-297,000","-28,000","586,000","0","-430,000","945,000","513,000","19,072,000","2,351,000","4,498,000","2,812,000","1,673,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-471,000","-9,651,000","22,537,000","-6,478,000","579,000","347,000","340,000","-3,237,000","102,000","628,000","1,507,000","-589,000","1,165,000","493,000","2,184,000","828,000","3,267,000","1,424,000","67,000","818,000","2,928,000","839,000","470,000","408,000","1,007,000","-195,000","16,170,000","-8,893,000","2,754,000","-4,884,000","7,229,000","16,105,000","-8,282,000","-11,436,000","18,863,000","-20,646,000","66,754,000","17,796,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-1,834,000","9,376,000","-10,328,000","-48,368,000","47,486,000","14,846,000","36,907,000","39,969,000","1,635,000","-15,839,000","-268,104,000","-14,059,000","-42,310,000","-33,552,000","-35,763,000","-49,259,000","6,647,000","12,640,000","25,687,000","-2,420,000","-13,053,000","29,709,000","-9,429,000","15,102,000","13,729,000","-18,290,000","-320,810,000","-22,479,000","-16,937,000","-33,219,000","-1,519,632,000","-13,117,000","-40,500,000","-41,880,000","-771,317,000","-48,246,000","-11,906,000","22,790,000","49,389,000","1,654,000","46,835,000","19,411,000","63,754,000","58,666,000","60,013,000","25,403,000","-1,423,000","-20,026,000","-54,173,000","-19,512,000","-45,474,000","-53,684,000","7,907,000","7,475,000","-10,575,000","-7,470,000","-4,259,000","8,797,000","19,833,000","6,120,000","15,145,000","17,719,000","27,255,000","20,051,000","22,961,000","13,379,000","11,239,000","3,734,000","-1,848,000","-1,091,000","2,504,000","-18,080,000","-5,414,000","-3,032,000","-13,528,000","-17,871,000","-4,445,000","-28,891,000","-46,117,000","-12,339,000","-10,855,000","-11,896,000","-18,288,000","-12,326,000","-9,428,000","-11,248,000","-6,287,000","-4,738,000","-57,970,000","-6,058,000","-6,268,000",,,"300,000","1,300,000","-57,500,000","200,000","-1,400,000","3,100,000","400,000","-2,900,000","-1,500,000","1,700,000",,,"-500,000","-11,100,000","-2,000,000","-3,100,000","-1,900,000","-1,600,000","-1,600,000",,"-14,600,000","1,100,000","-1,000,000",,"-5,900,000","-300,000","400,000","3,000,000","5,100,000","1,500,000","3,300,000",,,,,,,,,,,,,,,
TaxProvision,"23,866,000","1,694,000","432,000","6,400,000","15,340,000","12,786,000","25,027,000","13,113,000","2,844,000","-3,939,000","2,857,000","218,000","-5,546,000","-8,658,000","-36,231,000","3,785,000","3,717,000","11,949,000","5,818,000","14,232,000","-2,098,000","11,046,000","-1,121,000","-54,455,000","-768,000","2,106,000","-17,812,000","-8,260,000","-260,000","68,000","-440,594,000","-16,583,000","2,621,000","-4,689,000","-189,789,000","-1,981,000","23,134,000","10,520,000","11,839,000","17,475,000","23,862,000","15,436,000","52,390,000","27,606,000","21,402,000","12,939,000","8,496,000","3,233,000","-9,372,000","-11,495,000","-7,649,000","-13,876,000","-3,702,000","1,417,000","-14,858,000","-3,836,000","1,118,000","4,076,000","5,514,000","2,485,000","3,227,000","3,701,000","4,071,000","1,673,000","2,829,000","-347,000","670,000","281,000","-147,000","679,000",,,,,"0",,,"-7,000",,,,,"8,000","-15,000",,"1,000","79,000","428,000","-9,000","-240,000",,,,"0","-600,000","-600,000","100,000","-200,000","1,100,000","-800,000","300,000","100,000","100,000",,,"-600,000","-700,000","-1,000,000","-1,100,000","-3,200,000","-400,000","-200,000",,"-700,000","300,000","-200,000",,"-600,000","-700,000","-300,000","600,000","700,000","-300,000","800,000",,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"-25,700,000","7,682,000","-10,760,000","-54,768,000","32,146,000","2,060,000","11,880,000","26,856,000","-1,209,000","-11,900,000","-270,961,000","-14,277,000","-36,764,000","-19,201,000","468,000","-53,044,000","2,930,000","1,241,000","7,625,000","-16,652,000","-10,955,000","18,663,000","-8,308,000","69,557,000","14,497,000","-20,396,000","-302,998,000","-14,219,000","-16,677,000","-33,287,000","-1,079,038,000","3,466,000","-43,121,000","-37,191,000","-581,528,000","-46,265,000","-35,040,000","12,270,000","37,550,000","-15,821,000","22,973,000","3,975,000","11,364,000","31,060,000","38,611,000","12,464,000","-9,919,000","-22,628,000","-50,744,000","-8,017,000","-32,291,000","-17,283,000","11,609,000","6,058,000","4,283,000","-3,634,000","-5,377,000","4,721,000","14,319,000","3,635,000","11,918,000","14,018,000","23,150,000","18,351,000","32,648,000","14,338,000","11,016,000","3,453,000","-1,701,000","-1,770,000","7,381,000","-18,080,000","-5,414,000","-3,032,000","-14,084,000","-17,871,000","-4,445,000","-31,190,000","-47,587,000","-12,339,000","-10,855,000","-11,896,000","-18,296,000","26,934,000","-3,637,000","-8,068,000","-2,654,000","-7,799,000","-60,594,000","-8,450,000","-8,903,000","-2,900,000","-4,300,000","300,000","1,900,000","-56,900,000","100,000","-1,200,000","2,000,000","3,400,000","-3,200,000","-1,600,000","1,600,000","-1,300,000","-2,600,000","100,000","-10,400,000","-1,000,000","3,200,000","1,300,000","-1,200,000","-1,400,000","500,000","-13,900,000","800,000","-800,000","-500,000","-5,300,000","400,000","700,000","2,400,000","4,400,000","1,800,000","2,500,000",,,,,,,,,,,,,,,
	NetIncome,"-25,700,000","7,682,000","-10,760,000","-54,768,000","32,146,000","2,060,000","11,880,000","26,856,000","-1,209,000","-11,900,000","-270,961,000","-14,277,000","-36,764,000","-19,201,000","468,000","-53,044,000","2,930,000","1,241,000","7,625,000","-16,652,000","-10,955,000","18,663,000","-8,308,000","69,557,000","14,497,000","-20,396,000","-302,998,000","-14,219,000","-16,677,000","-33,287,000","-1,079,038,000","3,466,000","-43,121,000","-37,191,000","-581,528,000","-46,265,000","-35,040,000","12,270,000","37,550,000","-15,821,000","22,973,000","3,975,000","11,364,000","31,060,000","38,611,000","12,464,000","-9,919,000","-22,628,000","-50,744,000","-8,017,000","-32,291,000","-17,283,000","11,609,000","6,058,000","4,283,000","-3,634,000","-5,377,000","4,721,000","14,319,000","3,635,000","11,918,000","14,018,000","23,150,000","18,351,000","32,648,000","14,338,000","11,016,000","3,453,000","-1,701,000","-1,770,000","7,381,000","-18,080,000","-5,414,000","-3,032,000","-14,084,000","-17,871,000","-4,445,000","-31,190,000","-47,587,000","-12,339,000","-10,855,000","-11,896,000","-18,296,000","26,934,000","-3,637,000","-8,068,000","-21,000","-5,166,000","-57,961,000","-5,818,000","-6,268,000","-300,000","-1,700,000","300,000","1,900,000","-56,900,000","100,000","-1,200,000","2,000,000","3,400,000","-3,200,000","-1,600,000","1,600,000","-1,300,000","-2,600,000","100,000","-10,400,000","-1,000,000","3,200,000","1,300,000","-1,200,000","-1,400,000","500,000","-13,900,000","800,000","-800,000","-500,000","-5,300,000","400,000","700,000","2,400,000","4,400,000","1,800,000","2,500,000",,,,,,,,,,,,,,,
		NetIncomeIncludingNoncontrollingInterests,"-25,700,000","7,682,000","-10,760,000","-54,768,000","32,146,000","2,060,000","11,880,000","26,856,000","-1,209,000","-11,900,000","-270,961,000","-14,277,000","-36,764,000","-19,201,000","468,000","-53,044,000","2,930,000","1,241,000","7,625,000","-16,652,000","-10,955,000","18,663,000","-8,308,000","69,557,000","14,497,000","-20,396,000","-302,998,000","-14,219,000","-16,677,000","-33,287,000","-1,079,038,000","3,466,000","-43,121,000","-37,191,000","-581,528,000","-46,265,000","-35,040,000","12,270,000","37,550,000","-15,821,000","22,973,000","3,975,000","11,364,000","31,060,000","38,611,000","12,464,000","-9,919,000","-22,628,000","-50,744,000","-8,017,000","-32,291,000","-17,283,000","11,609,000","6,058,000","4,283,000","-3,634,000","-5,377,000","4,721,000","14,319,000","3,635,000","11,918,000","14,018,000","23,150,000","18,351,000","32,648,000","14,338,000","11,016,000","3,453,000","-1,701,000","-1,770,000","7,381,000","-18,080,000","-5,414,000","-3,032,000","-14,084,000","-17,871,000","-4,445,000","-31,190,000","-47,587,000","-12,339,000","-10,855,000","-11,896,000","-18,296,000","26,934,000","-3,637,000","-8,068,000","-21,000","-5,166,000","-57,961,000","-5,818,000","-6,268,000","-300,000","-1,700,000","300,000","1,900,000","-56,900,000","100,000","-1,200,000","2,000,000","3,400,000","-3,200,000","-1,600,000","1,600,000","-1,300,000","-2,600,000","100,000","-10,400,000","-1,000,000","3,200,000","1,300,000","-1,200,000","-1,400,000","500,000","-13,900,000","800,000","-800,000","-500,000","-5,300,000","400,000","700,000","2,400,000","4,400,000","1,800,000","2,500,000","600,000","3,800,000","5,800,000","3,600,000","2,200,000","3,500,000","3,900,000","2,100,000",,"-1,300,000","-2,600,000","-400,000","-300,000","-100,000","-400,000"
			NetIncomeContinuousOperations,"-25,700,000","7,682,000","-10,760,000","-54,768,000","32,146,000","2,060,000","11,880,000","26,856,000","-1,209,000","-11,900,000","-270,961,000","-14,277,000","-36,764,000","-24,894,000","468,000","-53,044,000","2,930,000","691,000","19,869,000","-16,652,000","-10,955,000","18,663,000","-8,308,000","69,557,000","14,497,000","-20,396,000","-302,998,000","-14,219,000","-16,677,000","-33,287,000","-1,079,038,000","3,466,000","-43,121,000","-37,191,000","-581,528,000","-46,265,000","-35,040,000","12,270,000","37,550,000","-15,821,000","22,973,000","3,975,000","11,364,000","31,060,000","38,611,000","12,464,000","-9,919,000","-23,259,000","-44,801,000","-8,017,000","-37,825,000","-39,808,000","11,609,000","6,058,000","4,283,000","-3,634,000","-5,377,000","4,721,000","14,319,000","3,635,000","11,918,000","14,018,000","23,184,000","18,378,000","20,132,000","13,726,000","10,569,000","3,453,000","-1,701,000","-1,770,000","8,289,000","-18,080,000","-5,414,000","-3,032,000","-13,528,000","-17,871,000","-4,445,000","-28,884,000","-47,587,000","-12,339,000","-10,855,000","-11,896,000","-18,296,000","-12,311,000","-9,428,000","-11,249,000","-6,366,000","-5,166,000","-57,961,000","-5,818,000","-6,268,000","-300,000","-1,700,000","300,000","1,900,000","-56,900,000","100,000","-1,200,000","2,000,000","1,200,000","-3,200,000","-1,600,000","1,600,000","-1,300,000","-2,600,000","100,000","-10,400,000","-1,000,000","-2,000,000","1,300,000","-1,200,000","-1,400,000","500,000","-13,900,000","800,000","-800,000","-500,000","-5,300,000","400,000","700,000","2,400,000","4,400,000","1,800,000","2,500,000","600,000","3,800,000","5,800,000","3,600,000","2,200,000","3,500,000","3,900,000","2,100,000",,"-1,300,000","-2,600,000","-400,000","-300,000","-100,000","-400,000"
			NetIncomeDiscontinuousOperations,,,,,,,"0","0","0","0","0","0","0","5,693,000","0","0",,"550,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","631,000","-5,943,000","0","5,534,000","22,525,000",,,,,,,,,,,"-34,000","-27,000","12,516,000","612,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"2,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-2,306,000",,,,,,"39,245,000",,,"6,345,000",,,,,,,,,,,,,,,,,,,"0",,,"5,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,791,000","3,181,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,633,000","2,633,000","2,633,000","2,632,000","2,635,000","2,600,000","2,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-25,700,000","7,682,000","-10,760,000","-54,768,000","32,146,000","2,060,000","11,880,000","26,856,000","-1,209,000","-11,900,000","-270,961,000","-14,277,000","-36,764,000","-19,201,000","468,000","-53,044,000","2,930,000","1,241,000","7,625,000","-16,652,000","-10,955,000","18,663,000","-8,308,000","69,557,000","14,497,000","-20,396,000","-302,998,000","-14,219,000","-16,677,000","-33,287,000","-1,079,038,000","3,466,000","-43,121,000","-37,191,000","-581,528,000","-46,265,000","-35,040,000","12,270,000","37,550,000","-15,821,000","22,973,000","3,975,000","11,364,000","31,060,000","38,611,000","12,464,000","-9,919,000","-22,628,000","-50,744,000","-8,017,000","-32,291,000","-17,283,000","11,609,000","6,058,000","4,283,000","-3,634,000","-5,377,000","4,721,000","14,319,000","3,635,000","11,918,000","14,018,000","23,150,000","18,351,000","32,648,000","14,338,000","11,016,000","3,453,000","-1,701,000","-1,770,000","7,381,000","-18,080,000","-5,414,000","-3,032,000","-14,084,000","-17,871,000","-4,445,000","-31,190,000","-47,587,000","-12,339,000","-10,855,000","-11,896,000","-18,296,000","26,934,000","-3,637,000","-8,068,000","-2,654,000","-7,799,000","-60,594,000","-8,450,000","-8,903,000","-2,900,000","-4,300,000","300,000","1,900,000","-56,900,000","100,000","-1,200,000","2,000,000","3,400,000","-3,200,000","-1,600,000","1,600,000","-1,300,000","-2,600,000","100,000","-10,400,000","-1,000,000","3,200,000","1,300,000","-1,200,000","-1,400,000","500,000","-13,900,000","800,000","-800,000","-500,000","-5,300,000","400,000","700,000","2,400,000","4,400,000","1,800,000","2,500,000",,,,,,,,,,,,,,,
BasicEPS,,"0.03",,"-0.21","0.13","0.01",,"0.11","-0.01","-0.05",,"-0.06","-0.18","-0.09",,"-0.29","0.02","0.01",,"-0.09","-0.06","0.1",,"0.43","0.09","-0.14",,"-0.11","-0.12","-0.32",,"0.03","-0.42","-0.36",,"-0.46","-0.35","0.14",,"-0.18","0.26","0.04",,"0.35","0.43","0.14",,"-0.25","-0.57","-0.1",,"-0.23","0.17","0.1",,"-0.1","-0.1","0.1",,"0.1","0.4","0.5",,"0.7","1.2","0.6",,"0.1","-0.1","-0.1",,"-0.8","-0.3","-0.1",,"-1","-0.3","-2.3",,"-1.4","-1.6","-2.3",,"6.2","-0.8","-2.2","0","-3.6","-27.7",,"-2.9","-0.1","-0.8",,"0.9","-26.3","0.1",,"1.3","2.2","-2",,"1.1","-0.9","-1.7",,"-6.8","-0.7","2.1",,"-0.8","-0.9","0.3",,"0.7","-0.7","-0.4",,"0.5","0.7","2.4",,"1.8","2.5","0.6",,"5.1","3.5","2.3",,"3.9","2.5","-0.1",,"-3.5","-0.6","-0.5",,"-0.5"
DilutedEPS,,"0.03",,"-0.21","0.13","0.01",,"0.11","-0.01","-0.05",,"-0.06","-0.18","-0.09",,"-0.29","0.02","0.01",,"-0.09","-0.06","0.1",,"0.42","0.09","-0.14",,"-0.11","-0.12","-0.32",,"0.03","-0.42","-0.36",,"-0.46","-0.35","0.14",,"-0.18","0.26","0.04",,"0.35","0.43","0.14",,"-0.25","-0.57","-0.1",,"-0.23","0.17","0.1",,"-0.1","-0.1","0.1",,"0.1","0.4","0.5",,"0.6","1.1","0.5",,"0.1","-0.1","-0.1",,"-0.8","-0.3","-0.1",,"-1","-0.3","-2.3",,"-1.4","-1.6","-2.3",,"6.2","-0.8","-2.2","0","-3.6","-27.7",,"-2.9","-0.1","-0.8",,"0.9","-26.3","0.1",,"1.2","1.9","-2",,"1.1","-0.9","-1.7",,"-6.8","-0.7","1.9",,"-0.8","-0.9","0.3",,"0.7","-0.7","-0.4",,"0.5","0.7","2.4",,"1.8","2.5","0.6",,"5.1","3.5","2.3",,"3.9","2.5","-0.1",,"-3.5","-0.6","-0.5",,"-0.5"
BasicAverageShares,,"261,458,000",,"254,700,000","249,066,000","241,397,000",,"240,983,000","240,945,000","240,255,000",,"225,860,000","207,809,000","202,422,000",,"185,246,000","185,183,000","187,600,000",,"179,278,000","179,241,000","178,898,000",,"161,039,000","153,972,000","150,249,000",,"135,247,000","135,036,000","102,580,000",,"102,470,000","102,444,000","102,365,000",,"100,778,000","99,833,000","89,948,000",,"89,429,000","89,631,000","89,591,000",,"89,449,000","89,310,000","89,288,000",,"89,236,000","88,501,000","81,753,000",,"76,133,000","70,045,000","61,145,200",,"55,009,600","55,009,600","54,996,500",,"27,780,000","27,776,300","27,767,700",,"27,754,300","27,747,400","25,248,500",,"24,168,300","24,002,800","23,998,500",,"21,326,100","21,324,900","21,314,200",,"18,310,200","14,388,800","13,350,300",,"8,774,200","6,765,400","5,238,900",,"4,363,900","4,310,000","3,730,800","2,189,900","2,189,900","2,189,900",,"2,189,100","2,189,100","2,189,100",,"2,111,111","2,163,498","2,046,488",,"1,538,462","1,545,455","1,600,000",,"1,454,545","1,444,444","1,529,412",,"1,529,412","1,428,571","1,523,810",,"1,500,000","1,555,556","1,666,667",,"1,142,857","1,142,857","1,250,000",,"800,000","1,000,000","1,000,000",,"1,000,000","1,000,000","996,300",,"996,300","996,300","987,200",,"985,700","850,800","850,800",,"741,000","726,500","726,500",,"725,600"
DilutedAverageShares,,"263,563,000",,"254,700,000","252,132,000","244,520,000",,"243,849,000","240,945,000","240,255,000",,"225,860,000","207,809,000","202,422,000",,"185,246,000","187,488,000","187,600,000",,"179,278,000","179,241,000","183,068,000",,"165,828,000","157,900,000","150,249,000",,"135,247,000","135,036,000","102,580,000",,"102,561,000","102,444,000","102,365,000",,"100,778,000","99,833,000","90,036,000",,"89,429,000","89,733,000","89,821,000",,"89,739,000","89,712,000","89,653,000",,"89,236,000","88,501,000","81,753,000",,"76,133,000","70,227,000","61,159,500",,"55,009,600","55,009,600","57,479,800",,"30,233,600","30,224,000","30,217,000",,"30,217,200","30,218,800","27,738,300",,"24,247,700","24,002,800","23,998,500",,"21,326,100","21,324,900","21,314,200",,"18,310,200","14,388,800","13,350,300",,"8,774,200","6,765,400","5,238,900",,"4,363,900","4,310,000","3,730,800","2,189,900","2,189,900","2,189,900",,"2,189,100","2,189,100","2,189,100",,"2,111,111","2,163,498","2,046,488",,"1,666,667","1,789,474","1,600,000",,"1,454,545","1,444,444","1,529,412",,"1,529,412","1,428,571","1,684,211",,"1,500,000","1,555,556","1,666,667",,"1,142,857","1,142,857","1,250,000",,"800,000","1,000,000","1,000,000",,"1,000,000","1,000,000","996,300",,"996,300","996,300","987,200",,"985,700","850,800","850,800",,"741,000","726,500","726,500",,"725,600"
TotalOperatingIncomeAsReported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-789,829,000","-15,277,000","-50,957,000","10,905,000","33,795,000","33,989,000","41,574,000","44,187,000","61,524,000","127,391,000","79,339,000","38,542,000","63,420,000","10,476,000","1,860,000","-2,987,000","-3,974,000","-7,227,000","-7,918,000","896,000","-9,637,000","-8,762,000","-3,569,000","8,287,000","14,055,000","2,763,000","10,912,000","13,256,000","21,638,000","14,664,000","18,534,000","11,379,000","2,904,000","4,550,000","-950,000","-520,000","3,455,000","-17,156,000","-4,169,000","-3,032,000","-28,425,000","-8,566,000","-4,445,000","-28,891,000","-69,392,000","-3,292,000","-2,073,000","-6,450,000","-14,830,000","-7,793,000","-4,934,000","-7,287,000","-2,773,000","-835,000","-55,928,000","-261,000","-4,744,000","-7,900,000","-7,300,000","-2,600,000","-2,700,000","-58,800,000","-1,200,000","-400,000","1,100,000","1,100,000","-3,700,000","9,400,000","500,000","1,600,000",,"700,000","-300,000","-2,100,000","-2,900,000","-2,400,000","-2,400,000","-2,300,000","-1,000,000","-16,500,000","-400,000","-2,200,000","-1,900,000","-7,300,000","-900,000","-500,000","2,000,000","6,100,000","-400,000","1,200,000",,,,,,,,,,,,,,,
TotalExpenses,"796,744,000","178,853,000","234,981,000","192,463,000","200,219,000","173,016,000","189,170,000","180,594,000","157,037,000","176,940,000","214,386,000","207,009,000","192,955,000","191,148,000","168,927,000","172,048,000","155,404,000","149,829,000","121,161,000","177,941,000","177,788,000","192,782,000","148,050,000","148,481,000","151,967,000","143,730,000","175,818,000","169,478,000","172,368,000","168,015,000","185,892,000","187,241,000","183,420,000","172,452,000","185,888,000","216,102,000","223,350,000","160,773,000","172,415,000","195,311,000","208,019,000","160,377,000","185,387,000","216,184,000","151,751,000","161,082,000","144,166,000","108,088,000","99,158,000","90,492,000","102,156,000","97,020,000","81,125,000","48,897,000","69,251,000","47,745,000","53,593,000","48,999,000","45,876,000","50,100,000","40,752,000","37,097,000","44,412,000","35,068,000","35,038,000","33,475,000","47,249,000","39,549,000","39,507,000","37,069,000","41,830,000","33,529,000","31,283,000","31,303,000","90,923,000","26,498,000","30,578,000","29,785,000","56,100,000","29,826,000","24,202,000","23,447,000","24,945,000","24,017,000","24,985,000","25,309,000","28,924,000","35,648,000","24,404,000","44,866,000","45,757,000","41,600,000","31,800,000","32,400,000","24,300,000","23,200,000","23,800,000","23,300,000","23,700,000","22,500,000","24,700,000","25,800,000","23,000,000","23,700,000","24,500,000","25,800,000","24,100,000","20,800,000","14,900,000","15,900,000","14,500,000","15,900,000","13,300,000","39,300,000","12,800,000","13,800,000","14,300,000","19,600,000","16,700,000","12,000,000","10,500,000","12,500,000","22,800,000","14,900,000",,,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"-25,700,000","7,682,000","-10,760,000","-54,768,000","32,146,000","2,060,000","11,880,000","26,856,000","-1,209,000","-11,900,000","-270,961,000","-14,277,000","-36,764,000","-19,201,000","468,000","-53,044,000","2,930,000","1,241,000","7,625,000","-16,652,000","-10,955,000","18,663,000","-8,308,000","69,557,000","14,497,000","-20,396,000","-302,998,000","-14,219,000","-16,677,000","-33,287,000","-1,079,038,000","3,466,000","-43,121,000","-37,191,000","-581,528,000","-46,265,000","-35,040,000","12,270,000","37,550,000","-15,821,000","22,973,000","3,975,000","11,364,000","31,060,000","38,611,000","12,464,000","-9,919,000","-22,628,000","-50,744,000","-8,017,000","-32,291,000","-17,283,000","11,609,000","6,058,000","4,283,000","-3,634,000","-5,377,000","4,721,000","14,319,000","3,635,000","11,918,000","14,018,000","23,150,000","18,351,000","32,648,000","14,338,000","10,569,000","3,453,000","-1,701,000","-1,770,000","8,289,000","-18,080,000","-5,414,000","-3,032,000","-13,528,000","-17,871,000","-4,445,000","-28,884,000","-47,587,000","-12,339,000","-10,855,000","-11,896,000","-18,296,000","-12,311,000","-9,428,000","-11,249,000","-6,366,000","-5,166,000","-57,961,000","-5,818,000","-6,268,000","-300,000","-1,700,000","300,000","1,900,000","-56,900,000","100,000","-1,200,000","2,000,000","3,400,000","-3,200,000","-1,600,000","1,600,000","-1,300,000","-2,600,000","100,000","-10,400,000","-1,000,000","-2,000,000","1,300,000","-1,200,000","-1,400,000","500,000","-13,900,000","800,000","-800,000","-500,000","-5,300,000","400,000","700,000","2,400,000","4,400,000","1,800,000","2,500,000",,,,,,,,,,,,,,,
NormalizedIncome,"-21,125,000","-3,820,036","-8,893,390","-15,231,930","6,852,603","9,135,160","10,318,530","27,415,104","-8,571,780","-6,217,934","-92,291,310","-14,313,500","-31,692,516","-31,206,194","6,372,240","-33,646,232","6,715,050","-2,041,390","21,310,038.152","-18,059,600","-4,412,478","6,668,200","4,140,342.772","72,559,400","20,579,192","-10,101,680","-6,696,349.303","-17,881,538","-19,359,155","-29,448,200","-37,037,717.762","-6,292,450","-37,130,600","-24,737,165.616","-12,953,471.229","-25,632,455.54","-46,369,500","779,950","32,965,446.759","1,259,050","15,676,100","18,998,450","1,539,250","66,247,750","45,082,088.564","16,213,850","28,300,350","-10,315,550","-6,290,979.03","-141,600","-7,034,481.792","-11,136,956.114","-432,900","825,022.609","-8,052,700","-3,127,000","-5,377,000","4,721,000","14,319,000","3,635,000","11,918,000","14,820,203.962","24,922,693.671","19,980,151.713","20,954,430.034","13,726,000","12,611,518.729","3,526,054.901","-1,391,727.273","150,000","47,400","11,970,000","-4,826,000","-2,276,000","-37,656,000","-3,731,000","-2,948,000","27,940,228.722","32,281,000","-10,875,000","-7,520,000","-10,851,000","-8,860,400","-10,404,323.138","-8,572,000","-11,118,800","-6,366,000","-5,166,000","51,034,075.591","-5,818,000","-6,268,000","-6,180,000","-6,380,000","-3,700,000","-1,100,000","48,587,652.174","-1,040,000","-2,142,857.143","-709,677.419","-60,000","-4,760,000","-1,600,000","-2,447,058.824","-1,300,000","-2,600,000","100,000","-1,592,792.793","-1,840,000","-2,838,709.677","700,000","-1,950,000","-2,275,000","-640,000","-16,089,726.027","-581,818.182","-2,160,000","-1,640,000","-7,186,440.678","-380,000","-260,000","880,000","2,501,960.784","660,000","909,090.909",,,,,,,,,,,,,,,
