name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
		NetOtherInvestingChanges,,,,,,,,,,,"-300,000",,,,,
FinancingCashFlow,"246,304,000","1,012,000","172,792,000","-2,021,000","74,521,000","-109,788,000","1,300,000","212,000","3,865,000","97,632,000","-3,994,000","3,925,000","-1,319,000","-632,000","-1,066,000","-753,000"
	CashFlowFromContinuingFinancingActivities,"246,304,000","1,012,000","172,792,000","-2,021,000","74,521,000","-109,788,000","1,300,000","212,000","3,865,000","97,632,000","-3,994,000","3,925,000","-1,319,000","-632,000","-1,066,000","-753,000"
		NetIssuancePaymentsOfDebt,"260,000,000","0","180,000,000","0","80,000,000","-110,000,000","0","0","0","97,823,000","-24,830,000","-170,493,000","-625,000","-625,000","-625,000","-625,000"
			NetLongTermDebtIssuance,"260,000,000","0","180,000,000","0","80,000,000","-110,000,000","0","0","0","97,823,000","-24,830,000","-170,493,000","-625,000","-625,000","-625,000","-625,000"
				LongTermDebtIssuance,,,"300,000,000","0","80,000,000","0","0","0","0","97,823,000","52,177,000","0","0","0","0","0"
				LongTermDebtPayments,"-120,000,000","0","-120,000,000","0","0","-110,000,000",,,"0","0","-77,007,000","-170,493,000","-625,000","-625,000","-625,000","-625,000"
		NetCommonStockIssuance,,,,,,,,,,,"26,156,000","174,375,000",,,"0","-76,000"
			CommonStockIssuance,,,,,,,,,,,"26,156,000",,,,,
			CommonStockPayments,,,,,,,,,,,"0","0",,,"0","-76,000"
		ProceedsFromStockOptionExercised,"2,481,000","1,093,000","1,222,000","36,000","130,000","1,770,000","1,377,000","2,981,000","4,737,000","1,309,000","0","593,000","978,000","0","0","0"
		NetOtherFinancingCharges,"-16,177,000","-81,000","-8,430,000","-2,057,000","-5,609,000","-1,558,000","-77,000","-2,769,000","-872,000","-1,500,000","-5,320,000","-550,000","-1,672,000","-7,000","-441,000","-52,000"
EndCashPosition,"212,438,000","213,613,000","220,889,000","51,796,000","105,108,000","55,760,000","146,499,000","173,954,000","177,849,000","169,762,000","68,386,000","82,682,000","83,654,000","84,013,000","84,143,000","89,203,000"
	ChangesInCash,"156,678,000","-7,993,000","169,183,000","-53,879,000","49,367,000","-90,628,000","-28,372,000","-4,433,000","7,848,000","102,021,000","-14,352,000","-920,000","-446,000","-263,000","-4,717,000","7,674,000"
	EffectOfExchangeRateChanges,"1,175,000","717,000","-90,000","567,000","-19,000","-111,000","917,000","538,000","239,000","-645,000","56,000","-52,000","87,000","133,000","-343,000","98,000"
	BeginningCashPosition,"55,760,000","220,889,000","51,796,000","105,108,000","55,760,000","146,499,000","173,954,000","177,849,000","169,762,000","68,386,000","82,682,000","83,654,000","84,013,000","84,143,000","89,203,000","81,431,000"
IncomeTaxPaidSupplementalData,"756,000","554,000","127,000","7,000","68,000","215,000","222,000","508,000","266,000","157,000","656,000","109,000","234,000","74,000","76,000","79,000"
InterestPaidSupplementalData,"5,467,000","3,320,000","1,475,000","427,000","245,000","339,000","535,000","542,000","672,000","514,000","728,000","3,702,000","3,920,000","3,819,000","3,952,000","3,686,000"
CapitalExpenditure,"-23,940,000","-5,717,000","-7,362,000","-5,704,000","-5,157,000","-4,927,000","-4,310,000","-3,371,000","-3,776,000","-4,393,000","-7,379,000","-4,955,000","-3,390,000","-3,432,000","-3,352,000","-2,243,000"
IssuanceOfCapitalStock,,,,,,,,,,,"26,156,000",,,,,
IssuanceOfDebt,,,"300,000,000","0","80,000,000","0","0","0","0","97,823,000","52,177,000","0","0","0","0","0"
RepaymentOfDebt,"-120,000,000","0","-120,000,000","0","0","-110,000,000",,,"0","0","-77,007,000","-170,493,000","-625,000","-625,000","-625,000","-625,000"
RepurchaseOfCapitalStock,,,,,,,,,,,"0","0",,,"0","-76,000"
FreeCashFlow,"-9,655,000","-9,001,000","-3,833,000","-11,542,000","14,721,000","19,160,000","-1,905,000","-4,645,000","3,983,000","9,092,000","-10,058,000","-4,545,000","873,000","369,000","-4,151,000","8,427,000"
