name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993
			ReceivablesAdjustmentsAllowances,"-6,200,000","-6,000,000","-5,600,000","-5,000,000","-5,200,000","-5,200,000","-4,200,000","-3,900,000","-4,900,000","-3,300,000","-3,300,000","-3,000,000","-2,000,000","-2,000,000","-2,100,000","-2,100,000","-2,200,000","-2,119,000","-2,143,000","-2,138,000","-2,084,000","-2,385,000","-2,384,000","-2,390,000","-2,540,000","-2,570,000","-2,675,000","-2,589,000","-2,621,000","-2,911,000","-2,937,000","-3,016,000","-2,918,000","-2,661,000","-2,709,000","-2,730,000","-2,764,000","-2,843,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"854,400,000","768,200,000","713,600,000","683,800,000","665,000,000","666,100,000","661,400,000","657,200,000","685,700,000","708,800,000","734,200,000","733,100,000","711,700,000","702,500,000","836,700,000","1,104,800,000","476,200,000","487,065,000","456,939,000","426,843,000","417,202,000","419,618,000","424,690,000","518,431,000","306,815,000","319,524,000","363,760,000","303,690,000","279,456,000","276,143,000","275,746,000","264,505,000","262,725,000","274,629,000","275,124,000","256,136,000","242,334,000","261,594,000","289,526,000","221,481,000","217,278,000","217,853,000","211,206,000","202,455,000","180,800,000","177,705,000","166,569,000","128,129,000","116,579,000","112,784,000","108,451,000","113,872,000","131,510,000","136,509,000","126,835,000","125,798,000","124,483,000","124,801,000","124,587,000","123,767,000","121,024,000","121,850,000","117,584,000","116,642,000","115,024,000","114,639,000","110,226,000","103,839,000","103,728,000","97,760,000","89,915,000","90,575,000","94,514,000","96,175,000","103,798,000","108,287,000","102,344,000","93,961,000","92,142,000","88,747,000","88,615,000","92,256,000","94,155,000","96,118,000","95,699,000","76,848,000","62,849,000","58,705,000","59,461,000","58,158,000","62,273,000","62,594,000","67,975,000","72,109,000","71,340,000","69,310,000","66,293,000","58,742,000","58,790,000","59,330,000","56,813,000","57,538,000","59,079,000","59,803,000","56,100,000","51,000,000","46,500,000","42,300,000","40,200,000","37,300,000","34,100,000","28,500,000","24,700,000","21,800,000","21,000,000","19,700,000"
			RawMaterials,"163,000,000","150,500,000","138,100,000","129,100,000","115,700,000","112,800,000","104,900,000","99,300,000","92,300,000","85,600,000","78,100,000","78,700,000","74,500,000","81,400,000","80,600,000","74,100,000","26,000,000","22,488,000","19,746,000","16,274,000","14,430,000","14,733,000","15,227,000","14,971,000","12,179,000","13,305,000","15,135,000","14,066,000","13,263,000","14,301,000","14,013,000","11,154,000","9,734,000","9,555,000","8,690,000","8,063,000","9,020,000","8,730,000","7,934,000","8,439,000","8,065,000","9,801,000","8,807,000","9,568,000","8,174,000",,,"5,326,000","4,912,000","4,863,000","3,886,000","3,750,000","3,693,000","4,470,000","4,321,000","3,870,000","4,205,000","4,591,000","4,653,000","5,092,000","5,118,000","4,974,000","5,312,000","4,427,000","3,505,000","3,483,000","3,687,000","4,286,000","4,852,000","6,357,000","6,311,000","8,056,000","9,169,000","8,240,000","8,554,000","8,805,000","9,571,000","9,620,000","11,086,000","8,233,000","7,187,000","6,972,000","8,060,000","9,093,000","10,132,000","10,705,000","10,198,000","8,385,000","7,724,000","6,781,000","6,611,000","4,477,000","4,491,000","4,852,000","5,722,000","5,612,000","5,795,000","3,163,000","2,390,000","3,172,000","2,310,000","2,721,000","2,880,000","2,537,000",,,,,,,,,,,,
			WorkInProcess,"482,800,000","429,900,000","421,700,000","410,300,000","412,800,000","413,600,000","403,700,000","401,400,000","441,700,000","460,000,000","457,000,000","439,700,000","413,000,000","392,800,000","455,600,000","685,200,000","311,800,000","309,811,000","296,941,000","279,192,000","268,281,000","267,399,000","292,536,000","346,506,000","208,283,000","211,117,000","248,277,000","216,390,000","197,565,000","190,573,000","186,499,000","189,419,000","179,692,000","187,822,000","211,917,000","206,365,000","181,750,000","188,974,000","187,734,000","151,935,000","139,045,000","138,676,000","158,349,000","160,429,000","141,462,000",,,"107,902,000","100,607,000","97,314,000","91,770,000","101,990,000","114,676,000","113,674,000","102,287,000","100,493,000","95,973,000","94,355,000","91,947,000","90,239,000","83,783,000","82,267,000","78,608,000","79,071,000","80,947,000","84,292,000","78,233,000","79,009,000","73,295,000","63,753,000","61,251,000","61,065,000","57,589,000","65,757,000","67,256,000","67,645,000","60,001,000","56,507,000","53,909,000","57,612,000","61,724,000","61,814,000","63,506,000","71,482,000","67,065,000","46,426,000","34,227,000","37,255,000","35,914,000","35,772,000","40,156,000","43,344,000","46,947,000","47,277,000","45,880,000","46,734,000","40,000,000","36,948,000","38,200,000","41,702,000","44,813,000","47,733,000","46,153,000","48,344,000",,,,,,,,,,,,
			FinishedGoods,"208,600,000","187,800,000","153,800,000","144,400,000","136,500,000","139,700,000","152,800,000","156,500,000","151,700,000","163,200,000","199,100,000","214,700,000","224,200,000","228,300,000","300,500,000","345,500,000","138,400,000","154,766,000","140,252,000","131,377,000","134,491,000","137,486,000","116,927,000","156,954,000","86,353,000","95,102,000","100,348,000","73,234,000","68,628,000","71,269,000","75,234,000","63,932,000","73,299,000","77,252,000","54,517,000","41,708,000","51,564,000","63,890,000","93,858,000","61,107,000","70,168,000","69,376,000","44,050,000","32,458,000","31,164,000",,,"14,901,000","11,060,000","10,607,000","12,795,000","8,132,000","13,141,000","18,365,000","20,227,000","21,435,000","24,305,000","25,855,000","27,987,000","28,436,000","32,123,000","34,609,000","33,664,000","33,144,000","30,572,000","26,864,000","28,306,000","20,544,000","25,581,000","27,650,000","22,353,000","21,454,000","27,756,000","22,178,000","27,988,000","31,837,000","32,772,000","27,834,000","27,147,000","22,902,000","19,704,000","23,470,000","22,589,000","38,365,000","43,518,000","30,167,000","27,818,000","21,220,000","22,873,000","22,680,000","22,908,000","24,608,000",,"30,906,000","30,255,000","27,269,000","30,021,000","27,564,000","26,137,000","22,044,000","18,021,000","15,862,000","20,594,000","19,346,000",,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,531,000",,,,,"60,000",,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-22,822,000","-25,016,000","-10,450,000","-9,394,000","-8,155,000","-7,050,000","-7,075,000","-7,402,000","-9,835,000","-9,994,000","-10,926,000","-10,517,000","-10,305,000","-9,523,000","-8,993,000","-7,937,000","-7,588,000","-8,331,000","-8,778,000","-10,548,000","-10,424,000",,,,,,,,,,,,
		PrepaidAssets,,,,,,,,,,,,,,,,,"63,900,000","60,117,000","44,404,000","43,778,000","41,354,000","51,265,000","60,817,000","51,769,000","41,992,000","36,488,000","38,553,000","33,927,000","34,717,000","35,111,000","34,350,000","34,369,000","31,756,000","29,441,000","34,318,000","35,670,000","37,439,000","30,008,000","33,931,000","25,588,000","25,658,000","23,706,000","22,367,000","22,486,000","22,234,000",,,"16,825,000","13,068,000","14,124,000","14,055,000","11,864,000","11,447,000","16,419,000","18,624,000","17,348,000","17,135,000","21,332,000","22,161,000","18,547,000","15,547,000","15,929,000","14,275,000","12,278,000","11,369,000","11,879,000","12,357,000","10,708,000","10,828,000","12,279,000","8,224,000","6,306,000","6,884,000","6,199,000","6,524,000","4,447,000","6,487,000","7,736,000","6,748,000","4,457,000","6,154,000","4,875,000","38,339,000","17,718,000","19,072,000",,"4,905,000","5,479,000","3,523,000","3,441,000","4,508,000","3,504,000","2,982,000","3,224,000","2,948,000","2,643,000","2,208,000","3,107,000","2,021,000","1,389,000","1,715,000","2,875,000","1,798,000","1,709,000",,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","69,343,000","71,045,000","71,045,000","50,490,000","62,411,000","70,926,000","67,490,000","72,142,000","70,383,000","73,080,000","80,687,000","129,704,000","116,866,000","94,968,000","91,191,000","87,337,000","96,488,000","87,473,000","88,822,000",,,"95,529,000","77,810,000","73,744,000","78,076,000","71,039,000","69,626,000","69,399,000","67,150,000","66,619,000","63,261,000","60,658,000","64,361,000","63,270,000","61,983,000","68,991,000","69,629,000","77,049,000","78,544,000","62,714,000","90,600,000","95,863,000","105,097,000","102,489,000","89,023,000","101,297,000","126,046,000","121,994,000","115,721,000","116,478,000","116,481,000","120,731,000","112,102,000","99,808,000","83,980,000","37,164,000","36,485,000","45,401,000",,,"41,961,000","38,101,000","35,549,000","35,709,000","35,995,000","36,132,000","37,129,000","41,751,000","39,960,000","37,521,000","35,778,000","28,548,000","27,209,000","24,240,000","24,251,000","19,481,000","19,360,000","19,118,000",,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","69,343,000","71,045,000","71,045,000","50,490,000","62,411,000","70,926,000","67,490,000","72,142,000","70,383,000","73,080,000","80,687,000","129,704,000","116,866,000","94,968,000","91,191,000","87,337,000","96,488,000","87,473,000","88,822,000",,,"95,529,000","77,810,000","73,744,000","78,076,000","71,039,000","69,626,000","69,399,000","67,150,000","66,619,000","63,261,000","60,658,000","64,361,000","63,270,000","61,983,000","68,991,000","69,629,000","77,049,000","78,544,000","62,714,000","90,600,000","95,863,000","105,097,000","102,489,000","89,023,000","101,297,000","126,046,000","121,994,000","115,721,000","116,478,000","116,481,000","120,731,000","112,102,000","99,808,000","83,980,000","37,164,000","36,485,000","45,401,000",,,"41,961,000","38,101,000","35,549,000","35,709,000","35,995,000","36,132,000","37,129,000","41,751,000","39,960,000","37,521,000","35,778,000","28,548,000","27,209,000","24,240,000","24,251,000","19,481,000","19,360,000","19,118,000",,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,"0","0","0","0","6,459,000","5,757,000","14,080,000","18,398,000","0","0","0","13,669,000","13,989,000","13,985,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"206,200,000","186,700,000","194,600,000","192,900,000","200,500,000","219,900,000","186,700,000","203,300,000","194,500,000","185,400,000","189,900,000","171,500,000","191,600,000","194,100,000","206,500,000","274,500,000","55,900,000","53,531,000","82,059,000","68,941,000","58,880,000","55,374,000","49,270,000","47,087,000","11,688,000","20,803,000","24,624,000","23,700,000","32,604,000","42,697,000","35,876,000","33,991,000","20,238,000","61,141,000","58,677,000","56,674,000","67,358,000","75,472,000","65,088,000","50,815,000","52,524,000","49,634,000","45,468,000","69,267,000","58,429,000","1,373,472,000","1,547,982,000","98,084,000","51,383,000","50,348,000","56,229,000","58,887,000","51,736,000","42,437,000","44,648,000","46,654,000","49,742,000","38,019,000","72,184,000","29,610,000","11,147,000","11,137,000","12,286,000","9,015,000","9,767,000","8,629,000","9,046,000","6,547,000","8,003,000","68,901,000","72,533,000","72,274,000","72,720,000","71,760,000","72,016,000","71,876,000","71,899,000","72,842,000","73,481,000","12,188,000","9,033,000","34,439,000","2,781,000","2,773,000","50,336,000","49,925,000","1,728,000","2,736,000","2,257,000","1,773,000","2,287,000","1,985,000","1,958,000","1,797,000","2,088,000","1,857,000","1,802,000","1,450,000","2,120,000","2,614,000","2,656,000","1,303,000","951,000","802,000","22,000,000","21,500,000","28,200,000","27,500,000","26,900,000","5,900,000","6,800,000","6,000,000","3,300,000","3,700,000","2,400,000","1,500,000"
