name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
	DepreciationAmortizationDepletionIncomeStatement,"41,363,000","11,649,000","10,924,000","10,651,000","8,139,000","7,814,000","7,773,000","4,981,000","3,094,000","2,877,000","2,368,000","2,316,000","2,216,000","2,312,000","2,160,000","2,151,000","1,551,000","1,550,000"
		DepreciationAndAmortizationInIncomeStatement,"41,363,000","11,649,000","10,924,000","10,651,000","8,139,000","7,814,000","7,773,000","4,981,000","3,094,000","2,877,000","2,368,000","2,316,000","2,216,000","2,312,000","2,160,000","2,151,000","1,551,000","1,550,000"
OperatingIncome,"-143,680,000","-24,347,000","-44,765,000","-42,249,000","-32,319,000","-24,317,000","-38,922,000","-23,458,000","-15,640,000","-18,105,000","-13,672,000","-20,736,000","-9,363,000","-11,094,000","-12,933,000","-16,495,000","-18,811,000","-11,856,000"
NetNonOperatingInterestIncomeExpense,"-14,137,000","-1,631,000","-4,390,000","-4,408,000","-3,708,000","-3,976,000","-4,054,000","-3,863,000","-3,089,000","-616,000","-500,000","-657,000","-1,340,000","-954,000","-641,000","-378,000","-468,000","-545,000"
	InterestIncomeNonOperating,"851,000","174,000","162,000","55,000","460,000","154,000","142,000","344,000","620,000","988,000","1,134,000","988,000","395,000","293,000","172,000","161,000","130,000","139,000"
	InterestExpenseNonOperating,"14,988,000","1,805,000","4,552,000","4,463,000","4,168,000","4,130,000","4,196,000","4,207,000","3,709,000","1,604,000","1,634,000","1,645,000","1,735,000","1,247,000","813,000","539,000","598,000","684,000"
	TotalOtherFinanceCost,,,,,,,,,,"621,000","495,000",,"1,320,000",,,,,
OtherIncomeExpense,"-31,000","-31,000","14,000","-15,000","1,000","24,000","-18,000","9,000","-8,450,000","-5,000","5,000","-2,000","20,000","-1,661,000","6,000","4,000","-38,000","36,000"
	SpecialIncomeCharges,,,"0","0","0",,"0","0","-8,514,000","0","0","0","0","-1,670,000","0","0","0","0"
		OtherSpecialCharges,,,,,,,"0",,"8,514,000",,"0",,,"1,670,000",,,,
	OtherNonOperatingIncomeExpenses,"-31,000","-31,000","14,000","-15,000","1,000","24,000","-18,000","9,000","64,000","-5,000","5,000","-2,000","20,000","9,000","6,000","4,000","-38,000","36,000"
PretaxIncome,"-157,848,000","-26,009,000","-49,141,000","-46,672,000","-36,026,000","-28,269,000","-42,994,000","-27,312,000","-27,179,000","-18,726,000","-14,167,000","-21,395,000","-10,683,000","-13,709,000","-13,568,000","-16,869,000","-19,317,000","-12,365,000"
TaxProvision,"-10,550,000","-3,551,000","-149,000","-6,658,000","-192,000","101,000","24,000","14,000","4,000","-1,236,000","99,000","21,000","11,000","11,000","7,000","7,000","7,000","-156,000"
NetIncomeCommonStockholders,"-147,298,000","-22,458,000","-48,992,000","-40,014,000","-35,834,000","-28,370,000","-43,018,000","-27,326,000","-27,183,000","-17,490,000","-14,266,000","-39,586,000","-109,335,000","-13,720,000","-25,620,000","-17,390,000","-17,246,000","-1,728,000"
	NetIncome,"-147,298,000","-22,458,000","-48,992,000","-40,014,000","-35,834,000","-28,370,000","-43,018,000","-27,326,000","-27,183,000","-17,490,000","-14,266,000","-21,416,000","-10,694,000","-13,720,000","-13,575,000","-16,876,000","-19,324,000","-12,209,000"
		NetIncomeIncludingNoncontrollingInterests,"-147,298,000","-22,458,000","-48,992,000","-40,014,000","-35,834,000","-28,370,000","-43,018,000","-27,326,000","-27,183,000","-17,490,000","-14,266,000","-21,416,000","-10,694,000","-13,720,000","-13,575,000","-16,876,000","-19,324,000","-12,209,000"
			NetIncomeContinuousOperations,"-147,298,000","-22,458,000","-48,992,000","-40,014,000","-35,834,000","-28,370,000","-43,018,000","-27,326,000","-27,183,000","-17,490,000","-14,266,000","-21,416,000","-10,694,000","-13,720,000","-13,575,000","-16,876,000","-19,324,000","-12,209,000"
	OtherunderPreferredStockDividend,,,,,,,"0","0","0","0","0","18,170,000","98,641,000","0","12,045,000","514,000","-2,078,000","-10,481,000"
AverageDilutionEarnings,,"-6,104,000",,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-153,402,000","-28,562,000","-48,992,000","-40,014,000","-35,834,000","-28,370,000","-43,018,000","-27,326,000","-27,183,000","-17,490,000","-14,266,000","-39,586,000","-109,335,000","-13,720,000","-25,620,000","-17,390,000","-17,246,000","-1,728,000"
BasicEPS,,"-0.42","-0.94","-0.82","-0.8","-0.65","-1.01","-0.68","-0.71","-0.47","-0.39","-1.4","-3.208","-0.49",,"-0.626","-0.621","-0.062"
DilutedEPS,,"-0.54","-0.94","-0.82","-0.8","-0.65","-1.01","-0.68","-0.71","-0.47","-0.39","-1.4","-3.208","-0.49",,"-0.626","-0.621","-0.062"
BasicAverageShares,,"53,006,704","52,117,000","48,999,000","44,886,489","43,870,288","42,589,000","40,292,000","38,131,000","37,109,000","36,519,000","28,223,000","34,078,173","27,766,697",,"27,766,697","27,766,697","27,766,697"
DilutedAverageShares,,"53,215,030","52,117,000","48,999,000","44,886,489","43,870,288","42,589,000","40,292,000","38,131,000","37,109,000","36,519,000","28,223,000","34,078,173","27,766,697",,"27,766,697","27,766,697","27,766,697"
TotalOperatingIncomeAsReported,"-143,680,000","-24,347,000","-44,765,000","-42,249,000","-32,319,000","-24,317,000","-38,922,000","-23,458,000","-15,640,000","-18,105,000","-13,672,000","-20,736,000","-9,363,000","-11,094,000","-12,933,000","-16,495,000","-18,811,000","-11,856,000"
TotalExpenses,"397,847,000","92,434,000","109,481,000","103,986,000","91,946,000","80,163,000","92,201,000","70,649,000","58,899,000","63,221,000","57,173,000","60,159,000","46,167,000","46,307,000","49,017,000","49,363,000","41,801,000","32,488,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-147,298,000","-22,458,000","-48,992,000","-40,014,000","-35,834,000","-28,370,000","-43,018,000","-27,326,000","-27,183,000","-17,490,000","-14,266,000","-21,416,000","-10,694,000","-13,720,000","-13,575,000","-16,876,000","-19,324,000","-12,209,000"
NormalizedIncome,"-147,298,000","-22,458,000","-48,992,000","-40,014,000","-35,834,000","-28,370,000","-43,018,000","-27,326,000","-20,967,780","-17,490,000","-14,266,000","-21,416,000","-10,694,000","-12,500,900","-13,575,000","-16,876,000","-19,324,000","-12,209,000"
InterestIncome,"851,000","174,000","162,000","55,000","460,000","154,000","142,000","344,000","620,000","988,000","1,134,000","988,000","395,000","293,000","172,000","161,000","130,000","139,000"
InterestExpense,"14,988,000","1,805,000","4,552,000","4,463,000","4,168,000","4,130,000","4,196,000","4,207,000","3,709,000","1,604,000","1,634,000","1,645,000","1,735,000","1,247,000","813,000","539,000","598,000","684,000"
NetInterestIncome,"-14,137,000","-1,631,000","-4,390,000","-4,408,000","-3,708,000","-3,976,000","-4,054,000","-3,863,000","-3,089,000","-616,000","-500,000","-657,000","-1,340,000","-954,000","-641,000","-378,000","-468,000","-545,000"
EBIT,"-142,860,000","-24,204,000","-44,589,000","-42,209,000","-31,858,000","-24,139,000","-38,798,000","-23,105,000","-23,470,000","-17,122,000","-12,533,000","-19,750,000","-8,948,000","-12,462,000","-12,755,000","-16,330,000","-18,719,000","-11,681,000"
EBITDA,"-101,497,000"
ReconciledCostOfRevenue,"131,012,000","33,996,000","33,877,000","33,086,000","30,053,000","27,338,000","26,528,000","24,352,000","23,129,000","24,068,000","21,677,000","18,632,000","17,710,000","17,326,000","18,727,000","16,997,000","12,518,000","11,610,000"
ReconciledDepreciation,"41,363,000","11,649,000","10,924,000","10,651,000","8,139,000","7,814,000","7,773,000","4,981,000","3,094,000","2,877,000","2,368,000","2,316,000","2,216,000","2,312,000","2,160,000","2,151,000","1,551,000","1,550,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-147,298,000","-22,458,000","-48,992,000","-40,014,000","-35,834,000","-28,370,000","-43,018,000","-27,326,000","-27,183,000","-17,490,000","-14,266,000","-21,416,000","-10,694,000","-13,720,000","-13,575,000","-16,876,000","-19,324,000","-12,209,000"
TotalUnusualItemsExcludingGoodwill,"0",,"0","0","0",,"0","0","-8,514,000","0","0","0","0","-1,670,000","0","0","0","0"
TotalUnusualItems,"0",,"0","0","0",,"0","0","-8,514,000","0","0","0","0","-1,670,000","0","0","0","0"
NormalizedEBITDA,"-101,497,000","-12,555,000","-33,665,000","-31,558,000","-23,719,000","-16,325,000","-31,025,000","-18,124,000","-11,862,000","-14,245,000","-10,165,000","-17,434,000","-6,732,000","-8,480,000","-10,595,000","-14,179,000","-17,168,000","-10,131,000"
TaxRateForCalcs,"0.067","0.137","0.003","0.143","0.005","0.27","0.27","0.27","0.27","0.066","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.013"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","-2,298,780","0","0","0","0","-450,900","0","0","0","0"
