name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138,000","151,000","150,000","142,000","142,000","145,000","170,000","177,000","172,000","141,000","164,000","676,000","234,000","232,000","229,000","130,000","66,000","38,000","46,000","56,000","32,000","64,000","243,000","269,000",,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"3,796,000,000","969,000,000","944,000,000","932,000,000","958,695,000","866,463,000","866,880,000","900,962,000","1,240,852,000","774,376,000","750,845,000","775,414,000","776,945,000","737,681,000","751,922,000","363,165,000","321,565,000","325,779,000","320,076,000","312,109,000","304,212,000","297,469,000","298,674,000","295,677,000","282,219,000","256,417,000","253,830,000","257,224,000","251,317,000","256,942,000","249,448,000","260,048,000","238,871,000","235,514,000","219,322,000","223,150,000","228,362,000","209,140,000","202,693,000",,,,,,,,,,,,,,,,"-15,000",,,,,,"0",,"756,000",,,,,,,,,,,,,,,,,,,,,,,"-2,071,000",,,,,,,,,,,,,,,,,,
OperatingIncome,"337,000,000","43,000,000","131,000,000","110,000,000","56,648,000","100,336,000","123,479,000","65,537,000","230,908,000","82,154,000","24,615,000","-4,372,000","45,401,000","50,869,000","9,861,000","49,166,000","54,377,000","82,308,000","51,446,000","55,107,000","64,387,000","68,892,000","46,271,000","53,339,000","63,244,000","66,016,000","43,688,000","56,713,000","65,089,000","68,972,000","49,751,000","58,948,000","51,302,000","62,615,000","48,845,000","48,026,000","56,091,000","53,857,000","38,980,000","38,195,000","42,798,000","48,675,000","37,387,000","31,400,000","35,647,000","38,906,000","31,742,000","29,656,000","26,264,000","33,842,000","27,605,000","27,192,000","28,598,000","30,424,000","25,868,000","25,045,000","23,877,000","24,825,000","19,572,000","24,205,000","23,785,000","25,125,000","21,435,000","23,140,000","22,408,000","22,704,000","20,206,000","14,609,000","19,303,000","19,116,000","16,576,000","17,705,000","16,797,000","15,513,000","13,165,000","13,009,000","9,296,000","11,495,000","10,843,000","9,955,000","10,512,000","10,723,000","9,241,000","9,913,000","9,039,000","10,303,000","6,156,000","7,006,000","5,908,000","4,466,000","-3,600,000","-400,000","-100,000","10,800,000","10,500,000","9,500,000","8,700,000","10,000,000","8,200,000","6,200,000","5,100,000","5,400,000","4,500,000","4,200,000"
NetNonOperatingInterestIncomeExpense,"-155,000,000","-36,000,000","-38,000,000","-40,000,000","-40,796,000","-42,621,000","-45,200,000","-45,383,000","-46,360,000","-47,108,000","-48,621,000","-49,518,000","-58,814,000","-54,917,000","-58,707,000","-7,525,000","-3,965,000","-4,347,000","-4,137,000","-3,576,000","-3,844,000","-4,143,000","-4,344,000","-4,423,000","-4,447,000","-3,897,000","-3,204,000","-3,596,000","-3,698,000","-3,797,000","-3,485,000","-3,162,000","-1,675,000","-2,179,000","-1,657,000","-1,734,000","-1,797,000","-1,458,000","-1,205,000","-805,000","-1,018,000","-935,000","-1,163,000","-903,000","-959,000","-396,000","-1,241,000","-1,178,000","-1,368,000","-1,402,000","-1,516,000","-1,312,000","-1,462,000","-1,712,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"0","0","0",,"-172,000","211,000","281,000","680,000","781,000","1,215,000","111,000","89,000",,,,"146,000","138,000","121,000","96,000","91,000","82,000","82,000","97,000","99,000","78,000","487,000","398,000","152,000","71,000","123,000","69,000","93,000","134,000","129,000","125,000","120,000","158,000","133,000","168,000","173,000","150,000","176,000","219,000","170,000","211,000","750,000","57,000","208,000","48,000","89,000","41,000","69,000","119,000","11,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"155,000,000","36,000,000","38,000,000","40,000,000","40,624,000","42,832,000","45,481,000","46,063,000","47,140,000","48,323,000","48,732,000","49,534,000","54,685,000","54,917,000","58,707,000","7,671,000","4,103,000","4,468,000","4,233,000","3,667,000","3,926,000","4,225,000","4,441,000","4,522,000","4,525,000","4,384,000","3,602,000","3,748,000","3,769,000","3,920,000","3,554,000","3,255,000","1,809,000","2,308,000","1,782,000","1,854,000","1,955,000","1,591,000","1,373,000","978,000","1,168,000","1,111,000","1,382,000","1,073,000","1,170,000","1,146,000","1,298,000","1,386,000","1,416,000","1,491,000","1,557,000","1,381,000","1,581,000","1,723,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,"6,000,000",,"-373,000","879,000","5,744,000","23,750,000","1,000","3,837,000","3,777,000","73,000","-103,606,000","54,917,000","58,707,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"127,000,000","90,000,000","6,000,000","6,000,000","30,846,000","7,396,000","-5,125,000","-22,117,000","-35,320,000","3,282,000","-25,889,000","-428,225,000","34,102,000","28,795,000","-406,266,000","-67,257,000","-4,380,000","-127,000","-10,824,000","863,000","2,994,000","-4,424,000","101,000","-383,000","-1,128,000","557,000","-2,742,000","-2,982,000","-1,831,000","4,396,000","-243,000","-1,171,000","4,269,000","217,000","-602,000","-19,000","-1,010,000","-121,000","-201,000","-6,410,000","-239,000","168,000","99,000","-5,486,000","-6,424,000","427,000","202,000","53,000","2,638,000","40,000","10,000","8,000","6,000","3,580,000","-196,000","48,000","236,000","-80,000","-6,000","-69,000","176,000","39,000","-1,155,000","28,000","252,000","162,000","136,000","129,000","731,000","136,000","122,000","-69,000","155,000","128,000","512,000","421,000","-463,000","-218,000","409,000","-1,468,000","-1,745,000","9,000","1,092,000","-3,831,000","-385,000","-1,070,000","11,000","214,000","182,000","140,000","-2,300,000","-100,000","-1,000,000",,"-500,000","200,000","300,000","200,000","200,000","-3,900,000","100,000","100,000","-200,000","-200,000"
	SpecialIncomeCharges,"57,000,000","79,000,000","-12,000,000","-3,000,000","-7,405,000","-10,721,000","-23,926,000","-39,948,000","-49,130,000","-10,449,000","-29,686,000","-439,655,000","20,879,000","18,812,000","-417,996,000","-68,004,000","-4,620,000","-151,000","-11,242,000",,"-2,918,000","-3,946,000","0","0","-758,000","0","-1,985,000","-2,809,000","0","0","-248,000","-555,000","0","0","0","0","0","0","0","-6,410,000","-239,000","168,000","99,000","-5,486,000","-6,424,000","427,000","202,000","53,000","2,638,000","40,000","10,000","8,000","6,000","3,580,000","-196,000","48,000","236,000","-80,000","-6,000","-69,000","176,000","39,000","-1,155,000","28,000","252,000","162,000","136,000","129,000","731,000","136,000","122,000","-69,000","155,000","128,000","512,000","421,000","-463,000","-218,000","409,000","-1,468,000","-1,745,000","9,000","1,092,000","-3,831,000","-385,000","-1,070,000","11,000","214,000","182,000","140,000","-2,300,000","-100,000","-1,000,000",,"-500,000","200,000","300,000","200,000","200,000","-3,900,000","100,000","100,000","-200,000","-200,000"
		RestructuringAndMergernAcquisition,"28,000,000","8,000,000","5,000,000","3,000,000","11,922,000","9,867,000","17,783,000","16,428,000","31,998,000","10,449,000","29,686,000","14,250,000","18,972,000","19,438,000","47,125,000","68,004,000","4,620,000","151,000","11,242,000",,"2,918,000","3,946,000","0","0","758,000","0","1,985,000","2,809,000","0","0","248,000","555,000","0","0","0","0","0","0","0","1,629,000","-154,000","37,000","-126,000","5,345,000",,,"0",,,,,,,,,,,,,,,,,,,,,,"0",,,"170,000",,,,,,,,,"0",,"424,000",,"-1,000","802,000",,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,"0","0","0","0","0","0","0","425,405,000","-39,851,000","-38,250,000","370,871,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"6,000,000","1,000,000","6,000,000",,"-373,000","879,000","5,744,000","23,750,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,781,000","393,000","-205,000","27,000","141,000",,,"-202,000",,,,,,,,,,,,,,,,,,,,,,"-731,000",,,"-101,000",,,,,,,,,"1,745,000",,"-1,516,000",,"386,000","268,000",,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"91,000,000","88,000,000","-1,000,000",,"4,144,000","25,000","-399,000","230,000","-16,347,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"70,000,000","11,000,000","12,000,000","9,000,000","38,251,000","18,117,000","18,801,000","17,831,000","13,810,000","13,731,000","3,797,000","11,430,000","13,223,000","9,983,000","11,730,000","747,000","240,000","24,000","418,000","863,000","5,912,000","-478,000","101,000","-383,000","-370,000","557,000","-757,000","-173,000","-1,831,000","4,396,000","5,000","-616,000","4,269,000","217,000","-602,000","-19,000","-1,010,000","-121,000","-201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"309,000,000","97,000,000","93,000,000","76,000,000","46,698,000","65,111,000","73,154,000","-1,963,000","149,228,000","38,328,000","-49,895,000","-482,115,000","20,689,000","24,747,000","-455,112,000","-25,616,000","46,032,000","77,834,000","36,485,000","52,394,000","63,537,000","60,325,000","42,028,000","48,533,000","57,669,000","62,676,000","37,742,000","50,135,000","59,560,000","69,571,000","46,023,000","54,615,000","53,896,000","60,653,000","46,586,000","46,273,000","53,284,000","52,278,000","37,574,000","30,980,000","41,541,000","47,908,000","36,323,000","25,011,000","28,264,000","38,937,000","30,703,000","28,531,000","27,534,000","32,480,000","26,099,000","25,888,000","27,142,000","28,556,000","22,549,000","21,935,000","20,413,000","20,699,000","14,660,000","21,424,000","21,511,000","22,467,000","17,866,000","20,371,000","19,760,000","20,119,000","17,147,000","12,371,000","18,353,000","17,375,000","15,121,000","16,203,000","15,677,000","14,105,000","11,544,000","11,110,000","8,120,000","9,466,000","9,180,000","6,640,000","6,857,000","8,798,000","8,690,000","4,336,000","7,007,000","5,470,000","4,345,000","5,442,000","4,251,000","2,940,000","-7,500,000","-1,700,000","-2,300,000","9,300,000","8,400,000","8,200,000","7,500,000","8,800,000","7,100,000","1,300,000","4,600,000","5,000,000","3,700,000","2,500,000"
TaxProvision,"55,000,000","29,000,000","25,000,000","-1,000,000","1,787,000","16,812,000","16,392,000","-991,000","15,885,000","-14,849,000","-17,728,000","-73,753,000","19,482,000","-8,027,000","-91,809,000","-4,255,000","13,244,000","25,943,000","-14,001,000","21,889,000","24,668,000","23,738,000","16,546,000","19,316,000","22,988,000","24,405,000","15,059,000","20,004,000","23,462,000","27,821,000","18,179,000","21,573,000","20,521,000","24,261,000","18,635,000","18,509,000","21,207,000","20,657,000","14,954,000","9,444,000","16,399,000","18,876,000","14,312,000","9,854,000","11,086,000","15,575,000","11,974,000","11,127,000","9,894,000","12,992,000","10,439,000","10,355,000","11,605,000","11,777,000","8,929,000","8,686,000","7,594,000","7,700,000","5,561,000","7,863,000","8,387,000","8,762,000","6,968,000","7,945,000","7,084,000","7,819,000","6,516,000","4,701,000","6,574,000","6,689,000","5,897,000","6,319,000","6,114,000","5,501,000","4,502,000","4,333,000","3,167,000","3,692,000","3,672,000","2,656,000","2,743,000","3,519,000","3,476,000","1,734,000","2,803,000","2,188,000","1,738,000","2,177,000","1,701,000","1,175,000","-3,000,000","-700,000","-1,000,000","4,200,000","3,500,000","3,400,000","3,100,000","3,700,000","2,900,000","1,900,000","1,800,000","2,100,000","1,500,000","1,100,000"
NetIncomeCommonStockholders,"252,000,000","67,000,000","66,000,000","76,000,000","42,525,000","48,558,000","58,960,000","-1,043,000","52,366,000","88,131,000","-30,710,000","-383,927,000","18,937,000","57,092,000","-341,725,000","-19,294,000","32,788,000","51,891,000","50,486,000","30,505,000","38,869,000","36,587,000","25,482,000","29,217,000","34,681,000","38,271,000","22,683,000","30,131,000","36,098,000","41,750,000","27,844,000","33,042,000","33,375,000","36,392,000","27,951,000","27,764,000","32,077,000","31,621,000","22,620,000","21,536,000","25,142,000","29,032,000","22,011,000","15,157,000","17,178,000","23,362,000","18,729,000","17,404,000","17,640,000","19,488,000","15,660,000","15,533,000","15,537,000","16,779,000","13,620,000","13,249,000","12,819,000","12,999,000","9,099,000","13,561,000","13,124,000","13,705,000","10,898,000","12,426,000","12,676,000","12,300,000","10,631,000","7,670,000","11,779,000","10,686,000","9,224,000","9,884,000","9,563,000","8,604,000","7,042,000","6,777,000","4,953,000","5,774,000","5,508,000","3,984,000","4,114,000","5,279,000","5,214,000","2,602,000","4,204,000","3,282,000","2,607,000","3,265,000","2,550,000","1,765,000","-4,500,000","-1,000,000","-1,300,000","5,100,000","4,900,000","4,800,000","4,400,000","5,100,000","4,200,000","-600,000","2,800,000","2,900,000","1,300,000","1,400,000"
	NetIncome,"252,000,000","67,000,000","66,000,000","76,000,000","42,525,000","48,558,000","58,960,000","-1,043,000","52,366,000","88,131,000","-30,710,000","-383,927,000","18,937,000","57,092,000","-341,725,000","-19,294,000","32,788,000","51,891,000","50,486,000","30,505,000","38,869,000","36,587,000","25,482,000","29,217,000","34,681,000","38,271,000","22,683,000","30,131,000","36,098,000","41,750,000","27,844,000","33,042,000","33,375,000","36,392,000","27,951,000","27,764,000","32,077,000","31,621,000","22,620,000","21,536,000","25,142,000","29,032,000","22,011,000","15,157,000","17,178,000","23,362,000","18,729,000","17,404,000","17,640,000","19,488,000","15,660,000","15,533,000","15,537,000","16,779,000","13,620,000","13,249,000","12,819,000","12,999,000","9,099,000","13,561,000","13,124,000","13,705,000","10,898,000","12,426,000","12,676,000","12,300,000","10,631,000","7,670,000","11,779,000","10,686,000","9,224,000","9,884,000","9,563,000","8,604,000","7,042,000","6,777,000","4,953,000","5,774,000","5,508,000","3,984,000","4,114,000","5,279,000","5,214,000","2,602,000","4,204,000","3,282,000","2,607,000","3,265,000","2,550,000","1,765,000","-4,500,000","-1,000,000","-1,300,000","5,100,000","4,900,000","4,800,000","4,400,000","5,100,000","4,200,000","-600,000","2,800,000","2,900,000","1,300,000","1,400,000"
