name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
	InterestIncomeNonOperating,"2,300,000","200,000","300,000","600,000","1,200,000","1,600,000","1,900,000","2,400,000",,,,,,,,
	InterestExpenseNonOperating,"35,600,000","9,100,000","8,800,000","8,600,000","9,100,000","4,900,000",,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,"-5,600,000","-5,900,000","-1,300,000","-1,800,000","-3,000,000","-1,200,000","-1,000,000"
OtherIncomeExpense,"-403,200,000","-383,200,000","-9,800,000","-5,900,000","-1,900,000","-700,000","-100,000","-700,000","-700,000","-2,900,000","-100,000","-100,000","0",,"-300,000",
	GainOnSaleOfSecurity,"-21,100,000","-11,500,000","-1,700,000","-5,200,000","-2,000,000","-700,000",,,,,,,,,,
	SpecialIncomeCharges,,"-372,900,000","-7,700,000",,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,"158,500,000",,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,"214,400,000","7,700,000",,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,"1,200,000","-400,000","-700,000",,,"-100,000","-700,000","-700,000","-2,900,000","-100,000","-100,000","0",,"-300,000",
PretaxIncome,"-1,876,600,000","-755,000,000","-436,300,000","-373,600,000","-311,600,000","-17,700,000","60,600,000","70,600,000","92,800,000","-55,700,000","-55,800,000","-49,700,000","-47,600,000","-38,400,000","-55,100,000","-54,500,000"
TaxProvision,"9,100,000","2,100,000","3,100,000","2,400,000","1,600,000","-9,100,000","-3,000,000","1,300,000","3,800,000","-100,000","400,000","100,000","-300,000","200,000","0","0"
NetIncomeCommonStockholders,"-1,885,600,000","-757,100,000","-439,400,000","-376,000,000","-313,200,000","-8,600,000","63,600,000","69,300,000","89,100,000","-55,600,000","-55,400,000","-49,800,000","2,700,000","-38,600,000","-55,100,000","-54,500,000"
	NetIncome,"-1,885,600,000","-757,100,000","-439,400,000","-376,000,000","-313,200,000","-8,600,000","63,600,000","69,300,000","89,100,000","-55,600,000","-55,400,000","-49,800,000","-47,400,000","-38,600,000","-55,100,000","-54,500,000"
		NetIncomeIncludingNoncontrollingInterests,"-1,885,700,000","-757,100,000","-439,400,000","-376,000,000","-313,200,000","-8,600,000","63,600,000","69,300,000","89,000,000","-55,600,000","-56,200,000","-49,800,000","-47,300,000","-38,600,000","-55,100,000","-54,500,000"
			NetIncomeContinuousOperations,"-1,885,700,000","-757,100,000","-439,400,000","-376,000,000","-313,200,000","-8,600,000","63,600,000","69,300,000","89,000,000","-55,600,000","-56,200,000","-49,800,000","-47,300,000","-38,600,000","-55,100,000","-54,500,000"
	OtherunderPreferredStockDividend,,,,,,,,,"0","0",,,"-50,100,000","0",,
DilutedNIAvailtoComStockholders,"-1,885,600,000","-757,100,000","-439,400,000","-376,000,000","-313,200,000","-8,600,000","63,600,000","69,300,000","89,100,000","-55,600,000","-55,400,000","-49,800,000","2,700,000","-38,600,000","-55,100,000","-54,500,000"
BasicEPS,,"-2.27","-1.39","-1.25",,"-0.03","0.22","0.24",,"-0.2","-0.2","-1.29",,"-0.165","-0.236","-0.233"
DilutedEPS,,"-2.27","-1.39","-1.25",,"-0.03","0.18","0.2",,"-0.2","-0.2","-1.29",,"-0.165","-0.236","-0.233"
BasicAverageShares,,"333,864,579","317,110,297","301,161,474",,"295,646,824","292,462,184","288,719,834",,"280,879,011","279,974,823","38,453,864",,"233,552,393","233,552,393","233,552,393"
DilutedAverageShares,,"333,864,579","317,110,297","301,161,474",,"295,646,824","347,886,695","342,101,984",,"280,879,011","279,974,823","38,453,864",,"233,552,393","233,552,393","233,552,393"
TotalOperatingIncomeAsReported,"-1,822,900,000","-735,800,000","-425,700,000","-359,700,000","-301,700,000","-13,700,000","58,800,000","68,900,000","90,000,000","-58,400,000","-61,500,000","-50,900,000","-49,400,000","-41,400,000","-56,000,000","-55,600,000"
TotalExpenses,"5,280,600,000","1,327,200,000","1,552,000,000","1,164,800,000","1,238,600,000","1,276,000,000","1,006,000,000","689,000,000","517,000,000","583,000,000","527,800,000","278,800,000","272,700,000","358,000,000","318,800,000","167,700,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-1,885,600,000","-757,100,000","-439,400,000","-376,000,000","-313,200,000","-8,600,000","63,600,000","69,300,000","89,100,000","-55,600,000","-55,400,000","-49,800,000","-47,400,000","-38,600,000","-55,100,000","-54,500,000"
NormalizedIncome,"-1,643,200,000","-526,460,000","-432,538,000","-372,204,000","-311,740,000","-8,089,000","63,600,000","69,300,000","89,100,000","-55,600,000","-55,400,000","-49,800,000","-47,400,000","-38,600,000","-55,100,000","-54,500,000"
InterestIncome,"2,300,000","200,000","300,000","600,000","1,200,000","1,600,000","1,900,000","2,400,000",,,,,,,,
InterestExpense,"35,600,000","9,100,000","8,800,000","8,600,000","9,100,000","4,900,000",,,,,,,,,,
NetInterestIncome,"-33,300,000","-8,900,000","-8,500,000","-8,000,000","-7,900,000","-3,300,000","1,900,000","2,400,000","3,500,000","5,600,000","5,900,000","1,300,000","1,800,000","3,000,000","1,200,000","1,000,000"
EBIT,"-1,841,000,000","-745,900,000","-427,500,000","-365,000,000","-302,500,000","-12,800,000","58,800,000","68,900,000","89,900,000","-58,400,000","-61,600,000","-50,800,000","-49,400,000","-41,300,000","-56,000,000","-55,600,000"
EBITDA,"-1,713,600,000"
ReconciledCostOfRevenue,"2,858,500,000","780,100,000","853,700,000","542,500,000","683,200,000","817,400,000","640,000,000","429,200,000","318,200,000","278,800,000","269,100,000","122,900,000","123,200,000","196,100,000","151,500,000","60,600,000"
ReconciledDepreciation,"127,400,000","38,200,000","36,100,000","28,100,000","25,000,000","14,600,000","12,800,000","11,400,000","12,000,000","11,000,000","10,100,000","7,100,000","6,700,000","5,800,000","5,000,000","4,200,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-1,885,600,000","-757,100,000","-439,400,000","-376,000,000","-313,200,000","-8,600,000","63,600,000","69,300,000","89,100,000","-55,600,000","-55,400,000","-49,800,000","-47,400,000","-38,600,000","-55,100,000","-54,500,000"
TotalUnusualItemsExcludingGoodwill,"-404,000,000","-384,400,000","-9,400,000","-5,200,000","-2,000,000","-700,000",,,,,,,,,,
TotalUnusualItems,"-404,000,000","-384,400,000","-9,400,000","-5,200,000","-2,000,000","-700,000",,,,,,,,,,
NormalizedEBITDA,"-1,309,600,000","-323,300,000","-382,000,000","-331,700,000","-275,500,000","2,500,000","71,600,000","80,300,000","101,900,000","-47,400,000","-51,500,000","-43,700,000","-42,700,000","-35,500,000","-51,000,000","-51,400,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.27","0.018","0.041","0.002","0.27","0.27","0.006","0.27","0","0"
TaxEffectOfUnusualItems,"-161,600,000","-153,760,000","-2,538,000","-1,404,000","-540,000","-189,000","0","0","0","0","0","0","0","0","0","0"
