name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
		NetCommonStockIssuance,"-2,549,000","-1,269,000","-92,000","-376,000","-812,000","-1,263,000","-195,000","-596,000","-215,000","-63,239,000","-12,708,000","-47,852,000","-8,140,000","-10,936,000","-22,488,000","-1,927,000","-536,000","-462,000","-834,000","-3,687,000","-653,000","-486,000","-542,000","-3,843,000","-2,446,000","-11,942,000","-26,233,000","-147,332,000","-61,869,000","-1,772,000","-1,905,000","-1,705,000","231,312,000","-1,097,000","-1,161,000","-1,105,000","-1,236,000","327,015,000","-650,000","32,937,000","-18,251,000","-16,381,000","-128,613,000","126,383,000",,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-44,000","-58,000","232,814,000","0","2,000","0","-198,000","327,743,000","0","0",,,"-1,028,000","0",,,,,,,
			CommonStockPayments,"-2,549,000","-1,269,000","-92,000","-376,000","-812,000","-1,263,000","-195,000","-596,000","-215,000","-63,239,000","-12,708,000","-47,852,000","-8,140,000","-10,936,000","-22,488,000","-1,927,000","-536,000","-462,000","-834,000","-3,687,000","-653,000","-486,000","-542,000","-3,843,000","-2,446,000","-11,942,000","-26,233,000","-147,332,000","-61,869,000","-1,772,000","-1,861,000","-1,647,000","-1,502,000","-1,097,000","-1,163,000","-1,105,000","-1,038,000","-728,000","-650,000","32,937,000","-18,251,000","-16,381,000","-864,000",,,,,,,,
		NetPreferredStockIssuance,"0",,,,,,,"0","0","0","0","0","0","-45,583,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockPayments,"0",,,,,,,"0","0","0","0","0","0","-45,583,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-31,832,000","-7,945,000","-7,956,000","-7,934,000","-7,997,000","-7,929,000","-8,357,000","-7,930,000","-7,927,000","-62,330,000","-63,818,000","-62,909,000","-63,976,000","-64,241,000","-64,740,000","-64,737,000","-64,745,000","-64,600,000","-25,998,000","-68,973,000","-41,254,000","-41,267,000","-41,203,000","-41,208,000","-41,373,000","-41,418,000","-41,792,000","-45,691,000","-43,905,000","-39,864,000","-39,878,000","-29,263,000","-27,234,000","-29,646,000","-25,332,000","-25,341,000","-25,356,000","-22,023,000","-17,743,000",,,"0","-15,580,000","-8,419,000","-12,503,000","-7,616,000",,,"-36,429,000","-7,756,000",
			CommonStockDividendPaid,"-6,717,000","-1,666,000","-1,677,000","-1,655,000","-1,719,000","-1,650,000","-2,077,000","-1,651,000","-1,649,000","-56,051,000","-57,539,000","-56,630,000","-57,698,000","-57,650,000","-58,091,000","-58,084,000","-58,094,000","-57,955,000","-19,349,000","-68,847,000","-41,254,000","-41,267,000","-41,203,000","-41,208,000","-41,373,000","-41,418,000","-41,792,000","-45,691,000","-43,905,000","-39,864,000","-39,878,000","-29,263,000","-27,234,000","-29,646,000","-25,332,000","-25,341,000","-25,356,000","-22,023,000","-17,743,000",,,,"-16,080,000","-8,419,000",,,,,,,
			PreferredStockDividendPaid,"-25,115,000","-6,279,000","-6,279,000","-6,279,000","-6,278,000","-6,279,000","-6,280,000","-6,279,000","-6,278,000","-6,279,000","-6,279,000","-6,279,000","-6,278,000","-6,591,000","-6,649,000","-6,653,000","-6,651,000","-6,645,000","-6,649,000",,,,,,,,,,,,,,,,,,,,"0",,,,"500,000","0",,,,,,,
		ProceedsFromStockOptionExercised,,,,"0","0","0","1,000","0","0","-62,605,000","-12,199,000","-47,224,000","-7,850,000","-10,561,000","-21,814,000",,,,"0","-2,610,000","0","0","0","0","-1,982,000","-11,289,000","-25,242,000","-140,103,000",,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-16,019,000","-2,436,000","-372,000","-6,024,000","-7,187,000","96,000","-1,532,000","-4,000","-1,044,000","-225,000","-4,536,000","-798,000","-4,073,000","1,742,000","56,000","36,000","-100,000","-3,441,000","-415,000","-976,000","-74,000","0","-25,000","-13,000","-4,449,000","-1,141,000","-173,000","-548,000","-292,000","-21,000","-2,541,000","0","-14,000","-2,747,000","-313,000","-4,563,000","0","-76,000","-5,181,000","269,000","-1,875,000","-157,000","124,684,000","-127,015,000","-35,099,000","118,089,000","553,297,000","53,581,000","124,956,000","61,492,000","1,288,000"
EndCashPosition,"522,301,000","522,301,000","713,869,000","660,314,000","696,734,000","681,235,000","934,790,000","1,038,649,000","1,093,020,000","1,201,366,000","927,160,000","894,492,000","745,930,000","295,698,000","384,842,000","503,497,000","460,677,000","478,323,000","659,076,000","421,181,000","479,879,000","451,010,000","456,672,000","178,627,000","160,054,000","126,004,000","134,192,000","140,461,000","263,881,000","339,774,000","262,458,000","274,440,000","373,732,000","270,765,000","332,248,000","343,526,000","262,897,000","347,027,000","115,861,000","192,102,000","155,595,000","261,065,000","310,231,000","368,461,000","362,559,000","323,627,000","267,454,000","160,273,000","267,427,000","140,844,000","151,382,000"
	ChangesInCash,"-158,934,000","-191,568,000","53,555,000","-36,420,000","15,499,000","-253,555,000","-103,859,000","-54,371,000","-108,346,000","274,206,000","32,668,000","148,562,000","450,232,000","-89,144,000","-118,655,000","42,820,000","-17,646,000","-180,753,000","170,689,000","-58,698,000","28,869,000","-5,662,000","278,045,000","18,573,000","34,050,000","-8,188,000","-6,269,000","-123,420,000","-75,893,000","77,316,000","-11,982,000","-99,292,000","102,967,000","-61,483,000","-11,278,000","80,629,000","-84,130,000","231,166,000","-76,241,000","36,507,000","-105,470,000","-49,166,000","-58,230,000","5,902,000","38,932,000","56,173,000","107,181,000","-107,153,000","126,583,000","-10,539,000","711,000"
	BeginningCashPosition,"681,235,000","713,869,000","660,314,000","696,734,000","681,235,000","934,790,000","1,038,649,000","1,093,020,000","1,201,366,000","927,160,000","894,492,000","745,930,000","295,698,000","384,842,000","503,497,000","460,677,000","478,323,000","659,076,000","421,181,000","479,879,000","451,010,000","456,672,000","178,627,000","160,054,000","126,004,000","134,192,000","140,461,000","263,881,000","339,774,000","262,458,000","274,440,000","373,732,000","270,765,000","332,248,000","343,526,000","262,897,000","347,027,000","115,861,000","192,102,000","155,595,000","261,065,000","310,231,000","368,461,000","362,559,000","323,627,000","267,454,000","160,273,000","267,427,000","140,844,000","151,383,000","150,671,000"
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,,,"1,759,000","1,623,000","69,000","0","895,000","212,000","-33,678,000","33,568,000","1,129,000","271,000","-379,000","7,000","1,312,000","72,000","122,000","670,000",,,,"242,000",,,,,,,,,,,,,,,
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,"33,033,000","32,257,000","31,041,000","7,377,000","13,513,000","13,280,000","13,487,000","13,650,000","15,267,000","13,890,000","13,556,000","11,141,000","11,322,000","12,505,000","13,106,000","12,945,000",,,,"14,385,000",,,,,,,,,,,,,,,
CapitalExpenditure,,,,,,,,,,,,,"-111,000","-52,000","-163,000","-86,000","-3,000","-27,000","-67,000","-88,000","-61,000","-3,000","-72,000","-54,000","-15,000","-142,000",,"-697,000","-172,000","-50,000","-21,000","-6,000","-19,000","-1,000","-48,000","-89,000","-2,000","-46,000",,"-21,261,000","-219,009,000","-40,913,000","-83,540,000","-25,677,000","-18,550,000","-202,684,000","-836,393,000",,"-132,661,000","-2,434,000","-3,835,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-44,000","-58,000","232,814,000","0","2,000","0","-198,000","327,743,000","0","0",,,"-1,028,000","0",,,,,,,
IssuanceOfDebt,,,"0","500,000,000","500,000,000","0","0","0","0","400,000,000","0","0","381,000,000","140,000,000","0","0","0","300,000,000","0","0","0","0","0","0","21,000,000","41,000,000","0","157,000,000","0","0","143,000,000","34,000,000","88,500,000","345,000,000","0","722,500,000","0","83,000,000","416,000,000","0","170,000,000","0","142,000,000","0","0","140,000,000","476,640,000","203,550,000","229,528,000","10,428,000","16,127,000"
RepaymentOfDebt,"-1,182,034,000","-200,000,000","2,000","-513,116,000","-468,920,000","-209,375,000","-850,000","-839,000","-1,053,000","-634,000","-919,000","-797,000","-375,807,000","-141,068,000","-86,531,000","-279,634,000","-51,642,000","-540,691,000","-2,592,000","-1,367,000","-899,000","-902,000","-891,000","-888,000","-21,936,000","-30,936,000","-840,000","-9,939,000","-26,380,000","-129,428,000","-143,588,000","-35,565,000","-90,070,000","-193,999,000","-1,591,000","-691,071,000","-3,701,000","-102,578,000","-419,316,000","-3,219,000","-88,298,000","-3,251,000","-143,082,000","-3,063,000","-477,444,000","-5,753,000","-343,201,000","-235,851,000","-154,802,000","-80,981,000","-2,243,000"
RepurchaseOfCapitalStock,"-2,549,000","-1,269,000","-92,000","-376,000","-812,000","-1,263,000","-195,000","-596,000","-215,000","-63,239,000","-12,708,000","-47,852,000","-8,140,000","-56,519,000","-22,488,000","-1,927,000","-536,000","-462,000","-834,000","-3,687,000","-653,000","-486,000","-542,000","-3,843,000","-2,446,000","-11,942,000","-26,233,000","-147,332,000","-61,869,000","-1,772,000","-1,861,000","-1,647,000","-1,502,000","-1,097,000","-1,163,000","-1,105,000","-1,038,000","-728,000","-650,000","32,937,000","-18,251,000","-16,381,000","-864,000",,,,,,,,
FreeCashFlow,"82,260,000","10,291,000","22,714,000","44,266,000","4,989,000","-29,008,000","-81,917,000","-32,425,000","-84,432,000","30,066,000","91,774,000","112,562,000","117,997,000","74,992,000","81,197,000","117,612,000","144,798,000","50,948,000","53,199,000","65,728,000","91,531,000","49,918,000","80,887,000","86,163,000","109,021,000","55,009,000","96,243,000","86,313,000","101,697,000","44,002,000","74,707,000","92,058,000","100,462,000","31,559,000","66,121,000","85,385,000","65,716,000","33,979,000","333,301,000","44,219,000","-171,282,000","-30,446,000","-39,993,000","12,267,000","18,666,000","-187,271,000","-819,315,000","148,945,000","-110,580,000","92,000","-68,000"
