name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007
			NetLongTermDebtIssuance,"248,190,000","0","0","166,435,000","81,755,000","503,750,000","0","0","165,493,000","97,125,000","486,875,000","0",,,"0","0",,,"0",,,,"0",,,,"0","800,000,000","0","0","5,187,000","-5,062,000","-5,062,000","-5,063,000","0","-11,000,000","-11,000,000","-26,000,000","-11,000,000","-11,000,000","-202,664,000","-2,812,000","-37,813,000","-2,811,000","-2,813,000","-143,625,000","-37,216,000","1,087,092,000","-299,077,000","-10,563,000","-5,563,000","-5,562,000","-5,562,000","-5,563,000",,,,,,
				LongTermDebtIssuance,"1,305,000,000","5,000,000","0","700,000,000","600,000,000","503,750,000","0","0","1,000,000,000","405,000,000","1,000,000,000","0",,,"0","0",,,"0",,,,"0",,,,"0",,,,,,,,"0","0",,,"0","0","876,087,000","0","0","0","0","1,125,000,000","0",,,,,,,,,,,,,
				LongTermDebtPayments,"-1,056,810,000","-5,000,000","0","-533,565,000","-518,245,000","0","0","0","-834,507,000","-307,875,000",,,,,,,,,,,,,,,,,"0","0","0","0","-794,813,000","-5,062,000","-5,062,000","-5,063,000","0","-11,000,000","-11,000,000","-26,000,000","-11,000,000","-11,000,000","-1,078,751,000","-2,812,000","-37,813,000","-2,811,000","-2,813,000","-1,268,625,000","-37,216,000","-181,533,000","-299,077,000","-10,563,000","-5,563,000","-5,562,000","-5,562,000","-5,563,000",,,,,,
		NetCommonStockIssuance,"-888,877,000","-877,657,000","-5,314,000","-5,286,000","-620,000","-187,154,000","-164,953,000","-208,999,000","-31,673,000","-372,894,000","-5,785,000","-1,081,000","-743,000","-284,466,000","-656,918,000","-46,270,000","-155,423,000","-91,277,000","-111,000","-9,373,000","-40,615,000","-100,362,000","-275,702,000","-32,118,000","-120,030,000","-346,715,000","-256,075,000","-347,073,000","-87,215,000","-10,352,000","-255,000","-300,493,000","-1,744,000","-107,159,000","-2,255,000","-100,289,000","-242,000","-9,397,000","-103,065,000","-441,000","-174,000","-2,309,000","-11,685,000","-27,000","-18,000","-2,896,000","-9,944,000","-1,757,000","-4,000","-2,446,000","97,982,000","-109,000","-495,000","-110,000","-95,000","-29,000",,,,
			CommonStockPayments,"-888,877,000","-877,657,000","-5,314,000","-5,286,000","-620,000","-187,154,000","-164,953,000","-208,999,000","-31,673,000","-372,894,000","-5,785,000","-1,081,000","-743,000","-284,466,000","-656,918,000","-46,270,000","-155,423,000","-91,277,000","-111,000","-9,373,000","-40,615,000","-100,362,000","-275,702,000","-32,118,000","-120,030,000","-346,715,000","-256,075,000","-347,073,000","-87,215,000","-10,352,000","-255,000","-300,493,000","-1,744,000","-107,159,000","-2,255,000","-100,289,000","-242,000","-9,397,000","-103,065,000","-441,000","-174,000","-2,309,000","-11,685,000","-27,000","-18,000","-2,896,000","-9,944,000","-1,757,000","-4,000","-2,446,000","-17,773,000","-109,000","-495,000","-110,000","-95,000","-29,000",,,,
		CashDividendsPaid,"-324,131,000","-87,769,000","-85,953,000","-85,939,000","-64,470,000","-66,087,000","-64,601,000","-65,434,000","-57,031,000","-59,378,000","-57,845,000","-57,846,000","-49,336,000","-57,895,000","-50,405,000","-51,734,000","-33,916,000","-34,883,000","-34,411,000","-34,386,000","-25,431,000","-25,489,000","-26,258,000","-26,652,000","-21,392,000","-21,889,000","-22,754,000","-24,146,000","-20,437,000","-20,406,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",
			CommonStockDividendPaid,,,,,,,"-64,601,000","-65,434,000","-57,031,000","-59,378,000","-57,845,000","-57,846,000","-49,336,000","-57,895,000","-50,405,000","-51,734,000","-33,916,000","-34,883,000","-34,411,000","-34,386,000","-25,431,000","-25,489,000","-26,258,000","-26,652,000","-21,392,000","-21,889,000","-22,754,000","-24,146,000","-20,437,000","-20,406,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,"0","0",,,"2,184,000","161,000","165,000","726,000","240,000","246,000","17,000","102,000","854,000","508,000","648,000","625,000","819,000","779,000","1,004,000","2,438,000","1,198,000","673,000","1,128,000","632,000","672,000","3,603,000","3,696,000","1,710,000","2,394,000","2,428,000","3,116,000","3,764,000","2,550,000","3,206,000","4,212,000","3,343,000","2,672,000","1,144,000","5,805,000","6,810,000","9,270,000","11,952,000","97,000","2,117,000","567,000","0",,,,,,,,
		NetOtherFinancingCharges,"-17,336,000","-691,000","-477,000","-10,819,000","-5,349,000","-4,967,000","0","0","-11,759,000","-4,934,000",,,,,"0","0",,,,,,,"1,145,000","-5,579,000","1,019,000","3,857,000","1,547,000","-10,003,000","10,242,000","2,990,000","-15,162,000","424,000","1,599,000","1,174,000","867,000","364,000","230,000","1,172,000","-531,000","-80,000","-3,473,000","1,262,000","3,187,000","313,000","1,186,000","2,577,000","40,063,000","-32,989,000","71,000","1,392,000",,,,,"0",,,,,
EndCashPosition,"689,126,000","679,315,000","1,421,449,000","1,284,664,000","1,972,002,000","1,747,147,000","1,300,521,000","1,302,858,000","1,384,977,000","1,066,856,000","1,506,567,000","881,150,000","771,117,000","642,781,000","904,176,000","1,398,398,000","1,367,596,000","849,828,000","889,502,000","799,015,000","750,581,000","696,972,000","791,834,000","974,062,000","404,614,000","445,014,000","777,706,000","993,488,000","455,021,000","537,751,000","508,799,000","448,193,000","683,239,000","260,450,000","358,434,000","283,750,000","334,701,000","263,029,000","183,309,000","340,458,000","273,307,000","266,022,000","252,211,000","221,575,000","175,895,000","127,640,000","226,575,000","197,735,000","152,148,000","84,349,000","176,024,000","111,701,000","72,769,000","276,881,000","268,077,000","246,452,000","32,294,000","21,929,000","33,818,000","21,599,000"
	ChangesInCash,"-1,058,021,000","-737,243,000","138,086,000","-683,276,000","224,412,000","450,639,000","-10,518,000","-86,363,000","316,110,000","-428,949,000","620,646,000","115,004,000","127,165,000","-261,896,000","-493,870,000","32,970,000","525,386,000","-43,333,000","88,885,000","46,969,000","50,555,000","-97,840,000","-172,823,000","570,282,000","-35,227,000","-334,799,000","-213,091,000","541,164,000","-84,218,000","33,227,000","65,438,000","-229,114,000","418,200,000","-94,142,000","74,604,000","-53,344,000","73,942,000","83,518,000","-155,603,000","63,733,000","10,545,000","11,063,000","32,452,000","51,646,000","46,431,000","-144,137,000","26,636,000","45,946,000","66,355,000","-89,802,000","62,703,000","39,361,000","-207,562,000","10,766,000","31,400,000","215,253,000","9,801,000","-12,256,000","11,489,000","-9,260,000"
	EffectOfExchangeRateChanges,"-9,811,000","-4,891,000","-1,301,000","-4,062,000","443,000","-4,013,000","8,181,000","4,244,000","2,011,000","-10,762,000","4,771,000","-4,971,000","1,171,000","501,000","-352,000","-2,168,000","-7,618,000","3,659,000","1,602,000","1,465,000","3,054,000","2,978,000","-9,405,000","-834,000","-5,173,000","2,107,000","-2,691,000","-2,697,000","1,488,000","-4,275,000","-4,832,000","-5,932,000","181,000","566,000","80,000","2,393,000","-2,270,000","-3,798,000","-1,546,000","3,418,000","-3,260,000","2,748,000","-1,816,000","-5,966,000","1,824,000","2,354,000","2,204,000","-359,000","1,444,000","-1,873,000","1,620,000","-429,000","3,450,000","-1,962,000","-9,775,000","-1,095,000","564,000","367,000","730,000","908,000"
	BeginningCashPosition,"1,747,147,000","1,421,449,000","1,284,664,000","1,972,002,000","1,747,147,000","1,300,521,000","1,302,858,000","1,384,977,000","1,066,856,000","1,506,567,000","881,150,000","771,117,000","642,781,000","904,176,000","1,398,398,000","1,367,596,000","849,828,000","889,502,000","799,015,000","750,581,000","696,972,000","791,834,000","974,062,000","404,614,000","445,014,000","777,706,000","993,488,000","455,021,000","537,751,000","508,799,000","448,193,000","683,239,000","260,450,000","358,434,000","283,750,000","334,701,000","263,029,000","183,309,000","340,458,000","273,307,000","266,022,000","252,211,000","221,575,000","175,895,000","127,640,000","269,423,000","197,735,000","152,148,000","84,349,000","176,024,000","111,701,000","72,769,000","276,881,000","268,077,000","246,452,000","32,294,000","21,929,000","33,818,000","21,599,000","29,951,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-4,408,000",,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxPaidSupplementalData,"231,251,000","17,645,000","58,888,000","80,593,000","74,125,000","9,014,000","40,335,000","53,751,000","13,876,000","5,684,000","7,571,000","9,622,000","38,430,000","17,312,000","33,018,000","36,702,000","64,893,000","8,602,000","28,566,000","28,915,000","57,952,000","13,294,000","28,374,000","-2,822,000","61,051,000","11,242,000","37,073,000","14,114,000","64,371,000","13,976,000","18,998,000","29,525,000","50,765,000","21,131,000","28,962,000","37,497,000","51,970,000","10,175,000","41,864,000","34,822,000","50,630,000","7,123,000","21,448,000","19,455,000","38,244,000","14,581,000","2,877,000",,,,"19,610,000","15,654,000","20,862,000","5,259,000",,,,,,
InterestPaidSupplementalData,"159,785,000","27,776,000","49,704,000","24,555,000","57,750,000","19,326,000","53,557,000","19,211,000","50,128,000","40,495,000","36,469,000","35,156,000","34,711,000","35,148,000","34,483,000","35,131,000","21,251,000","35,121,000","21,238,000","35,107,000","21,241,000","34,916,000","21,251,000","23,228,000","21,209,000","23,451,000","21,188,000","175,000","20,586,000","161,000","2,846,000","5,041,000","4,804,000","4,542,000","5,330,000","4,802,000","5,057,000","5,240,000","8,151,000","7,187,000","10,543,000","10,863,000","11,436,000","11,371,000","16,325,000","13,581,000","15,952,000",,,,"4,247,000","4,204,000","4,498,000","5,304,000",,,,,,
CapitalExpenditure,"-57,772,000","-15,338,000","-16,597,000","-14,787,000","-11,050,000","-10,360,000","-16,892,000","-11,725,000","-11,542,000","-10,816,000","-18,468,000","-14,765,000","-12,391,000","-8,146,000","-22,777,000","-13,107,000","-7,205,000","-5,872,000","-20,600,000","-11,553,000","-7,035,000","-9,629,000","-10,535,000","-13,728,000","-12,905,000","-5,460,000","-18,565,000","-12,250,000","-12,017,000","-6,320,000","-8,638,000","-20,273,000","-11,904,000","-10,060,000","-20,812,000","-14,237,000","-3,691,000","-4,800,000","-6,775,000","-18,163,000","-15,654,000","-4,292,000","-6,269,000","-10,110,000","-2,897,000","-3,835,000","-6,095,000","-2,399,000","-1,411,000","-3,285,000","-2,224,000","-1,669,000","-3,486,000","-6,033,000","-6,459,000","-13,277,000","-4,859,000","-961,000",,"-589,000"
IssuanceOfDebt,"1,305,000,000","5,000,000","0","700,000,000","600,000,000","503,750,000","0","0","1,000,000,000","405,000,000","1,000,000,000","0",,,"0","0",,,"0",,,,"0",,,,"0",,,,,,,,"0","0",,,"0","0","876,087,000","0","0","0","0","1,125,000,000","0",,,,,,,,,,,,,
RepaymentOfDebt,"-1,056,810,000","-5,000,000","0","-533,565,000","-518,245,000","0","0","0","-834,507,000","-307,875,000",,,,,,,,,,,,,,,,,"0","0","0","0","-794,813,000","-5,062,000","-5,062,000","-5,063,000","0","-11,000,000","-11,000,000","-26,000,000","-11,000,000","-11,000,000","-1,078,751,000","-2,812,000","-37,813,000","-2,811,000","-2,813,000","-1,268,625,000","-37,216,000","-181,533,000","-299,077,000","-10,563,000","-5,563,000","-5,562,000","-5,562,000","-5,563,000",,,,,,
RepurchaseOfCapitalStock,"-888,877,000","-877,657,000","-5,314,000","-5,286,000","-620,000","-187,154,000","-164,953,000","-208,999,000","-31,673,000","-372,894,000","-5,785,000","-1,081,000","-743,000","-284,466,000","-656,918,000","-46,270,000","-155,423,000","-91,277,000","-111,000","-9,373,000","-40,615,000","-100,362,000","-275,702,000","-32,118,000","-120,030,000","-346,715,000","-256,075,000","-347,073,000","-87,215,000","-10,352,000","-255,000","-300,493,000","-1,744,000","-107,159,000","-2,255,000","-100,289,000","-242,000","-9,397,000","-103,065,000","-441,000","-174,000","-2,309,000","-11,685,000","-27,000","-18,000","-2,896,000","-9,944,000","-1,757,000","-4,000","-2,446,000","-17,773,000","-109,000","-495,000","-110,000","-95,000","-29,000",,,,
FreeCashFlow,"907,024,000","228,846,000","263,067,000","201,104,000","214,007,000","205,097,000","219,036,000","188,070,000","251,074,000","101,954,000","225,175,000","173,770,000","177,079,000","79,729,000","150,398,000","130,718,000","199,960,000","82,725,000","122,553,000","90,220,000","115,182,000","27,386,000","127,173,000","133,195,000","104,172,000","27,570,000","62,757,000","121,713,000","12,009,000","60,363,000","95,416,000","87,294,000","56,899,000","15,189,000","73,598,000","55,124,000","81,938,000","66,247,000","52,637,000","79,434,000","104,905,000","65,215,000","73,798,000","84,574,000","103,227,000","-29,713,000","56,021,000","63,735,000","68,454,000","-18,046,000","7,874,000","50,018,000","43,199,000","16,439,000","37,058,000","17,550,000","55,137,000","19,780,000","42,280,000","22,628,000"
