name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
		AssetImpairmentCharge,"3,731,000","402,000","133,000","1,910,000","1,286,000","326,000","4,056,000","546,000","891,000","331,000","536,000","385,000","487,000","364,000","6,330,000","80,000","451,000","704,000"
		UnrealizedGainLossOnInvestmentSecurities,,"-6,362,000","-17,323,000","-8,834,000",,,,,,,"53,000","-437,000",,,,"0",,
		StockBasedCompensation,"20,176,000","10,864,000","3,299,000","3,093,000","2,920,000","7,924,000","2,484,000","2,345,000","3,354,000","2,690,000","2,261,000","5,980,000","713,000","281,000","802,000","774,000","682,000","726,000"
		OtherNonCashItems,"61,519,000","7,530,000","21,707,000","13,787,000","18,382,000","240,000","9,346,000","9,332,000","9,419,000","11,581,000","5,823,000","3,449,000","5,775,000","8,951,000","5,379,000","4,865,000","4,447,000","5,675,000"
		ChangeInWorkingCapital,"-278,384,000","-86,800,000","-70,201,000","-46,565,000","-74,818,000","-35,059,000","-9,806,000","-23,818,000","-22,310,000","-18,252,000","-93,963,000","-19,006,000","-21,659,000","-16,577,000","3,093,000","-7,347,000","-2,599,000","-12,746,000"
			ChangeInReceivables,"-46,532,000","4,958,000","-26,067,000","-17,893,000","-7,530,000","-1,771,000","-1,512,000","-844,000","814,000","-2,755,000","-1,343,000","-1,409,000","-5,430,000","-1,167,000","2,691,000","-3,192,000","-3,328,000","-1,154,000"
				ChangesInAccountReceivables,"-46,532,000","4,958,000","-26,067,000","-17,893,000","-7,530,000","-1,771,000","-1,512,000","-844,000","814,000","-2,755,000","-1,343,000","-1,409,000","-5,430,000","-1,167,000","2,691,000","-3,192,000","-3,328,000","-1,154,000"
			ChangeInPayablesAndAccruedExpense,"19,180,000","7,534,000","6,819,000","11,427,000","-6,600,000","9,870,000","6,195,000","4,899,000","-13,280,000","-3,459,000","17,690,000","2,417,000","-2,032,000","2,316,000","1,296,000","2,583,000","2,557,000","-3,198,000"
				ChangeInPayable,"-7,722,000","-2,086,000","-1,166,000","-2,952,000","-1,518,000","-756,000","2,133,000","-2,568,000","-14,474,000","13,768,000","136,000","2,877,000","-4,492,000","6,771,000","-851,000","434,000","485,000","-1,064,000"
					ChangeInAccountPayable,"-7,722,000","-2,086,000","-1,166,000","-2,952,000","-1,518,000","-756,000","2,133,000","-2,568,000","-14,474,000","13,768,000","136,000","2,877,000","-4,492,000","6,771,000","-851,000","434,000","485,000","-1,064,000"
				ChangeInAccruedExpense,"26,902,000","9,620,000","7,985,000","14,379,000","-5,082,000","10,626,000","4,062,000","7,467,000","1,194,000","-17,227,000","17,554,000","-460,000","2,460,000","-4,455,000","2,147,000","2,149,000","2,072,000","-2,134,000"
			ChangeInOtherCurrentAssets,"-237,126,000","-70,867,000","-59,433,000","-44,215,000","-62,611,000","-34,309,000","-23,438,000","-21,644,000","-17,027,000","-4,558,000","-122,319,000","-14,120,000","-22,480,000","-12,940,000","-5,895,000","-3,760,000","-5,019,000","-5,186,000"
			ChangeInOtherCurrentLiabilities,"-13,906,000","-28,425,000","8,480,000","4,116,000","1,923,000","-8,849,000","8,949,000","-6,229,000","7,183,000","-7,480,000","12,009,000","-5,894,000","8,283,000","-4,786,000","5,001,000","-2,978,000","3,191,000","-2,971,000"
			ChangeInOtherWorkingCapital,,,,,,,"-9,099,000","-9,854,000","-16,716,000","-9,716,000","0","-12,331,000","-21,369,000","-6,559,000","0","0","0","-237,000"
InvestingCashFlow,"-1,372,653,000","-357,650,000","-394,035,000","-337,992,000","-282,976,000","-226,213,000","-235,244,000","-236,678,000","-173,282,000","-184,315,000","-178,615,000","-172,291,000","-124,730,000","-92,680,000","-89,017,000","-87,989,000","-87,533,000","-84,310,000"
	CashFlowFromContinuingInvestingActivities,"-1,372,653,000","-357,650,000","-394,035,000","-337,992,000","-282,976,000","-226,213,000","-235,244,000","-236,678,000","-173,282,000","-184,315,000","-178,615,000","-172,291,000","-124,730,000","-92,680,000","-89,017,000","-87,989,000","-87,533,000","-84,310,000"
		NetPPEPurchaseAndSale,"-575,263,000","-138,181,000","-210,497,000","-107,697,000","-118,888,000","-117,459,000","-138,514,000","-165,522,000","-133,102,000","-141,231,000","-131,623,000","-134,403,000","-95,894,000","-68,902,000","-68,358,000","-60,193,000","-63,090,000","-60,977,000"
			PurchaseOfPPE,"-575,263,000","-138,181,000","-210,497,000","-107,697,000","-118,888,000","-117,459,000","-138,514,000","-165,522,000","-133,102,000","-141,231,000","-131,623,000","-134,403,000","-95,894,000","-68,902,000","-68,358,000","-60,193,000","-63,090,000","-60,977,000"
		NetInvestmentPurchaseAndSale,"-852,664,000","-246,270,000","-175,451,000","-247,977,000","-182,966,000","-122,532,000","-104,513,000","-81,709,000","-48,568,000","-50,448,000","-54,912,000","-42,031,000","-34,628,000","-27,732,000","-27,797,000","-30,048,000","-27,047,000","-23,462,000"
			PurchaseOfInvestment,"-852,664,000","-246,270,000","-175,451,000","-247,977,000","-182,966,000","-122,532,000","-104,513,000","-81,709,000","-48,568,000","-50,448,000","-54,912,000","-42,031,000","-34,628,000","-27,732,000","-27,797,000","-30,048,000","-27,047,000","-23,462,000"
		NetOtherInvestingChanges,"55,274,000","26,801,000","-8,087,000","17,682,000","18,878,000","13,778,000","7,783,000","10,553,000","8,388,000","7,364,000","7,920,000","4,143,000","5,792,000","3,954,000","7,138,000","2,252,000","2,604,000","129,000"
FinancingCashFlow,"1,685,572,000","382,813,000","328,046,000","425,326,000","549,387,000","161,691,000","431,118,000","282,808,000","213,289,000","261,372,000","315,359,000","200,910,000","176,203,000","109,351,000","62,463,000","110,216,000","47,217,000","145,791,000"
	CashFlowFromContinuingFinancingActivities,"1,685,572,000","382,813,000","328,046,000","425,326,000","549,387,000","161,691,000","431,118,000","282,808,000","213,289,000","261,372,000","315,359,000","200,910,000","176,203,000","109,351,000","62,463,000","110,216,000","47,217,000","145,791,000"
		NetIssuancePaymentsOfDebt,"1,469,968,000","352,264,000","214,334,000","332,890,000","570,480,000","134,226,000","170,445,000","207,006,000","129,728,000","172,359,000","269,027,000","-27,549,000","148,803,000","103,547,000","27,284,000","35,330,000","32,897,000","30,519,000"
			NetLongTermDebtIssuance,"1,469,968,000","352,264,000","214,334,000","332,890,000","570,480,000","134,226,000","170,445,000","207,006,000","129,728,000","172,359,000","269,027,000","-27,549,000","148,803,000","103,547,000","27,284,000","35,330,000","32,897,000","30,519,000"
				LongTermDebtIssuance,"2,316,562,000","391,903,000","345,754,000","607,389,000","971,516,000","311,280,000","468,853,000","245,974,000","353,257,000","583,681,000","295,207,000","62,108,000","313,115,000","227,930,000","312,912,000","49,767,000","36,940,000","60,967,000"
				LongTermDebtPayments,"-846,594,000","-39,639,000","-131,420,000","-274,499,000","-401,036,000","-177,054,000","-298,408,000","-38,968,000","-223,529,000","-411,322,000","-26,180,000","-89,657,000","-164,312,000","-124,383,000","-285,628,000","-14,437,000","-4,043,000","-30,448,000"
		NetCommonStockIssuance,"8,730,000","-2,820,000","602,000","89,000","10,859,000","-1,037,000","148,008,000","4,398,000","-88,000","-41,000","-243,000",,,,,,,
			CommonStockIssuance,,,"602,000","89,000",,,"148,008,000",,,,"-243,000",,,,,,,
			CommonStockPayments,,"-2,820,000",,,,"-1,037,000",,,"-88,000","-41,000",,,,,,,,
		NetPreferredStockIssuance,,,,,,,"0",,"0","0","0","-1,000","-256,000","-2,253,000","15,654,000","59,971,000","-2,731,000","99,877,000"
			PreferredStockIssuance,,,,,,,,,,"0",,,,,"15,654,000","59,971,000","-2,731,000","99,877,000"
			PreferredStockPayments,"-1,000",,,,,,"0",,,"0","0","-1,000","-256,000","-2,253,000",,,,
		NetOtherFinancingCharges,"206,874,000","33,369,000","113,110,000","92,347,000","-31,952,000","28,502,000","112,665,000","71,404,000","83,649,000","89,054,000","46,575,000","63,765,000","27,656,000","8,057,000","19,525,000","14,915,000","17,051,000","15,395,000"
EndCashPosition,"324,931,000","324,931,000","391,897,000","520,269,000","469,098,000","263,463,000","377,893,000","211,689,000","184,427,000","169,236,000","150,291,000","109,271,000","99,496,000","79,287,000","87,046,000","99,928,000","82,382,000","124,039,000"
	ChangesInCash,"61,468,000","-66,966,000","-128,372,000","51,171,000","205,635,000","-114,430,000","166,204,000","27,262,000","15,191,000","18,945,000","41,020,000","9,775,000","20,209,000","-7,759,000","-12,882,000","17,546,000","-41,657,000","42,261,000"
	BeginningCashPosition,"263,463,000","391,897,000","520,269,000","469,098,000","263,463,000","377,893,000","211,689,000","184,427,000","169,236,000","150,291,000","109,271,000","99,496,000","79,287,000","87,046,000","99,928,000","82,382,000","124,039,000","81,778,000"
IncomeTaxPaidSupplementalData,"190,000","0","96,000","94,000","0","0","123,000",,,,"0",,,"0","0",,,"0"
InterestPaidSupplementalData,"97,002,000","36,926,000","17,841,000","22,136,000","20,099,000","28,180,000","18,771,000","30,582,000","13,107,000","25,369,000","9,194,000",,,"17,333,000","12,106,000",,,"18,512,000"
CapitalExpenditure,"-575,263,000","-138,181,000","-210,497,000","-107,697,000","-118,888,000","-117,459,000","-138,514,000","-165,522,000","-133,102,000","-141,231,000","-131,623,000","-134,403,000","-95,894,000","-68,902,000","-68,358,000","-60,193,000","-63,090,000","-60,977,000"
IssuanceOfCapitalStock,,,"602,000","89,000",,,"148,008,000",,,"0","-243,000",,,,"15,654,000","59,971,000","-2,731,000","99,877,000"
IssuanceOfDebt,"2,316,562,000","391,903,000","345,754,000","607,389,000","971,516,000","311,280,000","468,853,000","245,974,000","353,257,000","583,681,000","295,207,000","62,108,000","313,115,000","227,930,000","312,912,000","49,767,000","36,940,000","60,967,000"
RepaymentOfDebt,"-846,594,000","-39,639,000","-131,420,000","-274,499,000","-401,036,000","-177,054,000","-298,408,000","-38,968,000","-223,529,000","-411,322,000","-26,180,000","-89,657,000","-164,312,000","-124,383,000","-285,628,000","-14,437,000","-4,043,000","-30,448,000"
RepurchaseOfCapitalStock,"-1,783,000","-2,820,000",,,,"-1,037,000","0",,"-88,000","-41,000","0","-1,000","-256,000","-2,253,000",,,,
FreeCashFlow,"-826,714,000","-230,310,000","-272,880,000","-143,860,000","-179,664,000","-167,367,000","-168,184,000","-184,390,000","-157,918,000","-199,343,000","-227,347,000","-153,247,000","-127,158,000","-93,332,000","-54,686,000","-64,874,000","-64,431,000","-80,197,000"
