name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991
				AmortizationOfIntangiblesIncomeStatement,"15,900,000","2,200,000","2,600,000","2,700,000","8,400,000","8,300,000","8,100,000","8,500,000","8,700,000","8,900,000","8,800,000","8,700,000","8,700,000","9,200,000","10,400,000","9,800,000","10,000,000","4,500,000","3,400,000","3,100,000","3,600,000","3,500,000","3,400,000","3,500,000","3,500,000","3,600,000","3,700,000","3,800,000","4,800,000","4,900,000","5,000,000","5,100,000","5,100,000","5,200,000","2,800,000","2,700,000","3,900,000","3,100,000","2,200,000","3,500,000","7,300,000","7,500,000","7,200,000","6,900,000","7,600,000","8,000,000","8,000,000","8,600,000","8,000,000","6,300,000","6,500,000","7,000,000","6,300,000","6,700,000","6,900,000","7,100,000","8,000,000","8,000,000","7,100,000","6,900,000","6,900,000","6,600,000","6,900,000","6,400,000","-19,800,000","16,300,000","15,600,000","12,300,000","5,500,000","4,800,000","4,800,000","4,700,000","4,200,000","3,900,000","3,900,000","3,900,000","3,900,000","3,700,000","3,800,000","8,400,000","50,400,000","373,700,000","441,300,000","443,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,000","7,000,000","696,800,000","200,000","41,900,000","1,900,000","-500,000","400,000","900,000","3,800,000","3,000,000","100,000","25,800,000",,"1,200,000","1,000,000","62,700,000","2,600,000",,"4,500,000","-2,000,000","10,500,000","38,400,000","4,900,000","2,100,000","11,200,000","1,300,000","379,000,000","785,700,000","3,884,100,000","1,267,600,000","42,000,000","50,199,700,000","-44,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"168,800,000","40,800,000","49,200,000","46,900,000","31,900,000","35,500,000","42,500,000","30,700,000","49,000,000","7,500,000","44,100,000","21,000,000","27,200,000","8,800,000","33,200,000","13,600,000","-5,000,000","700,000","6,200,000","11,500,000","13,400,000","3,200,000","8,500,000","10,100,000","2,400,000","7,100,000","10,600,000","-2,500,000","-12,400,000","-14,000,000","1,500,000","7,100,000","3,500,000","-8,000,000","20,800,000","5,800,000","-5,700,000","-20,900,000","17,900,000","2,800,000","4,600,000","-5,600,000","2,400,000","4,700,000","24,300,000","20,200,000","36,100,000","1,100,000","12,300,000","3,400,000","-4,500,000","-21,900,000","-26,100,000","-35,200,000","-714,900,000","-14,000,000","-94,700,000","-24,200,000","13,000,000","-20,400,000","-33,400,000","-24,500,000","-10,000,000","-31,500,000","-60,000,000","-30,200,000","-36,600,000","-65,800,000","-101,000,000","-43,100,000","-42,900,000","-28,000,000","-19,400,000","-35,200,000","-68,900,000","-42,700,000","-57,400,000","-98,900,000","-132,800,000","-489,900,000","-1,024,400,000","-4,377,900,000","-1,920,900,000","-675,500,000","-52,122,500,000","-1,895,300,000","-805,200,000","-936,200,000","-153,800,000","-139,500,000","-98,000,000","-113,100,000","22,200,000","17,900,000","14,200,000","13,500,000","-104,600,000","12,300,000","10,500,000","8,800,000","7,700,000","-33,100,000","3,700,000","4,800,000","4,900,000","3,700,000","2,400,000","1,900,000","2,200,000","1,600,000","1,200,000","1,100,000","700,000","700,000","900,000","700,000","-21,800,000","6,800,000","6,800,000","6,800,000","-18,000,000","6,600,000","6,600,000","6,600,000"
NetNonOperatingInterestIncomeExpense,"-37,200,000","-5,800,000","-6,000,000","-2,200,000","-7,000,000","-9,900,000","-7,900,000","-8,400,000","-10,800,000","-3,100,000","-7,100,000","-5,600,000","-4,500,000","-7,100,000","-6,400,000","-8,200,000","-2,400,000","-7,900,000","-8,800,000","-12,300,000","-12,900,000","-5,700,000","-5,600,000","-7,900,000","-4,500,000","-8,300,000","-7,100,000","-9,900,000","-5,200,000","-8,300,000","-8,100,000","-7,800,000","-5,100,000","-7,100,000","-8,000,000","-5,800,000","3,900,000","-5,100,000","-7,500,000","-6,600,000","-4,600,000","-6,800,000","-6,600,000","-6,600,000","-4,100,000","-6,200,000","-6,400,000","-5,300,000","-16,000,000","-1,600,000","-4,000,000","-2,700,000","500,000","20,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"5,200,000","600,000","1,100,000","1,400,000","2,100,000",,"1,100,000","600,000","-2,200,000","5,300,000","1,300,000","2,700,000","3,600,000","900,000","1,700,000","1,900,000","9,300,000","3,500,000","2,900,000","200,000","1,000,000","5,000,000","3,800,000","1,300,000","4,500,000","800,000","1,700,000","-1,100,000","3,400,000","300,000","400,000","500,000","3,300,000","600,000","400,000","-600,000","6,400,000","-900,000","-2,400,000","-500,000","2,600,000","100,000",,,,,,"1,000,000",,"4,300,000","2,300,000","3,200,000","2,200,000","22,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"42,400,000","6,400,000","7,100,000","3,600,000","9,100,000","9,900,000","9,000,000","9,000,000","8,600,000","8,400,000","8,400,000","8,300,000","8,100,000","8,000,000","8,100,000","10,100,000","11,700,000","11,400,000","11,700,000","12,500,000","13,900,000","10,700,000","9,400,000","9,200,000","9,000,000","9,100,000","8,800,000","9,900,000","8,600,000","8,600,000","8,500,000","8,300,000","8,400,000","7,700,000","8,400,000","5,800,000","-1,200,000","5,100,000","7,500,000","6,600,000","7,200,000","6,900,000","6,600,000","6,600,000","6,500,000","6,200,000","6,400,000","6,300,000","6,200,000","5,900,000","6,300,000","5,900,000","1,700,000","1,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-97,400,000","-6,400,000","-6,300,000","-85,900,000","1,200,000","400,000","-200,000","600,000","-3,100,000","1,600,000","900,000","-300,000","-900,000","-900,000","-500,000","-15,000,000","-10,200,000","-400,000","-2,500,000","-1,500,000","17,100,000","32,800,000","52,100,000","81,500,000","-71,800,000","39,900,000","-1,400,000","-400,000","-14,800,000","-8,300,000","-9,700,000","-2,900,000","-23,200,000","-3,600,000","-1,000,000","800,000","-19,700,000","-400,000","-3,000,000","-2,600,000","-19,700,000","-1,900,000","-3,000,000","-500,000","-7,900,000","-7,500,000","-900,000","2,200,000","20,700,000","-2,500,000","-9,200,000","-5,400,000","-23,400,000","-57,900,000","-692,600,000","-1,800,000","-55,600,000","1,800,000","3,000,000","2,800,000","5,900,000","-3,800,000","19,700,000","-4,900,000","-33,900,000","28,500,000","-14,000,000","4,800,000","-64,400,000","-5,300,000","-5,300,000","-14,700,000","-4,700,000","5,000,000","-34,000,000","-3,200,000","-18,200,000","-37,600,000","-89,100,000","-422,500,000","-924,900,000","-3,885,200,000","-1,309,100,000","-410,800,000","-52,176,200,000","1,341,100,000","-52,800,000","-50,100,000","-261,900,000","-84,100,000","-19,700,000",,"-213,400,000","400,000","-5,500,000","900,000","7,700,000","800,000","-5,800,000","800,000","1,100,000","900,000","1,000,000","900,000","-6,900,000","400,000","400,000",,"-5,200,000","100,000","200,000","100,000","500,000","100,000","100,000",,,,,,,,,
	GainOnSaleOfSecurity,,,,,,,,,,,,,"-3,000,000",,"-200,000","-200,000","-1,300,000","-100,000",,,"17,400,000","51,200,000","53,900,000","81,500,000","29,200,000","39,800,000",,,,,,,,,,,,,,"100,000","300,000",,,,,,,"3,200,000",,,,"200,000","-100,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"-200,000",,,"1,100,000",,,,,,"100,000","0","-200,000","300,000","-400,000",,"200,000","-800,000",,,"-500,000","-4,700,000",,,"-1,200,000","-4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-97,800,000","-6,400,000","-6,300,000","-85,900,000","800,000","400,000","-200,000","600,000","-5,700,000","1,600,000","900,000","-300,000","600,000","-900,000","-300,000","-14,800,000","-9,000,000","-300,000","-2,500,000","-1,500,000","-2,500,000","-18,400,000","-1,800,000","0","-100,200,000","100,000","-1,400,000","-400,000","-13,600,000","-8,300,000","-9,700,000","-2,900,000","-20,000,000","-3,600,000","-1,000,000","800,000","-12,900,000","-400,000","-3,000,000","-2,700,000","-19,900,000","-1,900,000","-3,000,000","-500,000","-11,300,000","-7,500,000","-900,000","-1,000,000","7,600,000","-2,500,000","-9,200,000","-5,600,000","-23,300,000","-58,200,000","-692,400,000","-1,800,000","-54,300,000","700,000","3,000,000","2,800,000","5,900,000","-3,800,000","19,700,000","-5,000,000","-33,900,000","28,700,000","-14,300,000","5,200,000","-67,900,000","-5,500,000","-4,500,000","-14,700,000","-11,200,000","5,500,000","-29,300,000","-3,200,000","-25,900,000","-36,400,000","-85,100,000","-422,500,000","-924,900,000","-3,885,200,000","-1,309,100,000","-410,800,000","-52,176,200,000","1,341,100,000","-52,800,000","-50,100,000","-261,900,000","-84,100,000","-19,700,000",,"-213,400,000","400,000","-5,500,000","900,000","7,700,000","800,000","-5,800,000","800,000","1,100,000","900,000","1,000,000","900,000","-6,900,000","400,000","400,000",,"-5,200,000","100,000","200,000","100,000","500,000","100,000","100,000",,,,,,,,,
