name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1993,09/30/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
OtherCashAdjustmentInsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000",,,,,,,,,,,,,,,,,"0",,,,,,,
EndCashPosition,"313,663,000","309,425,000","551,154,000","236,180,000","339,552,000","280,126,000","289,970,000","427,028,000","1,259,836,000","355,018,000","150,090,000","84,289,000","80,584,000","79,437,000","105,662,000","86,987,000","107,057,000","74,478,000","102,518,000","94,085,000","67,799,000","64,275,000","75,567,000","94,061,000","181,796,000","110,622,000","96,450,000","138,600,000","104,252,000","18,474,000","51,810,000","63,343,000","120,456,000","70,834,000","52,342,000","10,283,000","59,746,000","15,361,000","15,423,000","38,867,000","34,604,000","37,198,000","34,818,000","28,219,000","28,430,000","27,779,000","24,449,000","24,149,000","26,495,000","26,004,000","27,954,000","28,575,000","19,533,000","18,268,000","45,382,000","115,240,000","95,262,000","122,528,000","25,829,000","23,877,000","24,479,000","22,187,000","26,142,000","26,720,000","10,233,000","5,203,000","24,974,000","14,412,000","14,487,000","22,248,000","24,583,000","7,963,000","39,865,000","23,124,000","8,738,000","10,179,000","5,583,000","11,176,000","10,186,000","8,731,000","15,692,000","9,577,000","11,651,000","7,826,000","11,954,000","12,395,000","11,388,000","8,995,000","11,554,000","27,621,000","38,800,000","16,800,000","14,800,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
	ChangesInCash,"33,537,000","-238,559,000","317,615,000","-100,888,000","55,369,000","-8,850,000","-138,761,000","-834,404,000","902,324,000","208,428,000","65,918,000","4,598,000","1,121,000","-26,196,000","19,826,000","-21,174,000","34,639,000","-37,240,000","7,499,000","24,999,000","829,000","-11,876,000","-15,387,000","-87,908,000","72,470,000","11,523,000","-39,811,000","33,006,000","84,377,000","-33,045,000","-10,933,000","-55,504,000","49,622,000","18,492,000","42,059,000","-49,464,000","44,386,000","-62,000","-23,444,000","4,263,000","-2,594,000","2,380,000","6,599,000","-211,000","651,000","3,330,000","300,000","-2,346,000","491,000","-1,950,000","-621,000","9,042,000","1,265,000","-27,114,000","-69,858,000","19,978,000","-27,266,000","96,699,000","1,952,000","-602,000","2,292,000","-3,955,000","-578,000","16,487,000","5,030,000","-19,771,000","10,562,000","-75,000","-7,761,000","-2,335,000","16,620,000","-31,902,000","16,741,000","14,386,000","-1,441,000","4,596,000","-5,593,000","990,000","1,455,000","-6,961,000","6,115,000","-2,074,000","3,825,000","-4,128,000","-441,000","1,007,000","2,393,000","-2,559,000","-16,067,000","-11,161,000","22,000,000","2,000,000","-10,000,000","-21,800,000","30,200,000","6,700,000","2,700,000","-42,200,000","45,200,000","2,000,000","-6,200,000","3,600,000","1,900,000","-2,800,000","500,000","300,000","500,000","100,000","-300,000","1,100,000","-400,000","1,100,000","-300,000","300,000","0","-300,000","200,000","0","-1,100,000","1,100,000"
	EffectOfExchangeRateChanges,"-4,238,000","-3,170,000","-2,641,000","-2,484,000","4,057,000","-994,000","1,703,000","1,596,000","2,494,000","-3,500,000","-117,000","-893,000","26,000","-29,000","-1,151,000","1,104,000","-2,060,000","9,200,000","934,000","1,287,000","2,695,000","584,000","-3,107,000","173,000","-1,296,000","2,649,000","-2,339,000","1,342,000","1,401,000","-291,000","-600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"280,126,000","551,154,000","236,180,000","339,552,000","280,126,000","289,970,000","427,028,000","1,259,836,000","355,018,000","150,090,000","84,289,000","80,584,000","79,437,000","105,662,000","86,987,000","107,057,000","74,478,000","102,518,000","94,085,000","67,799,000","64,275,000","75,567,000","94,061,000","181,796,000","110,622,000","96,450,000","138,600,000","104,252,000","18,474,000","51,810,000","63,343,000","120,456,000","70,834,000","52,342,000","10,283,000","59,746,000","15,361,000","15,423,000","38,867,000","34,604,000","37,198,000","34,818,000","28,219,000","28,430,000","27,779,000","24,449,000","24,149,000","26,495,000","26,004,000","27,954,000","28,575,000","19,533,000","18,268,000","45,382,000","115,240,000","95,262,000","122,528,000","25,829,000","23,877,000","24,479,000","22,187,000","26,142,000","26,720,000","10,233,000","5,203,000","24,974,000","14,412,000","14,487,000","22,248,000","24,583,000","7,963,000","39,865,000","23,124,000","8,738,000","10,179,000","5,583,000","11,176,000","10,186,000","8,731,000","15,692,000","9,577,000","11,651,000","7,826,000","11,954,000","12,395,000","11,388,000","8,995,000","11,554,000","27,621,000","38,782,000","16,800,000","14,800,000","0","46,600,000","0","0","0","49,300,000","0","0","0","4,700,000","0","0","0","4,800,000","0","0","0","3,400,000","0","0","0","0","0","700,000","0","0","0","400,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-24,800,000","-30,200,000","-6,700,000","-2,700,000","-7,100,000","-45,200,000","-2,000,000","6,200,000","-8,300,000","-1,900,000","1,400,000","900,000","-5,100,000","-500,000","-100,000","300,000","-4,500,000","400,000","-1,100,000","300,000","-300,000","0","-400,000","-200,000","0","1,100,000","-1,500,000"
IncomeTaxPaidSupplementalData,,"161,000",,,,"264,000","86,000","-2,000","26,000","122,000",,"106,000","25,000","74,000","8,000","283,000","128,000","135,000","76,000","79,000","91,000","50,000","155,000","-73,000","53,000","151,000","0","-1,000","-3,000","129,000","75,000","239,000","-1,000","1,160,000",,"-192,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"302,289,000","81,984,000","80,422,000","66,692,000",,,"69,529,000","69,524,000","81,699,000","91,341,000","101,788,000","104,440,000","111,602,000","107,971,000","94,599,000","85,869,000","82,869,000","55,582,000","65,842,000","52,605,000","49,232,000","39,287,000","41,341,000","39,156,000","46,287,000","38,121,000","41,935,000","41,936,000","24,562,000","18,996,000","19,197,000","14,455,000","13,893,000","7,629,000","7,901,000","3,367,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,000","-20,000","-10,000","-127,000","-354,000","-296,000","-11,000",,,,,,"-3,000","-14,000","-6,000","-17,000","-37,000","-49,000","-16,000","-4,000","-6,000","-14,000","-2,000",,"-3,000",,"-2,000","-2,000","-72,000","-40,000","-69,000","-276,000","-197,000",,"-22,000",,,,,"-200,000","-100,000","-100,000","-100,000","-100,000","-300,000",,"-100,000",,,,,,,,,"-500,000","-500,000",,,,,"-100,000",,"-400,000","-400,000"
IssuanceOfCapitalStock,"690,160,000","52,155,000","326,050,000","311,955,000",,,"0","0","278,322,000","0","8,000","0","306,952,000","65,377,000","106,633,000","267,291,000","102,496,000","0","391,527,000","15,000","8,000","8,000","7,000","7,000","7,000","6,000","5,000","-22,000","1,029,554,000","3,000","2,731,000","252,562,000","254,752,000","256,093,000","-3,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfDebt,"15,570,896,000","2,780,699,000","5,339,805,000","3,499,545,000","3,950,847,000","1,459,782,000","1,362,963,000","155,298,000","1,529,138,000","2,049,708,000","3,766,190,000","1,486,418,000","1,249,761,000","734,373,000","3,447,531,000","1,160,798,000","2,688,913,000","2,201,081,000","2,395,814,000","1,178,086,000","1,235,374,000","789,865,000","960,038,000","717,724,000","932,715,000","629,897,000","324,967,000","318,451,000","5,652,995,000","844,980,000","675,686,000","513,061,000","1,466,774,000","737,212,000","1,034,430,000","675,144,000","216,464,000","0","0","0","0","123,977,000","0","0","0","83,000,000",,,,,,,,,"-184,025,000","53,007,000","131,018,000","25,000,000","-1,282,512,000","1,332,512,000","-382,292,000","559,617,000","-878,535,000","878,535,000","-107,235,000","588,183,000","-436,345,000","724,332,000","-131,703,000","519,507,000","144,636,000","394,655,000","56,125,000","94,096,000","35,520,000","96,106,000","26,927,000","21,134,000","14,571,000","92,853,000","-22,965,000","213,902,000","280,284,000","-43,143,000","137,482,000","68,750,000","16,000,000","0","24,000,000","16,000,000","14,000,000","37,200,000","139,800,000","27,100,000","660,500,000","-425,300,000","260,000,000","175,300,000","70,200,000",,,,,,,,,,,,,,,,,,"0","0","0","4,600,000"
RepaymentOfDebt,"-9,397,252,000","-1,352,673,000","-3,658,143,000","-910,654,000","-3,475,782,000","-930,074,000","-1,488,017,000","-1,105,489,000","-931,978,000","-1,557,869,000","-2,479,901,000","-877,653,000","-1,804,683,000","-483,748,000","-1,484,217,000","-1,409,410,000","-1,559,450,000","-1,265,100,000","-2,296,944,000","-1,188,674,000","-1,001,725,000","-672,161,000","-590,586,000","-1,660,086,000","-943,995,000","-476,136,000","-750,254,000","-873,047,000","-1,237,555,000","-407,399,000","-234,438,000","-369,631,000","-850,858,000","-316,649,000","-354,783,000","-197,612,000","-133,874,000","-2,239,000","-42,867,000","-21,310,000","-8,039,000","-228,193,000","-455,743,000","-189,255,000","-1,299,297,000","-239,395,000","-98,107,000","-139,915,000","-76,203,000","-54,584,000","-67,362,000","-23,996,000","-50,414,000","-56,324,000","271,003,000","-49,246,000","-253,385,000","-4,317,000","1,095,203,000","-1,152,497,000","249,075,000","-286,673,000","867,403,000","-903,864,000","224,923,000","-229,105,000","503,710,000","-536,514,000","259,901,000","-396,977,000","-61,402,000","-163,788,000","-86,214,000","-32,476,000","-30,118,000","-139,080,000","23,095,000","-60,312,000","-118,346,000","-201,800,000","-9,595,000","-272,518,000","-31,593,000","-149,657,000","-111,694,000","-72,439,000","-43,155,000","-46,965,000","-45,510,000","-102,953,000","-5,700,000","-45,400,000","-134,000,000","-113,000,000","-75,600,000","-178,700,000","-76,600,000","-51,200,000","-1,900,000","0","0","-4,300,000","0","300,000",,,"0","0",,,,,"0",,,,"3,500,000","0","0","-3,900,000"
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,"-4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"389,533,000","90,098,000","127,461,000","89,649,000","82,325,000","83,048,000","75,311,000","85,588,000","107,091,000","68,617,000","75,446,000","71,407,000","79,612,000","77,572,000","67,267,000","87,724,000","62,432,000","72,579,000","50,922,000","65,726,000","53,439,000","57,374,000","49,088,000","64,269,000","57,514,000","65,781,000","66,784,000","98,259,000","-26,062,000","32,413,000","23,177,000","23,451,000","18,971,000","15,038,000","14,247,000","5,843,000","7,846,000","756,000","-4,830,000","5,090,000","5,230,000","1,278,000","8,735,000","6,897,000","8,569,000","3,870,000","8,145,000","8,002,000","12,234,000","7,996,000","9,667,000","11,927,000","11,484,000","6,675,000","10,770,000","15,829,000","15,646,000","11,790,000","19,445,000","18,466,000","31,986,000","16,369,000","12,792,000","20,503,000","24,539,000","6,990,000","22,903,000","7,819,000","9,490,000","10,527,000","15,241,000","281,000","3,453,000","486,000","3,004,000","8,002,000","653,000","1,847,000","-28,618,000","-1,159,000","4,118,000","1,666,000","-639,000","4,901,000","8,421,000","-97,000","3,092,000","9,485,000","444,000","-1,638,000","15,500,000","5,000,000","2,700,000","900,000","4,900,000","3,100,000","9,200,000","-2,900,000","4,200,000","-1,600,000","300,000","-500,000","500,000","-500,000","0","300,000","300,000","300,000","100,000","300,000","-600,000","-200,000","200,000","800,000","400,000","200,000","600,000","500,000","-300,000","-300,000"
