name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,12/31/2005,03/31/2005
		GainsLossesNotAffectingRetainedEarnings,"-402,000","-80,000","4,000","15,000","-14,000","47,000","421,000","1,081,000","415,000","216,000","292,000","485,000","178,000","-319,000","-143,000","-43,000","-174,000","-31,000","47,000","36,000","64,000","25,404","-12,485","81,000","4,000","4,000","11,000","-6,000","6,000","4,000","11,000","3,000","4,000","17,000","6,000","9,000","7,000","2,000","8,000","4,000","19,000","3,000","1,000","10,000","3,000","-3,000","2,000",,,"0","3,000","15,000","11,000","15,000",,,,,,,"-290,000","2,000","14,000","-7,266,000","-9,980,000"
TotalCapitalization,"145,744,000","196,107,000","234,881,000","270,651,000","260,553,000","239,970,000","289,704,000","342,916,000","385,475,000","416,565,000","440,349,000","456,986,000","468,506,000","476,984,000","482,907,000","486,092,000","177,184,000","182,259,000","54,308,000","61,631,000","34,451,000","36,410,502","37,591,794","41,574,000","44,331,000","50,407,000","60,370,000","68,992,000","48,439,000","69,743,000","90,641,000","83,215,000","49,744,000","62,911,000","30,732,000","53,853,000","77,149,000","79,530,000","38,644,000","28,902,000","44,186,000","27,162,000","36,735,000","50,252,000","24,572,000","35,146,000","39,594,000","35,519,000","43,389,000","24,911,000","30,836,000","-88,573,000","-72,584,000","-52,497,000","-34,610,000","-10,211,000","10,725,000","24,896,000","39,070,000","52,461,000","69,537,000","-1,747,000","10,353,000","52,477,000","101,067,000"
CommonStockEquity,"145,744,000","196,107,000","234,881,000","270,651,000","260,553,000","239,970,000","289,704,000","342,916,000","385,475,000","416,565,000","440,349,000","456,986,000","468,506,000","476,984,000","482,907,000","486,092,000","177,184,000","182,259,000","54,308,000","61,631,000","34,451,000","36,410,502","37,591,794","41,574,000","44,331,000","50,407,000","60,370,000","68,982,000","46,140,000","65,136,000","83,728,000","73,998,000","38,224,000","49,091,000","14,612,000","35,436,000","56,604,000","75,066,000","32,190,000","20,464,000","33,770,000","14,774,000","24,581,000","36,437,000","13,101,000","23,479,000","26,261,000","35,519,000","43,389,000","24,911,000","30,836,000","-88,573,000","-81,129,000","-58,791,000","-34,610,000","-10,211,000","10,725,000","24,896,000","39,070,000","52,461,000","69,537,000","-1,747,000","10,353,000","52,477,000","101,067,000"
CapitalLeaseObligations,"696,000","797,000","897,000","997,000","707,000","786,000","863,000","520,000","598,000","676,000","751,000","826,000","900,000",,,,,,,,,,,"22,000","33,000","43,000","54,000","65,000","75,000","85,000","96,000","106,000","116,000","127,000","4,000","8,000","11,000","14,000","17,000","21,000","23,000","26,000","37,000","51,000","140,000","227,000","314,000","1,397,000","1,713,000","2,061,000","2,444,000","2,999,000","3,590,000","2,012,000","2,301,000","2,843,000","2,563,000","2,815,000","3,119,000","3,268,000","3,368,000","3,170,000","3,423,000","4,259,000","1,572,000"
NetTangibleAssets,"145,744,000","196,107,000","234,881,000","270,651,000","260,553,000","239,970,000","289,704,000","342,916,000","385,475,000","416,565,000","440,349,000","456,986,000","468,506,000","476,984,000","482,907,000","486,092,000","177,184,000","182,259,000","54,308,000","61,631,000","34,451,000","36,410,502","37,276,724","41,574,000","44,331,000","50,407,000","60,370,000","68,982,000","46,140,000","65,136,000","83,728,000","73,998,000","38,224,000","49,091,000","14,612,000","35,436,000","56,604,000","75,066,000","32,190,000","20,464,000","33,770,000","14,774,000","24,581,000","36,437,000","13,101,000","23,479,000","26,261,000","35,519,000","43,389,000","24,911,000","30,836,000","-88,573,000","-81,129,000","-58,791,000","-34,610,000","-10,211,000","10,725,000","24,896,000","39,070,000","52,461,000","69,537,000","-1,747,000","10,353,000","52,477,000","101,067,000"
WorkingCapital,"144,535,000","194,846,000","233,631,000","269,357,000","259,255,000","238,606,000","288,236,000","341,328,000","383,783,000","415,067,000","439,858,000","456,469,000","467,934,000","476,757,000","482,663,000","485,837,000","176,905,000","181,958,000","54,197,000","61,511,000","34,446,000","36,407,556","37,275,248","41,471,000","43,957,000","49,987,000","59,594,000","68,022,000","47,053,000","68,457,000","89,230,000","81,658,000","48,027,000","60,034,000","28,811,000","51,769,000","75,318,000","77,899,000","36,977,000","27,241,000","42,354,000","25,138,000","34,906,000","48,372,000","23,443,000","34,784,000","39,855,000","37,112,000","45,891,000","28,105,000","35,181,000","-83,352,000","43,025,000","57,898,000","57,709,000","60,258,000","80,748,000","96,225,000","36,686,000","50,053,000","67,056,000","36,081,000","48,448,000","48,476,000","95,221,000"
InvestedCapital,"145,744,000","196,107,000","234,881,000","270,651,000","260,553,000","239,970,000","289,704,000","342,916,000","385,475,000","416,565,000","440,349,000","456,986,000","468,506,000","476,984,000","482,907,000","486,092,000","177,184,000","182,259,000","54,308,000","61,631,000","34,451,000","36,410,502","37,591,794","41,584,000","46,630,000","55,014,000","67,283,000","78,199,000","57,660,000","78,957,000","99,848,000","92,415,000","59,005,000","72,362,000","38,117,000","59,159,000","80,230,000","87,454,000","46,544,000","36,780,000","50,241,000","31,396,000","41,348,000","53,345,000","30,101,000","35,146,000","39,594,000","35,519,000","43,389,000","24,911,000","30,836,000","-88,573,000","-72,584,000","-50,327,000","-32,200,000","-7,638,000","13,126,000","27,302,000","41,538,000","54,901,000","71,985,000","583,000","12,622,000","54,392,000","101,817,000"
TangibleBookValue,"145,744,000","196,107,000","234,881,000","270,651,000","260,553,000","239,970,000","289,704,000","342,916,000","385,475,000","416,565,000","440,349,000","456,986,000","468,506,000","476,984,000","482,907,000","486,092,000","177,184,000","182,259,000","54,308,000","61,631,000","34,451,000","36,410,502","37,276,724","41,574,000","44,331,000","50,407,000","60,370,000","68,982,000","46,140,000","65,136,000","83,728,000","73,998,000","38,224,000","49,091,000","14,612,000","35,436,000","56,604,000","75,066,000","32,190,000","20,464,000","33,770,000","14,774,000","24,581,000","36,437,000","13,101,000","23,479,000","26,261,000","35,519,000","43,389,000","24,911,000","30,836,000","-88,573,000","-81,129,000","-58,791,000","-34,610,000","-10,211,000","10,725,000","24,896,000","39,070,000","52,461,000","69,537,000","-1,747,000","10,353,000","52,477,000","101,067,000"
TotalDebt,"696,000","797,000","897,000","997,000","707,000","786,000","863,000","520,000","598,000","676,000","751,000","826,000","900,000",,,,,,,,,,,"32,000","2,332,000","4,650,000","6,967,000","9,282,000","11,595,000","13,906,000","16,216,000","18,523,000","20,897,000","23,398,000","23,509,000","23,731,000","23,637,000","12,402,000","14,371,000","16,337,000","16,494,000","16,648,000","16,804,000","16,959,000","17,140,000","11,894,000","13,647,000","1,397,000","1,713,000","2,061,000","2,444,000","2,999,000","12,135,000","10,476,000","4,711,000","5,416,000","4,964,000","5,221,000","5,587,000","5,708,000","5,816,000","5,500,000","5,692,000","6,174,000","2,322,000"
ShareIssued,"17,103,395","17,103,395","16,860,211","16,599,522","16,063,199","15,508,146","15,466,451","15,438,124","15,429,154","15,429,154","15,429,154","15,426,297","15,417,064","15,409,023","15,393,309","15,365,384","14,250,726","14,227,634","12,495,705","12,495,705","12,167,405","11,951,866","11,570,149","3,937,219","3,937,267","3,936,757","3,936,757","3,830,533","3,117,686","3,117,686","3,111,258","2,894,520","2,502,647","2,435,177","1,974,343","1,973,087","1,975,111","1,969,401","1,768,004","1,651,773","1,646,806","1,415,401","1,414,217","1,413,495","1,205,996","1,202,559","1,158,320","1,157,252","1,156,679","970,794","970,794","968,759","969,116","969,116","969,116","968,384","967,805","967,869","966,619","966,619","966,172","966,172","966,172","966,172","966,172"
OrdinarySharesNumber,"17,103,395","17,103,395","16,860,211","16,599,522","16,063,199","15,508,146","15,466,451","15,438,124","15,429,154","15,429,154","15,429,154","15,426,297","15,417,064","15,409,023","15,393,309","15,365,384","14,250,726","14,227,634","12,495,705","12,495,705","12,167,405","11,951,866","11,570,149","3,937,219","3,937,267","3,936,757","3,936,757","3,830,533","3,117,686","3,117,686","3,111,258","2,894,520","2,502,647","2,435,177","1,974,343","1,973,087","1,975,111","1,969,401","1,768,004","1,651,773","1,646,806","1,415,401","1,414,217","1,413,495","1,205,996","1,202,559","1,158,320","1,157,252","1,156,679","970,794","970,794","968,759","969,116","969,116","969,116","968,384","967,805","967,869","966,619","966,619","966,172","966,172","966,172","966,172","966,172"
