name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988,08/31/1988,05/31/1988,02/29/1988,11/30/1987,08/31/1987,05/31/1987,02/28/1987,11/30/1986,08/31/1986,05/31/1986,02/28/1986,11/30/1985,08/31/1985
OperatingIncome,"279,636,000","87,514,000","56,999,000","75,670,000","59,453,000","69,141,000","48,350,000","73,930,000","58,731,000","56,903,000","28,753,000","52,696,000","66,706,000","72,380,000","34,212,000","69,756,000","71,135,000","77,186,000","36,685,000","16,610,000","40,181,000","43,268,000","26,081,000","61,326,000","48,429,000","54,572,000","37,838,000","52,214,000","48,543,000","48,355,000","21,373,000","30,991,000","28,375,000","46,283,000","36,246,000","50,162,000","52,262,000","50,926,000","33,454,000","70,749,000","40,054,000","32,508,000","30,775,000","40,370,000","32,439,000","34,984,000","21,251,000","29,608,000","22,690,000","25,816,000","26,231,000","34,785,000","32,091,000","27,892,000","12,393,000","24,438,000","26,171,000","32,428,000","26,520,000","37,561,000","39,375,000","37,204,000","28,670,000","24,480,000","34,600,000","32,614,000","21,997,000","28,875,000","24,122,000","21,046,000","10,388,000","13,830,000","15,372,000","22,815,000","10,368,000","21,078,000","19,228,000","16,443,000","11,204,000","17,510,000","16,511,000","16,055,000","6,346,000","25,460,000","24,750,000","23,613,000","14,284,000","27,766,000","19,013,000","31,917,000","23,505,000","37,500,000","30,300,000","30,700,000","22,700,000","25,900,000","21,900,000","24,700,000","15,500,000","27,800,000","22,000,000","22,300,000","15,300,000","26,600,000","27,000,000","17,000,000","10,100,000","13,000,000","19,600,000","21,900,000","15,000,000","17,000,000","18,800,000","20,100,000","10,200,000","7,800,000","18,600,000","18,500,000","8,600,000","17,200,000","20,200,000","20,200,000","13,800,000","18,100,000","16,700,000","15,000,000","10,100,000","14,100,000","14,300,000","15,100,000","8,600,000","13,200,000","12,100,000","13,600,000","177,600,000","-457,600,000","176,700,000","172,800,000","154,600,000","-396,000,000","155,100,000","151,200,000","137,400,000","-349,100,000","136,600,000","132,800,000","119,200,000","-310,600,000","117,000,000"
NetNonOperatingInterestIncomeExpense,"-67,497,000","-17,737,000","-16,256,000","-16,626,000","-16,876,000","-17,412,000","-17,702,000","-19,523,000","-17,251,000","-18,746,000","-19,839,000","-20,946,000","-22,492,000","-23,917,000","-23,754,000","-24,569,000","-24,924,000","-25,223,000","-27,545,000","-15,146,000","-8,100,000","-8,148,000","-8,380,000","-5,600,000","-6,809,000","-6,597,000","-6,308,000","-5,746,000","-6,448,000","-6,215,000","-6,102,000","-5,222,000","-5,292,000","-4,760,000","-4,126,000","-3,593,000","-4,579,000","-4,884,000","-5,327,000","-3,745,000","-5,950,000","-5,749,000","-2,618,000","-2,895,000","-2,763,000","-2,572,000","-2,581,000","-2,754,000","-2,669,000","-3,043,000","-1,948,000","-1,468,000","-1,680,000","-2,188,000","-2,398,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"8,317,000","2,091,000","1,940,000","1,767,000","2,520,000","2,530,000","2,659,000","2,656,000","2,945,000","2,898,000","2,918,000","2,987,000","3,115,000","3,023,000","3,053,000","3,005,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"75,814,000","19,828,000","18,196,000","18,393,000","19,396,000","19,942,000","20,361,000","22,179,000","20,196,000","21,644,000","22,757,000","23,933,000","25,607,000","26,940,000","26,807,000","36,343,000","24,924,000","25,223,000","27,545,000","19,073,000","8,100,000","8,148,000","8,380,000","7,645,000","6,809,000","6,597,000","6,308,000","6,256,000","6,448,000","6,215,000","6,102,000","5,566,000","5,292,000","4,760,000","4,126,000","4,330,000","4,579,000","4,884,000","5,327,000","5,476,000","5,950,000","5,749,000","2,618,000","2,895,000","2,763,000","2,572,000","2,581,000","2,754,000","2,669,000","3,043,000","1,948,000","1,468,000","1,680,000","2,188,000","2,398,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"19,249,000",,"6,142,000","6,956,000","6,150,000","11,879,000","7,869,000","3,658,000","3,722,000","3,049,000","4,969,000","8,830,000","22,762,000","2,986,000","3,365,000","-2,324,000","-1,375,000","3,850,000","4,074,000","-28,328,000","150,000","-110,000","621,000","-3,847,000","1,851,000","-1,935,000","-5,495,000","-1,791,000","-2,337,000","-1,503,000","-1,998,000","-4,040,000","-12,589,000","-13,742,000","-12,784,000","-15,251,000","-12,180,000","-10,773,000","-2,673,000","-33,452,000","-2,361,000","-21,480,000","-6,339,000","-4,720,000","1,568,000","-51,000","-38,000","254,000","1,041,000","-7,445,000","-63,000","-159,000","18,487,000","-1,293,000","-1,842,000","-86,370,000","1,640,000","1,195,000","1,748,000","-706,000","2,383,000","3,557,000","3,490,000","910,000","1,886,000","543,000","2,426,000","3,275,000","904,000","5,241,000","1,937,000","4,805,000","-1,128,000","-1,798,000","-432,000","319,000","1,554,000","-119,000","-2,301,000","676,000","1,843,000","706,000","-243,000","-406,000","-1,111,000","362,000","-59,000","1,164,000","-1,239,000","2,484,000","-1,439,000","-3,600,000","-3,200,000","-6,500,000","-2,600,000","-600,000","-24,700,000","600,000","-500,000","-1,700,000","200,000","1,100,000","-500,000","-1,100,000","14,200,000","1,900,000","-300,000","200,000","200,000","-800,000","-400,000",,,"-1,000,000","-400,000","-400,000","-400,000","-900,000","-500,000","1,200,000","500,000","100,000","300,000","1,100,000","500,000","800,000",,"900,000","-100,000","-300,000","-1,300,000","-1,200,000","-600,000","-600,000",,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,133,000","866,000","351,000","479,000","-3,802,000","1,437,000","2,259,000","2,028,000","2,244,000","1,626,000","1,004,000","1,114,000","1,421,000","651,000","698,000","495,000","519,000","447,000","352,000","501,000","670,000","561,000","495,000","379,000","659,000","249,000",,,,"426,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,"22,000","0","0","0","-2,652,000","2,807,000","-370,000","-413,000","268,000","-1,297,000","-934,000","-2,361,000","-3,186,000","-12,300,000","-13,538,000","-11,734,000","-12,922,000","-11,134,000","-8,959,000","-3,051,000","-32,248,000","-2,361,000","-21,480,000","-6,339,000","-4,720,000","1,568,000","-51,000","-38,000","254,000","1,041,000","-7,445,000","-63,000","-159,000","18,487,000","-1,293,000","-1,842,000","-87,503,000","774,000","844,000","1,269,000","3,096,000","946,000","1,298,000","1,462,000","-1,334,000","260,000","-461,000","1,312,000","1,854,000","253,000","4,543,000","1,442,000","4,286,000","-1,575,000","-2,150,000","-933,000","-351,000","993,000","-614,000","-2,680,000","17,000","1,594,000","706,000","-243,000","1,015,000","-1,537,000","362,000","-59,000","1,164,000","-1,239,000","2,484,000","-1,439,000","-3,600,000","-3,200,000","-6,500,000","-2,600,000","-600,000","-24,700,000","600,000","-500,000","-1,700,000","200,000","1,100,000","-500,000","-1,100,000","14,200,000","1,900,000","-300,000","200,000","200,000","-800,000","-400,000",,,"-1,000,000","-400,000","-400,000","-400,000","-900,000","-500,000","1,200,000","500,000","100,000","300,000","1,100,000","500,000","800,000",,"900,000","-100,000","-300,000","-1,300,000","-1,200,000","-600,000","-600,000",,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,"1,856,000","-2,807,000","370,000","413,000","62,000","1,297,000",,,"5,955,000","12,300,000","13,538,000","11,734,000","13,245,000","11,134,000","8,959,000","3,051,000",,"1,739,000","21,036,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"846,000","0","671,000","0","0","0","0","332,000","0","0","8,785,000","0","0","0","0","790,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"846,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,"1,856,000","-2,807,000","370,000","413,000","62,000","1,297,000","934,000","2,361,000","13,886,000","12,343,000","13,538,000","11,734,000",,"12,775,000","10,843,000","5,333,000","63,570,000","622,000","-227,000","6,339,000","4,720,000","-1,568,000","51,000","-294,000","-254,000","-1,041,000","-1,340,000","63,000","159,000","-18,487,000","1,293,000","1,052,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-6,211,000",,"6,142,000","-18,504,000","6,150,000","11,879,000","7,869,000","-11,080,000","3,722,000","3,049,000","4,969,000","-14,318,000","22,762,000","2,986,000","3,365,000","-51,000","-1,375,000","3,850,000","4,074,000","-25,939,000","150,000","-110,000","621,000","8,315,000","-956,000","-1,565,000","-5,082,000","1,490,000","-1,040,000","-569,000","363,000","1,692,000","-289,000","-204,000","-1,050,000","1,777,000","-1,046,000","-1,814,000","378,000","759,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
