name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
InterestExpense,,,,,,"90,563","87,022","23,124","13,501","11,648","10,300","9,265","9,451","4,294","0","0",,"698","4,055","5,589","8,192","9,945","16,372","17,338","13,875","14,684","15,757","13,718","13,932","13,779","32,478","32,825","42,368","21,188","71,730","33,671","22,021","19,738","3,048","3,792","3,717","3,644","3,572","3,502","3,157","0","0","0","0","0","0","8,947","89,243","82,141",,,"767","2,301","20,176","5,433","5,447",,"6,081","5,041","4,987","4,931","5,542",,"5,486","5,612","5,730",,"5,486","5,486","5,541","5,541",,,"3,352","3,353","3,316","3,279","-1,584","8,288","4,035","3,403","3,364","3,310",,"4,482",,,,,,,,,,,
NetInterestIncome,"92,469","840","315","428","323","-90,563","-87,022","-23,124","-13,501","-11,648","-10,300","-9,265","-9,451","-4,294","0","0","706","216","-3,299","-5,589","-8,142","-9,945","-16,372","-17,338","-13,875","-14,684","-15,466","-13,148","-13,932","-13,779","-32,478","-32,825","-42,368","-21,188","-71,730","-33,671","-22,021","-19,738","-3,048","-3,792","-3,717","-3,644","-3,572","-3,502","-3,157","0","0","0","0","0","0","-8,947","-89,243","-82,141","-153,143","-4,432","-767","21,179","-20,176","-5,433","-5,447",,"-5,818","-5,036","-4,950","-4,904","-5,277",,"-5,458","-5,607","-5,527",,"-5,486","-5,474","-5,374","-5,506",,,"-3,266","-3,334","-3,236","-3,102","1,941","-7,566","-2,709","-1,569","-1,193","-1,532",,"-4,088",,,,,,,,,,,
EBIT,"-3,851,927","-873,704","-672,440","-552,387","-1,874,632","-187,785","-153,272","-99,427","-65,651","-80,015","-77,802","-161,558","-151,389","-90,857","-75,134","-110,926","-550,348","57,322","291,892","9,679","65,411","65,151","66,371","-144,252","19,772","-3,384","-274,329","17,935","-73,501","-39,553","24,963","-110,228","-87,027","-264,762","-91,084","-86,301","-153,816","-576,597","-3,048,621","-371,626","-536,762","-783,840","-378,304","-522,816","-1,247,604","-394,510","-73,897","-62,936","-76,211","-95,308","-284,245","-154,444","-159,749","-111,952","-216,814","-156,868","-149,042","-64,911","-7,886","-22,812","-23,922","-1,912","-24,226","-44,272","-39,806","22,249","-15,534","-20,762","-11,472","512","7,498","-3,491","-15,846","-8,516","-16,401","-10,436","-20,938","-22,469","67,340","-11,596","-13,523","-32,686","-83,634","-42,312","-47,975","-18,360","-195,261","-22,737","-49,897","-51,530","-400,000","-1,000,000","-900,000","-1,100,000","-800,000","-600,000","-600,000","-1,100,000","-300,000","-300,000","0"
EBITDA,"-3,851,927"
ReconciledCostOfRevenue,,"247,986",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130,000","6,925","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000",,,,,,,,
ReconciledDepreciation,,"16,458","29,736","16,039",,,"0","0","0","0","1","0","1,579","4,054","3,180","3,209","5,134","8,440","9,112","9,111","9,111","9,112","9,112","9,111","7,434","6,714","6,929","6,930","3,884","58,836","60,418","58,354","58,729","58,954","61,026","57,208","57,177","56,247","56,320","56,322","56,555","1,913","1,913","1,762","2,063","1,680","1,436","1,417","1,417","1,417","1,355","784","776","768","785","704","670","660",,,,,,,,,,,,,,,,,,,,,,,,,"1,787","2,209","4,083","4,892","4,891","4,894","5,309","6,091",,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-3,759,118","-872,858","-671,791","-551,959","-1,847,308","-278,348","-240,294","-122,551","-79,152","-91,663","-88,102","-170,823","-160,840","-95,151","-75,134","-110,926","-549,642","56,624","287,837","4,090","57,219","55,206","49,999","-161,590","5,897","-18,068","-290,086","4,217","-87,433","-53,332","-7,515","-143,053","-129,395","-285,950","-162,814","-119,972","-175,837","-596,335","-3,051,669","-375,418","-540,479","-787,484","-381,876","-526,318","-1,250,761","-394,510","-73,897","-62,936","-76,211","-95,308","-284,245","-163,391","-248,992","-194,093","-367,752","-170,369","-142,309","-43,732","-28,062","-28,245","-29,369","-7,263","-16,166","-49,308","-44,756","17,345","-20,811","-26,283","-16,930","-5,095","6,405","-9,106","-21,326","-13,990","-21,775","-15,942","-26,240","-26,584","64,074","-15,290","-16,759","-35,788","-81,693","-49,878","-50,684","-19,929","-196,494","-24,255","-52,742","-61,995","-500,000","-1,200,000","-1,000,000","-1,100,000","-800,000","-700,000","-700,000","-1,000,000","-400,000","-300,000","-100,000"
TotalUnusualItemsExcludingGoodwill,"0",,"0","0",,,"0","0","0",,"0","0","-69,178",,,,,,,,,,,,,,,,,,"0","0","0","0","32,000","-40,000","4,000","40,750","-2,634,510","0","0","0","0","0","0","23,657","26,371","0",,,,,"0","0","2,205","-13,501","7,500",,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,"-40","14","26","-6,377",,,,"0",,"100,000","100,000","100,000","100,000",,
TotalUnusualItems,"0",,"0","0",,,"0","0","0",,"0","0","-69,178",,,,,,,,,,,,,,,,,,"0","0","0","0","32,000","-40,000","4,000","40,750","-2,634,510","0","0","0","0","0","0","23,657","26,371","0",,,,,"0","0","2,205","-13,501","7,500",,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,"-40","14","26","-6,377",,,,"0",,"100,000","100,000","100,000","100,000",,
NormalizedEBITDA,"-3,851,927","-857,246","-642,704","-536,348","-1,874,632","-187,785","-153,272","-99,427","-65,651","-80,015","-77,801","-161,558","-80,632","-86,803","-71,954","-107,717","-545,214","65,762","301,004","18,790","74,522","74,263","75,483","-135,141","27,206","3,330","-267,400","24,865","-69,617","19,283","85,381","-51,874","-28,298","-205,808","-62,058","10,907","-100,639","-561,100","-357,791","-315,304","-480,207","-781,927","-376,391","-521,054","-1,245,541","-416,487","-98,832","-61,519","-74,794","-93,891","-282,890","-153,660","-158,973","-111,184","-218,234","-142,663","-155,872","-64,251","-7,886","-22,812","-23,922","-1,912","-24,226","-44,272","-39,806","22,249","-15,534","-20,762","-11,472","512","7,498","-3,491","-15,852","-8,516","-16,401","-10,436","-20,938","-22,469","67,340","-11,596","-13,523","-32,686","-81,847","-40,103","-43,892","-13,468","-190,330","-17,857","-44,614","-39,062","-400,000","-1,000,000","-900,000","-1,100,000","-800,000","-700,000","-700,000","-1,200,000","-400,000","-300,000","0"
TaxRateForCalcs,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.35","0.35","0.35","0.35","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4","0","0","0","0","0","0","0","0","0","0","0","0","0","-16","5.6","10.4","-2,550.8","0","0","0","0","0","40,000","40,000","40,000","40,000","0","0"
