name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
	TotalNonCurrentLiabilitiesNetMinorityInterest,"110,931,000","133,736,000","141,298,000","126,515,000","34,224,000","42,497,000","47,818,000","180,514,000","166,329,000"
		LongTermDebtAndCapitalLeaseObligation,"70,965,000","73,437,000","75,806,000","75,512,000",,,,"142,967,000","143,144,000"
			LongTermDebt,,,,,,,,"142,967,000","143,144,000"
			LongTermCapitalLeaseObligation,"70,965,000","73,437,000","75,806,000","75,512,000",,,,,
		EmployeeBenefits,"39,966,000","60,299,000","65,492,000","51,003,000","34,224,000","42,497,000","47,818,000","37,547,000","23,185,000"
TotalEquityGrossMinorityInterest,"1,824,330,000","1,818,054,000","1,731,753,000","761,135,000","659,693,000","534,137,000","424,395,000","156,061,000","236,967,000"
	TotalPartnershipCapital,,,,,,,,"135,213,000","216,229,000"
		GeneralPartnershipCapital,,,,,,,,"134,907,000","216,051,000"
	StockholdersEquity,"817,625,000","775,699,000","683,626,000","304,928,000","249,408,000","146,202,000","119,561,000","0","0"
		CapitalStock,"109,000","109,000","109,000","95,000","95,000","95,000","95,000",,
			CommonStock,"109,000","109,000","109,000","95,000","95,000","95,000","95,000",,
		AdditionalPaidInCapital,"587,243,000","578,118,000","525,118,000","205,561,000","188,751,000","121,266,000","120,278,000",,
		RetainedEarnings,"229,615,000","197,222,000","158,131,000","99,057,000","60,407,000","24,788,000","-790,000",,
		GainsLossesNotAffectingRetainedEarnings,"658,000","250,000","268,000","215,000","155,000","53,000","-22,000","306,000","178,000"
	MinorityInterest,"1,006,705,000","1,042,355,000","1,048,127,000","456,207,000","410,285,000","387,935,000","304,834,000","20,848,000","20,738,000"
TotalCapitalization,"817,625,000","775,699,000","683,626,000","304,928,000","249,408,000","146,202,000","119,561,000","278,180,000","359,373,000"
CommonStockEquity,"817,625,000","775,699,000","683,626,000","304,928,000","249,408,000","146,202,000","119,561,000","135,213,000","216,229,000"
CapitalLeaseObligations,"70,965,000","73,437,000","75,806,000","75,512,000",,,,,
NetTangibleAssets,"-161,042,000","-216,671,000","-319,479,000","293,266,000","237,125,000","133,084,000","105,609,000","-14,787,000","-15,622,000"
WorkingCapital,"-601,390,000","-556,742,000","-521,986,000","608,970,000","493,101,000","440,717,000","333,260,000","247,159,000","308,054,000"
InvestedCapital,"880,504,000","838,461,000","796,270,000","304,928,000","249,408,000","146,202,000","119,561,000","278,180,000","359,373,000"
TangibleBookValue,"-161,042,000","-216,671,000","-319,479,000","293,266,000","237,125,000","133,084,000","105,609,000","120,426,000","200,607,000"
TotalDebt,"133,844,000","136,199,000","188,450,000","75,512,000",,,,"142,967,000","143,144,000"
NetDebt,,,,,,,,"52,256,000","53,205,000"
ShareIssued,"61,141,306","60,782,690","55,735,256","40,335,938","38,437,500","29,237,500","29,237,500","26,612,500","26,612,500"
OrdinarySharesNumber,"61,141,306","60,782,690","55,735,256","40,335,938","38,437,500","29,237,500","29,237,500","26,612,500","26,612,500"
