name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993
				ChangeInPayable,"5,800,000","8,500,000","8,000,000","-5,200,000","-5,500,000","17,300,000","13,600,000","-3,700,000","2,900,000","-4,700,000","7,200,000","-21,700,000","-190,000","15,785,000","-5,492,000","-3,703,000","-1,032,000","-2,597,000","11,483,000","6,442,000","6,073,000","2,945,000","-11,725,000","-2,111,000","6,189,000","-9,845,000","-7,962,000","-472,000","24,534,000","-24,546,000","-42,620,000","-2,164,000","37,281,000","-11,485,000","17,541,000","22,960,000","8,305,000","18,914,000","4,901,000","9,680,000","-9,675,000","14,493,000","-1,215,000","-13,708,000","395,000","-4,469,000","7,330,000","15,186,000","-5,798,000","25,333,000","-8,206,000","4,388,000","3,609,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"5,800,000","8,500,000","8,000,000","-5,200,000","-5,500,000","17,300,000","13,600,000","-3,700,000","2,900,000","-4,700,000","7,200,000","-21,700,000","-190,000","15,785,000","-5,492,000","-3,703,000","-1,032,000","-2,597,000","11,483,000","6,442,000","6,073,000","2,945,000","-11,725,000","-2,111,000","6,189,000","-9,845,000","-7,962,000","-472,000","24,534,000","-24,546,000","-42,620,000","-2,164,000","37,281,000","-11,485,000","17,541,000","22,960,000","8,305,000","18,914,000","4,901,000","9,680,000","-9,675,000","14,493,000","-1,215,000","-13,708,000","395,000","-4,469,000","7,330,000","15,186,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"9,300,000","19,800,000","1,600,000","-14,900,000","2,800,000","-5,400,000","-1,500,000","19,400,000","-4,800,000","6,300,000","-6,400,000","-20,500,000","-82,083,000","30,190,000","29,648,000","50,245,000","12,961,000","-2,512,000","9,898,000","-603,000","-4,910,000","-9,643,000","22,016,000","-11,852,000","-1,729,000","9,342,000","-10,028,000","-8,940,000","13,076,000","-15,842,000","-11,422,000","-17,319,000","-1,227,000","-6,044,000","-14,038,000","37,687,000","8,194,000","3,994,000",,,,"-3,792,000","-12,130,000","4,013,000","19,986,000","14,214,000","-4,413,000","110,000","40,268,000","-2,107,000","8,889,000","5,914,000","10,744,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,339,000","-2,626,000","361,000",,,"-100,000","-2,900,000","-100,000","400,000","600,000","-700,000","-300,000",,,"200,000","-600,000","200,000","-100,000",,,,,,,"-100,000","-200,000","400,000","-300,000",,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,056,000","-1,583,000","12,235,000","-332,000","2,111,000","5,361,000","-15,647,000","6,456,000","-5,762,000","4,720,000","521,000","474,000","-2,045,000","4,514,000","-28,012,000","-825,000","4,446,000","9,105,000","3,269,000","-256,000","173,000","3,288,000","374,000","1,239,000","767,000","2,012,000","771,000","1,033,000","-6,416,000","5,599,000","-2,588,000","1,987,000","923,000","-1,166,000","-5,978,000","6,434,000","2,200,000","3,700,000","-1,400,000","1,600,000","-700,000","1,100,000","-1,600,000","1,000,000","0","900,000","-400,000","-800,000",,,,,"0","-100,000",,,,,,,,,
			ChangeInOtherWorkingCapital,"-16,300,000","-10,100,000","4,200,000","2,700,000","-13,100,000","6,500,000","5,900,000","-2,100,000","-5,800,000","-2,700,000","1,200,000","7,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,886,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,"3,600,000","0","0","0","3,600,000","-22,800,000",,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-487,100,000","-294,500,000","-51,500,000","-32,000,000","-109,100,000","-289,700,000","-33,800,000","-16,000,000","-334,700,000","-31,700,000","-68,200,000","-52,300,000","-34,593,000","-13,752,000","-76,490,000","-102,265,000","-30,088,000","-296,071,000","-63,424,000","-34,304,000","-37,096,000","-40,477,000","-19,522,000","-48,155,000","42,829,000","4,276,000","-12,437,000","-42,571,000","-52,865,000","3,489,000","140,890,000","-107,651,000","14,996,000","-80,375,000","-70,930,000","-105,956,000","-109,353,000","-85,356,000","-79,289,000","-106,309,000","-72,609,000","-30,835,000","-48,804,000","-295,893,000","-85,106,000","-101,006,000","-33,920,000","-83,202,000","-69,909,000","-254,253,000","-324,372,000","-114,853,000","-14,488,000","-5,796,000","-27,296,000","-127,263,000","-24,887,000","29,725,000","27,984,000","8,431,000","-58,778,000","14,343,000","21,653,000","-74,932,000","-17,485,000","-43,566,000","-52,840,000","-47,233,000","-56,747,000","-39,652,000","-62,753,000","-40,991,000","-50,114,000","-10,830,000","-23,590,000","-27,816,000","-16,312,000","-34,495,000","-30,640,000","-29,851,000","-82,683,000","2,216,000","-7,696,000","-28,723,000","26,919,000","63,238,000","-9,882,000","-76,862,000","-42,550,000","-208,800,000","-13,400,000","-9,800,000","-20,400,000","-14,500,000","-6,300,000","-4,100,000","-6,100,000","-3,500,000","-4,800,000","-800,000","-1,600,000","-100,000","-3,500,000","-1,300,000","-4,400,000","-3,700,000","-4,800,000","0","2,000,000","-2,200,000","1,100,000","-1,700,000","-2,700,000","-4,000,000","-1,800,000","4,200,000","-5,400,000"
	CashFlowFromContinuingInvestingActivities,"-487,100,000","-294,500,000","-51,500,000","-32,000,000","-109,100,000","-286,700,000","-36,500,000","-16,000,000","-334,700,000","-31,700,000","-68,200,000","-52,300,000","-34,593,000","-13,752,000","-76,490,000","-102,265,000","-30,088,000","-296,071,000","-63,424,000","-34,304,000","-37,096,000","-40,477,000","-19,522,000","-48,155,000","42,829,000","4,276,000","-12,437,000","-42,571,000","-52,865,000","3,489,000","140,890,000","-107,651,000","14,996,000","-80,375,000","-70,930,000","-105,956,000","-109,353,000","-85,356,000","-79,289,000","-106,309,000","-72,609,000","-30,835,000","-48,804,000","-295,893,000","-85,106,000","-101,006,000","-33,920,000","-83,202,000","-69,909,000","-254,253,000","-324,372,000","-114,853,000","-14,488,000","-5,796,000","-27,296,000","-127,263,000","-24,887,000","29,725,000","27,984,000","8,431,000","-58,778,000","14,343,000","21,653,000","-74,932,000","-17,485,000","-43,566,000","-52,840,000","-47,233,000","-56,747,000","-39,652,000","-62,753,000","-40,991,000","-50,114,000","-10,830,000","-23,590,000","-27,816,000","-16,312,000","-34,495,000","-30,640,000","-29,851,000","-82,683,000","2,216,000","-7,696,000","-28,723,000","26,919,000","63,238,000","-9,882,000","-76,862,000","-42,550,000","-208,800,000","-13,400,000","-9,800,000","-20,400,000","-14,500,000","-6,300,000","-4,100,000","-6,100,000","-3,500,000","-4,800,000","-800,000","-1,600,000","-100,000","-3,500,000","-1,300,000","-4,400,000","-3,700,000","-4,800,000","0","2,000,000","-2,200,000","1,100,000","-1,700,000","-2,700,000","-4,000,000","-1,800,000","4,200,000","-5,400,000"
		NetPPEPurchaseAndSale,"-613,000,000","-101,200,000","-140,100,000","-208,000,000","-163,700,000","-136,400,000","-144,000,000","-113,400,000","-67,400,000","-67,800,000","-57,300,000","-42,000,000","-35,864,000","-33,165,000","-36,712,000","-36,359,000","-57,179,000","-43,053,000","-48,719,000","-36,123,000","-29,752,000","-20,809,000","-15,803,000","-19,172,000","-20,229,000","-15,065,000","-29,548,000","-49,880,000","-47,720,000","-44,840,000","-49,912,000","-63,403,000","-58,943,000","-36,141,000","-49,676,000","-33,680,000","-22,062,000","-24,976,000","-17,579,000","-12,550,000","-19,562,000","-22,165,000","-19,076,000","-33,960,000","-47,648,000","-62,846,000","-64,738,000","-61,648,000","-40,768,000","-66,104,000","-41,326,000","-20,198,000","-14,557,000","-5,390,000","-21,338,000","-13,829,000","-19,956,000","-24,661,000","-11,568,000","-12,918,000","-12,290,000","-12,764,000","-28,274,000","-35,125,000","-24,188,000","-24,832,000","-18,889,000","-12,310,000","-21,661,000","-36,949,000","-47,668,000","-34,632,000","-28,573,000","-11,303,000","-19,263,000","-18,133,000","-20,828,000","-15,951,000","-23,316,000","-16,913,000","-12,809,000","-6,340,000","-10,163,000","-11,602,000","-17,878,000","-30,805,000","-12,193,000","-45,195,000","-30,476,000","-24,671,000","-13,200,000","-9,700,000","-15,800,000","-14,400,000","-6,200,000","-4,000,000","-6,000,000","-3,400,000","-4,600,000","-800,000","-1,400,000","-1,700,000","-3,700,000","-1,200,000","-4,200,000","-3,800,000","-4,600,000","-2,000,000","-900,000","-400,000","-800,000","-1,400,000","-800,000","-600,000","-300,000","-100,000","-500,000"
			PurchaseOfPPE,"-712,000,000","-133,900,000","-142,300,000","-259,300,000","-176,500,000","-136,500,000","-143,500,000","-114,000,000","-68,200,000","-67,900,000","-59,000,000","-42,000,000","-35,878,000","-33,217,000","-36,716,000","-36,589,000","-57,255,000","-43,211,000","-48,772,000","-36,450,000","-30,033,000","-21,684,000","-15,874,000","-19,337,000","-20,326,000","-17,888,000","-31,921,000","-49,883,000","-47,883,000","-44,902,000","-49,929,000","-63,446,000","-58,943,000","-36,164,000","-49,770,000","-33,680,000","-22,062,000","-24,976,000","-17,833,000","-12,597,000","-19,809,000","-22,168,000","-19,076,000","-33,962,000","-47,852,000","-62,846,000","-64,738,000","-61,649,000","-40,786,000","-66,012,000","-41,437,000","-20,389,000","-14,689,000","-5,391,000","-21,356,000","-13,847,000","-20,375,000","-25,655,000","-11,595,000","-12,943,000","-12,662,000","-12,875,000","-28,274,000","-35,192,000","-24,150,000","-25,506,000","-19,256,000","-12,470,000","-22,039,000","-37,256,000","-47,868,000","-34,657,000","-28,573,000","-11,307,000","-19,256,000","-18,144,000","-21,463,000","-15,951,000","-23,316,000","-16,913,000","-13,530,000","-6,340,000","-10,163,000","-11,602,000","-18,001,000","-30,805,000","-12,193,000","-45,195,000","-30,476,000","-24,671,000","-13,200,000","-9,700,000","-15,800,000","-14,400,000","-6,400,000","-4,000,000","-6,000,000","-3,600,000","-4,900,000","-800,000","-1,400,000","-1,700,000","-3,700,000","-1,200,000","-4,200,000","-3,800,000","-4,700,000","-2,000,000","-900,000","-400,000","-800,000","-1,400,000","-800,000","-600,000","-300,000","-100,000","-500,000"
			SaleOfPPE,"99,000,000","32,700,000","2,200,000","51,300,000","12,800,000","100,000","-500,000","600,000","800,000","100,000","1,700,000","0","14,000","52,000","4,000","230,000","76,000","158,000","53,000","327,000","281,000","875,000","71,000","165,000","97,000","2,823,000","2,373,000","3,000","163,000","62,000","17,000","43,000","0","23,000","94,000","0","0","0","254,000","47,000","247,000","3,000","0","2,000","204,000","0","0","1,000","18,000","-92,000","111,000","191,000","132,000","1,000","18,000","18,000","419,000","994,000","27,000","25,000","372,000","111,000","0","67,000","-38,000","674,000","367,000","160,000","378,000","307,000","200,000","25,000","0","4,000","-7,000","11,000",,,,,,,,,,,,,,,,,"0","0",,,"0","200,000",,,,,,,"0","0",,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,"-6,500,000","-1,600,000","-1,600,000","-1,000,000","-2,300,000","-1,700,000","0","-1,900,000","-2,000,000","-1,900,000","-2,200,000","-1,100,000","-1,452,000","-3,687,000","-2,308,000","-3,153,000","-2,202,000","-2,981,000","-2,456,000","-2,476,000","-3,529,000","-3,040,000","-3,584,000","-2,252,000","-3,409,000","-3,406,000","-3,314,000","-4,314,000","-4,941,000","-4,946,000","-4,798,000","-4,806,000","-5,428,000","-4,709,000","-5,277,000","-4,769,000","-5,064,000","-5,773,000","-4,473,000","-5,548,000","-5,245,000","-3,916,000","-3,884,000","-4,159,000","-3,931,000","-3,622,000","-3,127,000","-2,072,000","-1,899,000","-2,563,000","-2,669,000","-2,142,000","-2,379,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-6,500,000","-1,600,000","-1,600,000","-1,000,000","-2,300,000","-1,700,000","0","-1,900,000","-2,000,000","-1,900,000","-2,200,000","-1,100,000","-1,452,000","-3,687,000","-2,308,000","-3,153,000","-2,202,000","-2,981,000","-2,456,000","-2,476,000","-3,529,000","-3,040,000","-3,584,000","-2,252,000","-3,409,000","-3,406,000","-3,314,000","-4,314,000","-4,941,000","-4,946,000","-4,798,000","-4,806,000","-5,428,000","-4,709,000","-5,277,000","-4,769,000","-5,064,000","-5,773,000","-4,473,000","-5,548,000","-5,245,000","-3,916,000","-3,884,000","-4,159,000","-3,931,000","-3,622,000","-3,127,000","-2,072,000","-1,899,000","-2,563,000","-2,669,000","-2,142,000","-2,379,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"132,100,000",,,,"7,100,000",,,,,,,,"219,000,000",,,,"-2,042,000",,,,"0","2,775,000","0","-2,775,000","0","0","0","-12,513,000",,,,,,,,,"0",,,"0","1,403,000","0","0","-456,008,000","0","-13,159,000","0","0","0","-8,773,000","0","-57,050,000","0","60,000,000",,,,,,,"-78,031,000","-1,274,000","-40,000","-43,794,000",,,,,,,,,"-10,579,000",,,,,,,,,,,,"-38,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,,,"0",,,,"-2,042,000",,,,"0","2,775,000","0","-2,775,000","0","0","0","-12,513,000",,,,,,,,,"0",,,"0","1,403,000","0","0","-456,008,000","0","-13,159,000","0","0","0","-8,773,000","0","-57,050,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,"132,100,000",,,,"7,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"300,000","-316,700,000","90,200,000","177,000,000","49,800,000","-185,200,000","107,500,000","99,300,000","-265,300,000","38,000,000","-8,700,000","-9,200,000","-216,277,000","23,100,000","-37,470,000","-62,753,000","31,335,000","177,083,000","-12,249,000","4,295,000","-3,815,000","-19,403,000","-135,000","-23,956,000","66,467,000","22,747,000","20,425,000","24,136,000","-204,000","53,275,000","195,600,000","-39,442,000","79,367,000","-39,525,000","-15,977,000","-67,507,000","-82,227,000","-54,607,000","-57,237,000","-88,211,000","-49,205,000","-4,754,000","-25,844,000","198,234,000","-33,527,000","-21,379,000","33,945,000","-19,482,000","-27,242,000","-176,813,000","-280,377,000","-35,463,000","2,448,000","10,261,000","-5,958,000","-53,434,000","-4,931,000","54,386,000","39,552,000","21,349,000","31,543,000","28,381,000","49,884,000","4,070,000","7,030,000","-22,903,000","-31,447,000","-33,258,000","-34,067,000","4,587,000","-14,383,000","-5,445,000","-10,152,000","1,274,000","-3,640,000","-6,093,000","5,641,000","-18,000,000","-5,198,000","-13,203,000","-69,366,000","10,000,000","10,716,000","-16,953,000","45,501,000","101,294,000","24,298,000","-31,603,000","-6,206,000",,,,,,,,,,,,"0","1,600,000",,,"0","100,000","0","2,000,000","3,100,000","-1,800,000","2,000,000","0","-1,900,000","-3,300,000","-1,400,000","4,300,000",
			PurchaseOfInvestment,"-541,100,000","-378,400,000","-21,100,000","-8,700,000","-132,900,000","-256,300,000","-20,100,000","-65,700,000","-408,200,000","-129,900,000","-161,300,000","-134,000,000","-265,524,000","-41,007,000","-64,826,000","-145,843,000","-26,065,000","-16,296,000","-40,720,000","-117,607,000","-30,991,000","-44,392,000","-18,273,000","-106,749,000","-28,095,000","-23,531,000","-47,569,000","-121,628,000","-94,919,000","-58,991,000","-105,391,000","-171,067,000","-115,419,000","-163,602,000","-150,487,000","-196,312,000","-190,583,000","-169,857,000","-184,426,000","-179,601,000","-110,835,000","-88,820,000","-64,928,000","-80,874,000","-73,048,000","-114,600,000","-77,758,000","-117,114,000","-79,292,000","-225,374,000","-294,722,000","-61,435,000","-1,655,000","-3,277,000","-73,439,000","-138,688,000","-298,713,000","-82,253,000","-30,618,000","-2,151,000","-27,981,000","-47,731,000","-49,166,000","-42,730,000","-32,845,000","-67,744,000","-51,697,000","-59,884,000","-81,732,000","-22,497,000","-35,393,000","-42,132,000","-41,985,000","-29,923,000","-29,990,000","-26,785,000","-29,650,000","-29,100,000","-46,981,000","-13,203,000","-77,263,000","0","-11,323,000","-43,982,000","118,875,000","-63,064,000","-13,169,000","-50,613,000","-23,954,000",,,,,,,,,,,,,,,,,,,,"-100,000","-2,000,000","0","-100,000","-3,800,000","-3,300,000","-5,000,000","-1,400,000",
			SaleOfInvestment,"541,400,000","61,700,000","111,300,000","185,700,000","182,700,000","71,100,000","127,600,000","165,000,000","142,900,000","167,900,000","152,600,000","124,800,000","49,247,000","64,107,000","27,356,000","83,090,000","57,400,000","193,379,000","28,471,000","121,902,000","27,176,000","24,989,000","18,138,000","82,793,000","94,562,000","46,278,000","67,994,000","145,764,000","94,715,000","112,266,000","300,991,000","131,625,000","194,786,000","124,077,000","134,510,000","128,805,000","108,356,000","115,250,000","127,189,000","91,390,000","61,630,000","84,066,000","39,084,000","279,108,000","39,521,000","93,221,000","111,703,000","97,632,000","52,050,000","48,561,000","14,345,000","25,972,000","4,103,000","13,538,000","67,481,000","85,254,000","293,782,000","136,639,000","70,170,000","23,500,000","59,524,000","76,112,000","99,050,000","46,800,000","39,875,000","44,841,000","20,250,000","26,626,000","47,665,000","27,084,000","21,010,000","36,687,000","31,833,000","31,197,000","26,350,000","20,692,000","35,291,000","11,100,000",,,"7,897,000","10,000,000","22,039,000","27,029,000","-73,374,000","164,358,000","37,467,000","19,010,000",,,,,,,,,,,,,"0","1,600,000",,,"0","100,000","0","2,000,000","3,200,000","200,000","2,000,000","100,000","1,900,000","0","3,600,000","5,700,000",
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-60,000,000",,,,,,,,"-83,000",,,"-2,504,000","-1,665,000","-1,019,000","-7,290,000","-702,000","-914,000","-810,000","-696,000","-687,000","-3,590,000","-1,125,000","-544,000","-2,126,000","265,000","-508,000","-1,444,000","-8,249,000","-168,000","-666,000","-5,343,000","-21,987,000","-64,000",,,"-200,000","-100,000","-100,000","-100,000","-100,000","-100,000","-100,000","-100,000",,,"-200,000","0","0","-100,000","-200,000","0",,,"-200,000","0","-100,000","-300,000","0","-100,000",,,"0"
	CashFromDiscontinuedInvestingActivities,"0","0","0","0","0","-3,000,000",,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"614,800,000","623,300,000","7,900,000","-22,900,000","6,500,000","483,100,000","11,400,000","3,100,000","449,900,000","-100,000","9,100,000","5,400,000","63,490,000","53,276,000","4,181,000","285,553,000","6,381,000","207,690,000","29,431,000","-831,000","-450,000","-23,219,000","-72,164,000","-8,245,000","-56,637,000","5,576,000","-56,998,000","-59,800,000","-99,753,000","-63,991,000","-151,841,000","4,232,000","-88,223,000","19,940,000","53,418,000","34,407,000","59,602,000","38,694,000","2,328,000","5,328,000","-10,990,000","1,449,000","494,000","2,355,000","778,000","4,514,000","29,590,000","9,664,000","25,180,000","45,880,000","89,440,000","459,299,000","17,121,000","3,628,000","2,698,000","1,204,000","-45,868,000","48,014,000","5,834,000","8,409,000","6,826,000","270,000","-10,057,000","-5,100,000","4,495,000","14,395,000","7,384,000","1,163,000","5,536,000","-34,596,000","43,868,000","4,309,000","-20,315,000","5,851,000","-9,156,000","259,000","8,732,000","156,000","3,696,000","116,000","-3,727,000","-1,683,000","1,803,000","-9,455,000","3,287,000","-26,606,000","4,216,000","1,641,000","3,287,000","267,390,000","1,200,000","1,000,000","1,000,000","47,900,000","3,000,000","-1,800,000","3,300,000","1,600,000","4,600,000","800,000","600,000","300,000","100,000","-100,000","100,000","100,000","5,900,000","14,800,000","200,000","-400,000","100,000","300,000","100,000","0","0","0","200,000"
	CashFlowFromContinuingFinancingActivities,"614,800,000","623,300,000","7,900,000","-22,900,000","6,500,000","483,100,000","11,400,000","3,100,000","449,900,000","-100,000","9,100,000","5,400,000","63,490,000","53,276,000","4,181,000","285,553,000","6,381,000","207,690,000","29,431,000","-831,000","-450,000","-23,219,000","-72,164,000","-8,245,000","-56,637,000","5,576,000","-56,998,000","-59,800,000","-99,753,000","-63,991,000","-151,841,000","4,232,000","-88,223,000","19,940,000","53,418,000","34,407,000","59,602,000","38,694,000","2,328,000","5,328,000","-10,990,000","1,449,000","494,000","2,355,000","778,000","4,514,000","29,590,000","9,664,000","25,180,000","45,880,000","89,440,000","459,299,000","17,121,000","3,628,000","2,698,000","1,204,000","-45,868,000","48,014,000","5,834,000","8,409,000","6,826,000","270,000","-10,057,000","-5,100,000","4,495,000","14,395,000","7,384,000","1,163,000","5,536,000","-34,596,000","43,868,000","4,309,000","-20,315,000","5,851,000","-9,156,000","259,000","8,732,000","156,000","3,696,000","116,000","-3,727,000","-1,683,000","1,803,000","-9,455,000","3,287,000","-26,606,000","4,216,000","1,641,000","3,287,000","267,390,000","1,200,000","1,000,000","1,000,000","47,900,000","3,000,000","-1,800,000","3,300,000","1,600,000","4,600,000","800,000","600,000","300,000","100,000","-100,000","100,000","100,000","5,900,000","14,800,000","200,000","-400,000","100,000","300,000","100,000","0","0","0","200,000"
		NetIssuancePaymentsOfDebt,"749,500,000","749,800,000","-100,000","-100,000","-100,000","-100,000","-100,000","-100,000","430,300,000","-300,000","-100,000","0","0","0","0","283,000,000","-24,000,000","192,000,000","-17,000,000","-4,000,000","-8,000,000","-17,000,000","-17,000,000","27,000,000","-65,000,000","20,000,000","-2,000,000","7,000,000","50,000,000","0","105,000,000","45,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-321,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000","-9,800,000","0","1,300,000","4,300,000","1,100,000",,,,,,,,,,,,,"100,000","300,000",,,,,"0"
			NetLongTermDebtIssuance,"749,500,000","749,800,000","-100,000","-100,000","-100,000","-100,000","-100,000","-100,000","430,300,000","-300,000","-100,000","0","0","0","0","283,000,000","-24,000,000","192,000,000","-17,000,000","-4,000,000","-8,000,000","-17,000,000","-17,000,000","27,000,000","-65,000,000","20,000,000","-2,000,000","7,000,000","50,000,000","0","105,000,000","45,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"770,000,000","750,000,000","0","20,000,000","0",,,,"575,000,000","0","0","0","0","0","0","670,000,000","115,000,000","395,000,000","65,000,000","95,000,000","95,000,000","128,000,000","135,000,000","110,000,000","115,000,000","170,000,000","173,000,000","195,000,000","255,000,000","175,000,000","205,000,000","60,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-20,500,000","-200,000","-100,000","-20,100,000","-100,000","-30,100,000","-100,000","-100,000","-144,700,000","-300,000","-100,000","0","0","0","0","-387,000,000","-139,000,000","-203,000,000","-82,000,000","-99,000,000","-103,000,000","-145,000,000","-152,000,000","-83,000,000","-180,000,000","-150,000,000","-175,000,000","-188,000,000","-205,000,000","-175,000,000","-100,000,000","-15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"21,300,000","200,000","10,800,000","700,000","9,600,000","490,900,000","22,700,000","16,500,000","45,400,000","1,700,000","10,700,000","18,600,000","85,052,000","53,276,000","4,181,000","15,491,000","30,381,000","15,690,000","46,431,000","5,019,000","7,553,000","-3,444,000","-55,153,000","-35,257,000","8,363,000","-14,424,000","-55,007,000","-66,803,000","-149,492,000","-63,996,000","-257,044,000","-42,216,000","-89,062,000","16,397,000","44,231,000","28,741,000","51,848,000","35,175,000","2,253,000","5,286,000","-11,004,000","1,387,000","554,000","2,094,000","789,000","3,639,000","23,287,000","6,690,000","20,239,000","44,625,000","75,986,000","457,227,000","16,548,000","3,738,000","2,553,000","1,098,000","-44,971,000","43,212,000","5,248,000","7,433,000","6,077,000","591,000","-9,859,000","-5,100,000","4,495,000","14,395,000","7,384,000","1,163,000","5,536,000","-34,596,000","43,868,000","4,309,000","-20,315,000","5,851,000","-9,156,000","259,000","8,732,000","156,000","3,696,000","116,000","-3,727,000","-1,683,000","1,803,000","-9,455,000","3,287,000","-27,280,000","4,890,000","1,641,000","3,334,000","267,390,000","1,200,000","1,000,000","1,100,000","57,800,000","2,900,000","-3,000,000","-1,000,000","500,000","1,300,000","800,000","600,000",,,"-100,000","100,000","100,000","5,900,000","14,800,000",,,,,,,,,"300,000"
