name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
		OtherEquityInterest,"-29,002,000","-29,461,000","-29,921,000","-30,380,000","-30,840,000","-31,299,000","-31,759,000","-32,218,000","-32,678,000","-33,137,000","-33,838,000","-9,793,000","-9,942,000","-10,091,000","-10,239,000","-10,388,000","-10,536,000","-10,685,000","-10,833,000","-10,982,000","-11,130,000","-11,278,000","-11,575,000","-11,872,000",,
TotalCapitalization,"738,958,000","769,131,000","769,880,000","827,046,000","829,625,000","844,444,000","869,211,000","859,539,000","890,200,000","870,833,000","904,569,000","616,110,000","627,195,000","621,309,000","593,387,000","566,014,000","571,221,000","589,849,000","606,967,000","571,752,000","532,853,000","524,503,000","523,034,000","519,386,000","461,478,000","440,286,000"
CommonStockEquity,"649,065,000","679,261,000","680,032,000","705,471,000","698,073,000","696,314,000","694,103,000","684,455,000","675,139,000","665,794,000","659,554,000","371,118,000","363,448,000","357,574,000","353,345,000","348,576,000","344,857,000","343,484,000","340,601,000","336,635,000","332,735,000","329,384,000","327,914,000","324,290,000","191,881,000","190,688,000"
NetTangibleAssets,"531,290,000","568,027,000","570,291,000","595,991,000","590,285,000","597,309,000","599,448,000","593,385,000","586,542,000","572,807,000","567,370,000","276,227,000","265,843,000","256,890,000","315,871,000","312,027,000","308,486,000","308,895,000","306,706,000","302,781,000","298,333,000","295,466,000","298,773,000","297,972,000","165,900,000","164,056,000"
InvestedCapital,"738,958,000","769,131,000","769,880,000","827,046,000","829,625,000","879,444,000","964,211,000","1,059,539,000","994,200,000","1,053,833,000","964,569,000","714,110,000","753,195,000","911,309,000","618,387,000","636,014,000","571,221,000","633,849,000","616,967,000","601,752,000","607,853,000","604,503,000","573,034,000","519,386,000","461,478,000","440,286,000"
TangibleBookValue,"531,290,000","568,027,000","570,291,000","595,991,000","590,285,000","597,309,000","599,448,000","593,385,000","586,542,000","572,807,000","567,370,000","276,227,000","265,843,000","256,890,000","315,871,000","312,027,000","308,486,000","308,895,000","306,706,000","302,781,000","298,333,000","295,466,000","298,773,000","297,972,000","165,900,000","164,056,000"
TotalDebt,"89,893,000","89,870,000","89,848,000","121,575,000","131,552,000","183,130,000","270,108,000","375,084,000","319,061,000","388,039,000","305,015,000","342,992,000","389,747,000","553,735,000","265,042,000","287,438,000","226,364,000","290,365,000","276,366,000","265,117,000","275,118,000","275,119,000","245,120,000","195,096,000","269,597,000","249,598,000"
NetDebt,,,,,,,"132,590,000","126,112,000","83,641,000","176,423,000","66,384,000","264,285,000","288,192,000","448,214,000","169,945,000","154,942,000","119,054,000","209,574,000","181,561,000","163,520,000","172,719,000","224,904,000","225,865,000","164,958,000","155,338,000","208,946,000"
ShareIssued,"59,832,421","59,083,982","59,083,187","59,086,187","59,086,187","58,834,970","58,480,543","58,489,222","58,489,222","58,489,222","58,500,785","58,628,643","58,605,109","58,611,121","58,504,040","58,641,883","58,641,883","58,641,883","58,641,884","57,669,827","57,669,827","57,669,827","57,669,827","57,669,827","57,669,827","57,669,827"
OrdinarySharesNumber,"51,257,696","52,390,478","53,232,110","55,735,623","56,228,762","57,205,458","58,342,464","58,418,021","58,418,021","58,418,021","58,429,584","58,482,002","58,458,468","58,464,480","58,357,399","58,570,786","58,570,786","58,615,132","58,641,884","57,669,827","57,669,827","57,669,827","57,669,827","57,669,827","57,669,827","57,669,827"
TreasurySharesNumber,"8,574,725","6,693,504","5,851,077","3,350,564","2,857,425","1,629,512","138,079","71,201","71,201","71,201","71,201","146,641","146,641","146,641","146,641","71,097","71,097","26,751",,,,,,,,
