name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002
			PurchaseOfPPE,"-12,590,000","-3,744,000","-4,440,000","-2,674,000","-1,732,000","-2,366,000","-4,324,000","-2,309,000","-2,958,000","-7,639,000","-3,143,000","-9,244,000","-1,153,000","-4,493,000","-3,766,000","-5,452,000","-3,386,000","-7,917,000","-12,786,000","-3,200,000","-3,916,000","-2,938,000","-2,618,000","-2,092,000","-3,067,000","-6,383,000","-3,934,000","-4,997,000","-2,311,000","-3,212,000","-7,872,000","-3,289,000","-6,808,000","-6,416,000","-5,962,000","-3,274,000","-4,173,000","-2,466,000","-1,753,000","-2,410,000","-1,800,000","-1,152,000","-4,783,000","-1,169,000","-1,519,000","-2,163,000","-3,384,000","-1,378,000","-3,078,000","-1,706,000","-1,442,000","-1,582,000","-668,000","-829,000","-2,098,000","-628,000","-1,845,000","-1,568,000","-2,005,824","-2,662,372","-2,180,340","-1,812,522","-4,255,806","-1,152,297","-392,145","-1,068,284","-409,916","-981,997","-1,292,393","-800,109","-122,970","-498,576","-607,081","-862,307","-324,446","-387,102","-434,134","-1,308,456","-391,254"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"0","0","0","0","0","-647,000","0","0","0","0","0","0","0","-26,433,000","4,905,000",,,"0","0","307,000","3,920,000","89,077,000","6,720,000","-1,785,000","-40,158,000","-25,018,000","0",,,,"0",,,,"0","0","0","0","-100,342,000","0","0","-48,653,000","-985,000","0","0","0","-13,000","0","-504,000","-22,600,000","0","0","0","-100,000","-250,000",,,,"0",,,,,,,"-15,318,806",,,,"-17,735,629",,,,,,,,,
			PurchaseOfBusiness,"0","0","0","0","0","-647,000","0","0","0","0","0","0","0","-57,610,000",,,,,,"0","0","0","6,720,000","-1,785,000","-40,158,000","-25,018,000","0",,,,"0",,,,"0","0","0","0","-100,342,000","0","0","-48,653,000","-985,000","0","0","0","-13,000","0","-504,000","-22,600,000","0","0","0","-100,000","-250,000",,,,"0",,,,,,,"-15,318,806",,,,"-17,735,629",,,,,,,,,
			SaleOfBusiness,,,,,,,"0","0","0","0","0","0","0","31,177,000","4,905,000",,,"0","0","307,000","3,920,000","89,077,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-43,521,000","-746,000","-9,636,000","135,000","-33,274,000","764,000","-16,205,000","-18,821,000","32,540,000","648,000","-384,000","31,738,000","39,000","-39,676,000","-13,176,000","25,646,000","2,176,000","-13,828,000","-478,000","1,245,000","3,330,000","-662,000","-9,073,000","1,082,000","3,269,000","5,568,000","1,094,000","12,397,000","2,157,000","-1,516,000","-313,742,000","-160,572,000","-102,081,000","-150,087,000","-92,415,000","-138,854,000","-194,958,000","-212,389,000","-414,531,000","-236,145,000","208,014,000","-14,406,000","77,581,000",,,,,"-31,633,000","-33,122,000","-49,022,000","-32,583,000","-36,287,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-112,436,000","-1,521,000","-36,430,000","-10,755,000",,"-159,328,000","-17,664,000","-19,248,000","-172,569,000","-271,845,000","-621,000","-22,000","-32,000","-82,616,000","-18,230,000","-9,221,000","-1,247,000","-13,924,000","-3,119,000","0","0","-3,569,000","-5,672,000","-380,000","0","0","-2,572,000","-2,506,000","-302,000","-42,705,000","-339,563,000","-160,572,000","-102,081,000","-150,087,000","-92,415,000","-138,854,000","-194,958,000","-212,389,000","-127,624,000",,,"-108,176,000",,,,,,"-88,984,000","-84,608,000","-100,266,000","-71,907,000","-74,318,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"68,915,000","775,000","26,794,000","10,890,000","30,456,000","764,000","1,459,000","427,000","40,857,000","648,000","237,000","31,760,000","71,000","42,940,000","5,054,000","34,867,000","3,423,000","96,000","2,641,000","1,245,000","3,330,000","2,907,000","-3,401,000","1,462,000","3,269,000","5,568,000","3,666,000","14,903,000","2,459,000","41,189,000",,,,,,,,"120,671,000","91,142,000","93,299,000","99,838,000","93,770,000","77,581,000",,,,,"57,351,000","51,486,000","51,244,000","39,324,000","38,031,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"175,834,000","130,819,000","50,621,000","-114,313,000","108,707,000","169,231,000","-36,935,000","105,520,000","100,675,000","-35,189,000","-204,582,000","-77,872,000","-63,690,000","-42,297,000","-312,578,000","-73,383,000","-29,460,000","42,968,000","-189,387,000","-19,931,000","-104,112,000","-40,797,000","23,777,000","9,389,000","-33,334,000","-143,768,000","-64,062,000","-169,565,000","-34,470,000","-12,484,000","-118,933,000","-12,155,000","34,675,000","-14,690,000","17,783,000","-18,659,000","-67,131,000","-91,718,000","279,973,000","-100,056,000","-229,388,000","0","-84,837,000","-265,977,000","-12,523,000","-35,662,000","-24,091,000","0","0","0","0","0","-47,992,000","-12,770,000","-28,400,000","-20,063,000","-37,613,000","-67,457,000","-83,820,464","-37,828,089","-45,079,630","-17,120,916","-14,684,025","-14,325,767","-22,909,130","19,116,097","-76,398,199","-17,392,009","-25,229,022","39,530,134","-33,827,175","958,554","-642,499","-3,059,229","-2,732,139","-3,147,861","-12,270,336","-8,891,986","-10,393,713"
FinancingCashFlow,"-182,504,000","-112,647,000","-46,150,000","84,748,000","-108,455,000","-192,955,000","53,766,000","-112,916,000","-265,092,000","72,142,000","171,892,000","10,794,000","51,373,000","105,464,000","291,289,000","55,609,000","18,666,000","-70,638,000","196,414,000","37,714,000","151,894,000","-90,324,000","3,187,000","-75,834,000","23,116,000","146,793,000","7,005,000","146,808,000","35,607,000","-52,954,000","44,811,000","603,996,000","-2,463,000","1,615,000","-11,404,000","12,022,000","36,474,000","42,710,000","72,519,000","-42,126,000","6,263,000","44,049,000","-40,168,000","9,492,000","-40,844,000","-11,146,000","8,110,000","-1,057,000","-7,819,000","48,545,000","13,298,000","17,666,000","24,315,000","53,000","984,000","33,425,000","17,518,000","49,239,000","69,006,831","16,935,275","18,264,160","-13,763","1,417,838","-83,598","356,666","-12,370,359","15,514,020","151,291","190,291","735,816","642,646","-61,315","-128,755","671,157","639,968","288,123","469,739","-9,148","15,466,728"
	CashFlowFromContinuingFinancingActivities,"-182,504,000","-112,647,000","-46,150,000","84,748,000","-108,455,000","-192,955,000","53,766,000","-112,916,000","-265,092,000","72,142,000","171,892,000","10,794,000","51,373,000","105,464,000","291,289,000","55,609,000","18,666,000","-70,638,000","196,414,000","37,714,000","151,894,000","-90,324,000","3,187,000","-75,834,000","23,116,000","146,793,000","7,005,000","146,808,000","35,607,000","-52,954,000","44,811,000","603,996,000","-2,463,000","1,615,000","-11,404,000","12,022,000","36,474,000","42,710,000","72,519,000","-42,126,000","6,263,000","44,049,000","-40,168,000","9,492,000","-40,844,000","-11,146,000","8,110,000","-1,057,000","-7,819,000","48,545,000","13,298,000","17,666,000","24,315,000","53,000","984,000","33,425,000","17,518,000","49,239,000","69,006,831","16,935,275","18,264,160","-13,763","1,417,838","-83,598","356,666","-12,370,359","15,514,020","151,291","190,291","735,816","642,646","-61,315","-128,755","671,157","639,968","288,123","469,739","-9,148","15,466,728"
		NetIssuancePaymentsOfDebt,"79,641,000","-50,939,000","86,408,000","142,704,000","-98,532,000","-183,752,000","73,919,000","-94,397,000","-263,919,000","85,159,000","183,166,000","-20,666,000","37,013,000","99,740,000","290,129,000","61,829,000","21,625,000","-49,467,000","194,157,000","37,798,000","207,119,000","-88,767,000","8,994,000","-96,100,000","19,347,000","150,589,000","84,624,000","141,097,000","40,957,000","13,182,000","74,135,000","603,938,000","-2,500,000","-2,500,000","-1,437,000","61,944,000","42,616,000","43,616,000","76,868,000","-42,175,000","26,913,000","44,690,000","-40,307,000","9,696,000","-40,241,000","-10,298,000","9,079,000","-1,169,000","-6,967,000","-23,165,000","12,836,000","16,339,000","23,341,000","-22,000","982,000","32,978,000","17,475,000","48,767,000","67,964,490","61,945,583","37,412,968","-152,483","14,849,528","-13,648,625","-1,648,528","-15,154,721","14,837,550","-449,409","-176,799","-177,375","-176,067","-175,295","-199,555","546,367","-168,926","-161,359","826,605","-115,569","-25,082,970"
			NetLongTermDebtIssuance,"340,000,000","-2,500,000","-2,500,000","347,500,000","-2,500,000","-2,500,000","7,091,000","65,058,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-305,665,000","-2,500,000","-2,500,000","-2,498,000","-2,502,000","-2,506,000","-2,503,000","655,000,000","-10,012,000","-6,316,000","120,629,000","-5,000,000","-5,000,000","-3,750,000","-6,124,000","-3,750,000","-33,750,000","101,635,000","167,438,000","-2,500,000","-2,500,000","-1,437,000","277,944,000","-1,384,000","-1,384,000","-132,000","-175,000","-87,000","-310,000","-307,000","-304,000","-241,000","-298,000","1,398,000","-169,000","-167,000","-165,000","-164,000","-161,000","-159,000","1,978,000","-18,000","-22,000","-25,000","-33,000","170,964,490","-54,417","-587,032","-152,483","-150,472","-148,625","-148,528","-15,154,721","14,837,550","-449,409","-176,799","-177,375","-176,067","-175,295","-199,555","546,367","-168,926","-161,359","826,605","-115,569","-25,082,970"
				LongTermDebtIssuance,,,"0",,,,"9,591,000","957,936,000","80,034,000","315,118,000","455,382,000","116,297,000","231,130,000","537,891,000","0","139,779,000","135,000,000","101,015,000","0","0","1,155,469,000","153,353,000","0","510,899,000","266,656,000","378,706,000","145,848,000","319,080,000","185,063,000","140,976,000","453,416,000","654,938,000","0","0","-4,000","279,285,000","122,000,000","95,000,000",,,,,,,,,"1,569,000","0","0","0","0","0","0","2,036,000","0","0","-48,800,000","48,800,000",,,,,,,,,"15,000,000","0","0","0","0","0","0","750,000","0","0","975,000","0","3,999,992"
				LongTermDebtPayments,"-10,000,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-289,942,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-305,665,000","-2,500,000","-2,500,000","-2,498,000","-2,502,000","-2,506,000","-2,503,000","0","-10,012,000","-6,316,000","-177,264,000","-5,000,000","-5,000,000","-3,750,000","-6,124,000","-3,750,000","-33,750,000","-351,781,000","-2,500,000","-2,500,000","-2,500,000","-1,433,000","-1,341,000","-1,384,000","-1,384,000","-132,000","-175,000","-87,000","-310,000","-307,000","-304,000","-241,000","-298,000","-171,000","-169,000","-167,000","-165,000","-164,000","-161,000","-159,000","-58,000","-18,000","-22,000","48,775,000","-48,833,000","-35,510","-54,417","-587,032","-152,483","-150,472","-148,625","-148,528","-15,154,721","-162,450","-449,409","-176,799","-177,375","-176,067","-175,295","-199,555","-203,633","-168,926","-161,359","-148,395","-115,569","-29,082,962"
			NetShortTermDebtIssuance,"-260,359,000","-48,439,000","88,908,000","-204,796,000","-96,032,000","-181,252,000","66,828,000","-159,455,000","-261,419,000","87,659,000","185,666,000","-18,166,000","39,513,000","405,405,000","292,629,000","64,329,000","24,123,000","-46,965,000","196,663,000","40,301,000","-447,881,000","-78,755,000","15,310,000","-216,729,000","24,347,000","155,589,000","88,374,000","147,221,000","44,707,000","46,932,000","-27,500,000","436,500,000","0","0","0","-216,000,000","44,000,000","45,000,000","77,000,000","-42,000,000","27,000,000","45,000,000","-40,000,000","10,000,000","-40,000,000","-10,000,000","7,681,000","-1,000,000","-6,800,000","-23,000,000","13,000,000","16,500,000","23,500,000","-2,000,000","1,000,000","33,000,000","17,500,000","48,800,000","-103,000,000","62,000,000","38,000,000","0",,"-13,500,000",,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"830,905,000","106,371,000","343,768,000","206,719,000","174,047,000","45,369,000","292,711,000","602,936,000","80,034,000","315,118,000","455,382,000","116,297,000","231,130,000","537,891,000","361,670,000","139,779,000","135,000,000","101,015,000","354,320,000","252,019,000","500,469,000","153,353,000","127,383,000","213,006,000","266,656,000","378,706,000","145,848,000","319,080,000","185,063,000","140,976,000","58,000,000","485,000,000","0","0","0","0","122,000,000","95,000,000","134,000,000","9,000,000","56,000,000","95,000,000","5,000,000","25,000,000","0","2,000,000","46,500,000","32,000,000","28,500,000","70,500,000","39,000,000","33,500,000","36,000,000","15,000,000","25,000,000","62,500,000","35,000,000","48,800,000",,"62,000,000",,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-1,091,264,000","-154,810,000","-254,860,000","-411,515,000","-270,079,000","-226,621,000","-225,883,000","-762,391,000","-341,453,000","-227,459,000","-269,716,000","-134,463,000","-191,617,000","-132,486,000","-69,041,000","-75,450,000","-110,877,000","-147,980,000","-157,657,000","-211,718,000","-948,350,000","-232,108,000","-112,073,000","-429,735,000","-242,309,000","-223,117,000","-57,474,000","-171,859,000","-140,356,000","-94,044,000","-85,500,000","-48,500,000","0","0","0","-216,000,000","-78,000,000","-50,000,000","-57,000,000","-51,000,000","-29,000,000","-50,000,000","-45,000,000","-15,000,000","-40,000,000","-12,000,000","-38,819,000","-33,000,000","-35,300,000","-93,500,000","-26,000,000","-17,000,000","-12,500,000","-17,000,000","-24,000,000","-29,500,000",,,,"0","-3,000,000","0",,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-249,589,000","-48,702,000","-127,040,000",,,,,,,,,,,,"0",,,,"0","0",,,,,"0","0","-79,999,000","-7,700,000","0","-77,802,000","-33,164,000","0","0","0","0","-50,005,000","-6,594,000","-1,912,000","-9,000","0","-20,645,000","-2,081,000",,"0","0","0","0","0","0","71,688,000",,,,,"0","0","-261,000","261,000","613,097","-45,203,821","-3,959,195","67,237","812,879","2","270,843","1,418,901","676,470","600,700","367,090","913,191","818,713","113,980","70,800","124,790","808,895","450,000","29,579","106,421",
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","71,688,000",,,,,"0","0","-261,000","261,000","613,097","162,771","1,231,137","67,237","812,879","2","270,843","1,418,901","676,470","600,700","367,090","913,191","818,713","113,980","70,800","124,790","808,895","450,000","10,000","126,000",
			CommonStockPayments,"-249,589,000","-48,702,000","-127,040,000",,,,,,,,,,,,"0",,,,"0","0",,,,,"0","0","-79,999,000","-7,700,000","0","-77,802,000","-33,164,000","0","0","0","0","-50,005,000","-6,594,000","-1,912,000","-9,000","0","-20,645,000","-2,081,000",,,,,,,,,,,,,,,,,"0","-45,366,592",,,,,,,,,,,,,,,,,,"-19,579",
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","1,000","0","149,000","0","0","57,000","0","285,000","905,000","641,000","84,000","13,000","297,000",,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-12,556,000","-13,006,000","-5,518,000","15,891,000","-9,923,000","-9,203,000","-20,153,000","-18,519,000","-1,173,000","-13,017,000","-11,274,000","31,460,000","14,360,000","5,724,000","1,160,000","-6,220,000","-2,959,000","-21,171,000","2,257,000","-84,000","-10,316,000","-1,557,000","-5,807,000","20,266,000","3,769,000","-3,796,000","-2,006,000","13,411,000","-5,350,000","11,666,000","3,840,000","58,000","37,000","4,115,000","-9,967,000","83,000","452,000","1,006,000","-4,340,000","49,000","-5,000","1,440,000","139,000","-205,000","-603,000","-997,000","-969,000","112,000","-909,000","22,000","177,000","422,000","333,000","-9,000","-11,000","150,000","7,000","211,000","429,244","193,513","880,081","71,483","-14,244,569","13,565,025","1,734,351","1,365,461","14,837,550",,"-176,799","-177,375","-176,067",,"-199,555","546,367","-1","-518",,,"5,509,344"
EndCashPosition,"88,047,000","80,920,000","89,072,000","61,297,000","80,644,000","108,855,000","121,047,000","105,157,000","124,931,000","184,000,000","123,807,000","96,895,000","105,496,000","102,102,000","98,695,000","114,176,000","71,570,000","101,418,000","120,516,000","113,754,000","92,756,000","82,110,000","94,287,000","91,791,000","117,071,000","79,442,000","71,372,000","69,111,000","56,811,000","40,542,000","39,661,000","70,300,000","270,526,000","191,819,000","162,004,000","108,705,000","43,459,000","39,111,000","32,687,000","31,488,000","42,621,000","28,068,000","26,697,000","30,035,000","25,481,000","35,443,000","41,094,000","20,297,000","18,250,000","23,006,000","20,265,000","19,874,000","15,661,000","16,549,000","13,901,000","28,006,000","16,333,000","16,816,000","16,729,918","14,464,166","15,041,590","27,882,628","25,100,834","26,661,564","25,204,538","23,351,708","15,984,855","67,398,268","68,514,808","61,093,438","24,512,575","56,765,251","42,351,771","29,690,849","24,911,841","14,810,359","7,979,359","12,071,674","17,938,730"
	ChangesInCash,"-20,808,000","-9,062,000","37,037,000","-15,458,000","-33,325,000","-5,765,000","6,647,000","-19,667,000","-59,141,000","76,768,000","26,478,000","-4,839,000","2,560,000","7,522,000","-20,535,000","43,418,000","-18,644,000","-15,698,000","5,526,000","19,617,000","4,063,000","-12,993,000","7,097,000","-33,674,000","20,088,000","-10,710,000","1,278,000","12,656,000","33,054,000","-6,183,000","-33,456,000","-195,512,000","78,524,000","29,764,000","53,464,000","64,840,000","4,386,000","6,639,000","1,240,000","-11,867,000","17,266,000","-103,000","-3,338,000","4,554,000","-9,962,000","-5,651,000","20,797,000","2,047,000","-4,756,000","2,741,000","391,000","4,213,000","-888,000","2,648,000","-14,105,000","11,673,000","-483,000","86,000","2,265,752","-577,424","-12,841,038","2,781,794","-1,560,730","1,457,026","1,852,830","7,366,853","-51,413,413","-1,116,540","7,421,370","36,580,863","-32,252,676","14,413,480","12,660,922","4,779,008","10,101,482","6,831,000","-4,092,315","-5,867,056","11,900,424"
	EffectOfExchangeRateChanges,"-7,127,000","910,000","-9,262,000","-3,889,000","5,114,000","-6,427,000","9,243,000","-107,000","72,000","-16,575,000","434,000","-3,762,000","834,000","-4,115,000","5,054,000","-812,000","-11,204,000","-3,400,000","1,236,000","1,381,000","6,583,000","816,000","-4,601,000","8,394,000","17,541,000","18,780,000","983,000","-356,000","-16,785,000","7,064,000","2,817,000","-4,714,000","183,000","51,000","-165,000","406,000","-38,000","-215,000","-41,000","734,000","-2,713,000","1,474,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"108,855,000","89,072,000","61,297,000","80,644,000","108,855,000","121,047,000","105,157,000","124,931,000","184,000,000","123,807,000","96,895,000","105,496,000","102,102,000","98,695,000","114,176,000","71,570,000","101,418,000","120,516,000","113,754,000","92,756,000","82,110,000","94,287,000","91,791,000","117,071,000","79,442,000","71,372,000","69,111,000","56,811,000","40,542,000","39,661,000","70,300,000","270,526,000","191,819,000","162,004,000","108,705,000","43,459,000","39,111,000","32,687,000","31,488,000","42,621,000","28,068,000","26,697,000","30,035,000","25,481,000","35,443,000","41,094,000","20,297,000","18,250,000","23,006,000","20,265,000","19,874,000","15,661,000","16,549,000","13,901,000","28,006,000","16,333,000","16,816,000","16,730,000","14,464,166","15,041,590","27,882,628","25,100,834","26,661,564","25,204,538","23,351,708","15,984,855","67,398,268","68,514,808","61,093,438","24,512,575","56,765,251","42,351,771","29,690,849","24,911,841","14,810,359","7,979,359","12,071,674","17,938,730","6,038,306"
IncomeTaxPaidSupplementalData,"77,964,000","10,610,000","22,583,000","24,141,000","20,630,000","10,463,000","16,137,000","47,923,000","4,696,000","12,100,000","7,037,000","19,770,000","14,879,000","27,293,000","17,374,000","7,587,000","36,347,000","12,175,000","29,738,000","44,567,000","65,178,000","4,858,000","19,590,000","19,592,000","33,376,000","6,196,000","15,728,000","20,970,000","42,475,000","7,082,000","6,265,000","16,268,000","23,546,000","1,868,000","27,285,000","25,625,000","49,943,000","2,866,000","27,217,000","27,012,000","32,012,000","12,497,000","4,583,000","12,274,000","6,769,000","15,000","18,000","16,000","12,000","61,000","44,000","0","320,000","1,000",,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"106,851,000","27,196,000","23,601,000","30,028,000","26,026,000","32,622,000","29,983,000","27,385,000","30,116,000","30,502,000","30,324,000","34,127,000","29,494,000","25,479,000","26,774,000","23,804,000","24,064,000","22,833,000","19,596,000","24,665,000","15,307,000","20,257,000","18,495,000","19,023,000","13,596,000","16,873,000","11,433,000","15,478,000","8,490,000","14,376,000","10,734,000","13,463,000","1,903,000","5,731,000","497,000","3,752,000","2,925,000","2,656,000","1,989,000","2,265,000","2,755,000","2,557,000","2,509,000","2,515,000","2,545,000","2,711,000","2,890,000","2,190,000","2,167,000","2,151,000","1,976,000","1,959,000","2,000,000","2,069,000",,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-12,590,000","-3,744,000","-4,440,000","-2,674,000","-1,732,000","-2,366,000","-4,324,000","-2,309,000","-2,958,000","-7,639,000","-3,143,000","-9,244,000","-1,153,000","-4,493,000","-3,766,000","-5,452,000","-3,386,000","-7,917,000","-12,786,000","-3,200,000","-3,916,000","-2,938,000","-2,618,000","-2,092,000","-3,067,000","-6,383,000","-3,934,000","-4,997,000","-2,311,000","-3,212,000","-7,872,000","-3,289,000","-6,808,000","-6,416,000","-5,962,000","-3,274,000","-4,173,000","-2,466,000","-1,753,000","-2,410,000","-1,800,000","-1,152,000","-4,783,000","-1,169,000","-1,519,000","-2,163,000","-3,384,000","-1,378,000","-3,078,000","-1,706,000","-1,442,000","-1,582,000","-668,000","-829,000","-2,098,000","-628,000","-1,845,000","-1,568,000","-2,005,824","-2,662,372","-2,180,340","-1,812,522","-4,255,806","-1,152,297","-392,145","-1,068,284","-409,916","-981,997","-1,292,393","-800,109","-122,970","-498,576","-607,081","-862,307","-324,446","-387,102","-434,134","-1,308,456","-391,254"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","71,688,000",,,,,"0","0","-261,000","261,000","613,097","162,771","1,231,137","67,237","812,879","2","270,843","1,418,901","676,470","600,700","367,090","913,191","818,713","113,980","70,800","124,790","808,895","450,000","10,000","126,000",
IssuanceOfDebt,"1,180,905,000","106,371,000","343,768,000","556,719,000","174,047,000","45,369,000","302,302,000","957,936,000","80,034,000","315,118,000","455,382,000","116,297,000","231,130,000","537,891,000","361,670,000","139,779,000","135,000,000","101,015,000","354,320,000","252,019,000","1,155,469,000","153,353,000","127,383,000","510,899,000","266,656,000","378,706,000","145,848,000","319,080,000","185,063,000","140,976,000","511,416,000","654,938,000","0","0","-4,000","279,285,000","122,000,000","95,000,000","134,000,000","9,000,000","56,000,000","95,000,000","5,000,000","25,000,000","0","2,000,000","48,069,000","32,000,000","28,500,000","70,500,000","39,000,000","33,500,000","36,000,000","17,036,000","25,000,000","62,500,000","-13,800,000","97,600,000","68,000,000","62,000,000",,,,,,,"15,000,000","0","0","0","0","0","0","750,000","0","0","975,000","0","3,999,992"
RepaymentOfDebt,"-1,101,264,000","-157,310,000","-257,360,000","-414,015,000","-272,579,000","-229,121,000","-228,383,000","-1,052,333,000","-343,953,000","-229,959,000","-272,216,000","-136,963,000","-194,117,000","-438,151,000","-71,541,000","-77,950,000","-113,375,000","-150,482,000","-160,163,000","-214,221,000","-948,350,000","-242,120,000","-118,389,000","-606,999,000","-247,309,000","-228,117,000","-61,224,000","-177,983,000","-144,106,000","-127,794,000","-437,281,000","-51,000,000","-2,500,000","-2,500,000","-1,433,000","-217,341,000","-79,384,000","-51,384,000","-57,132,000","-51,175,000","-29,087,000","-50,310,000","-45,307,000","-15,304,000","-40,241,000","-12,298,000","-38,990,000","-33,169,000","-35,467,000","-93,665,000","-26,164,000","-17,161,000","-12,659,000","-17,058,000","-24,018,000","-29,522,000","31,275,000","-48,833,000","2,964,490","-54,417","-3,587,032","-152,483","-150,472","-148,625","-148,528","-15,154,721","-162,450","-449,409","-176,799","-177,375","-176,067","-175,295","-199,555","-203,633","-168,926","-161,359","-148,395","-115,569","-29,082,962"
RepurchaseOfCapitalStock,"-249,589,000","-48,702,000","-127,040,000",,,,,,,,,,,,"0",,,,"0","0",,,,,"0","0","-79,999,000","-7,700,000","0","-77,802,000","-33,164,000","0","0","0","0","-50,005,000","-6,594,000","-1,912,000","-9,000","0","-20,645,000","-2,081,000",,,,,,,,,,,,,,,,,"0","-45,366,592",,,,,,,,,,,,,,,,,,"-19,579",
FreeCashFlow,"29,383,000","-26,488,000","42,202,000","13,972,000","-303,000","17,842,000","6,021,000","6,550,000","72,736,000","39,167,000","59,552,000","30,501,000","14,838,000","10,464,000","9,025,000","35,546,000","-10,026,000","25,800,000","-1,023,000","282,000","-50,969,000","29,713,000","-17,514,000","33,474,000","67,195,000","5,715,000","57,241,000","24,439,000","29,760,000","60,771,000","84,707,000","63,830,000","46,312,000","42,839,000","47,085,000","71,477,000","35,043,000","55,647,000","35,997,000","37,016,000","32,377,000","18,907,000","45,071,000","35,025,000","42,138,000","41,157,000","36,791,000","34,737,000","36,689,000","25,818,000","19,676,000","22,834,000","22,789,000","15,465,000","13,561,000","24,102,000","19,612,000","18,304,000","17,079,385","20,724,156","13,974,432","19,916,473","11,705,457","15,866,391","9,086,488","15,939,921","9,470,766","16,124,178","14,724,472","14,050,542","13,078,752","13,516,241","13,432,176","7,167,080","12,193,653","9,690,738","7,708,282","3,034,078","6,827,409"
DomesticSales,,,,,,,,,,,,,,,,,,,,,,,,,,,"176,757,000","176,774,000","184,191,000","184,671,000","193,214,000",,"193,726,000","191,188,000","183,601,000","194,769,000","180,350,000","166,929,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ForeignSales,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,428,000","52,656,000","53,006,000","60,535,000","57,517,000",,"3,617,000","2,734,000","1,252,000","2,993,000","2,611,000","2,630,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
