name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994
EndCashPosition,"170,000,000","170,000,000","182,700,000","191,877,000","196,761,000","696,468,000","230,065,000","213,901,000","249,766,000","213,879,000","156,821,000","186,442,000","191,904,000","202,509,000","328,156,000","291,086,000","631,042,000","390,661,000","280,293,000","303,116,000","290,484,000","301,970,000","242,461,000","244,455,000","227,473,000","235,266,000","219,091,000","304,836,000","475,379,000","276,850,000","280,350,000","268,229,000","235,250,000","232,704,000","235,534,000","245,980,000","256,343,000","228,776,000","196,656,000","207,929,000","204,639,000","209,335,000","178,063,000","185,377,000","202,747,000","284,375,000","257,887,000","294,429,000","363,030,000","349,961,000","283,503,000","244,170,000","203,574,000","158,193,000","153,452,000","199,983,000","190,188,000","163,091,000","115,479,000","86,379,000","97,093,000","94,131,000","68,743,000","51,013,000","58,486,000","68,703,000","58,191,000","61,107,000","87,505,000","78,398,000","219,345,000","210,283,000","210,959,000","180,616,000","107,329,000","92,105,000","73,614,000","54,704,000","56,030,000","46,289,000","64,609,000","43,048,000","74,109,000","52,561,000","54,349,000","60,544,000","53,637,000","44,315,000","46,147,000","40,271,000","35,600,000","47,100,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
	ChangesInCash,"-523,547,000","-11,315,000","-8,505,000","-3,215,000","-500,512,000","467,495,000","13,970,000","-37,186,000","35,343,000","59,806,000","-31,469,000","-3,164,000","-10,611,000","-125,382,000","35,859,000","-337,281,000","242,436,000","109,328,000","-23,167,000","11,389,000","-13,359,000","58,808,000","-1,000","16,940,000","-6,780,000","15,410,000","-85,254,000","-169,521,000","197,937,000","-2,104,000","13,175,000","34,100,000","2,483,000","-2,695,000","-10,734,000","-11,181,000","27,596,000","32,688,000","-12,356,000","3,743,000","-3,965,000","30,654,000","79,000","-15,660,000","-82,301,000","25,117,000","-36,023,000","-70,599,000","14,455,000","67,098,000","39,469,000","40,045,000","44,031,000","5,908,000","-43,528,000","11,664,000","27,019,000","46,646,000","28,905,000","-11,872,000","2,691,000","25,358,000","17,510,000","-7,464,000","-11,082,000","10,101,000","-2,158,000","-26,552,000","9,533,000","-19,083,000","11,780,000","-654,000","30,001,000","71,173,000","16,105,000","18,694,000","19,468,000","-1,246,000","8,249,000","-18,320,000","21,561,000","-31,061,000","21,548,000","-1,788,000","-6,195,000","6,907,000","9,322,000","-1,832,000","5,876,000","4,772,000","-11,600,000","-6,300,000","10,400,000","-76,200,000","24,100,000","12,700,000","17,500,000","2,800,000","5,800,000","5,700,000","8,300,000","6,600,000","10,000,000","1,800,000","-2,900,000","4,300,000","5,700,000","4,400,000","9,400,000","-400,000","800,000","-4,900,000","-700,000"
	EffectOfExchangeRateChanges,"-2,921,000","-1,385,000","-672,000","-1,669,000","805,000","-1,092,000","2,194,000","1,321,000","544,000","-2,748,000","1,848,000","-2,298,000","6,000","-265,000","1,211,000","-2,675,000","-2,055,000","1,040,000","344,000","1,243,000","1,873,000","701,000","-1,993,000","42,000","-1,013,000","765,000","-491,000","-1,022,000","592,000","-1,396,000","-1,054,000","-1,121,000","63,000","-135,000","288,000","818,000","-29,000","-568,000","1,083,000","-453,000","-731,000","618,000","-391,000","-1,710,000","673,000","1,371,000","-519,000","1,998,000","-1,386,000","-640,000","-136,000","551,000","1,350,000","-1,167,000","-3,003,000","-1,869,000","78,000","966,000","195,000","1,158,000","271,000","30,000","220,000","-8,000","864,000","411,000","-758,000","154,000","-426,000","2,800,000","-2,718,000","-22,000","342,000","2,114,000","-881,000","-203,000","-558,000","-80,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,,,,,,
	BeginningCashPosition,"696,468,000","182,700,000","191,877,000","196,761,000","696,468,000","230,065,000","213,901,000","249,766,000","213,879,000","156,821,000","186,442,000","191,904,000","202,509,000","328,156,000","291,086,000","631,042,000","390,661,000","280,293,000","303,116,000","290,484,000","301,970,000","242,461,000","244,455,000","227,473,000","235,266,000","219,091,000","304,836,000","475,379,000","276,850,000","280,350,000","268,229,000","235,250,000","232,704,000","235,534,000","245,980,000","256,343,000","228,776,000","196,656,000","207,929,000","204,639,000","209,335,000","178,063,000","185,377,000","202,747,000","284,375,000","257,887,000","294,429,000","363,030,000","349,961,000","283,503,000","244,170,000","203,574,000","158,193,000","153,452,000","199,983,000","190,188,000","163,091,000","115,479,000","86,379,000","97,093,000","94,131,000","68,743,000","51,013,000","58,486,000","68,703,000","58,191,000","61,107,000","87,505,000","78,398,000","219,345,000","210,283,000","210,959,000","180,616,000","107,329,000","92,105,000","73,614,000","54,704,000","56,030,000","46,289,000","64,609,000","43,048,000","74,109,000","52,561,000","54,349,000","60,544,000","53,637,000","44,315,000","46,147,000","40,271,000","35,600,000","47,100,000","0","43,000,000","0","0","0","64,900,000","0","0","0","42,300,000","0","0","0","26,800,000","0","0","0","3,400,000","0","0","0","8,500,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-53,400,000","76,200,000","-24,100,000","-12,700,000","-82,400,000","-2,800,000","-5,800,000","-5,700,000","-50,600,000","-6,600,000","-10,000,000","-1,800,000","-23,900,000","-4,200,000","-5,500,000","-4,400,000","-12,800,000","400,000","-800,000","4,900,000","-7,800,000"
IncomeTaxPaidSupplementalData,"27,362,000",,,,,"5,077,000","-2,720,000","20,619,000","2,585,000","-6,303,000","4,017,000","3,081,000","2,755,000","14,015,000","16,855,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"73,570,000",,,,,"13,916,000","25,454,000","12,188,000","26,227,000","14,020,000","28,262,000","10,574,000","29,203,000","21,298,000","25,142,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-29,722,000","-9,040,000","-7,885,000","-6,745,000","-6,052,000","-5,962,000","-5,872,000","-5,444,000","-5,437,000","-5,896,000","-7,724,000","-4,753,000","-4,507,000","-10,649,000","-8,613,000","-3,667,000","-3,868,000","-3,065,000","-2,651,000","-3,705,000","-3,047,000","-3,573,000","-5,412,000","-6,612,000","-7,579,000","-9,684,000","-7,885,000","-9,126,000","-3,966,000","-2,748,000","-5,795,000","-6,107,000","-7,312,000","-13,328,000","-10,444,000","-14,199,000","-13,014,000","-9,932,000","-7,852,000","-4,949,000","-16,577,000","-4,098,000","-4,998,000","-6,109,000","-3,935,000",,,,,,,,,,"-6,290,000","-9,801,000","-4,790,000","-6,380,000","-5,025,000","-5,297,000","-6,596,000","-5,289,000","-3,060,000","-6,544,000","-9,135,000","-10,510,000","-9,044,000","-11,480,000","-10,826,000","-8,940,000","-4,703,000","-4,795,000","-9,285,000","-3,666,000","-8,271,000","-2,226,000","-2,720,000","-2,239,000","-2,882,000","-3,130,000","-3,501,000","-2,926,000","-3,670,000","-2,716,000","-2,056,000","-4,201,000","-4,875,000","-4,203,000","-1,667,000","-10,121,000","-1,900,000","-1,100,000","-2,100,000","-1,300,000","-1,000,000","-600,000","-900,000","-1,100,000","-900,000","-1,500,000","-2,400,000","-1,800,000","-1,700,000","-1,700,000","-3,000,000","-1,500,000","-1,000,000","-800,000","-600,000","-1,200,000","-800,000","-800,000","-800,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,203,000","10,569,000","1,319,000","13,532,000","10,408,000","7,668,000","11,515,000","7,565,000","33,635,000","5,422,000","7,679,000","24,161,000","6,409,000","4,948,000","686,000","2,260,000","271,000","7,159,000","2,407,000","3,096,000","3,460,000","6,288,000","2,264,000","2,753,000","2,198,000","2,375,000","826,000","10,334,000","2,091,000","7,006,000","1,818,000","4,184,000","17,407,000","4,144,000","5,952,000","50,439,000","8,321,000","7,161,000","1,271,000","1,737,000","1,166,000","515,000","1,068,000","1,515,000","1,088,000","426,000","676,000","7,574,000","2,704,000","4,041,000","3,559,000","4,569,000","700,000","1,900,000","1,800,000","2,200,000","1,900,000","1,500,000","800,000","-400,000","1,700,000","800,000","400,000","1,000,000","100,000","500,000","200,000","200,000","400,000",,,,,,
IssuanceOfDebt,"0","0","0","0","0","493,922,000","0","0","50,000,000","0","0",,,"0","0","1,244,713,000",,"0",,,,"0",,,"0","0","0","-1,269,000","645,419,000","34,500,000",,,,"0","0","0","0","0","0","0","18,000,000","15,000,000","36,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-480,689,000","0","0","0","-480,689,000","-100,000,000","-11,417,000","-35,563,000","-50,000,000","0","0",,,"-103,188,000",,,,"0",,,,"0",,,"0","0","0","0","-190,249,000","0",,,,"0","0","0","0","-20,000,000","-9,000,000","-13,000,000","-13,000,000","-17,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,,,,,,,"0","0",,,"-8,397,000","-4,780,000","0",,"-33,000","-13,693,000","-25,730,000","-13,492,000","0","-7,408,000","-8,189,000","-18,639,000","-14,617,000","-9,556,000","-188,776,000","-284,444,000","-85,496,000","-8,526,000","-6,479,000","-12,438,000","-28,900,000","-29,441,000","-16,547,000","-10,766,000","-305,000","-3,696,000","-3,457,000","-16,473,000","-44,670,000","-45,054,000","-93,399,000","-90,668,000","-35,372,000","-10,303,000","-16,335,000","-43,706,000","-20,868,000","-25,914,000","-2,425,000","-445,000",,,"-4,012,000","-2,369,000",,,,,"0","0","0","-4,021,000","-764,000","-22,358,000","0","-47,273,000",,,,,"0","0","0","-1,833,000",,,"-8,440,000","-1,131,000","-23,670,000","-3,200,000","-25,563,000","-19,649,000","-14,501,000","-14,567,000","-981,000","-10,001,000","-18,613,000","-21,700,000","-21,600,000","-10,700,000","-27,700,000","-8,100,000",,,"-13,100,000","0",,,"100,000","-900,000","-4,200,000","-7,800,000",,,,,,,,
FreeCashFlow,"-37,491,000","-16,757,000","-7,740,000","-7,791,000","-5,203,000","68,069,000","25,020,000","-6,909,000","36,285,000","55,768,000","-24,935,000","20,464,000","3,842,000","-13,845,000","38,080,000","36,801,000","28,214,000","36,714,000","29,425,000","32,703,000","9,838,000","47,698,000","15,475,000","29,064,000","22,558,000","33,162,000","29,690,000","13,848,000","39,508,000","51,314,000","22,550,000","36,386,000","22,226,000","36,041,000","24,072,000","9,267,000","21,126,000","22,315,000","25,378,000","26,879,000","11,619,000","48,879,000","25,893,000","31,248,000","15,288,000","53,196,000","29,184,000","25,238,000","32,047,000","54,951,000","36,303,000","14,711,000","37,764,000","60,240,000","-904,000","10,595,000","29,219,000","22,082,000","27,866,000","23,125,000","6,529,000","39,595,000","9,597,000","4,459,000","-4,631,000","21,313,000","-559,000","-9,315,000","25,049,000","36,932,000","3,300,000","1,600,000","24,049,000","20,733,000","7,784,000","11,984,000","15,009,000","13,774,000","11,351,000","2,479,000","10,737,000","10,323,000","18,297,000","13,995,000","22,841,000","19,450,000","18,985,000","2,358,000","10,068,000","14,816,000","18,400,000","13,400,000","19,300,000","14,300,000","30,300,000","21,800,000","16,700,000","16,300,000","4,100,000","5,000,000","7,900,000","5,400,000","10,800,000","5,500,000","4,700,000","4,100,000","5,300,000","4,200,000","9,400,000","5,700,000","2,800,000","-1,900,000","8,100,000"
