name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000","-305,000","-584,000",,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","71,000","346,000","346,000","-692,000","692,000","692,000"
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-346,000","-346,000"
DilutedNIAvailtoComStockholders,"12,684,000","1,903,000","1,744,000","5,573,000","3,464,000","2,396,000","5,203,000","-9,316,000","-8,903,000","-3,597,000","1,681,000","8,461,000","4,188,000","-30,001,000","-11,634,000","-5,576,000","-2,577,000","-3,148,000","-7,095,000","-8,513,000","-5,034,000","348,000","10,233,000","13,313,000","10,512,000","8,538,000","8,544,000","10,932,000","9,851,000","8,597,000","10,702,000","7,786,000","7,741,000","6,251,000","9,129,000","6,287,000","4,020,000","3,442,000","5,029,000","-1,949,000","445,000","358,000","-17,315,000","154,000","2,361,000","3,104,000","5,374,000","3,743,000","3,105,000","-303,000","4,287,000","3,669,000","2,336,000","787,000","6,287,000","4,792,000","3,767,000","2,627,000","2,779,000","3,156,000","2,326,000","1,519,000","512,000","1,869,000","1,371,000","-4,679,000","2,463,000","1,515,000","1,264,000","910,000","1,518,000","147,000","-3,625,000","-447,000","337,000","-969,000","-1,195,000","-917,000","-2,070,000","-1,601,000","-1,994,000","-1,787,000","-1,294,000","-764,000","-1,118,000","-1,470,000","51,000","-191,000","-452,000"
BasicEPS,,"0.06","0.05","0.17","0.1","0.07","0.15","-0.28","-0.26","-0.11","0.1","0.25","0.12","-0.74","-0.35","-0.17","-0.08","-0.1","-0.22","-0.26","-0.15","0.01","0.32","0.41","0.32","0.26","0.26","0.34","0.31","0.27","0.31","0.25","0.25","0.2","0.3","0.21","0.14","0.12","0.16","-0.07","0.02","0.01",,"0.2","0.08","0.11",,"0.13","0.11","-0.01",,"0.13","0.08","0.03",,"0.17","0.16","0.12",,"0.15","0.11","0.07",,"0.09","0.07","-0.25",,"0.09","0.08","0.05",,"0.01","-0.22","-0.03",,"-0.06","-0.07","-0.06",,"-0.1","-0.12","-0.11",,"-0.06","-1.22","-1.64",,"-0.25","-0.68"
DilutedEPS,,"0.06","0.05","0.16","0.1","0.07","0.15","-0.28","-0.26","-0.11","0.1","0.25","0.12","-0.74","-0.35","-0.17","-0.08","-0.1","-0.22","-0.26","-0.15","0.01","0.31","0.4","0.32","0.26","0.26","0.33","0.3","0.26","0.3","0.24","0.24","0.19","0.29","0.2","0.13","0.11","0.16","-0.07","0.01","0.01",,"0.19","0.08","0.11",,"0.13","0.11","-0.01",,"0.13","0.08","0.03",,"0.17","0.15","0.11",,"0.14","0.1","0.07",,"0.09","0.07","-0.25",,"0.08","0.07","0.05",,"0.01","-0.22","-0.03",,"-0.06","-0.07","-0.06",,"-0.1","-0.12","-0.11",,"-0.06","-1.22","-1.64",,"-0.25","-0.68"
BasicAverageShares,,"34,119,000","33,799,000","33,638,000","33,637,000","33,611,000","33,861,000","33,828,000","33,827,000","33,800,000","33,691,000","33,655,000","33,639,000","33,590,000","33,495,000","33,321,000","32,859,000","32,760,000","32,648,000","32,593,000","32,529,000","32,485,000","32,405,000","32,388,000","32,438,000","32,920,246","32,358,000","32,432,000","32,273,000","32,127,000","31,916,000","31,584,000","31,424,000","31,062,000","30,495,000","30,096,000","29,666,000","29,570,000","29,282,000","29,062,000","28,921,000","28,856,000",,"28,477,000","28,439,000","28,346,000",,"28,212,000","27,946,000","27,726,000",,"27,669,000","27,644,000","27,606,000",,"27,445,000","24,248,000","21,742,000",,"21,646,000","21,584,000","21,466,000",,"19,749,000","18,597,000","18,485,000",,"17,292,000","17,377,000","17,156,000",,"17,011,000","16,638,000","16,579,000",,"16,452,000","16,360,000","16,328,000",,"16,085,000","16,040,000","15,887,000",,"12,287,000","916,000","897,000",,"766,000","667,000"
DilutedAverageShares,,"34,276,000","34,122,000","33,865,000","33,871,000","33,782,000","33,903,000","33,828,000","33,827,000","33,800,000","33,829,000","33,738,000","33,690,000","33,590,000","33,495,000","33,321,000","32,859,000","32,760,000","32,648,000","32,593,000","33,034,000","33,040,000","33,009,000","32,981,000","32,983,000","32,920,246","33,130,000","33,253,000","33,204,000","33,097,000","32,908,000","32,615,000","32,444,000","32,185,000","31,458,000","30,791,000","30,468,000","30,319,000","29,974,000","29,062,000","29,697,000","29,534,000",,"29,566,000","29,739,000","29,513,000",,"29,261,000","29,247,000","27,726,000",,"28,668,000","28,276,000","28,136,000",,"28,756,000","25,514,000","22,977,000",,"22,965,000","22,830,000","22,734,000",,"20,860,000","19,923,000","18,485,000",,"18,877,000","18,756,000","18,435,000",,"17,899,000","16,638,000","16,579,000",,"16,452,000","16,360,000","16,328,000",,"16,085,000","16,040,000","15,887,000",,"12,287,000","916,000","897,000",,"766,000","667,000"
TotalOperatingIncomeAsReported,"23,440,000","4,181,000","4,699,000","8,545,000","6,014,000","4,520,000","5,013,000","-9,938,000","-12,037,000","-3,231,000","6,361,000","8,089,000","7,502,000","-37,619,000","-15,136,000","-2,910,000","-3,788,000","-2,728,000","5,050,000","8,540,000","-6,277,000","1,403,000","15,294,000","15,238,000","13,930,000","11,211,000","10,048,000","16,076,000","14,002,000","13,346,000","14,101,000","12,766,000","10,305,000","8,681,000","14,124,000","9,138,000","6,158,000","4,859,000","9,139,000","-4,851,000","805,000","161,000","-17,708,000","-1,043,000","3,156,000","5,041,000","7,666,000","5,861,000","4,512,000","-208,000","5,121,000","5,171,000","3,422,000","1,103,000","8,453,000","6,935,000","5,800,000","4,295,000","5,809,000","4,408,000","3,248,000","2,447,000","731,000","3,266,000","2,519,000","-3,617,000","2,105,000","1,307,000","1,150,000","871,000","1,609,000","429,000","-2,963,000","-616,000","234,000","-1,115,000","-1,371,000","-1,084,000","-2,338,000","-2,034,000","-2,419,000","-1,995,000","-1,477,000","-1,395,000","2,000","-1,136,000","416,000","162,000","-99,000"
TotalExpenses,"445,319,000","113,561,000","116,727,000","105,190,000","109,843,000","110,202,000","111,738,000","112,391,000","96,196,000","111,743,000","121,463,000","114,268,000","115,369,000","115,004,000","133,078,000","122,116,000","132,503,000","130,525,000","126,389,000","113,782,000","128,197,000","122,971,000","92,596,000","75,471,000","80,945,000","76,083,000","88,115,000","78,465,000","77,774,000","75,893,000","79,909,000","77,110,000","76,019,000","76,943,000","76,513,000","76,254,000","76,092,000","80,975,000","81,895,000","85,575,000","60,208,000","59,349,000","61,819,000","52,381,000","54,939,000","54,067,000","55,853,000","47,418,000","48,185,000","49,368,000","46,513,000","39,080,000","33,841,000","32,254,000","34,943,000","34,779,000","34,062,000","32,564,000","28,125,000","24,422,000","25,012,000","24,603,000","24,128,000","18,540,000","17,447,000","17,100,000","10,518,000","9,244,000","9,018,000","8,831,000","8,997,000","8,032,000","10,585,000","9,319,000","9,685,000","9,075,000","8,434,000","7,745,000","10,024,000","8,815,000","8,889,000","8,071,000","8,993,000","7,719,000","7,241,000","7,454,000","6,555,000","6,491,000","6,196,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"12,684,000","1,903,000","1,744,000","5,573,000","3,464,000","2,396,000","5,203,000","-9,316,000","-8,903,000","-3,597,000","1,681,000","8,461,000","4,188,000","-30,001,000","-11,634,000","-5,576,000","-2,577,000","-3,148,000","-7,095,000","-8,513,000","-5,034,000","348,000","10,233,000","13,313,000","10,512,000","8,538,000","8,544,000","10,932,000","9,851,000","8,597,000","10,702,000","7,786,000","7,741,000","6,251,000","9,129,000","6,287,000","4,020,000","3,442,000","5,029,000","-1,949,000","445,000","358,000","-17,315,000","154,000","2,361,000","3,104,000","5,374,000","3,743,000","3,105,000","-303,000","4,287,000","3,669,000","2,336,000","787,000","6,287,000","4,792,000","3,767,000","2,627,000","2,779,000","3,156,000","2,326,000","1,519,000","512,000","1,869,000","1,371,000","-4,679,000","2,463,000","1,515,000","1,264,000","910,000","1,518,000","147,000","-3,625,000","-447,000","337,000","-969,000","-1,195,000","-917,000","-2,070,000","-1,601,000","-1,994,000","-1,787,000","-1,294,000","-693,000","-772,000","-1,124,000","397,000","155,000","-106,000"
NormalizedIncome,"19,757,413.139","3,317,800","7,510,270","6,100,530","3,535,060","3,178,496","4,930,497.082","-9,250,088","-8,621,816","-2,324,608","4,233,810","9,558,190","5,873,110","-1,333,650","4,094,335.606","2,351,800","-550,520","-3,004,064","-6,748,200","-8,994,200","-5,480,040","1,030,584","10,437,153.043","14,222,440","11,288,343","8,234,220","9,911,945.813","11,014,960","10,329,626","9,383,615","10,887,465.169","8,326,080","7,142,277","6,251,000","10,005,298.715","6,405,335","3,891,309","3,569,087","5,416,229.265","-1,940,550","254,550","243,600","2,111,443.886","2,550","2,364,824.101","3,165,496.732","5,409,650.789","3,849,641.928","2,818,153.409","-284,800","3,476,922.698","3,606,706.791","2,037,943.817","697,349.878","6,234,831.138","4,411,936.017","3,524,635.629","2,377,508.38","3,674,700","3,010,527.591","2,169,686.387","1,362,350","2,827,400","1,833,600","1,381,800","-1,071,200","3,186,615.082","1,217,776.753","1,019,354.839","902,295.39","1,448,165.612","958,205.029","-2,088,000","-492,600","422,492.625","-1,039,200","-1,204,000","-924,000","-2,021,205.802","-1,751,000","-2,130,800","-1,773,800","-1,271,800","-910,000","-768,000","-1,117,400","397,000","155,000","-106,000"
InterestIncome,"87,000","3,000","2,000","81,000","2,000","3,000","4,000",,"8,000","24,000","11,000","93,000","127,000","20,000","10,000","318,000","-5,000","10,000","12,000","0","96,000","332,000","221,000","76,000","10,000","8,000","-1,000","13,000","6,000","10,000","11,000","-28,000",,,,,"34,000","31,000","36,000","11,000","4,000","4,000",,"23,000","7,000","10,000",,"34,000","6,000","8,000",,"40,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"1,373,000","267,000","217,000","332,000","556,000","766,000","856,000","1,132,000","976,000","717,000","774,000","1,172,000","1,468,000","1,527,000","1,544,000","1,649,000","1,646,000","1,960,000","1,790,000","1,042,000","1,284,000","980,000","79,000","223,000","97,000","31,000","352,000","0","0","1,000","-48,000","132,000","184,000",,"591,000","138,000","469,000","477,000","258,000","215,000","8,000","8,000",,"47,000","64,000","48,000","79,000","13,000","10,000","26,000","22,000","18,000","99,000","14,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-1,286,000","-264,000","-215,000","-251,000","-554,000","-763,000","-852,000","-1,132,000","-968,000","-693,000","-763,000","-1,079,000","-1,341,000","-1,507,000","-1,534,000","-1,331,000","-1,646,000","-1,950,000","-1,778,000","-1,042,000","-1,188,000","-648,000","142,000","-147,000","-87,000","-23,000","-353,000","13,000","6,000","9,000","59,000","-132,000","-184,000",,"-591,000","-138,000","-469,000","-477,000","-258,000","-215,000","-8,000","-8,000","-108,000","-47,000","-64,000","-48,000","-79,000","-13,000","-10,000","-26,000","-22,000","-18,000","-99,000","-14,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"21,238,000","3,641,000","3,847,000","7,829,000","5,919,000","3,630,000","7,195,000","-9,753,000","-11,818,000","-4,008,000","6,465,000","7,652,000","7,770,000","-38,204,000","-16,346,000","-1,987,000","-4,540,000","-2,589,000","4,541,000","9,732,000","-5,371,000","1,344,000","15,016,000","14,568,000","14,052,000","11,698,000","10,539,000","16,083,000","13,622,000","12,518,000","14,551,000","11,451,000","11,284,000","8,681,000","13,436,000","8,696,000","6,104,000","5,002,000","8,336,000","-4,864,000","1,098,000","337,000","2,160,000","-810,000","3,151,000","4,944,000","7,616,000","5,699,000","4,762,000","-236,000","6,309,000","5,260,000","3,908,000","1,243,000","8,453,000","6,935,000","5,800,000","4,295,000","6,109,000","4,408,000","3,248,000","2,447,000","4,631,000","3,266,000","2,519,000","2,283,000","2,105,000","1,307,000","1,150,000","871,000","1,529,000","979,000","-2,187,000","-616,000","233,000","-1,115,000","-1,371,000","-1,084,000","-2,338,000","-2,034,000","-2,419,000","-1,995,000","-1,477,000","-1,395,000","2,000","-1,136,000","416,000","162,000","-99,000"
EBITDA,"48,745,000"
ReconciledCostOfRevenue,"195,023,000","51,306,000","54,491,000","42,923,000","46,303,000","45,079,000","49,816,000","51,990,000","41,188,000","43,268,000","47,058,000","46,674,000","49,957,000","44,201,000","63,632,000","49,032,000","50,986,000","53,847,000","55,443,000","45,244,000","52,899,000","55,243,000","40,782,000","30,791,000","36,507,000","30,981,000","39,453,000","34,071,000","32,506,000","33,759,000","36,073,000","34,345,000","35,295,000","35,733,000","37,563,000","34,058,000","33,859,000","36,601,000","39,547,000","36,453,000","26,771,000","26,042,000","28,611,000","23,765,000","25,028,000","24,372,000","25,743,000","21,831,000","21,575,000","19,548,000","21,801,000","17,450,000","14,370,000","13,049,000","15,718,000","15,835,000","15,374,000","14,005,000","12,646,000","10,129,000","10,151,000","10,175,000","10,856,000","8,299,000","7,216,000","7,294,000","4,657,000","3,645,000","3,919,000","3,870,000","3,645,000","3,864,000","3,748,000","3,895,000","4,343,000","3,544,000","2,848,000","2,512,000","3,585,000","2,523,000","2,639,000","2,271,000","2,978,000","2,192,000","2,148,000","2,539,000","2,446,000","2,391,000","2,142,000"
ReconciledDepreciation,"27,507,000","6,673,000","6,754,000","6,887,000","7,193,000","7,257,000","7,126,000","7,312,000","6,683,000","6,994,000","7,776,000","7,519,000","7,716,000","7,711,000","8,211,000","8,958,000","8,779,000","7,915,000","9,239,000","7,040,000","7,075,000","6,744,000","4,059,000","4,424,000","4,173,000","4,223,000","4,641,000","4,168,000","4,195,000","2,983,000","3,192,000","2,941,000","2,324,000","3,302,000","3,294,000","3,241,000","3,180,000","3,133,000","3,083,000","3,482,000","3,111,000","2,939,000","3,250,000","2,277,000","1,944,000","2,550,000","2,689,000","2,205,000","2,153,000","2,109,000","2,044,000","1,400,000","1,954,000","2,486,000","2,163,000","1,630,000","1,503,000","1,468,000","1,466,000","1,296,000","1,017,000","1,168,000","1,007,000","911,000","1,000,000","1,003,000","432,000","491,000","592,000","473,000","510,000","530,000","386,000","423,000","466,000","384,000","366,000","380,000","412,000","424,000","417,000","389,000","443,000","478,000","846,000","177,000","1,015,000","54,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"12,684,000","1,903,000","1,744,000","5,573,000","3,464,000","2,396,000","5,203,000","-9,316,000","-8,903,000","-3,597,000","1,681,000","8,461,000","4,188,000","-30,001,000","-11,634,000","-5,576,000","-2,577,000","-3,148,000","-7,095,000","-8,513,000","-5,034,000","348,000","10,233,000","13,313,000","10,512,000","8,538,000","8,544,000","10,932,000","9,851,000","8,597,000","10,702,000","7,786,000","7,741,000","6,251,000","9,129,000","6,287,000","4,020,000","3,442,000","5,029,000","-1,949,000","445,000","358,000","-17,315,000","154,000","2,361,000","3,104,000","5,374,000","3,743,000","3,105,000","-303,000","4,287,000","3,669,000","2,336,000","787,000","6,287,000","4,792,000","3,767,000","2,627,000","2,779,000","3,156,000","2,326,000","1,519,000","512,000","1,869,000","1,371,000","-4,679,000","2,463,000","1,515,000","1,264,000","910,000","1,508,000","452,000","-3,041,000","-447,000","337,000","-969,000","-1,195,000","-917,000","-2,070,000","-1,601,000","-1,994,000","-1,787,000","-1,294,000","-693,000","-772,000","-1,124,000","397,000","155,000","-106,000"
TotalUnusualItemsExcludingGoodwill,"-11,078,000","-2,358,000","-7,899,000","-710,000","-110,000","-936,000","332,000","-77,000","-404,000","-1,672,000","-3,497,000","-1,503,000","-2,534,000","-37,970,000","-24,186,000","-10,860,000","-2,776,000","-208,000","-578,000","802,000","590,000","-714,000","-298,000","-980,000","-1,031,000","415,000","-1,631,000","-122,000","-662,000","-1,145,000","-253,000","-785,000","859,000",,"-1,233,000","-161,000","181,000","-167,000","-622,000","-13,000","293,000","176,000","-20,094,000","233,000","-5,000","-97,000","-50,000","-162,000","439,000","-28,000","1,188,000","89,000","486,000","140,000","80,000","595,000","398,000","408,000","-1,378,000","213,000","234,000","241,000","-3,859,000","59,000","-18,000","-6,013,000","-748,000","319,000","276,000","9,000","69,000","-579,000","-953,000","76,000","-86,000","117,000","15,000","7,000","-52,000","250,000","228,000","-22,000","-37,000","217,000","-4,000","-11,000",,"0",
TotalUnusualItems,"-11,078,000","-2,358,000","-7,899,000","-710,000","-110,000","-936,000","332,000","-77,000","-404,000","-1,672,000","-3,497,000","-1,503,000","-2,534,000","-37,970,000","-24,186,000","-10,860,000","-2,776,000","-208,000","-578,000","802,000","590,000","-714,000","-298,000","-980,000","-1,031,000","415,000","-1,631,000","-122,000","-662,000","-1,145,000","-253,000","-785,000","859,000",,"-1,233,000","-161,000","181,000","-167,000","-622,000","-13,000","293,000","176,000","-20,094,000","233,000","-5,000","-97,000","-50,000","-162,000","439,000","-28,000","1,188,000","89,000","486,000","140,000","80,000","595,000","398,000","408,000","-1,378,000","213,000","234,000","241,000","-3,859,000","59,000","-18,000","-6,013,000","-748,000","319,000","276,000","9,000","69,000","-579,000","-953,000","76,000","-86,000","117,000","15,000","7,000","-52,000","250,000","228,000","-22,000","-37,000","217,000","-4,000","-11,000",,"0",
NormalizedEBITDA,"59,823,000","12,672,000","18,500,000","15,426,000","13,222,000","11,823,000","13,989,000","-2,364,000","-4,731,000","4,658,000","17,738,000","16,674,000","18,020,000","7,477,000","18,891,000","17,831,000","7,015,000","5,534,000","14,358,000","15,970,000","1,114,000","8,802,000","19,373,000","19,972,000","19,256,000","15,506,000","16,811,000","20,373,000","18,479,000","16,646,000","17,996,000","15,177,000","12,749,000","11,983,000","17,963,000","12,098,000","9,103,000","8,302,000","12,041,000","-1,369,000","3,916,000","3,100,000","25,504,000","1,234,000","5,100,000","7,591,000","10,355,000","8,066,000","6,476,000","1,901,000","7,165,000","6,571,000","5,376,000","3,589,000","10,536,000","7,970,000","6,905,000","5,355,000","8,953,000","5,491,000","4,031,000","3,374,000","9,497,000","4,118,000","3,537,000","9,299,000","3,285,000","1,479,000","1,466,000","1,335,000","1,970,000","2,088,000","-848,000","-269,000","785,000","-848,000","-1,020,000","-711,000","-1,874,000","-1,860,000","-2,230,000","-1,584,000","-997,000","-1,134,000","852,000","-837,000","1,431,000","216,000","-99,000"
TaxRateForCalcs,"0.361","0.4","0.27","0.257","0.354","0.164","0.179","0.144","0.304","0.239","0.27","0.27","0.335","0.245","0.35","0.27","0.27","0.308","0.4","0.4","0.244","0.044","0.315","0.072","0.247","0.268","0.161","0.32","0.277","0.313","0.267","0.312","0.303","0.305","0.289","0.265","0.289","0.239","0.377","0.35","0.35","0.35","0.033","0.35","0.235","0.366","0.287","0.342","0.347","0.35","0.318","0.3","0.387","0.36","0.348","0.361","0.391","0.389","0.35","0.317","0.332","0.35","0.4","0.4","0.4","0.4","0.033","0.068","0.114","0.144","0.133","0.126","0","0.4","0.006","0.4","0.4","0","0.062","0.4","0.4","0.4","0.4","0","0","0.4","0.055","0.129","0"
TaxEffectOfUnusualItems,"-4,004,586.861","-943,200","-2,132,730","-182,470","-38,940","-153,504","59,497.082","-11,088","-122,816","-399,608","-944,190","-405,810","-848,890","-9,302,650","-8,457,664.394","-2,932,200","-749,520","-64,064","-231,200","320,800","143,960","-31,416","-93,846.957","-70,560","-254,657","111,220","-263,054.187","-39,040","-183,374","-358,385","-67,534.831","-244,920","260,277","0","-356,701.285","-42,665","52,309","-39,913","-234,770.735","-4,550","102,550","61,600","-667,556.114","81,550","-1,175.899","-35,503.268","-14,349.211","-55,358.072","152,153.409","-9,800","377,922.698","26,706.791","187,943.817","50,349.878","27,831.138","214,936.017","155,635.629","158,508.38","-482,300","67,527.591","77,686.387","84,350","-1,543,600","23,600","-7,200","-2,405,200","-24,384.918","21,776.753","31,354.839","1,295.39","9,165.612","-72,794.971","0","30,400","-507.375","46,800","6,000","0","-3,205.802","100,000","91,200","-8,800","-14,800","0","0","-4,400","0","0","0"
