name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
			ChangeInPayablesAndAccruedExpense,"32,071,000","-17,785,000","43,255,000","-552,000","7,153,000","-5,124,000","3,010,000","4,377,000","-199,000","-93,000","4,971,000","-269,000","5,073,000","-2,112,000","868,000","636,000"
				ChangeInPayable,"232,000","-1,252,000","2,159,000","-1,723,000","1,048,000","-666,000","194,000","-81,000","418,000","-471,000","2,771,000","-219,000","3,057,000","-1,517,000","909,000","-587,000"
					ChangeInAccountPayable,"232,000","-1,252,000","2,159,000","-1,723,000","1,048,000","-666,000","194,000","-81,000","418,000","-471,000","2,771,000","-219,000","3,057,000","-1,517,000","909,000","-587,000"
				ChangeInAccruedExpense,"31,839,000","-16,533,000","41,096,000","1,171,000","6,105,000","-4,458,000","2,816,000","4,458,000","-617,000","378,000","2,200,000","-50,000","2,016,000","-595,000","-41,000","1,223,000"
			ChangeInOtherCurrentAssets,"-12,000","0","0","0","-12,000","-185,000","-98,000","12,000","9,000","-77,000","-112,000","-444,000","0","-78,000",,
			ChangeInOtherCurrentLiabilities,"18,273,000","6,516,000","2,762,000","3,269,000","5,732,000","6,054,000","5,306,000","639,000","-928,000","-885,000","-1,100,000","-656,000","-2,165,000","-12,555,000","173,000","0"
			ChangeInOtherWorkingCapital,"339,730,000","-8,432,000","298,932,000","-764,000",,,"-1,192,000","2,099,000","3,000","-83,000","-118,000","-451,000","-5,000","-251,000","6,029,000","663,000"
InvestingCashFlow,"-551,857,000","-537,339,000","-77,496,000","76,115,000","-13,137,000","-279,626,000","-81,427,000","35,228,000","22,868,000","-76,792,000","16,559,000","14,214,000","-95,078,000","-2,354,000","-11,220,000","-951,000"
	CashFlowFromContinuingInvestingActivities,"-551,857,000","-537,339,000","-77,496,000","76,115,000","-13,137,000","-279,626,000","-81,427,000","35,228,000","22,868,000","-76,792,000","16,559,000","14,214,000","-95,078,000","-2,354,000","-11,220,000","-951,000"
		NetPPEPurchaseAndSale,"-42,592,000","-7,259,000","-13,369,000","-5,780,000","-16,184,000","-11,478,000","-8,125,000","-2,819,000","-2,367,000","-3,046,000","-2,160,000","-1,419,000","-6,585,000","-2,354,000","-11,220,000","-651,000"
			PurchaseOfPPE,"-42,592,000","-7,259,000","-13,369,000","-5,780,000","-16,184,000","-11,478,000","-8,125,000","-2,819,000","-2,367,000","-3,046,000","-2,160,000","-1,419,000","-6,585,000","-2,354,000","-11,220,000","-651,000"
		NetBusinessPurchaseAndSale,"0","0","0","0","0","620,000",,,,,,,,,,
			SaleOfBusiness,"0","0","0","0","0","620,000",,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-509,265,000","-530,080,000","-64,127,000","81,895,000","3,047,000","-268,768,000","-73,302,000","38,047,000","25,235,000","-73,746,000","18,719,000","15,633,000","-88,493,000","0","0","-300,000"
			PurchaseOfInvestment,"-1,178,395,000","-690,390,000","-170,477,000","-178,500,000","-139,028,000","-289,218,000","-114,518,000","-31,135,000","-18,240,000","-118,469,000","-18,386,000","-23,331,000","-88,493,000","0","0","-300,000"
			SaleOfInvestment,"669,130,000","160,310,000","106,350,000","260,395,000","142,075,000","20,450,000","41,216,000","69,182,000","43,475,000","44,723,000","37,105,000",,,"0",,
FinancingCashFlow,"558,543,000","55,676,000","21,543,000","320,886,000","160,438,000","253,274,000","129,993,000","94,000","-779,000","193,014,000","699,000","2,692,000","-20,000","37,908,000","120,067,000","9,886,000"
	CashFlowFromContinuingFinancingActivities,"558,543,000","55,676,000","21,543,000","320,886,000","160,438,000","253,274,000","129,993,000","94,000","-779,000","193,014,000","699,000","2,692,000","-20,000","37,908,000","120,067,000","9,886,000"
		NetIssuancePaymentsOfDebt,"-2,142,000","-553,000","-542,000","-530,000","-517,000","-529,000","1,231,000","-411,000","-432,000","1,310,000","2,083,000",,,"0",,
			NetLongTermDebtIssuance,"-2,142,000","-553,000","-542,000","-530,000","-517,000","-529,000","1,231,000","-411,000","-432,000","1,310,000","2,083,000",,,"0",,
				LongTermDebtIssuance,,,"0","0","0","0","1,642,000","0","0","1,625,000","2,377,000",,,"0",,
				LongTermDebtPayments,"-2,142,000","-553,000","-542,000","-530,000","-517,000","-529,000","-411,000","-411,000","-432,000","-315,000","-294,000",,,"0",,
		NetCommonStockIssuance,"552,864,000","55,415,000","20,244,000","318,923,000","158,282,000","260,000,000","127,018,000","0","0","192,510,000",,,,"0",,
			CommonStockIssuance,"552,864,000","55,415,000","20,244,000","318,923,000","158,282,000","260,000,000","127,018,000","0","0","192,510,000",,,,"0",,
		NetPreferredStockIssuance,,,,,,,"0","0","0","0","0","0","0","37,901,000","120,057,000","9,886,000"
			PreferredStockIssuance,,,,,,,"0","0","0","0","0","0","0","37,901,000","120,057,000","9,886,000"
		ProceedsFromStockOptionExercised,"8,688,000","820,000","1,969,000","2,702,000","3,197,000","1,758,000","2,086,000","557,000","360,000","152,000","49,000","81,000","48,000","7,000","10,000","0"
		NetOtherFinancingCharges,"-867,000","-6,000","-128,000","-209,000","-524,000","-7,955,000","-342,000","-52,000","-707,000","-958,000","-1,433,000","-1,020,000",,,,
EndCashPosition,"309,567,000","309,567,000","572,740,000","626,863,000","226,855,000","112,081,000","177,011,000","152,743,000","138,634,000","139,382,000","50,553,000","51,095,000","51,181,000","157,633,000","147,936,000","42,057,000"
	ChangesInCash,"197,486,000","-263,173,000","-54,123,000","400,008,000","114,774,000","-64,930,000","24,268,000","14,109,000","-748,000","88,829,000","-542,000","-86,000","-106,452,000","9,697,000","105,879,000","-477,000"
	BeginningCashPosition,"112,081,000","572,740,000","626,863,000","226,855,000","112,081,000","177,011,000","152,743,000","138,634,000","139,382,000","50,553,000","51,095,000","51,181,000","157,633,000","147,936,000","42,057,000","42,534,000"
InterestPaidSupplementalData,"521,000","113,000","124,000","136,000","148,000","159,000","139,000","140,000","148,000","134,000",,,,"0",,
CapitalExpenditure,"-42,592,000","-7,259,000","-13,369,000","-5,780,000","-16,184,000","-11,478,000","-8,125,000","-2,819,000","-2,367,000","-3,046,000","-2,160,000","-1,419,000","-6,585,000","-2,354,000","-11,220,000","-651,000"
IssuanceOfCapitalStock,"552,864,000","55,415,000","20,244,000","318,923,000","158,282,000","260,000,000","127,018,000","0","0","192,510,000","0","0","0","37,901,000","120,057,000","9,886,000"
IssuanceOfDebt,,,"0","0","0","0","1,642,000","0","0","1,625,000","2,377,000",,,"0",,
RepaymentOfDebt,"-2,142,000","-553,000","-542,000","-530,000","-517,000","-529,000","-411,000","-411,000","-432,000","-315,000","-294,000",,,"0",,
FreeCashFlow,"148,208,000","211,231,000","-11,539,000","-2,773,000","-48,711,000","-50,056,000","-32,423,000","-24,032,000","-25,204,000","-30,439,000","-19,960,000","-18,411,000","-17,939,000","-28,211,000","-14,188,000","-10,063,000"
