name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008
DilutedNIAvailtoComStockholders,"-358,410,000","-91,607,000","-99,330,000","-86,122,000","-81,351,000","-75,449,000","-68,397,000","-58,571,000","-63,018,000","-69,595,000","-63,568,000","-49,487,000","-47,551,000","-36,950,000","-32,575,000","-33,830,000","-30,660,000","-26,515,000","-25,854,000","-22,149,000","-23,377,000","-20,684,000","-15,688,000","-68,212,000","-11,563,000","-6,884,000","-8,377,000","-7,635,000","-6,367,490","-5,298,059","-4,866,715","-2,798,310","-2,110,169","-2,259,514","-19,958,143","-9,409,063","-3,429,255","-1,046,529","3,466,241","-673,896","-327,284","-5,772,679","-8,351,586","-5,818,478","-10,959,741","-564,296","-741,922","-713,757","-84,629","-67,680","-2,345","-3,470","-3,345","-6,612","-14,338","-2,471","-15,035","-25,296"
BasicEPS,,"-0.58","-0.63","-0.55","-0.53","-0.51",,"-0.4","-0.47","-0.55","-0.5","-0.4","-0.38","-0.3","-0.27","-0.36","-0.34","-0.31","-0.36","-0.35","-0.37","-0.33","-0.25","-1.15","-0.23","-0.14","-0.2","-0.16","-0.14","-0.14",,"-0.11","-0.09","-0.11",,"-0.66","-0.01","-1.28",,"-1","0","7",,"-7","-15","-1",,"-1","0","0",,"0","0","0",,"0","0","0"
DilutedEPS,,"-0.58","-0.63","-0.55","-0.53","-0.51",,"-0.4","-0.47","-0.55","-0.5","-0.4","-0.38","-0.3","-0.27","-0.36","-0.34","-0.31","-0.36","-0.35","-0.37","-0.33","-0.25","-1.15","-0.23","-0.14","-0.2","-0.16","-0.14","-0.14",,"-0.11","-0.09","-0.11",,"-0.66","-0.01","-1.28",,"-1","0","7",,"-7","-15","-1",,"-1","0","0",,"0","0","0",,"0","0","0"
BasicAverageShares,,"157,113,000","156,923,000","155,508,000","153,751,000","147,370,000",,"146,492,000","133,162,000","126,568,000","126,273,000","124,035,000","123,567,000","123,415,000","119,085,000","95,077,000","90,236,000","84,350,000","72,794,000","63,332,000","62,457,000","62,286,000","62,130,000","59,113,000","51,081,519","48,547,534","44,410,000","47,271,593","45,082,176","37,678,662",,"26,632,908","24,137,782","20,798,229",,"14,152,052","6,241,327","818,806",,"782,930","782,930","781,366",,"782,995","740,742","719,410",,"720,020","718,600","1,131,766",,"1,214,400","1,214,400","1,214,400",,"1,214,400","1,214,400","1,214,400"
DilutedAverageShares,,"157,113,000","156,923,000","155,508,000","153,751,000","147,370,000",,"146,492,000","133,162,000","126,568,000","126,273,000","124,035,000","123,567,000","123,415,000","119,085,000","95,077,000","90,236,000","84,350,000","72,794,000","63,332,000","62,457,000","62,286,000","62,130,000","59,113,000","51,081,519","48,547,534","44,410,000","47,271,593","45,082,176","37,678,662",,"26,632,908","24,137,782","20,798,229",,"14,152,052","6,241,327","818,806",,"782,930","782,930","781,366",,"782,995","740,742","719,410",,"720,020","718,600","1,131,766",,"1,214,400","1,214,400","1,214,400",,"1,214,400","1,214,400","1,214,400"
TotalOperatingIncomeAsReported,"-358,846,000","-91,713,000","-99,465,000","-86,242,000","-81,426,000","-75,570,000","-68,534,000","-58,966,000","-63,627,000","-70,810,000","-65,110,000","-51,611,000","-50,165,000","-39,986,000","-34,943,000","-35,060,000","-31,378,000","-26,877,000","-26,071,000","-22,343,000","-23,581,000","-20,882,000","-15,922,000","-18,979,000","-11,727,000","-7,010,000","-8,454,000","-7,643,000","-6,440,225",,"-4,868,185","-2,802,500","-2,110,169","-2,259,514","-11,497,530","-9,409,063","-1,029,260","-704,913","-1,722,706","-1,627,636","-1,646,425","-3,136,133","-4,184,743","-5,814,141","-10,561,185","-658,250","-496,077","-167,027","-84,629",,,,"-3,345",,,,,
TotalExpenses,"358,846,000","91,713,000","99,465,000","86,242,000","81,426,000","75,570,000","68,534,000","58,966,000","63,627,000","70,810,000","65,110,000","51,611,000","50,165,000","39,986,000","34,943,000","35,060,000","31,378,000","26,877,000","26,071,000","22,343,000","23,581,000","20,882,000","15,922,000","18,979,000","11,727,000","7,010,000","8,454,000","7,643,000","6,440,225","5,298,059","4,868,185","2,802,500","2,110,169","2,259,514","11,497,530","9,409,063","1,029,260","704,913","1,722,706","1,627,636","1,646,425","3,136,133","4,024,707","5,814,141","10,561,185","658,250","496,077","167,027","84,629","67,680","2,345","3,470","3,345","6,612","14,338","2,471","15,035","25,296"
NetIncomeFromContinuingAndDiscontinuedOperation,"-358,410,000","-91,607,000","-99,330,000","-86,122,000","-81,351,000","-75,449,000","-68,397,000","-58,571,000","-63,018,000","-69,595,000","-63,568,000","-49,487,000","-47,551,000","-36,950,000","-32,575,000","-33,830,000","-30,660,000","-26,515,000","-25,854,000","-22,149,000","-23,377,000","-20,684,000","-15,688,000","-18,758,000","-11,563,000","-6,884,000","-8,377,000","-7,635,000","-6,367,490","-5,298,059","-4,866,715","-2,798,310","-2,110,169","-2,259,514","-11,496,516","-9,409,063","-3,429,255","-1,046,529","3,466,241","-673,896","-327,284","-5,772,679","-8,351,586","-5,818,478","-10,959,741","-564,296","-741,922","-713,757","-84,629","-67,680","-2,345","-3,470","-3,345","-6,612","-14,338","-2,471","-15,035","-25,296"
NormalizedIncome,"-358,410,000","-91,607,000","-99,330,000","-86,122,000","-81,351,000","-75,449,000","-68,397,000","-58,571,000","-63,018,000","-69,595,000","-63,568,000","-49,487,000","-47,551,000","-36,950,000","-32,575,000","-33,830,000","-30,660,000","-26,515,000","-25,854,000","-22,149,000","-23,377,000","-20,684,000","-15,688,000","-18,758,000","-11,563,000","-6,884,000","-8,377,000","-7,635,000","-6,367,490","-5,298,059","-4,866,715","-2,798,310","-2,110,169","-2,259,514","-11,496,516","-9,409,063","-1,133,387","-1,046,529","-1,512,400.85","-2,269,829","-1,256,752.15","-4,116,430.9","-5,617,025.6","-5,836,227.55","-10,700,679.6","-658,250","-582,122.75","-358,382.5","-84,629","-67,680","-2,345","-3,470","-3,345","-6,612","-14,338","-2,471","-15,035","-25,296"
InterestIncome,"436,000","106,000","135,000","120,000","75,000","121,000",,"395,000","609,000","1,215,000",,,,,,,,"362,000","217,000","194,000","204,000","198,000","234,000","221,000","164,000","126,000","78,000","8,000","72,735",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-1,014","0","104,127","341,616","2,093,390","126,924","110,810","88,472","119,863","31,644",,,,,,,,,,,,,,
NetInterestIncome,"436,000","106,000","135,000","120,000","75,000","121,000","137,000","395,000","609,000","1,215,000","1,542,000","2,124,000","2,614,000","3,036,000","2,368,000","1,230,000","718,000","362,000","217,000","194,000","204,000","198,000","234,000","221,000","164,000","126,000","77,000","8,000","72,735",,"1,470","4,190","0","0","1,014","0","-104,127","-341,616","-2,470,502","-642,193","-110,810","-88,472","-119,863","-31,644",,"0",,,,,,,,,,,,
EBIT,"-358,846,000","-91,713,000","-99,465,000","-86,242,000","-81,426,000","-75,570,000","-68,534,000","-58,966,000","-63,627,000","-70,810,000","-65,110,000","-51,611,000","-50,165,000","-39,986,000","-34,943,000","-35,060,000","-31,378,000","-26,877,000","-26,071,000","-22,343,000","-23,581,000","-20,882,000","-15,922,000","-18,979,000","-11,727,000","-7,010,000","-8,454,000","-7,643,000","-6,440,225","-5,298,059","-4,868,185","-2,802,500","-2,110,169","-2,259,514","-11,497,530","-9,409,063","-3,325,128","-704,913","5,559,631","-546,972","-1,646,425","-3,136,133","-4,024,707","-5,814,141","-10,561,185","-658,250","-496,077","-167,027","-84,629","-67,680","-2,345","-3,470","-3,345","-6,612","-14,338","-2,471","-15,035","-25,296"
EBITDA,"-342,662,000"
ReconciledCostOfRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
ReconciledDepreciation,"16,184,000","4,978,000","12,214,000","1,028,000","366,000","372,000","321,000","307,000","260,000","252,000","294,000","315,000","289,000","271,000","252,000","251,000","225,000","228,000","242,000","246,000","243,000","221,000","290,000","148,000","271,000","269,000","308,000","265,357","240,194","185,449","65,441","5,052","1,163","16,565","2,188","1,793","1,150","1,956","1,554","1,552","1,553","1,552","-53,160","19,068","18,679","18,117","58,250","174",,,"333","333","333","333","333","333","333","333"
NetIncomeFromContinuingOperationNetMinorityInterest,"-358,410,000","-91,607,000","-99,330,000","-86,122,000","-81,351,000","-75,449,000","-68,397,000","-58,571,000","-63,018,000","-69,595,000","-63,568,000","-49,487,000","-47,551,000","-36,950,000","-32,575,000","-33,830,000","-30,660,000","-26,515,000","-25,854,000","-22,149,000","-23,377,000","-20,684,000","-15,688,000","-18,758,000","-11,563,000","-6,884,000","-8,377,000","-7,635,000","-6,367,490","-5,298,059","-4,866,715","-2,798,310","-2,110,169","-2,259,514","-11,496,516","-9,409,063","-3,429,255","-1,046,529","3,466,241","-673,896","-327,284","-5,772,679","-8,351,586","-5,818,478","-10,959,741","-564,296","-741,922","-713,757","-84,629","-67,680","-2,345","-3,470","-3,345","-6,612","-14,338","-2,471","-15,035","-25,296"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-2,295,868","0","7,659,449","1,595,933","1,429,951","-2,548,074","-4,207,016","27,307","-398,556","93,954","-245,845","-546,730",,,,,,,,,,
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-2,295,868","0","7,659,449","1,595,933","1,429,951","-2,548,074","-4,207,016","27,307","-398,556","93,954","-245,845","-546,730",,,,,,,,,,
NormalizedEBITDA,"-342,662,000","-86,735,000","-87,251,000","-85,214,000","-81,060,000","-75,198,000","-68,213,000","-58,659,000","-63,367,000","-70,558,000","-64,816,000","-51,296,000","-49,876,000","-39,715,000","-34,691,000","-34,809,000","-31,153,000","-26,649,000","-25,829,000","-22,097,000","-23,338,000","-20,661,000","-15,632,000","-18,831,000","-11,456,000","-6,741,000","-8,146,000","-7,377,643","-6,200,031","-5,112,610","-4,802,744","-2,797,448","-2,109,006","-2,242,949","-11,495,342","-9,407,270","-1,028,110","-702,957","-2,098,264","-2,141,353","-3,074,823","-586,507","182,309","-5,822,380","-10,143,950","-734,087","-191,982","379,877","-84,629","-67,680","-2,012","-3,137","-3,012","-6,279","-14,005","-2,138","-14,702","-24,963"
TaxRateForCalcs,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.35","0","0.35","0.35","0.35","0.35","0.35","0","0.35","0.35","0.35","0.35","0.35","0","0","0","0","0","0","0"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,680,807.15","0","500,482.85","-891,825.9","-1,472,455.6","9,557.45","-139,494.6","0","-86,045.75","-191,355.5","0","0","0","0","0","0","0","0","0","0"
